,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from
10,"['css', 'html']","{'account_id': 905578, 'reputation': 6010, 'user_id': 940569, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b56ce4bbdaf3e023e4b0abebca03cdea?s=256&d=identicon&r=PG', 'display_name': 'Przemek', 'link': 'https://stackoverflow.com/users/940569/przemek'}",True,20073,9362033.0,4,24,1666969953,1329744783,,9361990,CC BY-SA 3.0,https://stackoverflow.com/questions/9361990/making-html-content-unbreakable-in-one-line,Making html content unbreakable (in one line),,,,
11,"['javascript', 'html']","{'account_id': 49973, 'reputation': 28298, 'user_id': 148978, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/54465abdf9fc5e96488558decd6adba5?s=256&d=identicon&r=PG', 'display_name': 'DNB5brims', 'link': 'https://stackoverflow.com/users/148978/dnb5brims'}",True,30103,9272017.0,4,48,1666809767,1329193986,,9271747,CC BY-SA 3.0,https://stackoverflow.com/questions/9271747/can-i-detect-the-user-viewable-area-on-the-browser,Can I detect the user viewable area on the browser?,,,,
12,"['html', 'gmail', 'anchor']","{'account_id': 88471, 'reputation': 4750, 'user_id': 244681, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/13eda4fe12386da8c889427f8aefb435?s=256&d=identicon&r=PG&f=1', 'display_name': 'JasonS', 'link': 'https://stackoverflow.com/users/244681/jasons'}",True,25604,,8,17,1666430771,1328176839,,9110327,CC BY-SA 3.0,https://stackoverflow.com/questions/9110327/gmail-stripping-link-color-from-emails,Gmail stripping link color from emails?,,,,
13,"['html', 'css']","{'account_id': 134714, 'reputation': 833, 'user_id': 337047, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/b47281d72efc8d8a6ecae0e0801e1427?s=256&d=identicon&r=PG', 'display_name': 'Che Kofif', 'link': 'https://stackoverflow.com/users/337047/che-kofif'}",True,10926,9129970.0,5,11,1666301456,1328277967,1423159323.0,9129862,CC BY-SA 3.0,https://stackoverflow.com/questions/9129862/how-can-i-wrap-text-around-a-non-rectangular-image,How can I wrap text around a non rectangular image?,,,,
14,"['javascript', 'html', 'dom-manipulation']","{'account_id': 402775, 'reputation': 48326, 'user_id': 770127, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/fd06cefb959e4e9dfefb35621f4a993e?s=256&d=identicon&r=PG', 'display_name': 'ryanve', 'link': 'https://stackoverflow.com/users/770127/ryanve'}",True,37191,9201499.0,6,28,1666231864,1328735447,1422808609.0,9201471,CC BY-SA 3.0,https://stackoverflow.com/questions/9201471/how-to-add-boolean-attribute-using-javascript,How to add boolean attribute using JavaScript,,,,
15,"['html', 'escaping']","{'account_id': 26838, 'reputation': 3326, 'user_id': 70189, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/f747167ba14ffc26881f6fe57c2a3f94?s=256&d=identicon&r=PG', 'display_name': 'Myforwik', 'link': 'https://stackoverflow.com/users/70189/myforwik'}",True,36975,9189067.0,2,29,1666116913,1328676129,1422808608.0,9187946,CC BY-SA 3.0,https://stackoverflow.com/questions/9187946/escaping-inside-html-tag-attribute-value,escaping inside html tag attribute value,,,,
16,"['html', 'css']","{'account_id': 85186, 'reputation': 20965, 'user_id': 237681, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/3LFl6.png?s=256&g=1', 'display_name': 'good_evening', 'link': 'https://stackoverflow.com/users/237681/good-evening'}",True,37667,9454716.0,14,88,1665989114,1330272594,1632019094.0,9454645,CC BY-SA 4.0,https://stackoverflow.com/questions/9454645/does-id-have-to-be-unique-in-the-whole-page,Does ID have to be unique in the whole page?,,,,
17,"['html', 'css']","{'account_id': 208333, 'reputation': 31576, 'user_id': 458742, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/ee0a7599f30c29076a3c9a2c022e473b?s=256&d=identicon&r=PG', 'display_name': 'spraff', 'link': 'https://stackoverflow.com/users/458742/spraff'}",True,5034,9261826.0,4,0,1665961248,1329141242,1329141677.0,9261720,CC BY-SA 3.0,https://stackoverflow.com/questions/9261720/css-displaying-displayblock-elements-inside-displayinline-elements,CSS: displaying display:block elements inside display:inline elements,,,,
18,"['javascript', 'jquery', 'html', 'iframe']","{'account_id': 402543, 'reputation': 724, 'user_id': 769778, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/e66a15d1a3d4c54432327880cbb19b87?s=256&d=identicon&r=PG', 'display_name': 'GRY', 'link': 'https://stackoverflow.com/users/769778/gry'}",True,5219,9219882.0,3,3,1665938125,1328825480,,9219606,CC BY-SA 3.0,https://stackoverflow.com/questions/9219606/document-ready-and-iframes,document.ready and iframes,,,,
19,"['javascript', 'html']","{'account_id': 459341, 'reputation': 385, 'user_id': 859751, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/3a5f104b4a02e36b6cf3fdc9fc4347ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sudhakar S', 'link': 'https://stackoverflow.com/users/859751/sudhakar-s'}",True,90674,9094367.0,5,18,1665816261,1328092259,,9094299,CC BY-SA 3.0,https://stackoverflow.com/questions/9094299/issue-with-comparing-two-numbers-in-javascript,issue with comparing two numbers in javascript,,,,
20,"['html', 'css', 'w3c-validation']","{'account_id': 1235745, 'reputation': 59, 'user_id': 1199354, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/c51e6a4a336d52336e3d2cb8b192eaef?s=256&d=identicon&r=PG', 'display_name': 'Tapas Chandra', 'link': 'https://stackoverflow.com/users/1199354/tapas-chandra'}",True,5123,,2,0,1665691857,1329390693,1665691842.0,9310256,CC BY-SA 4.0,https://stackoverflow.com/questions/9310256/how-to-solve-this-character-not-allowed-in-prolog-error-in-my-css-file,How to solve this &#39;character not allowed in prolog&#39; error in my CSS file,,,,
21,"['javascript', 'html', 'input']","{'account_id': 1173752, 'reputation': 605, 'user_id': 1150271, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/d50a973f18bc0bc0f9c7647b385a0bcb?s=256&d=identicon&r=PG', 'display_name': 'user1150271', 'link': 'https://stackoverflow.com/users/1150271/user1150271'}",True,173520,,11,55,1665445577,1328090834,1654684066.0,9093992,CC BY-SA 4.0,https://stackoverflow.com/questions/9093992/change-html-form-input-type-by-javascript,Change HTML form &#39;input&#39; type by JavaScript,,,,
22,"['javascript', 'css', 'html']","{'account_id': 1128908, 'reputation': 1434, 'user_id': 1115454, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/100001867519270/picture?type=large', 'display_name': 'Danish Iqbal', 'link': 'https://stackoverflow.com/users/1115454/danish-iqbal'}",True,167647,9441618.0,5,55,1665427294,1330147849,,9441557,CC BY-SA 3.0,https://stackoverflow.com/questions/9441557/how-to-increase-browser-zoom-level-on-page-load,How to Increase browser zoom level on page load?,1457228303.0,,,
23,"['html', 'css']","{'account_id': 121224, 'reputation': 162975, 'user_id': 314166, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/zL1re.jpg?s=256&g=1', 'display_name': 'sawa', 'link': 'https://stackoverflow.com/users/314166/sawa'}",True,84918,9374612.0,1,77,1664958744,1329814039,1523688393.0,9374509,CC BY-SA 3.0,https://stackoverflow.com/questions/9374509/width100-vs-widthinherit,width:100% vs. width:inherit,,,,
24,"['html', 'css', 'positioning', 'css-position']","{'account_id': 184113, 'reputation': 58436, 'user_id': 419956, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/ab00b6c461dcf852df10c077a0a2b4eb?s=256&d=identicon&r=PG', 'display_name': 'Jeroen', 'link': 'https://stackoverflow.com/users/419956/jeroen'}",True,32490,9404641.0,3,19,1664796023,1329951668,1664796023.0,9404603,CC BY-SA 4.0,https://stackoverflow.com/questions/9404603/absolute-positioning-with-percentages-giving-unexpected-results,Absolute positioning with percentages giving unexpected results,,,,
25,"['javascript', 'html', 'html5-audio']","{'account_id': 1172005, 'reputation': 11239, 'user_id': 1148973, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/wmJpB.jpg?s=256&g=1', 'display_name': 'rshea0', 'link': 'https://stackoverflow.com/users/1148973/rshea0'}",True,1320239,18628124.0,22,936,1664699497,1330022946,1596140823.0,9419263,CC BY-SA 4.0,https://stackoverflow.com/questions/9419263/how-to-play-audio,How to play audio?,1561681982.0,,,
26,"['html', 'css', 'whitespace']","{'account_id': 350536, 'reputation': 9494, 'user_id': 686481, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d5e8817011bf40f20c518af3c0dc7187?s=256&d=identicon&r=PG', 'display_name': 'DQdlM', 'link': 'https://stackoverflow.com/users/686481/dqdlm'}",True,194400,9141084.0,4,55,1664640246,1328359751,1664639765.0,9140999,CC BY-SA 4.0,https://stackoverflow.com/questions/9140999/how-can-i-insert-vertical-blank-space-into-an-html-document,How can I insert vertical blank space into an HTML document?,,,,
27,"['html', 'css', 'z-index']","{'account_id': 1070924, 'reputation': 3243, 'user_id': 1070236, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/b89ccb565344a283894de76b03ef7bea?s=256&d=identicon&r=PG', 'display_name': 'Linkjuice57', 'link': 'https://stackoverflow.com/users/1070236/linkjuice57'}",True,443446,9191845.0,10,284,1664463756,1328698053,1463606264.0,9191803,CC BY-SA 3.0,https://stackoverflow.com/questions/9191803/why-does-z-index-not-work,Why does z-index not work?,,,,
28,"['html', 'css', 'html-table']","{'account_id': 916519, 'reputation': 151, 'user_id': 949208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e38544404afe202f082eee4909211042?s=256&d=identicon&r=PG', 'display_name': 'bioJim', 'link': 'https://stackoverflow.com/users/949208/biojim'}",False,9359,,1,0,1664305365,1330294501,1546466286.0,9457718,CC BY-SA 4.0,https://stackoverflow.com/questions/9457718/table-like-layout-with-offset-multiple-row-span-cells-browser-collapses-a-row,"Table-like layout, with offset multiple-row-span cells - browser collapses a row",,,,
29,"['javascript', 'jquery', 'html']","{'account_id': 1215234, 'reputation': 305, 'user_id': 1182966, 'user_type': 'registered', 'accept_rate': 15, 'profile_image': 'https://www.gravatar.com/avatar/000c9d0fc87284ad5556e9ecd431fd25?s=256&d=identicon&r=PG', 'display_name': 'LovingMVC', 'link': 'https://stackoverflow.com/users/1182966/lovingmvc'}",False,13687,,9,1,1664266065,1329730905,1330451211.0,9358974,CC BY-SA 3.0,https://stackoverflow.com/questions/9358974/reset-dropdown-value-on-button-click,Reset Dropdown value on button click,,,,
30,"['html', 'css', 'colors']","{'account_id': 1246444, 'reputation': 483, 'user_id': 1207793, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9661c7cbb43fe4e11fa38cee93f99f8d?s=256&d=identicon&r=PG', 'display_name': 'Alexei', 'link': 'https://stackoverflow.com/users/1207793/alexei'}",True,103342,9268874.0,12,30,1663977923,1329168859,1372362856.0,9268386,CC BY-SA 3.0,https://stackoverflow.com/questions/9268386/css-for-changing-color-of-last-word-in-h1,CSS for changing color of last word in h1,,,,
31,"['javascript', 'html', 'menu', 'navigation', 'dhtml']","{'account_id': 1229023, 'reputation': 21, 'user_id': 1193991, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3c8b09711cd8c9edc3b5b12388ecb4d?s=256&d=identicon&r=PG', 'display_name': 'justin tirado', 'link': 'https://stackoverflow.com/users/1193991/justin-tirado'}",False,7503,,1,2,1663815875,1328597875,1404012833.0,9172180,CC BY-SA 3.0,https://stackoverflow.com/questions/9172180/simple-onclick-javascript-drop-down-navigation-without-using-switch-tab,Simple Onclick Javascript Drop Down Navigation without using switch / tab,,,,
32,"['javascript', 'php', 'jquery', 'html']","{'account_id': 1096612, 'reputation': 557, 'user_id': 1090078, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/187041b82fd23ae29555123f4e9247c8?s=256&d=identicon&r=PG', 'display_name': 'Minucioso', 'link': 'https://stackoverflow.com/users/1090078/minucioso'}",True,59836,9158409.0,11,35,1663772102,1328520945,1573665358.0,9158119,CC BY-SA 4.0,https://stackoverflow.com/questions/9158119/vies-vat-number-validation,VIES VAT number validation,1573664448.0,,,
33,"['forms', 'html']","{'account_id': 955855, 'reputation': 1367, 'user_id': 981178, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/57057d3b0b95814e93eb41bc1a86d36f?s=256&d=identicon&r=PG', 'display_name': 'user981178', 'link': 'https://stackoverflow.com/users/981178/user981178'}",True,139876,,8,113,1663594085,1328374035,,9142527,CC BY-SA 3.0,https://stackoverflow.com/questions/9142527/can-you-require-two-form-fields-to-match-with-html5,Can you require two form fields to match with HTML5?,,,,
34,"['html', 'web', 'html-table']","{'account_id': 81218, 'reputation': 3624, 'user_id': 229144, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/a92252d7e8214ba0405891bc82bfd374?s=256&d=identicon&r=PG', 'display_name': 'Nicsoft', 'link': 'https://stackoverflow.com/users/229144/nicsoft'}",True,74082,9257789.0,3,18,1662667427,1329120796,1477492594.0,9257308,CC BY-SA 3.0,https://stackoverflow.com/questions/9257308/why-is-colspan-not-applied-as-expected,Why is colspan not applied as expected,,,,
35,"['html', 'css']","{'account_id': 5313, 'reputation': 25176, 'user_id': 8482, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/248a3c4ba8f2972427222d46954f9c1c?s=256&d=identicon&r=PG', 'display_name': 'interstar', 'link': 'https://stackoverflow.com/users/8482/interstar'}",True,53247,,7,20,1662635928,1330381514,,9473328,CC BY-SA 3.0,https://stackoverflow.com/questions/9473328/indents-in-nested-lists-in-html-css,Indents in nested lists in HTML / CSS,,,,
36,"['java', 'html', 'jsf', 'html-select', 'javabeans']","{'account_id': 1245217, 'reputation': 3, 'user_id': 1206830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e167b7c989654f63311bd02ef44519f?s=256&d=identicon&r=PG', 'display_name': 'Angelos', 'link': 'https://stackoverflow.com/users/1206830/angelos'}",True,749,9261754.0,2,-2,1662492380,1329139312,1662492380.0,9261273,CC BY-SA 4.0,https://stackoverflow.com/questions/9261273/how-to-modify-my-page-and-pass-my-selected-option-to-java-beans,how to modify my page and pass my selected option to java beans,,,,
37,"['html', 'css']","{'account_id': 1222272, 'reputation': 33, 'user_id': 1188678, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/c78a9c7a70ed1326f68a97d3c74b1ac2?s=256&d=identicon&r=PG', 'display_name': 'Nigel', 'link': 'https://stackoverflow.com/users/1188678/nigel'}",True,111540,,6,3,1662470746,1329231091,1329236871.0,9278990,CC BY-SA 3.0,https://stackoverflow.com/questions/9278990/adding-space-between-images,adding space between images,,,,
38,"['html', 'css', 'internet-explorer-9', 'margin', 'font-size']","{'account_id': 1061284, 'reputation': 491, 'user_id': 1062856, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/82a01ed37e595e58706bfae12f10aff1?s=256&d=identicon&r=PG', 'display_name': 'Raskolnik', 'link': 'https://stackoverflow.com/users/1062856/raskolnik'}",True,529,9268926.0,1,2,1662040464,1328390308,1662040464.0,9144630,CC BY-SA 4.0,https://stackoverflow.com/questions/9144630/css-drop-caps-wrongly-positioned-in-ie9-with-em-padding,CSS drop caps wrongly positioned in IE9 with em padding,,,,
39,"['html', 'css']","{'account_id': 208333, 'reputation': 31576, 'user_id': 458742, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/ee0a7599f30c29076a3c9a2c022e473b?s=256&d=identicon&r=PG', 'display_name': 'spraff', 'link': 'https://stackoverflow.com/users/458742/spraff'}",True,1013567,9265035.0,12,438,1662022564,1329146073,,9262861,CC BY-SA 3.0,https://stackoverflow.com/questions/9262861/css-background-image-to-fit-width-height-should-auto-scale-in-proportion,"CSS background image to fit width, height should auto-scale in proportion",,,,
40,"['javascript', 'html', 'dom-events']","{'account_id': 470298, 'reputation': 315, 'user_id': 877423, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/NVXvD.jpg?s=256&g=1', 'display_name': 'rootsup', 'link': 'https://stackoverflow.com/users/877423/rootsup'}",True,4073,9152952.0,1,0,1662018759,1328474269,1662018759.0,9152802,CC BY-SA 4.0,https://stackoverflow.com/questions/9152802/body-onclick-doesnt-work-but-the-onclick-works-when-attached-to-a-a-tag,Body OnClick doesn&#39;t work... but the onclick works when attached to a &lt;a&gt; tag?,,,,
41,"['javascript', 'html', 'dom-events']","{'account_id': 178253, 'reputation': 28082, 'user_id': 410102, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/a70b7da5a3a712e800100e61ef8d8917?s=256&d=identicon&r=PG', 'display_name': 'akonsu', 'link': 'https://stackoverflow.com/users/410102/akonsu'}",True,1040,9264728.0,3,3,1662018704,1329152606,1662018704.0,9264648,CC BY-SA 4.0,https://stackoverflow.com/questions/9264648/making-sure-i-get-a-mouse-up-event-for-every-mouse-down,Making sure I get a mouse up event for every mouse down,,,,
42,"['javascript', 'html', 'dom-events']","{'account_id': 432898, 'reputation': 453, 'user_id': 817934, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/31e80dc35a9cca74c4120bea00c8832e?s=256&d=identicon&r=PG', 'display_name': 'tmaurst', 'link': 'https://stackoverflow.com/users/817934/tmaurst'}",True,1561,9400555.0,1,0,1662018656,1329933770,1662018656.0,9400394,CC BY-SA 4.0,https://stackoverflow.com/questions/9400394/select-radio-button-if-a-dropdown-is-selected,Select Radio Button if a Dropdown is Selected,,,,
43,"['html', 'html-select']","{'account_id': 452231, 'reputation': 10334, 'user_id': 848550, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/1c74af25dfdcc28dbdcd23ce6e5e7835?s=256&d=identicon&r=PG', 'display_name': 'Vitalii Ponomar', 'link': 'https://stackoverflow.com/users/848550/vitalii-ponomar'}",True,281448,,9,129,1661783119,1330196860,1551372089.0,9447134,CC BY-SA 4.0,https://stackoverflow.com/questions/9447134/default-text-which-wont-be-shown-in-drop-down-list,Default text which won&#39;t be shown in drop-down list,,,,
44,"['asp.net', 'html', 'vb.net']","{'user_type': 'does_not_exist', 'display_name': 'user1189242'}",False,21719,,3,1,1661482975,1328546845,1328584936.0,9163776,CC BY-SA 3.0,https://stackoverflow.com/questions/9163776/generate-onclick-event-in-image-control-in-asp-net,generate onclick event in image control in asp.net,,,,
45,"['html', 'jquery', 'jquery-events']","{'account_id': 114058, 'reputation': 6625, 'user_id': 300097, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/2c2c07db37482924c9d88dee578971bd?s=256&d=identicon&r=PG', 'display_name': 'minil', 'link': 'https://stackoverflow.com/users/300097/minil'}",True,189,,2,-1,1660077110,1328153395,1660077110.0,9106770,CC BY-SA 4.0,https://stackoverflow.com/questions/9106770/html-event-bubbling-for-textbox,html event bubbling for textbox,,,,
46,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 1147083, 'reputation': 1015, 'user_id': 1129595, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/23eeb6104666ecf17764220bd2c9917b?s=256&d=identicon&r=PG', 'display_name': 'EML', 'link': 'https://stackoverflow.com/users/1129595/eml'}",True,2088,9127464.0,4,2,1660077057,1328266285,1660077057.0,9127433,CC BY-SA 4.0,https://stackoverflow.com/questions/9127433/attaching-events-to-dynamically-generated-html,Attaching events to dynamically-generated HTML?,,,,
47,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 100035, 'reputation': 4395, 'user_id': 269855, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/52b299e8828055ffc18c9a532116a5b7?s=256&d=identicon&r=PG', 'display_name': 'Aaron Salazar', 'link': 'https://stackoverflow.com/users/269855/aaron-salazar'}",True,28555,9438625.0,5,5,1660077004,1330120331,1660077004.0,9438583,CC BY-SA 4.0,https://stackoverflow.com/questions/9438583/jquery-close-div-by-clicking-anywhere-on-page,jQuery Close DIV By Clicking Anywhere On Page,,,,
48,"['javascript', 'html', 'audio']","{'account_id': 336024, 'reputation': 50974, 'user_id': 663447, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/3c5a518c8611ad19f80640cc80fe4383?s=256&d=identicon&r=PG', 'display_name': 'Harry', 'link': 'https://stackoverflow.com/users/663447/harry'}",True,192540,9444425.0,13,165,1660070010,1330113657,,9437228,CC BY-SA 3.0,https://stackoverflow.com/questions/9437228/html5-check-if-audio-is-playing,HTML5 check if audio is playing?,,,,
49,"['html', 'jquery', 'jquery-events']","{'account_id': 1274441, 'reputation': 5380, 'user_id': 1229971, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/6f1da9af4ac5cad28101efc8a44134af?s=256&d=identicon&r=PG', 'display_name': 'Albert Xing', 'link': 'https://stackoverflow.com/users/1229971/albert-xing'}",True,428,9448677.0,3,0,1660055377,1330203238,1660055377.0,9447960,CC BY-SA 4.0,https://stackoverflow.com/questions/9447960/jquery-visible-and-hidden-not-working-with-ifs-in-onmouseover-and-onmouseout,jQuery :visible and :hidden not working with ifs in onmouseover and onmouseout,,,,
