,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,migrated_from
10,"['javascript', 'html', 'css', 'media-queries']","{'account_id': 1221286, 'reputation': 3890, 'user_id': 1187891, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/vHHkU.jpg?s=256&g=1', 'display_name': 'JimmyBanks', 'link': 'https://stackoverflow.com/users/1187891/jimmybanks'}",True,56463,56550819.0,11,66,1664299498,1558736894,56300132,CC BY-SA 4.0,https://stackoverflow.com/questions/56300132/how-to-override-css-prefers-color-scheme-setting,How to override css prefers-color-scheme setting,1613507007.0,,,,
11,"['javascript', 'html', 'css', 'rainbow-js']","{'account_id': 9644067, 'reputation': 607, 'user_id': 7157435, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/osnmN.jpg?s=256&g=1', 'display_name': 'ShivCK', 'link': 'https://stackoverflow.com/users/7157435/shivck'}",True,1368,56100568.0,3,-1,1664290895,1557668757,56099856,CC BY-SA 4.0,https://stackoverflow.com/questions/56099856/text-is-overflowing-in-code-tag-instead-of-scroll,Text is overflowing in code tag instead of scroll,1557674645.0,,,,
12,"['html', 'css', 'css-shapes']","{'account_id': 15964560, 'reputation': 433, 'user_id': 11520625, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Sw958KkO4ao/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcT2LsHUjEHKHlU223IGuT1qoWl6g/mo/photo.jpg?sz=256', 'display_name': 'JoyFulCode', 'link': 'https://stackoverflow.com/users/11520625/joyfulcode'}",True,4211,56199850.0,1,8,1664200915,1558188474,56199721,CC BY-SA 4.0,https://stackoverflow.com/questions/56199721/how-can-i-create-a-wavy-shape-css,How can I create a wavy shape CSS?,1558390579.0,,,,
13,"['javascript', 'jquery', 'html', 'css']","{'account_id': 14808427, 'reputation': 53, 'user_id': 10694757, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d34d14b4b49ebbaab1f683a542e6db9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Petra', 'link': 'https://stackoverflow.com/users/10694757/petra'}",True,746,56169377.0,2,0,1664177023,1558009862,56168633,CC BY-SA 4.0,https://stackoverflow.com/questions/56168633/how-to-hide-show-a-fixed-element-when-scrolling-some-sections-into-view-vertical,How to hide/show a fixed element when scrolling some sections into view vertically?,1664177023.0,,,,
14,"['html', 'css']","{'account_id': 16024323, 'reputation': 7, 'user_id': 11564992, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8846f961df962ebb5150bf5445bd7231?s=256&d=identicon&r=PG&f=1', 'display_name': 'vdvd', 'link': 'https://stackoverflow.com/users/11564992/vdvd'}",True,1631,,3,-2,1664040363,1559011682,56334396,CC BY-SA 4.0,https://stackoverflow.com/questions/56334396/white-text-stand-out-in-the-grey-background,white text stand out in the grey background,1559121362.0,,,,
15,"['html', 'css', 'angular', 'frontend', 'shadow']","{'account_id': 12872220, 'reputation': 447, 'user_id': 9310248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2579a166628727e019613e521c489e87?s=256&d=identicon&r=PG&f=1', 'display_name': 'krise', 'link': 'https://stackoverflow.com/users/9310248/krise'}",False,2490,,2,1,1663865219,1558682592,56287683,CC BY-SA 4.0,https://stackoverflow.com/questions/56287683/using-shadow-on-mat-card-in-angular,Using shadow on mat-card in angular,1558695134.0,,,,
16,"['javascript', 'html']","{'account_id': 6331310, 'reputation': 25, 'user_id': 4916163, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f304d558655f06ab9a91251d8b960041?s=256&d=identicon&r=PG', 'display_name': 'stealthhawk', 'link': 'https://stackoverflow.com/users/4916163/stealthhawk'}",False,190,,1,1,1663685433,1558686464,56288653,CC BY-SA 4.0,https://stackoverflow.com/questions/56288653/is-there-way-to-play-multiple-audio-tracks-at-once-in-mp4-container,Is there way to play multiple audio tracks at once in mp4 container,1558687142.0,,,,
17,"['html', 'css', 'fonts']","{'account_id': 14243549, 'reputation': 15807, 'user_id': 10289265, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-OkjkbQ2KiK4/AAAAAAAAAAI/AAAAAAAAAFA/idfc_x3sn3o/photo.jpg?sz=256', 'display_name': 'Hao Wu', 'link': 'https://stackoverflow.com/users/10289265/hao-wu'}",True,602,56354861.0,3,1,1663244329,1559109775,56354028,CC BY-SA 4.0,https://stackoverflow.com/questions/56354028/how-do-i-make-the-width-of-each-character-the-same,How do I make the width of each character the same?,1559110029.0,,,,
18,"['html', 'css', 'bootstrap-4']","{'account_id': 13093383, 'reputation': 15, 'user_id': 9460049, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/953df68bbd86cd30296ae4395ab96d1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'BND ', 'link': 'https://stackoverflow.com/users/9460049/bnd'}",True,1150,,1,-1,1663159598,1558168873,56197333,CC BY-SA 4.0,https://stackoverflow.com/questions/56197333/how-to-use-local-files-in-a-bootstrap-video-carousel,How to use local files in a bootstrap video carousel,,,,,
19,"['javascript', 'jquery', 'html', 'chart.js']","{'account_id': 5820229, 'reputation': 131, 'user_id': 4588558, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6097e49fa0235253d7178e5d1ab7a4bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wathsala De Silva', 'link': 'https://stackoverflow.com/users/4588558/wathsala-de-silva'}",True,6349,56225317.0,3,1,1662982789,1558361547,56222748,CC BY-SA 4.0,https://stackoverflow.com/questions/56222748/how-to-expand-the-slice-of-donut-chart-in-chartjs,How to expand the slice of donut chart in chartjs?,,,,,
20,"['javascript', 'html', 'addeventlistener', 'innerhtml', 'event-listener']","{'account_id': 7828790, 'reputation': 12335, 'user_id': 7910454, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/3Dlqb.jpg?s=256&g=1', 'display_name': 'leonheess', 'link': 'https://stackoverflow.com/users/7910454/leonheess'}",True,1077,56000591.0,1,3,1662746373,1557127545,56000554,,https://stackoverflow.com/questions/56000554/eventtarget-addeventlistener-not-working-after-innerhtml,Event​Target​.add​Event​Listener() not working after innerHTML,1557127715.0,1557127796.0,Duplicate,,
21,"['javascript', 'jquery', 'html']","{'account_id': 6660008, 'reputation': 557, 'user_id': 5139409, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/f34016accadeebafd6c795a9e5e151c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ronald', 'link': 'https://stackoverflow.com/users/5139409/ronald'}",False,589,,0,1,1662467453,1557841201,56131890,CC BY-SA 4.0,https://stackoverflow.com/questions/56131890/javascript-popup-window-not-opening-in-window,Javascript Popup Window - Not Opening in Window,,,,,
22,"['html', 'css']","{'account_id': 7849167, 'reputation': 197, 'user_id': 5933167, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/205829ea2338135d66bf385d3e36bc5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'pankaj', 'link': 'https://stackoverflow.com/users/5933167/pankaj'}",False,852,,1,0,1662393481,1557295518,56034464,CC BY-SA 4.0,https://stackoverflow.com/questions/56034464/how-to-check-if-css-class-is-implemented-in-website-or-not,How to check if css class is implemented in website or not?,1557298474.0,,,,
23,"['html', 'iframe', 'x-frame-options']","{'account_id': 12024145, 'reputation': 193, 'user_id': 8796656, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-VZvnnOB4gQA/AAAAAAAAAAI/AAAAAAAACks/QnRvT4GyZEk/photo.jpg?sz=256', 'display_name': 'Abhijeet Srivastava', 'link': 'https://stackoverflow.com/users/8796656/abhijeet-srivastava'}",True,49084,56393117.0,5,8,1662336653,1559289801,56391081,CC BY-SA 4.0,https://stackoverflow.com/questions/56391081/how-to-fix-refused-to-display-in-a-frame-because-it-set-x-frame-options-to-sa,How to fix Refused to display in a frame because it set &#39;X-Frame-Options&#39; to &#39;sameorigin,1628736153.0,,,,
24,"['html', 'pagination', 'accessibility']","{'account_id': 15912811, 'reputation': 1, 'user_id': 11482307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb737a68a9c78b28c5b5e812cfe5c32d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dafydd Hughes', 'link': 'https://stackoverflow.com/users/11482307/dafydd-hughes'}",True,1143,,3,0,1662079985,1557506675,56081731,CC BY-SA 4.0,https://stackoverflow.com/questions/56081731/how-do-we-make-an-ellipsis-accessible-in-pagination,How do we make an ellipsis accessible in pagination?,1557582140.0,,,,
25,"['html', 'jquery', 'ajax', 'html-select']","{'account_id': 11322811, 'reputation': 35, 'user_id': 8886052, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-w3xjgEpoouI/AAAAAAAAAAI/AAAAAAAACKY/uyQvPMVXaeM/photo.jpg?sz=256', 'display_name': 'shahbaz ansari', 'link': 'https://stackoverflow.com/users/8886052/shahbaz-ansari'}",False,51,,0,1,1661967757,1557722311,56105819,CC BY-SA 4.0,https://stackoverflow.com/questions/56105819/jquery-appending-option-to-selectbox,JQuery appending option to selectBox,1661967757.0,,,,
26,"['html', 'label', 'html-select']","{'account_id': 12687537, 'reputation': 422, 'user_id': 9218796, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://i.stack.imgur.com/xNMAv.png?s=256&g=1', 'display_name': 'I Love Code', 'link': 'https://stackoverflow.com/users/9218796/i-love-code'}",True,1329,56080953.0,3,1,1661962509,1557481885,56075045,CC BY-SA 4.0,https://stackoverflow.com/questions/56075045/html-how-to-group-options-in-a-select-without-using-the-optgroup-tag,HTML how to group options in a select without using the &lt;optgroup&gt; tag,1661962509.0,,,,
27,"['php', 'html', 'css']","{'account_id': 10992239, 'reputation': 286, 'user_id': 8075762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81390121cefb7757b202c6dcd8d0a773?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amanpreet Kaur', 'link': 'https://stackoverflow.com/users/8075762/amanpreet-kaur'}",True,748,56330814.0,2,2,1661917134,1558972984,56329304,CC BY-SA 4.0,https://stackoverflow.com/questions/56329304/loader-for-a-specific-section-in-html,Loader for a specific section in HTML,1661917134.0,,,,
28,"['jquery', 'html', 'css']","{'account_id': 933844, 'reputation': 5640, 'user_id': 963156, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/Nl3LD.jpg?s=256&g=1', 'display_name': 'Simon Kiely', 'link': 'https://stackoverflow.com/users/963156/simon-kiely'}",True,3347,56169293.0,3,2,1661842107,1558011512,56169179,CC BY-SA 4.0,https://stackoverflow.com/questions/56169179/how-to-change-text-size-with-slider,How to change text size with slider?,1558012475.0,,,,
29,"['html', 'safari', 'reload']","{'account_id': 12033663, 'reputation': 59, 'user_id': 8803039, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1905483109467909/picture?type=large', 'display_name': 'Tom&#225;š Janul&#237;k', 'link': 'https://stackoverflow.com/users/8803039/tom%c3%a1%c5%a1-janul%c3%adk'}",True,1033,56026803.0,3,1,1661806130,1557169148,56010910,CC BY-SA 4.0,https://stackoverflow.com/questions/56010910/apple-safari-keep-html-changes-after-page-reload,Apple Safari keep html changes after page reload,,,,,
30,"['javascript', 'php', 'html', 'ckeditor', 'htmlpurifier']","{'account_id': 2149506, 'reputation': 4059, 'user_id': 1906322, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6736a70a3e63fc2341ceecaf537578d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amir', 'link': 'https://stackoverflow.com/users/1906322/amir'}",False,113,,1,1,1661377472,1558605262,56272608,CC BY-SA 4.0,https://stackoverflow.com/questions/56272608/quotes-change-after-using-htmlpurifier-and-ckeditor,Quotes change after using HTMLPurifier and CKEditor,1558757620.0,,,,
31,"['html', 'canvas', 'html5-canvas', 'emoji']","{'account_id': 13018655, 'reputation': 3814, 'user_id': 9408899, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6604eff6c4732a68bee7c6072f3d4c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'user9408899', 'link': 'https://stackoverflow.com/users/9408899/user9408899'}",True,7818,56313229.0,3,7,1661216696,1558864360,56312457,CC BY-SA 4.0,https://stackoverflow.com/questions/56312457/how-to-load-and-draw-emojis-on-canvas-efficiently,How to load and draw emojis on canvas efficiently?,1592644375.0,,,,
32,"['php', 'html']","{'user_type': 'does_not_exist', 'display_name': 'user10911186'}",True,112,56197653.0,1,0,1660911897,1558112520,56190716,CC BY-SA 4.0,https://stackoverflow.com/questions/56190716/issues-with-html-select,Issues with HTML select,1660911897.0,,,,
33,"['html', 'css', 'css-animations']","{'account_id': 3176300, 'reputation': 1924, 'user_id': 2684075, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/d23da8016286715b1cce3fef79e11675?s=256&d=identicon&r=PG&f=1', 'display_name': 'jchi2241', 'link': 'https://stackoverflow.com/users/2684075/jchi2241'}",True,1246,,2,2,1660754493,1558495119,56248844,CC BY-SA 4.0,https://stackoverflow.com/questions/56248844/why-does-an-element-still-take-up-space-even-when-height-is-0,Why does an element still take up space even when height is 0?,,,,,
34,"['javascript', 'php', 'html', 'bootstrap-4']","{'account_id': 13310150, 'reputation': 57, 'user_id': 9608673, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/995358053953509/picture?type=large', 'display_name': 'Adrien Roux', 'link': 'https://stackoverflow.com/users/9608673/adrien-roux'}",True,246,55927491.0,2,0,1660609884,1556650862,55927220,CC BY-SA 4.0,https://stackoverflow.com/questions/55927220/bootstrap-input-validation-message-not-displaying-php-when-set-through-js,Bootstrap input validation message not displaying php when set through JS,1660609884.0,,,,
35,"['javascript', 'jquery', 'html', 'navbar', 'parallax']","{'account_id': 11986863, 'reputation': 33, 'user_id': 8771163, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/53998ee0bc5765d53e8669522f25f7f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Strzesia', 'link': 'https://stackoverflow.com/users/8771163/strzesia'}",False,1193,,2,0,1660561128,1559129782,56359700,CC BY-SA 4.0,https://stackoverflow.com/questions/56359700/why-does-my-navbar-appear-on-top-of-scrollbar,Why does my navbar appear on top of scrollbar?,,,,,
36,"['javascript', 'html', 'css']","{'account_id': 15914719, 'reputation': 31, 'user_id': 11483671, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-GhSdWNMNkds/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcN0YhOgHC4fYAmAUVSOd5CAzm6jQ/mo/photo.jpg?sz=256', 'display_name': 'Gabrielle Lucies-Yantis', 'link': 'https://stackoverflow.com/users/11483671/gabrielle-lucies-yantis'}",True,1720,,6,3,1660548127,1557622868,56095429,CC BY-SA 4.0,https://stackoverflow.com/questions/56095429/how-do-i-add-a-counter-to-show-how-many-times-a-div-element-has-been-clicked,How do I add a counter to show how many times a div element has been clicked?,,,,,
37,"['php', 'html', 'bootstrap-4']","{'user_type': 'does_not_exist', 'display_name': 'user11392677'}",False,333,,2,0,1660251295,1557610960,56094477,CC BY-SA 4.0,https://stackoverflow.com/questions/56094477/how-to-use-session-variables-in-different-pages-when-the-session-start-func,"How to use session variables in different pages, when the &quot;session_start()&quot; function is already being used?",1660251295.0,,,,
38,"['html', 'css']","{'account_id': 15103062, 'reputation': 59, 'user_id': 10899523, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3b798d3a762d863f78dc1811242446c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc_78', 'link': 'https://stackoverflow.com/users/10899523/marc-78'}",True,172,56191097.0,2,1,1660077328,1558113696,56190975,CC BY-SA 4.0,https://stackoverflow.com/questions/56190975/changing-a-second-class-on-hover-class-one,Changing a second class on hover class one,1660077328.0,,,,
39,"['javascript', 'html']","{'account_id': 326393, 'reputation': 21746, 'user_id': 648138, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/gzQEA.jpg?s=256&g=1', 'display_name': 'Suhail Gupta', 'link': 'https://stackoverflow.com/users/648138/suhail-gupta'}",True,537,,2,2,1660070549,1557925260,56150027,CC BY-SA 4.0,https://stackoverflow.com/questions/56150027/disable-text-selection-in-contenteditable-true-div,Disable text selection in contenteditable = true div,,,,,
40,"['html', 'svg']","{'account_id': 9800755, 'reputation': 113, 'user_id': 7262196, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UDZ1wNp3wT4/AAAAAAAAAAI/AAAAAAAAAEc/7Z7ORUli_18/photo.jpg?sz=256', 'display_name': 'XavDeb', 'link': 'https://stackoverflow.com/users/7262196/xavdeb'}",True,213,56251196.0,1,1,1660057967,1558461232,56243930,CC BY-SA 4.0,https://stackoverflow.com/questions/56243930/how-can-we-automatically-center-different-svg-path-into-their-viewports,How can we automatically center different SVG path into their viewports?,1660057967.0,,,,
41,"['javascript', 'html']","{'account_id': 15103062, 'reputation': 59, 'user_id': 10899523, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3b798d3a762d863f78dc1811242446c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc_78', 'link': 'https://stackoverflow.com/users/10899523/marc-78'}",True,453,56261108.0,1,0,1659996106,1558540036,56260637,CC BY-SA 4.0,https://stackoverflow.com/questions/56260637/how-to-select-the-closest-element-by-first-part-of-classname,How to select the closest element by first part of classname?,1659996106.0,,,,
42,"['html', 'inheritance', 'draggable']","{'account_id': 14762844, 'reputation': 156, 'user_id': 10661661, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-VEgo25QnaYw/AAAAAAAAAAI/AAAAAAAAA-U/AOnDLAssylM/photo.jpg?sz=256', 'display_name': 'krypton', 'link': 'https://stackoverflow.com/users/10661661/krypton'}",True,257,73277407.0,1,1,1659959309,1557999877,56165568,CC BY-SA 4.0,https://stackoverflow.com/questions/56165568/preventing-a-child-from-inheriting-draggable-attribute-in-html,preventing a child from inheriting draggable&quot; attribute in html,1558005130.0,,,,
43,"['css', 'html', 'google-chrome', 'svg']","{'account_id': 9134622, 'reputation': 3080, 'user_id': 6794772, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/2d8db2b0d48b6e1b25657fda9ec4ae02?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dellowar', 'link': 'https://stackoverflow.com/users/6794772/dellowar'}",False,135,,1,1,1659824849,1557036139,55989257,CC BY-SA 4.0,https://stackoverflow.com/questions/55989257/svg-animated-background-stops-about-half-way-scrolled-down,SVG animated background stops about half way scrolled down,,,,,
44,"['javascript', 'html', 'event-handling', 'addeventlistener', 'dom-events']","{'account_id': 8678993, 'reputation': 45, 'user_id': 6495532, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://graph.facebook.com/10206685463004419/picture?type=large', 'display_name': 'Saia Fonua', 'link': 'https://stackoverflow.com/users/6495532/saia-fonua'}",False,293,,1,0,1659734605,1558838949,56310262,CC BY-SA 4.0,https://stackoverflow.com/questions/56310262/how-to-down-key-or-up-key-through-a-list-to-trigger-focus-on-an-item-inside-an-e,How to down key or up key through a list to trigger focus on an item inside an event listener?,1559819740.0,,,,
45,"['javascript', 'html', 'html-templates']","{'account_id': 2844536, 'reputation': 275, 'user_id': 2443312, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/s9yXr.png?s=256&g=1', 'display_name': 'kai-dj', 'link': 'https://stackoverflow.com/users/2443312/kai-dj'}",True,1186,56342124.0,1,1,1659644486,1559045084,56341888,CC BY-SA 4.0,https://stackoverflow.com/questions/56341888/how-to-use-template-with-dynamic-ids,How to use &lt;template&gt; with dynamic IDs?,1659644486.0,,,,
46,"['javascript', 'php', 'html', 'iframe', 'html2canvas']","{'account_id': 15842456, 'reputation': 21, 'user_id': 11430564, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-M3a58XRSnZ8/AAAAAAAAAAI/AAAAAAAAAbE/b06vP4p19og/photo.jpg?sz=256', 'display_name': 'vous&#39;s', 'link': 'https://stackoverflow.com/users/11430564/vouss'}",True,2649,,1,1,1659467657,1558417530,56231787,CC BY-SA 4.0,https://stackoverflow.com/questions/56231787/how-to-capture-screenshot-of-iframe-html2canvas,How to Capture screenshot of iframe - html2canvas,,,,,
47,"['html', 'json', 'angular7']","{'account_id': 15972773, 'reputation': 19, 'user_id': 11526425, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-0W7mXv3o3XM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfHc0ZVdXlYrNkB278CCo3Pi7v97g/mo/photo.jpg?sz=256', 'display_name': 'Om Prakash', 'link': 'https://stackoverflow.com/users/11526425/om-prakash'}",False,366,,3,1,1659367887,1558334737,56215572,CC BY-SA 4.0,https://stackoverflow.com/questions/56215572/how-to-fix-json-html-tag-to-text-converter-in-angular-7,How to fix json html tag to text converter in angular 7,1558335186.0,,,,
