,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason
10,"['html', 'css', 'gecko', 'blink']","{'account_id': 23513956, 'reputation': 144, 'user_id': 17562157, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9829814cafef0395ddd9618f792b80e?s=256&d=identicon&r=PG', 'display_name': 'somedotnetguy', 'link': 'https://stackoverflow.com/users/17562157/somedotnetguy'}",False,149,0,1,1668598204,1660323508,73337537,CC BY-SA 4.0,https://stackoverflow.com/questions/73337537/firefox-vs-chrome-different-behaviour-of-width-fit-content-why-who-is-righ,Firefox vs Chrome: different behaviour of &quot;width: fit-content;&quot; Why? Who is right?,,1660326317.0,,
11,"['php', 'html', 'css', 'wordpress', 'elementor']","{'account_id': 19867858, 'reputation': 52, 'user_id': 14554724, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/i96BI.jpg?s=256&g=1', 'display_name': 'Satish Thakur', 'link': 'https://stackoverflow.com/users/14554724/satish-thakur'}",True,152,1,-2,1668500803,1659698668,73248995,CC BY-SA 4.0,https://stackoverflow.com/questions/73248995/how-to-move-elementor-slider-next-and-prev-button-out-of-parent,How to move elementor slider next and prev button out of parent?,,,,
12,"['python', 'html', 'fastapi']","{'account_id': 25567199, 'reputation': 23, 'user_id': 19348273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95e8fa4bae0590c1a12cb11a5e7c3b36?s=256&d=identicon&r=PG', 'display_name': 'ossy', 'link': 'https://stackoverflow.com/users/19348273/ossy'}",True,242,1,2,1668321939,1660525232,73356104,CC BY-SA 4.0,https://stackoverflow.com/questions/73356104/how-to-prevent-page-reload-on-form-input-with-fastapi,How to prevent page reload on form input with FastAPI,73359311.0,1660525411.0,,
13,"['html', 'image', 'email', 'html-email']","{'account_id': 16741312, 'reputation': 517, 'user_id': 12100901, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c6b511b6addfa7cebae1a384972e336?s=256&d=identicon&r=PG&f=1', 'display_name': 'At Least Vision', 'link': 'https://stackoverflow.com/users/12100901/at-least-vision'}",False,137,0,0,1668207201,1660737948,73388197,CC BY-SA 4.0,https://stackoverflow.com/questions/73388197/html-mail-linked-image-not-showing-in-ios-mail-app,HTML Mail linked image not showing in IOS Mail App,,,,
14,"['html', 'css', 'flexbox', 'css-grid']","{'account_id': 16719589, 'reputation': 141, 'user_id': 12084859, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-3HQSby2g_Xo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3retBO_Ho49UfsFnjrGSVGQsnqMiZQ/photo.jpg?sz=256', 'display_name': 'Mohammad Mustak Absar Khan', 'link': 'https://stackoverflow.com/users/12084859/mohammad-mustak-absar-khan'}",True,67,1,1,1668160767,1659787002,73259523,CC BY-SA 4.0,https://stackoverflow.com/questions/73259523/why-do-one-grid-cell-is-overlapping-another-grid-cell,Why do one grid cell is overlapping another grid cell?,74400795.0,1659787116.0,,
15,"['html', 'reactjs', 'next.js', 'safari']","{'account_id': 89550, 'reputation': 7407, 'user_id': 247002, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1f494e0363428b11d080c35ec3d199ff?s=256&d=identicon&r=PG', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/247002/mark'}",False,74,1,1,1668153297,1661444319,73490800,CC BY-SA 4.0,https://stackoverflow.com/questions/73490800/input-range-slider-ios-safari-poor-performance,Input range slider iOS Safari poor performance,,,,
16,"['python', 'html', 'web-scraping']","{'account_id': 26063598, 'reputation': 1, 'user_id': 19764446, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucrjGimhrzvDHlEkFDFRSOaJIKL8pYOgBiJEv6IESA=k-s256', 'display_name': 'Abdullah N Bani Yaseen', 'link': 'https://stackoverflow.com/users/19764446/abdullah-n-bani-yaseen'}",False,109,0,0,1668014573,1660518023,73355622,CC BY-SA 4.0,https://stackoverflow.com/questions/73355622/scraping-by-python,scraping by python,,1668014573.0,,
17,"['javascript', 'html', 'reactjs']","{'account_id': 20271616, 'reputation': 546, 'user_id': 14867667, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-m8Qo5iyCDPo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmllaHFWlCT4KNsLF47Lt6jfUaR5g/s96-c/photo.jpg?sz=256', 'display_name': 'C-Bizz', 'link': 'https://stackoverflow.com/users/14867667/c-bizz'}",False,35,0,0,1667910217,1659502862,73216493,CC BY-SA 4.0,https://stackoverflow.com/questions/73216493/how-to-implement-monnifysdk-in-react-js,How to implement monnifySDK in react js,,,,
18,"['javascript', 'html', 'css']","{'account_id': 1156245, 'reputation': 57, 'user_id': 1136772, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/a0KaA.jpg?s=256&g=1', 'display_name': 'Sameer Ahmed', 'link': 'https://stackoverflow.com/users/1136772/sameer-ahmed'}",True,56,2,1,1667867225,1661885142,73547159,CC BY-SA 4.0,https://stackoverflow.com/questions/73547159/how-to-avoid-jumping-when-click-on-anchor-link,How to avoid jumping when click on anchor link,,1661885394.0,,
19,"['javascript', 'html', 'css', 'tailwind-css']","{'account_id': 25074976, 'reputation': 25, 'user_id': 18928490, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjXXhy1tw8z0G-QiSZimyr6UI1dTE08rmxBflOP2Q=k-s256', 'display_name': 'Arijit Ghosh', 'link': 'https://stackoverflow.com/users/18928490/arijit-ghosh'}",True,64,1,0,1667857725,1661544925,73506067,CC BY-SA 4.0,https://stackoverflow.com/questions/73506067/is-there-any-alternative-in-tailwind-to-implement-hover-focus-etc-state-instead,"Is there any alternative in tailwind to implement hover, focus etc state instead of writing it repeatedly?",74353264.0,,,
20,"['javascript', 'html', 'jquery', 'css', 'chart.js']","{'account_id': 26108639, 'reputation': 21, 'user_id': 19802960, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Zvcyk.jpg?s=256&g=1', 'display_name': 'GuiRoque47', 'link': 'https://stackoverflow.com/users/19802960/guiroque47'}",False,90,1,2,1667841149,1660922626,73418996,CC BY-SA 4.0,https://stackoverflow.com/questions/73418996/how-to-add-shadow-effect-on-bar-chart-using-chartjs,How to add shadow effect on bar chart using ChartJs?,,1660934152.0,,
21,"['html', 'angular', 'datepicker']","{'account_id': 14704225, 'reputation': 29, 'user_id': 10619437, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ma6VQ.jpg?s=256&g=1', 'display_name': 'Toof_LD', 'link': 'https://stackoverflow.com/users/10619437/toof-ld'}",True,61,1,-1,1667813222,1661280281,73463744,CC BY-SA 4.0,https://stackoverflow.com/questions/73463744/how-to-create-form-filter-in-angular-application,How to create Form filter in angular application,73463886.0,1667813222.0,,
22,"['javascript', 'html', 'vuejs3', 'element-ui', 'element-plus']","{'account_id': 24548566, 'reputation': 1, 'user_id': 18458016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a386a392d74f199ccc2aff22b2b17007?s=256&d=identicon&r=PG', 'display_name': 'Mackz', 'link': 'https://stackoverflow.com/users/18458016/mackz'}",False,74,0,0,1667776973,1661138660,73439904,CC BY-SA 4.0,https://stackoverflow.com/questions/73439904/default-active-propety-in-element-plus-lose-efficacy,default-active propety in element-plus lose efficacy,,1661259683.0,,
23,"['python', 'html', 'youtube-api']","{'account_id': 25771302, 'reputation': 21, 'user_id': 19520047, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe9dee71f290dd2fe7ef87a365456a12?s=256&d=identicon&r=PG', 'display_name': 'KobraPy', 'link': 'https://stackoverflow.com/users/19520047/kobrapy'}",True,48,1,2,1667760520,1661034437,73430485,CC BY-SA 4.0,https://stackoverflow.com/questions/73430485/how-the-page-yotube-com-channels-load-their-links,How the page --yotube.com/channels-- load their links?,,1667760520.0,,
24,"['javascript', 'html', 'jquery-selectors', 'nodelist']","{'account_id': 25851686, 'reputation': 19, 'user_id': 19585580, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucr1luFnCGqHhFlgCG_MIEHtfyKotWQRH41hUvLqPA=k-s256', 'display_name': 'shaheryar abid', 'link': 'https://stackoverflow.com/users/19585580/shaheryar-abid'}",False,110,3,-2,1667705674,1660390571,73343900,CC BY-SA 4.0,https://stackoverflow.com/questions/73343900/how-to-return-all-unordered-list-items-including-links-and-links-text,How to return all unordered list items including links and links text?,,1660391500.0,,
25,"['python', 'html', 'flask']","{'account_id': 25544944, 'reputation': 25, 'user_id': 19330419, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhEKMAbobUhD6tF0wwqtbgXrnoHAGr3xM8GghhqxA=k-s256', 'display_name': 'Mohsen Saeidzadeh', 'link': 'https://stackoverflow.com/users/19330419/mohsen-saeidzadeh'}",True,97,1,-1,1667650286,1661168545,73444535,CC BY-SA 4.0,https://stackoverflow.com/questions/73444535/using-indexes-of-a-list-passed-from-flask-in-html,Using indexes of a list passed from flask in html,73446665.0,1667650286.0,,
26,"['html', 'css', 'bootstrap-5', 'bootstrap-icons']","{'account_id': 25279722, 'reputation': 19, 'user_id': 19107755, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyIMUYi45XuJQw35CyLg15f2uPzkJHgoQ5PfBL2=k-s256', 'display_name': 'CodeHatter', 'link': 'https://stackoverflow.com/users/19107755/codehatter'}",False,290,2,1,1667585759,1660621530,73368588,CC BY-SA 4.0,https://stackoverflow.com/questions/73368588/why-is-the-bootstrap-icon-not-changing-its-size,why is the bootstrap icon not changing its size?,,,,
27,"['html', 'google-chrome', 'video', 'fullscreen']","{'account_id': 9856709, 'reputation': 11, 'user_id': 7300978, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a14cb48818d1eeafb3333fbbd9ac82e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Runar Langseth', 'link': 'https://stackoverflow.com/users/7300978/runar-langseth'}",False,134,1,0,1667411728,1659949957,73275444,CC BY-SA 4.0,https://stackoverflow.com/questions/73275444/how-to-enable-fullscreen-button-in-video-tag-html-in-chrome,How to enable fullscreen button in video-tag HTML in Chrome?,,,,
28,"['javascript', 'html', 'string']","{'account_id': 26096475, 'reputation': 7, 'user_id': 19792538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f263537f9b245a493f5190fc18ab0b0?s=256&d=identicon&r=PG', 'display_name': 'Zeyya', 'link': 'https://stackoverflow.com/users/19792538/zeyya'}",True,50,2,-2,1667240519,1660815589,73400744,CC BY-SA 4.0,https://stackoverflow.com/questions/73400744/remove-the-spaces-between-the-closing-and-opening-tag-in-html-with-javascript,Remove the spaces between the closing and opening tag in html with JavaScript,,1660838402.0,,
29,"['html', 'google-sheets', 'web-scraping', 'xpath', 'google-sheets-formula']","{'account_id': 25924924, 'reputation': 11, 'user_id': 19646930, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucr-zr8HqWIanxt3g1FcP7PXc0pnreXs8dbMIP8u=k-s256', 'display_name': 'Lloyd Walker', 'link': 'https://stackoverflow.com/users/19646930/lloyd-walker'}",False,37,0,0,1667194551,1660747565,73390513,CC BY-SA 4.0,https://stackoverflow.com/questions/73390513/xpath-cannot-be-parsed-for-importxml-function-to-find-image-url,Xpath cannot be parsed for IMPORTXML function to find image URL,,1667194551.0,,
30,"['javascript', 'html', 'iframe', 'grapejs']","{'account_id': 20668580, 'reputation': 33, 'user_id': 15174828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39db1be4e5aa449dcbb7226436fda10c?s=256&d=identicon&r=PG&f=1', 'display_name': 'hundefutt3r', 'link': 'https://stackoverflow.com/users/15174828/hundefutt3r'}",True,33,1,0,1667148004,1659689206,73247035,CC BY-SA 4.0,https://stackoverflow.com/questions/73247035/how-do-i-add-an-iframe-block-in-grapejs,How do I add an Iframe Block in Grapejs?,,,,
31,"['javascript', 'html', 'zope']","{'account_id': 23714604, 'reputation': 107, 'user_id': 17735940, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyEhgftwJVV_j6pduhN8OawFsqvZ3cW9JLj0Z3g=k-s256', 'display_name': 'JThao', 'link': 'https://stackoverflow.com/users/17735940/jthao'}",False,33,1,1,1667029216,1660578250,73363343,CC BY-SA 4.0,https://stackoverflow.com/questions/73363343/is-it-possible-to-use-talconditions-in-a-javascript-file,Is it possible to use tal:conditions in a Javascript file?,,1660578554.0,,
32,"['html', 'flutter', 'dart', 'flutter-web']","{'account_id': 25507393, 'reputation': 33, 'user_id': 19299641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea50e64904c048177db499813ba254a0?s=256&d=identicon&r=PG', 'display_name': 'Juda', 'link': 'https://stackoverflow.com/users/19299641/juda'}",False,67,1,1,1667015880,1661762257,73526131,CC BY-SA 4.0,https://stackoverflow.com/questions/73526131/how-to-get-a-data-from-htmlelementview-in-flutter-web,how to get a data from HtmlElementView in flutter-web,,,,
33,"['javascript', 'html', 'css']","{'account_id': 18097066, 'reputation': 27, 'user_id': 13155219, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-HGy9_Zh0Ia0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMooEZL0ocgt8DX9RezDdpCR2VCkQ/photo.jpg?sz=256', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/13155219/chris'}",True,70,3,0,1666932662,1661171354,73445147,CC BY-SA 4.0,https://stackoverflow.com/questions/73445147/change-text-color-every-x-seconds-javascript,Change Text Color Every X Seconds JavaScript,73445263.0,,,
34,"['html', 'unity3d', 'safari', 'uniwebview']","{'account_id': 278012, 'reputation': 1224, 'user_id': 572348, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/elv7h.jpg?s=256&g=1', 'display_name': 'Cubius', 'link': 'https://stackoverflow.com/users/572348/cubius'}",True,81,1,0,1666858484,1659428492,73204177,CC BY-SA 4.0,https://stackoverflow.com/questions/73204177/uniwebview-problems-with-scroll-on-ios-when-using-viewport-tag,UniWebView: problems with scroll on iOS when using viewport tag,74218821.0,1660110772.0,,
35,"['html', 'css', 'object-fit']","{'account_id': 26115989, 'reputation': 91, 'user_id': 19809126, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b3663292ab7b72a0a0bd554047493b1?s=256&d=identicon&r=PG', 'display_name': 'Zampus', 'link': 'https://stackoverflow.com/users/19809126/zampus'}",True,747,1,8,1666846641,1661010675,73428075,CC BY-SA 4.0,https://stackoverflow.com/questions/73428075/object-fit-cover-causes-video-to-jump-in-safari,object-fit: cover causes video to jump in safari,,,,
36,"['html', 'css', 'twitter-bootstrap', 'bootstrap-5']","{'account_id': 25738745, 'reputation': 109, 'user_id': 19493043, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36a77a17139cfaf880af9f99c3e8acb5?s=256&d=identicon&r=PG', 'display_name': 'AnotherRandomUser', 'link': 'https://stackoverflow.com/users/19493043/anotherrandomuser'}",False,83,1,2,1666729041,1660796234,73397399,CC BY-SA 4.0,https://stackoverflow.com/questions/73397399/how-to-align-the-search-bar-to-the-other-side-in-navbar-bootstrap-5,How to align the search bar to the other side in navbar bootstrap 5,,,,
37,"['javascript', 'html', 'css', 'laravel', 'alpine.js']","{'account_id': 23666276, 'reputation': 1, 'user_id': 17693690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/863be8c5b15bffe7d37f84eb9c006a12?s=256&d=identicon&r=PG', 'display_name': '13thLevi', 'link': 'https://stackoverflow.com/users/17693690/13thlevi'}",False,75,1,0,1666717937,1660504820,73354503,CC BY-SA 4.0,https://stackoverflow.com/questions/73354503/alpine-js-laravel-flash-message-disappears-instantly,Alpine.js + Laravel flash message disappears instantly,,,,
38,"['html', 'forms', 'attributes']","{'account_id': 26064146, 'reputation': 1, 'user_id': 19764878, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmm4LsAYqPUIR0yx9oANTa8GGGMZeO2OuD5bY80Z=k-s256', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/19764878/thomas'}",False,290,2,0,1666716714,1660527458,73356223,CC BY-SA 4.0,https://stackoverflow.com/questions/73356223/need-help-adding-type-attribute-to-a-button,Need help adding type attribute to a button,,1660527586.0,,
39,"['html', 'r', 'r-markdown', 'flexdashboard']","{'account_id': 24227654, 'reputation': 1239, 'user_id': 18181916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/867df985be0e7da3f2e75fd149626f2e?s=256&d=identicon&r=PG', 'display_name': 'antonoyaro8', 'link': 'https://stackoverflow.com/users/18181916/antonoyaro8'}",True,565,1,10,1666647468,1661448317,73491512,CC BY-SA 4.0,https://stackoverflow.com/questions/73491512/how-to-create-a-dropdown-menu-in-flexdashboard,How to create a dropdown menu in flexdashboard?,73494558.0,1661462154.0,,
40,"['html', 'image', 'hyperlink', 'tags']","{'account_id': 26168296, 'reputation': 11, 'user_id': 19853755, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hGP6g.png?s=256&g=1', 'display_name': 'ali', 'link': 'https://stackoverflow.com/users/19853755/ali'}",True,50,1,0,1666594454,1661537564,73505017,CC BY-SA 4.0,https://stackoverflow.com/questions/73505017/how-to-change-image-link-in-a-tag-to-img,how to change image link in &quot;a&quot; tag to &lt;img&gt;,74089023.0,1665939612.0,,
41,"['html', 'css', 'svg', 'svg-rect']","{'account_id': 197142, 'reputation': 15273, 'user_id': 441016, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/e3aa08907388338521f3d9cec7a13d32?s=256&d=identicon&r=PG', 'display_name': '1.21 gigawatts', 'link': 'https://stackoverflow.com/users/441016/1-21-gigawatts'}",False,144,1,0,1666553557,1660010874,73285825,,https://stackoverflow.com/questions/73285825/how-to-create-a-rectangle-with-two-rounded-corners-across-the-top,How to create a rectangle with two rounded corners across the top?,,1666553557.0,1660018590.0,Duplicate
42,"['javascript', 'html', 'css', 'window.open']","{'account_id': 25997558, 'reputation': 21, 'user_id': 19708645, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmAiofLqWJ0IEhjfLCbetRWHGQtrryg-xFPqZIv=k-s256', 'display_name': 'Марко Милинковић', 'link': 'https://stackoverflow.com/users/19708645/%d0%9c%d0%b0%d1%80%d0%ba%d0%be-%d0%9c%d0%b8%d0%bb%d0%b8%d0%bd%d0%ba%d0%be%d0%b2%d0%b8%d1%9b'}",True,54,1,2,1666542510,1659831668,73264109,CC BY-SA 4.0,https://stackoverflow.com/questions/73264109/how-to-close-an-open-window-after-the-user-has-searched-something-in-the-open-wi,How to close an open window after the user has searched something in the open window(using JavaScript)?,,,,
43,"['javascript', 'html', 'state', 'textnode']","{'account_id': 25052739, 'reputation': 1, 'user_id': 18908471, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzR9LtKmADy18iN2HMrM_CvlLAARkNkDUStwm0z=k-s256', 'display_name': 'Kazu', 'link': 'https://stackoverflow.com/users/18908471/kazu'}",False,29,0,0,1666475482,1660670987,73378018,CC BY-SA 4.0,https://stackoverflow.com/questions/73378018/is-there-a-way-i-can-add-requiredstate-to-a-textnode,Is there a Way I can add requiredState to a textNode?,,1660671016.0,,
44,"['javascript', 'html', 'css']","{'account_id': 21878751, 'reputation': 29, 'user_id': 16167412, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yWZQ9.jpg?s=256&g=1', 'display_name': 'Agastonarii', 'link': 'https://stackoverflow.com/users/16167412/agastonarii'}",True,43,1,1,1666450718,1660422466,73347438,CC BY-SA 4.0,https://stackoverflow.com/questions/73347438/making-a-javascript-music-app-based-on-tutorial-hit-roadblock,"Making a Javascript music app based on tutorial, hit roadblock",74164627.0,,,
45,"['python', 'html', 'web-scraping', 'beautifulsoup']","{'account_id': 25975417, 'reputation': 1, 'user_id': 19689942, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpVLg5xWVJ9HclmtTGQuW6VDWhUxoJIXf2kXLg=k-s256', 'display_name': 'Irra', 'link': 'https://stackoverflow.com/users/19689942/irra'}",False,57,2,0,1666422956,1659604811,73233342,CC BY-SA 4.0,https://stackoverflow.com/questions/73233342/how-to-webscrape-multiple-items-in-tr-bracket-and-split-them-in-3-variables-wi,How to webscrape multiple items in &lt;tr&gt; bracket and split them in 3 variables with python?,,1666422956.0,,
46,"['html', 'angular', 'checkmarx']","{'account_id': 1283273, 'reputation': 6277, 'user_id': 1236858, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/2729114e38602943ce02eef8b2aeccf8?s=256&d=identicon&r=PG', 'display_name': 'rcs', 'link': 'https://stackoverflow.com/users/1236858/rcs'}",False,200,0,1,1666329862,1660202654,73316768,CC BY-SA 4.0,https://stackoverflow.com/questions/73316768/checkmarx-security-vulnerability-in-uploading-file-cordova-file-disclosure,Checkmarx: Security vulnerability in uploading file (Cordova_File_Disclosure),,1663225489.0,,
47,"['html', 'reactjs', 'react-hooks', 'next.js', 'use-ref']","{'account_id': 25622446, 'reputation': 11, 'user_id': 19394091, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68ea56d9e15cc83a0a4b6ad9a60c6889?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dr. Khouz', 'link': 'https://stackoverflow.com/users/19394091/dr-khouz'}",True,111,2,1,1666264815,1660763128,73393745,CC BY-SA 4.0,https://stackoverflow.com/questions/73393745/useparallax-ref-hook-not-working-with-components-in-nextjs,UseParallax ref hook not working with components in NextJs,,,,
