,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
10,"['javascript', 'html', 'dom']","{'account_id': 20971982, 'reputation': 23, 'user_id': 15408938, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a50a402b3be9b4782dad3dc81bcbc00c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/15408938/ben'}",True,1072,,3,1,1667993442,1617266875,,66901289,CC BY-SA 4.0,https://stackoverflow.com/questions/66901289/how-to-add-event-listeners-to-multiple-elements-with-the-same-class-and-then-onl,How to add event listeners to multiple elements with the same class and then only change CSS for specific other element,,,,
11,"['html', 'angularjs', 'typescript', 'firebase', 'ionic-framework']","{'account_id': 17383941, 'reputation': 51, 'user_id': 12595644, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7653b54b11bb34b14ea748feec2c8bab?s=256&d=identicon&r=PG&f=1', 'display_name': '123', 'link': 'https://stackoverflow.com/users/12595644/123'}",True,201,,1,1,1667981200,1617887005,,67004577,CC BY-SA 4.0,https://stackoverflow.com/questions/67004577/how-to-implement-a-lazy-loading-on-ion-card,How to implement a lazy loading on Ion-card,,,,
12,"['html', 'angularjs', 'angular', 'typescript']","{'account_id': 21250011, 'reputation': 231, 'user_id': 15632327, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a09312541129fbd223d6bfcf6b1a4745?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nour Mawla', 'link': 'https://stackoverflow.com/users/15632327/nour-mawla'}",True,11361,67123805.0,3,14,1667892318,1618569020,1618569941.0,67123603,CC BY-SA 4.0,https://stackoverflow.com/questions/67123603/angular-error-ts2531-object-is-possibly-null,Angular error TS2531: Object is possibly &#39;null&#39;,,,,
13,"['javascript', 'html', 'node.js', 'web']","{'account_id': 18876252, 'reputation': 3, 'user_id': 13769707, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0ac2c862afe4f36475e3899e274f019?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shourya Sharma', 'link': 'https://stackoverflow.com/users/13769707/shourya-sharma'}",True,606,,3,0,1667852125,1617775602,,66980400,CC BY-SA 4.0,https://stackoverflow.com/questions/66980400/giving-error-while-creating-server-using-node-js,Giving error while creating server using node js,,,,
14,"['html', 'ckeditor', 'editor']","{'account_id': 21223204, 'reputation': 1, 'user_id': 15609327, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ad528559aeffcb94ebf384eaaebe1e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'SB Tilok', 'link': 'https://stackoverflow.com/users/15609327/sb-tilok'}",False,83,,1,0,1667387852,1619126657,1619147544.0,67220942,CC BY-SA 4.0,https://stackoverflow.com/questions/67220942/ck-editor-data-displaying-with-html-tags-in-php,CK editor data displaying with html tags in php,,,,
15,"['html', 'angular', 'angular-material']","{'account_id': 21268948, 'reputation': 48, 'user_id': 15648768, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84d21fdf158c03d7093d213b62ff8b94?s=256&d=identicon&r=PG', 'display_name': 'Lucaspd', 'link': 'https://stackoverflow.com/users/15648768/lucaspd'}",True,3174,67301989.0,2,2,1667277542,1619618690,1667277542.0,67301801,CC BY-SA 4.0,https://stackoverflow.com/questions/67301801/how-to-disable-a-text-area-or-mat-form-field-in-the-same-html-angular-9,How to disable a text area or mat-form-field in the same HTML (Angular 9),,,,
16,"['html', 'email', 'fonts', 'html-email']","{'account_id': 13692782, 'reputation': 316, 'user_id': 9880175, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/719778616a270736ce0043b8b0f96636?s=256&d=identicon&r=PG&f=1', 'display_name': 'jona', 'link': 'https://stackoverflow.com/users/9880175/jona'}",True,344,,3,1,1667259233,1617788159,,66983348,CC BY-SA 4.0,https://stackoverflow.com/questions/66983348/font-import-fallback-for-emails,Font import fallback for Emails,,,,
17,"['javascript', 'html', 'jquery', 'css']","{'account_id': 11859622, 'reputation': 11, 'user_id': 8678711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61b9f382371cb879d9741676ab81d992?s=256&d=identicon&r=PG&f=1', 'display_name': 'WGraulich', 'link': 'https://stackoverflow.com/users/8678711/wgraulich'}",True,30,66987866.0,2,0,1666721129,1617804281,1617804561.0,66987794,CC BY-SA 4.0,https://stackoverflow.com/questions/66987794/convert-masterpage-from-hover-to-onclick-for-the-dropdown-menus,Convert Masterpage from hover to onclick for the dropdown menus,,,,
18,"['javascript', 'html']","{'account_id': 21277531, 'reputation': 155, 'user_id': 15656320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6deeb4c2badd474b05a7807f2c77784?s=256&d=identicon&r=PG&f=1', 'display_name': 'anon20010813', 'link': 'https://stackoverflow.com/users/15656320/anon20010813'}",True,430,67297501.0,2,-2,1666614850,1619601488,,67297308,CC BY-SA 4.0,https://stackoverflow.com/questions/67297308/read-a-file-then-display-in-on-client-side,read a file then display in on client-side,,,,
19,"['javascript', 'html', 'firebase', 'web']","{'account_id': 20747947, 'reputation': 51, 'user_id': 15236147, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiAzTbG7XO63mdbR9f36xw6HC94azft4qE2QaBk=k-s256', 'display_name': 'Andro Tech Buddy', 'link': 'https://stackoverflow.com/users/15236147/andro-tech-buddy'}",False,33,,0,0,1666236814,1617380178,1666236814.0,66922168,CC BY-SA 4.0,https://stackoverflow.com/questions/66922168/what-is-problem-in-my-code-i-am-trying-to-retrive-data-from-firebase-database-us,What is problem in my code I am trying to retrive data from firebase database using javascript,,,,
20,"['javascript', 'html', 'google-chrome', 'checkbox', 'dom-events']","{'account_id': 10916684, 'reputation': 2976, 'user_id': 8024296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a12e53636e99906929e34bb896f5e779?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/8024296/paul'}",True,658,67033740.0,2,0,1666169114,1618052265,1618052720.0,67033560,CC BY-SA 4.0,https://stackoverflow.com/questions/67033560/google-chrome-select-all-checkbox-by-javascript-or-console,Google chrome select All checkbox by Javascript or console,,,,
21,"['javascript', 'html', 'dom']","{'account_id': 12283596, 'reputation': 1843, 'user_id': 8964160, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wMXwl.png?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/8964160/jack'}",True,206,66937010.0,3,0,1665929800,1617493852,,66936860,CC BY-SA 4.0,https://stackoverflow.com/questions/66936860/await-appendchild-for-css-transitions,Await appendChild for CSS transitions,,,,
22,"['html', 'css', 'flexbox']","{'account_id': 10288421, 'reputation': 107, 'user_id': 7590893, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://graph.facebook.com/1192170897568352/picture?type=large', 'display_name': 'Anna Gibson', 'link': 'https://stackoverflow.com/users/7590893/anna-gibson'}",True,130,66925864.0,3,1,1665773684,1617400247,1617400764.0,66925663,CC BY-SA 4.0,https://stackoverflow.com/questions/66925663/using-flexbox-to-align-content-at-the-bottom-of-container-horizontally,Using flexbox to Align content at the bottom of container horizontally,,,,
23,"['javascript', 'html', 'css', 'if-statement']","{'account_id': 21418596, 'reputation': 66, 'user_id': 15777388, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CoF0m.gif?s=256&g=1', 'display_name': 'JSman225', 'link': 'https://stackoverflow.com/users/15777388/jsman225'}",True,75,67324631.0,2,0,1665651979,1619727807,1619728632.0,67324571,CC BY-SA 4.0,https://stackoverflow.com/questions/67324571/why-js-function-doing-the-wrong-if-statement,why JS function doing the wrong if statement?,,,,
24,"['javascript', 'html']","{'account_id': 21255066, 'reputation': 77, 'user_id': 15636715, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iSJcn.jpg?s=256&g=1', 'display_name': 'somebody', 'link': 'https://stackoverflow.com/users/15636715/somebody'}",True,267,67094805.0,1,0,1665587813,1618414059,1665587813.0,67094627,CC BY-SA 4.0,https://stackoverflow.com/questions/67094627/how-to-use-functions-to-toggle-full-screen-without-user-click,how to use functions to toggle full screen without user click,,,,
25,"['javascript', 'html', 'css']","{'account_id': 20473329, 'reputation': 340, 'user_id': 15023228, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/C2Ntg.jpg?s=256&g=1', 'display_name': 'David Jay', 'link': 'https://stackoverflow.com/users/15023228/david-jay'}",True,70,66956362.0,2,1,1665587465,1617639349,1665587465.0,66956101,CC BY-SA 4.0,https://stackoverflow.com/questions/66956101/how-to-add-a-blue-background-to-product-which-cost-more-than-3-00%e2%82%ac,"How to Add a blue background to product which cost more than 3,00€",,,,
26,"['javascript', 'html', 'api', 'google-maps']","{'account_id': 3638446, 'reputation': 1, 'user_id': 3033258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3033258', 'link': 'https://stackoverflow.com/users/3033258/user3033258'}",False,128,,1,-1,1665470585,1618414223,1665470585.0,67094662,CC BY-SA 4.0,https://stackoverflow.com/questions/67094662/receive-an-alert-when-the-marker-is-outside-the-specified-area-google-maps-api,Receive an alert when the marker is outside the specified area (Google Maps API),,,,
27,"['javascript', 'html', 'node.js', 'express', 'postman']","{'account_id': 18551566, 'reputation': 458, 'user_id': 13517698, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0fc4b4348037656ebd11bbfc91693644?s=256&d=identicon&r=PG&f=1', 'display_name': 'ritik jain', 'link': 'https://stackoverflow.com/users/13517698/ritik-jain'}",True,51460,,7,20,1665036678,1618722107,1618781335.0,67145332,CC BY-SA 4.0,https://stackoverflow.com/questions/67145332/could-not-send-request-error-in-postman-web-version,&quot; Could not send request &quot; error in Postman Web version,,,,
28,"['html', 'css', 'validation']","{'account_id': 21286876, 'reputation': 5, 'user_id': 15664389, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad9f52c2131d90c31ea814464005795e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Georgia', 'link': 'https://stackoverflow.com/users/15664389/georgia'}",True,101,67236731.0,1,0,1664476931,1619210550,1664476931.0,67236584,CC BY-SA 4.0,https://stackoverflow.com/questions/67236584/why-isnt-my-code-passing-the-w3-validator,Why isn&#39;t my code passing the W3 validator?,,,,
29,"['html', 'angular']","{'account_id': 13686921, 'reputation': 79, 'user_id': 14634980, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-fH4jAKSKmrs/AAAAAAAAAAI/AAAAAAAAJhs/J4nNPEmmCyI/photo.jpg?sz=256', 'display_name': 'Manuel Sebastian Blanco', 'link': 'https://stackoverflow.com/users/14634980/manuel-sebastian-blanco'}",False,2925,,1,0,1664283088,1618597728,,67130437,CC BY-SA 4.0,https://stackoverflow.com/questions/67130437/error-domexception-failed-to-execute-setattribute-on-element-novalidaten,ERROR DOMException: Failed to execute &#39;setAttribute&#39; on &#39;Element&#39;: &#39;novalidate(ngSubmit)&#39; is not a valid attribute name,,,,
30,"['javascript', 'html', 'reactjs', 'iframe', 'react-hooks']","{'account_id': 21170241, 'reputation': 17, 'user_id': 15566721, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e42caf77f2d770942126b0a8aecc69a?s=256&d=identicon&r=PG&f=1', 'display_name': 'w4tw', 'link': 'https://stackoverflow.com/users/15566721/w4tw'}",True,6261,67219041.0,1,0,1664087031,1619113143,1619196025.0,67218249,CC BY-SA 4.0,https://stackoverflow.com/questions/67218249/automatically-adjust-height-of-iframe-using-react-hooks,Automatically adjust height of iframe using React Hooks,,,,
31,"['javascript', 'html', 'css', 'node.js', 'ejs']","{'account_id': 19640009, 'reputation': 832, 'user_id': 14376347, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/992090c15d01214c16ba48359e4b067c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gianluca', 'link': 'https://stackoverflow.com/users/14376347/gianluca'}",True,279,66906208.0,1,1,1663618238,1617286146,1663618238.0,66906074,CC BY-SA 4.0,https://stackoverflow.com/questions/66906074/pass-image-url-from-variable-into-css,pass image url from variable into css,,,,
32,"['javascript', 'html', 'jquery']","{'account_id': 6489702, 'reputation': 6071, 'user_id': 5024157, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/ZNhn2.jpg?s=256&g=1', 'display_name': 'peace_love', 'link': 'https://stackoverflow.com/users/5024157/peace-love'}",True,58,67022019.0,2,1,1663603522,1617974730,1663603522.0,67021964,CC BY-SA 4.0,https://stackoverflow.com/questions/67021964/how-can-i-find-text-that-is-not-inside-a-div-element,How can I find text that is not inside a div element?,,,,
33,"['html', 'css']","{'account_id': 21170200, 'reputation': 11, 'user_id': 15566690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a04ccdef4d69f9a4cb100d78691c8cee?s=256&d=identicon&r=PG&f=1', 'display_name': 'DuskSide', 'link': 'https://stackoverflow.com/users/15566690/duskside'}",True,59,,2,1,1663344614,1618162936,1618163134.0,67048281,CC BY-SA 4.0,https://stackoverflow.com/questions/67048281/button-hover-drop-down-list-that-appears-over-other-elements,Button hover drop down list that appears over other elements?,,,,
34,"['html', 'twitter-bootstrap']","{'account_id': 17842644, 'reputation': 1, 'user_id': 12960223, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC82avUBGhceJln9hrtl-5-w39sPp52UNijdqUL=k-s256', 'display_name': 'winfred tornu', 'link': 'https://stackoverflow.com/users/12960223/winfred-tornu'}",False,2636,,2,0,1663251171,1617487643,1617535120.0,66936296,CC BY-SA 4.0,https://stackoverflow.com/questions/66936296/devtools-failed-to-load-sourcemap-could-not-load-content-for-http-localhost3,"DevTools failed to load SourceMap: Could not load content for http://localhost:3000/javascripts/bootstrap.js.map: HTTP error: status code 404, net:",,,,
35,"['javascript', 'html', 'textarea']","{'account_id': 20662136, 'reputation': 11, 'user_id': 15169880, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-oQ3fSeC-hQs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmp_Xr8N6D-ZiWLLaSJxDzIHgMMtA/s96-c/photo.jpg?sz=256', 'display_name': 'Pedro Pastori', 'link': 'https://stackoverflow.com/users/15169880/pedro-pastori'}",False,503,,4,1,1662986925,1618932146,1618933853.0,67181827,CC BY-SA 4.0,https://stackoverflow.com/questions/67181827/block-a-certain-character-in-textarea,Block a certain character in textArea,,,,
36,"['html', 'html-select']","{'account_id': 8477447, 'reputation': 23, 'user_id': 6358236, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/caf599f8e2aee4673048fdc5116cd672?s=256&d=identicon&r=PG&f=1', 'display_name': 'djsined', 'link': 'https://stackoverflow.com/users/6358236/djsined'}",True,44,66987021.0,1,0,1662836453,1617798573,1662836453.0,66986103,CC BY-SA 4.0,https://stackoverflow.com/questions/66986103/changing-selected-selected-to-first-value-in-a-option-list,Changing selected=&quot;selected&quot; to first value in a option list,,,,
37,"['javascript', 'html', 'twitter-bootstrap', 'bootstrap-4', 'toast']","{'account_id': 21163264, 'reputation': 37, 'user_id': 15581866, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/edf0506bff8c9fa4a8b6813310c2a5c7?s=256&d=identicon&r=PG&f=1', 'display_name': 'stre56', 'link': 'https://stackoverflow.com/users/15581866/stre56'}",True,3720,67033921.0,2,3,1662836362,1618053548,1618054241.0,67033758,CC BY-SA 4.0,https://stackoverflow.com/questions/67033758/how-to-make-bootstrap-toasts-not-disappear-automatically,How to make Bootstrap Toasts not disappear automatically?,,,,
38,"['html', 'css', 'angular', 'twitter-bootstrap']","{'account_id': 20458580, 'reputation': 323, 'user_id': 15011705, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10216235815281325/picture?type=large', 'display_name': 'OmarLittle', 'link': 'https://stackoverflow.com/users/15011705/omarlittle'}",True,2875,66904177.0,2,2,1662540683,1617277792,,66903972,CC BY-SA 4.0,https://stackoverflow.com/questions/66903972/put-fixed-navbar-and-sidebar-in-all-components-of-angular-app,Put fixed navbar and sidebar in all components of Angular app,,,,
39,"['python', 'html', 'web-scraping', 'beautifulsoup']","{'account_id': 18517745, 'reputation': 363, 'user_id': 13491504, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e54decef48a93cc179d84e7df2d39db?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mo711', 'link': 'https://stackoverflow.com/users/13491504/mo711'}",True,748,67247576.0,1,2,1662535059,1619296725,,67247210,CC BY-SA 4.0,https://stackoverflow.com/questions/67247210/get-the-content-of-multiple-classes-when-scraping-a-website,Get the content of multiple classes when scraping a website,,,,
40,"['html', 'vue.js', 'vuejs2']","{'account_id': 3494997, 'reputation': 431, 'user_id': 2923526, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GHZET.jpg?s=256&g=1', 'display_name': 'ffigari', 'link': 'https://stackoverflow.com/users/2923526/ffigari'}",True,47,67127491.0,1,0,1662492383,1618418254,1618427394.0,67095737,CC BY-SA 4.0,https://stackoverflow.com/questions/67095737/vuejs-create-intermediate-component-that-uses-one-of-the-props-and-propagate-a,Vuejs | Create intermediate component that uses one of the props and propagate all remaining stuff to &lt;button&gt; element,,,,
41,"['javascript', 'html', 'typescript', 'ionic-framework', 'frontend']","{'account_id': 19856060, 'reputation': 13, 'user_id': 15786519, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79238c16f72f867d914ad4393691141c?s=256&d=identicon&r=PG&f=1', 'display_name': 'MiloCode', 'link': 'https://stackoverflow.com/users/15786519/milocode'}",True,1618,67381639.0,2,1,1662447705,1619755428,,67328026,CC BY-SA 4.0,https://stackoverflow.com/questions/67328026/ionic-datetime-error-cannot-read-property-toisostring-of-undefined,Ionic DateTime error: Cannot read property &#39;toISOString&#39; of undefined,,,,
42,['html'],"{'account_id': 21223853, 'reputation': 1188, 'user_id': 15609876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/810544416646dbb50533913bb99541aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'User456', 'link': 'https://stackoverflow.com/users/15609876/user456'}",True,714,,3,-1,1662322260,1619631179,1619631535.0,67305164,CC BY-SA 4.0,https://stackoverflow.com/questions/67305164/how-can-i-make-the-image-on-title-bar-rounded,How can I make the image on title bar rounded?,,,,
43,"['html', 'accessibility', 'wai-aria', 'wcag']","{'account_id': 16110642, 'reputation': 20, 'user_id': 11628938, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fa4844f8ad9c2f5f019bdd3f9a0dc89?s=256&d=identicon&r=PG&f=1', 'display_name': 'kibe', 'link': 'https://stackoverflow.com/users/11628938/kibe'}",True,6147,66951594.0,2,4,1662132638,1617591056,1662132638.0,66947723,CC BY-SA 4.0,https://stackoverflow.com/questions/66947723/aria-hidden-true-elements-contain-focusable-descendents-best-way-to-fix-t,&quot;[aria-hidden=&quot;true&quot;] elements contain focusable descendents&quot;; best way to fix that?,,,,
44,"['javascript', 'html', 'css', 'accessibility']","{'account_id': 1863156, 'reputation': 75, 'user_id': 1687298, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/59lXU.png?s=256&g=1', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/1687298/tom'}",True,453,66989373.0,1,1,1662132612,1617806645,1662132612.0,66988467,CC BY-SA 4.0,https://stackoverflow.com/questions/66988467/accessibility-and-javascript-load-dynamic-content-or-show-hide,Accessibility and Javascript: load dynamic content or show &amp; hide?,,,,
45,"['javascript', 'html', 'angularjs', 'angular', 'd3.js']","{'account_id': 15310476, 'reputation': 117, 'user_id': 11943671, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-y-hGCFD7ljE/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMqoxFvg2TG9192VtvikABne05Trg/mo/photo.jpg?sz=256', 'display_name': 'Maliha Khizer', 'link': 'https://stackoverflow.com/users/11943671/maliha-khizer'}",False,635,,1,3,1662039889,1619679802,1658579015.0,67312494,CC BY-SA 4.0,https://stackoverflow.com/questions/67312494/convert-2d-shape-into-3d-in-d3-js-and-adjust-height-according-to-the-value-in-an,Convert 2D shape into 3D in d3.js and adjust height according to the value in ANGULAR,,,,
46,"['javascript', 'php', 'html', 'html-select']","{'account_id': 21024353, 'reputation': 17, 'user_id': 15449989, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-r9RDo1Fe6rU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckHXDrIRjkTey-Xd9E7rZUf_hNTtg/s96-c/photo.jpg?sz=256', 'display_name': 'Man', 'link': 'https://stackoverflow.com/users/15449989/man'}",True,122,66901091.0,1,0,1661970715,1617265861,1661970715.0,66901036,CC BY-SA 4.0,https://stackoverflow.com/questions/66901036/uncaught-referenceerror-canceled-is-not-defined-at-deposit-list-php40,Uncaught ReferenceError: canceled is not defined at deposit_list.php:40,,,,
47,"['php', 'html', 'firefox', 'html-select']","{'account_id': 6853823, 'reputation': 13, 'user_id': 5270125, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c872a708cc884594916ef1a15c198e06?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lut_99', 'link': 'https://stackoverflow.com/users/5270125/lut-99'}",False,34,,1,0,1661970311,1618834238,1661970311.0,67161765,CC BY-SA 4.0,https://stackoverflow.com/questions/67161765/option-tags-not-showing-up-when-generated-by-php,Option tags not showing up when generated by PHP,,,,
