,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,migrated_from
10,"['html', 'node.js']","{'account_id': 12048169, 'reputation': 51, 'user_id': 8812329, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2034046496840943/picture?type=large', 'display_name': 'Onam Kwon', 'link': 'https://stackoverflow.com/users/8812329/onam-kwon'}",True,159,2,0,1668173066,1643090653,1668173066.0,70844071,CC BY-SA 4.0,https://stackoverflow.com/questions/70844071/how-to-pass-data-from-html-client-to-nodejs-server,How to pass data from html client to NodeJS server?,,70849188.0,,,
11,"['python', 'html', 'django']","{'user_type': 'does_not_exist', 'display_name': 'user17083547'}",True,33,1,0,1668169798,1643571020,,70918169,CC BY-SA 4.0,https://stackoverflow.com/questions/70918169/django-simple-forum-project-not-displaying-modles-on-page,Django simple forum project not displaying modles on page,,70918670.0,,,
12,"['python', 'html']","{'account_id': 24110286, 'reputation': 3, 'user_id': 18080965, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyurngtiV999Hli_sTLKuFmP-T9TWlVDTuFMz6f=k-s256', 'display_name': 'ImMortal_05', 'link': 'https://stackoverflow.com/users/18080965/immortal-05'}",True,32,1,0,1668169740,1643632557,,70926060,,https://stackoverflow.com/questions/70926060/get-var-values-from-script-in-html-to-python,Get VAR values from script in Html to Python,,70926646.0,1643637848.0,Duplicate,
13,"['javascript', 'html', 'ios', 'safari', 'imagemap']","{'account_id': 23993458, 'reputation': 23, 'user_id': 17979262, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjDHrU6wLtu9KffVDGHDjcHndZoZ-OYlGWeHQnb4Q=k-s256', 'display_name': 'igorp', 'link': 'https://stackoverflow.com/users/17979262/igorp'}",True,748,3,2,1667949219,1642638561,1642639387.0,70779449,CC BY-SA 4.0,https://stackoverflow.com/questions/70779449/html-image-map-stops-working-on-ios-safari,html image map stops working on iOS Safari,,70907923.0,,,
14,"['html', 'angular', 'typescript', 'ionic-framework', 'google-maps-api-3']","{'account_id': 23647227, 'reputation': 1, 'user_id': 17676689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54791bb41e64169a6ea8477356b3c451?s=256&d=identicon&r=PG', 'display_name': 'bevan', 'link': 'https://stackoverflow.com/users/17676689/bevan'}",False,57,1,0,1667807212,1642493139,1642493578.0,70752140,CC BY-SA 4.0,https://stackoverflow.com/questions/70752140/ionic-referenceerror-google-is-not-defined,Ionic ReferenceError: google is not defined,,,,,
15,"['php', 'html', 'css', 'pdf-generation', 'dompdf']","{'account_id': 21726649, 'reputation': 1, 'user_id': 16035984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0809daf325d007acd2f80f21dad9ae76?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sheharyar Ahmad', 'link': 'https://stackoverflow.com/users/16035984/sheharyar-ahmad'}",False,979,2,0,1667655358,1642156252,,70709193,CC BY-SA 4.0,https://stackoverflow.com/questions/70709193/unable-to-add-header-footer-on-every-page-of-pdf-using-dompdf,Unable to add Header Footer on every page of pdf using DOMPDF,,,,,
16,"['javascript', 'html', 'reactjs', 'forms', 'input']","{'account_id': 22067323, 'reputation': 158, 'user_id': 16328991, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eOrlZ.jpg?s=256&g=1', 'display_name': 'Saverio Randazzo', 'link': 'https://stackoverflow.com/users/16328991/saverio-randazzo'}",True,1663,2,1,1667491878,1641909218,1641909622.0,70667973,,https://stackoverflow.com/questions/70667973/html-input-type-range-not-moving,HTML input type=&#39;range&#39; not moving,,70668284.0,1641911179.0,Duplicate,
17,"['html', 'css']","{'account_id': 23911912, 'reputation': 27, 'user_id': 17908757, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16d3bec3cc9d3ec9b601d98d31e695d2?s=256&d=identicon&r=PG', 'display_name': 'WillB', 'link': 'https://stackoverflow.com/users/17908757/willb'}",True,51,2,0,1667485311,1642681909,1667485311.0,70786292,CC BY-SA 4.0,https://stackoverflow.com/questions/70786292/how-does-the-stacking-layer-order-of-this-code-that-uses-the-z-index,How does the stacking layer order of this code that uses the z-index,,70788310.0,,,
18,"['javascript', 'html', 'css', 'node.js', 'reactjs']","{'account_id': 22287311, 'reputation': 45, 'user_id': 16514740, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8HzjU.png?s=256&g=1', 'display_name': 'Kendra Staver', 'link': 'https://stackoverflow.com/users/16514740/kendra-staver'}",True,1182,2,0,1667407985,1641156661,,70559671,CC BY-SA 4.0,https://stackoverflow.com/questions/70559671/i-continue-to-get-error-invalid-dom-property-class-despite-using-classname,I continue to get &quot;Error: Invalid DOM property `class`.&quot; despite using className,,,,,
19,"['javascript', 'html', 'three.js']","{'user_type': 'does_not_exist', 'display_name': 'user18052967'}",True,2590,1,-1,1667337523,1643331063,1644206138.0,70887666,CC BY-SA 4.0,https://stackoverflow.com/questions/70887666/website-is-not-loading-the-script-css-or-three-js,"Website is not loading the script, CSS, or Three.js",,70887898.0,,,
20,"['html', 'css', 'twitter-bootstrap']","{'account_id': 23716392, 'reputation': 280, 'user_id': 17737469, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zlCMw.jpg?s=256&g=1', 'display_name': 'Montek', 'link': 'https://stackoverflow.com/users/17737469/montek'}",True,364,2,0,1667316459,1641739630,,70642382,CC BY-SA 4.0,https://stackoverflow.com/questions/70642382/problem-in-sizing-image-when-using-z-index,Problem in sizing image when using z-index,,70693502.0,,,
21,"['html', 'ios', 'iphone', 'ipad', 'files-app']","{'account_id': 22000988, 'reputation': 119, 'user_id': 16272717, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yN0WE.png?s=256&g=1', 'display_name': 'Veritas_in_Numeris', 'link': 'https://stackoverflow.com/users/16272717/veritas-in-numeris'}",True,2142,1,1,1667214954,1643229234,1643274027.0,70869913,CC BY-SA 4.0,https://stackoverflow.com/questions/70869913/how-can-i-view-my-offline-local-html-file-on-ipad,How can I view my offline/local HTML file on iPad?,,70870285.0,,,
22,"['html', 'css']","{'account_id': 24106011, 'reputation': 25, 'user_id': 18077196, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiJWuZGTTdkiNbEZJV-KYfN23EbjAdZS9aEQIDR=k-s256', 'display_name': 'Michael Armesto', 'link': 'https://stackoverflow.com/users/18077196/michael-armesto'}",True,74,2,2,1667211675,1643597969,1643621831.0,70920842,CC BY-SA 4.0,https://stackoverflow.com/questions/70920842/affect-another-div-when-hovering-css,Affect another div when hovering CSS,,70920883.0,,,
23,"['javascript', 'html', 'performance', 'dom', 'challenge-response']","{'account_id': 23421653, 'reputation': 23, 'user_id': 17481778, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwVKHA3PYfgi9mzLhHcNul54M10qOGasTwv8m9c=k-s256', 'display_name': 'munteanu dan', 'link': 'https://stackoverflow.com/users/17481778/munteanu-dan'}",False,731,2,1,1667075903,1642601688,,70772169,CC BY-SA 4.0,https://stackoverflow.com/questions/70772169/customer-list-challenge-testdome,Customer List Challenge (TestDome),,,,,
24,"['html', 'css', 'toggle']","{'account_id': 17197266, 'reputation': 177, 'user_id': 12449719, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-C8oWbBivWkY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcbcfhV3FzzsFUakIoJ_VwtOrTE8Q/photo.jpg?sz=256', 'display_name': 'Benk I', 'link': 'https://stackoverflow.com/users/12449719/benk-i'}",True,1034,3,2,1666875341,1641373081,,70590125,CC BY-SA 4.0,https://stackoverflow.com/questions/70590125/how-to-change-the-size-of-a-css-toggle-switch,How to change the size of a css toggle switch,,,,,
25,['html'],"{'account_id': 23907620, 'reputation': 21, 'user_id': 17905004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ea2d7bbf8acebb4394a461970523475?s=256&d=identicon&r=PG', 'display_name': 'websitedevelopmentquestions', 'link': 'https://stackoverflow.com/users/17905004/websitedevelopmentquestions'}",False,117,1,2,1666678814,1641920111,,70670550,CC BY-SA 4.0,https://stackoverflow.com/questions/70670550/difference-between-referrer-never-and-rel-noreferrer,Difference between referrer=&quot;never&quot; and rel=&quot;noreferrer&quot;,,,,,
26,"['html', 'django']","{'account_id': 21241352, 'reputation': 1, 'user_id': 15624775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd15bcab1ad8428fecdf68210791a2c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Angel riera', 'link': 'https://stackoverflow.com/users/15624775/angel-riera'}",False,103,1,0,1666604853,1643214406,1643577814.0,70866850,CC BY-SA 4.0,https://stackoverflow.com/questions/70866850/django-safe-template-not-working-properly,django |safe template not working properly,,,,,
27,"['javascript', 'html', 'css', 'angular', 'typescript']","{'account_id': 8494000, 'reputation': 961, 'user_id': 6454838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ebe0221051c0020c9a215370c282ffef?s=256&d=identicon&r=PG&f=1', 'display_name': 'NickAth', 'link': 'https://stackoverflow.com/users/6454838/nickath'}",True,82,2,1,1666334133,1641228143,1641235903.0,70568887,CC BY-SA 4.0,https://stackoverflow.com/questions/70568887/angular-adjust-two-way-binded-input-elements-height-according-to-the-length-o,Angular - Adjust two way binded input element&#39;s height according to the length of its content,,70570072.0,,,
28,"['javascript', 'html', 'node.js', 'express']","{'account_id': 20583247, 'reputation': 138, 'user_id': 15108786, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3663635490346571/picture?type=large', 'display_name': 'Marcus Rost', 'link': 'https://stackoverflow.com/users/15108786/marcus-rost'}",True,376,2,1,1666248873,1642640915,1666248873.0,70779683,CC BY-SA 4.0,https://stackoverflow.com/questions/70779683/how-can-i-fix-this-node-js-login-page,How can I fix this Node.js login page?,,70780031.0,,,
29,"['html', 'jquery', 'scroll']","{'account_id': 21672711, 'reputation': 123, 'user_id': 15990133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0f987be3caa6664b62434876cb8d68d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deesak', 'link': 'https://stackoverflow.com/users/15990133/deesak'}",False,79,1,0,1666133120,1641228796,1666133120.0,70569021,CC BY-SA 4.0,https://stackoverflow.com/questions/70569021/html-page-load-10-items-then-wait-for-scroll-and-load-more,"HTML page, load 10 items, then wait for scroll and load more",,,,,
30,"['javascript', 'html', 'iframe', 'cdn']","{'account_id': 17975428, 'reputation': 1075, 'user_id': 13063136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/380385073bdce7ff89d2ed30b55ada63?s=256&d=identicon&r=PG&f=1', 'display_name': 'crevulus', 'link': 'https://stackoverflow.com/users/13063136/crevulus'}",False,123,1,0,1666036524,1642095700,1666036524.0,70700861,CC BY-SA 4.0,https://stackoverflow.com/questions/70700861/cdn-not-adding-methods-properties-to-window-object-when-trying-to-use-iframeresi,CDN not adding methods/properties to window object when trying to use iFrameResizer,,,,,
31,"['javascript', 'html', 'wordpress', 'dom', 'jquery-wrap']","{'account_id': 3354043, 'reputation': 739, 'user_id': 2817442, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b1f061e08af9bacc41026ec1f308bd74?s=256&d=identicon&r=PG&f=1', 'display_name': 'orghu', 'link': 'https://stackoverflow.com/users/2817442/orghu'}",True,130,2,1,1666025926,1642852558,1666025926.0,70812535,CC BY-SA 4.0,https://stackoverflow.com/questions/70812535/wrap-is-not-working-on-dynamically-loaded-element-why,Wrap is not working on dynamically loaded element. Why?,,70835621.0,,,
32,"['javascript', 'html', 'css', 'media-queries', 'responsive']","{'account_id': 14859796, 'reputation': 33, 'user_id': 10731025, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3rr2G.jpg?s=256&g=1', 'display_name': 'EinStyn', 'link': 'https://stackoverflow.com/users/10731025/einstyn'}",True,780,2,0,1666023557,1642889677,1666023557.0,70817567,,https://stackoverflow.com/questions/70817567/how-do-i-use-media-query-to-make-form-responsive-for-all-devices,How do I use media query to make form responsive for all devices,,70820470.0,1666023540.0,Duplicate,
33,"['javascript', 'html']","{'account_id': 24014872, 'reputation': 13, 'user_id': 17997958, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj0IX4DPV72oJRAxmAc6DbHhOuMce1tmA9647pLiw=k-s256', 'display_name': 'MikeODEEE', 'link': 'https://stackoverflow.com/users/17997958/mikeodeee'}",True,279,1,1,1665984149,1642809087,1665984149.0,70808816,CC BY-SA 4.0,https://stackoverflow.com/questions/70808816/html-tide-times-change-source-url-based-on-user-input,HTML - tide times - change source url based on user input,,70814214.0,,,
34,"['html', 'css', 'viewport-units', 'css-calc']","{'account_id': 2895766, 'reputation': 101, 'user_id': 16455569, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ovdVE.jpg?s=256&g=1', 'display_name': 'Abbas Jaffary', 'link': 'https://stackoverflow.com/users/16455569/abbas-jaffary'}",False,32,0,0,1665737996,1643500511,,70910755,,https://stackoverflow.com/questions/70910755/clarification-of-css-width-calculation,clarification of css width calculation,,,1643500790.0,Duplicate,
35,"['html', 'css']","{'account_id': 12284629, 'reputation': 37, 'user_id': 8964688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed4a0cb19648d21449e82d6085e51641?s=256&d=identicon&r=PG&f=1', 'display_name': 'Domino', 'link': 'https://stackoverflow.com/users/8964688/domino'}",True,175,4,0,1665729867,1642960492,,70824974,,https://stackoverflow.com/questions/70824974/why-cant-i-translate-element-using-transform-translatey,Why can&#39;t I translate element using transform: translateY()?,,70825027.0,1642965499.0,Duplicate,
36,"['javascript', 'html', 'css']","{'account_id': 24013325, 'reputation': 31, 'user_id': 17996621, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a0849764d4712e476666a036bfb54a1?s=256&d=identicon&r=PG', 'display_name': 'Amin Nozari', 'link': 'https://stackoverflow.com/users/17996621/amin-nozari'}",False,145,1,2,1665727208,1643403040,,70900163,CC BY-SA 4.0,https://stackoverflow.com/questions/70900163/how-to-enable-spinner-in-javascript,How to enable spinner in javascript,,,,,
37,"['html', 'excel', 'vba', 'web-scraping']","{'account_id': 22746108, 'reputation': 29, 'user_id': 16906878, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjrdqmCUVcbMhYX7c2B6IlRNTapWdUA6G9ztOSA=k-s256', 'display_name': 'Sun Guochen', 'link': 'https://stackoverflow.com/users/16906878/sun-guochen'}",False,43,0,0,1665686457,1641319914,1665686457.0,70583282,CC BY-SA 4.0,https://stackoverflow.com/questions/70583282/how-to-write-table-to-worksheet-using-xmlhttp-method-and-how-to-express-click-ac,How to write table to worksheet using XMLHTTP method and how to express click action using XMLHTTP method?,,,,,
38,"['javascript', 'html', 'dom', 'selectors-api']","{'account_id': 11127589, 'reputation': 143, 'user_id': 8168728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2bca39f275fa605653a49a1c55cb11a?s=256&d=identicon&r=PG&f=1', 'display_name': 'NikolaPi', 'link': 'https://stackoverflow.com/users/8168728/nikolapi'}",True,691,1,3,1665611666,1641953018,,70675527,CC BY-SA 4.0,https://stackoverflow.com/questions/70675527/queryselector-not-detecting-element-until-its-inspected,querySelector not detecting element until it&#39;s inspected,,74048360.0,,,
39,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 14797295, 'reputation': 4894, 'user_id': 10686620, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad44a041252c316ba3abc7b1978d2107?s=256&d=identicon&r=PG&f=1', 'display_name': 'CCCC', 'link': 'https://stackoverflow.com/users/10686620/cccc'}",False,605,2,6,1665570806,1641636974,1641820702.0,70631381,CC BY-SA 4.0,https://stackoverflow.com/questions/70631381/javascript-how-to-start-update-scroll-percentage-when-element-is-on-the-top-of,javascript - How to start update scroll percentage when element is on the top of viewport,,,,,
40,"['html', 'astrojs']","{'account_id': 23797686, 'reputation': 41, 'user_id': 17808321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/682ad73ec0d83fcc5b1e48d372ccdea5?s=256&d=identicon&r=PG', 'display_name': 'yarshehry', 'link': 'https://stackoverflow.com/users/17808321/yarshehry'}",True,234,2,4,1665209460,1641026372,1648151101.0,70547766,CC BY-SA 4.0,https://stackoverflow.com/questions/70547766/error-in-initiating-astro-after-choosing-a-framework,Error in initiating astro after choosing a framework,,,,,
41,"['html', 'css', 'bootstrap-4']","{'account_id': 11256018, 'reputation': 37, 'user_id': 8255785, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-TLOryBf0awE/AAAAAAAAAAI/AAAAAAAACQI/wN1lqgUn1v4/photo.jpg?sz=256', 'display_name': 'Craig Johnson', 'link': 'https://stackoverflow.com/users/8255785/craig-johnson'}",True,49,1,0,1665082545,1643310370,1665082545.0,70884334,CC BY-SA 4.0,https://stackoverflow.com/questions/70884334/hr-element-causing-scrollbar-displacing-elements,"&lt;hr&gt; element causing scrollbar, displacing elements",,,,,
42,"['javascript', 'html']","{'account_id': 16481872, 'reputation': 338, 'user_id': 11908438, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-UVuBkDe6teU/AAAAAAAAAAI/AAAAAAAAABI/1y6MAsvT70w/photo.jpg?sz=256', 'display_name': 'Zayne komichi', 'link': 'https://stackoverflow.com/users/11908438/zayne-komichi'}",True,59,2,-3,1665063871,1642512118,,70756287,CC BY-SA 4.0,https://stackoverflow.com/questions/70756287/reassigning-text-in-html-using-js-gives-error,Reassigning text in HTML using js gives error,,70756316.0,,,
43,"['html', 'model-viewer']","{'account_id': 23922741, 'reputation': 41, 'user_id': 17918309, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxh7K8mbDLA_J4wcprwT5ujzppRSYAzg_oocyaz=k-s256', 'display_name': 'Dhugal Robertson', 'link': 'https://stackoverflow.com/users/17918309/dhugal-robertson'}",False,860,3,4,1664901796,1642019239,1642020470.0,70687965,CC BY-SA 4.0,https://stackoverflow.com/questions/70687965/increase-width-and-height-on-html-viewer-model,Increase width and height on html viewer model,,,,,
44,"['html', 'jquery', 'css', 'bootstrap-4']","{'account_id': 9964743, 'reputation': 1, 'user_id': 7372774, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7YHNw.png?s=256&g=1', 'display_name': 'Jaykumar Panchal', 'link': 'https://stackoverflow.com/users/7372774/jaykumar-panchal'}",False,94,3,0,1664882411,1641299502,1641300588.0,70578863,CC BY-SA 4.0,https://stackoverflow.com/questions/70578863/trouble-using-bootstrap-4-d-flex-and-d-none-class-together,Trouble using Bootstrap 4 d-flex and d-none class together,,,,,
45,"['javascript', 'html', 'css', 'chart.js', 'chartjs-2.6.0']","{'account_id': 23853971, 'reputation': 19, 'user_id': 17857636, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh6QdJR5aTbtALGdbWjcaxiqIx93Fn5dpy6Rvs=k-s256', 'display_name': 'Erick Ramirez', 'link': 'https://stackoverflow.com/users/17857636/erick-ramirez'}",False,501,1,2,1664794008,1641524231,1664794008.0,70616084,CC BY-SA 4.0,https://stackoverflow.com/questions/70616084/zerolinecolor-and-zerolinewidth-not-working-for-the-x-axis-in-chartjs,zeroLineColor and zeroLineWidth not working for the x-axis in Chartjs,,,,,
46,"['javascript', 'html', 'jquery', 'httpserver']","{'account_id': 13456010, 'reputation': 35, 'user_id': 9709567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/365c236d65a30dc804269f7804f40db2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhinandan Vellanki', 'link': 'https://stackoverflow.com/users/9709567/abhinandan-vellanki'}",False,1433,0,0,1664709322,1641288688,1641292315.0,70576655,CC BY-SA 4.0,https://stackoverflow.com/questions/70576655/uncaught-syntaxerror-unexpected-token-when-loading-a-local-jquery-file-into,Uncaught SyntaxError: Unexpected token &#39;&lt;&#39; when loading a local JQuery file into a HTML file,,,,,
47,"['html', 'css', 'email', 'gmail', 'darkmode']","{'account_id': 12867724, 'reputation': 2795, 'user_id': 9307392, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/7iHCS.jpg?s=256&g=1', 'display_name': 'Gergő Horv&#225;th', 'link': 'https://stackoverflow.com/users/9307392/gerg%c5%91-horv%c3%a1th'}",False,715,1,1,1664661229,1643400198,1643401696.0,70899666,CC BY-SA 4.0,https://stackoverflow.com/questions/70899666/how-to-make-colors-stay-the-same-on-dark-mode-gmail-ios-android-email,How to make colors stay the same on dark mode gmail (ios/android) email?,,,,,
48,"['javascript', 'html', 'reactjs', 'autocomplete', 'material-ui']","{'account_id': 7100267, 'reputation': 3467, 'user_id': 5432156, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mLCl2.jpg?s=256&g=1', 'display_name': 'Big Cat Public Safety Act', 'link': 'https://stackoverflow.com/users/5432156/big-cat-public-safety-act'}",True,1849,1,4,1664527371,1641355184,,70587660,CC BY-SA 4.0,https://stackoverflow.com/questions/70587660/autocomplete-gives-red-warning-when-value-is-set-to-the-usestate-that-it-modifie,AutoComplete gives red warning when value is set to the useState that it modifies,,70587700.0,,,
