,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
12,"['html', 'vue.js', 'markdown']","{'account_id': 16563714, 'reputation': 187, 'user_id': 11968952, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba244760c6aac7ac62eb644a78398c3c?s=256&d=identicon&r=PG&f=1', 'display_name': 'ETHan', 'link': 'https://stackoverflow.com/users/11968952/ethan'}",False,434,1,1,1665599366,1577640466,1577644228.0,59521678,CC BY-SA 4.0,https://stackoverflow.com/questions/59521678/markdown-toc-with-special-characters,Markdown TOC with Special Characters?,,,,,
13,"['python', 'html', 'css', 'django', 'jinja2']","{'account_id': 14339489, 'reputation': 187, 'user_id': 10358054, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43208529b411e570ef2e266879d77651?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anjali', 'link': 'https://stackoverflow.com/users/10358054/anjali'}",False,233,1,0,1665229423,1576085266,1576086165.0,59291119,CC BY-SA 4.0,https://stackoverflow.com/questions/59291119/django-error-in-using-jinja-code-inside-style-tag,Django Error in using jinja code inside style tag,,,,,
14,"['html', 'css']","{'account_id': 127918, 'reputation': 142454, 'user_id': 325418, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/eb71c362ddeda80c2668d2575e97bc70?s=256&d=identicon&r=PG', 'display_name': 'nonopolarity', 'link': 'https://stackoverflow.com/users/325418/nonopolarity'}",False,571,3,0,1664618317,1577765859,1577783725.0,59539510,CC BY-SA 4.0,https://stackoverflow.com/questions/59539510/css-url-path-works-if-it-is-a-web-server-but-not-when-it-is-a-local-file,CSS url() path works if it is a web server but not when it is a local file?,,,,,
15,"['html', 'angular', 'conditional-operator']","{'account_id': 12259648, 'reputation': 2216, 'user_id': 8947748, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35d73b489c80b662f62baccd4f8c4da4?s=256&d=identicon&r=PG&f=1', 'display_name': 'rhavelka', 'link': 'https://stackoverflow.com/users/8947748/rhavelka'}",True,12334,4,4,1664434492,1575388084,1578648494.0,59160716,CC BY-SA 4.0,https://stackoverflow.com/questions/59160716/angular-using-the-ternary-operator-in-html-template,Angular: Using the ternary operator in html template,59729388.0,,,,
16,"['javascript', 'html', 'arrays', 'object', 'while-loop']","{'account_id': 17375397, 'reputation': 11, 'user_id': 12588606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/710168d8c9e602aa06c12ba9e157eb92?s=256&d=identicon&r=PG&f=1', 'display_name': 'sonali', 'link': 'https://stackoverflow.com/users/12588606/sonali'}",True,1962,2,0,1663595559,1577437692,1577437773.0,59498384,CC BY-SA 4.0,https://stackoverflow.com/questions/59498384/how-to-print-numbers-using-while-loop-in-javascript,how to print numbers using while loop in javascript,59498411.0,,,,
17,"['html', 'css', 'responsive-design', 'media-queries']","{'account_id': 14304616, 'reputation': 523, 'user_id': 10332967, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XlgdU.jpg?s=256&g=1', 'display_name': 'Azazel', 'link': 'https://stackoverflow.com/users/10332967/azazel'}",True,152,3,0,1662827365,1576455471,,59349230,CC BY-SA 4.0,https://stackoverflow.com/questions/59349230/div-not-letting-100-of-width-when-resizing-browser,Div not letting 100% of width when resizing browser,,,,,
18,"['html', 'angular', 'typescript', 'enums']","{'account_id': 14003052, 'reputation': 4264, 'user_id': 10114038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48d3f40148bbe526ffd9445c6c33db13?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ling Vu', 'link': 'https://stackoverflow.com/users/10114038/ling-vu'}",True,28787,6,57,1662679785,1576078096,1576146607.0,59289095,CC BY-SA 4.0,https://stackoverflow.com/questions/59289095/use-of-enums-in-angular-8-html-template-for-ngif,Use of Enums in Angular 8 HTML template for *ngIf,59289208.0,,,,
19,"['html', 'git', 'markdown', 'manual']","{'account_id': 16581434, 'reputation': 41, 'user_id': 11981913, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-YIivz5b-dq4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf-kd_4xvFHidI2qvI6fHs6zYez1A/photo.jpg?sz=256', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/11981913/david'}",True,3410,2,2,1662466903,1575503875,1575522593.0,59186284,CC BY-SA 4.0,https://stackoverflow.com/questions/59186284/can-i-use-en-em-dash-in-markdown,Can I use en/em dash in markdown?,,,,,
20,"['javascript', 'html']","{'account_id': 17335323, 'reputation': 1, 'user_id': 12557362, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be88592386932bc864408f3aec3d5a1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'NSTA', 'link': 'https://stackoverflow.com/users/12557362/nsta'}",False,2285,3,1,1662378703,1577443616,1577446229.0,59499604,CC BY-SA 4.0,https://stackoverflow.com/questions/59499604/how-to-change-the-images-based-on-the-range-slider,How to change the images based on the range slider?,,,,,
21,"['html', 'google-apps-script', 'web-applications']","{'user_type': 'does_not_exist', 'display_name': 'user12501650'}",True,896,1,0,1662316551,1577175139,1662316551.0,59465778,CC BY-SA 4.0,https://stackoverflow.com/questions/59465778/malformed-html-error-thrown-from-html-based-object-in-appscript,Malformed html error thrown from html based object in appscript,59475241.0,,,,
22,"['html', 'css', 'truncate']","{'account_id': 197653, 'reputation': 797, 'user_id': 441851, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/30406733e1eed5cfb54e4782da4fd4e7?s=256&d=identicon&r=PG', 'display_name': 'BoBoDev', 'link': 'https://stackoverflow.com/users/441851/bobodev'}",True,1648,2,3,1662026306,1577141750,1662026306.0,59462092,CC BY-SA 4.0,https://stackoverflow.com/questions/59462092/how-to-do-text-overflow-ellipsis-in-reverse,How to do text-overflow: ellipsis in reverse?,59462101.0,,,,
23,"['javascript', 'html', 'jquery', 'html-select']","{'account_id': 9822529, 'reputation': 56, 'user_id': 7276747, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Sl1hL.jpg?s=256&g=1', 'display_name': 'M. A. LOTIF', 'link': 'https://stackoverflow.com/users/7276747/m-a-lotif'}",True,73,2,0,1661963194,1576087370,1661963194.0,59291634,CC BY-SA 4.0,https://stackoverflow.com/questions/59291634/is-there-any-way-to-work-with-index-of-an-option,Is there any way to work with index of an option?,69376221.0,,,,
24,"['html', 'css', 'flexbox']","{'account_id': 17380171, 'reputation': 103, 'user_id': 12592572, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/149dee1b1158ddb053a2e036a1e1a921?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vern', 'link': 'https://stackoverflow.com/users/12592572/vern'}",True,2623,1,10,1661806110,1577306514,1661806110.0,59481712,CC BY-SA 4.0,https://stackoverflow.com/questions/59481712/how-can-i-reverse-flexbox-direction-on-wrap-to-achieve-snake-wrap,How can I reverse flexbox direction on wrap to achieve &quot;snake wrap&quot;?,59481851.0,,,,
25,"['javascript', 'html', 'reactjs', 'autocomplete']","{'user_type': 'does_not_exist', 'display_name': 'user6863891'}",True,1710,3,0,1661432585,1576456333,,59349300,CC BY-SA 4.0,https://stackoverflow.com/questions/59349300/react-autosuggest-search-text-box-not-updating-on-suggestion-selection,React AutoSuggest: search text box not updating on suggestion selection,,,,,
26,"['javascript', 'html', 'sorting', 'html-table']","{'account_id': 17228019, 'reputation': 11, 'user_id': 12473234, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64bbbc340a323ca6f48bcbe39f4f55e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ole Jensen', 'link': 'https://stackoverflow.com/users/12473234/ole-jensen'}",False,528,3,1,1661326959,1575370543,,59155494,CC BY-SA 4.0,https://stackoverflow.com/questions/59155494/sortable-html-table-of-integers-with-javascript,Sortable html table of integers with JavaScript,,,,,
27,"['javascript', 'html']","{'account_id': 15702678, 'reputation': 31, 'user_id': 12570535, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-gzGy5W8skxw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reJBtPjEBWJcjS2Zj78C87d3xuf1Q/mo/photo.jpg?sz=256', 'display_name': 'Tandy', 'link': 'https://stackoverflow.com/users/12570535/tandy'}",True,557,3,1,1661206389,1576845590,1576853452.0,59425423,CC BY-SA 4.0,https://stackoverflow.com/questions/59425423/form-input-number-onchange,Form Input number onchange,59425639.0,,,,
28,"['javascript', 'html', 'ios', 'css', 'safari']","{'account_id': 14609412, 'reputation': 2739, 'user_id': 10551293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b936f00774458ee4dbd7812407ddc143?s=256&d=identicon&r=PG&f=1', 'display_name': 'swift-lynx', 'link': 'https://stackoverflow.com/users/10551293/swift-lynx'}",True,17843,9,25,1660839785,1575541614,1614074172.0,59193062,CC BY-SA 4.0,https://stackoverflow.com/questions/59193062/how-to-disable-scrolling-on-body-in-ios-13-safari-when-saved-as-pwa-to-the-home,How to disable scrolling on body in iOS 13 safari (when saved as PWA to the homescreen)?,63518068.0,,,,
29,"['javascript', 'html', 'twitter-bootstrap']","{'account_id': 16975026, 'reputation': 9, 'user_id': 12278613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3f5644453b738ce933107001a140589?s=256&d=identicon&r=PG&f=1', 'display_name': 'sofian', 'link': 'https://stackoverflow.com/users/12278613/sofian'}",False,143,1,0,1660398255,1577027539,1577723567.0,59445435,CC BY-SA 4.0,https://stackoverflow.com/questions/59445435/the-background-image-resizes-when-a-the-swal-alert-2-pop-up-shows,the background image resizes when a the swal alert 2 pop up shows,,,,,
30,"['javascript', 'jquery', 'html']","{'account_id': 2603115, 'reputation': 160, 'user_id': 2254946, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/Rkyye.png?s=256&g=1', 'display_name': 'Machou', 'link': 'https://stackoverflow.com/users/2254946/machou'}",True,67,2,0,1660322470,1577487235,1660322470.0,59506760,CC BY-SA 4.0,https://stackoverflow.com/questions/59506760/how-to-copy-a-string-from-a-div-and-past-in-an-input,How to copy a string from a &lt;div&gt; and past in an &lt;input&gt;?,,,,,
31,"['html', 'accessibility', 'w3c']","{'account_id': 17187651, 'reputation': 33, 'user_id': 12441973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/283500427f5c0da877547eb440014f5c?s=256&d=identicon&r=PG&f=1', 'display_name': 'newJS37', 'link': 'https://stackoverflow.com/users/12441973/newjs37'}",True,2420,2,1,1660062550,1576871956,1577003847.0,59430720,CC BY-SA 4.0,https://stackoverflow.com/questions/59430720/wave-error-linked-image-missing-alternative-text,WAVE error: Linked image missing alternative text,,,,,
32,"['html', 'css', 'flexbox']","{'account_id': 1092093, 'reputation': 4511, 'user_id': 1086511, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9f137c8bccd23ae845550c5e95c1e31b?s=256&d=identicon&r=PG', 'display_name': 'Rodrigo', 'link': 'https://stackoverflow.com/users/1086511/rodrigo'}",True,1416,5,8,1660048878,1575981999,1575989830.0,59267588,CC BY-SA 4.0,https://stackoverflow.com/questions/59267588/why-is-overflow-y-hidden-creating-a-horizontal-scroll-bar-in-my-flex-layout,Why is overflow-y: hidden creating a horizontal scroll bar in my flex layout?,59271900.0,,,,
33,"['javascript', 'html', 'file-upload', 'eel']","{'account_id': 15194852, 'reputation': 209, 'user_id': 10964544, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9jh4N.png?s=256&g=1', 'display_name': 'Nootaku', 'link': 'https://stackoverflow.com/users/10964544/nootaku'}",True,3002,1,3,1659050363,1575305094,,59143267,CC BY-SA 4.0,https://stackoverflow.com/questions/59143267/python3-js-how-do-i-handle-local-file-uploads-with-eel,Python3 / JS - How do I handle local file uploads with eel?,59177064.0,,,,
34,"['html', 'css', 'css-position']","{'account_id': 7846601, 'reputation': 1056, 'user_id': 5931472, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/73ec853f97da1ab71ba652d24da0ccf8?s=256&d=identicon&r=PG', 'display_name': 'Laef', 'link': 'https://stackoverflow.com/users/5931472/laef'}",True,1503,2,7,1658947609,1575354811,1575600772.0,59151352,CC BY-SA 4.0,https://stackoverflow.com/questions/59151352/css-scroll-inside-a-parent-while-hovering-a-fixed-child,CSS - Scroll inside a parent while hovering a fixed child,73143164.0,,,,
35,"['javascript', 'html', 'css']","{'account_id': 14548622, 'reputation': 31, 'user_id': 10508201, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-am_giCaikwM/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWRz0ENOP4tyI331LieVgzz956xAQ/mo/photo.jpg?sz=256', 'display_name': 'Jephtah Jephtah', 'link': 'https://stackoverflow.com/users/10508201/jephtah-jephtah'}",False,333,1,0,1658759686,1577021337,,59444595,CC BY-SA 4.0,https://stackoverflow.com/questions/59444595/am-trying-to-make-my-materialize-carousel-a-video-instead-of-image,Am trying to make my materialize carousel a video instead of image,,,,,
36,"['html', 'css', 'web-component', 'native-web-component']","{'account_id': 9547494, 'reputation': 2560, 'user_id': 7092900, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/dd63573fc5c6bb06de5243747e027fea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Max888', 'link': 'https://stackoverflow.com/users/7092900/max888'}",True,894,1,1,1658690278,1576876002,,59431342,CC BY-SA 4.0,https://stackoverflow.com/questions/59431342/web-components-extend-native-elements-style,Web Components - extend native element&#39;s style,59435638.0,,,,
37,"['html', 'css', 'button']","{'account_id': 1829422, 'reputation': 2961, 'user_id': 2733244, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://graph.facebook.com/664688155/picture?type=large', 'display_name': 'wortwart', 'link': 'https://stackoverflow.com/users/2733244/wortwart'}",True,282,2,0,1658252197,1576599450,1658252197.0,59378204,CC BY-SA 4.0,https://stackoverflow.com/questions/59378204/how-can-i-restore-button-default-styles,How can I restore button default styles?,,,,,
38,"['html', 'css', 'overflow', 'trim', 'ellipsis']","{'account_id': 1722473, 'reputation': 2663, 'user_id': 1577926, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/b62c01a323cae019b26bef7a3fc8fc1d?s=256&d=identicon&r=PG', 'display_name': 'JasperZelf', 'link': 'https://stackoverflow.com/users/1577926/jasperzelf'}",False,1184,0,1,1658224277,1575376681,1658224277.0,59157322,CC BY-SA 4.0,https://stackoverflow.com/questions/59157322/overflow-ellipsis-in-middle-of-a-string,Overflow: Ellipsis in middle of a string,,,,,
39,"['javascript', 'html', 'vue.js', 'vue-component']","{'account_id': 16632747, 'reputation': 664, 'user_id': 12020232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ca9f684dfc0f3cb3c8866d0b45bcc4b?s=256&d=identicon&r=PG', 'display_name': 'Pranav', 'link': 'https://stackoverflow.com/users/12020232/pranav'}",True,1848,2,0,1658101245,1576251450,1576251751.0,59325633,CC BY-SA 4.0,https://stackoverflow.com/questions/59325633/change-innerhtml-every-5-seconds-using-vue-js,Change innerHTML every 5 seconds using Vue.js,59326069.0,,,,
40,"['javascript', 'html', 'node.js', 'visual-studio-code', 'ejs']","{'account_id': 13345592, 'reputation': 719, 'user_id': 9632440, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'William Jones', 'link': 'https://stackoverflow.com/users/9632440/william-jones'}",True,16904,8,8,1657969715,1575827285,1575883859.0,59238175,CC BY-SA 4.0,https://stackoverflow.com/questions/59238175/visual-studio-code-isnt-recognising-ejs,Visual Studio Code isn&#39;t recognising EJS,,,,,
41,"['html', 'bootstrap-4', 'anchor']","{'account_id': 7755247, 'reputation': 101, 'user_id': 5869845, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://graph.facebook.com/10153197981776008/picture?type=large', 'display_name': 'Neil White', 'link': 'https://stackoverflow.com/users/5869845/neil-white'}",True,1230,2,0,1657966085,1575669040,,59220770,CC BY-SA 4.0,https://stackoverflow.com/questions/59220770/html-links-with-page-not-working-as-expect-in-responsive-mode,HTML links with page not working as expect in responsive mode,59231043.0,,,,
42,"['javascript', 'html', 'vue.js', 'vue-component']","{'account_id': 8802400, 'reputation': 3, 'user_id': 6578088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3476403dbb679d194410a80fa68859b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'S. Dekker', 'link': 'https://stackoverflow.com/users/6578088/s-dekker'}",True,391,1,0,1657942389,1576679161,,59394133,CC BY-SA 4.0,https://stackoverflow.com/questions/59394133/vue-js-nested-component-doesnt-show-up-in-dom,Vue JS nested component doesnt show up in DOM,59394310.0,,,,
43,"['javascript', 'html', 'vue.js']","{'account_id': 16993159, 'reputation': 257, 'user_id': 12292259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d6669a7c8525fb940e626878b3510de?s=256&d=identicon&r=PG&f=1', 'display_name': 'aravinvafshe', 'link': 'https://stackoverflow.com/users/12292259/aravinvafshe'}",True,98,2,1,1657938977,1575749465,1575750005.0,59229766,CC BY-SA 4.0,https://stackoverflow.com/questions/59229766/v-for-returns-error-when-i-want-to-write-arrays,v-for returns error when i want to write arrays,59229820.0,,,,
44,"['javascript', 'html', 'css', 'vue-component', 'vuejs3']","{'account_id': 16632747, 'reputation': 664, 'user_id': 12020232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ca9f684dfc0f3cb3c8866d0b45bcc4b?s=256&d=identicon&r=PG', 'display_name': 'Pranav', 'link': 'https://stackoverflow.com/users/12020232/pranav'}",True,309,4,1,1657933896,1576841916,1592644375.0,59424693,CC BY-SA 4.0,https://stackoverflow.com/questions/59424693/whats-the-correct-ways-of-two-way-binding-props-in-vue,What&#39;s the correct ways of two-way binding props in Vue?,59425643.0,,,,
45,"['html', 'vue.js', 'vue-component']","{'account_id': 7594475, 'reputation': 39, 'user_id': 5761033, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uAN6F.jpg?s=256&g=1', 'display_name': 'Bhushan Gunjal', 'link': 'https://stackoverflow.com/users/5761033/bhushan-gunjal'}",True,773,1,0,1657862286,1576571699,1576572522.0,59370303,CC BY-SA 4.0,https://stackoverflow.com/questions/59370303/how-can-i-hide-below-mentioned-div-tag-in-vue-js,How can I hide below mentioned div tag in vue js,,,,,
46,"['javascript', 'html', 'vue.js']","{'account_id': 4560136, 'reputation': 3703, 'user_id': 3702723, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/RtvJh.jpg?s=256&g=1', 'display_name': 'Rehan', 'link': 'https://stackoverflow.com/users/3702723/rehan'}",False,84,2,1,1657858721,1577172623,1577178465.0,59465370,CC BY-SA 4.0,https://stackoverflow.com/questions/59465370/generating-html-list-from-hierarchy-mysql-table,Generating HTML list from hierarchy MySQL Table,,,,,
47,"['javascript', 'html', 'reactjs', 'vue.js', 'vuejs2']","{'account_id': 5645835, 'reputation': 41, 'user_id': 7417664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e91729bb0e48f6537d36f92e21f05770?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bikram Ghura', 'link': 'https://stackoverflow.com/users/7417664/bikram-ghura'}",True,942,2,3,1657852247,1576367737,1576369194.0,59340170,CC BY-SA 4.0,https://stackoverflow.com/questions/59340170/vuejs-mustache-data-binding-not-working-how-can-i-debug-this,VueJS mustache data binding not working. How can I debug this?,,,,,
