,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date
10,"['javascript', 'html', 'jquery-select2']","{'account_id': 19125018, 'reputation': 124, 'user_id': 13968164, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-5QPWi0ZLR9w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnC5ywCj1sUFE1ckCsoHAsiQNihtQ/photo.jpg?sz=256', 'display_name': 'Kalakutas', 'link': 'https://stackoverflow.com/users/13968164/kalakutas'}",False,67,,1,0,1667573611,1615385879,66566580,CC BY-SA 4.0,https://stackoverflow.com/questions/66566580/select2-tags-allow-use-space-on-it,Select2 tags allow use space on it,1615388860.0,,,
11,"['html', 'css', 'time', 'border']","{'account_id': 20578564, 'reputation': 53, 'user_id': 15105215, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0f72b47343da64ca80c5d955b1a6d7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ChiieCruz', 'link': 'https://stackoverflow.com/users/15105215/chiiecruz'}",False,174,,1,0,1667454366,1614710123,66445187,CC BY-SA 4.0,https://stackoverflow.com/questions/66445187/how-can-i-customize-the-chevron-down,How can I customize the chevron down,1667454366.0,,,
12,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4', 'twitter-bootstrap-3']","{'account_id': 20646166, 'reputation': 68, 'user_id': 15157633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9215350f1725a68234cf55e446a30d2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'nuzula', 'link': 'https://stackoverflow.com/users/15157633/nuzula'}",True,772,,1,1,1667377431,1616242171,66721402,CC BY-SA 4.0,https://stackoverflow.com/questions/66721402/bootstrap-button-bottom-center-of-the-screen,Bootstrap button bottom center of the screen,1616243265.0,,,
13,"['html', 'google-chrome']","{'account_id': 989068, 'reputation': 341, 'user_id': 1006832, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c65033a25e4aeaea36e8dbecf7131df?s=256&d=identicon&r=PG', 'display_name': 'Beeblbrox', 'link': 'https://stackoverflow.com/users/1006832/beeblbrox'}",False,74,,1,2,1667333858,1616302426,66728965,CC BY-SA 4.0,https://stackoverflow.com/questions/66728965/stop-chrome-from-turning-my-relative-links-to-absolute-links-when-using-save-fi,Stop Chrome from turning my relative links to absolute links when using &#39;Save File As...&#39;,,,,
14,"['php', 'html', 'laravel', 'email', 'laravel-mail']","{'account_id': 16862754, 'reputation': 79, 'user_id': 12193162, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3044424022254412/picture?type=large', 'display_name': 'Kundan Nasir', 'link': 'https://stackoverflow.com/users/12193162/kundan-nasir'}",True,2103,66536272.0,2,0,1667311289,1615233105,66536240,CC BY-SA 4.0,https://stackoverflow.com/questions/66536240/how-to-send-emails-to-multiple-users-using-laravel-7-mail,How to send emails to multiple users using Laravel 7 Mail?,,,,
15,"['html', 'preload', 'responsive-images', 'core-web-vitals', 'web-vitals']","{'account_id': 5050236, 'reputation': 10765, 'user_id': 4055042, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/cd04c63d95d27033b53d4d83fea40c02?s=256&d=identicon&r=PG&f=1', 'display_name': 'SRack', 'link': 'https://stackoverflow.com/users/4055042/srack'}",True,641,66820940.0,1,3,1667306140,1616411600,66744917,CC BY-SA 4.0,https://stackoverflow.com/questions/66744917/how-can-i-preload-correct-number-of-images-based-on-screen-size,How can I preload correct number of images based on screen size?,1667306140.0,,,
16,"['html', 'angular', 'api', 'angular-reactive-forms']","{'account_id': 19733745, 'reputation': 109, 'user_id': 14448674, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17ff941d965192c63b5d8cf484a5f799?s=256&d=identicon&r=PG&f=1', 'display_name': 'MAIGA Mohamed', 'link': 'https://stackoverflow.com/users/14448674/maiga-mohamed'}",True,17166,,4,10,1667273888,1615374654,66563535,CC BY-SA 4.0,https://stackoverflow.com/questions/66563535/type-formgroup-null-is-not-assignable-to-type-formgroup-type-null-is-no,Type &#39;FormGroup | null&#39; is not assignable to type &#39;FormGroup&#39;. Type &#39;null&#39; is not assignable to type &#39;FormGroup&#39;. Angular 11,1624062178.0,,,
17,"['html', 'css', 'w3c-validation']","{'account_id': 467301, 'reputation': 2243, 'user_id': 1940338, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/e3c46951ce14195ffc576218f2db5b6a?s=256&d=identicon&r=PG', 'display_name': 'Marcello Impastato', 'link': 'https://stackoverflow.com/users/1940338/marcello-impastato'}",True,543,66565034.0,1,-2,1666905749,1615378231,66564503,CC BY-SA 4.0,https://stackoverflow.com/questions/66564503/wrong-validation-on-element-br-in-ul-li-elements,Wrong validation on element &lt;br&gt; in &lt;ul&gt; &lt;li&gt; elements,1666905749.0,,,
18,"['html', 'css']","{'account_id': 7817847, 'reputation': 23, 'user_id': 5911901, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcc0585aa43aaf46b5102a514ff2dd57?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elijah Andrushenko', 'link': 'https://stackoverflow.com/users/5911901/elijah-andrushenko'}",True,62,66842189.0,1,2,1666905516,1616936506,66841704,CC BY-SA 4.0,https://stackoverflow.com/questions/66841704/how-to-remove-white-space-gap-in-this-html-project,How to remove white space gap in this HTML Project,1666905516.0,,,
19,"['javascript', 'html', 'jquery', 'bootstrap-4']","{'account_id': 20374480, 'reputation': 33, 'user_id': 14945984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ead958136fb2fb8593bf370823ad3ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'ertyu', 'link': 'https://stackoverflow.com/users/14945984/ertyu'}",True,6115,,3,1,1666621829,1615807066,66636957,CC BY-SA 4.0,https://stackoverflow.com/questions/66636957/modal-is-not-a-function-jquery-min-js,$(...).modal is not a function jquery.min.js,1615810603.0,,,
20,"['html', 'delphi', 'web-scraping', 'delphi-10.1-berlin']","{'account_id': 2260990, 'reputation': 1124, 'user_id': 1991104, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/85ff661bd29eee484f424b9a36007732?s=256&d=identicon&r=PG', 'display_name': 'Walter Schrabmair', 'link': 'https://stackoverflow.com/users/1991104/walter-schrabmair'}",True,109,,1,1,1666495599,1615381574,66565383,CC BY-SA 4.0,https://stackoverflow.com/questions/66565383/is-there-a-way-to-save-this-pdf-programmatically,is there a way to save this PDF programmatically?,1666495599.0,,,
21,"['python', 'html', 'python-requests']","{'account_id': 17485613, 'reputation': 29, 'user_id': 12678716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8274f9987f1060ea857f19810c2be476?s=256&d=identicon&r=PG&f=1', 'display_name': 'tficar', 'link': 'https://stackoverflow.com/users/12678716/tficar'}",True,243,,1,2,1666468634,1615936587,66664809,CC BY-SA 4.0,https://stackoverflow.com/questions/66664809/using-python-to-login-to-investors-business-daily-and-get-stock-data,Using Python to login to Investors Business Daily and get stock data,,,,
22,"['html', 'css', 'reactjs', 'svg', 'tailwind-css']","{'account_id': 8156052, 'reputation': 6446, 'user_id': 6141587, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/GAMZ3.jpg?s=256&g=1', 'display_name': 'deadcoder0904', 'link': 'https://stackoverflow.com/users/6141587/deadcoder0904'}",True,3310,66614419.0,2,5,1666364472,1615640618,66613843,CC BY-SA 4.0,https://stackoverflow.com/questions/66613843/how-to-style-svg-lineargradient-with-tailwind-css-when-using-fill-urla,How to style SVG &lt;linearGradient&gt; with Tailwind CSS when using `fill=&quot;url(#a)&quot;`?,1618551101.0,,,
23,"['javascript', 'html', 'canvas', 'processing', 'p5.js']","{'account_id': 17357247, 'reputation': 606, 'user_id': 12574341, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/538eb04513bab8879b46343aa91a705d?s=256&d=identicon&r=PG', 'display_name': 'Michael Moreno', 'link': 'https://stackoverflow.com/users/12574341/michael-moreno'}",True,343,,2,0,1666283634,1617008422,66851350,CC BY-SA 4.0,https://stackoverflow.com/questions/66851350/p5-js-not-recognizing-code-in-other-files,p5.js not recognizing code in other files,,,,
24,"['html', 'excel', 'vba']","{'account_id': 17540679, 'reputation': 332, 'user_id': 12722902, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDPc_g_wKyRrBr7Z9qygfHdFgcKLrJyjLEhEDJctg=k-s256', 'display_name': 'King', 'link': 'https://stackoverflow.com/users/12722902/king'}",True,35,66565180.0,1,0,1666280979,1615380103,66565014,CC BY-SA 4.0,https://stackoverflow.com/questions/66565014/excelvba-how-to-make-script-dynamic,Excel:VBA: How to make script dynamic?,1666280979.0,,,
25,"['html', 'css', 'border', 'text-align']","{'account_id': 20944695, 'reputation': 1, 'user_id': 15387844, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BL_W_oYyzks/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZVYxDpOpFI9q7G8SwKHiFWgKWXQ/s96-c/photo.jpg?sz=256', 'display_name': 'Riyam Ahmed', 'link': 'https://stackoverflow.com/users/15387844/riyam-ahmed'}",True,89,66613376.0,2,-1,1666280910,1615632471,66612570,CC BY-SA 4.0,https://stackoverflow.com/questions/66612570/html-script-text-align-border,HTML script text align/ border,1666280910.0,,,
26,"['javascript', 'html', 'angularjs', 'iframe', 'script-tag']","{'account_id': 9824735, 'reputation': 464, 'user_id': 7665955, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9z73u.png?s=256&g=1', 'display_name': 'raaaay', 'link': 'https://stackoverflow.com/users/7665955/raaaay'}",False,274,,0,0,1666280844,1616762660,66817206,CC BY-SA 4.0,https://stackoverflow.com/questions/66817206/how-to-add-an-html-snippet-that-has-the-script-tag-and-css-code-into-an-angu,How to Add an Html Snippet (that has the &lt;script&gt; tag and css code) into an Angular Component,1666280844.0,,,
27,"['javascript', 'html', 'puppeteer']","{'account_id': 20111988, 'reputation': 33, 'user_id': 14748214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73ce46fe982b77f4f31d471c485cb29e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jundev', 'link': 'https://stackoverflow.com/users/14748214/jundev'}",False,230,,1,0,1666280784,1615867778,66649001,CC BY-SA 4.0,https://stackoverflow.com/questions/66649001/how-can-i-use-script-src,How can i use script src?,1666280784.0,,,
28,"['html', 'powershell', 'loops', 'converters']","{'account_id': 5341439, 'reputation': 15, 'user_id': 4258400, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000546151867/picture?type=large', 'display_name': 'Darzas', 'link': 'https://stackoverflow.com/users/4258400/darzas'}",True,576,66857726.0,1,0,1666236832,1617027446,66855901,CC BY-SA 4.0,https://stackoverflow.com/questions/66855901/powershell-convert-foreach-loop-results-into-an-html-table,Powershell: convert ForEach loop results into an HTML table,1666236832.0,,,
29,"['javascript', 'html', 'redirect']","{'account_id': 11003408, 'reputation': 3, 'user_id': 8083245, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1287295377985648/picture?type=large', 'display_name': 'Carloss Šed&#253;', 'link': 'https://stackoverflow.com/users/8083245/carloss-%c5%a0ed%c3%bd'}",True,96,66885588.0,2,0,1666186604,1617184590,66885478,CC BY-SA 4.0,https://stackoverflow.com/questions/66885478/redirect-from-an-html-page-to-another-page-to-a-title,Redirect from an HTML page to another page to a title,1666186604.0,,,
30,"['javascript', 'html', 'vue.js']","{'account_id': 6485007, 'reputation': 564, 'user_id': 5020874, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/27f1fe2d2415def240ccc9a16a19548a?s=256&d=identicon&r=PG&f=1', 'display_name': 'marcuthh', 'link': 'https://stackoverflow.com/users/5020874/marcuthh'}",True,1076,66568125.0,1,1,1666164586,1615386616,66566788,CC BY-SA 4.0,https://stackoverflow.com/questions/66566788/how-can-i-load-a-third-party-element-using-a-script-tag-in-vue,How can I load a third-party element using a script tag in Vue?,1666164586.0,,,
31,"['javascript', 'html', 'jquery', 'django']","{'account_id': 19160032, 'reputation': 29, 'user_id': 13996010, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13ce3bf7f3c6b38f446e1ed1e293bcd5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matias Fernandez', 'link': 'https://stackoverflow.com/users/13996010/matias-fernandez'}",True,207,,2,1,1666162665,1615256640,66539917,CC BY-SA 4.0,https://stackoverflow.com/questions/66539917/how-to-toggle-only-one-element-of-a-loop-in-a-django-template-using-javascript-j,how to toggle only one element of a loop in a Django template using JavaScript/Jquery?,,,,
32,"['javascript', 'html', 'web']","{'account_id': 4188662, 'reputation': 1, 'user_id': 3431745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93f8afc26154beea4d7312a6df4592aa?s=256&d=identicon&r=PG', 'display_name': 'cdahmedeh', 'link': 'https://stackoverflow.com/users/3431745/cdahmedeh'}",False,143,,1,0,1666105820,1614881680,66480761,CC BY-SA 4.0,https://stackoverflow.com/questions/66480761/second-embedded-javascript-not-running-in-html,Second embedded Javascript not running in HTML,1666105820.0,,,
33,"['javascript', 'html', 'import', 'export']","{'account_id': 2345323, 'reputation': 406, 'user_id': 2055743, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/d0d6ed354dc6d2fd01c72e9906a41e5b?s=256&d=identicon&r=PG', 'display_name': 'Isaac', 'link': 'https://stackoverflow.com/users/2055743/isaac'}",True,127,,1,0,1666105770,1614889406,66482480,CC BY-SA 4.0,https://stackoverflow.com/questions/66482480/simple-javascript-import-export-on-html-not-working,Simple JavaScript import/export on html not working,1666105770.0,,,
34,"['html', 'css', 'angular', 'primeng']","{'account_id': 9927532, 'reputation': 392, 'user_id': 7348570, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/3b88cfe955094bbd32366dd4be9c3793?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhijeet', 'link': 'https://stackoverflow.com/users/7348570/abhijeet'}",True,3918,,3,1,1665868116,1615796264,66634446,CC BY-SA 4.0,https://stackoverflow.com/questions/66634446/primeng-sticky-header-not-working-in-p-table,PrimeNG - Sticky header not working in p-table,1615796299.0,,,
35,"['javascript', 'html', 'visual-studio-code', 'dom-events', 'javascript-objects']","{'account_id': 21010216, 'reputation': 1, 'user_id': 15439006, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/18eb4c729741c836640768041f024dca?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ufuk Ari', 'link': 'https://stackoverflow.com/users/15439006/ufuk-ari'}",False,411,,2,-1,1665855736,1616239731,66721038,CC BY-SA 4.0,https://stackoverflow.com/questions/66721038/how-to-mix-add-javascript-code-to-html-code-on-visual-studio-code,How to mix/add Javascript code to Html code on Visual studio code?,1616264327.0,,,
36,"['python', 'html', 'flask', 'jinja2']","{'account_id': 20347480, 'reputation': 3, 'user_id': 14924943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72856830abe3655fd0d3520eda374bea?s=256&d=identicon&r=PG&f=1', 'display_name': 'R4ve', 'link': 'https://stackoverflow.com/users/14924943/r4ve'}",True,624,66425802.0,1,-1,1665753168,1614615457,66425739,,https://stackoverflow.com/questions/66425739/add-1-to-variable-in-flask-html,Add 1 to variable in Flask HTMl,1665753168.0,1614615766.0,Duplicate,
37,"['javascript', 'html']","{'account_id': 11242248, 'reputation': 293, 'user_id': 8246066, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c84699f244711270574a5c7406508011?s=256&d=identicon&r=PG&f=1', 'display_name': 'Enrique', 'link': 'https://stackoverflow.com/users/8246066/enrique'}",True,445,66649352.0,3,3,1665749082,1615866777,66648869,CC BY-SA 4.0,https://stackoverflow.com/questions/66648869/undefined-is-not-an-object-when-trying-to-reference-a-cell-in-html,&quot;Undefined is not an object&quot; When trying to reference a cell in HTML,1665749082.0,,,
38,"['html', 'ajax', 'vue.js', 'vue-component']","{'account_id': 10688668, 'reputation': 49, 'user_id': 7868384, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-jahkNu4WjzM/AAAAAAAAAAI/AAAAAAAAdRg/p55ZpY-MtaI/photo.jpg?sz=256', 'display_name': 'daniel', 'link': 'https://stackoverflow.com/users/7868384/daniel'}",False,918,,1,4,1665726210,1615144104,66520329,CC BY-SA 4.0,https://stackoverflow.com/questions/66520329/vue-v-html-directive-does-not-run-script-src-tags,Vue v-html directive does not run &lt;script src=&quot;..&quot;&gt; tags,1665726210.0,,,
39,['html'],"{'account_id': 21104400, 'reputation': 95, 'user_id': 15513689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b996f96b79c58eed90421e6ad638977?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/15513689/chris'}",True,340,66871795.0,1,-1,1665670182,1617110148,66871678,CC BY-SA 4.0,https://stackoverflow.com/questions/66871678/the-review-stars-are-not-getting-displayed-on-the-browser-page,The review stars are not getting displayed on the browser page,1665670182.0,,,
40,"['html', 'angular', 'typescript']","{'account_id': 19943705, 'reputation': 3, 'user_id': 14614911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ec042918323a670e6289fb40b06b576?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/14614911/daniel'}",False,96,,1,0,1665657720,1615801469,66635590,CC BY-SA 4.0,https://stackoverflow.com/questions/66635590/how-to-remove-skip-empty-lines-from-option-select-list,How to remove/skip empty lines from option select list,1615815485.0,,,
41,"['javascript', 'html', 'google-maps', 'google-maps-api-3']","{'account_id': 14815692, 'reputation': 80, 'user_id': 12835067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54f57f873759b8fb96b6ee788e107e13?s=256&d=identicon&r=PG&f=1', 'display_name': 'Diego Hernandez Herrera', 'link': 'https://stackoverflow.com/users/12835067/diego-hernandez-herrera'}",True,458,66447405.0,1,0,1665492657,1614719882,66447297,,https://stackoverflow.com/questions/66447297/google-maps-api-map-not-showing,Google Maps API map not showing,1665492657.0,1614722792.0,Duplicate,
42,"['html', 'reactjs', 'safari']","{'account_id': 4359518, 'reputation': 4242, 'user_id': 3557096, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/6hNRF.jpg?s=256&g=1', 'display_name': 'jimboweb', 'link': 'https://stackoverflow.com/users/3557096/jimboweb'}",False,295,,1,3,1665469177,1615136398,66519054,CC BY-SA 4.0,https://stackoverflow.com/questions/66519054/react-safari-cant-focus-on-input-when-clicked,react safari can&#39;t focus on input when clicked,,,,
43,"['html', 'css', 'angular', 'tooltip']","{'account_id': 6355104, 'reputation': 304, 'user_id': 4932723, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/31c6c997826d409e544306cb1bc721a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul G', 'link': 'https://stackoverflow.com/users/4932723/paul-g'}",True,434,73954115.0,1,2,1664921727,1614982584,66500295,CC BY-SA 4.0,https://stackoverflow.com/questions/66500295/tooltip-is-hidden-behind-table-row,Tooltip is hidden behind table row,,,,
44,"['html', 'angular', 'printing', 'components', 'page-break']","{'account_id': 7164688, 'reputation': 3, 'user_id': 5474219, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ry-H-XyC8rY/AAAAAAAAAAI/AAAAAAAAABM/ju14zkFRLpE/photo.jpg?sz=256', 'display_name': 'Indika Kumara', 'link': 'https://stackoverflow.com/users/5474219/indika-kumara'}",True,728,66740115.0,2,0,1664894952,1616384434,66740037,CC BY-SA 4.0,https://stackoverflow.com/questions/66740037/i-want-to-print-angular-component-with-page-break-using-ctrl-p,I want to print angular component with page break using CTRL + P,1616389583.0,,,
45,"['javascript', 'html', 'full-text-search', 'lunrjs']","{'account_id': 20891985, 'reputation': 21, 'user_id': 15347176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93d5d399e1a4daf8309bdd03d54b3c7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Enderman', 'link': 'https://stackoverflow.com/users/15347176/enderman'}",False,288,,0,2,1664593463,1615114243,66515666,CC BY-SA 4.0,https://stackoverflow.com/questions/66515666/how-do-i-add-lunr-or-elasticlunr-search-on-an-html-page,How do I add lunr (or elasticlunr) search on an HTML page?,1657575888.0,,,
46,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 2857618, 'reputation': 2374, 'user_id': 2453542, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/6d8d60dfccbf59f3a924466e2a71d244?s=256&d=identicon&r=PG', 'display_name': 'James Paterson', 'link': 'https://stackoverflow.com/users/2453542/james-paterson'}",True,2738,,1,5,1664568801,1616504466,66763672,CC BY-SA 4.0,https://stackoverflow.com/questions/66763672/determining-the-number-of-lines-of-text-in-a-div-in-react,Determining the number of lines of text in a div in React,,,,
47,"['html', 'jquery', 'css', 'slick.js']","{'account_id': 5420335, 'reputation': 43, 'user_id': 4314169, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/885e1fb203dddd05b0d9cef59144be4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anandkumar', 'link': 'https://stackoverflow.com/users/4314169/anandkumar'}",True,3312,,2,2,1664460553,1614851657,66472606,CC BY-SA 4.0,https://stackoverflow.com/questions/66472606/how-to-start-slick-slider-from-left-in-center-mode,How to start Slick Slider from Left in center mode,1615055641.0,,,
