,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from
10,"['python', 'html', 'django', 'django-templates']","{'account_id': 20204771, 'reputation': 21, 'user_id': 14819517, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgZEpzvhW2AOrpEX_tkhJxwr-Bg2UPXUCYfSgtNCg=k-s256', 'display_name': 'Kamil G&#243;rny', 'link': 'https://stackoverflow.com/users/14819517/kamil-g%c3%b3rny'}",True,111,65562880.0,1,0,1667119563,1609760450,65562097,CC BY-SA 4.0,https://stackoverflow.com/questions/65562097/global-variable-doesnt-work-inside-django-views,Global variable doesn&#39;t work inside django views,1667119563.0,,,
11,"['javascript', 'html', 'vue.js', 'vue-router']","{'account_id': 15922986, 'reputation': 164, 'user_id': 11489425, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1199644570243063/picture?type=large', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/11489425/andrew'}",True,22674,65952430.0,1,10,1666878523,1610644281,65723642,CC BY-SA 4.0,https://stackoverflow.com/questions/65723642/vue3-export-createwebhistory-createrouter-was-not-found-in-vue-router,"Vue3 &quot;export &#39;createWebHistory, createRouter&#39; was not found in &#39;vue-router&#39;",1666878523.0,,,
12,"['javascript', 'html', 'arrays', 'dom', 'dom-events']","{'account_id': 12138189, 'reputation': 87, 'user_id': 8862974, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad37baf86dc2659cc69ef46e16fb8a23?s=256&d=identicon&r=PG&f=1', 'display_name': 'The_Ogre', 'link': 'https://stackoverflow.com/users/8862974/the-ogre'}",True,2867,65653407.0,6,3,1666743959,1610281380,65653227,CC BY-SA 4.0,https://stackoverflow.com/questions/65653227/how-to-get-the-index-of-an-element-in-a-html-collection-when-that-element-is-cli,"How to get the index of an element in a HTML collection when that element is clicked, using javascript",1610288745.0,,,
13,"['javascript', 'html']","{'account_id': 20223589, 'reputation': 61, 'user_id': 14832216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c412787429f7e86676c080f656a586f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'anguler-developer', 'link': 'https://stackoverflow.com/users/14832216/anguler-developer'}",True,1806,65735389.0,2,1,1665995982,1610710206,65735323,CC BY-SA 4.0,https://stackoverflow.com/questions/65735323/how-to-render-a-table-using-javascript-with-foreach-loop,How to render a table using javascript with foreach loop,1610710311.0,,,
14,"['javascript', 'html', 'click', 'mouseevent', 'pointer-events']","{'account_id': 13196678, 'reputation': 61, 'user_id': 9531265, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Andy You', 'link': 'https://stackoverflow.com/users/9531265/andy-you'}",True,3117,65929225.0,2,4,1665814822,1611789023,65928782,CC BY-SA 4.0,https://stackoverflow.com/questions/65928782/is-there-a-pointer-event-that-equals-to-click-event,Is there a pointer event that equals to &#39;click&#39; event?,1625388154.0,,,
15,"['javascript', 'html', 'google-maps', 'latitude-longitude']","{'account_id': 15884388, 'reputation': 37, 'user_id': 11461219, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-K24meFzff2k/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rchiivsSdeRYzU--dm7TO0H6olv6w/mo/photo.jpg?sz=256', 'display_name': 'JH.KIM', 'link': 'https://stackoverflow.com/users/11461219/jh-kim'}",True,462,65705270.0,1,-1,1665649080,1610547418,65703742,CC BY-SA 4.0,https://stackoverflow.com/questions/65703742/google-map-get-latitude-longitude-from-pixel-x-y,"google map get latitude, longitude from pixel x,y",1665649080.0,,,
16,"['html', 'text', 'pptxgenjs']","{'account_id': 18908162, 'reputation': 11, 'user_id': 13794830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1af837c3540ce3b6ccc514e2e36ecb5c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mark Oprya', 'link': 'https://stackoverflow.com/users/13794830/mark-oprya'}",True,1348,65569850.0,1,-1,1665648037,1609783979,65567697,CC BY-SA 4.0,https://stackoverflow.com/questions/65567697/converting-html-text-string-to-pptx-slide-using-pptxgenjs,Converting HTML text string to pptx slide using PptxGenJS,1609785178.0,,,
17,"['javascript', 'html', 'reactjs', 'browser', 'scroll']","{'account_id': 1710764, 'reputation': 2714, 'user_id': 1568890, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e1743a48fc43aeab957da6d5d53e36c5?s=256&d=identicon&r=PG', 'display_name': 'Calebmer', 'link': 'https://stackoverflow.com/users/1568890/calebmer'}",False,112,,2,1,1665600066,1610924282,65766862,CC BY-SA 4.0,https://stackoverflow.com/questions/65766862/server-side-rendered-element-should-be-scrolled-to-bottom-on-initial-render,Server side rendered element should be scrolled to bottom on initial render,,,,
18,"['html', 'css']","{'account_id': 20413143, 'reputation': 11, 'user_id': 14976035, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/--hfZP7EMj1M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclERRgS_LRsiD4m407BPpPZ4hs96Q/s96-c/photo.jpg?sz=256', 'display_name': 'just a random guy', 'link': 'https://stackoverflow.com/users/14976035/just-a-random-guy'}",True,74,65855444.0,3,0,1665588199,1611371962,65855394,,https://stackoverflow.com/questions/65855394/how-does-one-make-a-html-scrolling-page,How does one make a html scrolling page,1665588199.0,1611401827.0,Needs details or clarity,
19,"['javascript', 'html', 'dom']","{'account_id': 20583627, 'reputation': 11, 'user_id': 15109070, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3748572351832984/picture?type=large', 'display_name': 'Kevin Su', 'link': 'https://stackoverflow.com/users/15109070/kevin-su'}",True,96,65964462.0,1,0,1665576591,1611977762,65964368,CC BY-SA 4.0,https://stackoverflow.com/questions/65964368/enter-information-in-input-and-shows-the-information-on-the-divs-textcontent-si,Enter information in input and shows the information on the div&#39;s textContent simultaneously,,,,
20,"['html', 'css', 'svg']","{'account_id': 17697914, 'reputation': 372, 'user_id': 12848204, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b82ad735f676d3da6ba061369dfa5967?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saif', 'link': 'https://stackoverflow.com/users/12848204/saif'}",False,718,,3,0,1665565881,1611586607,65887170,CC BY-SA 4.0,https://stackoverflow.com/questions/65887170/safari-not-showing-svg-correctly-transparent-background-showing-as-black,Safari not showing svg correctly (transparent background showing as black),1611587106.0,,,
21,"['html', 'r', 'r-markdown']","{'account_id': 3304413, 'reputation': 827, 'user_id': 2779685, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Roccer', 'link': 'https://stackoverflow.com/users/2779685/roccer'}",True,1836,65707300.0,2,6,1665547318,1610556292,65706219,CC BY-SA 4.0,https://stackoverflow.com/questions/65706219/show-text-in-a-box-when-hovering-over-word,Show text in a box when hovering over word,1610557141.0,,,
22,"['javascript', 'html', 'validation', 'dom']","{'account_id': 13288768, 'reputation': 63, 'user_id': 9593927, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a386da6a4b31bd75ece231c67470afe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nicol&#225;s Chaccal', 'link': 'https://stackoverflow.com/users/9593927/nicol%c3%a1s-chaccal'}",True,1019,65703642.0,2,1,1665514573,1610497412,65693997,CC BY-SA 4.0,https://stackoverflow.com/questions/65693997/event-target-setcustomvalidity-is-not-a-function-at-htmlselectelement-in-javascr,event.target.setCustomValidity is not a function at HTMLSelectElement in Javascript,1665514573.0,,,
23,"['html', 'css', 'flexbox', 'css-grid']","{'account_id': 20499722, 'reputation': 29, 'user_id': 15043902, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/013e5bede4f96658801ff083fb742b4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'tony_92', 'link': 'https://stackoverflow.com/users/15043902/tony-92'}",False,306,,4,2,1665477692,1611252461,65833305,CC BY-SA 4.0,https://stackoverflow.com/questions/65833305/flexbox-with-5-boxes,flexbox with 5 boxes,1611255686.0,,,
24,"['html', 'css', 'flexbox', 'grid-layout']","{'account_id': 20139090, 'reputation': 402, 'user_id': 15067728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c7bf3da5005c21d235b74369c20f1a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fluxian', 'link': 'https://stackoverflow.com/users/15067728/fluxian'}",True,729,65864728.0,2,2,1665420234,1611436461,65864458,CC BY-SA 4.0,https://stackoverflow.com/questions/65864458/responsive-vertical-html-table,Responsive vertical HTML table,1665420234.0,,,
25,"['javascript', 'c#', 'html', 'asp.net-mvc']","{'account_id': 10978089, 'reputation': 722, 'user_id': 8066170, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/5c35b7d3e948b6a378e81f869bb5df34?s=256&d=identicon&r=PG&f=1', 'display_name': 'Curious-programmer', 'link': 'https://stackoverflow.com/users/8066170/curious-programmer'}",False,318,,1,0,1665341543,1609886040,65587532,CC BY-SA 4.0,https://stackoverflow.com/questions/65587532/asp-net-mvc-html-helper-listboxfor-click-event,ASP.NET MVC Html Helper listboxFor click event,1665341543.0,,,
26,"['html', 'css']","{'account_id': 10119831, 'reputation': 257, 'user_id': 7477154, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff57fe9c9b378d4565c45b14dbc20bd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ferdousi', 'link': 'https://stackoverflow.com/users/7477154/ferdousi'}",True,196,65549400.0,4,2,1664958538,1609672923,65549238,CC BY-SA 4.0,https://stackoverflow.com/questions/65549238/how-can-i-use-css-animations-to-move-an-element-from-left-to-right,How can I use CSS animations to move an element from left to right?,1609673905.0,,,
27,"['javascript', 'html', 'qr-code']","{'account_id': 20430589, 'reputation': 75, 'user_id': 14989533, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh8tRIocIDAokB3UqcZnzAuG3_I99QTBI0GJSj12g=k-s256', 'display_name': 'obind', 'link': 'https://stackoverflow.com/users/14989533/obind'}",True,475,66265935.0,1,0,1664879935,1610443911,65681205,CC BY-SA 4.0,https://stackoverflow.com/questions/65681205/qr-code-generator-doesnt-replace-old-qr-code,Qr Code generator doesn&#39;t replace old qr code,1664879935.0,,,
28,"['javascript', 'html', 'css']","{'account_id': 1405645, 'reputation': 51, 'user_id': 1333447, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a84dd123a28d7e0569c275772f29e67?s=256&d=identicon&r=PG&f=1', 'display_name': 'I. Kaya', 'link': 'https://stackoverflow.com/users/1333447/i-kaya'}",False,393,,1,0,1664781094,1609715518,65555875,CC BY-SA 4.0,https://stackoverflow.com/questions/65555875/scrolling-div-along-the-page-stop-at-the-bottom-of-itself-like-twitter,"Scrolling Div Along The Page, Stop at the Bottom of Itself (Like Twitter)",1609877626.0,,,
29,['html'],"{'account_id': 20529695, 'reputation': 63, 'user_id': 15067284, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4895941543809980/picture?type=large', 'display_name': 'Chuen Yik Kang', 'link': 'https://stackoverflow.com/users/15067284/chuen-yik-kang'}",True,1980,65863426.0,2,0,1664350261,1611428988,65863343,CC BY-SA 4.0,https://stackoverflow.com/questions/65863343/how-to-have-a-line-break-in-input-type-text,How to have a line break in input type = &quot;text&quot;,1611429164.0,,,
30,"['html', 'reactjs', 'user-interface', 'accessibility']","{'account_id': 17234300, 'reputation': 765, 'user_id': 12478096, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ObUq4Mh8mjQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdsnLPuByXX_JuqNRZIa_G6O8MmQg/photo.jpg?sz=256', 'display_name': 'YTG', 'link': 'https://stackoverflow.com/users/12478096/ytg'}",True,518,65680838.0,1,3,1664312595,1610441445,65680625,CC BY-SA 4.0,https://stackoverflow.com/questions/65680625/how-to-fix-name-property-of-a-focusable-element-must-not-be-null,How to fix &quot;name property of a focusable element must not be null&quot;,1664312595.0,,,
31,"['html', 'accessibility']","{'account_id': 5584674, 'reputation': 277, 'user_id': 5107874, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WQVPB.png?s=256&g=1', 'display_name': 'Zebda', 'link': 'https://stackoverflow.com/users/5107874/zebda'}",True,306,65846084.0,1,1,1664312575,1611244729,65831099,CC BY-SA 4.0,https://stackoverflow.com/questions/65831099/choose-between-two-options-on-website-should-i-use-buttons-or-radiobuttons,"Choose between two options on website, should I use buttons or radiobuttons?",1664312575.0,,,
32,"['html', 'css', 'github-pages']","{'account_id': 15195096, 'reputation': 13, 'user_id': 10964717, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-oYkfZjdvQJc/AAAAAAAAAAI/AAAAAAAATms/q3EyY2p6ruk/photo.jpg?sz=256', 'display_name': 'Alejandro CM', 'link': 'https://stackoverflow.com/users/10964717/alejandro-cm'}",True,1580,65711646.0,5,1,1664206227,1610581966,65711511,CC BY-SA 4.0,https://stackoverflow.com/questions/65711511/github-pages-not-showing-icons-and-images-of-my-css,Github Pages not showing Icons and images of my CSS,,,,
33,"['javascript', 'html', 'css']","{'account_id': 10601608, 'reputation': 135, 'user_id': 7808392, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/555f9fa34d66621e986421b5a352712c?s=256&d=identicon&r=PG&f=1', 'display_name': 'gowthami', 'link': 'https://stackoverflow.com/users/7808392/gowthami'}",False,932,,3,0,1664059377,1611044991,65787818,CC BY-SA 4.0,https://stackoverflow.com/questions/65787818/how-to-share-link-from-my-app-to-signal-bottom-email-web-and-app,"how to share link from my app to signal, bottom, email web and app?",,,,
34,"['javascript', 'html', 'jquery', 'ajax', 'loops']","{'account_id': 20525507, 'reputation': 91, 'user_id': 15064040, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg7dG1KYp7u5etpPozvnUjE5pNnk1IhnMZbvp2N3A=k-s256', 'display_name': 'Dave Christion', 'link': 'https://stackoverflow.com/users/15064040/dave-christion'}",True,3421,,4,1,1664037155,1612019675,65969602,CC BY-SA 4.0,https://stackoverflow.com/questions/65969602/display-each-of-json-data-in-card-bootstrap-with-loop,display each of json data in card bootstrap with loop,,,,
35,"['javascript', 'html', 'content-security-policy', 'tawk.to']","{'account_id': 8628683, 'reputation': 1, 'user_id': 6461077, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1116139741741907/picture?type=large', 'display_name': 'Gergely Kem&#233;ny', 'link': 'https://stackoverflow.com/users/6461077/gergely-kem%c3%a9ny'}",True,1460,,2,-1,1663915957,1610637821,65721807,CC BY-SA 4.0,https://stackoverflow.com/questions/65721807/tawk-to-href-javascriptvoidtawk-api-toggle-alternative,Tawk.to href=&quot;javascript:void(Tawk_API.toggle())&quot; alternative,,,,
36,"['html', 'css', 'css-grid']","{'account_id': 25438, 'reputation': 262920, 'user_id': 65387, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/c0377fc1b08293d3362611978913a32b?s=256&d=identicon&r=PG', 'display_name': 'mpen', 'link': 'https://stackoverflow.com/users/65387/mpen'}",True,831,73761129.0,3,0,1663489204,1610245681,65649642,CC BY-SA 4.0,https://stackoverflow.com/questions/65649642/square-css-grid-with-square-images,Square CSS grid with square images?,1663489204.0,,,
37,"['javascript', 'android', 'html', 'file', 'android-sdcard']","{'user_type': 'does_not_exist', 'display_name': 'user14655754'}",True,9010,,4,8,1663387310,1610983840,65777467,CC BY-SA 4.0,https://stackoverflow.com/questions/65777467/how-to-open-html-files-on-a-sdcard-on-an-android,How to open HTML files on a SDCard on an Android,1611337402.0,,,
38,"['html', 'meta']","{'account_id': 20035004, 'reputation': 295, 'user_id': 14686926, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/487Hr.jpg?s=256&g=1', 'display_name': 'wissam baltaji', 'link': 'https://stackoverflow.com/users/14686926/wissam-baltaji'}",True,39,72077043.0,1,1,1663171932,1612017203,65969140,CC BY-SA 4.0,https://stackoverflow.com/questions/65969140/is-there-og-meta-tags-for-whatsapp,is there Og meta tags for WhatsApp?,1663171932.0,,,
39,"['html', 'django', 'visual-studio-code', 'django-templates', 'vscode-settings']","{'account_id': 14419513, 'reputation': 2528, 'user_id': 10415970, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/D8fdb.jpg?s=256&g=1', 'display_name': 'Zack Plauch&#233;', 'link': 'https://stackoverflow.com/users/10415970/zack-plauch%c3%a9'}",False,682,,1,1,1663156131,1610650664,65725275,CC BY-SA 4.0,https://stackoverflow.com/questions/65725275/django-vscode-how-to-make-django-html-format-as-expectedl,Django VSCode: How to make django-html format as expectedl?,,,,
40,"['javascript', 'html', 'forms', 'radio-button']","{'account_id': 19839942, 'reputation': 33, 'user_id': 14532734, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjpx_t9B8dV8jIpJntWsmA_0XsCt_bSA6t025LA=k-s256', 'display_name': 'layla l00', 'link': 'https://stackoverflow.com/users/14532734/layla-l00'}",True,4259,65607066.0,5,2,1663151246,1609995365,65606831,CC BY-SA 4.0,https://stackoverflow.com/questions/65606831/radio-buttons-wont-check-uncheck,radio buttons won&#39;t check / uncheck,1656692297.0,,,
41,"['javascript', 'html', 'jquery']","{'account_id': 6548429, 'reputation': 195, 'user_id': 5063596, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/8459131d2e1d477cd0200dc6c5865fb4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Beginner', 'link': 'https://stackoverflow.com/users/5063596/beginner'}",True,851,65879672.0,4,0,1663104961,1611543648,65878424,CC BY-SA 4.0,https://stackoverflow.com/questions/65878424/keyup-sometimes-firing-twice,keyup sometimes firing twice,1611574680.0,,,
42,"['javascript', 'html', 'vue.js', 'vuetify.js', 'v-slot']","{'account_id': 1236481, 'reputation': 388, 'user_id': 1199981, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7ed84d18eb725d25bc223bdac347fb2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'user1199981', 'link': 'https://stackoverflow.com/users/1199981/user1199981'}",True,7353,65639728.0,2,5,1663104901,1610168091,65639477,CC BY-SA 4.0,https://stackoverflow.com/questions/65639477/vuetify-data-table-expand-row-on-column-click,Vuetify Data Table Expand Row on Column Click,1611949408.0,,,
43,"['html', 'accessibility']","{'account_id': 5584674, 'reputation': 277, 'user_id': 5107874, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WQVPB.png?s=256&g=1', 'display_name': 'Zebda', 'link': 'https://stackoverflow.com/users/5107874/zebda'}",True,553,65917977.0,1,0,1663081259,1611742300,65916948,CC BY-SA 4.0,https://stackoverflow.com/questions/65916948/accessibility-remove-outline-on-p-when-focused,Accessibility: Remove outline on &lt;p&gt; when focused,1663081259.0,,,
44,"['html', 'html-table', 'accessibility']","{'account_id': 10310239, 'reputation': 13, 'user_id': 7606317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a53ee5aeb26b884670cd313642ea9b1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'erlend97', 'link': 'https://stackoverflow.com/users/7606317/erlend97'}",True,370,65980281.0,2,1,1663081224,1611835811,65936861,CC BY-SA 4.0,https://stackoverflow.com/questions/65936861/colgroup-for-complex-table-with-three-levels-of-headers,Colgroup for complex table with three levels of headers,1663081158.0,,,
45,"['javascript', 'html', 'jquery', 'accessibility']","{'account_id': 5584674, 'reputation': 277, 'user_id': 5107874, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WQVPB.png?s=256&g=1', 'display_name': 'Zebda', 'link': 'https://stackoverflow.com/users/5107874/zebda'}",False,193,,0,1,1663081134,1611957109,65962201,CC BY-SA 4.0,https://stackoverflow.com/questions/65962201/complicated-aria-live-timer-progress-bar-focus-finished-loading-and-message-ques,complicated aria-live timer progress bar focus finished loading and message question,1663081134.0,,,
46,"['javascript', 'html']","{'account_id': 17257986, 'reputation': 19, 'user_id': 12496647, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc47d6d4c2f60ffc34668d43dd2b6fe6?s=256&d=identicon&r=PG&f=1', 'display_name': 'bilalk', 'link': 'https://stackoverflow.com/users/12496647/bilalk'}",True,102,,1,0,1662626785,1611405868,65859347,CC BY-SA 4.0,https://stackoverflow.com/questions/65859347/how-can-i-select-a-specific-id-to-do-something,How can I select a specific ID to do something?,1662626785.0,,,
47,"['php', 'html', 'variables', 'html-select']","{'account_id': 15298776, 'reputation': 21, 'user_id': 11037965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8523c93093d226546638d725617aaf8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sibghat', 'link': 'https://stackoverflow.com/users/11037965/sibghat'}",True,33,65639523.0,1,0,1662476982,1610167233,65639402,CC BY-SA 4.0,https://stackoverflow.com/questions/65639402/declare-two-variables-from-the-selected-option-in-php,Declare two variables from the selected option in php,1662476982.0,,,
