,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
10,"['javascript', 'html', 'css', 'animation', 'shapes']","{'account_id': 16397671, 'reputation': 37, 'user_id': 11844662, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ZsO6TjLrlvg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfe5gB-GM0z6fuGVQgG-BkpHJUnfQ/photo.jpg?sz=256', 'display_name': 'dev m', 'link': 'https://stackoverflow.com/users/11844662/dev-m'}",False,375,0,0,1667272023,1568754051,1568754451.0,57982012,CC BY-SA 4.0,https://stackoverflow.com/questions/57982012/how-to-use-javascript-to-make-this-shape-and-add-javascript-animation-to-it,How to use javascript to make this shape and add javascript animation to it,,,,
11,"['javascript', 'html', 'reactjs', 'contenteditable']","{'account_id': 14639219, 'reputation': 615, 'user_id': 10572332, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-z332S81EBhM/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbCmZrF7FTyed0rIX0hJnz_KzjUKKQ/mo/photo.jpg?sz=256', 'display_name': 'Mathias Strohkirch', 'link': 'https://stackoverflow.com/users/10572332/mathias-strohkirch'}",True,329,1,0,1667201874,1567983088,1667201874.0,57846317,CC BY-SA 4.0,https://stackoverflow.com/questions/57846317/html-react-set-caret-to-different-contenteditable-div,HTML React set caret to different contenteditable div,57846360.0,,,
12,"['html', 'reactjs', 'formik']","{'account_id': 11661560, 'reputation': 2286, 'user_id': 8539680, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/deSEA.png?s=256&g=1', 'display_name': 'Rohan Agarwal', 'link': 'https://stackoverflow.com/users/8539680/rohan-agarwal'}",True,14042,3,6,1666693875,1568904552,,58013702,CC BY-SA 4.0,https://stackoverflow.com/questions/58013702/why-is-onchange-not-working-when-used-in-formik,Why is OnChange not working when used in Formik?,58013959.0,,,
13,"['html', 'angular', 'typescript']","{'account_id': 6365399, 'reputation': 6117, 'user_id': 4939530, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/i5lXg.jpg?s=256&g=1', 'display_name': 'cup_of', 'link': 'https://stackoverflow.com/users/4939530/cup-of'}",True,680,2,0,1666554429,1569521534,1666554429.0,58122519,CC BY-SA 4.0,https://stackoverflow.com/questions/58122519/angular-way-to-tell-if-content-overflows-container-in-ngfor-and-if-so-which-ite,"Angular way to tell if content overflows container in ngFor, and if so which item starts the overflow",58123252.0,,,
14,"['html', 'css', 'bootstrap-4', 'textarea']","{'account_id': 11747857, 'reputation': 3, 'user_id': 8598080, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-J6RX-EktNlI/AAAAAAAAAAI/AAAAAAAAFaA/8Ri6koyM9-A/photo.jpg?sz=256', 'display_name': 'Fajar Ramdani A', 'link': 'https://stackoverflow.com/users/8598080/fajar-ramdani-a'}",False,8013,2,0,1666468885,1568394452,1568394685.0,57927741,CC BY-SA 4.0,https://stackoverflow.com/questions/57927741/how-to-styling-textarea-like-input-field,How to styling textarea like input field,,,,
15,"['javascript', 'html', 'cypress']","{'account_id': 16783989, 'reputation': 27, 'user_id': 12133455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd2786ea98a641d94c3afa6d9c0048c7?s=256&d=identicon&r=PG&f=1', 'display_name': 'DraeDaQA', 'link': 'https://stackoverflow.com/users/12133455/draedaqa'}",True,7707,2,3,1666332220,1569640650,1569641291.0,58143076,CC BY-SA 4.0,https://stackoverflow.com/questions/58143076/how-to-add-a-data-test-id-for-each-record-of-a-list,How to add a data-test-id for each record of a list,,,,
16,['html'],"{'account_id': 12911523, 'reputation': 1, 'user_id': 11395119, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1348302528621650/picture?type=large', 'display_name': 'Bhoopendra Kumar Yogi', 'link': 'https://stackoverflow.com/users/11395119/bhoopendra-kumar-yogi'}",False,58,2,-8,1666104454,1568977400,1666104454.0,58027149,CC BY-SA 4.0,https://stackoverflow.com/questions/58027149/what-is-the-basic-difference-between-html-and-html5,What is the basic difference between html and html5,,,,
17,['html'],"{'account_id': 16623404, 'reputation': 1, 'user_id': 12013073, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBBnHbEm7se5XuAIUJun5WV26gxszKIUdBjfGhs=k-s256', 'display_name': 'roadTo webDev', 'link': 'https://stackoverflow.com/users/12013073/roadto-webdev'}",False,132,1,0,1665661243,1567495570,1567553789.0,57766871,CC BY-SA 4.0,https://stackoverflow.com/questions/57766871/how-to-fix-my-carousel-controls-and-indicators,How to fix my carousel controls and indicators,,,,
18,"['javascript', 'html']","{'account_id': 16614680, 'reputation': 21, 'user_id': 12006710, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/721978704909173/picture?type=large', 'display_name': 'Waqas Waqas', 'link': 'https://stackoverflow.com/users/12006710/waqas-waqas'}",False,219,2,2,1665513144,1567354792,1665512800.0,57747632,CC BY-SA 4.0,https://stackoverflow.com/questions/57747632/click-a-button-using-javascript-via-console-in-browser,Click a button using javascript via console in browser,,,,
19,"['php', 'html', 'json', 'codeigniter', 'geojson']","{'account_id': 15550472, 'reputation': 39, 'user_id': 11218275, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a7ddb956adc6d10fda9d87f224740ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'disislast', 'link': 'https://stackoverflow.com/users/11218275/disislast'}",False,424,0,1,1665249928,1569686020,1569689901.0,58147972,CC BY-SA 4.0,https://stackoverflow.com/questions/58147972/upload-gojson-file-at-codeigniter,Upload gojson file at codeigniter,,,,
20,"['html', 'css', 'sass', 'flexbox']","{'account_id': 200879, 'reputation': 693, 'user_id': 446978, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/54c6fd7667f1b7bf3616b76a4ba5ed80?s=256&d=identicon&r=PG', 'display_name': 'Bogdan', 'link': 'https://stackoverflow.com/users/446978/bogdan'}",True,168,1,1,1665050515,1567533581,1567534452.0,57776675,CC BY-SA 4.0,https://stackoverflow.com/questions/57776675/css-flexbox-grid-masonry-style,css flexbox grid masonry style,,,,
21,"['javascript', 'html', 'iframe', 'onclick']","{'account_id': 16642659, 'reputation': 1, 'user_id': 12027755, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vtUck.jpg?s=256&g=1', 'display_name': 'Pixby', 'link': 'https://stackoverflow.com/users/12027755/pixby'}",False,91,2,0,1664654195,1567724126,1567727866.0,57813840,CC BY-SA 4.0,https://stackoverflow.com/questions/57813840/click-a-link-to-update-2-iframes-and-1-div,Click a Link To Update 2 iFrames and 1 Div,,,,
22,"['jquery', 'html', 'css']","{'account_id': 14016741, 'reputation': 126, 'user_id': 10126897, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4NKDUfBdY2g/AAAAAAAAAAI/AAAAAAAAAYI/tmASTMq-GSA/photo.jpg?sz=256', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/10126897/simon'}",True,238,3,-1,1664387909,1568112278,1568112468.0,57869129,CC BY-SA 4.0,https://stackoverflow.com/questions/57869129/adding-a-class-to-every-other-item,Adding a class to every other item,57869224.0,,,
23,"['html', 'r', 'r-markdown', 'rdcomclient', 'sendmailr']","{'account_id': 9084008, 'reputation': 2375, 'user_id': 6762788, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/Pcz8P.jpg?s=256&g=1', 'display_name': 'Geet', 'link': 'https://stackoverflow.com/users/6762788/geet'}",False,326,1,1,1664315994,1569316869,1626993815.0,58077020,CC BY-SA 4.0,https://stackoverflow.com/questions/58077020/send-formatted-html-table-created-using-rmarkdown-over-outlook-from-r,Send formatted HTML table created using rmarkdown over Outlook from R,,,,
24,"['html', 'css']","{'account_id': 2837016, 'reputation': 405, 'user_id': 2437429, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6becfbef6f040c820794aab6d998078?s=256&d=identicon&r=PG', 'display_name': 'xoorath', 'link': 'https://stackoverflow.com/users/2437429/xoorath'}",False,734,4,7,1663979054,1567520034,1568040507.0,57773534,CC BY-SA 4.0,https://stackoverflow.com/questions/57773534/handle-real-print-margins,Handle real print margins,,,,
25,"['javascript', 'html', 'css', 'iframe', 'youtube']","{'account_id': 16376418, 'reputation': 479, 'user_id': 11828396, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/664d9eba289879ff721a216ef5574387?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luis Fernandez', 'link': 'https://stackoverflow.com/users/11828396/luis-fernandez'}",True,41683,10,16,1663880561,1567766503,1586764911.0,57820478,CC BY-SA 4.0,https://stackoverflow.com/questions/57820478/how-to-disable-related-videos-from-an-embedded-youtube-playlist,How to disable &quot;related videos&quot; from an embedded youtube playlist,57904844.0,,,
26,"['javascript', 'jquery', 'html', 'webcam']","{'account_id': 12847265, 'reputation': 13, 'user_id': 9293237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab27c446f2a4511536eeacb2418f064d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sawant Balaji', 'link': 'https://stackoverflow.com/users/9293237/sawant-balaji'}",False,2343,0,0,1663122759,1567578617,,57782666,CC BY-SA 4.0,https://stackoverflow.com/questions/57782666/how-to-take-picture-from-web-camera-using-html-and-javascript,How to take picture from web camera using html and javascript,,,,
27,"['javascript', 'html', 'css', 'angular', 'angular-material']","{'account_id': 12272151, 'reputation': 1407, 'user_id': 8957025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a90194ad8c6034232409a5d01a7bdaaa?s=256&d=identicon&r=PG&f=1', 'display_name': 'chink', 'link': 'https://stackoverflow.com/users/8957025/chink'}",True,11938,7,2,1662835665,1568971949,1569361262.0,58025657,CC BY-SA 4.0,https://stackoverflow.com/questions/58025657/change-colour-of-a-mat-button-when-clicked-in-angular,change colour of a mat button when clicked in angular,58067759.0,,,
28,"['html', 'css']","{'account_id': 16576576, 'reputation': 51, 'user_id': 11978214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/221ef724ac714e0a36bd71da3d737d39?s=256&d=identicon&r=PG&f=1', 'display_name': 'chloea97', 'link': 'https://stackoverflow.com/users/11978214/chloea97'}",False,1047,1,0,1662575043,1568213742,1662575043.0,57891840,CC BY-SA 4.0,https://stackoverflow.com/questions/57891840/how-to-make-a-two-column-div-span-the-full-width-of-the-page,How to make a two column div span the full width of the page,,,,
29,"['html', 'css']","{'account_id': 14442957, 'reputation': 15, 'user_id': 10433017, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-mM6KE8W8C0U/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DUH02_wXL73Oy8GAr91x5rZcGXWkw/mo/photo.jpg?sz=256', 'display_name': 'simone_meh', 'link': 'https://stackoverflow.com/users/10433017/simone-meh'}",True,82,4,-1,1662575025,1568809612,1662575025.0,57992808,CC BY-SA 4.0,https://stackoverflow.com/questions/57992808/full-width-bootstrap-html-css-table-does-not-work,Full width bootstrap html/css table does not work,57993072.0,,,
30,"['html', 'css', 'hyperlink']","{'account_id': 7626684, 'reputation': 1010, 'user_id': 5782927, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/eabead3d4ab944209ee9bb6a2900e052?s=256&d=identicon&r=PG&f=1', 'display_name': 'mk_sch', 'link': 'https://stackoverflow.com/users/5782927/mk-sch'}",False,274,2,0,1662537795,1568872914,1568874353.0,58004593,CC BY-SA 4.0,https://stackoverflow.com/questions/58004593/conditional-linking-to-other-html-pages,Conditional linking to other html pages,,,,
31,['html'],"{'account_id': 9917756, 'reputation': 1, 'user_id': 7342000, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-KzM0XZfg3Aw/AAAAAAAAAAI/AAAAAAAAAGw/KsuNC5DzrmQ/photo.jpg?sz=256', 'display_name': 'Raghavendra M.S', 'link': 'https://stackoverflow.com/users/7342000/raghavendra-m-s'}",False,170,1,0,1662078016,1568101909,1662078016.0,57866321,CC BY-SA 4.0,https://stackoverflow.com/questions/57866321/how-does-details-tag-in-html-with-a-a-tag-work,How does details tag in html with a &lt;a&gt; tag work,,,,
32,"['javascript', 'jquery', 'html', 'css', 'materialize']","{'account_id': 12421847, 'reputation': 11, 'user_id': 9048396, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DC5WL.jpg?s=256&g=1', 'display_name': 'Kjell', 'link': 'https://stackoverflow.com/users/9048396/kjell'}",True,127,3,1,1662028358,1568388440,1568403547.0,57926432,CC BY-SA 4.0,https://stackoverflow.com/questions/57926432/how-do-i-change-a-specific-image-when-a-list-class-is-active,How do I change a specific image when a list class is active,,,,
33,"['javascript', 'html', 'tampermonkey', 'userscripts']","{'account_id': 4213629, 'reputation': 7074, 'user_id': 3450580, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'boop', 'link': 'https://stackoverflow.com/users/3450580/boop'}",True,313,3,2,1660668980,1567767132,,57820620,CC BY-SA 4.0,https://stackoverflow.com/questions/57820620/how-to-change-all-texts-in-dom-without-breaking-existing-html,How to change all texts in DOM without breaking existing HTML?,57820668.0,,,
34,"['javascript', 'html', 'css', 'html5-canvas']","{'account_id': 13182620, 'reputation': 39, 'user_id': 9521567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/593b42f0ea2e0d93f421bfb202d5e024?s=256&d=identicon&r=PG&f=1', 'display_name': 'Skafec', 'link': 'https://stackoverflow.com/users/9521567/skafec'}",True,429,1,0,1660232481,1568304930,,57910824,CC BY-SA 4.0,https://stackoverflow.com/questions/57910824/js-using-wrong-coordinates-when-drawing-on-canvas-with-margin,JS using wrong coordinates when drawing on canvas with margin,57911141.0,,,
35,"['html', 'r', 'knitr', 'pandoc']","{'account_id': 16783636, 'reputation': 11, 'user_id': 12133196, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDd7Y8oI7OgfJGiB47X4RfViUUm5P2KoLn6zPiI=k-s256', 'display_name': 'Anjali Shukla', 'link': 'https://stackoverflow.com/users/12133196/anjali-shukla'}",False,7387,4,1,1660050160,1569630514,1613338519.0,58142492,CC BY-SA 4.0,https://stackoverflow.com/questions/58142492/error-pandoc-document-conversion-failed-with-error-1033-execution-halted,Error: pandoc document conversion failed with error 1033 Execution halted,,,,
36,"['php', 'html', 'regex']","{'account_id': 16679768, 'reputation': 29, 'user_id': 12055201, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC5kY_JzWYbOFB52XK1RBOkHCEJU1s_AqqEhT-3oQ=k-s256', 'display_name': 'Anim Rahman', 'link': 'https://stackoverflow.com/users/12055201/anim-rahman'}",True,504,2,0,1660043903,1568234335,,57896508,CC BY-SA 4.0,https://stackoverflow.com/questions/57896508/regex-to-get-a-combo-of-letters-and-numbers-range-between-6-10,Regex to get a combo of letters and numbers range between 6-10,57896673.0,,,
37,"['html', 'css']","{'account_id': 13595247, 'reputation': 43, 'user_id': 9807497, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Dkap3.jpg?s=256&g=1', 'display_name': 'atf98', 'link': 'https://stackoverflow.com/users/9807497/atf98'}",True,76,4,2,1659414230,1569092836,1659150891.0,58043302,CC BY-SA 4.0,https://stackoverflow.com/questions/58043302/ide-insert-white-space-and-the-browser-read-them-as-char-how-to-get-rid-of-it-i,IDE insert white space and the browser read them as char how to get rid of it? i&#39;m using VSCode,73171850.0,,,
38,"['javascript', 'html', 'css', 'automation']","{'account_id': 16431729, 'reputation': 97, 'user_id': 11878103, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-dzeLACKGZbc/AAAAAAAAAAI/AAAAAAAAAAc/Eu2wNPcZMGk/photo.jpg?sz=256', 'display_name': 'Vawlpe', 'link': 'https://stackoverflow.com/users/11878103/vawlpe'}",True,4122,4,3,1659379454,1569463176,1659379454.0,58108575,CC BY-SA 4.0,https://stackoverflow.com/questions/58108575/how-to-edit-a-websites-html-and-then-have-it-be-there-when-you-reload-but-only,How to edit a website&#39;s HTML and then have it be there when you reload but only for you?,58108611.0,,,
39,"['javascript', 'html', 'css', 'angular', 'textarea']","{'account_id': 11326494, 'reputation': 6284, 'user_id': 8305219, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/56a26062355f345f18426e3ac3ee9bab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joseph', 'link': 'https://stackoverflow.com/users/8305219/joseph'}",True,24978,5,11,1658492116,1569298611,1569321143.0,58073030,CC BY-SA 4.0,https://stackoverflow.com/questions/58073030/how-to-auto-resize-the-textarea-to-fit-the-content,How to auto resize the textarea to fit the content?,58073583.0,,,
40,"['javascript', 'html', 'css', 'reactjs', 'font-awesome']","{'account_id': 14808812, 'reputation': 123, 'user_id': 10695058, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b2c75f51de6eb1cf0509b4f6003d4cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ricky', 'link': 'https://stackoverflow.com/users/10695058/ricky'}",True,4608,3,5,1658340800,1568067340,,57861814,CC BY-SA 4.0,https://stackoverflow.com/questions/57861814/font-awesome-icons-not-changing-color-react,Font-Awesome icons not changing color React,,,,
41,"['javascript', 'html', 'vue.js']","{'account_id': 3078690, 'reputation': 17000, 'user_id': 2607447, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YALOU.jpg?s=256&g=1', 'display_name': 'Milano', 'link': 'https://stackoverflow.com/users/2607447/milano'}",False,1070,1,1,1657948746,1569065932,1569138100.0,58039916,CC BY-SA 4.0,https://stackoverflow.com/questions/58039916/importing-vue-js-component-raises-uncaught-syntaxerror-unexpected-identifier,Importing Vue JS component raises &quot;Uncaught SyntaxError: Unexpected identifier&quot;,,,,
42,"['html', 'vue.js']","{'account_id': 8992397, 'reputation': 807, 'user_id': 6703862, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://graph.facebook.com/1482014095157870/picture?type=large', 'display_name': 'Vian Ojeda Garcia', 'link': 'https://stackoverflow.com/users/6703862/vian-ojeda-garcia'}",True,292,2,0,1657936540,1568372116,,57922310,CC BY-SA 4.0,https://stackoverflow.com/questions/57922310/vuejs-2-refs-returned-undefined,Vuejs 2 $refs returned undefined,57931238.0,,,
43,"['javascript', 'html', 'arrays', 'vue.js', 'vuejs2']","{'account_id': 8214300, 'reputation': 59, 'user_id': 6181276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7321bc2606bd4d67445eb0a5abd68829?s=256&d=identicon&r=PG&f=1', 'display_name': 'fmbra', 'link': 'https://stackoverflow.com/users/6181276/fmbra'}",True,2033,1,2,1657929109,1568287149,1568287575.0,57905576,CC BY-SA 4.0,https://stackoverflow.com/questions/57905576/vuejs-v-onmouseover-not-working-to-show-menu,Vuejs v-on:mouseover not working to show menu,57905653.0,,,
44,"['javascript', 'html', 'vue.js', 'vuejs2', 'vue-component']","{'account_id': 8214300, 'reputation': 59, 'user_id': 6181276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7321bc2606bd4d67445eb0a5abd68829?s=256&d=identicon&r=PG&f=1', 'display_name': 'fmbra', 'link': 'https://stackoverflow.com/users/6181276/fmbra'}",True,138,1,1,1657928449,1569419457,1569420327.0,58100004,CC BY-SA 4.0,https://stackoverflow.com/questions/58100004/showing-div-inside-td-of-a-table-is-not-reactive-using-vue,showing Div inside td of a table is not reactive using Vue,58100089.0,,,
45,"['html', 'dom', 'moodle']","{'account_id': 6815059, 'reputation': 3, 'user_id': 5244046, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kYHyQ.jpg?s=256&g=1', 'display_name': 'Spaghett_86', 'link': 'https://stackoverflow.com/users/5244046/spaghett-86'}",True,346,1,0,1657922397,1567704103,1597651292.0,57810317,CC BY-SA 4.0,https://stackoverflow.com/questions/57810317/html-assigned-id-missing-in-dom,HTML-assigned &#39;id&#39; Missing in DOM,57840613.0,,,
46,"['javascript', 'html', 'vue.js', 'vuejs2']","{'account_id': 11538583, 'reputation': 1133, 'user_id': 8455110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/065113883567abb9301a05c86219712f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akshdeep Singh', 'link': 'https://stackoverflow.com/users/8455110/akshdeep-singh'}",True,563,1,0,1657922033,1569799239,1569826475.0,58159955,CC BY-SA 4.0,https://stackoverflow.com/questions/58159955/how-to-show-hide-dynamically-added-span-item-onclick-with-vuejs,How to show/hide dynamically added span item onclick with vuejs?,58160015.0,,,
47,"['javascript', 'html', 'vue.js', 'vuetify.js']","{'account_id': 16638041, 'reputation': 403, 'user_id': 12024274, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/134974181103602/picture?type=large', 'display_name': 'Andor N&#233;meth', 'link': 'https://stackoverflow.com/users/12024274/andor-n%c3%a9meth'}",True,2232,1,0,1657921521,1567674784,,57802149,CC BY-SA 4.0,https://stackoverflow.com/questions/57802149/vuetify-password-confirmation-not-working,Vuetify password confirmation not working,57803248.0,,,
