,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from
13,"['javascript', 'html', 'reactjs']","{'account_id': 3568154, 'reputation': 422, 'user_id': 2979177, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8253df2c5a8a9e0ddb76186285ab8f56?s=256&d=identicon&r=PG', 'display_name': 'Jason Bert', 'link': 'https://stackoverflow.com/users/2979177/jason-bert'}",True,27,1,1,1667997095,1658765633,,73112344,CC BY-SA 4.0,https://stackoverflow.com/questions/73112344/how-do-i-store-an-html-elements-offsettop-on-initial-react-js-render-to-be-used,How do I store an HTML elements offsetTop on initial React.js render to be used with a scroll event listener?,73112810.0,,,
14,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 14867144, 'reputation': 45, 'user_id': 11570214, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-47z3Is-KwQM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcyfWHPXRtPsviCWHhuUfiMS-hpBA/mo/photo.jpg?sz=256', 'display_name': 'zeshan ahmad', 'link': 'https://stackoverflow.com/users/11570214/zeshan-ahmad'}",False,341,2,0,1667916041,1659266474,1659272586.0,73182860,CC BY-SA 4.0,https://stackoverflow.com/questions/73182860/getboundingclientrect-top-returning-wrong-value,getBoundingClientRect().top returning wrong value,,,,
15,"['php', 'html', 'mysql', 'forms']","{'account_id': 20470213, 'reputation': 1, 'user_id': 15020829, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe2372ab46bc568602c77eca16d6f606?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hewr Koye', 'link': 'https://stackoverflow.com/users/15020829/hewr-koye'}",False,25,1,0,1667824819,1658572782,,73090024,CC BY-SA 4.0,https://stackoverflow.com/questions/73090024/create-a-mysql-table-from-an-html-form-that-user-specify-the-columns-names-and-t,Create a mysql table from an html form that user specify the columns names and types,,,,
16,"['javascript', 'html', 'firebase', 'next.js', 'sanity']","{'account_id': 25731232, 'reputation': 9, 'user_id': 19486784, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GivNBkup7shiVQa1awqnTpSY92zWY1FYagboLxz=k-s256', 'display_name': 'Ezechiel Kiregha', 'link': 'https://stackoverflow.com/users/19486784/ezechiel-kiregha'}",False,67,1,0,1667665043,1657025829,,72869833,CC BY-SA 4.0,https://stackoverflow.com/questions/72869833/im-using-sanity-for-managing-the-database-but-im-having-a-problem-with-display,I&#39;m using Sanity for managing the database but I&#39;m having a problem with displaying items on my website... here is the code,,,,
17,"['javascript', 'html', 'jquery', 'css', 'drop-down-menu']","{'account_id': 21010719, 'reputation': 314, 'user_id': 15439406, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-dyRLV1uqeWo/AAAAAAAAAAI/AAAAAAAAvF8/AMZuucl6a_-ilqXk9yNnCyyggJbvqdymTQ/s96-c/photo.jpg?sz=256', 'display_name': 'kodikai', 'link': 'https://stackoverflow.com/users/15439406/kodikai'}",True,95,1,0,1667649886,1657283822,,72911544,CC BY-SA 4.0,https://stackoverflow.com/questions/72911544/place-range-slider-into-a-dropdown,Place Range Slider into a DropDown,74327533.0,,,
18,"['python', 'html', 'css', 'selenium-webdriver']","{'account_id': 6200324, 'reputation': 19, 'user_id': 4830371, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec4072b7219d943b8264b2017da245ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'baconbacon', 'link': 'https://stackoverflow.com/users/4830371/baconbacon'}",False,22,0,0,1667575807,1658868371,1667575807.0,73129561,CC BY-SA 4.0,https://stackoverflow.com/questions/73129561/how-to-scan-detect-for-specific-color-assigned-to-a-data-key-in-a-class-and-retu,how to scan/detect for specific color assigned to a data-key in a class and returning the corresponding letter?,,,,
19,"['javascript', 'html', 'css', 'css-animations', 'addeventlistener']","{'account_id': 25777633, 'reputation': 1, 'user_id': 19523711, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoHZ8DhFCL9C2EnpKvQne7BKa7m4cxpwyd5GJNvFQ=k-s256', 'display_name': 'Shayaan Obaidullah', 'link': 'https://stackoverflow.com/users/19523711/shayaan-obaidullah'}",False,34,2,0,1667543898,1657720829,1657722511.0,72967613,CC BY-SA 4.0,https://stackoverflow.com/questions/72967613/in-my-code-there-is-an-event-listener-for-running-every-animation-iteration-but,In my code there is an event listener for running every animation iteration but it keep getting the error reading properties of null. Can I fix it?,,,,
20,"['html', 'vue.js']","{'account_id': 5440727, 'reputation': 251, 'user_id': 4328893, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1784037820/picture?type=large', 'display_name': 'Sa&#39;ad Abdurrazzaq', 'link': 'https://stackoverflow.com/users/4328893/saad-abdurrazzaq'}",True,183,1,0,1667533583,1658554054,,73088257,CC BY-SA 4.0,https://stackoverflow.com/questions/73088257/show-selected-flag-country-in-vue,Show Selected Flag Country in Vue,73088352.0,,,
21,"['javascript', 'html', 'reactjs', 'grapejs']","{'account_id': 2006064, 'reputation': 7456, 'user_id': 1795924, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/pSCJL.jpg?s=256&g=1', 'display_name': 'Ericson Willians', 'link': 'https://stackoverflow.com/users/1795924/ericson-willians'}",False,134,1,1,1667275570,1657128479,,72887679,CC BY-SA 4.0,https://stackoverflow.com/questions/72887679/how-can-i-get-the-full-grapejs-html-with-html-and-head-tags,How can I get the full grapejs HTML with html and head tags?,,,,
22,"['javascript', 'html', 'css', 'gsap']","{'account_id': 18382274, 'reputation': 549, 'user_id': 13398085, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4dc09f7839c4f210c046769054e8e18?s=256&d=identicon&r=PG', 'display_name': 'gjjr', 'link': 'https://stackoverflow.com/users/13398085/gjjr'}",False,36,1,0,1666974713,1658930995,,73139501,CC BY-SA 4.0,https://stackoverflow.com/questions/73139501/gsap-only-apply-scaling-while-mouse-button-is-held,GSAP only apply scaling while mouse button is held,,,,
23,"['html', 'css', 'overflow', 'z-index']","{'account_id': 2739724, 'reputation': 228, 'user_id': 2361525, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/6e1312d98d786c941764a3fe32fd0fc3?s=256&d=identicon&r=PG', 'display_name': 'AC1D', 'link': 'https://stackoverflow.com/users/2361525/ac1d'}",True,83,1,1,1666888606,1657164662,1666888606.0,72892002,CC BY-SA 4.0,https://stackoverflow.com/questions/72892002/how-to-overlap-the-menu-with-text-when-popping-up-without-js,How to overlap the menu with text when popping up without js?,72899404.0,,,
24,['html'],"{'account_id': 25783585, 'reputation': 23, 'user_id': 19528825, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbfb93995c6fa361c78f4c1cfe6dac16?s=256&d=identicon&r=PG', 'display_name': 'schalas1985', 'link': 'https://stackoverflow.com/users/19528825/schalas1985'}",True,141,3,2,1666883929,1657561855,,72942709,CC BY-SA 4.0,https://stackoverflow.com/questions/72942709/how-do-i-insert-html-boiler-plate-code-in-visual-studio-code-on-mac,How do I insert HTML boiler plate code in Visual Studio Code on Mac?,72942980.0,,,
25,"['javascript', 'html', 'macos', 'markdown', 'pdf-generation']","{'account_id': 21867978, 'reputation': 91, 'user_id': 16157878, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vYe95.jpg?s=256&g=1', 'display_name': 'soundflix', 'link': 'https://stackoverflow.com/users/16157878/soundflix'}",False,210,1,1,1666777143,1656662811,1666777143.0,72826206,CC BY-SA 4.0,https://stackoverflow.com/questions/72826206/mdpdf-markdown-to-pdf-conversion-with-dynamic-footer-or-header,MDPDF: Markdown to PDF conversion with dynamic footer or header,,,,
26,"['javascript', 'html', 'css', 'reactjs', 'typescript']","{'account_id': 8830537, 'reputation': 358, 'user_id': 7339820, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0Lx6P.jpg?s=256&g=1', 'display_name': 'Maddy8381', 'link': 'https://stackoverflow.com/users/7339820/maddy8381'}",False,52,0,0,1666639930,1658993494,1658997040.0,73148879,CC BY-SA 4.0,https://stackoverflow.com/questions/73148879/errorboundary-component-became-unresponsive,ErrorBoundary Component became Unresponsive,,,,
27,"['html', 'css', 'virus']","{'account_id': 25686496, 'reputation': 17, 'user_id': 19448502, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giz98ptY5vN1qLISL241qu5_RJl1bsOI1qvFn5Dfpw=k-s256', 'display_name': 'Leon D', 'link': 'https://stackoverflow.com/users/19448502/leon-d'}",False,54,1,0,1666541527,1656624643,1666541527.0,72822240,CC BY-SA 4.0,https://stackoverflow.com/questions/72822240/random-css-showing-up-on-all-pages-i-visit,Random css showing up on all pages I visit,,,,
28,"['javascript', 'html', 'knockout.js']","{'account_id': 5954363, 'reputation': 622, 'user_id': 4681491, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/a4affd96bcdff3bd5ae031007bfdeaa7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Apoorv', 'link': 'https://stackoverflow.com/users/4681491/apoorv'}",False,153,0,0,1666531396,1656670995,,72827843,CC BY-SA 4.0,https://stackoverflow.com/questions/72827843/click-back-button-twice-to-go-back-in-history,Click back button twice to go back in history,,,,
29,"['html', 'css', 'menu', 'navbar', 'bootstrap-5']","{'account_id': 21676322, 'reputation': 3, 'user_id': 15993232, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzefzD7Q7ly_9dI2HWbGsov1DG4D6w4Hy9cgLEj=k-s256', 'display_name': 'Engraved', 'link': 'https://stackoverflow.com/users/15993232/engraved'}",False,570,3,0,1666373741,1657655724,1657668444.0,72957711,CC BY-SA 4.0,https://stackoverflow.com/questions/72957711/bootstrap-5-navbar-responsive-menu-dropdown-part-of-it,Bootstrap 5 navbar responsive menu (dropdown part of it),,,,
30,"['php', 'html']","{'account_id': 25863035, 'reputation': 47, 'user_id': 19595199, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucom253IZ3aKwuW2q5mpt51mRM9juGNQWvfKwA0=k-s256', 'display_name': 'Renish Batada Social media', 'link': 'https://stackoverflow.com/users/19595199/renish-batada-social-media'}",True,34,1,-2,1666274943,1658419713,,73069457,CC BY-SA 4.0,https://stackoverflow.com/questions/73069457/how-to-auto-generate-html-table-form-in-singal-click,how to auto generate html table form in singal click,73069516.0,,,
31,"['javascript', 'html', 'css', 'bootstrap-5']","{'account_id': 25760272, 'reputation': 21, 'user_id': 19511337, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucq1xgR59IaVCJHdNpZ6dkQjjhlTkRnifWQVgbaA=k-s256', 'display_name': 'Encodug', 'link': 'https://stackoverflow.com/users/19511337/encodug'}",False,277,1,2,1666255367,1657292620,1657294167.0,72913383,CC BY-SA 4.0,https://stackoverflow.com/questions/72913383/blurry-backdrop-for-bootstrap-5-offcanvas-navbar-menu,Blurry Backdrop for Bootstrap 5 Offcanvas Navbar Menu,,,,
32,"['html', 'iframe', 'printing', 'script-tag']","{'account_id': 17378956, 'reputation': 1, 'user_id': 12591615, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-596m1DAtGfQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdWmQmjXqerG9C4GmNHCDh_tsJ7Fg/photo.jpg?sz=256', 'display_name': 'Sayed Mohammad Noorbakhsh', 'link': 'https://stackoverflow.com/users/12591615/sayed-mohammad-noorbakhsh'}",False,37,0,0,1666236419,1657945816,1666236419.0,73001526,CC BY-SA 4.0,https://stackoverflow.com/questions/73001526/how-to-resize-iframe-on-print,how to resize iframe on print,,,,
33,"['javascript', 'html']","{'account_id': 3618697, 'reputation': 562, 'user_id': 3018000, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohamad', 'link': 'https://stackoverflow.com/users/3018000/mohamad'}",False,107,2,1,1666184926,1658757140,1666184926.0,73110411,CC BY-SA 4.0,https://stackoverflow.com/questions/73110411/javascript-onload-play-audio-file,javascript onload play audio file,,,,
34,"['python', 'html', 'flask', 'jinja2']","{'account_id': 24503263, 'reputation': 125, 'user_id': 18418597, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GisUeAZcW8Jizn814qNyQln4P5Ze09v8mDw9mM_=k-s256', 'display_name': 'Mohanraj', 'link': 'https://stackoverflow.com/users/18418597/mohanraj'}",True,75,1,1,1666163499,1657263407,1657265129.0,72907731,CC BY-SA 4.0,https://stackoverflow.com/questions/72907731/display-two-python-lists-in-html-using-jinja-template-as-two-columns-in-web-page,display two python lists in html using jinja template as two columns in web page,72907946.0,,,
35,"['javascript', 'html', 'draggable']","{'account_id': 25891548, 'reputation': 51, 'user_id': 19618863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0899e73bfdfd6c9540ad717536beba32?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/19618863/tim'}",True,197,2,5,1666078466,1658764553,1658779640.0,73112123,CC BY-SA 4.0,https://stackoverflow.com/questions/73112123/move-draggable-items-between-columns-and-save-position,Move draggable items between columns and save position,,,,
36,"['javascript', 'html']","{'account_id': 8394551, 'reputation': 85, 'user_id': 6302174, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/7d9df7cf1e3872f6156a389827c44bc5?s=256&d=identicon&r=PG&f=1', 'display_name': 'ceins', 'link': 'https://stackoverflow.com/users/6302174/ceins'}",False,43,4,0,1665811384,1657726002,1657726168.0,72968826,CC BY-SA 4.0,https://stackoverflow.com/questions/72968826/either-one-of-two-buttons-on-form-needs-to-be-clicked,Either one of two buttons on form needs to be clicked,,,,
37,"['javascript', 'html', 'prompt']","{'account_id': 25651744, 'reputation': 23, 'user_id': 19418882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/666a4bad699ca13da076f8fcc933c1a5?s=256&d=identicon&r=PG', 'display_name': 'Yor', 'link': 'https://stackoverflow.com/users/19418882/yor'}",True,104,3,2,1665759708,1657538843,1665759708.0,72937833,CC BY-SA 4.0,https://stackoverflow.com/questions/72937833/javascript-prompt-loads-before-page-displays,Javascript prompt loads before page displays,72937851.0,,,
38,"['javascript', 'html', 'locomotive-scroll', 'locomotivejs']","{'account_id': 18795798, 'reputation': 3, 'user_id': 13707305, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10222925664439981/picture?type=large', 'display_name': 'Ceci Mermoz', 'link': 'https://stackoverflow.com/users/13707305/ceci-mermoz'}",False,42,1,0,1665759623,1658931513,1665759623.0,73139621,CC BY-SA 4.0,https://stackoverflow.com/questions/73139621/how-can-i-call-a-library-script-after-page-is-loaded,How can I call a library script after page is loaded?,,,,
39,"['javascript', 'html']","{'account_id': 22438029, 'reputation': 55, 'user_id': 16642996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9a09f19ff7ae299d76b04ed42a185ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'LocalHackersUnion5156', 'link': 'https://stackoverflow.com/users/16642996/localhackersunion5156'}",True,35,1,-1,1665749707,1659271409,1665749707.0,73183398,CC BY-SA 4.0,https://stackoverflow.com/questions/73183398/javascript-not-executing-inside-script-tag,JavaScript not executing inside script tag,,,,
40,"['html', 'css', 'overflow']","{'account_id': 7281, 'reputation': 239492, 'user_id': 12597, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/4b534325156758d6592fb624d7b60e22?s=256&d=identicon&r=PG', 'display_name': 'Ian Boyd', 'link': 'https://stackoverflow.com/users/12597/ian-boyd'}",False,21,0,0,1665677472,1659017713,1665677472.0,73154343,CC BY-SA 4.0,https://stackoverflow.com/questions/73154343/key-value-table-with-overflow-wrapping,Key-Value table with overflow wrapping?,,,,
41,"['html', 'bootstrap-5']","{'account_id': 25699624, 'reputation': 29, 'user_id': 19459850, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jr43r.jpg?s=256&g=1', 'display_name': 'Vincenzo Chiovaro', 'link': 'https://stackoverflow.com/users/19459850/vincenzo-chiovaro'}",False,62,0,0,1665594988,1658147863,1665594988.0,73022420,CC BY-SA 4.0,https://stackoverflow.com/questions/73022420/bootstrap-5-dropdown-button-issue,"Bootstrap 5, dropdown button issue",,,,
42,"['javascript', 'html']","{'account_id': 25748120, 'reputation': 33, 'user_id': 19501063, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46e572df4403d5b92ffdc9001f821380?s=256&d=identicon&r=PG', 'display_name': 'beginnerCoder', 'link': 'https://stackoverflow.com/users/19501063/beginnercoder'}",True,53,2,3,1665506756,1657530103,1665506756.0,72936011,CC BY-SA 4.0,https://stackoverflow.com/questions/72936011/perform-special-functions-with-drop-down-menu,Perform special functions with drop-down menu,72937016.0,,,
43,"['html', 'css', 'pre']","{'account_id': 12505470, 'reputation': 491, 'user_id': 9102437, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e41eec0fec1fe2b3b37f1dd737f4c904?s=256&d=identicon&r=PG', 'display_name': 'user9102437', 'link': 'https://stackoverflow.com/users/9102437/user9102437'}",True,43,2,0,1665327632,1657123421,,72886704,CC BY-SA 4.0,https://stackoverflow.com/questions/72886704/place-two-pre-elements-of-different-size-next-to-each-other,Place two &lt;pre&gt; elements of different size next to each other,72886794.0,,,
44,"['html', 'css', 'navigation']","{'account_id': 12853005, 'reputation': 21, 'user_id': 9297221, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1345ad7f1d2fd4720840a2de9926c0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/9297221/joe'}",True,73,1,1,1664978618,1659037299,1664977867.0,73158370,CC BY-SA 4.0,https://stackoverflow.com/questions/73158370/why-are-the-navigation-links-stacked-when-using-inline-block,Why are the navigation links stacked when using inline-block?,,,,
45,"['android', 'html', 'ios']","{'account_id': 7393867, 'reputation': 88, 'user_id': 5626477, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/965178fb191f914e9b52c83920d20ab9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paweł Ciucias', 'link': 'https://stackoverflow.com/users/5626477/pawe%c5%82-ciucias'}",True,74,2,0,1664915515,1659269035,1659269574.0,73183154,CC BY-SA 4.0,https://stackoverflow.com/questions/73183154/iphone-pawn-piece-glyph-rendering,IPhone Pawn piece glyph rendering,,,,
46,"['javascript', 'html', 'three.js', '3d', 'geometry']","{'account_id': 7355720, 'reputation': 406, 'user_id': 5600534, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://graph.facebook.com/10206694105603701/picture?type=large', 'display_name': 'Vipul Rajan', 'link': 'https://stackoverflow.com/users/5600534/vipul-rajan'}",False,88,0,0,1664887992,1657411205,,72925367,CC BY-SA 4.0,https://stackoverflow.com/questions/72925367/loft-feature-from-fusion-360-and-solid-works-in-three-js-connect-two-closed,&quot;Loft&quot; Feature From Fusion 360 and Solid Works in three.js | Connect two closed loops,,,,
47,"['javascript', 'html', 'ruby', 'ruby-on-rails-3']","{'account_id': 21323254, 'reputation': 21, 'user_id': 15696065, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2FPuf.jpg?s=256&g=1', 'display_name': 'Daniel_Rocha', 'link': 'https://stackoverflow.com/users/15696065/daniel-rocha'}",False,79,0,1,1664699241,1658956993,1659280154.0,73144785,CC BY-SA 4.0,https://stackoverflow.com/questions/73144785/how-do-i-increment-elapsed-time-without-refreshing-the-page,How do I increment elapsed time without refreshing the page,,,,
