,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
10,"['javascript', 'html', 'jquery-events']","{'account_id': 2054187, 'reputation': 21, 'user_id': 1832421, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8210b25169c98fdbcf7826dae2397148?s=256&d=identicon&r=PG', 'display_name': 'user1832421', 'link': 'https://stackoverflow.com/users/1832421/user1832421'}",True,91,,1,-2,1665514088,1353232360,1665514088.0,13439080,,https://stackoverflow.com/questions/13439080/adding-this-function-into-an-existing-function,Adding this function into an existing function,,1353270657.0,not a real question,,
11,"['php', 'html', 'css']","{'account_id': 1098739, 'reputation': 749, 'user_id': 1091718, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/GFsSc.jpg?s=256&g=1', 'display_name': 'Alex Sarnowski', 'link': 'https://stackoverflow.com/users/1091718/alex-sarnowski'}",True,90439,13338058.0,14,12,1665149549,1352673319,1352676260.0,13336200,CC BY-SA 3.0,https://stackoverflow.com/questions/13336200/add-class-active-to-active-page-using-php,Add class=&quot;active&quot; to active page using PHP,,,,,
12,"['html', 'css']","{'account_id': 2027052, 'reputation': 21, 'user_id': 1811750, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/013e66e5acdcf2bab86178e693657b1c?s=256&d=identicon&r=PG', 'display_name': 'Arthur', 'link': 'https://stackoverflow.com/users/1811750/arthur'}",False,11085,,5,2,1665000476,1352453461,1352462514.0,13305328,CC BY-SA 3.0,https://stackoverflow.com/questions/13305328/how-to-fit-full-images-perfectly-into-the-slider,how to fit full images perfectly into the slider?,,,,,
13,"['html', 'session', 'browser', 'web']","{'account_id': 144658, 'reputation': 7543, 'user_id': 353878, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/2c1477dd54ee525f3f81a8259fcbb3f1?s=256&d=identicon&r=PG', 'display_name': 'element119', 'link': 'https://stackoverflow.com/users/353878/element119'}",True,28537,13455520.0,3,14,1664648490,1353333430,1353333763.0,13455304,CC BY-SA 3.0,https://stackoverflow.com/questions/13455304/how-does-this-site-know-that-i-am-opening-another-tab,How does this site know that I am opening another tab?,,,,,
14,"['python', 'html', 'css', 'django']","{'account_id': 1563127, 'reputation': 1928, 'user_id': 1452542, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/cbda2309e19850795f078c04ba58570f?s=256&d=identicon&r=PG', 'display_name': 'AustinT', 'link': 'https://stackoverflow.com/users/1452542/austint'}",True,105009,13446661.0,11,29,1664416706,1353286520,1657029378.0,13446325,CC BY-SA 4.0,https://stackoverflow.com/questions/13446325/why-is-my-static-css-not-working-in-django,Why is my static CSS not working in Django?,1657029540.0,,,,
15,"['javascript', 'html', 'variables', 'd3.js', 'html-select']","{'account_id': 1476672, 'reputation': 1141, 'user_id': 1386906, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a81dc59cf05f7fccc8222907a105c37f?s=256&d=identicon&r=PG', 'display_name': 'user1386906', 'link': 'https://stackoverflow.com/users/1386906/user1386906'}",True,1460,13646933.0,1,0,1663328416,1354284740,1663328416.0,13646888,CC BY-SA 4.0,https://stackoverflow.com/questions/13646888/use-value-of-select-option-as-name-for-a-variable,Use value of select option as name for a variable,,,,,
16,"['jquery', 'html', 'css', 'blackberry', 'blackberry-webworks']","{'account_id': 1262077, 'reputation': 423, 'user_id': 1220081, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/90646c89ad66b746013c2b36cce578d3?s=256&d=identicon&r=PG', 'display_name': 'Jamie', 'link': 'https://stackoverflow.com/users/1220081/jamie'}",False,8888,,1,1,1662901240,1353643831,1353644095.0,13522971,CC BY-SA 3.0,https://stackoverflow.com/questions/13522971/jquery-to-detect-scrolling-div-position,jQuery to Detect Scrolling Div Position,,,,,
17,"['html', 'angularjs', 'seo', 'search-engine', 'google-search']","{'account_id': 1245365, 'reputation': 8640, 'user_id': 1206952, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/c38d413c4732118e99f1a98ba2ee2a61?s=256&d=identicon&r=PG', 'display_name': 'luisfarzati', 'link': 'https://stackoverflow.com/users/1206952/luisfarzati'}",True,208630,13521668.0,15,701,1662532708,1353519888,1375562340.0,13499040,CC BY-SA 3.0,https://stackoverflow.com/questions/13499040/how-do-search-engines-deal-with-angularjs-applications,How do search engines deal with AngularJS applications?,1408928542.0,,,,
18,"['html', 'css']","{'account_id': 1748851, 'reputation': 1470, 'user_id': 1598434, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/9f7e4413a491c4adf9c2a5f828f8a1a4?s=256&d=identicon&r=PG', 'display_name': 'Random78952', 'link': 'https://stackoverflow.com/users/1598434/random78952'}",True,78513,13322881.0,6,66,1662498633,1352556891,1613511236.0,13322789,CC BY-SA 4.0,https://stackoverflow.com/questions/13322789/display-a-div-width-100-with-margins,Display a div width 100% with margins,,,,,
19,"['html', 'combobox', 'html-select', 'subscript', 'superscript']","{'account_id': 1111503, 'reputation': 6905, 'user_id': 1101893, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/ZdbPe.jpg?s=256&g=1', 'display_name': 'Prasanth K C', 'link': 'https://stackoverflow.com/users/1101893/prasanth-k-c'}",True,1152,13393896.0,4,2,1662491848,1352961941,1662491848.0,13392690,CC BY-SA 4.0,https://stackoverflow.com/questions/13392690/how-to-apply-subscript-to-alphabets-in-html-combo-box,How to apply subscript to alphabets in html combo box,,,,,
20,"['html', 'linux', 'unix', 'markdown', 'manpage']","{'account_id': 1956589, 'reputation': 345, 'user_id': 1759487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9576b49d0934fb2124034848876872bf?s=256&d=identicon&r=PG', 'display_name': 'KJS', 'link': 'https://stackoverflow.com/users/1759487/kjs'}",True,15976,13434016.0,9,24,1662378389,1353179766,,13433903,CC BY-SA 3.0,https://stackoverflow.com/questions/13433903/convert-all-linux-man-pages-to-text-html-or-markdown,Convert all Linux man pages to text / html or markdown,,,,,
21,"['html', 'tags', 'html-select', 'struts']","{'account_id': 2011628, 'reputation': 1615, 'user_id': 1799919, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/iYonq.jpg?s=256&g=1', 'display_name': 'Gugan', 'link': 'https://stackoverflow.com/users/1799919/gugan'}",True,837,13584441.0,1,0,1662119243,1354019632,1662119243.0,13584345,CC BY-SA 4.0,https://stackoverflow.com/questions/13584345/equivalent-for-select-tag-with-choose-multiple-options-in-struts,Equivalent for select tag with choose multiple options in struts,,,,,
22,"['javascript', 'html', 'dom-events']","{'account_id': 2010964, 'reputation': 346, 'user_id': 1799389, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/4a9acc323d8a48952198a1d2a951a37e?s=256&d=identicon&r=PG', 'display_name': 'Paul Ferris', 'link': 'https://stackoverflow.com/users/1799389/paul-ferris'}",True,1030,13322933.0,1,0,1661721443,1352557865,1661721443.0,13322917,CC BY-SA 4.0,https://stackoverflow.com/questions/13322917/using-onkeypress-to-detect-up-arrow-being-pressed-html-and-javascript,Using onkeypress to detect up arrow being pressed (HTML and Javascript),,,,,
23,"['javascript', 'html', 'dom-events']","{'account_id': 1487312, 'reputation': 6344, 'user_id': 1395259, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2d0f04af5479b2dffb810052c73a7f70?s=256&d=identicon&r=PG&f=1', 'display_name': 'Narendra Pal', 'link': 'https://stackoverflow.com/users/1395259/narendra-pal'}",True,4324,13339348.0,2,1,1661704273,1352701456,1661704273.0,13339202,CC BY-SA 4.0,https://stackoverflow.com/questions/13339202/how-to-set-id-at-runtime-inside-innerhtml,How to set id at runtime inside innerHTML?,,,,,
24,"['javascript', 'html', 'dom-events']","{'account_id': 1487312, 'reputation': 6344, 'user_id': 1395259, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2d0f04af5479b2dffb810052c73a7f70?s=256&d=identicon&r=PG&f=1', 'display_name': 'Narendra Pal', 'link': 'https://stackoverflow.com/users/1395259/narendra-pal'}",True,15001,13344478.0,4,0,1661704226,1352712297,1661704226.0,13341095,CC BY-SA 4.0,https://stackoverflow.com/questions/13341095/how-to-get-the-value-of-id-of-innerhtml,How to get the value of id of innerHTML?,,,,,
25,"['javascript', 'html', 'dom-events']","{'account_id': 939042, 'reputation': 1008, 'user_id': 967461, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/0669ef4415295841a926ba7f2c5ca286?s=256&d=identicon&r=PG', 'display_name': 'CashLee李秉骏', 'link': 'https://stackoverflow.com/users/967461/cashlee%e6%9d%8e%e7%a7%89%e9%aa%8f'}",True,2328,,2,-1,1661697310,1352777768,1661697310.0,13355241,CC BY-SA 4.0,https://stackoverflow.com/questions/13355241/how-to-use-javascript-to-simulate-enter-key-event,How to use JavaScript to simulate Enter key event?,,,,,
26,"['javascript', 'html', 'dom-events']","{'account_id': 743251, 'reputation': 12755, 'user_id': 725937, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/32cba7500e49d4c491289f9e101c693b?s=256&d=identicon&r=PG', 'display_name': 'abergmeier', 'link': 'https://stackoverflow.com/users/725937/abergmeier'}",True,226,,3,0,1661697187,1352831016,1661697187.0,13366453,CC BY-SA 4.0,https://stackoverflow.com/questions/13366453/keydown-event-no-longer-triggered-after-click,Keydown event no longer triggered after click,,,,,
27,"['javascript', 'html', 'dom-events']","{'account_id': 2054187, 'reputation': 21, 'user_id': 1832421, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8210b25169c98fdbcf7826dae2397148?s=256&d=identicon&r=PG', 'display_name': 'user1832421', 'link': 'https://stackoverflow.com/users/1832421/user1832421'}",True,144,,1,0,1661692124,1353251880,1661692124.0,13441444,CC BY-SA 4.0,https://stackoverflow.com/questions/13441444/combining-two-functions-together-so-both-work,Combining two functions together so both work,,,,,
28,"['javascript', 'html', 'dom-events']","{'account_id': 2054187, 'reputation': 21, 'user_id': 1832421, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8210b25169c98fdbcf7826dae2397148?s=256&d=identicon&r=PG', 'display_name': 'user1832421', 'link': 'https://stackoverflow.com/users/1832421/user1832421'}",False,1619,,2,0,1661687246,1353179817,1661687246.0,13433907,CC BY-SA 4.0,https://stackoverflow.com/questions/13433907/checking-if-checkboxes-are-checked-in-an-if-statement,Checking if checkboxes are checked in an IF statement,,,,,
29,"['javascript', 'html', 'dom-events']","{'account_id': 1389315, 'reputation': 1677, 'user_id': 1320551, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/3a8fa3af2b5b83292b0b9ab8a226f17f?s=256&d=identicon&r=PG', 'display_name': 'tobbe', 'link': 'https://stackoverflow.com/users/1320551/tobbe'}",True,507,13588395.0,1,0,1661687210,1354032688,1661687210.0,13588336,CC BY-SA 4.0,https://stackoverflow.com/questions/13588336/addeventlistenerclick-fires-on-page-load,addEventListener(click) fires on page load,,,,,
30,"['javascript', 'html', 'ruby']","{'account_id': 1560572, 'reputation': 2300, 'user_id': 1450521, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/241cdeae61ecd36d08ea8d6514613732?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pi Horse', 'link': 'https://stackoverflow.com/users/1450521/pi-horse'}",True,260,13638336.0,1,0,1661687149,1354243817,1661687149.0,13638316,CC BY-SA 4.0,https://stackoverflow.com/questions/13638316/passing-a-ruby-variable-in-a-javascript-function,Passing a Ruby variable in a JavaScript function,,,,,
31,"['javascript', 'html', 'dom-events']","{'account_id': 1899104, 'reputation': 106, 'user_id': 1715366, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fc1b9aaa566482b770dee7c15276ae4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'xchampionx', 'link': 'https://stackoverflow.com/users/1715366/xchampionx'}",True,3101,13571183.0,2,-4,1661586103,1353954578,1661586103.0,13570927,,https://stackoverflow.com/questions/13570927/auto-populate-a-field-based-on-the-value-of-the-other-field,Auto populate a field based on the value of the other field,,1354020955.0,not a real question,,
32,"['javascript', 'html', 'three.js']","{'account_id': 1108313, 'reputation': 2270, 'user_id': 1099235, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/jh1bI.jpg?s=256&g=1', 'display_name': 'ZedBee', 'link': 'https://stackoverflow.com/users/1099235/zedbee'}",True,15023,13544277.0,3,20,1661360003,1353767520,1559091161.0,13542175,CC BY-SA 4.0,https://stackoverflow.com/questions/13542175/three-js-ray-intersect-fails-by-adding-div,THREE.js Ray Intersect fails by adding div,,,,,
33,"['html', 'caching', 'webserver']","{'account_id': 1433805, 'reputation': 5776, 'user_id': 1355611, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/b28371c14cdce5a4fefe7ac841440765?s=256&d=identicon&r=PG', 'display_name': 'Pulkit Mittal', 'link': 'https://stackoverflow.com/users/1355611/pulkit-mittal'}",True,46423,13321364.0,8,59,1661357703,1352544305,,13321335,CC BY-SA 3.0,https://stackoverflow.com/questions/13321335/load-index-html-every-time-from-the-server-and-not-from-cache,Load index.html every time from the server and NOT from cache,,,,,
34,"['html', 'forms', 'autocomplete']","{'account_id': 214108, 'reputation': 22339, 'user_id': 467875, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/34f357047662b4d884e9685c6eac9ea1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Evanss', 'link': 'https://stackoverflow.com/users/467875/evanss'}",True,57746,15315750.0,5,35,1660921773,1353946074,1539014839.0,13568609,CC BY-SA 4.0,https://stackoverflow.com/questions/13568609/autocomplete-text-input,Autocomplete text input,,,,,
35,"['javascript', 'html', 'dom-events']","{'account_id': 2053962, 'reputation': 21, 'user_id': 1832254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cd1dcb5835ce5d16c714400f9d6c78e?s=256&d=identicon&r=PG', 'display_name': 'user1832254', 'link': 'https://stackoverflow.com/users/1832254/user1832254'}",True,28748,,7,2,1660589068,1353173251,1660589068.0,13432932,CC BY-SA 4.0,https://stackoverflow.com/questions/13432932/checking-checkboxes-are-checked-in-an-if-statement,Checking checkboxes are checked in an IF statement,,,,,
36,"['html', 'forms', 'get']","{'account_id': 224069, 'reputation': 3982, 'user_id': 483647, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/n6zNk.jpg?s=256&g=1', 'display_name': 'Lavi Avigdor', 'link': 'https://stackoverflow.com/users/483647/lavi-avigdor'}",True,11873,24958037.0,7,25,1660588047,1353502188,,13493652,CC BY-SA 3.0,https://stackoverflow.com/questions/13493652/how-to-remove-trailing-question-mark-from-a-get-form-with-no-fields,How to remove trailing question mark from a GET form with no fields?,,,,,
37,"['html', 'css', 'firefox', 'overflow', 'padding']","{'account_id': 226385, 'reputation': 6519, 'user_id': 487397, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/46ff3d0554f2c1671323bd39cd856beb?s=256&d=identicon&r=PG', 'display_name': 'Philip', 'link': 'https://stackoverflow.com/users/487397/philip'}",True,82918,22040425.0,13,75,1660577936,1353409693,1660577936.0,13471910,CC BY-SA 4.0,https://stackoverflow.com/questions/13471910/no-padding-when-using-overflow-auto,No padding when using overflow: auto,,,,,
38,"['html', 'textarea']","{'account_id': 132897, 'reputation': 6183, 'user_id': 333864, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/QyLIF.jpg?s=256&g=1', 'display_name': 'Riesling', 'link': 'https://stackoverflow.com/users/333864/riesling'}",True,55337,18670248.0,4,41,1660577666,1354271522,,13643417,CC BY-SA 3.0,https://stackoverflow.com/questions/13643417/how-to-validate-pattern-matching-in-textarea,How to validate pattern matching in textarea?,,,,,
39,"['javascript', 'html', 'scroll']","{'account_id': 2018916, 'reputation': 991, 'user_id': 1805546, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4e2a7bb447fe4a191689035e87098c1?s=256&d=identicon&r=PG', 'display_name': 'user1805546', 'link': 'https://stackoverflow.com/users/1805546/user1805546'}",True,196832,,9,99,1660383091,1352280537,1435150867.0,13266746,CC BY-SA 3.0,https://stackoverflow.com/questions/13266746/scroll-jump-to-id-without-jquery,Scroll / Jump to id without jQuery,,,,,
40,"['html', 'colors', 'hex', 'photoshop']","{'account_id': 1906341, 'reputation': 6686, 'user_id': 1721135, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/6cc1d48d9f1ca3c5f266c16bcff25200?s=256&d=identicon&r=PG', 'display_name': 'user1721135', 'link': 'https://stackoverflow.com/users/1721135/user1721135'}",True,1079,13279998.0,3,2,1660332575,1352329675,1356010938.0,13279859,CC BY-SA 3.0,https://stackoverflow.com/questions/13279859/html-colors-vs-image-colors,html colors vs image colors,,,,,
41,"['html', 'internet-explorer', 'internet-explorer-9', 'html5-audio', 'internet-explorer-10']","{'account_id': 1273769, 'reputation': 126, 'user_id': 1229456, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a7f405ef1966b57bf3db89896191fb8?s=256&d=identicon&r=PG', 'display_name': 'Tobias Urff', 'link': 'https://stackoverflow.com/users/1229456/tobias-urff'}",False,9712,,1,8,1660169315,1352480192,,13312488,CC BY-SA 3.0,https://stackoverflow.com/questions/13312488/error-unsupported-audio-type-or-invalid-file-path-for-html5-audio-tag-in-inte,&quot;Error: Unsupported audio type or invalid file path&quot; for HTML5 Audio tag in Internet Explorer 10,,,,,
42,"['html', 'macos', 'help-viewer']","{'account_id': 340078, 'reputation': 285, 'user_id': 669907, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/b0711f746a12fc21247698a76b677be8?s=256&d=identicon&r=PG', 'display_name': 'mbarron', 'link': 'https://stackoverflow.com/users/669907/mbarron'}",True,2819,13547810.0,2,5,1659945234,1353769642,,13542462,CC BY-SA 3.0,https://stackoverflow.com/questions/13542462/where-does-help-viewer-cache-files-mac-help-viewer-does-not-display-the-newest,Where does Help Viewer cache files? Mac Help Viewer does not display the newest version of HTML files. This was working for weeks. What is wrong?,,,,,
43,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 2008990, 'reputation': 33, 'user_id': 1797988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf52604ccc41424c35b0cedeab698f82?s=256&d=identicon&r=PG', 'display_name': 'Eminentie Steef', 'link': 'https://stackoverflow.com/users/1797988/eminentie-steef'}",True,108,13220013.0,2,3,1659863651,1352032999,1659863622.0,13218618,CC BY-SA 4.0,https://stackoverflow.com/questions/13218618/jquery-autocomplete-doesnt-work-when-replacing-a-span-to-an-input,JQuery Autocomplete doesn&#39;t work when replacing a SPAN to an INPUT,,,,,
44,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 2029465, 'reputation': 1, 'user_id': 1813597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6aac9d47a5a93cacb0712c35a5346cc0?s=256&d=identicon&r=PG', 'display_name': 'user1813597', 'link': 'https://stackoverflow.com/users/1813597/user1813597'}",True,992,,1,-2,1659824166,1352502280,1659824166.0,13317328,,https://stackoverflow.com/questions/13317328/uncaught-reference-error-is-not-defined-simple-script,Uncaught reference error:$ is not defined simple script,,1352587177.0,too localized,,
45,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 1825900, 'reputation': 958, 'user_id': 1658717, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/91e9b3b30cbd890896cec2455d50d734?s=256&d=identicon&r=PG', 'display_name': 'ZAX', 'link': 'https://stackoverflow.com/users/1658717/zax'}",True,98,13355073.0,1,0,1659824104,1352776089,1659824104.0,13355057,CC BY-SA 4.0,https://stackoverflow.com/questions/13355057/event-handling-with-javascript-and-jquery,Event handling with JavaScript and jQuery,,,,,
46,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 1825900, 'reputation': 958, 'user_id': 1658717, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/91e9b3b30cbd890896cec2455d50d734?s=256&d=identicon&r=PG', 'display_name': 'ZAX', 'link': 'https://stackoverflow.com/users/1658717/zax'}",True,85,13373112.0,1,0,1659824007,1352865888,1659824007.0,13372854,CC BY-SA 4.0,https://stackoverflow.com/questions/13372854/ending-interactivity-upon-declaring-a-winner-for-an-online-game,Ending Interactivity Upon Declaring A Winner For an Online Game,,,,,
47,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 1560572, 'reputation': 2300, 'user_id': 1450521, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/241cdeae61ecd36d08ea8d6514613732?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pi Horse', 'link': 'https://stackoverflow.com/users/1450521/pi-horse'}",True,1710,13591709.0,1,-5,1659806587,1354044802,1659806587.0,13591666,,https://stackoverflow.com/questions/13591666/edit-textbox-and-submit-in-html-javascript,Edit textbox and submit in HTML/ JavaScript,,1354048931.0,not a real question,,
