,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,locked_date
10,"['c', 'linux', 'visual-studio-code']","{'account_id': 25570108, 'reputation': 11, 'user_id': 19350624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02a6823c4a983ea1186fa1c18e9462cf?s=256&d=identicon&r=PG', 'display_name': 'Kevin Chen', 'link': 'https://stackoverflow.com/users/19350624/kevin-chen'}",False,84,1,1,1666533671,1655370061,,72643171,CC BY-SA 4.0,https://stackoverflow.com/questions/72643171/vscode-how-to-ignore-system-include-path,vscode: how to ignore system include path,,,,
11,"['c', 'archlinux', 'x-st']","{'account_id': 23241342, 'reputation': 15, 'user_id': 17428817, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e487871bdfbb46823b7cd1fceda916a?s=256&d=identicon&r=PG', 'display_name': 'utilyre', 'link': 'https://stackoverflow.com/users/17428817/utilyre'}",False,68,0,0,1666478331,1654718968,1666478331.0,72551641,CC BY-SA 4.0,https://stackoverflow.com/questions/72551641/segmentation-fault-core-dumped-in-fix-keyboard-input-patch-of-st,Segmentation fault (core dumped) in fix-keyboard-input patch of st,,,,
12,"['c', 'linker']","{'account_id': 9512125, 'reputation': 45, 'user_id': 7069741, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ttSKD.png?s=256&g=1', 'display_name': 'Acane', 'link': 'https://stackoverflow.com/users/7069741/acane'}",True,2517,3,1,1666392192,1654272870,1654274622.0,72492425,CC BY-SA 4.0,https://stackoverflow.com/questions/72492425/error-while-linking-libraries-building-for-macos-arm64-but-attempting-to-link-w,Error while linking libraries: building for macOS-arm64 but attempting to link with file built for macOS-arm64,74159799.0,,,
13,"['c', 'bash', 'fork', 'subshell']","{'account_id': 23568787, 'reputation': 348, 'user_id': 19386576, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60a95f8027b566197e377f58af818b0d?s=256&d=identicon&r=PG', 'display_name': 'federikowsky', 'link': 'https://stackoverflow.com/users/19386576/federikowsky'}",False,40,0,0,1665170601,1655919334,1665170601.0,72719785,CC BY-SA 4.0,https://stackoverflow.com/questions/72719785/how-can-i-get-output-of-command-of-a-sub-shell-in-c,How can I get output of command of a sub shell in C,,,,
14,"['c', 'macros', 'c-preprocessor', 'variadic-macros']","{'account_id': 2147426, 'reputation': 1, 'user_id': 1904755, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/68879b1c8cb87f19c86a3b48ad573d1c?s=256&d=identicon&r=PG', 'display_name': '&#233;tale-cohomology', 'link': 'https://stackoverflow.com/users/1904755/%c3%a9tale-cohomology'}",True,336,1,0,1664283788,1654611227,,72532754,CC BY-SA 4.0,https://stackoverflow.com/questions/72532754/access-the-contents-of-va-args-in-a-macro-not-a-function,Access the contents of __VA_ARGS__ in a macro (not a function),,,,
15,"['c', 'compiler-warnings']","{'account_id': 22718884, 'reputation': 11, 'user_id': 16883683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f30badbb3eccf56db8e328b15dbf37b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'No&#233;mie', 'link': 'https://stackoverflow.com/users/16883683/no%c3%a9mie'}",True,4794,1,0,1663613861,1654409781,1663613861.0,72505202,,https://stackoverflow.com/questions/72505202/warning-no-description-found-for-function-main-using-betty-compliant-syntax,warning: no description found for function main using betty compliant syntax,,1654658924.0,Needs details or clarity,
16,"['c', 'linux', 'glibc']","{'account_id': 15575302, 'reputation': 33, 'user_id': 11236570, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62a57a347330df1f529ca331e2225e42?s=256&d=identicon&r=PG&f=1', 'display_name': 'yanran', 'link': 'https://stackoverflow.com/users/11236570/yanran'}",False,199,0,0,1663517402,1655025247,1655025545.0,72590875,CC BY-SA 4.0,https://stackoverflow.com/questions/72590875/how-to-recompile-glibc-with-fpic,How to recompile glibc with -fPIC?,,,,
17,"['c', 'linux', 'multithreading', 'deadlock', 'udpclient']","{'account_id': 20738551, 'reputation': 3, 'user_id': 15471550, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2R_M3K_2JGY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucneWtk9CXKfoQfxGSkXtZsuMaKX6Q/s96-c/photo.jpg?sz=256', 'display_name': 'Hilal Abu-Saleh', 'link': 'https://stackoverflow.com/users/15471550/hilal-abu-saleh'}",True,257,1,-1,1663315451,1655905065,1663315451.0,72716562,,https://stackoverflow.com/questions/72716562/how-to-stop-recvfrom-from-blocking-while-using-in-threads-with-udp-server-in-c,How to stop recvfrom() from blocking while using in threads with UDP server in C linux?,72718861.0,1663317035.0,Needs more focus,
18,"['c', 'embedded', 'stm32', 'esp8266', 'fifo']","{'account_id': 23259424, 'reputation': 17, 'user_id': 17345939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c54ec444e967c383dc675bc83cb485f8?s=256&d=identicon&r=PG', 'display_name': 'przemektw', 'link': 'https://stackoverflow.com/users/17345939/przemektw'}",False,501,2,-1,1662734730,1654335401,,72498645,CC BY-SA 4.0,https://stackoverflow.com/questions/72498645/fifo-implementation-in-c,FIFO implementation in C,,,,
19,"['c', 'bash', 'shell', 'static-libraries']","{'account_id': 25405976, 'reputation': 185, 'user_id': 19214678, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxBLhpq3U_ml8cme_hNJxE_sS0Um_fXd5xAkNUV=k-s256', 'display_name': 'Leuel Asfaw', 'link': 'https://stackoverflow.com/users/19214678/leuel-asfaw'}",False,498,2,0,1662463697,1656074704,1656074778.0,72744277,CC BY-SA 4.0,https://stackoverflow.com/questions/72744277/script-to-create-a-static-library-from-all-c-file-in-my-working-directory,Script to create a static library from all .c file in my working directory,,,,
20,['c'],"{'account_id': 23691471, 'reputation': 1, 'user_id': 17715766, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxLJuFVeaZ2uL21002CEwDiFpcU1VQHG9n7fjuw=k-s256', 'display_name': 'api xxx', 'link': 'https://stackoverflow.com/users/17715766/api-xxx'}",True,72,2,-5,1662074942,1655216673,1655287664.0,72618699,,https://stackoverflow.com/questions/72618699/c-code-doesnt-show-anything-on-the-console,C code doesnt show anything on the console,,1655217762.0,Not suitable for this site,
21,['c'],"{'account_id': 25402402, 'reputation': 1, 'user_id': 19211647, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2818b572a2c844049c6af72e5c89b7f7?s=256&d=identicon&r=PG', 'display_name': 'DaSe', 'link': 'https://stackoverflow.com/users/19211647/dase'}",True,43,1,-1,1661887036,1654813099,1661887036.0,72567222,CC BY-SA 4.0,https://stackoverflow.com/questions/72567222/how-read-a-string-from-a-file,How read a string from a file?,,,,
22,"['c', 'unions']","{'account_id': 22965492, 'reputation': 17, 'user_id': 17094603, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggjd2NPLDlhyi-M3-iLQu-myH0pM_DHzBllX3l24w=k-s256', 'display_name': 'JohnM Wall', 'link': 'https://stackoverflow.com/users/17094603/johnm-wall'}",False,36,1,0,1661804942,1654479894,1661804942.0,72512272,CC BY-SA 4.0,https://stackoverflow.com/questions/72512272/union-in-one-source-file-not-able-to-access-same-values-as-another-source-file,Union in one source file not able to access same values as another source file?,,,,
23,"['c', 'struct', 'unions']","{'account_id': 12205927, 'reputation': 439, 'user_id': 9691976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78ef6c2ff0303c247217c14b0eb1de43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammad Kholghi', 'link': 'https://stackoverflow.com/users/9691976/mohammad-kholghi'}",False,15,0,0,1661804923,1656225189,1661804923.0,72759388,,https://stackoverflow.com/questions/72759388/distinguish-between-a-unions-members,Distinguish between a union&#39;s members,,1656225405.0,Duplicate,
24,"['c', 'file', 'linked-list', 'unions']","{'account_id': 24706976, 'reputation': 43, 'user_id': 18597670, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyGIULe1XRG741Kno8-rmCQqa75HAl3EB7FyN2ANA=k-s256', 'display_name': 'Joki_004', 'link': 'https://stackoverflow.com/users/18597670/joki-004'}",False,68,0,1,1661804896,1656526438,1661804896.0,72806068,CC BY-SA 4.0,https://stackoverflow.com/questions/72806068/problem-with-double-linked-list-with-union-as-data-type-in-c,Problem with Double linked list with union as data type in C,,,,
25,"['c', 'list', 'doubly-linked-list', 'unions']","{'account_id': 24706976, 'reputation': 43, 'user_id': 18597670, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyGIULe1XRG741Kno8-rmCQqa75HAl3EB7FyN2ANA=k-s256', 'display_name': 'Joki_004', 'link': 'https://stackoverflow.com/users/18597670/joki-004'}",True,75,1,1,1661804887,1656535134,1661804887.0,72807585,CC BY-SA 4.0,https://stackoverflow.com/questions/72807585/problem-with-double-linked-list-with-union-as-data-type,Problem with double linked list with union as data type,,,,
26,"['c', 'struct', 'unions']","{'account_id': 1709856, 'reputation': 33, 'user_id': 1568125, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb814387d12f2bb8159b110e6e8d57ad?s=256&d=identicon&r=PG', 'display_name': 'Manium', 'link': 'https://stackoverflow.com/users/1568125/manium'}",False,48,0,0,1661804825,1656586466,1661804825.0,72814553,,https://stackoverflow.com/questions/72814553/struct-in-an-union-unexpected-value-after-union-return,Struct in an union unexpected value after union return,,1656587867.0,Duplicate,
27,"['c', 'macros', 'c-preprocessor', 'default-value', 'variadic-macros']","{'account_id': 2147426, 'reputation': 1, 'user_id': 1904755, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/68879b1c8cb87f19c86a3b48ad573d1c?s=256&d=identicon&r=PG', 'display_name': '&#233;tale-cohomology', 'link': 'https://stackoverflow.com/users/1904755/%c3%a9tale-cohomology'}",True,239,1,0,1661764672,1654608933,1654621037.0,72532179,CC BY-SA 4.0,https://stackoverflow.com/questions/72532179/default-arguments-to-c-macros,Default arguments to C macros,72534976.0,,,
28,"['c++', 'c', 'syntax', 'interrupt']","{'account_id': 24959274, 'reputation': 63, 'user_id': 18823391, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f091b1c648cfa4e36ec7efa9f6e26c4?s=256&d=identicon&r=PG', 'display_name': 'kancler', 'link': 'https://stackoverflow.com/users/18823391/kancler'}",True,262,2,3,1661759477,1656418802,1661641775.0,72786319,CC BY-SA 4.0,https://stackoverflow.com/questions/72786319/what-is-void-voiduint32-t-stack-end,What is (void (*) (void))((uint32_t)&amp;__STACK_END)?,72786654.0,,,
29,"['c', 'matlab', 'controls', 'robotics', 'control-theory']","{'account_id': 14153903, 'reputation': 53, 'user_id': 10225193, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/003d7c6ffd4597f6567da63d30cc349f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luca Mannini', 'link': 'https://stackoverflow.com/users/10225193/luca-mannini'}",True,373,2,-1,1661472320,1655631782,1659488100.0,72675794,CC BY-SA 4.0,https://stackoverflow.com/questions/72675794/balance-2-wheels-robot-without-making-it-drift-forward-backward,Balance 2-wheels robot without making it drift forward/backward,72724753.0,,,
30,"['c', 'linux', 'multithreading', 'pthreads', 'embedded-linux']","{'account_id': 25489372, 'reputation': 1, 'user_id': 19284438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9cd1042b1f292cd08afd4846d5adc1fa?s=256&d=identicon&r=PG', 'display_name': 'Volodymyr', 'link': 'https://stackoverflow.com/users/19284438/volodymyr'}",False,115,0,0,1660617732,1654683728,1654705556.0,72544024,CC BY-SA 4.0,https://stackoverflow.com/questions/72544024/why-pthread-cond-signal-could-hang-up,Why pthread_cond_signal could hang up?,,,,
31,"['c++', 'c', 'extended-ascii']","{'account_id': 17945478, 'reputation': 797, 'user_id': 16177121, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjRAirK-fSzaE8ck1TnX9evexZ8aFXLmCQd351oQA=k-s256', 'display_name': 'Sidharth Mudgil', 'link': 'https://stackoverflow.com/users/16177121/sidharth-mudgil'}",False,95,0,0,1660380232,1656490005,1660380232.0,72797883,,https://stackoverflow.com/questions/72797883/what-is-the-use-of-extended-ascii,What is the use of extended ASCII?,,1656490119.0,Duplicate,
32,"['c', 'winapi', 'transparency', 'gdi', 'loadimage']","{'account_id': 7423123, 'reputation': 255, 'user_id': 5646662, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FF9uw.jpg?s=256&g=1', 'display_name': 'Cara Ames', 'link': 'https://stackoverflow.com/users/5646662/cara-ames'}",True,102,1,-3,1660233046,1656455380,1660233046.0,72793811,CC BY-SA 4.0,https://stackoverflow.com/questions/72793811/win32-gdi-color-palette-transparency-bug,Win32 GDI color palette transparency bug,72797503.0,,,
33,"['c', 'linux', 'serial-port', 'tty', 'baud-rate']","{'account_id': 8110288, 'reputation': 1090, 'user_id': 6110631, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bJuLe.png?s=256&g=1', 'display_name': 'InterLinked', 'link': 'https://stackoverflow.com/users/6110631/interlinked'}",False,82,0,0,1659979465,1655685959,1659979465.0,72681243,CC BY-SA 4.0,https://stackoverflow.com/questions/72681243/how-to-set-the-baud-rate-of-non-serial-ttys,How to set the baud rate of non-serial ttys?,,,,
34,['c'],"{'account_id': 25637242, 'reputation': 11, 'user_id': 19406666, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giri_jR7md-fyGNqqMCLgQBrq-dnqJsPOMeO1YY=k-s256', 'display_name': 'nyetrying', 'link': 'https://stackoverflow.com/users/19406666/nyetrying'}",True,74,2,0,1659727996,1656304418,,72767027,CC BY-SA 4.0,https://stackoverflow.com/questions/72767027/scanf-until-number-fits-in-condition,scanf until number fits in condition,,,,
35,"['c', 'variables', 'while-loop']","{'account_id': 25461446, 'reputation': 1, 'user_id': 19261135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5bece489b6dfcfb915a2c0a068c31dd6?s=256&d=identicon&r=PG', 'display_name': 'WebPombo', 'link': 'https://stackoverflow.com/users/19261135/webpombo'}",False,48,1,0,1659439918,1654228219,1654228553.0,72484501,CC BY-SA 4.0,https://stackoverflow.com/questions/72484501/beginner-question-do-variables-lose-their-values-if-inside-multiple-whiles,"Beginner question, do variables lose their values if inside multiple &quot;while&quot;s?",,,,
36,"['c', 'windows', 'visual-studio-code', 'winapi', 'gcc']","{'account_id': 20886714, 'reputation': 23, 'user_id': 15343143, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgbCbvVBf4693FpTMd4HSA_QdgMya1PCXPS6t0MSw=k-s256', 'display_name': 'gost1212', 'link': 'https://stackoverflow.com/users/15343143/gost1212'}",True,183,1,1,1659430348,1656505480,1656507186.0,72801402,CC BY-SA 4.0,https://stackoverflow.com/questions/72801402/gcc-cant-find-headers-on-windows,GCC can&#39;t find headers on Windows,,,,
37,"['c', 'exception', 'floating-point', 'language-lawyer']","{'account_id': 1772120, 'reputation': 4742, 'user_id': 1778275, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/78a3df55ab56cc37018c1b609baa03b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'pmor', 'link': 'https://stackoverflow.com/users/1778275/pmor'}",True,52,1,0,1659398381,1656010875,1656017754.0,72735338,CC BY-SA 4.0,https://stackoverflow.com/questions/72735338/how-to-detect-the-non-spurious-fe-inexact,How to detect the non-spurious FE_INEXACT?,73200651.0,,,
38,"['c', 'linux-device-driver', 'i2c', 'iio']","{'account_id': 23757598, 'reputation': 25, 'user_id': 17773503, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8931e25f1e9b04cfe39d1096806f2db6?s=256&d=identicon&r=PG', 'display_name': 'Chroluma', 'link': 'https://stackoverflow.com/users/17773503/chroluma'}",True,64,1,1,1659344545,1656381418,1657484377.0,72779949,CC BY-SA 4.0,https://stackoverflow.com/questions/72779949/i2c-read-lost-1-bit,I2C read() lost 1 bit,73191300.0,,,
39,"['c', 'strtok', 'strcat']","{'account_id': 25066186, 'reputation': 152, 'user_id': 18920490, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fcb7a283f3b3c238fc09f744041b1f9?s=256&d=identicon&r=PG', 'display_name': 'Sisyffe', 'link': 'https://stackoverflow.com/users/18920490/sisyffe'}",True,76,1,1,1659231523,1655624788,1659231523.0,72675130,CC BY-SA 4.0,https://stackoverflow.com/questions/72675130/function-strtok-does-not-work-with-strcat-illegal-hardware-instruction,Function strtok() does not work with strcat() (illegal hardware instruction),73163001.0,,,
40,"['arrays', 'c', 'pointers']","{'account_id': 25660917, 'reputation': 23, 'user_id': 19426671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7eec4e738dc019501c111d7e1b5d2da?s=256&d=identicon&r=PG', 'display_name': 'nicolachter', 'link': 'https://stackoverflow.com/users/19426671/nicolachter'}",True,84,4,0,1658924111,1656335110,1656335186.0,72772607,CC BY-SA 4.0,https://stackoverflow.com/questions/72772607/how-to-assign-pointer-to-an-array-to-a-new-array,"How to assign Pointer to an Array, to a new Array?",72773287.0,,,
41,"['c++', 'c', 'loops']","{'account_id': 24464479, 'reputation': 23, 'user_id': 18385069, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjMfjKaTGL69KpcpuRBbfiIgCldZfM7A7Am4vDJ9w=k-s256', 'display_name': 'Valent&#237;n Sanabria', 'link': 'https://stackoverflow.com/users/18385069/valent%c3%adn-sanabria'}",False,35,0,0,1658855422,1654915997,1658855422.0,72581395,,https://stackoverflow.com/questions/72581395/avoid-same-ints-of-random-numbers-in-array,Avoid same ints of random numbers in array :(,,1654916143.0,Duplicate,
42,"['c', 'sorting']","{'account_id': 24464479, 'reputation': 23, 'user_id': 18385069, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjMfjKaTGL69KpcpuRBbfiIgCldZfM7A7Am4vDJ9w=k-s256', 'display_name': 'Valent&#237;n Sanabria', 'link': 'https://stackoverflow.com/users/18385069/valent%c3%adn-sanabria'}",False,38,0,0,1658855222,1654654480,1658855222.0,72539334,CC BY-SA 4.0,https://stackoverflow.com/questions/72539334/first-value-in-bubble-method-shows-huge-negative-number,First value in Bubble method shows huge negative number,,,,
43,"['c', 'exception', 'floating-point', 'language-lawyer']","{'account_id': 1772120, 'reputation': 4742, 'user_id': 1778275, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/78a3df55ab56cc37018c1b609baa03b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'pmor', 'link': 'https://stackoverflow.com/users/1778275/pmor'}",True,55,1,2,1658749929,1656006382,1658749929.0,72734510,CC BY-SA 4.0,https://stackoverflow.com/questions/72734510/how-to-uninstall-the-non-stop-continue-on-floating-point-exceptions-mode,How to uninstall the non-stop (continue on floating-point exceptions) mode?,,,,
44,"['c', 'math', 'range', 'errno', 'math.h']","{'account_id': 1772120, 'reputation': 4742, 'user_id': 1778275, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/78a3df55ab56cc37018c1b609baa03b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'pmor', 'link': 'https://stackoverflow.com/users/1778275/pmor'}",False,55,1,1,1658716375,1655316700,,72636042,CC BY-SA 4.0,https://stackoverflow.com/questions/72636042/why-the-erf-functions-have-no-range-error,Why the erf functions have no range error?,,,,
45,"['python', 'c++', 'c', 'pybind11', 'nvidia-deepstream']","{'account_id': 8620149, 'reputation': 19, 'user_id': 6455371, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Gu4n6XJRT6g/AAAAAAAAAAI/AAAAAAAAArg/j_kDLfQZ-mU/photo.jpg?sz=256', 'display_name': 'Adam Nguyen', 'link': 'https://stackoverflow.com/users/6455371/adam-nguyen'}",False,75,0,0,1658487188,1654466335,,72511379,CC BY-SA 4.0,https://stackoverflow.com/questions/72511379/accessing-a-pointer-to-an-array-in-a-typedef-struct-using-pybind11,Accessing a pointer to an array in a typedef struct using Pybind11,,,,
46,['c'],"{'account_id': 25184831, 'reputation': 121, 'user_id': 19025854, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8G3MG.jpg?s=256&g=1', 'display_name': 'Ozdamar Kevser', 'link': 'https://stackoverflow.com/users/19025854/ozdamar-kevser'}",True,194,1,0,1658444341,1654099506,1658315895.0,72464962,CC BY-SA 4.0,https://stackoverflow.com/questions/72464962/cant-delete-the-duplicated-data-of-doubly-linked-list-in-c,Can&#39;t delete the duplicated data of doubly linked list in C,72465935.0,,,
47,"['c', 'recursion', 'c-strings', 'function-definition', 'strlen']","{'account_id': 25405976, 'reputation': 185, 'user_id': 19214678, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxBLhpq3U_ml8cme_hNJxE_sS0Um_fXd5xAkNUV=k-s256', 'display_name': 'Leuel Asfaw', 'link': 'https://stackoverflow.com/users/19214678/leuel-asfaw'}",True,222,2,0,1658319902,1655998990,1656000335.0,72732990,CC BY-SA 4.0,https://stackoverflow.com/questions/72732990/recursion-to-find-length-of-a-string-in-c,Recursion to find length of a string in C,,,,
