,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
10,"['c', 'dynamic-memory-allocation', 'paging']","{'account_id': 452576, 'reputation': 733, 'user_id': 849083, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/35090cb157e7b2e7b5fed3a7bd5ab105?s=256&d=identicon&r=PG', 'display_name': 'David Williams', 'link': 'https://stackoverflow.com/users/849083/david-williams'}",True,126,74036381.0,1,0,1665547664,1657872510,1657874474.0,72990924,CC BY-SA 4.0,https://stackoverflow.com/questions/72990924/looking-for-a-custom-memory-allocator-which-allocates-from-within-a-large-pre-al,Looking for a custom memory allocator which allocates from within a large pre-allocated block of memory,,
11,"['c', 'intel-fpga', 'nios', 'qsys']","{'account_id': 25741833, 'reputation': 1, 'user_id': 19495689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6edce2abe59037e5eb9e09f8b11c21fc?s=256&d=identicon&r=PG', 'display_name': 'Elyouss', 'link': 'https://stackoverflow.com/users/19495689/elyouss'}",False,35,,1,0,1665521221,1657119140,,72885700,CC BY-SA 4.0,https://stackoverflow.com/questions/72885700/niosii-processor-altera-c-program,niosii processor Altera C program,,
12,"['c', 'pointers', 'linked-list', 'singly-linked-list', 'function-definition']","{'account_id': 17234475, 'reputation': 85, 'user_id': 13969562, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/960ea5e5f574e48ecd3642ccd71a3bd0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/13969562/mark'}",True,51,73058671.0,1,1,1665418081,1658354559,1665418081.0,73058581,CC BY-SA 4.0,https://stackoverflow.com/questions/73058581/passing-a-linked-list-as-an-argument-to-a-function-in-c,Passing a linked list as an argument to a function in C,,
13,"['c', 'posix', 'semaphore', 'multiple-processes']","{'account_id': 21524563, 'reputation': 53, 'user_id': 15865101, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gyZ3W.jpg?s=256&g=1', 'display_name': 'shrooma', 'link': 'https://stackoverflow.com/users/15865101/shrooma'}",True,60,73672598.0,1,1,1665400967,1656861781,1662818638.0,72847701,CC BY-SA 4.0,https://stackoverflow.com/questions/72847701/what-is-the-pshared-value-of-a-semaphore-if-i-used-sem-open-instead-of-sem-ini,what is the pshared value of a semaphore if I used sem_open() instead of sem_init()?,,
14,"['c++', 'c', 'dart', 'dart-ffi']","{'account_id': 22475548, 'reputation': 27, 'user_id': 16675319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79e312908723dcb5dcaa015fe2a8cf90?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wrog', 'link': 'https://stackoverflow.com/users/16675319/wrog'}",False,81,,0,0,1664490799,1658895679,1664490799.0,73132218,CC BY-SA 4.0,https://stackoverflow.com/questions/73132218/cannot-pass-parameters-dart-c-using-ffi,Cannot pass parameters Dart -&gt; C++ using FFI,,
15,"['c', 'timer', 'microchip', 'pic18']","{'account_id': 3827118, 'reputation': 21, 'user_id': 3173701, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GVK6C.jpg?s=256&g=1', 'display_name': 'OndraCER552', 'link': 'https://stackoverflow.com/users/3173701/ondracer552'}",True,111,,1,1,1664448131,1657489575,1657709430.0,72932104,CC BY-SA 4.0,https://stackoverflow.com/questions/72932104/gated-timer-on-pic18-sets-tmr3if-flag-to-late-with-fosc-4-it-doesnt-set-it-an,Gated Timer on PIC18 sets TMR3IF flag to late &amp; with Fosc/4 it doesn&#39;t set it anyway,,
16,"['c', 'arm', 'cpu-registers', 'arm64', 'ptrace']","{'account_id': 10991861, 'reputation': 5949, 'user_id': 8075540, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0eZhT.jpg?s=256&g=1', 'display_name': 'Daniel Walker', 'link': 'https://stackoverflow.com/users/8075540/daniel-walker'}",True,110,73026007.0,1,1,1664419010,1658159971,1658160388.0,73025279,CC BY-SA 4.0,https://stackoverflow.com/questions/73025279/getting-setting-registers-for-arm32-executable-on-aarch64,Getting/setting registers for arm32 executable on aarch64,,
17,"['c', 'math', 'factorial', 'prime-factoring']","{'account_id': 20984818, 'reputation': 1, 'user_id': 15418868, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4356472e9f9ee10b7c011b5d2d226be8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrey', 'link': 'https://stackoverflow.com/users/15418868/andrey'}",True,409,,3,-3,1664287551,1658355121,,73058651,CC BY-SA 4.0,https://stackoverflow.com/questions/73058651/how-will-i-find-out-factorial-from-prime-number-c-programming,How will I find out factorial from prime number? (c programming),,
18,"['c', 'arguments', 'evaluation', 'errno']","{'account_id': 204291, 'reputation': 3570, 'user_id': 452414, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/rDMfs.png?s=256&g=1', 'display_name': 'babon', 'link': 'https://stackoverflow.com/users/452414/babon'}",True,198,,3,3,1664018615,1659099244,1664018328.0,73167084,CC BY-SA 4.0,https://stackoverflow.com/questions/73167084/regarding-errno-and-strerror,Regarding errno and strerror(),,
19,"['c', 'labwindows', 'teststand']","{'account_id': 23144206, 'reputation': 1, 'user_id': 17247183, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg7RRaSaAEJz8WoMxxuxjXitcdoIDAh0BbkgpWm=k-s256', 'display_name': 'Tyler Worley', 'link': 'https://stackoverflow.com/users/17247183/tyler-worley'}",False,41,,1,0,1663893004,1658945644,,73142790,CC BY-SA 4.0,https://stackoverflow.com/questions/73142790/is-there-a-way-to-connect-labwindows-cvi-to-teststand,Is there a way to Connect Labwindows CVI to teststand?,,
20,"['c', 'performance', 'file-io', 'gzip']","{'account_id': 1811490, 'reputation': 704, 'user_id': 1647462, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/8b4738a25e8e995b98e0e43aa364d433?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/1647462/michael'}",True,223,,1,0,1663831442,1658323302,1658855381.0,73052428,CC BY-SA 4.0,https://stackoverflow.com/questions/73052428/increase-speed-of-reading-gz-file-in-c,Increase speed of reading gz file in C,,
21,"['c', 'shellcode']","{'account_id': 22414931, 'reputation': 140, 'user_id': 16623126, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57e2c26df0b11707ac9383c0024db3d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Taimoor Zaeem', 'link': 'https://stackoverflow.com/users/16623126/taimoor-zaeem'}",True,105,72980470.0,1,2,1663607651,1657800811,1663607651.0,72980313,CC BY-SA 4.0,https://stackoverflow.com/questions/72980313/shellcode-to-execute-a-shell-results-in-a-segmentation-fault,Shellcode to execute a shell results in a segmentation fault,,
22,"['python', 'c', 'algorithm']","{'account_id': 23088158, 'reputation': 47, 'user_id': 17199380, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3de4ef96fd59364ff4cf2fe2e98682b?s=256&d=identicon&r=PG', 'display_name': 'Yohaan Seth Nathan', 'link': 'https://stackoverflow.com/users/17199380/yohaan-seth-nathan'}",True,171,,6,4,1663574728,1658585450,1662457606.0,73091436,CC BY-SA 4.0,https://stackoverflow.com/questions/73091436/valid-mountain-array,Valid Mountain Array,,
23,"['c', 'cobol', 'gnucobol']","{'account_id': 15266457, 'reputation': 31, 'user_id': 13586443, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd9ba950adaff5e35e74a3dc6b532a0d?s=256&d=identicon&r=PG&f=1', 'display_name': 'ContronThePanda', 'link': 'https://stackoverflow.com/users/13586443/contronthepanda'}",True,80,73161128.0,2,1,1663522960,1659059860,,73160885,CC BY-SA 4.0,https://stackoverflow.com/questions/73160885/getting-a-64-bit-return-value-from-a-c-function-in-gnu-cobol,Getting a 64 bit return value from a C function in GNU COBOL,,
24,"['c', 'conio']","{'account_id': 25240741, 'reputation': 57, 'user_id': 19074648, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/913274b1b78c310fe42e6a0e65bb5bd7?s=256&d=identicon&r=PG&f=1', 'display_name': '12iq', 'link': 'https://stackoverflow.com/users/19074648/12iq'}",False,42,,1,0,1663520815,1659204595,,73178012,CC BY-SA 4.0,https://stackoverflow.com/questions/73178012/analog-of-conio-h,Analog of conio.h,,
25,"['c', 'makefile', 'compiler-errors', 'erlang', 'elixir']","{'account_id': 1451306, 'reputation': 49, 'user_id': 1368167, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/200f507d82417ef0bdbf157e659e92f6?s=256&d=identicon&r=PG', 'display_name': 'luzaranza', 'link': 'https://stackoverflow.com/users/1368167/luzaranza'}",False,88,,0,1,1663271958,1657224011,1663271958.0,72903586,CC BY-SA 4.0,https://stackoverflow.com/questions/72903586/unable-to-compile-fast-tls-on-windows-issue,Unable to compile fast_tls on Windows issue,,
26,"['c', 'cs50']","{'account_id': 23856338, 'reputation': 1, 'user_id': 17859789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9acce02c1f11c7c822c344d902905a5?s=256&d=identicon&r=PG', 'display_name': 'Amanda Alexandre', 'link': 'https://stackoverflow.com/users/17859789/amanda-alexandre'}",False,79,,1,0,1663170218,1657574807,1657595258.0,72944839,CC BY-SA 4.0,https://stackoverflow.com/questions/72944839/cs50-check50-says-substitution-problem-output-is-empty-but-it-works-fine-on-th,"CS50: check50 says Substitution problem output is empty, but it works fine on the terminal",,
27,"['c', 'operating-system', 'pthreads', 'cpu-architecture', 'multicore']","{'account_id': 12461564, 'reputation': 169, 'user_id': 11875437, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/idOie.jpg?s=256&g=1', 'display_name': 'Sathvik Swaminathan', 'link': 'https://stackoverflow.com/users/11875437/sathvik-swaminathan'}",True,100,,2,2,1662746506,1658610099,1662746506.0,73094163,CC BY-SA 4.0,https://stackoverflow.com/questions/73094163/running-two-functions-at-the-exact-same-time-on-multiple-cores,Running two functions at the exact same time on multiple cores,,
28,"['c', 'build', 'apple-m1', 'fftw']","{'account_id': 25840324, 'reputation': 21, 'user_id': 19575965, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DEoCq.jpg?s=256&g=1', 'display_name': 'Robert M', 'link': 'https://stackoverflow.com/users/19575965/robert-m'}",True,105,73031014.0,1,0,1662536919,1658200442,,73030706,CC BY-SA 4.0,https://stackoverflow.com/questions/73030706/how-to-install-fftw-2-1-5-on-an-m1-macbook-pro,How to install FFTW-2.1.5 on an M1 MacBook Pro?,,
29,"['c', 'gcc', 'c99']","{'account_id': 11200641, 'reputation': 162, 'user_id': 8217821, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a4a6529227dcffb76b916f50ac15bc0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyle Ponikiewski', 'link': 'https://stackoverflow.com/users/8217821/kyle-ponikiewski'}",True,59,,1,2,1662475028,1657741669,,72971851,CC BY-SA 4.0,https://stackoverflow.com/questions/72971851/builtin-classify-type-is-not-returning-as-defined-in-typeclass-h,__builtin_classify_type is not returning as defined in typeclass.h,,
30,"['arrays', 'c']","{'account_id': 23075517, 'reputation': 51, 'user_id': 19427050, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwb6HA-XFpLfvm4xi9eG6aZG2MIXVHguuOlF_ux=k-s256', 'display_name': 'Ibtida Bin Ahmed', 'link': 'https://stackoverflow.com/users/19427050/ibtida-bin-ahmed'}",True,104,73100519.0,3,1,1662261336,1658682263,1658682376.0,73100425,CC BY-SA 4.0,https://stackoverflow.com/questions/73100425/why-unintialized-array-elements-are-not-0-always-in-c,Why unintialized array elements are not 0 always in C,,
31,"['c', 'printf', 'scanf']","{'account_id': 25611407, 'reputation': 21, 'user_id': 19384776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a19d495740aa1034361449d2647a7d3?s=256&d=identicon&r=PG', 'display_name': 'Rim', 'link': 'https://stackoverflow.com/users/19384776/rim'}",True,2930,,3,1,1662121548,1656860868,1656871270.0,72847579,CC BY-SA 4.0,https://stackoverflow.com/questions/72847579/printf-a-double,Printf a double,,
32,"['c', 'gcc', 'unions']","{'account_id': 11186586, 'reputation': 262, 'user_id': 8208698, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67703781f281f148f4cf7617dc55b579?s=256&d=identicon&r=PG&f=1', 'display_name': 'andz', 'link': 'https://stackoverflow.com/users/8208698/andz'}",False,52,,1,0,1661804764,1656772224,1661804764.0,72839847,CC BY-SA 4.0,https://stackoverflow.com/questions/72839847/access-union-elements-directly-in-gcc,Access union elements directly in GCC,,
33,"['c', 'swift', 'xcode', 'structure', 'unions']","{'account_id': 3982781, 'reputation': 129, 'user_id': 3284302, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/979af9832966d0246acfc8f914096c29?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3284302', 'link': 'https://stackoverflow.com/users/3284302/user3284302'}",False,67,,1,-2,1661804751,1658529068,1661804751.0,73086647,CC BY-SA 4.0,https://stackoverflow.com/questions/73086647/trying-to-convert-union-in-c-to-swift,Trying to convert union in C to Swift,,
34,"['c', 'ide', 'filepath', 'cs50']","{'account_id': 22664556, 'reputation': 1, 'user_id': 16837121, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9eafc918fc46b59da18267c6fc7b28a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'SUPERBLU', 'link': 'https://stackoverflow.com/users/16837121/superblu'}",False,41,,0,0,1661781662,1659003083,1661781662.0,73151049,CC BY-SA 4.0,https://stackoverflow.com/questions/73151049/how-to-replace-home-ubuntu-in-cs50-ide,How to replace /home/ubuntu/... in cs50 IDE,,
35,"['c', 'substring', 'c-strings', 'counting', 'function-definition']","{'account_id': 25430785, 'reputation': 37, 'user_id': 19235232, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzx2HUmVhaDw55FSfZ7t-qNigXRGeytG8G-w_FR=k-s256', 'display_name': 'Muhito', 'link': 'https://stackoverflow.com/users/19235232/muhito'}",True,83,73183249.0,2,3,1661550744,1659266384,1661550744.0,73182855,CC BY-SA 4.0,https://stackoverflow.com/questions/73182855/counting-the-number-of-occurences-of-a-specific-word-within-a-string,Counting the number of occurences of a specific word within a string,,
36,['c'],"{'account_id': 25860534, 'reputation': 1, 'user_id': 19593096, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmm-oD_JfhsLLM6Zriwbto98q2VjjEmaO28U0sqdqw=k-s256', 'display_name': 'DIA_YA', 'link': 'https://stackoverflow.com/users/19593096/dia-ya'}",True,100,73063616.0,2,-4,1661525026,1658394545,1658394907.0,73063500,CC BY-SA 4.0,https://stackoverflow.com/questions/73063500/i-want-to-make-this-program-more-quickly,I want to make this program more quickly,,
37,"['c', 'linux', 'openssl', 'mingw32', 'cross-build']","{'account_id': 5990492, 'reputation': 8306, 'user_id': 4706711, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://lh3.googleusercontent.com/-dlNFOguGD_A/AAAAAAAAAAI/AAAAAAAABwA/BMlWtrTgZtY/photo.jpg?sz=256', 'display_name': 'Dimitrios Desyllas', 'link': 'https://stackoverflow.com/users/4706711/dimitrios-desyllas'}",False,729,,1,2,1661504747,1657812439,1661504747.0,72983025,CC BY-SA 4.0,https://stackoverflow.com/questions/72983025/why-references-to-openssl-init-crypto-are-undefined-when-i-complile-my-app-wit,Why references to `OPENSSL_init_crypto&#39; are undefined when I complile my app with crossbuilt openssl from source for windows 32 bit?,,
38,"['c', 'clang-format']","{'account_id': 10991861, 'reputation': 5949, 'user_id': 8075540, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0eZhT.jpg?s=256&g=1', 'display_name': 'Daniel Walker', 'link': 'https://stackoverflow.com/users/8075540/daniel-walker'}",True,58,73405415.0,1,1,1660835213,1658374672,1660255183.0,73060436,CC BY-SA 4.0,https://stackoverflow.com/questions/73060436/clang-format-break-after-return-type-with-attribute,clang-format: Break after return type with __attribute__,,
39,"['c', 'cs50']","{'account_id': 25853218, 'reputation': 3, 'user_id': 19586907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15ea7003e3e58aaaf27da160077dd4ad?s=256&d=identicon&r=PG', 'display_name': 'Champs Legion', 'link': 'https://stackoverflow.com/users/19586907/champs-legion'}",True,75,73102807.0,3,0,1660784390,1658703383,1658703783.0,73102656,CC BY-SA 4.0,https://stackoverflow.com/questions/73102656/how-can-i-make-an-addition-with-the-numbers-of-a-given-string-in-c,How can I make an addition with the numbers of a given string in C?,,
40,"['c', 'realpath']","{'account_id': 19827445, 'reputation': 13, 'user_id': 14522772, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhdAr3kb6KFzFvC2wrOUxrSxLpmG2uR45odA16aF9U=k-s256', 'display_name': 'tuatara', 'link': 'https://stackoverflow.com/users/14522772/tuatara'}",False,61,,1,0,1660762139,1657454818,,72928358,CC BY-SA 4.0,https://stackoverflow.com/questions/72928358/how-to-read-from-a-file-when-passing-path-as-an-argument-using-realpath,How to read from a file when passing path as an argument using realpath(),,
41,"['c', 'raspberry-pi-pico']","{'account_id': 10339036, 'reputation': 3, 'user_id': 7626083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/422e414c354837c58f419beb6d217eed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carl Williams', 'link': 'https://stackoverflow.com/users/7626083/carl-williams'}",False,381,,0,0,1660681622,1658360822,1660681622.0,73059246,CC BY-SA 4.0,https://stackoverflow.com/questions/73059246/raspberry-pi-pico-usb-connection-issues-when-configuring-setting-up-ports,Raspberry PI Pico USB Connection Issues when configuring/setting up ports,,
42,"['c', 'string', 'scanf', 'stdin']","{'account_id': 23246438, 'reputation': 1, 'user_id': 17334973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bbf95bc2a1972d04bf4ca253b12b6fe6?s=256&d=identicon&r=PG', 'display_name': 'Proth', 'link': 'https://stackoverflow.com/users/17334973/proth'}",False,113,,2,-1,1660636842,1659167675,1660636842.0,73173847,CC BY-SA 4.0,https://stackoverflow.com/questions/73173847/reading-string-from-a-file-via-stdin-in-c11,reading string from a file via stdin in c11,,
43,"['c', 'windows', 'compilation', 'cairo']","{'account_id': 25938469, 'reputation': 21, 'user_id': 19658333, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2853171e6126a1535f2c1fff70e89f9a?s=256&d=identicon&r=PG', 'display_name': 'gilboonet', 'link': 'https://stackoverflow.com/users/19658333/gilboonet'}",True,92,73364322.0,1,1,1660632105,1659259815,,73182093,CC BY-SA 4.0,https://stackoverflow.com/questions/73182093/how-can-i-compile-a-c-console-program-using-cairo-library-that-compiles-ok-on-u,How can I compile a C console program using Cairo library (that compiles ok on Ubuntu) on Windows 11?,,
44,"['python', 'c', 'cython']","{'account_id': 18923609, 'reputation': 17, 'user_id': 13807189, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c1c4125e7c0f0da47d0f7055da2223e?s=256&d=identicon&r=PG&f=1', 'display_name': 'stephen telian', 'link': 'https://stackoverflow.com/users/13807189/stephen-telian'}",True,64,73093417.0,1,0,1660423922,1658601795,1660423922.0,73093345,CC BY-SA 4.0,https://stackoverflow.com/questions/73093345/can-cython-so-files-be-used-in-c,Can Cython .so files be used in C?,,
45,"['c', 'embedded', 'stm32', 'adc', 'bare-metal']","{'account_id': 18583489, 'reputation': 494, 'user_id': 13542462, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Mv9Sw.jpg?s=256&g=1', 'display_name': 'mgmussi', 'link': 'https://stackoverflow.com/users/13542462/mgmussi'}",True,200,73337398.0,1,0,1660325306,1657822816,1660325306.0,72985063,CC BY-SA 4.0,https://stackoverflow.com/questions/72985063/unable-to-read-multiple-channels-from-single-adc-with-dma-bare-metal,Unable to read multiple channels from single ADC with DMA [bare metal],,
46,"['c', 'memory-leaks', 'kernel', 'memory-pool']","{'account_id': 6081115, 'reputation': 300, 'user_id': 4746861, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b02d093c0e7e10074b7d572396022657?s=256&d=identicon&r=PG&f=1', 'display_name': 'mmichal10', 'link': 'https://stackoverflow.com/users/4746861/mmichal10'}",False,44,,1,0,1660298682,1658474825,,73076629,CC BY-SA 4.0,https://stackoverflow.com/questions/73076629/kmemleak-false-positives,Kmemleak false positives,,
47,"['c', 'struct', 'typedef']","{'account_id': 18164407, 'reputation': 1, 'user_id': 13215271, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-HefPNJ_VaHI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMaGhM5ODNy9h-nff-PKc_dUJA5Tw/photo.jpg?sz=256', 'display_name': 'Nafiur Rahman', 'link': 'https://stackoverflow.com/users/13215271/nafiur-rahman'}",False,43,,2,0,1660226282,1658930159,,73139261,CC BY-SA 4.0,https://stackoverflow.com/questions/73139261/typedef-struct-isnt-getting-recognized-in-other-header-files,typedef struct isn&#39;t getting recognized in other header files,,
