,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
10,"['c', 'arrays', 'for-loop']","{'user_type': 'does_not_exist', 'display_name': 'user11540908'}",True,10617,59531781.0,5,1,1658000028,1577712706,,59531731,CC BY-SA 4.0,https://stackoverflow.com/questions/59531731/adding-numbers-to-an-array-with-for-loop-in-c,Adding numbers to an array with for loop in C,,,
11,"['c', 'printf', 'output', 'unistd.h']","{'account_id': 14773312, 'reputation': 641, 'user_id': 10669066, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zo0wL.jpg?s=256&g=1', 'display_name': 'Holy semicolon', 'link': 'https://stackoverflow.com/users/10669066/holy-semicolon'}",False,45,,0,2,1657232078,1575248289,1657232078.0,59131410,,https://stackoverflow.com/questions/59131410/why-the-output-of-write-function-precedes-the-output-of-printf-function,Why the output of write function precedes the output of printf function?,1575248563.0,Duplicate,
12,"['c', 'database', 'sqlite']","{'account_id': 8377888, 'reputation': 61, 'user_id': 6290840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d2e9bb5a41be92b503c638ecd6836b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vikas Vijayan', 'link': 'https://stackoverflow.com/users/6290840/vikas-vijayan'}",True,375,59425685.0,2,0,1657164554,1576846654,,59425674,CC BY-SA 4.0,https://stackoverflow.com/questions/59425674/how-to-delete-the-multiple-columns-from-the-sql-table-in-sqlite3,How to delete the multiple columns from the SQL table in SQlite3?,,,
13,"['c', 'static', 'linker', 'embedded', 'iar']","{'account_id': 17276201, 'reputation': 1, 'user_id': 12510790, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-YXiDPh7UDyQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcOP8sCcBWIu2kIP62HPHZWtSx76Q/photo.jpg?sz=256', 'display_name': 'Mr. X', 'link': 'https://stackoverflow.com/users/12510790/mr-x'}",False,444,,2,0,1656677719,1575979545,1576056365.0,59266829,CC BY-SA 4.0,https://stackoverflow.com/questions/59266829/how-to-force-iar-to-keep-linking-interrupt-related-functions,How to force IAR to keep linking interrupt related functions?,,,
14,"['c', 'elf', 'readelf']","{'account_id': 7515300, 'reputation': 384, 'user_id': 5708952, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZiZkS.jpg?s=256&g=1', 'display_name': 'Alexander Grass', 'link': 'https://stackoverflow.com/users/5708952/alexander-grass'}",True,715,59141149.0,2,2,1656317908,1575296008,1656317730.0,59140703,CC BY-SA 4.0,https://stackoverflow.com/questions/59140703/how-to-get-the-strings-of-shstrtab,How to get the strings of shstrtab?,,,
15,"['c', 'bit']","{'account_id': 11515457, 'reputation': 43, 'user_id': 8438946, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-xuuA7hQYTaE/AAAAAAAAAAI/AAAAAAAACS0/LUm1bqfD2Us/photo.jpg?sz=256', 'display_name': 'Milin Patel', 'link': 'https://stackoverflow.com/users/8438946/milin-patel'}",True,81,72577611.0,2,0,1654880051,1575588182,1575588444.0,59204676,CC BY-SA 4.0,https://stackoverflow.com/questions/59204676/how-do-i-reverse-only-the-last-8-bits-of-an-integer-32-bit-in-c,How do I reverse only the last 8 bits of an integer (32 bit) in C?,,,
16,"['c', 'scheduler']","{'account_id': 12412250, 'reputation': 183, 'user_id': 9043791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3eccd09a09072980529949012dd81141?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alberto Tiraboschi', 'link': 'https://stackoverflow.com/users/9043791/alberto-tiraboschi'}",True,66,59308481.0,2,0,1651690939,1576165007,1651690939.0,59308095,CC BY-SA 4.0,https://stackoverflow.com/questions/59308095/effective-software-scheduling,Effective software scheduling,,,
17,"['javascript', 'c', 'scheme', 'continuations', 'callcc']","{'account_id': 7677329, 'reputation': 1415, 'user_id': 5817767, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/209584382725014/picture?type=large', 'display_name': 'Pawan Kumar', 'link': 'https://stackoverflow.com/users/5817767/pawan-kumar'}",True,249,59234811.0,2,0,1651174640,1575800201,1575803649.0,59234399,CC BY-SA 4.0,https://stackoverflow.com/questions/59234399/is-callcc-an-improved-version-of-goto,Is CallCC an improved version of goto?,,,
18,"['c', 'gtk', 'gtk3', 'gdk', 'gtkscrolledwindow']","{'account_id': 10780246, 'reputation': 17, 'user_id': 7930976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71dc2521a4cc9212aaaab6a40c82ffe0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Archith', 'link': 'https://stackoverflow.com/users/7930976/archith'}",True,361,72036527.0,1,0,1651104402,1576053633,1650388762.0,59281749,CC BY-SA 4.0,https://stackoverflow.com/questions/59281749/how-to-scroll-a-scrolledwindow-with-arrow-keys-in-gtk-3-24-5,How to Scroll a ScrolledWindow with arrow keys in Gtk 3.24.5?,,,
19,"['c', 'linux-kernel', 'kernel', 'linux-device-driver', 'kernel-module']","{'account_id': 17210792, 'reputation': 849, 'user_id': 12460195, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1LsZQ.jpg?s=256&g=1', 'display_name': 'Ali Hassan Ahmed Khan', 'link': 'https://stackoverflow.com/users/12460195/ali-hassan-ahmed-khan'}",False,438,,1,1,1649852551,1576787988,1649681891.0,59416638,CC BY-SA 4.0,https://stackoverflow.com/questions/59416638/call-function-of-kernel-module-from-another-kernel-module,Call function of kernel module from another kernel module,,,
20,"['c', 'memory-leaks', 'bgi', 'winbgi']","{'account_id': 17413770, 'reputation': 13, 'user_id': 12620517, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94d8d0501cc82dd1c64575a9eaaf9daa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michu01', 'link': 'https://stackoverflow.com/users/12620517/michu01'}",True,57,59546031.0,1,1,1649279299,1577795663,1649279299.0,59544233,CC BY-SA 4.0,https://stackoverflow.com/questions/59544233/why-is-winbgi-function-settextstyle-occupying-memory-on-the-heap,Why is winbgi function settextstyle() occupying memory on the heap?,,,
21,"['c', 'game-engine', 'bgi']","{'account_id': 16608455, 'reputation': 33, 'user_id': 12002190, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-pMAaBaEsb78/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcLab6uibJ1OTJfJyVVkyJNkn1ZuA/photo.jpg?sz=256', 'display_name': 'parthin bariya', 'link': 'https://stackoverflow.com/users/12002190/parthin-bariya'}",False,203,,0,0,1649273384,1577113913,1649273384.0,59457504,CC BY-SA 4.0,https://stackoverflow.com/questions/59457504/in-c-i-developed-game-using-graphics-h-but-in-game-blinking-of-colour-is-there,"In c,I developed game using graphics.h but in game blinking of colour is there",,,
22,"['c++', 'c', 'linker']","{'account_id': 10912912, 'reputation': 161, 'user_id': 8021689, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1632796396733035/picture?type=large', 'display_name': 'Jon Taylor', 'link': 'https://stackoverflow.com/users/8021689/jon-taylor'}",True,255,,2,1,1647004425,1577730841,,59535357,CC BY-SA 4.0,https://stackoverflow.com/questions/59535357/why-is-the-entry-in-my-linker-script-not-being-set-to-the-address-sectio,Why is the ENTRY() in my linker script not being set to the . = &lt;address&gt; section?,,,
23,"['c', 'memory-management', 'valgrind']","{'account_id': 11168863, 'reputation': 333, 'user_id': 8196559, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-FVOynBZHxaY/AAAAAAAAAAI/AAAAAAAAABY/SH09VKpGOIU/photo.jpg?sz=256', 'display_name': 'Владимир Говорухин', 'link': 'https://stackoverflow.com/users/8196559/%d0%92%d0%bb%d0%b0%d0%b4%d0%b8%d0%bc%d0%b8%d1%80-%d0%93%d0%be%d0%b2%d0%be%d1%80%d1%83%d1%85%d0%b8%d0%bd'}",True,288,,1,0,1645709448,1575950171,1575951148.0,59259986,CC BY-SA 4.0,https://stackoverflow.com/questions/59259986/valgrind-conditional-jump-or-move-depends-on-uninitialised-value-check-is-null,Valgrind: Conditional jump or move depends on uninitialised value. Check is null. C,,,
24,"['c', 'libsodium']","{'account_id': 16866677, 'reputation': 1, 'user_id': 12196233, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAgWnjr-07Ubxkm5DbGa_KOWI7B2qBtAS0WaWyByA=k-s256', 'display_name': 'NorColor NorName', 'link': 'https://stackoverflow.com/users/12196233/norcolor-norname'}",False,504,,1,0,1645224185,1575722735,1575730897.0,59226108,CC BY-SA 4.0,https://stackoverflow.com/questions/59226108/compile-with-libsodium-c,Compile with Libsodium C,,,
25,"['c', 'integer', 'integer-overflow']","{'account_id': 2521882, 'reputation': 440, 'user_id': 2197587, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2145fb9dff1eec2badb45f58e8fd936f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Federico', 'link': 'https://stackoverflow.com/users/2197587/federico'}",False,836,,3,8,1644859629,1576164465,1576236305.0,59307930,CC BY-SA 4.0,https://stackoverflow.com/questions/59307930/how-to-implement-wrapping-signed-int-addition-in-c,How to implement wrapping signed int addition in C,,,
26,"['c', 'server', 'udp', 'client', 'packet']","{'account_id': 17118081, 'reputation': 3, 'user_id': 12402417, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2569605773100945/picture?type=large', 'display_name': 'No Name', 'link': 'https://stackoverflow.com/users/12402417/no-name'}",True,97,59301520.0,1,0,1644765420,1576133603,1644765420.0,59299188,CC BY-SA 4.0,https://stackoverflow.com/questions/59299188/c-language-written-udp-client-doesnt-receive-a-packet,C-language written UDP client doesn&#39;t receive a packet,,,
27,['c'],"{'account_id': 17126918, 'reputation': 67, 'user_id': 12393899, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA9x6lKfdWJ4Gh7UTDEn5sqydRFGJ6sBU0zkvKVTA=k-s256', 'display_name': 'Yassel', 'link': 'https://stackoverflow.com/users/12393899/yassel'}",True,116,59128043.0,1,-7,1642981080,1575220625,1637498368.0,59128002,,https://stackoverflow.com/questions/59128002/how-to-determine-the-number-of-appearances-of-a-letter-in-a-string-using-c-langu,How to determine the number of appearances of a letter in a string using C language?,1575271507.0,Not suitable for this site,
28,"['c', 'linux', 'static', 'linker', 'x86-64']","{'account_id': 12830037, 'reputation': 107, 'user_id': 9281514, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/awuNQ.png?s=256&g=1', 'display_name': 'Seirios', 'link': 'https://stackoverflow.com/users/9281514/seirios'}",True,426,70761507.0,1,5,1642534928,1576182758,1576264503.0,59312290,CC BY-SA 4.0,https://stackoverflow.com/questions/59312290/is-it-possible-in-practice-to-compile-millions-of-small-functions-into-a-static,Is it possible in practice to compile millions of small functions into a static binary?,,,
29,"['c', 'bitmap', 'resize', 'cs50', 'bmp']","{'account_id': 16736016, 'reputation': 63, 'user_id': 12097115, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FyWgq-nax3k/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcdVpKLzcrdM66ba-snBGSUQXj5BQ/photo.jpg?sz=256', 'display_name': 'Sam Shields', 'link': 'https://stackoverflow.com/users/12097115/sam-shields'}",True,1340,59348655.0,1,1,1642419975,1576448179,1576798599.0,59348534,CC BY-SA 4.0,https://stackoverflow.com/questions/59348534/how-to-resize-a-bitmap-bmp-in-c-my-code-is-not-working,How to resize a bitmap (BMP) in C - my code is not working,,,
30,"['c', 'function']","{'account_id': 14730833, 'reputation': 261, 'user_id': 10638170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50ad4f4abae6cffcfb1b371356930665?s=256&d=identicon&r=PG&f=1', 'display_name': 'l0ner9', 'link': 'https://stackoverflow.com/users/10638170/l0ner9'}",False,93,,0,0,1641468922,1576790029,,59416949,CC BY-SA 4.0,https://stackoverflow.com/questions/59416949/function-bisection-method-in-c-the-function-doesnt-change-signs-in-either-of,Function bisection method in C - the function doesn&#39;t change signs in either of intervals,,,
31,"['c', 'arrays', 'pointers', 'valgrind']","{'account_id': 12681769, 'reputation': 57, 'user_id': 9215168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c869978211e2a64f37c9dd4203999368?s=256&d=identicon&r=PG', 'display_name': 'NoobZik', 'link': 'https://stackoverflow.com/users/9215168/noobzik'}",True,46,59339347.0,1,0,1641332744,1576358838,1641332744.0,59339289,CC BY-SA 4.0,https://stackoverflow.com/questions/59339289/valgrind-invalid-read-of-size-4-segfault,Valgrind Invalid read of size 4 segfault,,,
32,"['c', 'optimization']","{'account_id': 14365693, 'reputation': 13, 'user_id': 10376811, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-TfC6P2OKLCU/AAAAAAAAAAI/AAAAAAAAAD4/xPCOecA2ECQ/photo.jpg?sz=256', 'display_name': 'Merlin Blatterer', 'link': 'https://stackoverflow.com/users/10376811/merlin-blatterer'}",True,84,60952350.0,1,0,1641181502,1577330263,1641181502.0,59483516,CC BY-SA 4.0,https://stackoverflow.com/questions/59483516/comparing-datapoints-in-an-array,comparing datapoints in an Array,,,
33,['c'],"{'account_id': 17207885, 'reputation': 942, 'user_id': 12458034, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b998824c1e70ef9006bd7bd003718667?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pablochaches', 'link': 'https://stackoverflow.com/users/12458034/pablochaches'}",True,132,59514177.0,1,2,1641171599,1577559091,1641171599.0,59513947,CC BY-SA 4.0,https://stackoverflow.com/questions/59513947/which-gotoxy-function-should-i-use,Which gotoxy() function should I use?,,,
34,"['c', 'embedded', 'freertos', 'rtos']","{'account_id': 16542711, 'reputation': 123, 'user_id': 11953066, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eef8bb6ee9ad7b88a5c8ad6ca37470d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ahmad Anwar', 'link': 'https://stackoverflow.com/users/11953066/ahmad-anwar'}",True,2402,,1,1,1640677250,1577512630,,59508515,CC BY-SA 4.0,https://stackoverflow.com/questions/59508515/rtos-tcb-vs-task-stack,RTOS TCB vs Task stack,,,
35,"['c', 'libmongoc']","{'account_id': 2560168, 'reputation': 3706, 'user_id': 2228338, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://lh3.googleusercontent.com/-b3jn9hCpWYU/AAAAAAAAAAI/AAAAAAAAAAs/-1U-aoxnBOc/photo.jpg?sz=256', 'display_name': 'Yuki', 'link': 'https://stackoverflow.com/users/2228338/yuki'}",True,337,,1,0,1640232971,1577559564,,59514003,CC BY-SA 4.0,https://stackoverflow.com/questions/59514003/error-in-createindexes-failed-to-send-createindexes-command-with-database-my,Error in createIndexes: Failed to send &quot;createIndexes&quot; command with database &quot;mydb&quot;: Failed to read 4 bytes: socket error or timeout,,,
36,"['python', 'c', 'openmp', 'python-multiprocessing', 'swig']","{'account_id': 3598048, 'reputation': 48233, 'user_id': 3002139, 'user_type': 'moderator', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/tYIVC.png?s=256&g=1', 'display_name': 'Baum mit Augen', 'link': 'https://stackoverflow.com/users/3002139/baum-mit-augen'}",True,333,59252517.0,1,-1,1639478387,1575905311,1575906046.0,59251966,CC BY-SA 4.0,https://stackoverflow.com/questions/59251966/why-does-my-function-in-a-shared-library-which-uses-openmp-hang-when-called-from,Why does my function in a shared library which uses OpenMP hang when called from a subprocess via swig?,,,
37,"['c', 'macros', 'declaration']","{'account_id': 17127042, 'reputation': 77, 'user_id': 12393995, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8f8008a153705e7ca277ab0ac191d11?s=256&d=identicon&r=PG&f=1', 'display_name': 'vincent.perl99', 'link': 'https://stackoverflow.com/users/12393995/vincent-perl99'}",True,111,,1,2,1638030464,1576623902,1638030464.0,59383345,CC BY-SA 4.0,https://stackoverflow.com/questions/59383345/incorrect-expansion-of-a-function-like-macro,Incorrect expansion of a function-like macro,,,
38,"['c', 'debugging', 'heap-memory']","{'account_id': 15305716, 'reputation': 347, 'user_id': 11042549, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-udqcEy-M2l8/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMC-2rnozeBnfawya37GZi0pgQJ2A/mo/photo.jpg?sz=256', 'display_name': 'Mohamed Moustafa', 'link': 'https://stackoverflow.com/users/11042549/mohamed-moustafa'}",False,179,,3,-1,1637247479,1575228166,1637247479.0,59129098,CC BY-SA 4.0,https://stackoverflow.com/questions/59129098/generic-type-swap-c-function,Generic type swap c function,,,
39,"['c', 'heap-memory', 'free']","{'account_id': 16460079, 'reputation': 1, 'user_id': 12118454, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-PwFxjuwuhDo/AAAAAAAAAAI/AAAAAAAATCA/oIOw1rmQ4Uk/photo.jpg?sz=256', 'display_name': 'Moritz', 'link': 'https://stackoverflow.com/users/12118454/moritz'}",False,65,,0,0,1637247434,1575323517,1637247434.0,59147172,CC BY-SA 4.0,https://stackoverflow.com/questions/59147172/freedata-tries-to-free-the-wrong-address,free(data) tries to free the wrong address,,,
40,"['c', 'data-structures', 'linked-list', 'implementation']","{'account_id': 16740458, 'reputation': 347, 'user_id': 12421682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/769cedf9740f93b27fca85992594889c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aladin', 'link': 'https://stackoverflow.com/users/12421682/aladin'}",True,364,59508244.0,1,0,1636496917,1577473477,1577473812.0,59505015,CC BY-SA 4.0,https://stackoverflow.com/questions/59505015/c-implementation-of-linked-lists-with-unique-list-ids,C implementation of linked lists with unique list id&#39;s,,,
41,"['c', 'string', 'function', 'malloc']","{'account_id': 17126918, 'reputation': 67, 'user_id': 12393899, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA9x6lKfdWJ4Gh7UTDEn5sqydRFGJ6sBU0zkvKVTA=k-s256', 'display_name': 'Yassel', 'link': 'https://stackoverflow.com/users/12393899/yassel'}",True,121,59431175.0,1,0,1636075611,1576873001,1636075611.0,59430907,CC BY-SA 4.0,https://stackoverflow.com/questions/59430907/adding-a-string-to-another-string,Adding a string to another string,,,
42,"['c', 'gcc', 'undefined-behavior', 'dangling-pointer']","{'account_id': 14578778, 'reputation': 23, 'user_id': 10529926, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c00c8eb3af1d8ce4c49b528ca276dc6?s=256&d=identicon&r=PG&f=1', 'display_name': 'chandola', 'link': 'https://stackoverflow.com/users/10529926/chandola'}",True,84,59343805.0,2,1,1634382181,1576410270,1634382181.0,59343586,CC BY-SA 4.0,https://stackoverflow.com/questions/59343586/why-returning-pointer-to-locally-declated-variable-is-null-in-place-of-pointer-t,Why returning pointer to locally declated variable is null in place of pointer to location in stack?,,,
43,"['c', 'multithreading', 'matrix', 'pthreads', 'matrix-multiplication']","{'account_id': 15589425, 'reputation': 423, 'user_id': 11246952, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-RprQRNMemNE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc_zhwB26nj8PWMVpdyY9SMpSgbAg/mo/photo.jpg?sz=256', 'display_name': 'hamish sams', 'link': 'https://stackoverflow.com/users/11246952/hamish-sams'}",False,131,,0,3,1633964295,1575892289,1575893785.0,59248342,CC BY-SA 4.0,https://stackoverflow.com/questions/59248342/c-pthread-taking-much-longer-than-single-threaded,C Pthread taking much longer than single threaded,,,
44,"['c', 'xcode', 'sdl', 'sdl-2', 'bmp']","{'account_id': 14723254, 'reputation': 1, 'user_id': 12597882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4174a61351b110aa707a66929aa98bd0?s=256&d=identicon&r=PG&f=1', 'display_name': 'L. G. ', 'link': 'https://stackoverflow.com/users/12597882/l-g'}",False,241,,2,0,1633393732,1577320960,1577537951.0,59482867,CC BY-SA 4.0,https://stackoverflow.com/questions/59482867/why-isnt-sdl2-able-to-load-my-bmp-in-xcode-sdl-loadbmp,Why isn&#39;t SDL2 able to load my .bmp in Xcode? (SDL_LoadBMP),,,
45,"['c', 'bit-manipulation', 'bitwise-operators']","{'account_id': 17089715, 'reputation': 19, 'user_id': 12366166, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-9k2Da1aAyXY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3relMRelAnPu3mI__Vi6ElCN7Qbn8Q/photo.jpg?sz=256', 'display_name': 'Chanaka Perera', 'link': 'https://stackoverflow.com/users/12366166/chanaka-perera'}",True,202,,2,0,1632900098,1576013316,1588289808.0,59275620,CC BY-SA 4.0,https://stackoverflow.com/questions/59275620/adding-bits-at-specific-indexes-for-a-uint8-t-block,Adding bits at specific indexes for a uint8_t block,,,
46,"['c', 'visual-studio', 'gcc']","{'account_id': 2571526, 'reputation': 61, 'user_id': 2230129, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/691556f91f0358720db6c3fa2e640ed4?s=256&d=identicon&r=PG', 'display_name': 'synthesis', 'link': 'https://stackoverflow.com/users/2230129/synthesis'}",False,826,,1,2,1632702347,1575486627,,59183149,CC BY-SA 4.0,https://stackoverflow.com/questions/59183149/visual-studio-code-arguments-not-passed-to-c-command-line-application,Visual Studio Code: arguments not passed to C command line application,,,
