,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from
10,['c'],"{'account_id': 24147639, 'reputation': 19, 'user_id': 18112957, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81904a8a584738dc29057d98c6c4799b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick Bacon', 'link': 'https://stackoverflow.com/users/18112957/nick-bacon'}",True,290,,2,0,1664395550,1643915374,70976975,CC BY-SA 4.0,https://stackoverflow.com/questions/70976975/how-to-make-a-loop-continuously-keep-asking-for-user-input-until-a-given-charact,How to make a loop continuously keep asking for user input until a given character is entered that stops the program?,1664395550.0,,,
11,"['python', 'c', 'webrtc', 'gstreamer']","{'account_id': 5624497, 'reputation': 35, 'user_id': 4453343, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LcLpp9hFY_Y/AAAAAAAAAAI/AAAAAAAAAGQ/PXwPrF3OSME/photo.jpg?sz=256', 'display_name': 'jmyth742', 'link': 'https://stackoverflow.com/users/4453343/jmyth742'}",False,281,,1,1,1664288446,1643666311,70933303,CC BY-SA 4.0,https://stackoverflow.com/questions/70933303/gstreamer-audio-webrtc-to-webrtc-pipeline,Gstreamer audio Webrtc to Webrtc pipeline,,,,
12,"['c', 'windows', 'clang', 'msvcrt', 'crt']","{'account_id': 15800796, 'reputation': 5, 'user_id': 11401361, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-3XJQ4nXb-9w/AAAAAAAAAAI/AAAAAAAAADc/7n_tgego1Bw/photo.jpg?sz=256', 'display_name': 'Viktoriia Pashchenko', 'link': 'https://stackoverflow.com/users/11401361/viktoriia-pashchenko'}",True,91,70998556.0,1,0,1663996672,1644048737,70996297,CC BY-SA 4.0,https://stackoverflow.com/questions/70996297/cannot-generate-random-value-for-security-cookie-in-custom-crt,Cannot generate random value for __security_cookie in custom CRT,1663996672.0,,,
13,"['c', 'compiler-warnings']","{'account_id': 18681437, 'reputation': 47, 'user_id': 13617868, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh8M06Cg7-OOMc0z5DEFoi0ZXyFey-IZXtVISBD=k-s256', 'display_name': 'Gaurav Lodhi', 'link': 'https://stackoverflow.com/users/13617868/gaurav-lodhi'}",True,141,73713561.0,2,0,1663143147,1644560837,71075954,CC BY-SA 4.0,https://stackoverflow.com/questions/71075954/wint-in-bool-context-warning-issue-in-some-compilers,-Wint-in-bool-context warning issue in some compilers,1644820440.0,,,
14,"['c', 'go', 'linux-kernel', 'ebpf', 'xdp-bpf']","{'account_id': 500243, 'reputation': 5353, 'user_id': 2233706, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/224116af88436575b20ba30f2fd9d995?s=256&d=identicon&r=PG', 'display_name': 'user2233706', 'link': 'https://stackoverflow.com/users/2233706/user2233706'}",True,167,73640032.0,1,0,1662574923,1645108760,71160179,CC BY-SA 4.0,https://stackoverflow.com/questions/71160179/bpf-tail-program-removed-when-reading-from-ring-buffer,BPF tail program removed when reading from ring buffer,1645247564.0,,,
15,"['c', 'struct', 'runtime', 'structure', 'unions']","{'account_id': 18047817, 'reputation': 11, 'user_id': 13118314, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3bf437d9e246b2c9105def612a12eaec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohamed AbdelAzeem', 'link': 'https://stackoverflow.com/users/13118314/mohamed-abdelazeem'}",False,111,,1,-2,1662361715,1645055032,71150698,CC BY-SA 4.0,https://stackoverflow.com/questions/71150698/accessing-union-inside-structure-with-pointer,Accessing Union inside structure with pointer,1662361715.0,,,
16,"['c', 'pointers', 'struct', 'structure']","{'account_id': 24286908, 'reputation': 17, 'user_id': 18232548, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzWOR8cScmGotyFtFHQynqgcwUoyomj3YzWbRa4=k-s256', 'display_name': 'shaila balakrishnan', 'link': 'https://stackoverflow.com/users/18232548/shaila-balakrishnan'}",True,72,,2,1,1662361659,1645725366,71256251,CC BY-SA 4.0,https://stackoverflow.com/questions/71256251/structure-variable-has-pointer-variable-in-c,Structure variable has Pointer variable in c,1662361659.0,,,
17,"['arrays', 'c', 'sorting', 'sum']","{'account_id': 23870066, 'reputation': 23, 'user_id': 17871891, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iNq8w.jpg?s=256&g=1', 'display_name': 'ire', 'link': 'https://stackoverflow.com/users/17871891/ire'}",True,4984,70959891.0,3,0,1662002186,1643820869,70959623,CC BY-SA 4.0,https://stackoverflow.com/questions/70959623/wrong-results-for-a-mini-max-sum-implementation-in-c,Wrong results for a Mini-Max Sum implementation in C,1662002186.0,,,
18,['c'],"{'account_id': 1554220, 'reputation': 29, 'user_id': 1445842, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39590b2230db2bace8d9fb58fff5b927?s=256&d=identicon&r=PG', 'display_name': 'Sanchke Dellowar', 'link': 'https://stackoverflow.com/users/1445842/sanchke-dellowar'}",True,69,71279828.0,1,0,1661846405,1645904475,71279767,CC BY-SA 4.0,https://stackoverflow.com/questions/71279767/how-does-consts-work-for-declarations-in-c,How does consts work for declarations in C?,,,,
19,"['c++', 'c', 'qt', 'cmake', 'qt6']","{'account_id': 24230306, 'reputation': 41, 'user_id': 18184158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f03b2cb2712551caba905aeeee0f750a?s=256&d=identicon&r=PG', 'display_name': 'Jigwally', 'link': 'https://stackoverflow.com/users/18184158/jigwally'}",True,4772,,4,4,1660940648,1644612956,71086422,CC BY-SA 4.0,https://stackoverflow.com/questions/71086422/cmake-cannot-find-packages-within-qt6-installation,CMake cannot find packages within Qt6 installation,,,,
20,"['c', 'visual-studio-code', 'gcc', 'gdb']","{'account_id': 24140707, 'reputation': 1, 'user_id': 18106938, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5928ace4270289a9fb5edcab8222e701?s=256&d=identicon&r=PG', 'display_name': 'Sreyas Agarwal', 'link': 'https://stackoverflow.com/users/18106938/sreyas-agarwal'}",False,558,,1,0,1660792264,1643872027,70967102,CC BY-SA 4.0,https://stackoverflow.com/questions/70967102/i-get-an-error-saying-could-not-find-the-task-c-c-g-exe-build-active-fil,I get an error saying &quot; Could not find the task &#39;C/C++: g++.exe build active file&#39;,1643940829.0,,,
21,"['c', 'pointers', 'segmentation-fault', 'initialization', 'function-definition']","{'account_id': 1201385, 'reputation': 69, 'user_id': 1171987, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/21daf662836b4c8f91ab329024bb254d?s=256&d=identicon&r=PG', 'display_name': 'user4252523', 'link': 'https://stackoverflow.com/users/1171987/user4252523'}",True,158,,3,-1,1660760745,1645476852,71212917,CC BY-SA 4.0,https://stackoverflow.com/questions/71212917/segmentation-fault-when-copying-the-value-from-an-array-element-to-an-integer-po,Segmentation fault when copying the value from an array element to an integer pointer,1660760745.0,,,
22,"['c', 'if-statement']","{'account_id': 24077108, 'reputation': 63, 'user_id': 18052278, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c36972eba93409d10abd48ebaf1a415?s=256&d=identicon&r=PG', 'display_name': 'zackBYE344', 'link': 'https://stackoverflow.com/users/18052278/zackbye344'}",True,45,,3,1,1660601111,1644868327,71117526,,https://stackoverflow.com/questions/71117526/how-can-i-use-strcmpin-my-if-statement-properly,How Can I Use strcmp()in My If Statement Properly?,1660601111.0,1644874096.0,Duplicate,
23,"['c', 'stm32', 'keil']","{'account_id': 15339672, 'reputation': 21, 'user_id': 11067058, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f996a1cd8e5c5168ba623e007bea6aea?s=256&d=identicon&r=PG&f=1', 'display_name': 'yahya.k', 'link': 'https://stackoverflow.com/users/11067058/yahya-k'}",True,146,71237163.0,1,1,1660178665,1645618558,71236767,CC BY-SA 4.0,https://stackoverflow.com/questions/71236767/stm32f4-interrupt,STM32F4 interrupt,1660178665.0,,,
24,"['c', 'arm', 'armv7', 'cortex-a8']","{'account_id': 3373466, 'reputation': 929, 'user_id': 2832155, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/QEZJX.png?s=256&g=1', 'display_name': 'SpacemanScott', 'link': 'https://stackoverflow.com/users/2832155/spacemanscott'}",False,146,,2,0,1660157840,1644079766,71000084,CC BY-SA 4.0,https://stackoverflow.com/questions/71000084/arm-vfpv3-assembler-instructions,ARM VFPv3 assembler instructions,,,,
25,"['c', 'floating-point', 'type-conversion', 'ieee-754']","{'account_id': 22685778, 'reputation': 11, 'user_id': 16855432, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyvPwae86P-wm6VFQDW-Ous5HlKd_RkAPwngAFI=k-s256', 'display_name': 'Mike Quinnn', 'link': 'https://stackoverflow.com/users/16855432/mike-quinnn'}",True,114,,1,0,1660132014,1645757113,71260437,CC BY-SA 4.0,https://stackoverflow.com/questions/71260437/is-there-a-way-to-numerically-find-the-ieee-754-conversion-of-a-floating-decimal,is there a way to numerically find the IEEE 754 conversion of a floating decimal,1645835370.0,,,
26,"['c++', 'c', 'ide']","{'account_id': 20820648, 'reputation': 53, 'user_id': 15292387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a710606b663ec91f43bb194fd26591a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lincoln', 'link': 'https://stackoverflow.com/users/15292387/lincoln'}",True,77,73235853.0,1,-1,1659615680,1645649581,71243910,CC BY-SA 4.0,https://stackoverflow.com/questions/71243910/what-is-the-name-of-tool-that-gives-you-the-declaration-of-a-function-in-c-c,What is the name of tool that gives you the declaration of a function in C/C++,1645650049.0,,,
27,"['c++', 'c']","{'account_id': 24336285, 'reputation': 11, 'user_id': 18274295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42a2760924f05689fc9f195ea382d490?s=256&d=identicon&r=PG', 'display_name': 'Wunian', 'link': 'https://stackoverflow.com/users/18274295/wunian'}",False,111,,1,1,1659556307,1645503557,71215865,CC BY-SA 4.0,https://stackoverflow.com/questions/71215865/how-can-i-set-unit-value-when-i-use-uvc-set-ctrl-and-uvc-get-ctrl-in-libuvc,How can I set unit value when I use uvc_set_ctrl() and uvc_get_ctrl() in libuvc?,1645506390.0,,,
28,"['c', 'x11', 'xorg', 'xcb']","{'account_id': 10803353, 'reputation': 7, 'user_id': 7946466, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/115236f6624948b4f02cbf571727bc6f?s=256&d=identicon&r=PG&f=1', 'display_name': 'WearingMedal', 'link': 'https://stackoverflow.com/users/7946466/wearingmedal'}",True,126,73165077.0,1,0,1659258660,1644950116,71131688,CC BY-SA 4.0,https://stackoverflow.com/questions/71131688/how-can-i-get-all-events-on-the-root-window-with-xcb,How can I get all events on the root window with XCB?,1659258660.0,,,
29,"['c', 'image-processing', 'ffmpeg', 'libav']","{'account_id': 5739208, 'reputation': 158, 'user_id': 4532394, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/449540475206183/picture?type=large', 'display_name': 'Che Huu', 'link': 'https://stackoverflow.com/users/4532394/che-huu'}",True,720,71078530.0,3,1,1659171576,1644485856,71062748,CC BY-SA 4.0,https://stackoverflow.com/questions/71062748/how-to-view-save-avframe-have-format-av-pix-fmt-yuvj420p-to-file,How to view/save AVFrame have format AV_PIX_FMT_YUVJ420P to file,,,,
30,"['c', 'taylor-series', 'function-approximation']","{'account_id': 13986576, 'reputation': 465, 'user_id': 10101532, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/603434116702758/picture?type=large', 'display_name': 'Gabriel Burzacchini', 'link': 'https://stackoverflow.com/users/10101532/gabriel-burzacchini'}",True,139,72926105.0,1,0,1659071201,1644740094,71098975,CC BY-SA 4.0,https://stackoverflow.com/questions/71098975/how-to-approximate-hyperbolic-sine-using-its-taylor-series,how to approximate hyperbolic sine using its taylor series?,1658977822.0,,,
31,"['c', 'pointers']","{'account_id': 23872644, 'reputation': 49, 'user_id': 17874141, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx3H2Bhr1hY_ew4DV1oXO1lZVgOhRRoEDsUBQqd=k-s256', 'display_name': 'Rixy', 'link': 'https://stackoverflow.com/users/17874141/rixy'}",True,83,,1,-1,1659017340,1644855040,71114870,CC BY-SA 4.0,https://stackoverflow.com/questions/71114870/how-to-use-x-in-printf-in-pointers,"How to use %x in printf, in pointers?",1659017340.0,,,
32,"['c', 'cs50', 'readability']","{'account_id': 2420110, 'reputation': 3, 'user_id': 2113286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2c61c454ad9467aae47924e337ee50f?s=256&d=identicon&r=PG', 'display_name': 'Max Grossenbacher', 'link': 'https://stackoverflow.com/users/2113286/max-grossenbacher'}",True,4858,71127473.0,2,0,1658912305,1644932255,71127432,CC BY-SA 4.0,https://stackoverflow.com/questions/71127432/cs50-readability-2022,CS50 readability 2022,1644932563.0,,,
33,"['c', 'windows', 'visual-studio-code']","{'account_id': 22938813, 'reputation': 21, 'user_id': 17071897, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyhW2zn1Ulg5QtTyjK0dhQiu5eo6t3NjvKID923=k-s256', 'display_name': 'caccia', 'link': 'https://stackoverflow.com/users/17071897/caccia'}",False,87,,0,0,1658518330,1645789879,71265451,CC BY-SA 4.0,https://stackoverflow.com/questions/71265451/visual-studio-code-on-windows-10-does-not-compile-programming-in-c,Visual Studio Code on Windows 10 does not compile. (Programming in C),1645792272.0,,,
34,"['c', 'gcc', 'hpc', 'lapack', 'blas']","{'account_id': 23617345, 'reputation': 1, 'user_id': 18221355, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwFdjE11Q7Cn0Cr7H_Ykqye6x5fEQ-wlM5sMz7d=k-s256', 'display_name': 'yao john', 'link': 'https://stackoverflow.com/users/18221355/yao-john'}",False,42,,1,0,1658500474,1645001769,71138755,CC BY-SA 4.0,https://stackoverflow.com/questions/71138755/why-calling-lapack-ilaenv-in-c-with-the-same-parameter-will-sometimes-obtain-dif,Why calling LAPACK ilaenv in C with the same parameter will sometimes obtain different return?,,,,
35,"['c', 'pointers']","{'account_id': 16897750, 'reputation': 15, 'user_id': 12219914, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCVlQsT7mhgZa6Fyk7ZZnbWhYwbLN-tgQ9kk5lXSg=k-s256', 'display_name': 'Pratik Bhetwal', 'link': 'https://stackoverflow.com/users/12219914/pratik-bhetwal'}",False,94,,0,1,1658233287,1645113439,71161391,CC BY-SA 4.0,https://stackoverflow.com/questions/71161391/what-is-a-valid-return-type-for-a-pointer-function-in-c,What is a valid return type for a pointer function in C?,1658233287.0,,,
36,"['c', 'gcc', 'glew', 'dwm']","{'account_id': 12445805, 'reputation': 45, 'user_id': 9062192, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6IvrY.jpg?s=256&g=1', 'display_name': 'PB020', 'link': 'https://stackoverflow.com/users/9062192/pb020'}",True,159,72936586.0,1,-1,1657745644,1644642883,71089173,CC BY-SA 4.0,https://stackoverflow.com/questions/71089173/error-linking-glew-and-dwmapi-to-msys-mingw,Error Linking GLEW and DWMAPI to MSYS MinGW,,,,
37,"['c', 'macos', 'openmp', 'llvm', 'apple-m1']","{'account_id': 24212849, 'reputation': 53, 'user_id': 18169129, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c5woQ.jpg?s=256&g=1', 'display_name': 'Th&#233;o Souchon', 'link': 'https://stackoverflow.com/users/18169129/th%c3%a9o-souchon'}",False,1342,,0,2,1657648117,1644585579,71080779,CC BY-SA 4.0,https://stackoverflow.com/questions/71080779/mac-m1-ld-library-not-found-for-lomp,(MAC M1) ld: library not found for -lomp,,,,
38,"['c', 'embedded', 'stm32', 'cmsis']","{'account_id': 10497247, 'reputation': 407, 'user_id': 15178710, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50ec964226caef5e8f31bba56ec46f1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'gregni', 'link': 'https://stackoverflow.com/users/15178710/gregni'}",False,335,,0,2,1657595707,1645192472,71174617,CC BY-SA 4.0,https://stackoverflow.com/questions/71174617/how-to-turn-all-gpio-pins-into-analog-mode-stm32,How to turn all gpio pins into analog mode. Stm32,1657595707.0,,,
39,"['c++', 'c', 'visual-studio-code', 'clang', 'clangd']","{'account_id': 24183402, 'reputation': 1, 'user_id': 18143719, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyyYzf8PPcxrmiB-sYkHo40DHyQNMIZmNDT5mBS=k-s256', 'display_name': 'kwit', 'link': 'https://stackoverflow.com/users/18143719/kwit'}",True,2048,,1,0,1657587203,1644254422,71022671,CC BY-SA 4.0,https://stackoverflow.com/questions/71022671/vs-code-environment-with-clangd,VS Code environment with Clangd,,,,
40,"['c', 'temporary-files']","{'account_id': 19303005, 'reputation': 143, 'user_id': 14110473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2a7791fce445de803cf2f219a145e56?s=256&d=identicon&r=PG&f=1', 'display_name': 'AJ Tan', 'link': 'https://stackoverflow.com/users/14110473/aj-tan'}",True,206,71013492.0,2,1,1657199516,1644206656,71013355,CC BY-SA 4.0,https://stackoverflow.com/questions/71013355/is-it-safe-to-use-fclose-on-a-temporary-file-created-by-tmpfile,Is it safe to use fclose() on a temporary file created by tmpfile()?,,,,
41,"['c', 'debugging']","{'account_id': 24268601, 'reputation': 11, 'user_id': 18217086, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74c70a79837b192824bb37e44404497c?s=256&d=identicon&r=PG', 'display_name': 'camknight15', 'link': 'https://stackoverflow.com/users/18217086/camknight15'}",False,93,,1,0,1656869867,1645834107,71272999,CC BY-SA 4.0,https://stackoverflow.com/questions/71272999/how-do-i-strcmp-specifically-for-newline-in-c,How do I strcmp specifically for newline in C?,1656868770.0,,,
42,"['arrays', 'c', 'pointers', 'pointer-arithmetic']","{'user_type': 'does_not_exist', 'display_name': 'user17936437'}",False,119,,1,0,1656844352,1645917038,71280963,CC BY-SA 4.0,https://stackoverflow.com/questions/71280963/remove-duplicate-array-elements-using-pointer-arithmetic,Remove duplicate array elements using pointer arithmetic,1656820713.0,,,
43,"['c', 'linux-kernel', 'system-calls']","{'account_id': 1419907, 'reputation': 107, 'user_id': 1344752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a62682e1bde9bce1ecfbb20199f7748d?s=256&d=identicon&r=PG', 'display_name': 'Sigterm', 'link': 'https://stackoverflow.com/users/1344752/sigterm'}",True,802,70934260.0,2,5,1655549064,1643649187,70930059,CC BY-SA 4.0,https://stackoverflow.com/questions/70930059/proper-way-of-getting-the-address-of-non-exported-kernel-symbols-in-a-linux-kern,Proper way of getting the address of non-exported kernel symbols in a Linux kernel module,1655331318.0,,,
44,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user18258423'}",True,977,71291393.0,2,0,1655237726,1645871821,71275938,CC BY-SA 4.0,https://stackoverflow.com/questions/71275938/scanf-function-doesnt-run-on-visual-studio,Scanf function doesn&#39;t run on visual studio,1645975278.0,,,
45,"['python', 'c', 'dll']","{'account_id': 21822489, 'reputation': 1, 'user_id': 16118518, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/526c8454c52ab975e2a214ce730c33be?s=256&d=identicon&r=PG&f=1', 'display_name': 'chaim green', 'link': 'https://stackoverflow.com/users/16118518/chaim-green'}",False,36,,0,0,1654801592,1645467796,71211256,CC BY-SA 4.0,https://stackoverflow.com/questions/71211256/pass-an-integer-pointer-from-a-dll-function-to-another-dll-function-from-python,pass an integer pointer from a dll function to another dll function from python,1654801592.0,,,
46,"['c++', 'c', 'visual-studio', 'winsock']","{'account_id': 24372803, 'reputation': 11, 'user_id': 18305511, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwqG9Gb6xEgihpN1-5jBbllLtd0m6aivlbwk1B6=k-s256', 'display_name': 'teslfkjasa dsfasdfas', 'link': 'https://stackoverflow.com/users/18305511/teslfkjasa-dsfasdfas'}",False,2655,,1,0,1654786805,1645807868,71269115,CC BY-SA 4.0,https://stackoverflow.com/questions/71269115/cannot-open-source-file-on-visual-studio-2022,Cannot open source file on visual studio 2022,1645808446.0,,,
47,"['c', 'text', 'text-formatting', 'ansi-escape', 'bold']","{'account_id': 24382483, 'reputation': 21, 'user_id': 18313787, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IrSHi.jpg?s=256&g=1', 'display_name': 'Md. Mehedi hasan', 'link': 'https://stackoverflow.com/users/18313787/md-mehedi-hasan'}",True,3450,71305350.0,2,0,1654706305,1645851783,71274207,CC BY-SA 4.0,https://stackoverflow.com/questions/71274207/how-to-bold-text-in-c-program,How to bold text in c program,1646122040.0,,,
