,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from
10,['c'],"{'account_id': 17778360, 'reputation': 51, 'user_id': 12910074, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1932674709c243f3c15273db03918601?s=256&d=identicon&r=PG&f=1', 'display_name': 'Xiagb', 'link': 'https://stackoverflow.com/users/12910074/xiagb'}",True,2535,2,3,1658858121,1581913078,60255906,CC BY-SA 4.0,https://stackoverflow.com/questions/60255906/how-to-close-the-task-terminal-automatically-after-vscode-debugging,How to close the task terminal automatically after vscode debugging,,1642261532.0,,,
11,['c'],"{'account_id': 13784049, 'reputation': 339, 'user_id': 9948449, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1rAZkbwX24M/AAAAAAAAAAI/AAAAAAAAAAA/eXYb4xbzZUg/photo.jpg?sz=256', 'display_name': 'Daniel Bertoldi', 'link': 'https://stackoverflow.com/users/9948449/daniel-bertoldi'}",True,306,1,0,1658595508,1582832862,60440734,CC BY-SA 4.0,https://stackoverflow.com/questions/60440734/c-read-special-characters-like-%c3%a3-using-scanf,C - Read special characters like &#39;&#227;&#39; using scanf,60442005.0,1582833982.0,,,
12,"['c++', 'c', 'visual-studio', 'tcc']","{'account_id': 180623, 'reputation': 5967, 'user_id': 414063, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/5b1e3128b33fa994d6c6640fb49898da?s=256&d=identicon&r=PG', 'display_name': 'jokoon', 'link': 'https://stackoverflow.com/users/414063/jokoon'}",False,458,1,1,1658341333,1581197942,60131423,CC BY-SA 4.0,https://stackoverflow.com/questions/60131423/properly-setting-up-tinycc-with-visual-studio-2019-library-libtcc1-32-a-not-fou,"Properly setting up tinycc with visual studio 2019, library libtcc1-32.a not found",,,,,
13,"['c', 'signed', 'integer-division']","{'account_id': 269349, 'reputation': 32391, 'user_id': 558639, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/3f4a1073df397d894cf3ae596988b687?s=256&d=identicon&r=PG', 'display_name': 'fearless_fool', 'link': 'https://stackoverflow.com/users/558639/fearless-fool'}",True,868,5,6,1657122631,1580497028,60009772,CC BY-SA 4.0,https://stackoverflow.com/questions/60009772/signed-integer-division-with-rounding-in-c,signed integer division with rounding in C,,1580498750.0,,,
14,"['c', 'language-lawyer', 'pointer-arithmetic']","{'account_id': 12966000, 'reputation': 1955, 'user_id': 9373509, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee85b2e77da0aaa34e30c9cf7749f2e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'aafulei', 'link': 'https://stackoverflow.com/users/9373509/aafulei'}",True,605,2,12,1656179320,1581405192,60163677,CC BY-SA 4.0,https://stackoverflow.com/questions/60163677/pointer-to-one-before-first-element-of-array,Pointer to one before first element of array,60163919.0,1581405586.0,,,
15,"['c', 'usb', 'stm32', 'hid', 'cubemx']","{'account_id': 17719804, 'reputation': 1, 'user_id': 12865147, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-nWyFCwbC0C0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdjXwjMwXvxKzlmhwfJlkRGOSMCjg/photo.jpg?sz=256', 'display_name': 'rololo', 'link': 'https://stackoverflow.com/users/12865147/rololo'}",False,241,2,0,1656134988,1581204538,60132199,CC BY-SA 4.0,https://stackoverflow.com/questions/60132199/cannot-figure-out-how-to-send-data-to-hat-switch-from-stm32f103c8-to-pc-via-usb,Cannot figure out how to send data to hat switch from stm32f103c8 to PC via USB,,1581236686.0,,,
16,"['arrays', 'c', 'csv', 'statistics']","{'account_id': 17195000, 'reputation': 53, 'user_id': 12447980, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_V6J-XIc6l0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf9ktF7mV0u4VRh3188RkElPXjMag/photo.jpg?sz=256', 'display_name': 'J J', 'link': 'https://stackoverflow.com/users/12447980/j-j'}",False,85,1,0,1655072528,1582078835,60292080,CC BY-SA 4.0,https://stackoverflow.com/questions/60292080/c-how-to-read-input-separated-by-commans-and-whitespaces,C - How to read input separated by commans and whitespaces,,1655072528.0,,,
17,"['c++', 'ios', 'c', 'objective-c', 'webrtc']","{'account_id': 17729338, 'reputation': 31, 'user_id': 12872335, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12e0dab405694c24f6325d8eb9006e56?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hakdi7j4D', 'link': 'https://stackoverflow.com/users/12872335/hakdi7j4d'}",True,1137,1,1,1654501502,1582060060,60289486,CC BY-SA 4.0,https://stackoverflow.com/questions/60289486/how-to-access-frames-of-rtcvideorenderer-ios,How to access frames of RTCVideoRenderer ? (ios),,1654501502.0,,,
18,"['c', 'string', 'windows', 'char', 'scanf']","{'account_id': 1935230, 'reputation': 144, 'user_id': 1743643, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/7561d216b554e0f26c4f98406d04392d?s=256&d=identicon&r=PG', 'display_name': 'Freakwave', 'link': 'https://stackoverflow.com/users/1743643/freakwave'}",True,304,2,1,1653334804,1582045461,60286028,CC BY-SA 4.0,https://stackoverflow.com/questions/60286028/sscanf-s-doesnt-return-first-character-of-string,sscanf_s doesn&#39;t return first character of string,60290128.0,1582098180.0,,,
19,"['c++', 'c']","{'account_id': 17786592, 'reputation': 11, 'user_id': 12916541, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCb9n4R_xZZOmHuaQ2M04PeYz1ALrP4L1OHfZ1bRg=k-s256', 'display_name': 'Alomgir hossen', 'link': 'https://stackoverflow.com/users/12916541/alomgir-hossen'}",True,286,1,1,1651082190,1582000951,60273856,CC BY-SA 4.0,https://stackoverflow.com/questions/60273856/codeblocks-16-bit-message,Codeblocks 16-bit message,,1582009544.0,,,
20,"['c', 'linux']","{'account_id': 5235425, 'reputation': 309, 'user_id': 4184167, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d7c52de2cab17b034e27766239a9b551?s=256&d=identicon&r=PG&f=1', 'display_name': 'joe', 'link': 'https://stackoverflow.com/users/4184167/joe'}",True,306,2,1,1650839612,1582281655,60336892,CC BY-SA 4.0,https://stackoverflow.com/questions/60336892/statvfs-wrong-sd-available-size-returned,statvfs wrong SD available size returned,,1582284462.0,,,
21,"['c', 'gcc', 'inline-assembly', 'language-design']","{'account_id': 15446839, 'reputation': 719, 'user_id': 11143545, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/617c9145bb039f1defedce54b28e89b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Herdsman', 'link': 'https://stackoverflow.com/users/11143545/herdsman'}",True,2017,4,5,1650625981,1581689369,60227941,CC BY-SA 4.0,https://stackoverflow.com/questions/60227941/why-cant-local-variable-be-used-in-gnu-c-basic-inline-asm-statements,Why can&#39;t local variable be used in GNU C basic inline asm statements?,60228031.0,1650625981.0,,,
22,"['c++', 'c', 'recursion', 'static']","{'account_id': 14647869, 'reputation': 1, 'user_id': 10578662, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Vwbb-Ml3oko/AAAAAAAAAAI/AAAAAAAABfk/_7iSFn_CqQ0/photo.jpg?sz=256', 'display_name': 'Phalin Pancholi', 'link': 'https://stackoverflow.com/users/10578662/phalin-pancholi'}",True,113,2,-11,1650158948,1580907645,60076410,,https://stackoverflow.com/questions/60076410/different-output-on-recursive-call-using-static-variable,Different output on recursive call using static variable,60076635.0,,1580911090.0,Needs more focus,
23,"['c', 'cpu', 'cpu-architecture', 'memory-alignment', 'low-level']","{'account_id': 13658582, 'reputation': 157, 'user_id': 9854362, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5945ede330ed0d02c223a2ab56b1653?s=256&d=identicon&r=PG&f=1', 'display_name': 'Progear', 'link': 'https://stackoverflow.com/users/9854362/progear'}",True,1114,3,2,1649850002,1581216353,60133064,CC BY-SA 4.0,https://stackoverflow.com/questions/60133064/how-does-the-processor-read-memory,how does the processor read memory?,,1581221905.0,,,
24,"['c', 'output', 'printf', 'bgi']","{'account_id': 17747911, 'reputation': 131, 'user_id': 12886785, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WgRue.jpg?s=256&g=1', 'display_name': 'CupcakeLove', 'link': 'https://stackoverflow.com/users/12886785/cupcakelove'}",True,117,2,1,1649273314,1581523821,60192591,CC BY-SA 4.0,https://stackoverflow.com/questions/60192591/how-to-completely-overwrite-output-in-c,How to completely overwrite output in c,,1649273314.0,,,
25,"['c', 'gcc', 'assembly', 'objdump']","{'account_id': 2811104, 'reputation': 2037, 'user_id': 2417339, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://lh5.googleusercontent.com/-Fu8uVDzdoTU/AAAAAAAAAAI/AAAAAAAAAFs/m_wiK1JMW6M/photo.jpg?sz=256', 'display_name': 'Tyler Hilbert', 'link': 'https://stackoverflow.com/users/2417339/tyler-hilbert'}",True,621,3,1,1648505438,1581017949,60102366,CC BY-SA 4.0,https://stackoverflow.com/questions/60102366/how-to-compile-and-dump-assembly-for-a-c-library-string-h,How to compile and dump assembly for a c library (string.h)?,,1581021518.0,,,
26,"['c', 'pointers', 'memcpy']","{'account_id': 15529748, 'reputation': 37, 'user_id': 11203615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11a452230f1fbf1ea46d09bd3546637e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fen', 'link': 'https://stackoverflow.com/users/11203615/fen'}",True,396,2,1,1648108937,1581066033,60110158,CC BY-SA 4.0,https://stackoverflow.com/questions/60110158/is-it-legal-to-pass-pointer-without-length-as-a-destination-into-memcpy,Is it legal to pass pointer without length as a destination into memcpy?,60110398.0,,,,
27,"['c', 'windows', 'x86', 'portable-executable']","{'account_id': 17175507, 'reputation': 63, 'user_id': 12431777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9e901e44ed9730d60e7a6f1d6b40365?s=256&d=identicon&r=PG&f=1', 'display_name': 'kansas_bulldog382', 'link': 'https://stackoverflow.com/users/12431777/kansas-bulldog382'}",True,1333,3,1,1647908683,1580664609,60028743,CC BY-SA 4.0,https://stackoverflow.com/questions/60028743/is-there-a-way-to-find-addresses-of-the-code-sections-data-text-etc-at-run,"Is there a way to find addresses of the code sections (.data, .text, etc) at runtime?",60029365.0,,,,
28,"['c', 'cs50']","{'account_id': 17854969, 'reputation': 31, 'user_id': 12969825, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75de1b8c4ce95fabc45bbee5d595ed45?s=256&d=identicon&r=PG&f=1', 'display_name': 'Biggles-2', 'link': 'https://stackoverflow.com/users/12969825/biggles-2'}",True,7877,3,0,1647761020,1582760824,60424279,CC BY-SA 4.0,https://stackoverflow.com/questions/60424279/cs50-problem-set-1-credit-2020-help-needed,CS50 Problem Set 1 (Credit) 2020 help needed,60424779.0,1583430167.0,,,
29,['c'],"{'account_id': 11998800, 'reputation': 49, 'user_id': 8779416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/144e125ecf21affe0b6043251023fa59?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ayush', 'link': 'https://stackoverflow.com/users/8779416/ayush'}",True,337,2,0,1647722411,1581353473,60154868,CC BY-SA 4.0,https://stackoverflow.com/questions/60154868/c-how-to-print-fahrenheit-to-celsius-table-in-float-values,C: How to print fahrenheit to celsius table in float values,60155024.0,,,,
30,"['c', 'clang', 'llvm', 'code-coverage', 'llvm-clang']","{'account_id': 3764020, 'reputation': 31, 'user_id': 3128036, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/V7CQk.jpg?s=256&g=1', 'display_name': 'drivealive', 'link': 'https://stackoverflow.com/users/3128036/drivealive'}",True,1996,3,1,1647248484,1580951912,60086401,CC BY-SA 4.0,https://stackoverflow.com/questions/60086401/clang-coverage-mapping-with-fprofile-instr-generate,Clang Coverage Mapping with -fprofile-instr-generate,,,,,
31,"['c', 'fibonacci']","{'user_type': 'does_not_exist', 'display_name': 'user12934736'}",True,141,1,0,1646831487,1582229497,60327809,CC BY-SA 4.0,https://stackoverflow.com/questions/60327809/how-to-correct-the-error-in-this-fibonacci-series-program-in-c,How to correct the error in this fibonacci series program in C?,,1582229636.0,,,
32,['c'],"{'account_id': 17830334, 'reputation': 31, 'user_id': 12950496, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_WFjgGzLn0M/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcyY9z3-7l7CTjav1Q5H6ANtNEC6w/photo.jpg?sz=256', 'display_name': 'MikeK', 'link': 'https://stackoverflow.com/users/12950496/mikek'}",True,123,1,-1,1645667733,1582502403,60368071,CC BY-SA 4.0,https://stackoverflow.com/questions/60368071/run-multiple-commands-in-c,Run multiple commands in c,,,,,
33,"['c', 'bit-manipulation', 'bit-shift', 'simplify', 'bbc-microbit']","{'account_id': 17097870, 'reputation': 516, 'user_id': 12372506, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wz2uL.png?s=256&g=1', 'display_name': 'CH.', 'link': 'https://stackoverflow.com/users/12372506/ch'}",False,139,1,0,1645459061,1582749746,60422228,CC BY-SA 4.0,https://stackoverflow.com/questions/60422228/mapping-specific-bits-in-input-bytes-to-specific-bits-in-output-word,Mapping specific bits in input bytes to specific bits in output word,,,,,
34,"['c', 'windows', 'mingw', 'fopen', 'nas']","{'account_id': 10306858, 'reputation': 1, 'user_id': 7603839, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df2236e1bf29a1d19dcaa43bb0df4f2c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tommi007', 'link': 'https://stackoverflow.com/users/7603839/tommi007'}",False,308,1,0,1645381056,1581006843,60099629,CC BY-SA 4.0,https://stackoverflow.com/questions/60099629/mingw-error-with-fopen-in-shared-folder,mingw error with fopen() in shared folder,,1581015914.0,,,
35,"['c', 'sorting', 'swap', 'sorting-network']","{'account_id': 8197776, 'reputation': 61, 'user_id': 6170006, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31e52b4282c4b7e7d828f56c93db4dd3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arif', 'link': 'https://stackoverflow.com/users/6170006/arif'}",True,591,3,2,1644962169,1580973536,60089582,CC BY-SA 4.0,https://stackoverflow.com/questions/60089582/sorting-network-swaps-for-64-elements,Sorting Network SWAPs for 64 elements,60090265.0,,,,
36,"['c', 'cygwin', 'getchar', 'getch']","{'account_id': 16836117, 'reputation': 51, 'user_id': 12172759, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-u_HhA1ChIpA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcgyvGGrAKaTtBj06jNdWhJG_FFxw/photo.jpg?sz=256', 'display_name': 'Justin Frossard', 'link': 'https://stackoverflow.com/users/12172759/justin-frossard'}",True,89,1,1,1644686810,1581994094,60273069,CC BY-SA 4.0,https://stackoverflow.com/questions/60273069/im-writing-a-c-program-and-i-cant-figure-out-how-to-insert-press-any-key-to-c,I&#39;m writing a C program and I can&#39;t figure out how to insert &quot;Press any key to continue...&quot; and have it continue after any key and not just enter,,1582001869.0,,,
37,['c'],"{'account_id': 16489870, 'reputation': 15, 'user_id': 11914108, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ZOr7w_TJDI4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdJmtEjXRrHjC7GEPW03NNGjNG7yw/photo.jpg?sz=256', 'display_name': 'MattD', 'link': 'https://stackoverflow.com/users/11914108/mattd'}",True,81,2,0,1643651455,1580671035,60029664,CC BY-SA 4.0,https://stackoverflow.com/questions/60029664/incrementing-and-printing-the-number-of-characters-in-a-array-without-using-strl,incrementing and printing the number of characters in a array without using strlen(),60029980.0,1580671576.0,,,
38,"['c', 'makefile', 'directory-structure']","{'account_id': 16000647, 'reputation': 13, 'user_id': 11547425, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d8db4598822578a35bee95d80fa9707?s=256&d=identicon&r=PG&f=1', 'display_name': 'MrSquaare', 'link': 'https://stackoverflow.com/users/11547425/mrsquaare'}",True,169,2,1,1643462647,1580811243,60055135,CC BY-SA 4.0,https://stackoverflow.com/questions/60055135/makefile-separated-sources-and-objects,Makefile: Separated sources and objects,60058433.0,1580811542.0,,,
39,"['c', 'loops', 'while-loop']","{'account_id': 17644527, 'reputation': 1, 'user_id': 12806220, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2618866344856093/picture?type=large', 'display_name': 'Luigi Sciacca', 'link': 'https://stackoverflow.com/users/12806220/luigi-sciacca'}",True,104,3,-1,1643356305,1581964219,60268501,CC BY-SA 4.0,https://stackoverflow.com/questions/60268501/can-someone-explain-me-this-while-loop-what-means,Can someone explain me this while loop what means?,,,,,
40,"['c', 'arrays', 'function', 'recursion', 'definition']","{'account_id': 16323441, 'reputation': 19, 'user_id': 11788603, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-SmIHiLvgvHQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re8Q6nMyHry8uf-YiIyyDBVmKrVMQ/photo.jpg?sz=256', 'display_name': 'Muhammad Asim', 'link': 'https://stackoverflow.com/users/11788603/muhammad-asim'}",True,3396,3,-3,1643322585,1582053908,60288110,CC BY-SA 4.0,https://stackoverflow.com/questions/60288110/how-to-traverse-a-2d-array-using-recursion,How to traverse a 2D array using recursion,60288758.0,1582056616.0,,,
41,"['c', 'numbers', 'hex']","{'account_id': 16789379, 'reputation': 11, 'user_id': 12137432, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-RGxjn515Ig8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rczPPO0l9GhHnjc6SmLekSEwcabeQ/photo.jpg?sz=256', 'display_name': 'David Anyaeche', 'link': 'https://stackoverflow.com/users/12137432/david-anyaeche'}",True,1987,3,1,1642002836,1581091285,60117015,CC BY-SA 4.0,https://stackoverflow.com/questions/60117015/c-htoi-function,C - htoi function,,1581096072.0,,,
42,"['c', 'linux', 'gcc', 'fopen', 'tr24731']","{'account_id': 6560671, 'reputation': 395, 'user_id': 5071882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f9e911e357a382a6043609e1224cedf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rice Man', 'link': 'https://stackoverflow.com/users/5071882/rice-man'}",True,321,2,0,1641680852,1582224168,60326623,CC BY-SA 4.0,https://stackoverflow.com/questions/60326623/im-using-linux-compiling-with-gcc-getting-error-warning-implicit-declaratio,"I&#39;m using Linux, compiling with gcc, getting error: warning: implicit declaration of function ‘fopen_s’, can someone help me fix this?",60326678.0,1641680852.0,,,
43,"['c', 'unity3d', 'detection', 'voice']","{'account_id': 16096672, 'reputation': 15, 'user_id': 11618655, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-EFretSDwCJQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rew17QYuTx7FhGAjyTzln6YaGO4zw/mo/photo.jpg?sz=256', 'display_name': 'aqw', 'link': 'https://stackoverflow.com/users/11618655/aqw'}",False,72,1,0,1641406572,1581880840,60252291,CC BY-SA 4.0,https://stackoverflow.com/questions/60252291/how-to-integrate-a-voice-to-string-detector-in-c-language,How to integrate a voice to string detector in C language,,1641406572.0,,,
44,"['c', 'arrays', 'string', 'search']","{'account_id': 17730076, 'reputation': 11, 'user_id': 12872898, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mB9k9vBP_Mf9epLE71GTh_kUBh0Tbb_m55RjTgY1A=k-s256', 'display_name': 'Jayesh Upadhyay', 'link': 'https://stackoverflow.com/users/12872898/jayesh-upadhyay'}",True,54,1,0,1641378893,1581345476,60152649,CC BY-SA 4.0,https://stackoverflow.com/questions/60152649/segmentation-error-in-the-program-of-searching-for-a-string,Segmentation error in the program of searching for a string,60169557.0,,,,
45,"['c', 'gcc', 'shared-libraries', 'undefined-reference']","{'account_id': 14129555, 'reputation': 223, 'user_id': 10207893, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ounh3_MFmW4/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7qnWGjF21gPHgZmZJlbtRzRVEzcsg/mo/photo.jpg?sz=256', 'display_name': 'user10207893', 'link': 'https://stackoverflow.com/users/10207893/user10207893'}",False,245,1,1,1640619561,1582218606,60325256,CC BY-SA 4.0,https://stackoverflow.com/questions/60325256/cant-compile-shared-library-under-windows-due-to-undefined-reference,Can&#39;t compile shared library under Windows due to undefined reference,,,,,
46,"['c', 'assembly', 'calling-convention', 'stack-frame']","{'account_id': 17614090, 'reputation': 160, 'user_id': 12781521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f03a73405a8c2ebc07ffb873066d179?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahmoud Salah', 'link': 'https://stackoverflow.com/users/12781521/mahmoud-salah'}",True,1290,3,0,1639794025,1581939799,60261705,CC BY-SA 4.0,https://stackoverflow.com/questions/60261705/why-functions-locals-and-arguments-are-pushed-to-the-stack,Why functions locals and arguments are pushed to the stack?,60341261.0,1639794025.0,,,
47,"['python', 'c', 'python-3.x', 'python-c-api', 'python-extensions']","{'account_id': 4574226, 'reputation': 475, 'user_id': 6876488, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/715213d30bdd9993802694d09be0c378?s=256&d=identicon&r=PG', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/6876488/daniel'}",True,1552,1,1,1639285513,1581545754,60197701,CC BY-SA 4.0,https://stackoverflow.com/questions/60197701/passing-byte-string-from-python-to-c,Passing byte string from Python to C,60198971.0,1639285513.0,,,
