,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from
10,"['c', 'enums', 'unions', 'pointer-aliasing']","{'account_id': 21728732, 'reputation': 234, 'user_id': 16037790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5564081ddba8467e1a8b6ce4385a6089?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jarvis__-_-__', 'link': 'https://stackoverflow.com/users/16037790/jarvis'}",True,81,1,1,1662528457,1624040766,68039911,CC BY-SA 4.0,https://stackoverflow.com/questions/68039911/how-to-do-aliasing-with-union-or-possible-with-enum,How to do aliasing with union or possible with enum?,68040028.0,1662528457.0,,,
11,"['c', 'struct', 'enums', 'unions']","{'account_id': 20473350, 'reputation': 289, 'user_id': 15023244, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qpzwO.png?s=256&g=1', 'display_name': 'pheianox', 'link': 'https://stackoverflow.com/users/15023244/pheianox'}",True,182,2,1,1662528442,1624054079,68041913,CC BY-SA 4.0,https://stackoverflow.com/questions/68041913/how-do-i-print-either-string-or-integer-in-c,How do I print either string or integer in C?,68042032.0,1662528442.0,,,
12,"['c', 'linux', 'security', 'kernel', 'heap-memory']","{'account_id': 22061987, 'reputation': 1, 'user_id': 16324495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ddfa1240f63f501461b8f147b50afac2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ex1t', 'link': 'https://stackoverflow.com/users/16324495/ex1t'}",True,500,2,0,1661002824,1624753563,68147140,CC BY-SA 4.0,https://stackoverflow.com/questions/68147140/which-feature-does-linux-kernel-update-that-lead-to-heap-not-executable-on-linux,Which feature does linux kernel update that lead to heap not executable on linux 5.10 but executable on linux 5.0 while NX(DEP) disabled,,1624851462.0,,,
13,"['c', 'gcc', 'compiler-errors', 'readline']","{'account_id': 17076586, 'reputation': 103, 'user_id': 12356071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5aadd1c4942828ae43f08d2881700db2?s=256&d=identicon&r=PG&f=1', 'display_name': 'luweglarz', 'link': 'https://stackoverflow.com/users/12356071/luweglarz'}",True,5752,2,2,1660997733,1623848756,68003253,CC BY-SA 4.0,https://stackoverflow.com/questions/68003253/error-implicit-declaration-of-function-rl-replace-line-is-invalid-in-c99-we,"error: implicit declaration of function &#39;rl_replace_line&#39; is invalid in C99 [-Werror,-Wimplicit-function-declaration]",68066787.0,,,,
14,['c'],"{'account_id': 21852059, 'reputation': 5, 'user_id': 16143985, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HDTS5.jpg?s=256&g=1', 'display_name': 'Julies Dein', 'link': 'https://stackoverflow.com/users/16143985/julies-dein'}",False,4159,1,-3,1660500244,1622977618,67858387,CC BY-SA 4.0,https://stackoverflow.com/questions/67858387/what-will-be-the-code-for-54321-4321-321-21,what will be the code for 54321 4321 321 21,,1622985061.0,,,
15,"['c', 'initialization', 'declaration', 'do-while']","{'account_id': 22090164, 'reputation': 23, 'user_id': 16348338, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjOOFg-za_obBzoy78BLOFrLs7UFSRDlzRBgschuw=k-s256', 'display_name': 'Rishujeet Rai', 'link': 'https://stackoverflow.com/users/16348338/rishujeet-rai'}",True,1146,3,0,1660135310,1625039049,68190453,CC BY-SA 4.0,https://stackoverflow.com/questions/68190453/sum-of-numbers-occurring-in-the-multiplication-table-of-8-whats-wrong-with-my,"Sum of numbers occurring in the multiplication table of 8. What&#39;s wrong with my code? Desirable output is 440, and I&#39;m getting 33204",68190488.0,1625039797.0,,,
16,"['c', 'googletest', 'googlemock']","{'account_id': 16433738, 'reputation': 19, 'user_id': 11871861, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-0HBzCZAUOJ8/AAAAAAAAAAI/AAAAAAAAAKw/uQbpKNIHB80/photo.jpg?sz=256', 'display_name': 'developer_in_the_making', 'link': 'https://stackoverflow.com/users/11871861/developer-in-the-making'}",False,665,1,0,1658882431,1623871516,68008899,CC BY-SA 4.0,https://stackoverflow.com/questions/68008899/using-gmock-to-mock-c-style-functions,Using gmock to mock c-style functions,,1658882431.0,,,
17,"['c', 'linux', 'gdb', 'heap-memory', 'coredump']","{'account_id': 21946447, 'reputation': 3, 'user_id': 16226227, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhtboOyalnQPqNshYm5m30tn4pwamMGwyzdJsCiopE=k-s256', 'display_name': 'Nalluri Venkatesh', 'link': 'https://stackoverflow.com/users/16226227/nalluri-venkatesh'}",False,302,1,0,1656399787,1624979972,68181536,CC BY-SA 4.0,https://stackoverflow.com/questions/68181536/how-to-view-regions-of-memory-that-are-allocated-by-malloc-in-gdb-core-dump-is,"How to view regions of memory that are allocated by malloc in GDB core dump, is there any commands related to heap?",,1656399787.0,,,
18,"['c', 'language-lawyer', 'linkage', 'c17']","{'account_id': 5348772, 'reputation': 604, 'user_id': 14149122, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GYQwV.png?s=256&g=1', 'display_name': 'Pep', 'link': 'https://stackoverflow.com/users/14149122/pep'}",True,127,1,0,1654843799,1624172678,68053442,CC BY-SA 4.0,https://stackoverflow.com/questions/68053442/c-function-declaration-linkage,C function declaration linkage,68055148.0,1654843799.0,,,
19,"['c', 'linux', 'clang-static-analyzer', 'scan-build']","{'account_id': 22079247, 'reputation': 13, 'user_id': 16339066, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26d709ae380382ff54901693d7a50e89?s=256&d=identicon&r=PG&f=1', 'display_name': 'caskeep', 'link': 'https://stackoverflow.com/users/16339066/caskeep'}",True,473,1,1,1654698053,1624938836,68172416,CC BY-SA 4.0,https://stackoverflow.com/questions/68172416/scan-build-not-working-reporting-removing-directory-xxx-because-it-contains-no,scan-build not working reporting &quot;Removing directory xxx because it contains no report.&quot;,68172843.0,1625059301.0,,,
20,"['c', 'unix', 'stream', 'posix']","{'account_id': 18878179, 'reputation': 493, 'user_id': 13771204, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89957b8eba2ef04a0e6f0112c898151d?s=256&d=identicon&r=PG&f=1', 'display_name': 'TTG', 'link': 'https://stackoverflow.com/users/13771204/ttg'}",True,144,1,2,1653673213,1623958331,68025524,CC BY-SA 4.0,https://stackoverflow.com/questions/68025524/passing-a-file-descriptor-from-open-memstream-to-dup2,Passing a file descriptor from `open_memstream` to `dup2`,72406105.0,,,,
21,"['c', 'file-io', 'output', 'byte']","{'account_id': 18004003, 'reputation': 33, 'user_id': 13085262, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b1309c83ec00cb9f7cfb25c41f81ae2?s=256&d=identicon&r=PG&f=1', 'display_name': 'charlie10719', 'link': 'https://stackoverflow.com/users/13085262/charlie10719'}",True,626,2,0,1653398101,1623080734,67874741,CC BY-SA 4.0,https://stackoverflow.com/questions/67874741/how-to-write-to-a-file-byte-by-byte-or-in-chunks-in-c,How to write() to a file byte by byte or in chunks in C,67875371.0,1653398101.0,,,
22,['c'],"{'account_id': 16093210, 'reputation': 197, 'user_id': 11616106, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-nN-orBkJ9X4/AAAAAAAAAAI/AAAAAAAAAEc/WGtvmSJ36Ww/photo.jpg?sz=256', 'display_name': 'hobik', 'link': 'https://stackoverflow.com/users/11616106/hobik'}",True,494,1,0,1653379502,1625037272,68190044,CC BY-SA 4.0,https://stackoverflow.com/questions/68190044/converting-uint64-t-to-double-value,Converting uint64_t to Double Value,68190892.0,1653379502.0,,,
23,"['c', 'linux']","{'account_id': 20549825, 'reputation': 21, 'user_id': 15082770, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GitfKTYUJYx4As6GsiHqKVs1wvNuGszzNS_LJUx=k-s256', 'display_name': 'Ayad Seghairi', 'link': 'https://stackoverflow.com/users/15082770/ayad-seghairi'}",True,1383,2,0,1653375810,1624961448,68176673,CC BY-SA 4.0,https://stackoverflow.com/questions/68176673/where-can-i-get-the-source-code-for-linux,Where can I get the source code for Linux?,68176811.0,,,,
24,"['arrays', 'c', 'x11', 'motif']","{'account_id': 5561998, 'reputation': 11, 'user_id': 4410811, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BXIU0.jpg?s=256&g=1', 'display_name': 'vishnu', 'link': 'https://stackoverflow.com/users/4410811/vishnu'}",False,102,1,0,1653117749,1624596046,68125539,CC BY-SA 4.0,https://stackoverflow.com/questions/68125539/impossible-to-pass-a-motif-widget-array-as-client-data-in-xtaddcallback,Impossible to pass a Motif widget array as client_data in XtAddCallback?,,1653117749.0,,,
25,"['c', 'gcc', 'ram', 'allocation']","{'account_id': 1174938, 'reputation': 647, 'user_id': 1151155, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/4b139b00f25a32c07445c4a94d7e58ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'C.E.', 'link': 'https://stackoverflow.com/users/1151155/c-e'}",True,82,2,1,1653061147,1624495800,68108392,CC BY-SA 4.0,https://stackoverflow.com/questions/68108392/auto-allocate-to-a-specific-ram-area-in-gcc-c,Auto-Allocate to a specific RAM Area in GCC/C,72321529.0,1624496652.0,,,
26,"['c', 'recursion', 'decrement']","{'account_id': 21424879, 'reputation': 111, 'user_id': 15782364, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-LFkVT_9nUco/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnkvA069noJMja1f6ENY8A4VqFsAg/s96-c/photo.jpg?sz=256', 'display_name': 'ash54321', 'link': 'https://stackoverflow.com/users/15782364/ash54321'}",True,2925,2,5,1652958813,1623954845,68024823,CC BY-SA 4.0,https://stackoverflow.com/questions/68024823/recursive-function-for-finding-factorial-of-a-number,Recursive function for finding factorial of a number,68024993.0,1624020676.0,,,
27,"['c', 'encryption', 'openssl', 'rsa']","{'account_id': 17839166, 'reputation': 66, 'user_id': 12957423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27b2f9c31fa4449372b45eed6c2647c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pudron', 'link': 'https://stackoverflow.com/users/12957423/pudron'}",True,1515,2,0,1652649311,1624462013,68102808,CC BY-SA 4.0,https://stackoverflow.com/questions/68102808/how-to-use-openssl-3-0-rsa-in-c,How to use OpenSSL 3.0 RSA in C?,,1624501681.0,,,
28,"['c', 'windows', 'user-interface', 'winapi']","{'account_id': 20761022, 'reputation': 13, 'user_id': 15246196, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc3b78f10ee0f180188e4d5abfe8d64e?s=256&d=identicon&r=PG&f=1', 'display_name': 'kim2002', 'link': 'https://stackoverflow.com/users/15246196/kim2002'}",True,92,1,-1,1651688277,1624091065,68044985,CC BY-SA 4.0,https://stackoverflow.com/questions/68044985/can-i-insert-my-code-to-my-coded-interface-using-win32,Can I insert my code to my coded interface using Win32?,68053706.0,1651688277.0,,,
29,"['c', 'cmake', 'flags']","{'account_id': 16984525, 'reputation': 47, 'user_id': 12285626, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBd73nptmV-2hzMyacQZ3EH1RRjktQvcGdqFa2RnQ=k-s256', 'display_name': 'Levente Wolf', 'link': 'https://stackoverflow.com/users/12285626/levente-wolf'}",True,371,1,2,1651657473,1623396593,67932920,CC BY-SA 4.0,https://stackoverflow.com/questions/67932920/how-to-add-custom-flag-in-cmake-building,How to add custom flag in CMake building,72110902.0,1623396959.0,,,
30,"['c', 'linux', 'gtk4']","{'account_id': 21092115, 'reputation': 103, 'user_id': 15503791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c76c87018020dcb262dfbbb175ec8d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'panchis', 'link': 'https://stackoverflow.com/users/15503791/panchis'}",True,233,1,0,1650213099,1624343000,68078496,CC BY-SA 4.0,https://stackoverflow.com/questions/68078496/how-can-i-load-a-gtk4-demo-example-file-browser-specifically,How can i load a GTK4 demo example? (File browser specifically),71897408.0,,,,
31,"['c', 'graphics2d', 'bgi', 'turbo-c']","{'account_id': 12729885, 'reputation': 726, 'user_id': 9246940, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/311254f2b45977fb0d3f02d34802b6f3?s=256&d=identicon&r=PG', 'display_name': 'Shivam Verma', 'link': 'https://stackoverflow.com/users/9246940/shivam-verma'}",True,368,2,0,1649347082,1624766757,68147891,CC BY-SA 4.0,https://stackoverflow.com/questions/68147891/c-graphics-how-to-move-an-object-with-specific-angle,C Graphics - How to move an object with specific angle,68149861.0,1649347082.0,,,
32,"['c', 'macos', 'assembly', 'arm', 'cross-compiling']","{'account_id': 17484468, 'reputation': 844, 'user_id': 12677801, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDAXiuArwsP4Wr_5ycwGxH2T6TB49z2rG2igKiD2lU=k-s256', 'display_name': 'zendevil.eth', 'link': 'https://stackoverflow.com/users/12677801/zendevil-eth'}",False,353,1,2,1648493375,1623586628,67958145,CC BY-SA 4.0,https://stackoverflow.com/questions/67958145/how-to-generate-the-arm64-assembly-of-a-c-program-on-x86-macos,How to generate the arm64 assembly of a c program on x86 macOS,,1623589755.0,,,
33,"['c', 'xml', 'xml-parsing', 'logical-operators', 'yang']","{'account_id': 7252932, 'reputation': 29, 'user_id': 5532547, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nS74x.jpg?s=256&g=1', 'display_name': 'Krishna', 'link': 'https://stackoverflow.com/users/5532547/krishna'}",False,191,1,0,1648454029,1624376151,68086612,CC BY-SA 4.0,https://stackoverflow.com/questions/68086612/how-to-use-logical-conditions-in-xml,How to use logical conditions in XML?,,,,,
34,"['c', 'stm32', 'sd-card', 'fatfs', 'stm32cubemx']","{'account_id': 20594066, 'reputation': 31, 'user_id': 15116973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9491c43b9b1d0a0414fc287403e57ffd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anis AIT', 'link': 'https://stackoverflow.com/users/15116973/anis-ait'}",False,1119,1,0,1648070712,1624528970,68113639,CC BY-SA 4.0,https://stackoverflow.com/questions/68113639/stm32-sd-fatfs-mount-error-fr-not-ready,STM32 SD FATFS mount error (FR_NOT_READY),,,,,
35,"['c', 'go']","{'account_id': 10025432, 'reputation': 19, 'user_id': 7413737, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6bbd25558cdfa0c5c94422589f5866f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mark_x', 'link': 'https://stackoverflow.com/users/7413737/mark-x'}",False,103,2,0,1647658341,1624868906,68160032,CC BY-SA 4.0,https://stackoverflow.com/questions/68160032/c-to-golang-conversion-why-my-code-can-not-work,"c to golang conversion, why my code can not work?",,1624870435.0,,,
36,"['python', 'c++', 'c', 'pandas', 'numpy']","{'account_id': 20087357, 'reputation': 762, 'user_id': 14728630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc2b8e71932650583140df2a776bc408?s=256&d=identicon&r=PG&f=1', 'display_name': 'nick', 'link': 'https://stackoverflow.com/users/14728630/nick'}",True,212,2,2,1647287868,1624005148,68031914,CC BY-SA 4.0,https://stackoverflow.com/questions/68031914/how-can-i-export-pandas-dataframe-to-a-file-with-binary-format-and-let-c-read,How can i export pandas dataframe to a file with binary format and let c++ read it?,,1647287614.0,,,
37,"['c', 'cmake', 'sdl-2']","{'account_id': 13992742, 'reputation': 21, 'user_id': 10106358, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jJApl.png?s=256&g=1', 'display_name': 'exokem', 'link': 'https://stackoverflow.com/users/10106358/exokem'}",True,615,1,2,1647058459,1623888853,68011399,CC BY-SA 4.0,https://stackoverflow.com/questions/68011399/issue-including-sdl2-and-sdl2-image-with-cmake,Issue Including SDL2 and SDL2_image With CMake,,1623889812.0,,,
38,"['c', 'macros', 'dynamic-compilation', 'compiler-services']","{'account_id': 514136, 'reputation': 109025, 'user_id': 1593077, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/10c44e0d9568e48d05708ae196ad936f?s=256&d=identicon&r=PG', 'display_name': 'einpoklum', 'link': 'https://stackoverflow.com/users/1593077/einpoklum'}",True,43,2,1,1646327446,1622564673,67792594,CC BY-SA 4.0,https://stackoverflow.com/questions/67792594/how-can-i-tell-which-defines-are-missing-in-a-c-file-not-via-compilation-failur,"How can I tell which defines are missing in a C file, not via compilation failure?",,1646327446.0,,,
39,"['c', 'struct', 'limit', 'minmax', 'clamp']","{'account_id': 18459930, 'reputation': 77, 'user_id': 13447709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c62a2408f8e4e91d5dcb0588015f89e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Spitfire1.2', 'link': 'https://stackoverflow.com/users/13447709/spitfire1-2'}",True,149,3,1,1646250068,1624437562,68096393,CC BY-SA 4.0,https://stackoverflow.com/questions/68096393/how-to-limitclamp-struct-values-in-c,how to limit(clamp) struct values in C,68676196.0,,,,
40,"['c', 'linux', 'tensorflow', 'cmake', 'raspberry-pi-zero']","{'account_id': 21913014, 'reputation': 23, 'user_id': 16197261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/036d92c8a86cd26382c0e4368131fe64?s=256&d=identicon&r=PG&f=1', 'display_name': 'martina_rad', 'link': 'https://stackoverflow.com/users/16197261/martina-rad'}",True,265,1,2,1645796868,1623411400,67936318,CC BY-SA 4.0,https://stackoverflow.com/questions/67936318/installing-tensorflow-lite-with-cmake,Installing Tensorflow Lite with CMake,71224175.0,,,,
41,"['c', 'terminal', 'newline', 'pty', 'backspace']","{'account_id': 19886135, 'reputation': 82, 'user_id': 14569086, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7zDex.jpg?s=256&g=1', 'display_name': 'Francesco Pagani', 'link': 'https://stackoverflow.com/users/14569086/francesco-pagani'}",True,609,3,1,1643397416,1623745817,67982736,CC BY-SA 4.0,https://stackoverflow.com/questions/67982736/can-backspace-escape-cancel-a-new-line-escape,Can backspace escape cancel a new-line escape?,67982891.0,1623747016.0,,,
42,"['c', 'scanf']","{'account_id': 11260333, 'reputation': 31, 'user_id': 9313531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d04358b12c76d2b9e8dad971b1240ecf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cosinus', 'link': 'https://stackoverflow.com/users/9313531/cosinus'}",True,69,1,3,1643330203,1624962259,68176894,CC BY-SA 4.0,https://stackoverflow.com/questions/68176894/is-it-possible-to-specify-a-string-consisting-of-a-number-of-characters-for,Is it possible to specify a string consisting of a number of `^` characters for scanf?,68177138.0,1624963918.0,,,
43,"['c', 'struct', 'boolean', 'bit-fields']","{'account_id': 21866301, 'reputation': 1056, 'user_id': 16217248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/620094ff81279d4f0d59abef846b6ace?s=256&d=identicon&r=PG&f=1', 'display_name': 'user16217248', 'link': 'https://stackoverflow.com/users/16217248/user16217248'}",True,236,1,0,1643189204,1624487225,68107635,CC BY-SA 4.0,https://stackoverflow.com/questions/68107635/can-or-should-i-make-bools-bit-fields,Can or should I make bools bit fields?,68107923.0,1624487364.0,,,
44,"['c', 'list', 'singly-linked-list', 'timeslots']","{'account_id': 19964614, 'reputation': 301, 'user_id': 14631494, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ccf970b272e913a2ef51da48a6d9e65?s=256&d=identicon&r=PG&f=1', 'display_name': 'wajaap', 'link': 'https://stackoverflow.com/users/14631494/wajaap'}",False,110,0,0,1643139112,1622908700,67851392,CC BY-SA 4.0,https://stackoverflow.com/questions/67851392/how-can-i-compare-a-value-of-time-with-a-time-slot,How can I compare a value of time with a time slot?,,1643139112.0,,,
45,"['c', 'visual-c++']","{'account_id': 14468761, 'reputation': 57, 'user_id': 10451385, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31db76de10be0021290f1c8fad5d7b98?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kirna', 'link': 'https://stackoverflow.com/users/10451385/kirna'}",True,107,1,-3,1642084184,1622756328,67828959,CC BY-SA 4.0,https://stackoverflow.com/questions/67828959/are-c-programs-compiled-with-msvc-jit-or-aot,Are C programs compiled with MSVC JIT or AOT?,67829363.0,1642084184.0,,,
46,"['html', 'c', 'raylib']","{'account_id': 19467625, 'reputation': 71, 'user_id': 14240629, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GioETwbIP9mWzHlFph7Zz-yu976913aG2fClA9L=k-s256', 'display_name': 'josephi', 'link': 'https://stackoverflow.com/users/14240629/josephi'}",True,348,1,1,1641727307,1623773776,67989952,CC BY-SA 4.0,https://stackoverflow.com/questions/67989952/how-to-make-a-html-build-from-raylib,How to make a HTML build from raylib,,,,,
