,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from
10,"['c', 'primes']","{'account_id': 19535910, 'reputation': 76, 'user_id': 14294699, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L5o11.jpg?s=256&g=1', 'display_name': 'JKac', 'link': 'https://stackoverflow.com/users/14294699/jkac'}",True,71,63939941.0,3,0,1665259144,1600351730,1665259144.0,63939898,CC BY-SA 4.0,https://stackoverflow.com/questions/63939898/problems-with-printing-output-c,Problems with printing output C,,,,
11,"['c', 'uart', 'tinkercad']","{'account_id': 15692954, 'reputation': 33, 'user_id': 11323389, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5bf264df756d47c140fd64465febb8bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/11323389/steve'}",False,2407,,0,0,1665183563,1599877698,,63856293,CC BY-SA 4.0,https://stackoverflow.com/questions/63856293/how-to-send-and-receive-data-through-uart-between-two-arduino-unos,How to send and receive data through UART between two Arduino Unos,,,,
12,"['c', 'pointers']","{'account_id': 13477976, 'reputation': 3, 'user_id': 9724232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47f1c1eb42eaf18f1beb7add976e24d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'swapfile3', 'link': 'https://stackoverflow.com/users/9724232/swapfile3'}",True,96,63727596.0,3,-1,1664450856,1599146041,1664450856.0,63726599,CC BY-SA 4.0,https://stackoverflow.com/questions/63726599/uninitialized-pointer-in-c-is-surprisingly-working-in-mingw,Uninitialized pointer in C is surprisingly working in MinGW,,,,
13,"['c', 'linux', 'gcc', 'cross-compiling', 'windows-subsystem-for-linux']","{'account_id': 14949051, 'reputation': 33, 'user_id': 10793425, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-n1ZQcS5EWS8/AAAAAAAAAAI/AAAAAAAAAA0/nJojmTaLJss/photo.jpg?sz=256', 'display_name': 'Frodo', 'link': 'https://stackoverflow.com/users/10793425/frodo'}",True,953,63764244.0,1,0,1664304346,1599389321,,63763272,CC BY-SA 4.0,https://stackoverflow.com/questions/63763272/libgcc-compilation-failed-with-an-error-cannot-compute-suffix-of-object-files,LibGCC compilation Failed with an error: cannot compute suffix of object files: cannot compile,,,,
14,"['c', 'macos', 'codeblocks']","{'account_id': 19623055, 'reputation': 55, 'user_id': 14363101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d64b03ed60912297ae8ce11b4b8181df?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gabin Legrand', 'link': 'https://stackoverflow.com/users/14363101/gabin-legrand'}",True,419,73707286.0,4,0,1663091275,1601403899,1601447786.0,64125484,CC BY-SA 4.0,https://stackoverflow.com/questions/64125484/codeblocks-can-build-c-program-but-cant-run-it,Codeblocks can build C program but can&#39;t run it,,,,
15,"['c', 'printf', 'fgets', 'c-strings']","{'user_type': 'does_not_exist', 'display_name': 'user14287969'}",True,2491,,2,1,1663088412,1600936837,1600938014.0,64042652,CC BY-SA 4.0,https://stackoverflow.com/questions/64042652/is-printf-unsafe-to-use-in-c,Is printf unsafe to use in C,,,,
16,"['c', 'linux', 'tcp', 'raw-sockets']","{'account_id': 18971937, 'reputation': 49, 'user_id': 13861469, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2677497435837918/picture?type=large', 'display_name': 'Antonio Delgado', 'link': 'https://stackoverflow.com/users/13861469/antonio-delgado'}",False,337,,1,1,1663080554,1601329706,1601331566.0,64110075,CC BY-SA 4.0,https://stackoverflow.com/questions/64110075/how-to-set-tcp-options-mss-window-scale-and-sack-using-raw-sockets,"How to set TCP options (MSS, Window Scale and SACK) using raw sockets",,,,
17,"['c', 'linux', 'unix', 'header-files']","{'account_id': 4759281, 'reputation': 7120, 'user_id': 3847117, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/625532931d60c1c3a51c51de2bf9f141?s=256&d=identicon&r=PG&f=1', 'display_name': 'Foobar', 'link': 'https://stackoverflow.com/users/3847117/foobar'}",False,135,,1,0,1662669790,1600127473,,63893213,CC BY-SA 4.0,https://stackoverflow.com/questions/63893213/where-do-the-bits-x-e-g-bits-errno-h-header-files-come-from,Where do the bits/X (e.g bits/errno.h) header files come from?,,,,
18,"['c', 'function', 'return']","{'account_id': 19232278, 'reputation': 23, 'user_id': 14053908, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3665021076942631/picture?type=large', 'display_name': 'Yong Yung Fook', 'link': 'https://stackoverflow.com/users/14053908/yong-yung-fook'}",True,51,,1,-2,1662352822,1599052619,1662352822.0,63706377,CC BY-SA 4.0,https://stackoverflow.com/questions/63706377/how-to-return-a-value-from-the-function-to-the-program,How to return a value from the function to the program?,,,,
19,"['c', 'memory-management', 'linux-kernel']","{'account_id': 19403096, 'reputation': 53, 'user_id': 14189198, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bf06b25a5863032d1b1922cd1737455?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14189198', 'link': 'https://stackoverflow.com/users/14189198/user14189198'}",False,1132,,2,0,1661932759,1600286698,,63927237,CC BY-SA 4.0,https://stackoverflow.com/questions/63927237/passing-a-null-pointer-to-kfree,Passing a NULL pointer to kfree,,,,
20,"['c', 'linux', 'multithreading', 'pthreads']","{'account_id': 19581855, 'reputation': 21, 'user_id': 14330746, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbe55ea83ff6cfb7569a2d71ef599071?s=256&d=identicon&r=PG&f=1', 'display_name': 'mystackoverflowaccount', 'link': 'https://stackoverflow.com/users/14330746/mystackoverflowaccount'}",True,279,64063584.0,2,1,1661435626,1600909347,,64038166,CC BY-SA 4.0,https://stackoverflow.com/questions/64038166/gettid-returning-the-same-value-for-two-different-threads,gettid() returning the same value for two different threads?,,,,
21,"['java', 'c', 'coredump']","{'account_id': 13782912, 'reputation': 13, 'user_id': 9947621, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-b5nhjUyGQho/AAAAAAAAAAI/AAAAAAAAAAA/4rj9qr1TMnY/photo.jpg?sz=256', 'display_name': 'kesy', 'link': 'https://stackoverflow.com/users/9947621/kesy'}",True,458,,1,0,1660294056,1601458198,1660294056.0,64134676,CC BY-SA 4.0,https://stackoverflow.com/questions/64134676/core-dump-happens-in-java-native-method,Core dump happens in Java native method,,,,
22,['c'],"{'account_id': 19162740, 'reputation': 11, 'user_id': 13998179, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc96dd41b3461dbf198363491cacd89c?s=256&d=identicon&r=PG&f=1', 'display_name': 'shesha', 'link': 'https://stackoverflow.com/users/13998179/shesha'}",False,917,,2,1,1658786611,1600189052,,63906593,CC BY-SA 4.0,https://stackoverflow.com/questions/63906593/undefined-reference-xtaskcreate-vtaskdelay-freertos-stm32-with-arm-cm4f,"undefined reference xTaskCreate(),vTaskDelay() FreeRTOS stm32 with ARM_CM4F",,,,
23,"['python', 'c', 'output']","{'account_id': 19583405, 'reputation': 15, 'user_id': 14331977, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-xpO83CKTWEk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucleiZWWoR0KTO00tZ0Q9uSb3iUNHQ/photo.jpg?sz=256', 'display_name': 'BMPL', 'link': 'https://stackoverflow.com/users/14331977/bmpl'}",True,464,64044782.0,4,4,1657717271,1600941622,1601016638.0,64044070,CC BY-SA 4.0,https://stackoverflow.com/questions/64044070/how-to-make-an-output-function-similar-to-pythons-in-c,How to make an output function similar to Python&#39;s in C?,,,1606544948.0,
24,"['python', 'c', 'opencv', 'yolo', 'darknet']","{'account_id': 15833642, 'reputation': 307, 'user_id': 13246908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4896d76b415cf18df209bb912d8a73c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Y.Ynot', 'link': 'https://stackoverflow.com/users/13246908/y-ynot'}",True,8185,68378276.0,2,1,1657668425,1600782649,,64011222,CC BY-SA 4.0,https://stackoverflow.com/questions/64011222/how-to-save-output-of-darknet-yolov4-video-in-a-txt-file-for-each-frame,How to save output of darknet YOLOv4 video in a txt file for each frame?,,,,
25,"['python', 'c', 'numpy', 'ctypes']","{'account_id': 16504162, 'reputation': 3, 'user_id': 11924662, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/raYrS.png?s=256&g=1', 'display_name': 'NankerPhelge', 'link': 'https://stackoverflow.com/users/11924662/nankerphelge'}",True,335,64083431.0,2,0,1656064273,1601162552,1656064273.0,64083376,CC BY-SA 4.0,https://stackoverflow.com/questions/64083376/python-memory-corruption-after-successful-return-from-a-ctypes-foreign-function,Python: memory corruption after successful return from a ctypes foreign function,,,,
26,['c'],"{'account_id': 18488355, 'reputation': 27, 'user_id': 13468698, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_3uprK2LPiI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOTfmN8yabE5-nN5XRjuNJaesYUiQ/photo.jpg?sz=256', 'display_name': 'Fares Naoui', 'link': 'https://stackoverflow.com/users/13468698/fares-naoui'}",True,76,63875161.0,1,-1,1655560777,1600018708,1655560777.0,63873718,,https://stackoverflow.com/questions/63873718/please-someone-explain-me-this-code-in-c-language,Please someone explain me this code in C language,1600254843.0,Needs details or clarity,,
27,"['c', 'linux', 'linux-kernel']","{'account_id': 19456560, 'reputation': 43, 'user_id': 14231758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb96d341b98c01640dddd4eda5f539b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dudu Faruk', 'link': 'https://stackoverflow.com/users/14231758/dudu-faruk'}",True,202,,1,2,1655006071,1599576714,,63796452,CC BY-SA 4.0,https://stackoverflow.com/questions/63796452/an-example-of-getting-the-current-direcory-in-kernel-code,An example of getting the current direcory in kernel code,,,,
28,"['c', 'declaration', 'comma-operator']","{'account_id': 13203450, 'reputation': 231, 'user_id': 13660122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7c0763674a19e79e5216a4dbc290891?s=256&d=identicon&r=PG&f=1', 'display_name': 'S.C.', 'link': 'https://stackoverflow.com/users/13660122/s-c'}",True,57,63835641.0,3,1,1654925027,1599761312,1654925027.0,63835395,CC BY-SA 4.0,https://stackoverflow.com/questions/63835395/nuances-of-comma-seperator-and-comma-operator-when-used-in-initialization-and-de,Nuances of comma seperator and comma operator when used in initialization and declaration statements,,,,
29,"['c', 'cs50']","{'account_id': 19524524, 'reputation': 47, 'user_id': 14285602, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/swJgd.jpg?s=256&g=1', 'display_name': 'Josh Gray', 'link': 'https://stackoverflow.com/users/14285602/josh-gray'}",True,417,,2,2,1654869219,1600668937,1600674977.0,63987047,CC BY-SA 4.0,https://stackoverflow.com/questions/63987047/cs50-compiling-issues,CS50 - Compiling Issues,,,,
30,"['c', 'filter', 'error-handling', 'cs50', 'blur']","{'account_id': 19150019, 'reputation': 23, 'user_id': 14182843, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/014f506cccf03da2c5f8962e4dc234d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nini', 'link': 'https://stackoverflow.com/users/14182843/nini'}",True,1492,,2,1,1654529448,1598971414,1599050347.0,63689968,CC BY-SA 4.0,https://stackoverflow.com/questions/63689968/box-blurring-an-image-in-c-cs50,Box-blurring an image in C (CS50),,,,
31,"['c', 'pointers', 'integer', 'printf', 'format-specifiers']","{'account_id': 18994997, 'reputation': 317, 'user_id': 13863346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7aaff7737cff463e90e350eef9cc7d86?s=256&d=identicon&r=PG', 'display_name': 'user13863346', 'link': 'https://stackoverflow.com/users/13863346/user13863346'}",True,104,63856979.0,2,3,1654292573,1599885311,1654292573.0,63856832,CC BY-SA 4.0,https://stackoverflow.com/questions/63856832/using-difference-of-pointers-with-printf-s,Using difference of pointers with printf(&quot;%.*s&quot;),,,,
32,"['c', 'windows', 'visual-studio-code', 'clang', 'cs50']","{'account_id': 19524524, 'reputation': 47, 'user_id': 14285602, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/swJgd.jpg?s=256&g=1', 'display_name': 'Josh Gray', 'link': 'https://stackoverflow.com/users/14285602/josh-gray'}",True,14491,,2,3,1653966163,1600236672,1600303099.0,63914108,CC BY-SA 4.0,https://stackoverflow.com/questions/63914108/using-clang-in-windows-10-for-c-c,using Clang in windows 10 for C/C++,,,,
33,"['c', 'stm32', 'cdc', 'usbserial']","{'account_id': 14815853, 'reputation': 91, 'user_id': 12560256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/489737a41d39d46abf2e731779e94d99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Niko', 'link': 'https://stackoverflow.com/users/12560256/niko'}",True,4627,,2,3,1653622070,1599386605,1599409951.0,63762943,CC BY-SA 4.0,https://stackoverflow.com/questions/63762943/stm32-usb-cdc-long-packet-receive,STM32 USB CDC Long packet receive,,,,
34,"['c++', 'c', 'assert', 'exit', 'abort']","{'account_id': 6009020, 'reputation': 440, 'user_id': 10018947, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TbL0J.jpg?s=256&g=1', 'display_name': 'Nanashi No Gombe', 'link': 'https://stackoverflow.com/users/10018947/nanashi-no-gombe'}",True,818,63849688.0,3,3,1652969576,1599835675,1599836541.0,63849410,CC BY-SA 4.0,https://stackoverflow.com/questions/63849410/what-are-the-advantages-or-implications-of-using-assert-vs-exit-or-vice-versa,What are the advantages or implications of using assert vs exit or vice versa?,,,,
35,"['c', 'gcc']","{'account_id': 9510582, 'reputation': 167, 'user_id': 7068650, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10211295506852176/picture?type=large', 'display_name': 'Michael Munta', 'link': 'https://stackoverflow.com/users/7068650/michael-munta'}",True,477,64065470.0,2,2,1652968090,1601028523,,64062067,CC BY-SA 4.0,https://stackoverflow.com/questions/64062067/positioning-gcc-attributes-in-declarations,Positioning GCC attributes in declarations,,,,
36,['c'],"{'account_id': 19550249, 'reputation': 1, 'user_id': 14306053, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgT_YpqED2J0Ak0Oe1wKC9mfDJhsM0VIT26CjDZ=k-s256', 'display_name': 'kirito kun', 'link': 'https://stackoverflow.com/users/14306053/kirito-kun'}",False,146,,0,0,1651849930,1600527882,,63970174,CC BY-SA 4.0,https://stackoverflow.com/questions/63970174/bin-cat-bad-file-descriptor,/bin/cat :Bad file descriptor,,,,
37,"['c', 'linux', 'service']","{'account_id': 1302747, 'reputation': 366, 'user_id': 1252347, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/0b9ee4c0b9cb40805c162a5804943815?s=256&d=identicon&r=PG', 'display_name': 'SteMMo', 'link': 'https://stackoverflow.com/users/1252347/stemmo'}",False,251,,0,1,1651590207,1600069893,1651590207.0,63880157,CC BY-SA 4.0,https://stackoverflow.com/questions/63880157/how-to-detect-the-service-stop-command-in-linux,How to detect the &#39;service stop&#39; command in Linux,,,,
38,"['c', 'printf', 'syntax-error', 'runtime-error']","{'account_id': 3601466, 'reputation': 4506, 'user_id': 3004698, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/adc6701aaba8834c47779319be4ea252?s=256&d=identicon&r=PG&f=1', 'display_name': 'SLN', 'link': 'https://stackoverflow.com/users/3004698/sln'}",True,803,,3,-3,1651013264,1599427533,1599427599.0,63769042,CC BY-SA 4.0,https://stackoverflow.com/questions/63769042/what-types-of-error-when-using-the-wrong-format-specifier-in-printf,What types of error when using the wrong format specifier in printf,,,,
39,"['c', 'dll', 'clion']","{'account_id': 19518120, 'reputation': 1, 'user_id': 14280569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7d0981a37bb799e26c3d7ccca8aa457?s=256&d=identicon&r=PG&f=1', 'display_name': 'Id3aFly', 'link': 'https://stackoverflow.com/users/14280569/id3afly'}",True,1379,,1,0,1649297990,1600165956,1600167856.0,63900013,CC BY-SA 4.0,https://stackoverflow.com/questions/63900013/c-how-to-link-dlls-within-clion,(C) How to link dlls within CLion,,,,
40,"['c', 'codeblocks', 'bgi']","{'account_id': 15963849, 'reputation': 127, 'user_id': 11520105, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-9PgoYwhRr0Q/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf2BB7ZMfQPTKHNXS14HVJe0wIeQg/mo/photo.jpg?sz=256', 'display_name': 'Tarandeepsingh', 'link': 'https://stackoverflow.com/users/11520105/tarandeepsingh'}",False,86,,0,0,1649271708,1599240009,1649271708.0,63745516,CC BY-SA 4.0,https://stackoverflow.com/questions/63745516/codeblocks-graphics-h-executing-but-not-working,Codeblocks graphics.h executing but not working,,,,
41,"['c', 'function', 'gcc']","{'account_id': 18872747, 'reputation': 67, 'user_id': 13766906, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/E6q7b.jpg?s=256&g=1', 'display_name': 'Otus9051', 'link': 'https://stackoverflow.com/users/13766906/otus9051'}",True,3010,63762353.0,2,1,1649231985,1599382056,1649231985.0,63762326,CC BY-SA 4.0,https://stackoverflow.com/questions/63762326/function-delay-doesnt-exist-in-gcc,Function &#39;delay&#39; doesn&#39;t exist in GCC,,,,
42,"['c', 'file', 'dirent.h']","{'account_id': 19273134, 'reputation': 63, 'user_id': 14086701, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-xoLl8kRR8tA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm3g3anMKqxHL_bKH9SuF3S-pYjuQ/photo.jpg?sz=256', 'display_name': 'random dude', 'link': 'https://stackoverflow.com/users/14086701/random-dude'}",True,1320,63833520.0,1,0,1649067260,1599745646,,63831098,CC BY-SA 4.0,https://stackoverflow.com/questions/63831098/how-to-list-all-files-of-a-directory-recursively-in-c,How to list all files of a directory recursively in c,,,,
43,"['c', 'endianness']","{'account_id': 2757227, 'reputation': 1815, 'user_id': 3659011, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/8aLi8.jpg?s=256&g=1', 'display_name': 'Adham Zahran', 'link': 'https://stackoverflow.com/users/3659011/adham-zahran'}",True,257,64083209.0,3,0,1648657444,1601160430,1648657444.0,64083189,,https://stackoverflow.com/questions/64083189/why-does-assigning-a-hex-value-give-big-endian-equivalent-value-on-a-little-endi,Why does assigning a hex value give big-endian equivalent value on a little-endian machine?,1601164491.0,Duplicate,,
44,"['c', 'floating-point', 'precision', 'approximation', 'single-precision']","{'account_id': 19526414, 'reputation': 111, 'user_id': 14287178, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1yw1UW4Hs9M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck4WHk37dxIyOtgiEgAhnH4kA0l3g/photo.jpg?sz=256', 'display_name': 'Dexter S', 'link': 'https://stackoverflow.com/users/14287178/dexter-s'}",True,762,64063765.0,2,5,1648541245,1601013121,1601032253.0,64058564,CC BY-SA 4.0,https://stackoverflow.com/questions/64058564/single-precision-argument-reduction-for-trigonometric-functions-in-c,Single precision argument reduction for trigonometric functions in C,,,,
45,"['c', 'linux', 'linux-kernel', 'netfilter', 'skb']","{'account_id': 18628659, 'reputation': 391, 'user_id': 13577182, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adcc592335a875169abedd54401cd99d?s=256&d=identicon&r=PG&f=1', 'display_name': 'budoattack', 'link': 'https://stackoverflow.com/users/13577182/budoattack'}",False,197,,1,0,1648474725,1601465903,,64136788,CC BY-SA 4.0,https://stackoverflow.com/questions/64136788/how-can-i-disable-producing-paged-non-linear-skbs-in-linux-kernel,How can I disable producing paged (non-linear) skb&#39;s in Linux kernel?,,,,
46,"['c', 'linux', 'signals']","{'account_id': 11896663, 'reputation': 1, 'user_id': 8705853, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1319785671463802/picture?type=large', 'display_name': 'Jishan Desai', 'link': 'https://stackoverflow.com/users/8705853/jishan-desai'}",False,558,,1,0,1648322497,1600036755,,63876218,CC BY-SA 4.0,https://stackoverflow.com/questions/63876218/signal-safe-function-for-sprintf,Signal safe function for sprintf,,,,
47,"['c', 'makefile', 'static-libraries', 'stm32']","{'account_id': 15081071, 'reputation': 1, 'user_id': 10883712, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_yKugLtlNho/AAAAAAAAAAI/AAAAAAAAAB0/AdHwfN8qcAs/photo.jpg?sz=256', 'display_name': 'Frequency', 'link': 'https://stackoverflow.com/users/10883712/frequency'}",True,817,,1,0,1645457297,1600758846,1600811316.0,64004754,CC BY-SA 4.0,https://stackoverflow.com/questions/64004754/how-to-add-static-library-in-stm32cubemx-makefile-windows,How to add static library in STM32CubeMX Makefile? Windows,,,,
48,"['c', 'matrix', 'printf', 'transpose']","{'account_id': 19486662, 'reputation': 1, 'user_id': 14255881, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfec6cd6291d52fa71a96596130f2e8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'RudolphGiuliani', 'link': 'https://stackoverflow.com/users/14255881/rudolphgiuliani'}",False,30,,2,0,1644941983,1599757159,1599837968.0,63834391,CC BY-SA 4.0,https://stackoverflow.com/questions/63834391/printing-a-2d-array,Printing a 2D array,,,,
