,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
18,"['c', 'stock', 'trading']","{'account_id': 2001288, 'reputation': 39, 'user_id': 1792283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be6b6a16a3d19675284fd66ca4d2b0db?s=256&d=identicon&r=PG', 'display_name': 'user1792283', 'link': 'https://stackoverflow.com/users/1792283/user1792283'}",True,5232,1,3,1658249961,1351795751,1658249961.0,13183585,CC BY-SA 4.0,https://stackoverflow.com/questions/13183585/query-to-put-in-simple-c-program-to-retrieve-stock-options-information-using-s,"Query to put in Simple C++ program to retrieve stock/options information using send(), recv() from yahoo",,,,,
19,"['c', 'char', 'ascii']","{'account_id': 1189417, 'reputation': 30351, 'user_id': 1162620, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/f8bd1c472fe5832e125fd4008578608a?s=256&d=identicon&r=PG', 'display_name': 'Ravi', 'link': 'https://stackoverflow.com/users/1162620/ravi'}",True,36896,9,4,1658143138,1352726373,,13344448,CC BY-SA 3.0,https://stackoverflow.com/questions/13344448/how-to-add-char-type-integer-in-c,how to add char type integer in c,13344594.0,,,,
20,"['c', 'function', 'word-wrap']","{'account_id': 2043379, 'reputation': 45, 'user_id': 1824051, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99dddd8ea2f4e720a7731b0fcee69fed?s=256&d=identicon&r=PG', 'display_name': 'Mirko CroCop', 'link': 'https://stackoverflow.com/users/1824051/mirko-crocop'}",False,385,2,1,1656658035,1352906939,1656658035.0,13381827,CC BY-SA 4.0,https://stackoverflow.com/questions/13381827/insert-hyphen-into-wrap-function,Insert hyphen into wrap function,,,,,
21,"['c', 'scanf']","{'account_id': 351860, 'reputation': 61, 'user_id': 688604, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99623abdef8d23f465b960dbb23c05d5?s=256&d=identicon&r=PG', 'display_name': 'user688604', 'link': 'https://stackoverflow.com/users/688604/user688604'}",True,42002,5,6,1655090967,1354049726,1354049827.0,13592875,CC BY-SA 3.0,https://stackoverflow.com/questions/13592875/reading-multiple-lines-of-input-with-scanf,Reading multiple lines of input with scanf(),,,,,
22,"['c', 'lex']","{'account_id': 81185, 'reputation': 11547, 'user_id': 229072, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/85ce24f0898626a07a59058bea0d78db?s=256&d=identicon&r=PG', 'display_name': 'Derek', 'link': 'https://stackoverflow.com/users/229072/derek'}",True,1568,2,3,1654949154,1354146988,,13616561,CC BY-SA 3.0,https://stackoverflow.com/questions/13616561/cant-debug-lex-yy-cc-file,Can&#39;t debug lex.yy.cc file,13616710.0,,,,
23,"['ios', 'c', 'objective-c', 'syntax', 'comma-operator']","{'account_id': 551450, 'reputation': 31664, 'user_id': 916299, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/FB9S0.png?s=256&g=1', 'display_name': 'James Webster', 'link': 'https://stackoverflow.com/users/916299/james-webster'}",True,636,2,3,1654806745,1353323594,1654806745.0,13452598,CC BY-SA 4.0,https://stackoverflow.com/questions/13452598/comma-in-objective-c,Comma in Objective-C,13452652.0,,,,
24,"['c', 'fork']","{'account_id': 97493, 'reputation': 1993, 'user_id': 264442, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/7f8a5f6145906fe3e01f9e21ec9aaf22?s=256&d=identicon&r=PG', 'display_name': 'zjk', 'link': 'https://stackoverflow.com/users/264442/zjk'}",True,10866,3,9,1654397374,1351742380,,13170757,CC BY-SA 3.0,https://stackoverflow.com/questions/13170757/why-does-this-ppid-1-am-i-missing-something-about-fork,Why does this ppid == 1? Am I missing something about fork()?,13170779.0,,,,
25,"['c', 'assembly', 'sse', 'simd', 'intrinsics']","{'account_id': 1673966, 'reputation': 3042, 'user_id': 1539858, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/vRC08.png?s=256&g=1', 'display_name': 'arunmoezhi', 'link': 'https://stackoverflow.com/users/1539858/arunmoezhi'}",True,33731,4,31,1653500458,1352226873,1526504194.0,13257166,CC BY-SA 4.0,https://stackoverflow.com/questions/13257166/print-a-m128i-variable,print a __m128i variable,13257283.0,,,,
26,"['c', 'windows', 'time', 'benchmarking', 'high-resolution-clock']","{'account_id': 2078843, 'reputation': 157, 'user_id': 1851422, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/769d2a6e771f6c9367c718004cb8297b?s=256&d=identicon&r=PG', 'display_name': 'Mousa Farajallah', 'link': 'https://stackoverflow.com/users/1851422/mousa-farajallah'}",True,30932,4,10,1651332077,1354122103,1651332077.0,13610471,CC BY-SA 4.0,https://stackoverflow.com/questions/13610471/calculating-function-time-in-nanoseconds,Calculating function time in nanoseconds,,,,,
27,"['c', 'opengl', 'glut', 'glu']","{'account_id': 1966391, 'reputation': 3917, 'user_id': 1766548, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/290a3791bcf7b98fd924a9f1593dfef9?s=256&d=identicon&r=PG', 'display_name': 'John Demetriou', 'link': 'https://stackoverflow.com/users/1766548/john-demetriou'}",True,3053,1,0,1649427352,1351706412,1649427352.0,13163997,CC BY-SA 4.0,https://stackoverflow.com/questions/13163997/where-can-i-find-source-code-of-glucylinder-and-the-functions-it-calls,Where can I find source code of gluCylinder() and the functions it calls?,13165945.0,,,,
28,"['c', 'char', 'newline', 'fgets']","{'account_id': 1182848, 'reputation': 1325, 'user_id': 1322616, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/371fe296fbf1f3c77a5000e30009b6bc?s=256&d=identicon&r=PG', 'display_name': 'user10099', 'link': 'https://stackoverflow.com/users/1322616/user10099'}",True,4600,3,2,1649355790,1353161890,1353162330.0,13431406,CC BY-SA 3.0,https://stackoverflow.com/questions/13431406/c-fgets-length-of-newline-char,C - fgets() - length of newline char,13431462.0,,,,
29,"['c', 'bgi']","{'account_id': 2043475, 'reputation': 121, 'user_id': 1854082, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9bf074a66b7c45811641eec358c48834?s=256&d=identicon&r=PG', 'display_name': 'TPSstar', 'link': 'https://stackoverflow.com/users/1854082/tpsstar'}",True,2130,1,2,1649345150,1353949408,1649345150.0,13569577,CC BY-SA 4.0,https://stackoverflow.com/questions/13569577/draw-ellipse-into-rectangle-in-c,Draw ellipse into rectangle in C,13570039.0,,,,
30,"['c++', 'c']","{'account_id': 1190548, 'reputation': 4607, 'user_id': 1163457, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/5b99a680509af6adfc6a55747e9fdcfe?s=256&d=identicon&r=PG', 'display_name': 'dtrunk', 'link': 'https://stackoverflow.com/users/1163457/dtrunk'}",True,7911,4,2,1649305424,1354274235,1354275880.0,13644182,CC BY-SA 3.0,https://stackoverflow.com/questions/13644182/wrong-time-with-localtime,Wrong time with localtime(),13644516.0,,,,
31,['c'],"{'account_id': 2045668, 'reputation': 547, 'user_id': 1825796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ecca8ce428b89d4d39169b542ed4220a?s=256&d=identicon&r=PG', 'display_name': 'Hello World', 'link': 'https://stackoverflow.com/users/1825796/hello-world'}",True,90672,10,21,1647265809,1353865858,1515561376.0,13553707,CC BY-SA 3.0,https://stackoverflow.com/questions/13553707/what-does-signed-and-unsigned-values-mean,What does signed and unsigned values mean?,13553740.0,,,,
32,"['c++', 'c', 'x86', 'bit-manipulation', 'bit-shift']","{'account_id': 279213, 'reputation': 5223, 'user_id': 574251, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/p3C6r.png?s=256&g=1', 'display_name': 'Fingolfin', 'link': 'https://stackoverflow.com/users/574251/fingolfin'}",True,11942,2,11,1647254897,1352052499,1597497789.0,13221369,CC BY-SA 4.0,https://stackoverflow.com/questions/13221369/logical-shift-right-on-signed-data,logical shift right on signed data,,,,,
33,"['python', 'c', 'raspberry-pi']","{'account_id': 169731, 'reputation': 9724, 'user_id': 395974, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/41d82552ae8f2baee3d52224a4891eca?s=256&d=identicon&r=PG', 'display_name': 'Eamorr', 'link': 'https://stackoverflow.com/users/395974/eamorr'}",True,7756,1,1,1646115307,1353065257,,13415670,CC BY-SA 3.0,https://stackoverflow.com/questions/13415670/raspberry-pi-and-spi-interface-python-how-to-transfer-data,Raspberry Pi and SPI interface (Python): how to transfer data?,,,,,
34,"['c', 'fork']","{'account_id': 984764, 'reputation': 39973, 'user_id': 1003575, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/cceded39fb12d936211b56afc86dcb04?s=256&d=identicon&r=PG&f=1', 'display_name': 'MOHAMED', 'link': 'https://stackoverflow.com/users/1003575/mohamed'}",True,75878,3,21,1645817563,1352305346,1612099979.0,13273836,CC BY-SA 4.0,https://stackoverflow.com/questions/13273836/how-to-kill-child-of-fork,How to kill child of fork?,13273865.0,1645818003.0,,,
35,"['c', 'operators']","{'account_id': 1221771, 'reputation': 656, 'user_id': 1188289, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/99d51eb817909ad626c19bdb1c385e05?s=256&d=identicon&r=PG', 'display_name': 'Unknown', 'link': 'https://stackoverflow.com/users/1188289/unknown'}",True,31159,5,5,1645653712,1351821162,,13188186,CC BY-SA 3.0,https://stackoverflow.com/questions/13188186/operator-in-c-not-greater-and-equal-to,Operator in C: not greater and equal to.,13188201.0,,,,
36,"['c', 'embedded', 'arduino', 'microcontroller', 'interrupt']","{'account_id': 2082079, 'reputation': 108, 'user_id': 1853881, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ae47519dc05960607fb126c4338366e?s=256&d=identicon&r=PG', 'display_name': 'Josh Wisotzkey', 'link': 'https://stackoverflow.com/users/1853881/josh-wisotzkey'}",True,5517,3,1,1645453281,1354016335,1354081144.0,13583419,CC BY-SA 3.0,https://stackoverflow.com/questions/13583419/arduino-interrupt-alternatives,Arduino interrupt alternatives,13585083.0,,,,
37,"['c', 'linux', 'makefile', 'linux-kernel']","{'account_id': 2081225, 'reputation': 583, 'user_id': 1853168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef9996a32d485d51da97d5a80cffb35f?s=256&d=identicon&r=PG', 'display_name': 'Adrien', 'link': 'https://stackoverflow.com/users/1853168/adrien'}",True,23679,6,31,1645173434,1354108941,1548194857.0,13606075,CC BY-SA 4.0,https://stackoverflow.com/questions/13606075/building-a-kernel-module-from-several-source-files-which-one-of-them-has-the-sam,Building a kernel module from several source files which one of them has the same name as the module,13642063.0,,,,
38,"['c', 'sleep', 'unistd.h']","{'account_id': 1492297, 'reputation': 1483, 'user_id': 1399115, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/mq1Bi.jpg?s=256&g=1', 'display_name': 'James Jenkinson', 'link': 'https://stackoverflow.com/users/1399115/james-jenkinson'}",True,20740,4,13,1644965271,1353945272,1353946440.0,13568388,CC BY-SA 3.0,https://stackoverflow.com/questions/13568388/c-sleep-function-not-working,C sleep function not working,13568435.0,,,,
39,"['c', 'binary', 'bcd']","{'account_id': 1428148, 'reputation': 771, 'user_id': 1351177, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4acdd47f8484f1e4cfa5787a59c12676?s=256&d=identicon&r=PG', 'display_name': 'Sagi', 'link': 'https://stackoverflow.com/users/1351177/sagi'}",True,48589,10,5,1644414911,1352192565,1352195575.0,13247647,CC BY-SA 3.0,https://stackoverflow.com/questions/13247647/convert-integer-from-pure-binary-to-bcd,Convert integer from (pure) binary to BCD,13247858.0,,,,
40,"['c', 'linux', 'debugging', 'linux-kernel', 'panic']","{'account_id': 1021083, 'reputation': 38147, 'user_id': 1031417, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/xlhE1.jpg?s=256&g=1', 'display_name': '0x90', 'link': 'https://stackoverflow.com/users/1031417/0x90'}",True,83201,3,52,1642570691,1353395876,1642570691.0,13468286,CC BY-SA 4.0,https://stackoverflow.com/questions/13468286/how-to-read-understand-analyze-and-debug-a-linux-kernel-panic,"How to read, understand, analyze, and debug a Linux kernel panic?",13468456.0,,,,
41,"['c', 'macros', 'c-preprocessor']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,44517,1,50,1641991648,1352008532,1352009055.0,13216423,CC BY-SA 3.0,https://stackoverflow.com/questions/13216423/error-pasting-and-red-does-not-give-a-valid-preprocessing-token,error: pasting &quot;.&quot; and &quot;red&quot; does not give a valid preprocessing token,13216443.0,,,,
42,"['c', 'sse', 'vectorization', 'simd', 'avx']","{'account_id': 92280, 'reputation': 937, 'user_id': 1715122, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/3194130532f4a95dbcdf807a97d979f7?s=256&d=identicon&r=PG', 'display_name': 'user1715122', 'link': 'https://stackoverflow.com/users/1715122/user1715122'}",True,3840,2,4,1641047511,1353092396,1353094210.0,13422747,CC BY-SA 3.0,https://stackoverflow.com/questions/13422747/reverse-a-avx-register-containing-doubles-using-a-single-avx-intrinsic,Reverse a AVX register containing doubles using a single AVX intrinsic,13423328.0,,,,
43,"['c', 'loops', 'for-loop']","{'account_id': 2051387, 'reputation': 121, 'user_id': 1830323, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8ae2c3fae6f50a466b964f40d722de3?s=256&d=identicon&r=PG', 'display_name': 'user1830323', 'link': 'https://stackoverflow.com/users/1830323/user1830323'}",True,66336,8,12,1640404951,1353086526,1417539963.0,13421395,CC BY-SA 3.0,https://stackoverflow.com/questions/13421395/effect-of-semicolon-after-for-loop,Effect of semicolon after &#39;for&#39; loop,,,,,
44,"['python', 'c', 'set']","{'account_id': 1907576, 'reputation': 1079, 'user_id': 1722117, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/Mw4zy.jpg?s=256&g=1', 'display_name': 'Arnaud Ali&#232;s', 'link': 'https://stackoverflow.com/users/1722117/arnaud-ali%c3%a8s'}",True,1710,2,5,1640359870,1351781458,1351781568.0,13179605,CC BY-SA 3.0,https://stackoverflow.com/questions/13179605/is-there-an-equivalent-in-c-of-pythons-set,is there an equivalent in C of python&#39;s set()?,13179667.0,,,,
45,"['c', 'stm32', 'lcd']","{'account_id': 1806526, 'reputation': 373, 'user_id': 1643535, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/ef3f9c0202e165ff6312a3b4e2f0b4d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'pranathi', 'link': 'https://stackoverflow.com/users/1643535/pranathi'}",True,14647,3,11,1639482651,1352897676,1517562488.0,13379220,CC BY-SA 3.0,https://stackoverflow.com/questions/13379220/generating-nanosecond-delay-in-c-on-stm32,Generating nanosecond delay in C on STM32,,,,,
46,"['c', 'function', 'pointers']","{'account_id': 1066324, 'reputation': 1747, 'user_id': 1066797, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://i.stack.imgur.com/g2TRY.png?s=256&g=1', 'display_name': 'pranphy', 'link': 'https://stackoverflow.com/users/1066797/pranphy'}",True,85161,5,63,1639401431,1353159668,1639401358.0,13431108,CC BY-SA 4.0,https://stackoverflow.com/questions/13431108/changing-address-contained-by-pointer-using-function,Changing address contained by pointer using function,13431146.0,,,,
47,"['c', 'null', 'gdb']","{'account_id': 1691673, 'reputation': 9605, 'user_id': 1553886, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/7524117ff6d89a388462e7e5962725a1?s=256&d=identicon&r=PG', 'display_name': 'CDT', 'link': 'https://stackoverflow.com/users/1553886/cdt'}",True,2548,4,8,1639079431,1353076310,1581351501.0,13418634,CC BY-SA 4.0,https://stackoverflow.com/questions/13418634/call-setbufstdout-null-no-symbol-null-in-the-current-context,"call setbuf(stdout, NULL): no symbol &quot;NULL&quot; in the current context",13419493.0,,,,
48,"['c', 'optimization', 'cuda']","{'account_id': 1983652, 'reputation': 329, 'user_id': 1779572, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/ea756586ae5990f30fb59c2b33826dd3?s=256&d=identicon&r=PG', 'display_name': 'charis', 'link': 'https://stackoverflow.com/users/1779572/charis'}",True,1798,3,1,1638548733,1351796955,,13183893,CC BY-SA 3.0,https://stackoverflow.com/questions/13183893/how-to-avoid-bank-conflicts-when-loading-data-from-global-to-shared-memory,How to avoid bank conflicts when loading data from global to shared memory,,,,,
