,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
10,"['c', 'math', 'division', 'integer-division']","{'account_id': 50030, 'reputation': 57769, 'user_id': 149138, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/cfd457233c8ebbab383475fc097442d9?s=256&d=identicon&r=PG', 'display_name': 'BeeOnRope', 'link': 'https://stackoverflow.com/users/149138/beeonrope'}",True,190,3,3,1663785736,1548011995,1548014226.0,54280070,CC BY-SA 4.0,https://stackoverflow.com/questions/54280070/can-consecutive-truncating-integer-divisions-be-replaced-with-a-multiplication,Can consecutive truncating integer divisions be replaced with a multiplication?,,,,,
11,"['c', 'memory-leaks', 'malloc', 'valgrind']","{'account_id': 13945225, 'reputation': 35, 'user_id': 10070140, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-PFPIcw2D_jI/AAAAAAAAAAI/AAAAAAAAAAc/O0sf9Q3AcOg/photo.jpg?sz=256', 'display_name': 'Vincenzo', 'link': 'https://stackoverflow.com/users/10070140/vincenzo'}",True,4033,2,0,1663348847,1546778650,,54061603,CC BY-SA 4.0,https://stackoverflow.com/questions/54061603/valgrind-address-is-0-bytes-after-a-block-of-size-4-allocd,valgrind Address is 0 bytes after a block of size 4 alloc&#39;d,,,,,
12,"['c++', 'c', 'multithreading', 'shared-libraries']","{'account_id': 13375182, 'reputation': 53, 'user_id': 9652240, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156306141564621/picture?type=large', 'display_name': 'Benji Joa', 'link': 'https://stackoverflow.com/users/9652240/benji-joa'}",True,512,1,0,1663308361,1548172850,,54312067,CC BY-SA 4.0,https://stackoverflow.com/questions/54312067/how-to-open-many-shared-library-in-different-thread-using-dlmopen,How to open many shared library in different thread using dlmopen?,54325611.0,,,,
13,"['c++', 'c', 'gcc-warning']","{'account_id': 1300809, 'reputation': 53524, 'user_id': 1250772, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/633e1f643d2c9b043231b4a32b078907?s=256&d=identicon&r=PG', 'display_name': 'Kaz', 'link': 'https://stackoverflow.com/users/1250772/kaz'}",True,517,3,5,1662211188,1547845575,1547929195.0,54261433,CC BY-SA 4.0,https://stackoverflow.com/questions/54261433/how-to-obtain-warning-for-forgotten-cast-in-arithmetic,How to obtain warning for forgotten cast in arithmetic?,,,,,
14,"['c', 'operating-system', 'fork', 'child-process', 'execvp']","{'account_id': 11236541, 'reputation': 757, 'user_id': 8242494, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bZWeg.png?s=256&g=1', 'display_name': 'gonidelis', 'link': 'https://stackoverflow.com/users/8242494/gonidelis'}",True,5337,5,10,1659977924,1547233728,,54152633,CC BY-SA 4.0,https://stackoverflow.com/questions/54152633/creating-a-child-process-without-fork,Creating a child process WITHOUT fork(),54152723.0,,,,
15,['c'],"{'account_id': 15066314, 'reputation': 17, 'user_id': 10873341, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-nP16AGsuv-8/AAAAAAAAAAI/AAAAAAAAFiU/13EEYPF8qp0/photo.jpg?sz=256', 'display_name': 'Arlindi Frakulla', 'link': 'https://stackoverflow.com/users/10873341/arlindi-frakulla'}",True,1249,1,-1,1655973940,1546735718,1655973940.0,54057687,,https://stackoverflow.com/questions/54057687/why-the-result-of-pow10-2-99-instead-of-100,"Why the result of pow(10,2) 99 instead of 100?",54057735.0,1546742396.0,Duplicate,,
16,"['c++', 'c', 'variables', 'initialization', 'comma-operator']","{'account_id': 539108, 'reputation': 21193, 'user_id': 906839, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/5bce6d276ec5c9b7b97804d0add55084?s=256&d=identicon&r=PG', 'display_name': 'Brett Hale', 'link': 'https://stackoverflow.com/users/906839/brett-hale'}",True,898,2,9,1654766295,1547560553,1654766295.0,54200314,CC BY-SA 4.0,https://stackoverflow.com/questions/54200314/comma-as-separator-in-variable-initialization-not-as-operator,Comma as separator in variable initialization (not as operator),54200475.0,,,,
17,"['c', 'static-analysis']","{'account_id': 4405392, 'reputation': 1237, 'user_id': 3589971, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/cgOw3.jpg?s=256&g=1', 'display_name': 'Adam Horvath', 'link': 'https://stackoverflow.com/users/3589971/adam-horvath'}",False,183,1,1,1653351152,1547131476,1547131955.0,54131105,CC BY-SA 4.0,https://stackoverflow.com/questions/54131105/polyspace-asserted-scalar-range-of-min-max-at-floating-types,Polyspace: asserted scalar range of min..max at floating types,,,,,
18,"['c', 'string']","{'account_id': 11540865, 'reputation': 29, 'user_id': 8456624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13e7960616176d74194398ff355a1e91?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yezhen He', 'link': 'https://stackoverflow.com/users/8456624/yezhen-he'}",True,1111,3,0,1653277576,1548295473,1548302388.0,54338390,CC BY-SA 4.0,https://stackoverflow.com/questions/54338390/is-0-in-the-middle-of-a-string-can-be-recognized-as-the-end-of-a-string-in-c,Is &#39;\0&#39; in the middle of a string can be recognized as the end of a string in C?,,,,,
19,['c'],"{'account_id': 2059876, 'reputation': 357, 'user_id': 1955119, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/m9L86.jpg?s=256&g=1', 'display_name': 'Arjob Mukherjee', 'link': 'https://stackoverflow.com/users/1955119/arjob-mukherjee'}",True,147,2,0,1652924042,1547144626,1547145328.0,54134793,CC BY-SA 4.0,https://stackoverflow.com/questions/54134793/i-cannot-understand-what-this-define-statement-is-for,I cannot understand what this #define statement is for,54134904.0,,,,
20,"['c', 'winapi', 'keyboard', 'locale', 'raw-input']","{'account_id': 4991342, 'reputation': 83, 'user_id': 4013478, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Niello', 'link': 'https://stackoverflow.com/users/4013478/niello'}",True,288,2,2,1651157081,1547552649,1547554304.0,54198173,CC BY-SA 4.0,https://stackoverflow.com/questions/54198173/win32-raw-input-blocks-input-locale-switching-when-ridev-nolegacy-is-specified,Win32 raw input blocks input locale switching when RIDEV_NOLEGACY is specified,54205183.0,,,,
21,"['android', 'c', 'types', 'android-ndk']","{'account_id': 11944756, 'reputation': 6137, 'user_id': 8740349, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FRL1s.jpg?s=256&g=1', 'display_name': 'Top-Master', 'link': 'https://stackoverflow.com/users/8740349/top-master'}",True,1176,1,4,1649757967,1546926417,1568697956.0,54085845,CC BY-SA 4.0,https://stackoverflow.com/questions/54085845/android-ndk-unknown-type-name-wchar-t-on-api-21,Android NDK - unknown type name &#39;wchar_t&#39; (on API 21),54085923.0,,,,
22,"['c', 'memory', 'sbrk', 'brk']","{'account_id': 15169413, 'reputation': 480, 'user_id': 10945963, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4hdak.jpg?s=256&g=1', 'display_name': 'Bibas', 'link': 'https://stackoverflow.com/users/10945963/bibas'}",True,1661,1,17,1649266920,1548090421,1548096937.0,54294724,CC BY-SA 4.0,https://stackoverflow.com/questions/54294724/why-does-calling-sbrk0-twice-give-a-different-value,Why does calling sbrk(0) twice give a different value?,54296717.0,,,,
23,"['c', 'assembly', 'operating-system', 'cross-platform']","{'account_id': 8914069, 'reputation': 189, 'user_id': 6653215, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1013405352110559/picture?type=large', 'display_name': 'Abhishek Sharma', 'link': 'https://stackoverflow.com/users/6653215/abhishek-sharma'}",True,3982,2,5,1649210873,1548236526,,54324207,CC BY-SA 4.0,https://stackoverflow.com/questions/54324207/how-is-c-cross-platform,How is C cross platform?,,,,,
24,"['c', 'arrays', 'function', 'for-loop']","{'account_id': 15025481, 'reputation': 47, 'user_id': 10845468, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-hzSLi7f2XKM/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZa8yCnGC79nObViusVoJ9i7IIHbw/mo/photo.jpg?sz=256', 'display_name': 'muhammed kartal', 'link': 'https://stackoverflow.com/users/10845468/muhammed-kartal'}",True,5664,4,4,1647677598,1547463679,1547466071.0,54180226,CC BY-SA 4.0,https://stackoverflow.com/questions/54180226/smallest-odd-number-in-given-array,Smallest odd number in given array,54180477.0,,,,
25,"['c', 'serial-port', 'buffer']","{'account_id': 3384082, 'reputation': 909, 'user_id': 2840470, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2840470', 'link': 'https://stackoverflow.com/users/2840470/user2840470'}",True,5591,3,3,1647212851,1548620252,,54392470,CC BY-SA 4.0,https://stackoverflow.com/questions/54392470/how-to-handle-buffering-serial-data,How to handle buffering serial data,54394770.0,,,,
26,"['c', 'linux', 'kernel', 'driver']","{'account_id': 7231730, 'reputation': 325, 'user_id': 5518300, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PeMDlGROv_g/AAAAAAAAAAI/AAAAAAAAlto/MDId6DM4cC0/photo.jpg?sz=256', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/5518300/mark'}",True,384,4,1,1644737726,1547712538,1547717926.0,54231513,CC BY-SA 4.0,https://stackoverflow.com/questions/54231513/how-to-test-old-linux-kernel,How to test old linux kernel?,54231941.0,,,,
27,"['c', 'printf']","{'account_id': 12321033, 'reputation': 8111, 'user_id': 8990329, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/f073ad236ccf499ebfbe504bc79a2096?s=256&d=identicon&r=PG&f=1', 'display_name': 'Some Name', 'link': 'https://stackoverflow.com/users/8990329/some-name'}",True,775,1,3,1644508486,1547622166,,54211886,CC BY-SA 4.0,https://stackoverflow.com/questions/54211886/snprintf-usage-for-making-up-formatted-strings,snprintf usage for making up formatted strings,54222924.0,,,,
28,"['c', 'gcc', 'gdb', 'reverse-engineering', 'strcpy']","{'user_type': 'does_not_exist', 'display_name': 'user10199821'}",True,6783,2,5,1643156837,1548025234,1548094454.0,54281780,CC BY-SA 4.0,https://stackoverflow.com/questions/54281780/what-exactly-is-fno-builtin-doing-here,What exactly is -fno-builtin doing here?,,,,,
29,"['c', 'x11', 'sdl-2', 'highdpi']","{'account_id': 14765965, 'reputation': 31, 'user_id': 10664000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d2582efac96816f7b2b53dfbead05b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jos&#233; Cadete', 'link': 'https://stackoverflow.com/users/10664000/jos%c3%a9-cadete'}",True,1028,3,2,1642983550,1548495394,1548521112.0,54377212,CC BY-SA 4.0,https://stackoverflow.com/questions/54377212/how-can-i-get-updated-system-dpi-information-from-x11-in-a-c-program,How can I get updated system DPI information from X11 in a C program?,,,,,
30,"['c', 'assembly', 'x86', 'clang', 'compiler-optimization']","{'account_id': 15210540, 'reputation': 317, 'user_id': 10975707, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0824aefb3fb5f6d40b4a39da2bc92062?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/10975707/sam'}",True,1681,1,20,1641242153,1548612434,1641242153.0,54391268,CC BY-SA 4.0,https://stackoverflow.com/questions/54391268/why-doesnt-clang-use-memory-destination-x86-instructions-when-i-compile-with-op,Why doesn&#39;t clang use memory-destination x86 instructions when I compile with optimization disabled? Are they efficient?,,,,,
31,"['c', 'misra']","{'account_id': 5891458, 'reputation': 666, 'user_id': 4637938, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dtHFq.png?s=256&g=1', 'display_name': 'bd2357', 'link': 'https://stackoverflow.com/users/4637938/bd2357'}",True,3037,2,0,1639405935,1547052687,1547054025.0,54114895,CC BY-SA 4.0,https://stackoverflow.com/questions/54114895/misra-13-5-question-about-non-compilant-example,MISRA 13.5 question about non-compilant example,54115245.0,,,,
32,"['c', 'strcmp']","{'account_id': 15201869, 'reputation': 47, 'user_id': 10969631, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4bxceuhfq0g/AAAAAAAAAAI/AAAAAAAAAi4/Z2kIdzi2l5Q/photo.jpg?sz=256', 'display_name': 'Panzer', 'link': 'https://stackoverflow.com/users/10969631/panzer'}",False,92,0,0,1639253464,1548453847,1639253464.0,54373395,CC BY-SA 4.0,https://stackoverflow.com/questions/54373395/strcmp-works-normally-for-one-string-always-returns-positive-for-another-identi,"Strcmp works normally for one string, always returns positive for another identical string",,,,,
33,"['c', 'gcc', 'gcc-warning']","{'account_id': 3811429, 'reputation': 820, 'user_id': 3162146, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/WcmjZ.jpg?s=256&g=1', 'display_name': 'Cool Goose', 'link': 'https://stackoverflow.com/users/3162146/cool-goose'}",False,810,0,0,1636929021,1548403342,1636929021.0,54361167,CC BY-SA 4.0,https://stackoverflow.com/questions/54361167/error-with-gcc-pragma-to-suppress-a-warning,Error with GCC pragma to suppress a warning,,,,,
34,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user10851630'}",True,2983,2,0,1636587889,1546415513,1546428367.0,54002944,CC BY-SA 4.0,https://stackoverflow.com/questions/54002944/strange-output-behaviour-when-using-system-bin-stty-raw,Strange output behaviour when using system(&quot;/bin/stty raw&quot;),54003022.0,,,,
35,"['c', 'ffmpeg']","{'account_id': 8032376, 'reputation': 99, 'user_id': 6217671, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sM5r0.jpg?s=256&g=1', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/6217671/mark'}",True,131,1,1,1635841214,1547297198,,54159725,CC BY-SA 4.0,https://stackoverflow.com/questions/54159725/why-the-size-of-a-decoded-package-in-ffmpeg-would-be-zero,Why the size of a decoded package in ffmpeg would be zero?,69807221.0,,,,
36,['c'],"{'account_id': 11176212, 'reputation': 11, 'user_id': 8201736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80e271873e51092a0c7724da8d557434?s=256&d=identicon&r=PG', 'display_name': 'vijay_shekhar', 'link': 'https://stackoverflow.com/users/8201736/vijay-shekhar'}",True,242,2,1,1635417549,1548669963,1548670189.0,54399580,CC BY-SA 4.0,https://stackoverflow.com/questions/54399580/can-anyone-explain-me-the-output-of-this-code,Can anyone explain me the output of this code?,,,,,
37,"['c', 'math.h']","{'account_id': 13494855, 'reputation': 45, 'user_id': 10706991, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eU6Kp.png?s=256&g=1', 'display_name': 'yash gandhi', 'link': 'https://stackoverflow.com/users/10706991/yash-gandhi'}",False,131,4,-1,1634923715,1548478974,,54375789,CC BY-SA 4.0,https://stackoverflow.com/questions/54375789/printing-armstrong-numbers-in-c,Printing Armstrong numbers in C,,,,,
38,['c'],"{'account_id': 5976642, 'reputation': 3719, 'user_id': 6872717, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UCuzs.png?s=256&g=1', 'display_name': 'alx', 'link': 'https://stackoverflow.com/users/6872717/alx'}",True,519,3,3,1634798324,1546722396,1546722546.0,54056266,CC BY-SA 4.0,https://stackoverflow.com/questions/54056266/what-does-this-obfuscated-c-example-do,What does this obfuscated C example do?,54056329.0,,,,
39,"['c', 'segmentation-fault', 'getline']","{'account_id': 10143286, 'reputation': 33, 'user_id': 7492292, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7547efe9e2965dff042decf5ae65562?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chetrit', 'link': 'https://stackoverflow.com/users/7492292/chetrit'}",True,506,4,-1,1634087612,1547896043,1634087612.0,54266432,CC BY-SA 4.0,https://stackoverflow.com/questions/54266432/segmentation-fault-after-using-getline,Segmentation Fault after using getline,54266454.0,,,,
40,"['c', 'stm32', 'ethernet', 'arp']","{'account_id': 13885589, 'reputation': 556, 'user_id': 10024802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/470ad9d816276f1dff22193ac0642b93?s=256&d=identicon&r=PG&f=1', 'display_name': 'CKocar', 'link': 'https://stackoverflow.com/users/10024802/ckocar'}",False,898,1,0,1632985268,1547646545,1547648518.0,54218490,CC BY-SA 4.0,https://stackoverflow.com/questions/54218490/how-to-get-ip-for-stm32,How to get IP for stm32?,,,,,
41,"['c', 'types', 'type-conversion', 'integer', 'unsigned-integer']","{'account_id': 750492, 'reputation': 5690, 'user_id': 738154, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/f2c009cb225b8ecee8de486630c37225?s=256&d=identicon&r=PG', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/738154/mark'}",True,4710,1,4,1632809535,1546545923,1546547049.0,54029050,CC BY-SA 4.0,https://stackoverflow.com/questions/54029050/converting-32-bit-integer-value-to-unsigned-16-bit-integer,Converting 32-bit integer value to unsigned 16-bit integer,54029204.0,,,,
42,"['c', 'linux', 'multithreading', 'pthreads', 'mutex']","{'account_id': 12418349, 'reputation': 13, 'user_id': 9046610, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f396778dffe356557d69ee7a6ac30dcb?s=256&d=identicon&r=PG&f=1', 'display_name': 'aqamn', 'link': 'https://stackoverflow.com/users/9046610/aqamn'}",True,133,2,-1,1632746989,1547651207,1632746989.0,54219952,CC BY-SA 4.0,https://stackoverflow.com/questions/54219952/how-can-i-accomplish-multiple-threads-to-join-multiple-times-into-a-process-pt,How can I accomplish multiple threads to join multiple times into a process? (pthread_mutex_lock),54220823.0,,,,
43,['c'],"{'account_id': 14938805, 'reputation': 63, 'user_id': 10786121, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UocuP.jpg?s=256&g=1', 'display_name': 'HaxCkzersssxz', 'link': 'https://stackoverflow.com/users/10786121/haxckzersssxz'}",True,3089,3,3,1630934445,1547216229,1547217596.0,54148293,CC BY-SA 4.0,https://stackoverflow.com/questions/54148293/counting-the-whole-string-including-the-spaces-in-c,Counting the Whole String Including The Spaces in C,,,,,
44,['c'],"{'account_id': 15121394, 'reputation': 115, 'user_id': 10912105, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ariwmaXAKfY/AAAAAAAAAAI/AAAAAAAAGAU/Tnmw-ZGCKD0/photo.jpg?sz=256', 'display_name': 'Swarnim Khosla', 'link': 'https://stackoverflow.com/users/10912105/swarnim-khosla'}",True,98,2,-3,1626375950,1547474497,1547474831.0,54182979,CC BY-SA 4.0,https://stackoverflow.com/questions/54182979/why-is-the-strong-number-being-displayed-once-in-the-code,Why is the strong number being displayed once in the code?,54183162.0,,,,
45,"['c', 'interrupt', 'pic', 'mikroc']","{'account_id': 15163585, 'reputation': 1, 'user_id': 10941829, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ca972009273036e329d590aaeed0481?s=256&d=identicon&r=PG&f=1', 'display_name': 'Steven May', 'link': 'https://stackoverflow.com/users/10941829/steven-may'}",False,391,2,0,1625031156,1548015152,1548122426.0,54280535,CC BY-SA 4.0,https://stackoverflow.com/questions/54280535/rbie-interrupt-works-only-once-pic16f877a,RBIE interrupt works only once - PIC16F877A,,,,,
46,"['c', 'arrays']","{'account_id': 11162589, 'reputation': 109, 'user_id': 8292840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0043a1284efad61123d96e92530cb912?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jennifer', 'link': 'https://stackoverflow.com/users/8292840/jennifer'}",True,936,4,0,1624719176,1548694898,,54406898,CC BY-SA 4.0,https://stackoverflow.com/questions/54406898/how-to-extract-digits-after-decimal-point-in-float-and-store-in-char-array,How to extract digits after decimal point in float and store in char Array,54407052.0,,,,
47,"['c++', 'c', 'swift', 'swift-playground']","{'account_id': 1960579, 'reputation': 3281, 'user_id': 1762295, 'user_type': 'registered', 'accept_rate': 23, 'profile_image': 'https://www.gravatar.com/avatar/e609b1a991c9e17dc6a50c38aa805a3c?s=256&d=identicon&r=PG', 'display_name': 'kawingkelvin', 'link': 'https://stackoverflow.com/users/1762295/kawingkelvin'}",True,3042,1,2,1624322613,1548114157,1548131288.0,54299314,,https://stackoverflow.com/questions/54299314/running-c-or-c-code-in-standalone-xcode-playground,Running c or c++ code in standalone Xcode playground,,1591011960.0,Needs more focus,,
48,"['c', 'linux', 'performance', 'embedded', 'dev-null']","{'account_id': 10550610, 'reputation': 1223, 'user_id': 7773444, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/Kplli.jpg?s=256&g=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/7773444/michael'}",True,6784,6,63,1623737910,1547545205,1547646930.0,54196197,CC BY-SA 4.0,https://stackoverflow.com/questions/54196197/will-printf-still-have-a-cost-even-if-i-redirect-output-to-dev-null,Will printf still have a cost even if I redirect output to /dev/null?,54196303.0,,,,
49,"['c', 'multithreading', 'memory', 'heap-memory', 'stack-memory']","{'account_id': 2731201, 'reputation': 49, 'user_id': 2354957, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cab986da84a26953d9d05a70264ae6c6?s=256&d=identicon&r=PG', 'display_name': 'Gabriele La Greca', 'link': 'https://stackoverflow.com/users/2354957/gabriele-la-greca'}",True,2824,3,0,1623663826,1546876137,1623663826.0,54077534,CC BY-SA 4.0,https://stackoverflow.com/questions/54077534/how-memory-is-shared-between-threads-in-c,How memory is shared between threads in C,,,,,
