,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,community_owned_date
10,"['c', 'operators']","{'account_id': 1234560, 'reputation': 843, 'user_id': 1198431, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/c91bc5d60f52fa3b159eab5af16f9f96?s=256&d=identicon&r=PG', 'display_name': 'spatara', 'link': 'https://stackoverflow.com/users/1198431/spatara'}",True,644,12546756.0,5,0,1656278649,1348339753,1348341000.0,12546731,CC BY-SA 3.0,https://stackoverflow.com/questions/12546731/c-conditional-expressions-with-multiple-operators,C: conditional expressions with multiple operators,,,,,
11,"['c', 'operator-keyword', 'if-statement', 'ternary']","{'account_id': 195079, 'reputation': 1355, 'user_id': 437777, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/b80f219db02ef405b0da52037b8bd2c4?s=256&d=identicon&r=PG', 'display_name': 'user437777', 'link': 'https://stackoverflow.com/users/437777/user437777'}",True,59814,,10,51,1654768758,1346751804,1346752231.0,12260777,CC BY-SA 3.0,https://stackoverflow.com/questions/12260777/ternary-operator-without-else-in-c,ternary operator without else in C,,,,,
12,"['c', 'arrays', 'recursion']","{'account_id': 398124, 'reputation': 764, 'user_id': 762630, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/u2TPx.png?s=256&g=1', 'display_name': 'Erdem', 'link': 'https://stackoverflow.com/users/762630/erdem'}",True,36533,,5,6,1654640167,1346863016,1523902154.0,12285978,CC BY-SA 3.0,https://stackoverflow.com/questions/12285978/finding-the-maximum-element-of-an-array-recursively,Finding the maximum element of an array recursively,,,,,
13,"['c', 'winapi']","{'account_id': 934042, 'reputation': 1159, 'user_id': 963318, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/9c2c936220fc36782008dcc4d275f6c2?s=256&d=identicon&r=PG', 'display_name': 'Hanan N.', 'link': 'https://stackoverflow.com/users/963318/hanan-n'}",True,1599,,2,0,1654170073,1347442372,,12385163,CC BY-SA 3.0,https://stackoverflow.com/questions/12385163/findresource-doesnt-find-my-resource,FindResource() doesn&#39;t find my resource,,,,,
14,"['c', 'mongodb', 'assembly', 'cross-compiling']","{'account_id': 279638, 'reputation': 3886, 'user_id': 574911, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/j4gUx.gif?s=256&g=1', 'display_name': 'Anil Arrabole', 'link': 'https://stackoverflow.com/users/574911/anil-arrabole'}",True,2496,12570151.0,1,0,1653455660,1348500807,1653455660.0,12568225,CC BY-SA 4.0,https://stackoverflow.com/questions/12568225/impossible-constraint-in-asm,impossible constraint in asm,,,,,
15,"['c', 'bit-manipulation', 'bitmask']","{'account_id': 338711, 'reputation': 805, 'user_id': 1438904, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c3c7fc459a7bbd144f34f3c2d3dfab84?s=256&d=identicon&r=PG', 'display_name': 'sebi', 'link': 'https://stackoverflow.com/users/1438904/sebi'}",True,42409,,6,16,1652652853,1347582589,1380717047.0,12416639,CC BY-SA 3.0,https://stackoverflow.com/questions/12416639/how-to-create-mask-with-least-significat-bits-set-to-1-in-c,How to create mask with least significat bits set to 1 in C,,,,,
16,"['c', 'compiler-warnings']","{'account_id': 1832198, 'reputation': 263, 'user_id': 1663366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7308c9a9ee7142832cc1137b4ad27ad0?s=256&d=identicon&r=PG', 'display_name': 'JoshD', 'link': 'https://stackoverflow.com/users/1663366/joshd'}",True,84189,12373555.0,4,26,1651557957,1347378610,,12373538,CC BY-SA 3.0,https://stackoverflow.com/questions/12373538/warning-return-type-defaults-to-int-wreturn-type,warning: return type defaults to ‘int’ [-Wreturn-type],,,,,
17,"['c', 'casting']","{'account_id': 1448767, 'reputation': 851, 'user_id': 1366386, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/9a37fb95d7606ebb8f3163485c6c6ce9?s=256&d=identicon&r=PG', 'display_name': 'Pratt', 'link': 'https://stackoverflow.com/users/1366386/pratt'}",True,13582,,5,5,1651171677,1347998231,1347998837.0,12484077,CC BY-SA 3.0,https://stackoverflow.com/questions/12484077/error-while-typecasting-structure-to-integer,Error while typecasting structure to integer,,,,,
18,"['c++', 'c', 'macros', 'c-preprocessor']","{'account_id': 1450094, 'reputation': 979, 'user_id': 1367292, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/79fb0b98d049c45a64f131dd93dae74f?s=256&d=identicon&r=PG', 'display_name': 'user1367292', 'link': 'https://stackoverflow.com/users/1367292/user1367292'}",True,58502,12447616.0,6,74,1650536685,1347804668,1511788396.0,12447557,CC BY-SA 3.0,https://stackoverflow.com/questions/12447557/can-we-have-recursive-macros,Can we have recursive macros?,,,,,
19,"['c', 'enums', 'null', 'default', 'typedef']","{'account_id': 273258, 'reputation': 523, 'user_id': 564750, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/93f7922cccd0fb9a7baf15439585e8ca?s=256&d=identicon&r=PG', 'display_name': 'Nick Jones', 'link': 'https://stackoverflow.com/users/564750/nick-jones'}",True,15882,12593093.0,2,13,1650225067,1348620082,1348620679.0,12593061,CC BY-SA 3.0,https://stackoverflow.com/questions/12593061/define-an-unknown-or-null-value-in-an-enum,Define an &quot;Unknown&quot; or &quot;NULL&quot; value in an enum,,,,,
20,"['c', 'bgi']","{'account_id': 373762, 'reputation': 3668, 'user_id': 723597, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e81b6a95243bf1b0f614b0af3ee38c0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'LoveMeow', 'link': 'https://stackoverflow.com/users/723597/lovemeow'}",True,597,12444349.0,1,-5,1649279096,1347767442,1649279096.0,12444319,,https://stackoverflow.com/questions/12444319/3d-or-2d-graphics-in-c-c,3D or 2D graphics in c/c++?,1347768393.0,not a real question,,,
21,"['c', 'program-entry-point', 'void']","{'account_id': 408442, 'reputation': 20570, 'user_id': 779111, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/808763efea1a993c937ac96e7e83032f?s=256&d=identicon&r=PG', 'display_name': 'JAN', 'link': 'https://stackoverflow.com/users/779111/jan'}",True,80055,12225214.0,10,63,1648578782,1346477432,1631164405.0,12225171,CC BY-SA 4.0,https://stackoverflow.com/questions/12225171/difference-between-int-main-and-int-mainvoid,Difference between int main() and int main(void)?,,,,,
22,"['python', 'c', 'centos']","{'account_id': 437900, 'reputation': 1131, 'user_id': 1639564, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/009fbc3aec64223e83b6475e76ea7421?s=256&d=identicon&r=PG', 'display_name': 'yzernik', 'link': 'https://stackoverflow.com/users/1639564/yzernik'}",True,73962,12382076.0,9,34,1648567902,1347411626,,12379929,CC BY-SA 3.0,https://stackoverflow.com/questions/12379929/cant-find-python-h-file-on-centos,Can&#39;t find Python.h file on CentOS,,,,,
23,"['c', 'linux-kernel', 'linux-device-driver', 'device-driver']","{'account_id': 1022649, 'reputation': 1013, 'user_id': 1032614, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/ed3b86145217a3b547a6db3d1c5ba361?s=256&d=identicon&r=PG', 'display_name': 'Raj', 'link': 'https://stackoverflow.com/users/1032614/raj'}",True,30438,,2,22,1648440283,1346734287,1648440283.0,12256986,CC BY-SA 4.0,https://stackoverflow.com/questions/12256986/what-is-the-difference-between-devm-kzalloc-and-kzalloc-in-linux-driver-prog,What is the difference between devm_kzalloc() and kzalloc() in linux driver programming,,,,,
24,"['c', 'integer', 'overflow']","{'account_id': 1213858, 'reputation': 4274, 'user_id': 1181847, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/6aa478a20133fae6f279cb7dfaf09815?s=256&d=identicon&r=PG', 'display_name': 'FranXh', 'link': 'https://stackoverflow.com/users/1181847/franxh'}",True,14560,12335930.0,4,4,1647778839,1347153399,,12335784,CC BY-SA 3.0,https://stackoverflow.com/questions/12335784/c-integer-overflow,C integer overflow,,,,,
25,"['c', 'structure']","{'account_id': 403313, 'reputation': 11, 'user_id': 770988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aff2105b000fb8a2f49b7607168d97ad?s=256&d=identicon&r=PG', 'display_name': 'Himanshu Rawat', 'link': 'https://stackoverflow.com/users/770988/himanshu-rawat'}",False,1575,,3,0,1646425423,1346999889,1646425423.0,12312973,CC BY-SA 4.0,https://stackoverflow.com/questions/12312973/structure-field-aliasing-in-c,Structure field aliasing in C,,,,,
26,"['python', 'c', 'string', 'cpython', 'python-internals']","{'account_id': 1099812, 'reputation': 2797, 'user_id': 1092498, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/7e66561cda79b337b004dfc7f6ee79ae?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/1092498/michael'}",True,3439,12244378.0,2,15,1646115587,1346659544,1420629652.0,12244074,CC BY-SA 3.0,https://stackoverflow.com/questions/12244074/python-source-code-for-built-in-in-operator,Python source code for built-in &quot;in&quot; operator,,,,,
27,"['c', 'gcc', 'c-preprocessor']","{'account_id': 1376333, 'reputation': 4144, 'user_id': 1310267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b088f33edfec941e2bbe37f7f317d8b5?s=256&d=identicon&r=PG', 'display_name': 'elomage', 'link': 'https://stackoverflow.com/users/1310267/elomage'}",True,53009,12638158.0,5,50,1644565146,1348824945,1414954610.0,12637392,CC BY-SA 3.0,https://stackoverflow.com/questions/12637392/c-preprocessor-expand-macro-in-a-warning,C preprocessor: expand macro in a #warning,,,,,
28,"['c', 'binary-tree', 'expression-trees']","{'account_id': 287545, 'reputation': 24263, 'user_id': 587415, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/vacMY.jpg?s=256&g=1', 'display_name': 'Matrosov Oleksandr', 'link': 'https://stackoverflow.com/users/587415/matrosov-oleksandr'}",True,5100,12566489.0,1,0,1643996223,1348492751,1387288237.0,12565887,CC BY-SA 3.0,https://stackoverflow.com/questions/12565887/arithmetic-expression-tree-using-c-language,arithmetic expression tree using c language,,,,,
29,"['c++', 'c', 'linux', 'segmentation-fault']","{'account_id': 54841, 'reputation': 52350, 'user_id': 164171, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/FYet8.png?s=256&g=1', 'display_name': 'static_rtti', 'link': 'https://stackoverflow.com/users/164171/static-rtti'}",True,1582,23853567.0,5,1,1642439375,1347534045,1446846101.0,12404759,,https://stackoverflow.com/questions/12404759/minimal-c-c-program-that-segfaults,Minimal C/C++ program that segfaults?,1401052096.0,Duplicate,,,
30,"['c', 'segmentation-fault', 'libpng', 'freetype']","{'account_id': 1058538, 'reputation': 9759, 'user_id': 1060679, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/c20bcffed2d7cb7894efdd868c835020?s=256&d=identicon&r=PG', 'display_name': 'David Jones', 'link': 'https://stackoverflow.com/users/1060679/david-jones'}",True,2085,12337592.0,1,1,1642080700,1347177827,1642080700.0,12337466,CC BY-SA 4.0,https://stackoverflow.com/questions/12337466/segmentation-fault-when-loading-font-with-freetype,Segmentation Fault when loading font with FreeType,,,,,
31,"['c#', 'c', 'hresult']","{'account_id': 1857334, 'reputation': 1034, 'user_id': 1682633, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/5b9929e8ae931f2728621c1e35d61fc0?s=256&d=identicon&r=PG', 'display_name': 'Omarrrio', 'link': 'https://stackoverflow.com/users/1682633/omarrrio'}",True,101879,12528472.0,7,31,1639839965,1348172050,1578019908.0,12520212,CC BY-SA 4.0,https://stackoverflow.com/questions/12520212/exception-from-hresult-0x80131047,Exception from HRESULT: 0x80131047,,,,,
32,"['c', 'gcc', 'compiler-errors', 'linux-kernel', 'compiler-warnings']","{'account_id': 1377220, 'reputation': 10337, 'user_id': 1310991, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fcc3ceb0efe80adba3859f625cb5cdc2?s=256&d=identicon&r=PG', 'display_name': 'nrz', 'link': 'https://stackoverflow.com/users/1310991/nrz'}",True,33619,12557096.0,4,7,1638904468,1348081080,1495541862.0,12501124,CC BY-SA 3.0,https://stackoverflow.com/questions/12501124/errors-in-compiling-linux-kernel-module-config-x86-x32-enabled-but-no-binutils,Errors in compiling Linux kernel module: &quot;CONFIG_X86_X32 enabled but no binutils support&quot; and unwanted &quot;n&quot; characters,,,,,
33,"['c++', 'c', 'serial-port']","{'account_id': 460510, 'reputation': 9125, 'user_id': 861646, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/wRgjT.jpg?s=256&g=1', 'display_name': 'Tobia', 'link': 'https://stackoverflow.com/users/861646/tobia'}",True,11377,12560329.0,3,1,1636651867,1348469542,1348551127.0,12560155,CC BY-SA 3.0,https://stackoverflow.com/questions/12560155/com-port-library-in-c-or-c,Com port library in C or C++,,,,,
34,"['c', 'pointers', 'null', 'operating-system']","{'account_id': 944073, 'reputation': 6034, 'user_id': 971683, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/541341ec11de1b17ad72223da9c59d23?s=256&d=identicon&r=PG&f=1', 'display_name': 'h4ck3d', 'link': 'https://stackoverflow.com/users/971683/h4ck3d'}",True,25660,12645890.0,5,49,1635370196,1348857913,1348866375.0,12645647,CC BY-SA 3.0,https://stackoverflow.com/questions/12645647/what-happens-in-os-when-we-dereference-a-null-pointer-in-c,What happens in OS when we dereference a NULL pointer in C?,,,,,
35,"['c++', 'c', 'gdb']","{'account_id': 363551, 'reputation': 108922, 'user_id': 707381, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/439db9ac83f4ea14a904390900ec6634?s=256&d=identicon&r=PG', 'display_name': 'Randomblue', 'link': 'https://stackoverflow.com/users/707381/randomblue'}",True,148,12342392.0,2,5,1634800204,1347219191,1347219621.0,12342271,CC BY-SA 3.0,https://stackoverflow.com/questions/12342271/gdb-break-on-func1-only-if-previous-break-was-on-func2,GDB: Break on func1 only if previous break was on func2,,,,,
36,"['c', 'algorithm', 'combinations']","{'account_id': 264277, 'reputation': 2098, 'user_id': 550436, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/33c7177f722761976ee0ee39c2484f1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'stressed_geek', 'link': 'https://stackoverflow.com/users/550436/stressed-geek'}",True,4220,12475316.0,6,4,1634508044,1347964220,1347965258.0,12475167,CC BY-SA 3.0,https://stackoverflow.com/questions/12475167/algorithm-to-generate-k-combinations-of-elements-of-set-with-repetition,Algorithm to generate k-combinations of elements of set with repetition?,,,,,
37,"['c', 'trace', 'kvm']","{'account_id': 1598233, 'reputation': 93, 'user_id': 1479836, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/77ea23929cc179ef3e75460adbc1f544?s=256&d=identicon&r=PG', 'display_name': 'user1479836', 'link': 'https://stackoverflow.com/users/1479836/user1479836'}",True,90,,1,-2,1634217304,1346745728,1435773590.0,12259160,CC BY-SA 3.0,https://stackoverflow.com/questions/12259160/following-and-saving-the-flow-of-code,"Following, and saving, the flow of code",,,,,
38,"['c++', 'c']","{'account_id': 1297760, 'reputation': 5323, 'user_id': 1251099, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/af9183d81b1160ccd54790c233a7b0c7?s=256&d=identicon&r=PG', 'display_name': 'user180574', 'link': 'https://stackoverflow.com/users/1251099/user180574'}",True,1201,12254799.0,3,0,1633712028,1346711652,,12254706,CC BY-SA 3.0,https://stackoverflow.com/questions/12254706/trace-variable-access-c-c,trace variable access (c/c++)?,,,,,
39,"['c', 'pointers', 'arguments', 'argument-passing', 'void-pointers']","{'account_id': 1848943, 'reputation': 155, 'user_id': 1675950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdf2cb4a3f57bd66c5e1b1be00e2ab17?s=256&d=identicon&r=PG', 'display_name': 'Will', 'link': 'https://stackoverflow.com/users/1675950/will'}",True,44805,12449009.0,4,8,1633118205,1347815886,1347817333.0,12448977,,https://stackoverflow.com/questions/12448977/void-pointer-as-argument,void pointer as argument,1553854349.0,Duplicate,,,
40,['c'],"{'account_id': 472199, 'reputation': 1699, 'user_id': 880530, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/09979eaaa6c8ee730735f1aa7ad3a7ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'polslinux', 'link': 'https://stackoverflow.com/users/880530/polslinux'}",True,12968,12239728.0,2,4,1632713490,1346618995,1632713490.0,12239645,CC BY-SA 4.0,https://stackoverflow.com/questions/12239645/exit-or-exit,exit() or _exit()?,,,,,
41,"['c', 'unions', 'structure']","{'account_id': 1468056, 'reputation': 1847, 'user_id': 1380370, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/8krHm.png?s=256&g=1', 'display_name': 'amiregelz', 'link': 'https://stackoverflow.com/users/1380370/amiregelz'}",True,54211,12653519.0,4,12,1632632143,1348928494,,12653500,CC BY-SA 3.0,https://stackoverflow.com/questions/12653500/how-to-access-a-struct-member-inside-a-union-in-c,How to access a struct member inside a union in C?,,,,,
42,['c'],"{'account_id': 387783, 'reputation': 4660, 'user_id': 746346, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/bd7e28f3d04b09ab4a503a992568f417?s=256&d=identicon&r=PG', 'display_name': 'Tor Klingberg', 'link': 'https://stackoverflow.com/users/746346/tor-klingberg'}",True,56179,12355759.0,10,25,1632427410,1347294394,1399857017.0,12355758,,https://stackoverflow.com/questions/12355758/proper-hello-world-in-c,Proper Hello World in C,1382049213.0,Opinion-based,,,
43,"['c++', 'c', 'ffmpeg', 'video-processing', 'libavcodec']","{'account_id': 1159805, 'reputation': 352, 'user_id': 1139565, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1ca827a371cfb7aa5970134e80258352?s=256&d=identicon&r=PG', 'display_name': 'Malkavian', 'link': 'https://stackoverflow.com/users/1139565/malkavian'}",True,7835,,4,9,1630321903,1348454153,1603822136.0,12558183,CC BY-SA 4.0,https://stackoverflow.com/questions/12558183/ffmpeg-cant-display-the-duration-of-a-video,FFMPEG Can&#39;t Display The Duration Of a Video,,,,,
44,"['c', 'io', 'posix', 'fopen']","{'account_id': 404553, 'reputation': 1977, 'user_id': 772944, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/c8af26745a61b3690c74f077dcd858bf?s=256&d=identicon&r=PG', 'display_name': 'KAction', 'link': 'https://stackoverflow.com/users/772944/kaction'}",True,2553,12621203.0,3,5,1627157456,1348746131,,12620582,CC BY-SA 3.0,https://stackoverflow.com/questions/12620582/posix-fopennull-r,"POSIX fopen(NULL,&quot;r&quot;)",,,,,
45,"['c', 'casting', 'struct', 'contiki']","{'account_id': 439163, 'reputation': 4707, 'user_id': 827918, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/jUzPE.jpg?s=256&g=1', 'display_name': 'cdev', 'link': 'https://stackoverflow.com/users/827918/cdev'}",True,442,12655125.0,1,-1,1626770654,1348940396,1626770654.0,12654933,,https://stackoverflow.com/questions/12654933/dealing-with-structs-c,dealing with structs c,1349164776.0,not a real question,,,
46,"['c', 'stack', 'peek']","{'account_id': 1745731, 'reputation': 797, 'user_id': 1596018, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a31173ab2790098dda323f54844aa6e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter Cerba', 'link': 'https://stackoverflow.com/users/1596018/peter-cerba'}",True,23554,12431178.0,7,8,1625509673,1347652563,,12431132,CC BY-SA 3.0,https://stackoverflow.com/questions/12431132/pop-and-peek-doing-same-in-that-case,pop and peek doing same in that case?,,,,,
47,"['c', 'sockets', 'networking', 'network-programming', 'application-layer']","{'account_id': 385186, 'reputation': 6359, 'user_id': 742173, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/VDHPX.jpg?s=256&g=1', 'display_name': 'Abhishek Gupta', 'link': 'https://stackoverflow.com/users/742173/abhishek-gupta'}",True,1988,12414446.0,1,0,1623888482,1347567468,1347570805.0,12414138,CC BY-SA 3.0,https://stackoverflow.com/questions/12414138/select-function-behavior-multi-client-quiz,Select function behavior - Multi Client Quiz,,,1623889239.0,,
48,"['c++', 'c', 'memory', 'heap-memory', 'stack-memory']","{'account_id': 1469221, 'reputation': 2995, 'user_id': 1381196, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/qNvyC.png?s=256&g=1', 'display_name': 'Al2O3', 'link': 'https://stackoverflow.com/users/1381196/al2o3'}",True,190,12542342.0,5,-2,1623773857,1348304049,1623773857.0,12542328,CC BY-SA 4.0,https://stackoverflow.com/questions/12542328/why-char-ptrn-freeptr-causes-the-failure-of-the-program,Why &quot;char ptr[n]; free(ptr); &quot; causes the failure of the program?,,,,,
