,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,migrated_from
10,"['c', 'structure', 'unions', 'union-types']","{'account_id': 9233876, 'reputation': 325, 'user_id': 10867418, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1580131b81478b35551baeec813deddf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Avi', 'link': 'https://stackoverflow.com/users/10867418/avi'}",True,106,,2,1,1660535617,1550120230,54683437,CC BY-SA 4.0,https://stackoverflow.com/questions/54683437/determining-data-type-of-user-entered-value,Determining Data Type Of User Entered Value,1660535617.0,,,,
11,"['c', 'gtk', 'gtk3']","{'account_id': 6341049, 'reputation': 531, 'user_id': 7572728, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh3.googleusercontent.com/-hV2vtrlT27k/AAAAAAAAAAI/AAAAAAAAARs/WaIUF6RbE24/photo.jpg?sz=256', 'display_name': 'tristan957', 'link': 'https://stackoverflow.com/users/7572728/tristan957'}",True,152,54664568.0,2,1,1659937201,1550033170,54662683,CC BY-SA 4.0,https://stackoverflow.com/questions/54662683/how-can-i-get-gtk-to-recognize-the-template-i-have-created,How can I get GTK to recognize the template I have created?,,,,,
12,"['c', 'coverity', 'getenv']","{'account_id': 8258771, 'reputation': 75, 'user_id': 6211044, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://lh5.googleusercontent.com/-jcyNiLVJSR8/AAAAAAAAAAI/AAAAAAAAAEc/NHs4yKVkuz4/photo.jpg?sz=256', 'display_name': 'AsiaRican', 'link': 'https://stackoverflow.com/users/6211044/asiarican'}",False,779,,2,3,1659737365,1550512839,54752946,CC BY-SA 4.0,https://stackoverflow.com/questions/54752946/getenv-returns-tainted-string-content,getenv returns tainted string content,,,,,
13,"['c', 'stm32', 'microcontroller', 'iar', 'stm8']","{'account_id': 9010166, 'reputation': 33, 'user_id': 6715142, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61cbd75e5ef14c55267f5706fd2bff3a?s=256&d=identicon&r=PG&f=1', 'display_name': 'jurgis1991', 'link': 'https://stackoverflow.com/users/6715142/jurgis1991'}",True,9038,54745719.0,2,2,1658174119,1550421060,54735239,CC BY-SA 4.0,https://stackoverflow.com/questions/54735239/programing-stm32-like-stm8-register-level-gpio,Programing STM32 like STM8 (register-level GPIO),1649806862.0,,,,
14,"['c', 'binary', 'decimal']","{'account_id': 15390299, 'reputation': 1, 'user_id': 11103241, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4660ec9467822c8438904d7cf2b3420?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vic', 'link': 'https://stackoverflow.com/users/11103241/vic'}",False,3223,,3,-1,1657528900,1551034313,54855329,CC BY-SA 4.0,https://stackoverflow.com/questions/54855329/decimal-to-binary-conversion-8-bit-in-c,Decimal to binary conversion (8 bit) in C,,,,,
15,"['c', 'posix', 'sigaction']","{'account_id': 9943806, 'reputation': 87, 'user_id': 7359399, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/6dc34e3e4c78685ca0642d494e10cfb3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Donkey King', 'link': 'https://stackoverflow.com/users/7359399/donkey-king'}",True,3565,54718750.0,3,0,1657029440,1550276891,54718687,CC BY-SA 4.0,https://stackoverflow.com/questions/54718687/how-do-i-use-sigaction-struct-sigaction-is-not-defined,How do I use sigaction()? struct sigaction is not defined,1550277202.0,,,,
16,"['c', 'linux', 'kernel', 'setrlimit']","{'account_id': 14202211, 'reputation': 422, 'user_id': 10259826, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1822fa9cb71f4ce6fb9d1e3639c392ec?s=256&d=identicon&r=PG', 'display_name': 'wtz', 'link': 'https://stackoverflow.com/users/10259826/wtz'}",True,1267,54856341.0,1,1,1655959963,1550990034,54849394,CC BY-SA 4.0,https://stackoverflow.com/questions/54849394/why-setrlimitrlimit-nproc-doesnt-work-when-run-as-root-but-works-fine-when-ru,Why setrlimit(RLIMIT_NPROC) doesn&#39;t work when run as root but works fine when run as a normal user?,1655959963.0,,,,
17,"['c', 'error-handling']","{'account_id': 5976642, 'reputation': 3719, 'user_id': 6872717, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UCuzs.png?s=256&g=1', 'display_name': 'alx', 'link': 'https://stackoverflow.com/users/6872717/alx'}",True,294,54486784.0,1,2,1654948569,1549052469,54486665,CC BY-SA 4.0,https://stackoverflow.com/questions/54486665/is-it-ok-to-use-exit-success-exit-failure-for-error-reporting-inside-a-program,Is it OK to use EXIT_SUCCESS / EXIT_FAILURE for error reporting inside a program?,1549053340.0,,,,
18,['c'],"{'account_id': 15363131, 'reputation': 25, 'user_id': 11083411, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-DVBKYmplG0U/AAAAAAAAAAI/AAAAAAAAAv8/nabcaJjAr2s/photo.jpg?sz=256', 'display_name': 'Aditya Pandey', 'link': 'https://stackoverflow.com/users/11083411/aditya-pandey'}",True,837,54767780.0,3,-5,1653661130,1550568353,54762737,CC BY-SA 4.0,https://stackoverflow.com/questions/54762737/10-rows-triangle-pattern-printing-in-c-language-increment-numbers-and-decremen,10 rows triangle pattern printing in C language : increment numbers and decrement alphabet,1550568404.0,,,,
19,"['c', 'arrays']","{'account_id': 15146550, 'reputation': 59, 'user_id': 10930109, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-FOKioWs9DI8/AAAAAAAAAAI/AAAAAAAAAAo/gneSgmoNPPU/photo.jpg?sz=256', 'display_name': 'sarah', 'link': 'https://stackoverflow.com/users/10930109/sarah'}",True,5200,,7,2,1653497844,1549034960,54482474,CC BY-SA 4.0,https://stackoverflow.com/questions/54482474/trying-to-figure-out-how-to-output-a-phone-number-in-c,Trying to figure out how to output a phone number in c?,1549061459.0,,,,
20,"['c', 'string', 'buffer', 'buffer-overflow', 'ctf']","{'account_id': 13914756, 'reputation': 1, 'user_id': 10046906, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-u-sFgYLaQ8A/AAAAAAAAAAI/AAAAAAAAABI/T3sH9qjU_Jk/photo.jpg?sz=256', 'display_name': 'Rahul', 'link': 'https://stackoverflow.com/users/10046906/rahul'}",False,731,,2,0,1652186309,1549653064,54598830,CC BY-SA 4.0,https://stackoverflow.com/questions/54598830/how-to-prevent-strings-to-read-ctf-flags-in-c,How to prevent strings to read CTF flags in C,,,,,
21,"['c', 'bgi']","{'account_id': 15258575, 'reputation': 23, 'user_id': 11009465, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-TM3pPJ-sRTY/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNp-AfqXdp-T3O1QjAoUcGUk5aoDA/mo/photo.jpg?sz=256', 'display_name': 'Kunal', 'link': 'https://stackoverflow.com/users/11009465/kunal'}",True,340,54529792.0,1,1,1649273571,1549219624,54506294,CC BY-SA 4.0,https://stackoverflow.com/questions/54506294/how-to-print-some-information-in-the-terminal-while-running-a-graphics-h-based-c,How to print some information in the terminal while running a graphics.h based C program?,1649273571.0,,,,
22,"['c', 'gdb', 'ddd-debugger']","{'account_id': 15389593, 'reputation': 1, 'user_id': 11102708, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5691b88c9c187345c67b30553903d3fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'crivera', 'link': 'https://stackoverflow.com/users/11102708/crivera'}",False,161,,2,0,1648529294,1550856636,54832303,CC BY-SA 4.0,https://stackoverflow.com/questions/54832303/why-does-not-the-option-to-make-a-breakpoint-pending-appear-when-i-use-ddd,Why does not the option to make a breakpoint pending appear when I use DDD?,1550874826.0,,,,
23,"['c', 'linux', 'assembly', 'memory', 'x86']","{'account_id': 1014345, 'reputation': 53, 'user_id': 19008471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c04c10ce8e0411db3b03648bd76a762?s=256&d=identicon&r=PG', 'display_name': 'Louis', 'link': 'https://stackoverflow.com/users/19008471/louis'}",True,1731,54762112.0,3,4,1647213159,1550565601,54761947,CC BY-SA 4.0,https://stackoverflow.com/questions/54761947/why-use-data-instead-of-reserving-space-in-bss-and-initializing-at-runtime-fo,"Why use .data instead of reserving space in .bss and initializing at runtime, for variables in assembly/C?",1607653811.0,,,,
24,"['c', 'function-call']","{'account_id': 11238447, 'reputation': 59, 'user_id': 8243666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0c00c39499bb15fd643020a94503820?s=256&d=identicon&r=PG&f=1', 'display_name': 'AA_Float', 'link': 'https://stackoverflow.com/users/8243666/aa-float'}",True,52,,2,1,1642482296,1549883734,54629364,CC BY-SA 4.0,https://stackoverflow.com/questions/54629364/xcode-ide-showing-error-control-reaches-end-of-non-void-function,Xcode IDE Showing Error: &quot;Control Reaches End Of Non-Void Function&quot;,1581248644.0,,,,
25,"['c', 'floating-point']","{'account_id': 14871982, 'reputation': 2700, 'user_id': 10739252, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZsmQN.png?s=256&g=1', 'display_name': 'Captain Trojan', 'link': 'https://stackoverflow.com/users/10739252/captain-trojan'}",True,111,54484855.0,3,3,1640951720,1549043828,54484789,CC BY-SA 4.0,https://stackoverflow.com/questions/54484789/are-there-floating-point-infinitesimals,Are there floating point infinitesimals?,,,,,
26,"['c', 'visual-studio', 'compiler-errors']","{'account_id': 13768431, 'reputation': 129, 'user_id': 9936511, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/W1Xi9.png?s=256&g=1', 'display_name': 'mand', 'link': 'https://stackoverflow.com/users/9936511/mand'}",True,1100,54673082.0,3,-1,1639996759,1550068842,54672800,CC BY-SA 4.0,https://stackoverflow.com/questions/54672800/error-c2143-syntax-error-missing-before-in-c,error C2143: syntax error: missing &#39;;&#39; before &#39;{&#39; in C,1639996759.0,,,,
27,"['c', 'zip', 'compression', 'zlib']","{'account_id': 14712354, 'reputation': 119, 'user_id': 10625356, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SRgXh.jpg?s=256&g=1', 'display_name': 'ramory-l', 'link': 'https://stackoverflow.com/users/10625356/ramory-l'}",True,102,54811880.0,1,0,1639066741,1550339039,54725922,CC BY-SA 4.0,https://stackoverflow.com/questions/54725922/how-to-compress-game-data-in-one-file,How to compress game data in one file,1639066741.0,,,,
28,"['c', 'multithreading', 'operating-system', 'threadpool']","{'account_id': 3145848, 'reputation': 2793, 'user_id': 2660342, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/A3gMo.jpg?s=256&g=1', 'display_name': 'Naila Akbar', 'link': 'https://stackoverflow.com/users/2660342/naila-akbar'}",True,1434,,3,1,1638934918,1550778360,54815073,CC BY-SA 4.0,https://stackoverflow.com/questions/54815073/pool-threads-in-pthread-c,Pool Threads in pthread C,,,,,
29,"['c', 'memory-management', 'memory-leaks', 'fork']","{'account_id': 12905263, 'reputation': 314, 'user_id': 9332760, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/340888469759655/picture?type=large', 'display_name': 'rSim', 'link': 'https://stackoverflow.com/users/9332760/rsim'}",False,496,,1,3,1638373872,1550063695,54671093,CC BY-SA 4.0,https://stackoverflow.com/questions/54671093/c-leak-on-fork-without-malloc,"C, Leak on fork without malloc",1550659375.0,,,,
30,['c'],"{'account_id': 15342158, 'reputation': 21, 'user_id': 11068836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a186bd97883c84020ad1d4bbff1038d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luca', 'link': 'https://stackoverflow.com/users/11068836/luca'}",True,93,54716066.0,2,0,1637984934,1550256946,54715516,CC BY-SA 4.0,https://stackoverflow.com/questions/54715516/inserting-into-a-linked-list-always-returns-last-node-not-current-node,"Inserting into a linked list always returns last node, not current node",1550260403.0,,,,
31,"['c', 'recursion', 'heap-memory', 'backtracking']","{'account_id': 15244807, 'reputation': 83, 'user_id': 10999949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a28ae09789f4e8233a62fbf0f142dd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mark Ceitlin', 'link': 'https://stackoverflow.com/users/10999949/mark-ceitlin'}",False,154,,1,0,1637253866,1549918572,54639015,CC BY-SA 4.0,https://stackoverflow.com/questions/54639015/backtrack-algorithm-stack-overflow-error-despite-heap-allocation,"Backtrack algorithm, Stack overflow error, despite heap allocation",1637253866.0,,,,
32,"['c', 'heap-memory']","{'account_id': 13225769, 'reputation': 325, 'user_id': 9550901, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-7NCQUKNsXGA/AAAAAAAAAAI/AAAAAAAAAHs/v4tDnUxd2lI/photo.jpg?sz=256', 'display_name': 'forests', 'link': 'https://stackoverflow.com/users/9550901/forests'}",True,815,54639302.0,3,0,1637247590,1549912111,54637452,CC BY-SA 4.0,https://stackoverflow.com/questions/54637452/can-you-put-stack-allocated-values-into-a-heap-allocated-array,Can you put stack allocated values into a heap allocated array,1637247590.0,,,,
33,"['c', 'multithreading', 'random', 'heap-memory', 'stack-overflow']","{'account_id': 14340932, 'reputation': 47, 'user_id': 10359150, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2140234232898402/picture?type=large', 'display_name': 'John Abbrams', 'link': 'https://stackoverflow.com/users/10359150/john-abbrams'}",False,69,,0,1,1636749381,1549573340,54582226,CC BY-SA 4.0,https://stackoverflow.com/questions/54582226/cant-generate-big-random-number-of-integers-without-overflowing,Can&#39;t generate big random number of integers without overflowing,1636749381.0,,,,
34,"['c++', 'c', 'ffmpeg', 'video-processing', 'libav']","{'account_id': 15261292, 'reputation': 43, 'user_id': 11011217, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10215996731928903/picture?type=large', 'display_name': 'yildizmehmet', 'link': 'https://stackoverflow.com/users/11011217/yildizmehmet'}",True,4350,54599591.0,2,3,1636447507,1549611646,54587910,CC BY-SA 4.0,https://stackoverflow.com/questions/54587910/how-to-use-ffmpeg-api-overlay-filter-in-c-c,How to use FFmpeg API overlay filter in C / C++,,,,,
35,"['c', 'linux', 'process']","{'account_id': 5269672, 'reputation': 252, 'user_id': 4208360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b7c25f8bfb5b065fed9fa20dbe7ddc7?s=256&d=identicon&r=PG&f=1', 'display_name': 'mkcms', 'link': 'https://stackoverflow.com/users/4208360/mkcms'}",True,435,54913618.0,2,0,1636408544,1551292558,54912342,CC BY-SA 4.0,https://stackoverflow.com/questions/54912342/is-there-a-mechanism-for-manipulating-a-process-like-prctl-but-for-forked-exe,"Is there a mechanism for manipulating a process like prctl(), but for forked/exec*()d processes?",,,,,
36,['c'],"{'account_id': 14835666, 'reputation': 177, 'user_id': 10713877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36cb20df2bea590945deb68a5e1f29dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hakan Demir', 'link': 'https://stackoverflow.com/users/10713877/hakan-demir'}",True,501,,2,-2,1635771560,1550265832,54717249,CC BY-SA 4.0,https://stackoverflow.com/questions/54717249/how-to-print-2d-matrices-c,How to print 2d matrices c,1550266055.0,,,,
37,"['c++', 'c', 'g++', 'mingw']","{'account_id': 10776368, 'reputation': 133, 'user_id': 7928248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7873d17b8c1f2a56cac3979a2f713341?s=256&d=identicon&r=PG&f=1', 'display_name': 'LiveToLearn', 'link': 'https://stackoverflow.com/users/7928248/livetolearn'}",True,9894,54742808.0,4,1,1635437691,1550474837,54742271,CC BY-SA 4.0,https://stackoverflow.com/questions/54742271/how-to-compile-code-with-a-makefile-in-windows-command-prompt-using-mingw-compil,How to compile code with a Makefile in Windows command prompt using MinGW compiler?,1550475800.0,,,,
38,"['c', 'crash', 'conditional', 'ternary-operator']","{'account_id': 15279033, 'reputation': 1, 'user_id': 11023972, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-cLrTR2sv-PA/AAAAAAAAAAI/AAAAAAAAAEg/odaLJ5dvODg/photo.jpg?sz=256', 'display_name': 'Kabir Uddin', 'link': 'https://stackoverflow.com/users/11023972/kabir-uddin'}",True,310,,3,0,1631534878,1550052730,54667568,CC BY-SA 4.0,https://stackoverflow.com/questions/54667568/conditional-operator-is-not-working-in-c,Conditional Operator: ? : is not working in c,1550053153.0,1631564467.0,,,
39,"['c', 'windows']","{'account_id': 2818905, 'reputation': 2513, 'user_id': 2423150, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/f8d0598639a453f140fc8790be00da94?s=256&d=identicon&r=PG', 'display_name': 'Ingwie Phoenix', 'link': 'https://stackoverflow.com/users/2423150/ingwie-phoenix'}",True,1186,,1,2,1631121881,1549710784,54605663,CC BY-SA 4.0,https://stackoverflow.com/questions/54605663/setenv-vs-putenv-which-one-to-use-for-cross-platform-environment-editing,setenv() vs. putenv() - Which one to use for cross-platform environment editing?,1576172617.0,,,,
40,['c'],"{'account_id': 14953336, 'reputation': 123, 'user_id': 10795596, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/14WRS.jpg?s=256&g=1', 'display_name': 'Vineeth Reddy', 'link': 'https://stackoverflow.com/users/10795596/vineeth-reddy'}",True,356,,2,0,1629650319,1549201130,54503450,,https://stackoverflow.com/questions/54503450/why-do-we-not-specify-symbol-in-scanf-while-scanning-a-string-input-in-c-lan,Why do we not specify &#39;&amp;&#39; symbol in scanf while scanning a string input in c language?,1629650319.0,,1549201471.0,Duplicate,
41,"['c', 'operators', 'operator-precedence']","{'account_id': 15350738, 'reputation': 131, 'user_id': 11074585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14a1aaf2d6264410d6493a835a9e192d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/11074585/jay'}",True,1302,54734490.0,4,11,1628236553,1550408832,54733581,CC BY-SA 4.0,https://stackoverflow.com/questions/54733581/which-operators-in-c-have-wrong-precedence,Which operator(s) in C have wrong precedence?,1550452835.0,,,,
42,"['c', 'winapi', 'windows-10', 'beep']","{'account_id': 15376032, 'reputation': 11, 'user_id': 11092722, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-pgHyeY2uFaM/AAAAAAAAAAI/AAAAAAAADDU/Cl0MBdKkxM0/photo.jpg?sz=256', 'display_name': 'Stefano Gini', 'link': 'https://stackoverflow.com/users/11092722/stefano-gini'}",False,966,,1,1,1627627519,1550834969,54826120,CC BY-SA 4.0,https://stackoverflow.com/questions/54826120/why-doesnt-beep-function-work-on-windows-10,Why doesn&#39;t Beep function work on Windows 10,1627627519.0,,,,
43,"['c', 'json', 'curl', 'riot-games-api']","{'account_id': 15287802, 'reputation': 93, 'user_id': 11030289, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ovXQsU6h_Aw/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMhSvTp3pe4tC8OyszV1EDdONud9Q/mo/photo.jpg?sz=256', 'display_name': 'Stefano Raneri', 'link': 'https://stackoverflow.com/users/11030289/stefano-raneri'}",False,419,,1,1,1627288278,1549797263,54615794,CC BY-SA 4.0,https://stackoverflow.com/questions/54615794/riot-league-v4-api-returns-empty-response-body-with-status-code-200,Riot League-v4 API returns empty response body with status code 200,,,,,
44,['c'],"{'account_id': 15259850, 'reputation': 1, 'user_id': 11010292, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f550ecad25b5096a5d7616306612526e?s=256&d=identicon&r=PG&f=1', 'display_name': 'M.Bowman', 'link': 'https://stackoverflow.com/users/11010292/m-bowman'}",False,4129,,1,-1,1626959261,1549239457,54508904,CC BY-SA 4.0,https://stackoverflow.com/questions/54508904/bloodshed-dev-c-source-file-not-compiled,Bloodshed Dev C++ Source file not compiled,1549243355.0,,,,
45,"['c', 'webassembly', 'zbar', 'pdf417']","{'account_id': 1140811, 'reputation': 3535, 'user_id': 1124772, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c1ef358b4b20ac36a2064dd6aedc532e?s=256&d=identicon&r=PG', 'display_name': 'Nahuel', 'link': 'https://stackoverflow.com/users/1124772/nahuel'}",False,4357,,2,0,1626357131,1549054744,54487079,CC BY-SA 4.0,https://stackoverflow.com/questions/54487079/zbar-attempting-to-read-pdf417-codes,ZBar - Attempting to read PDF417 codes,,,,,
46,"['c', 'opengl', 'glsl', 'glfw', 'glew']","{'account_id': 4741002, 'reputation': 489, 'user_id': 3833743, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/g75iF.jpg?s=256&g=1', 'display_name': 'Blunderchips', 'link': 'https://stackoverflow.com/users/3833743/blunderchips'}",True,7127,54733571.0,1,11,1626155802,1550406382,54733233,CC BY-SA 4.0,https://stackoverflow.com/questions/54733233/gl-position-is-not-accessible-in-this-profile,gl_Position is not accessible in this profile?,,,,,
