,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
27,"['java', 'spring-boot', 'google-cloud-platform']","{'account_id': 62127, 'reputation': 60899, 'user_id': 184773, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/fbc1a22f3d58c94ae770029f1019d420?s=256&d=identicon&r=PG', 'display_name': 'Luke101', 'link': 'https://stackoverflow.com/users/184773/luke101'}",True,3118,5,7,1665667247,1556209908,55853875,CC BY-SA 4.0,https://stackoverflow.com/questions/55853875/how-to-disable-google-cloud-platform-integration,How to disable Google Cloud Platform integration?,1606156788.0,55854187.0,,,,
28,"['java', 'java.nio.file']","{'account_id': 5384013, 'reputation': 4796, 'user_id': 4288506, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f3d3cd3aa0634b75bb79536530421f7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marcono1234', 'link': 'https://stackoverflow.com/users/4288506/marcono1234'}",True,2061,2,13,1665501582,1556469433,55892386,CC BY-SA 4.0,https://stackoverflow.com/questions/55892386/how-to-handle-filesystemalreadyexistsexception,How to handle FileSystemAlreadyExistsException?,,,,,,
29,"['java', 'spring-mvc', 'resttemplate', 'spring-rest']","{'account_id': 13071224, 'reputation': 807, 'user_id': 9444720, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4Caaa.jpg?s=256&g=1', 'display_name': 'GeekySelene', 'link': 'https://stackoverflow.com/users/9444720/geekyselene'}",False,13189,1,1,1665421470,1556628317,55921261,CC BY-SA 4.0,https://stackoverflow.com/questions/55921261/no-suitable-httpmessageconverter-found-for-response-type-and-content-type-appli,No suitable HttpMessageConverter found for response type and content type [application/json;charset=UTF-8] exception occurs,1556635301.0,,,,,
30,"['java', 'javafx', 'netbeans']","{'account_id': 9479271, 'reputation': 37, 'user_id': 7895818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23f2096772e04fc586f3b2f2b2b016b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nano', 'link': 'https://stackoverflow.com/users/7895818/nano'}",True,3887,1,1,1665315772,1555703774,55767178,CC BY-SA 4.0,https://stackoverflow.com/questions/55767178/error-the-jdk-you-are-using-does-not-support-javafx,error: The&#160;JDK&#160;you&#160;are&#160;using&#160;does&#160;not&#160;support&#160;JavaFX,,,,,,
31,"['java', 'android', 'regex']","{'user_type': 'does_not_exist', 'display_name': 'user2386226'}",True,8292,4,3,1665168927,1555700713,55766628,CC BY-SA 4.0,https://stackoverflow.com/questions/55766628/how-do-i-get-the-first-and-last-initial-character-from-a-name-string,How do I get the first and last initial/character from a name string,,55766691.0,,,,
32,"['java', 'sql', 'sap-erp']","{'account_id': 6196439, 'reputation': 25, 'user_id': 4827586, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-hMvBv5td6bA/AAAAAAAAAAI/AAAAAAAAFig/F8B0_iAeFGg/photo.jpg?sz=256', 'display_name': 'yoann', 'link': 'https://stackoverflow.com/users/4827586/yoann'}",True,4876,3,0,1665150327,1554713200,55569449,CC BY-SA 4.0,https://stackoverflow.com/questions/55569449/convert-prps-posid-to-formatted-wbs-element-out-of-sap,Convert PRPS POSID to formatted WBS Element out of SAP,1665150327.0,65831490.0,,,,
33,"['java', 'spring', 'hibernate', 'spring-boot', 'spring-data-jpa']","{'account_id': 2021263, 'reputation': 2321, 'user_id': 1807373, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f493effadc9b6eedb99affc57254af14?s=256&d=identicon&r=PG', 'display_name': 'Hossam Badri', 'link': 'https://stackoverflow.com/users/1807373/hossam-badri'}",True,37748,11,13,1665046780,1555399156,55702642,CC BY-SA 4.0,https://stackoverflow.com/questions/55702642/jpa-lazy-loading-is-not-working-in-spring-boot,JPA Lazy loading is not working in Spring boot,1555404514.0,55716700.0,,,,
34,"['java', 'bitcoin', 'pbkdf2']","{'account_id': 15719998, 'reputation': 223, 'user_id': 11343164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5cc03a0d431947f416bdfb0b5b7c3e81?s=256&d=identicon&r=PG&f=1', 'display_name': 'Septem151', 'link': 'https://stackoverflow.com/users/11343164/septem151'}",True,1291,2,1,1664998514,1554940745,55622851,CC BY-SA 4.0,https://stackoverflow.com/questions/55622851/seed-from-bip39-mnemonic-not-matching-test-vectors,Seed from BIP39 Mnemonic not matching Test Vectors,1554942904.0,55641586.0,,,,
35,"['java', 'eclipse', 'jar']","{'account_id': 14316872, 'reputation': 755, 'user_id': 10341428, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-9WFhNDBBCGw/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaMqKJdjKoUOzqRG58_RYyxPg9w9UA/mo/photo.jpg?sz=256', 'display_name': 'Krann Sock', 'link': 'https://stackoverflow.com/users/10341428/krann-sock'}",True,129890,14,57,1664871249,1554718423,55571046,CC BY-SA 4.0,https://stackoverflow.com/questions/55571046/eclipse-is-confused-by-imports-accessible-from-more-than-one-module,Eclipse is confused by imports (&quot;accessible from more than one module&quot;),1591361103.0,55572922.0,,,,
36,"['java', 'spring', 'java-11', 'spring-bean', 'postconstruct']","{'account_id': 9847991, 'reputation': 54124, 'user_id': 7294900, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/Pdqi4.gif?s=256&g=1', 'display_name': 'user7294900', 'link': 'https://stackoverflow.com/users/7294900/user7294900'}",True,7953,2,7,1664185378,1554642396,55559332,CC BY-SA 4.0,https://stackoverflow.com/questions/55559332/java-11-replace-spring-postconstruct-with-afterpropertiesset-or-using-initmet,Java 11 - Replace Spring @PostConstruct with afterPropertiesSet or using initMethod,1555401878.0,,,,,
37,"['java', 'kubernetes', 'kubernetes-pod', 'kubernetes-cluster']","{'account_id': 9147185, 'reputation': 85, 'user_id': 6802910, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5ss_sgT_dfw/AAAAAAAAAAI/AAAAAAAAAM8/guROnP63gLo/photo.jpg?sz=256', 'display_name': 'Ketan Kumbhar', 'link': 'https://stackoverflow.com/users/6802910/ketan-kumbhar'}",True,10252,2,4,1664184365,1556605931,55915138,CC BY-SA 4.0,https://stackoverflow.com/questions/55915138/kubernetes-java-client-api-exception,Kubernetes Java Client API Exception,1664184365.0,56336111.0,,,,
38,"['java', 'conditional-operator']","{'account_id': 15665420, 'reputation': 13, 'user_id': 11303277, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Flz-IIwSUj8/AAAAAAAAAAI/AAAAAAAAAHU/INZTi31FVSU/photo.jpg?sz=256', 'display_name': 'George Bardo', 'link': 'https://stackoverflow.com/users/11303277/george-bardo'}",True,47,2,1,1664182372,1554265354,55487031,CC BY-SA 4.0,https://stackoverflow.com/questions/55487031/how-to-properly-structure-javas-ternary-operator-compared-to-if-statements,How to properly structure Java&#39;s ternary operator compared to if statements?,1664182372.0,55487113.0,,,,
39,"['java', 'encryption', 'cryptography', 'sharedpreferences']","{'account_id': 9650135, 'reputation': 616, 'user_id': 7161550, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/769a80e06776ec92f76d9dd44b11bd1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gag Baghdasaryan', 'link': 'https://stackoverflow.com/users/7161550/gag-baghdasaryan'}",True,10336,2,5,1664105088,1555611516,55751745,CC BY-SA 4.0,https://stackoverflow.com/questions/55751745/javax-crypto-badpaddingexception-pad-block-corrupted-sometimes,javax.crypto.BadPaddingException: pad block corrupted sometimes,,,,,,
40,['java'],"{'account_id': 15562460, 'reputation': 11, 'user_id': 11227241, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15c428ed1ea16e46c6e7e5d48f668540?s=256&d=identicon&r=PG&f=1', 'display_name': 'max58', 'link': 'https://stackoverflow.com/users/11227241/max58'}",False,42,0,0,1664035120,1554134764,55459316,CC BY-SA 4.0,https://stackoverflow.com/questions/55459316/getting-null-values-from-database-to-jtable,getting Null Values from Database to jTable,1664035120.0,,,,,
41,"['java', 'spring', 'spring-boot', 'spring-security']","{'account_id': 9927857, 'reputation': 1561, 'user_id': 7348815, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/Fm2rE.jpg?s=256&g=1', 'display_name': 'Aliaksei Stadnik', 'link': 'https://stackoverflow.com/users/7348815/aliaksei-stadnik'}",True,11752,4,15,1663948796,1556265528,55863235,CC BY-SA 4.0,https://stackoverflow.com/questions/55863235/how-to-apply-spring-security-antmatchers-pattern-only-to-url-with-pathvariable,How to apply Spring Security AntMatchers pattern only to url with pathVariable,1556274085.0,,,,,
42,"['java', 'android']","{'account_id': 14907504, 'reputation': 35, 'user_id': 10764214, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-VokFuOpljiI/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-iE-sGamR66X9rClg2F8BPjSZXvzA/mo/photo.jpg?sz=256', 'display_name': 'ILiz', 'link': 'https://stackoverflow.com/users/10764214/iliz'}",True,92,4,2,1663893088,1554215478,55477306,CC BY-SA 4.0,https://stackoverflow.com/questions/55477306/catch-exception-in-android,Catch exception in Android,1663893088.0,55477511.0,,,,
43,"['java', 'android', 'build.gradle', 'android-manifest']","{'account_id': 15541478, 'reputation': 55, 'user_id': 11299846, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kn8nS.png?s=256&g=1', 'display_name': 'bagassprtm', 'link': 'https://stackoverflow.com/users/11299846/bagassprtm'}",True,28852,6,5,1663651438,1554211418,55475916,CC BY-SA 4.0,https://stackoverflow.com/questions/55475916/manifest-merger-failed-with-multiple-errors-see-logs-on-android-studio,"Manifest merger failed with multiple errors, see logs on Android Studio",1554257471.0,58765793.0,,,,
44,"['java', 'jframe', 'jpanel', 'jlayeredpane']","{'account_id': 14553929, 'reputation': 9, 'user_id': 10512006, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a47c1741f98d8f749b10071566e5179?s=256&d=identicon&r=PG&f=1', 'display_name': 'T.F.Berkers', 'link': 'https://stackoverflow.com/users/10512006/t-f-berkers'}",False,23,1,0,1663628567,1554370262,55512472,CC BY-SA 4.0,https://stackoverflow.com/questions/55512472/why-wont-my-object-show-in-a-frame-although-i-work-with-a-jlayeredpane-in-java,why won&#39;t my object show in a frame although I work with a JLayeredpane in Java?,1663628567.0,,,,,
45,"['java', 'sockets', 'io', 'nio', 'socketchannel']","{'user_type': 'does_not_exist', 'display_name': 'user10170559'}",True,462,1,-1,1663542098,1554390365,55519319,CC BY-SA 4.0,https://stackoverflow.com/questions/55519319/java-nio-socketchannel-only-sends-data-after-shutting-down-output-why-is-this,Java NIO Socketchannel only sends data after shutting down output. Why is this?,1663542098.0,55556941.0,,,,
46,"['javascript', 'java', 'selenium', 'polymer', 'shadow-dom']","{'account_id': 3999449, 'reputation': 615, 'user_id': 3295856, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7872cd5fb53b7a33bdbd5d07d4c1e5c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'SushilG', 'link': 'https://stackoverflow.com/users/3295856/sushilg'}",True,64134,6,25,1663539704,1555676669,55761810,CC BY-SA 4.0,https://stackoverflow.com/questions/55761810/how-to-automate-shadow-dom-elements-using-selenium,How to automate shadow DOM elements using selenium?,1555772922.0,56150631.0,,,,
