,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date
10,['java'],"{'account_id': 12371889, 'reputation': 31, 'user_id': 9021833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c4a402eb22fd41bd4ad57e010c4e9b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahesh', 'link': 'https://stackoverflow.com/users/9021833/mahesh'}",False,3596,,1,1,1668600420,1589273473,61747523,CC BY-SA 4.0,https://stackoverflow.com/questions/61747523/resolved-org-springframework-validation-bindexception-org-springframework-vali,Resolved [org.springframework.validation.BindException: org.springframework.validation.BeanPropertyBindingResult: 2 errors,1589277832.0,,,
11,"['java', 'android', 'firebase', 'android-fragments', 'firebase-realtime-database']","{'account_id': 17526101, 'reputation': 171, 'user_id': 12711159, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDtVXs237KVWKXbmWO-NSut1VzbhJ_HwM1L-WlAOw=k-s256', 'display_name': 'shantanu srivastava', 'link': 'https://stackoverflow.com/users/12711159/shantanu-srivastava'}",True,226,61575663.0,1,2,1668525310,1588500399,61572700,CC BY-SA 4.0,https://stackoverflow.com/questions/61572700/com-google-firebase-database-databaseexception-cant-convert-object-of-type-jav,com.google.firebase.database.DatabaseException: Can&#39;t convert object of type java.lang.String to type com.example.prj.User,,,,
12,"['java', 'android', 'jakarta-mail', 'multipart']","{'account_id': 18239461, 'reputation': 15, 'user_id': 13276765, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d638761039e17e32bcf37a22284b4bb1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Santanu', 'link': 'https://stackoverflow.com/users/13276765/santanu'}",False,226,,1,1,1668451971,1589543524,61818554,CC BY-SA 4.0,https://stackoverflow.com/questions/61818554/how-to-read-html-text-inside-body-of-mail-using-javax-mail,How to read HTML text inside body of mail using Javax.mail,,,,
13,"['java', 'spring-boot', 'swagger', 'swagger-ui', 'springfox']","{'account_id': 6086197, 'reputation': 49, 'user_id': 4750159, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://lh3.googleusercontent.com/-xg45rcUE8E0/AAAAAAAAAAI/AAAAAAAAE98/Fqtd9xoW5OE/photo.jpg?sz=256', 'display_name': 'Jeremy Brooks', 'link': 'https://stackoverflow.com/users/4750159/jeremy-brooks'}",False,1982,,4,0,1668438406,1589925240,61901402,CC BY-SA 4.0,https://stackoverflow.com/questions/61901402/application-fails-to-start-after-trying-to-add-swagger-configuration-to-send-aut,Application fails to start after trying to add swagger configuration to send authorization header with requests,,,,
14,"['java', 'android']","{'account_id': 18467158, 'reputation': 21, 'user_id': 13453007, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e38a5976ef11e5ff6025a4bc4c1e0ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Benjamin Jenne', 'link': 'https://stackoverflow.com/users/13453007/benjamin-jenne'}",True,816,,1,0,1668299375,1590273114,61979399,CC BY-SA 4.0,https://stackoverflow.com/questions/61979399/cannot-resolve-symbol-recyclerviewactions-recyclerviewmatcher,Cannot Resolve Symbol RecyclerViewActions / RecyclerViewMatcher,,,,
15,"['java', 'libraries']","{'account_id': 15069326, 'reputation': 183, 'user_id': 10875401, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-5lF8CyyAWHA/AAAAAAAAAAI/AAAAAAAAEvw/SH5dyLOzn8E/photo.jpg?sz=256', 'display_name': 'Dean013', 'link': 'https://stackoverflow.com/users/10875401/dean013'}",True,44627,,3,9,1668164794,1589546805,61819573,CC BY-SA 4.0,https://stackoverflow.com/questions/61819573/how-do-i-fix-slf4j-failed-to-load-class-org-slf4j-impl-staticloggerbinder,How do I fix &quot;SLF4J: Failed to load class &quot;org.slf4j.impl.StaticLoggerBinder&quot;.&quot;,1589547976.0,,,
16,"['java', 'okhttp']","{'account_id': 16327889, 'reputation': 47, 'user_id': 11792016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ead6f62c4f0cdb10fe0b52eeb604d8c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheAmygdala', 'link': 'https://stackoverflow.com/users/11792016/theamygdala'}",True,872,61817817.0,2,2,1668078234,1589540318,61817617,CC BY-SA 4.0,https://stackoverflow.com/questions/61817617/how-can-i-make-okhttp-calls-synchronous-blocking,How can I make OkHttp calls synchronous/blocking?,1668078234.0,,,
17,"['java', 'hibernate', 'jpa', 'group-by', 'criteria-api']","{'account_id': 11516415, 'reputation': 3, 'user_id': 8439660, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1893483427570485/picture?type=large', 'display_name': 'Chaichana Sitat', 'link': 'https://stackoverflow.com/users/8439660/chaichana-sitat'}",True,1513,62115169.0,2,0,1668059507,1590920796,62114800,CC BY-SA 4.0,https://stackoverflow.com/questions/62114800/jpa-criteria-query-group-by-and-get-last-record,JPA Criteria query group by and get last record,,,,
18,"['java', 'spring', 'spring-cloud-feign', 'feign']","{'account_id': 12787333, 'reputation': 375, 'user_id': 9253117, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7fe507c95887a5bfe1c4584afde7db4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kirill Sereda', 'link': 'https://stackoverflow.com/users/9253117/kirill-sereda'}",True,2840,61679311.0,2,0,1667979909,1588702623,61620137,CC BY-SA 4.0,https://stackoverflow.com/questions/61620137/java-default-value-in-feign-client,Java: default value in Feign client,1588763960.0,,,
19,"['java', 'spring-boot', 'jpa', 'spring-data-jpa']","{'account_id': 11953476, 'reputation': 11, 'user_id': 8746494, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/756654173956002d1d827697fc2c29e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kishore', 'link': 'https://stackoverflow.com/users/8746494/kishore'}",False,326,,1,1,1667685621,1588987699,61690645,CC BY-SA 4.0,https://stackoverflow.com/questions/61690645/save-and-update-operations-in-single-transaction-of-jpa-not-working-as-expected,Save and Update operations in single Transaction of JPA not working as expected,,,,
20,"['java', 'eclipse', 'maven', 'eclipse-plugin', 'dependencies']","{'account_id': 10034586, 'reputation': 341, 'user_id': 8799005, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a12bd688ad0b744dc3710ecf5ff2d544?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sou', 'link': 'https://stackoverflow.com/users/8799005/sou'}",True,62,62052478.0,1,4,1667479919,1590602141,62049767,CC BY-SA 4.0,https://stackoverflow.com/questions/62049767/managing-dependencies-of-a-eclipse-plug-in-project-using-maven,Managing dependencies of a Eclipse plug-in project using Maven,,,,
21,"['java', 'android', 'firebase', 'listview', 'chat']","{'account_id': 9138294, 'reputation': 1, 'user_id': 6797182, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10205448331246958/picture?type=large', 'display_name': 'Tamir Yakov', 'link': 'https://stackoverflow.com/users/6797182/tamir-yakov'}",True,49,,3,0,1667455361,1588694805,61617666,CC BY-SA 4.0,https://stackoverflow.com/questions/61617666/android-studio-listview-is-not-presenting-in-the-right-order-and-make-duplicat,Android Studio - ListView is not presenting in the right order and make duplicates,1667455361.0,,,
22,"['java', 'android', 'unity3d']","{'account_id': 11956230, 'reputation': 85, 'user_id': 8748502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f8d5563603c4dc7794ced0c64b67e98?s=256&d=identicon&r=PG&f=1', 'display_name': 'Overture', 'link': 'https://stackoverflow.com/users/8748502/overture'}",True,1415,,1,0,1667455283,1588708482,61621878,CC BY-SA 4.0,https://stackoverflow.com/questions/61621878/fatal-exception-error-in-android-studio-with-imported-unity-project,Fatal exception error in Android Studio with imported Unity project,1667455283.0,,,
23,"['java', 'android']","{'account_id': 11178968, 'reputation': 1, 'user_id': 8203550, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad316e485aef28d1255304fc497640f1?s=256&d=identicon&r=PG', 'display_name': 'Manjit saha', 'link': 'https://stackoverflow.com/users/8203550/manjit-saha'}",False,46,,1,0,1667391653,1589727741,61853910,CC BY-SA 4.0,https://stackoverflow.com/questions/61853910/unable-to-implement-search-view-in-my-custom-list-view,unable to implement search view in my custom list view,,,,
24,"['java', 'postgresql', 'hibernate', 'spring-boot', 'jpa']","{'account_id': 15024828, 'reputation': 123, 'user_id': 10845042, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2194833827511990/picture?type=large', 'display_name': 'Emmanuel Arthur Mandeng', 'link': 'https://stackoverflow.com/users/10845042/emmanuel-arthur-mandeng'}",True,7411,61981880.0,3,12,1667028102,1590295920,61981787,CC BY-SA 4.0,https://stackoverflow.com/questions/61981787/is-there-a-rule-that-forbids-to-name-its-entity-class-user-when-working-with-p,Is there a rule that forbids to name its entity class &quot;User&quot; when working with PostgreSQL and Spring Boot?,,,,
25,"['java', 'spring-boot', 'synchronization', 'h2']","{'account_id': 2796857, 'reputation': 2627, 'user_id': 2405937, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/LLj9W.png?s=256&g=1', 'display_name': 'G&#225;bor Csik&#243;s', 'link': 'https://stackoverflow.com/users/2405937/g%c3%a1bor-csik%c3%b3s'}",True,684,,2,0,1666975481,1589126601,61714899,CC BY-SA 4.0,https://stackoverflow.com/questions/61714899/synchronize-database-between-client-and-app,Synchronize database between client and app,1589130603.0,,,
26,"['java', 'spring-mvc', 'jsp', 'scheduled-tasks', 'quartz-scheduler']","{'account_id': 18581386, 'reputation': 1, 'user_id': 13540855, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39b0950122ca8cea021a3994eb78de91?s=256&d=identicon&r=PG&f=1', 'display_name': 'meban', 'link': 'https://stackoverflow.com/users/13540855/meban'}",False,160,,1,0,1666905177,1589455031,61796035,CC BY-SA 4.0,https://stackoverflow.com/questions/61796035/how-to-schedule-a-jsp-page,How to schedule a JSP Page?,1666905177.0,,,
27,"['java', 'java-access-bridge']","{'account_id': 13372959, 'reputation': 71, 'user_id': 9650689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01381f6e496b8d8b27e4f378c669270c?s=256&d=identicon&r=PG&f=1', 'display_name': 'user9650689', 'link': 'https://stackoverflow.com/users/9650689/user9650689'}",False,169,,0,2,1666902076,1590598205,62048471,CC BY-SA 4.0,https://stackoverflow.com/questions/62048471/how-to-use-java-access-bridge-to-get-the-cell-in-jtable,How to use java access bridge to get the cell in JTable,,,,
28,"['java', 'unit-testing', 'mocking', 'twilio']","{'account_id': 13139073, 'reputation': 794, 'user_id': 9491191, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0715b65bc61d31c3ce2409d56ea8f9b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'KNDheeraj', 'link': 'https://stackoverflow.com/users/9491191/kndheeraj'}",False,534,,2,1,1666887824,1588745073,61628434,CC BY-SA 4.0,https://stackoverflow.com/questions/61628434/how-to-mock-message-creatorto-from-smsrequest-getmessage-create-method,"How to mock Message.creator(to, from, smsRequest.getMessage()).create(); method in Twilio",,,,
29,"['java', 'methods', 'boolean']","{'account_id': 17047918, 'reputation': 15, 'user_id': 12334293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2727581f743d26ad8b5a4708a815fbcb?s=256&d=identicon&r=PG&f=1', 'display_name': 'IyadELwy', 'link': 'https://stackoverflow.com/users/12334293/iyadelwy'}",True,1936,,10,-3,1666678635,1588345756,61545149,CC BY-SA 4.0,https://stackoverflow.com/questions/61545149/dont-understand-the-logic-behind-the-problem,Don&#39;t understand the logic behind the problem,1659218401.0,,,
30,"['java', 'android']","{'account_id': 18124093, 'reputation': 13, 'user_id': 13179766, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed7e7d39d2568c97a2b65bf76b430f69?s=256&d=identicon&r=PG&f=1', 'display_name': 'user13179766', 'link': 'https://stackoverflow.com/users/13179766/user13179766'}",False,777,,3,0,1666359284,1588348096,61545861,CC BY-SA 4.0,https://stackoverflow.com/questions/61545861/how-can-i-use-the-files-in-the-project-files,How can I use the files in the project files?,1590827269.0,,,
31,"['java', 'apache-kafka', 'confluent-platform', 'confluent-schema-registry']","{'account_id': 11002667, 'reputation': 67, 'user_id': 8082751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ae66e7f3c72f846622c7f4eb31e5f30?s=256&d=identicon&r=PG&f=1', 'display_name': 'ishant kulshreshtha', 'link': 'https://stackoverflow.com/users/8082751/ishant-kulshreshtha'}",True,5395,,3,5,1666324157,1590248726,61974585,CC BY-SA 4.0,https://stackoverflow.com/questions/61974585/unable-to-resolve-confluent-kafka-dependencies-in-gradle,Unable to resolve confluent kafka dependencies in gradle?,1590441686.0,,,
32,"['java', 'apache-httpclient-4.x', 'apache-httpcomponents']","{'account_id': 4015404, 'reputation': 45, 'user_id': 3307731, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CQuer.jpg?s=256&g=1', 'display_name': 'mangoman', 'link': 'https://stackoverflow.com/users/3307731/mangoman'}",True,1043,,1,0,1666251557,1590094106,61943597,CC BY-SA 4.0,https://stackoverflow.com/questions/61943597/how-to-retry-on-5xx-errors-using-apache-http-client-library,How to retry on 5XX errors using Apache Http Client library,1666251557.0,,,
33,"['java', 'android', 'kotlin', 'singleton', 'retrofit2']","{'account_id': 9321796, 'reputation': 121, 'user_id': 6920323, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c61971c7d17528b644afae26a6cee21?s=256&d=identicon&r=PG&f=1', 'display_name': 'user6920323', 'link': 'https://stackoverflow.com/users/6920323/user6920323'}",True,5962,61730283.0,2,9,1665838677,1589200342,61729790,CC BY-SA 4.0,https://stackoverflow.com/questions/61729790/retrofit-singleton-in-kotlin,Retrofit singleton in Kotlin,1589206800.0,,,
34,"['java', 'opengl', 'lwjgl']","{'account_id': 18711433, 'reputation': 29, 'user_id': 13641438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1c4e2244857e622aa81eee589874d76?s=256&d=identicon&r=PG&f=1', 'display_name': 'LL302', 'link': 'https://stackoverflow.com/users/13641438/ll302'}",True,3634,,2,0,1665769409,1590753229,62085373,CC BY-SA 4.0,https://stackoverflow.com/questions/62085373/no-context-is-current-or-a-function-that-is-not-available-in-the-current-context,No context is current or a function that is not available in the current context when trying to load voa,1590758487.0,,,
35,"['java', 'python', 'grpc', 'grpc-java', 'grpc-python']","{'account_id': 3042431, 'reputation': 342, 'user_id': 4373805, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/X5VuS.jpg?s=256&g=1', 'display_name': 'Ezio', 'link': 'https://stackoverflow.com/users/4373805/ezio'}",True,1883,61787478.0,1,1,1665606932,1588824650,61649760,CC BY-SA 4.0,https://stackoverflow.com/questions/61649760/how-to-write-a-grpc-client-in-python-for-a-grpc-service-written-in-java,How to write a gRPC client in Python for a gRPC service written in Java,,,,
36,"['java', 'string', 'list', 'algorithm', 'system.out']","{'account_id': 18424257, 'reputation': 1, 'user_id': 13421011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/075690396e426c36a0cd1f56537e4617?s=256&d=identicon&r=PG&f=1', 'display_name': 'aqnxqyfunialgrflfe', 'link': 'https://stackoverflow.com/users/13421011/aqnxqyfunialgrflfe'}",True,78,,2,0,1665589655,1589556779,61822943,CC BY-SA 4.0,https://stackoverflow.com/questions/61822943/string-in-arraylist-not-outputting,String in ArrayList Not Outputting,1665589655.0,,,
37,"['java', 'linked-list', 'singly-linked-list']","{'user_type': 'does_not_exist', 'display_name': 'user13465048'}",False,380,,2,0,1665589614,1588575618,61586742,,https://stackoverflow.com/questions/61586742/can-i-use-a-setter-method-to-set-a-linked-list-node-to-another-node,Can I use a setter method to set a linked list node to another node?,1665589588.0,1665589694.0,Duplicate,
38,"['java', 'exception', 'spring-webflux', 'project-reactor']","{'account_id': 13118394, 'reputation': 41, 'user_id': 9627427, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Albin Vinoy', 'link': 'https://stackoverflow.com/users/9627427/albin-vinoy'}",False,3240,,2,0,1665498109,1588924410,61674550,CC BY-SA 4.0,https://stackoverflow.com/questions/61674550/capture-custom-object-in-abstracterrorwebexceptionhandler-webflux,Capture custom object in AbstractErrorWebExceptionHandler webflux,,,,
39,"['java', 'javafx', 'scenebuilder']","{'account_id': 18336928, 'reputation': 15, 'user_id': 13354134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2de9fb2dd6acdacf4ed85925e1b132a?s=256&d=identicon&r=PG&f=1', 'display_name': 'ImNotARobot', 'link': 'https://stackoverflow.com/users/13354134/imnotarobot'}",False,60,,0,0,1665119252,1589638553,61838191,CC BY-SA 4.0,https://stackoverflow.com/questions/61838191/objectpropertynode-is-not-visible-in-scene-builder,ObjectProperty&lt;Node&gt; is not visible in Scene Builder,,,,
40,"['java', 'android']","{'account_id': 18470802, 'reputation': 7, 'user_id': 13455764, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ie8NBdX8Cvw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMjIjCMzMFtZX_AWAwZDdI9Q_58OQ/photo.jpg?sz=256', 'display_name': 'Mr-JP', 'link': 'https://stackoverflow.com/users/13455764/mr-jp'}",True,2762,61563636.0,2,-3,1665078438,1588439089,61563225,CC BY-SA 4.0,https://stackoverflow.com/questions/61563225/java-lang-classcastexception-androidx-constraintlayout-widget-constraintlayout,java.lang.ClassCastException: androidx.constraintlayout.widget.ConstraintLayout cannot be cast to android.widget.LinearLayout,1588502990.0,,,
41,"['java', 'spring', 'spring-boot', 'spring-data-jpa', 'json-patch']","{'account_id': 1342188, 'reputation': 349, 'user_id': 1283661, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/12f842d309f0af7e9bf3beee49f6c305?s=256&d=identicon&r=PG', 'display_name': 'Maria Stellini', 'link': 'https://stackoverflow.com/users/1283661/maria-stellini'}",True,1046,,2,0,1664956053,1588325511,61539955,CC BY-SA 4.0,https://stackoverflow.com/questions/61539955/how-to-disallow-updating-of-a-field-while-patching-with-java-json-patch,How to disallow updating of a field while patching with Java JSON Patch,1588331166.0,,,
42,"['java', 'gradle', 'javafx', 'jpackage']","{'account_id': 13096837, 'reputation': 141, 'user_id': 9462532, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f7ed68c25159ea3b293f851ce326ee7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amir Victor', 'link': 'https://stackoverflow.com/users/9462532/amir-victor'}",False,267,,2,2,1664904215,1588835606,61651873,CC BY-SA 4.0,https://stackoverflow.com/questions/61651873/how-to-set-application-icon-in-javafx-15-ea3,How to set application icon in JavaFX 15-ea+3,,,,
43,"['java', 'date', 'time', 'java-time', 'datetime-parsing']","{'account_id': 18719299, 'reputation': 29, 'user_id': 13647580, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82464e5d325331108a628e022825e7fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'wnxxion', 'link': 'https://stackoverflow.com/users/13647580/wnxxion'}",True,516,62113348.0,2,0,1664698986,1590857225,62105691,CC BY-SA 4.0,https://stackoverflow.com/questions/62105691/datetimeparse-exception,DateTimeParse Exception,1590924087.0,,,
44,"['java', 'android', 'flutter', 'dart', 'android-native-library']","{'account_id': 17252917, 'reputation': 1115, 'user_id': 12492675, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-jzQK8fr2_S4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd2iQEANqit6OVh3xwyFtyvMq3v_A/photo.jpg?sz=256', 'display_name': 'Simran Aswani', 'link': 'https://stackoverflow.com/users/12492675/simran-aswani'}",True,6436,,3,17,1664441588,1589727749,61853913,CC BY-SA 4.0,https://stackoverflow.com/questions/61853913/fluttermainactivity-cannot-be-converted-to-flutterengine-in-java-native-code,Flutter:MainActivity cannot be converted to FlutterEngine in Java Native code,,,,
45,"['java', 'c#', 'android', 'unity3d']","{'account_id': 3859357, 'reputation': 1462, 'user_id': 3197468, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/BMd4s.jpg?s=256&g=1', 'display_name': 'Pushpendra', 'link': 'https://stackoverflow.com/users/3197468/pushpendra'}",True,1554,62024484.0,1,6,1664356224,1590400492,61999970,CC BY-SA 4.0,https://stackoverflow.com/questions/61999970/how-to-embedded-multiple-unity-module-in-native-android,How to embedded multiple unity module in native android?,1590410847.0,,,
46,"['java', 'json', 'jackson', 'deserialization', 'resttemplate']","{'account_id': 7908966, 'reputation': 101, 'user_id': 5973573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9f13f1702a10a5525ddfb0f4e20ee4e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sriram G', 'link': 'https://stackoverflow.com/users/5973573/sriram-g'}",True,51307,,3,7,1664288785,1590784503,62094211,CC BY-SA 4.0,https://stackoverflow.com/questions/62094211/no-string-argument-constructor-factory-method-to-deserialize-from-string-value,no String-argument constructor/factory method to deserialize from String value - Exception while deserializing json object from restTemplate,1592840371.0,,,
