,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,migrated_from
10,"['java', 'profiling', 'jmx', 'visualvm', 'jmxmp']","{'account_id': 31293, 'reputation': 42664, 'user_id': 85821, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/28d7fc76db803c6757e7cfd2cde20354?s=256&d=identicon&r=PG', 'display_name': 'Bart van Heukelom', 'link': 'https://stackoverflow.com/users/85821/bart-van-heukelom'}",True,7261,,5,7,1667995048,1341920453,11412560,CC BY-SA 3.0,https://stackoverflow.com/questions/11412560/where-to-download-jmxmp,Where to download JMXMP?,,,,,
11,"['java', 'forms', 'jsp', 'servlets', 'http-status-code-404']","{'account_id': 323464, 'reputation': 1974, 'user_id': 643493, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/df01874cca40457352959a42c7923923?s=256&d=identicon&r=PG', 'display_name': 'pongahead', 'link': 'https://stackoverflow.com/users/643493/pongahead'}",True,205876,,19,117,1667818961,1343692965,11731377,CC BY-SA 4.0,https://stackoverflow.com/questions/11731377/servlet-returns-http-status-404-the-requested-resource-servlet-is-not-availa,Servlet returns &quot;HTTP Status 404 The requested resource (/servlet) is not available&quot;,1637748016.0,,,1667852805.0,
12,"['java', 'network-programming']","{'account_id': 1097548, 'reputation': 159, 'user_id': 1090816, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/98cf43c2316e726e24e830f913199002?s=256&d=identicon&r=PG', 'display_name': 'jaysun', 'link': 'https://stackoverflow.com/users/1090816/jaysun'}",True,56755,11745026.0,4,8,1667803001,1343662167,11724576,CC BY-SA 3.0,https://stackoverflow.com/questions/11724576/read-remote-file-in-java-which-needs-username-and-password,Read remote file in java which needs username and password,1343662566.0,,,1413540328.0,
13,"['java', 'parsing', 'tlv']","{'account_id': 875249, 'reputation': 789, 'user_id': 925021, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/1560a6971f67ac7015fc2e2ca7ac66df?s=256&d=identicon&r=PG', 'display_name': 'Zharro', 'link': 'https://stackoverflow.com/users/925021/zharro'}",True,15954,,7,7,1667685923,1342194797,11473974,CC BY-SA 3.0,https://stackoverflow.com/questions/11473974/is-there-a-java-parser-for-ber-tlv,Is there a Java parser for BER-TLV?,1346532202.0,,,,
14,"['java', 'android', '2d', 'render', 'libgdx']","{'account_id': 1332839, 'reputation': 8730, 'user_id': 1276306, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/AV2Uk.jpg?s=256&g=1', 'display_name': 'Mick&#228;el A.', 'link': 'https://stackoverflow.com/users/1276306/mick%c3%a4el-a'}",True,4262,11747244.0,1,7,1667324781,1343728291,11737426,CC BY-SA 3.0,https://stackoverflow.com/questions/11737426/libgdx-application-crashes-when-call-tiledmaprenderer-render,LibGDX - Application crashes when call TiledMapRenderer.render(),1343764948.0,,,,
15,"['java', 'multithreading', 'semaphore']","{'account_id': 302030, 'reputation': 3832, 'user_id': 610159, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/4e9KP.jpg?s=256&g=1', 'display_name': 'Andrei Petrenko', 'link': 'https://stackoverflow.com/users/610159/andrei-petrenko'}",True,1090,11610956.0,1,0,1667284264,1343037531,11610270,CC BY-SA 3.0,https://stackoverflow.com/questions/11610270/adjustable-semaphore,Adjustable semaphore,1343041877.0,,,,
16,"['java', 'oop', 'inheritance', 'polymorphism']","{'account_id': 1705386, 'reputation': 5547, 'user_id': 1564528, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/Do2Mk.jpg?s=256&g=1', 'display_name': 'Just_another_developer', 'link': 'https://stackoverflow.com/users/1564528/just-another-developer'}",True,25898,11732581.0,6,66,1667251377,1343702952,11732422,CC BY-SA 3.0,https://stackoverflow.com/questions/11732422/is-polymorphism-possible-without-inheritance,Is polymorphism possible without inheritance?,1403153582.0,,,,
17,"['java', 'latitude-longitude']","{'account_id': 1703634, 'reputation': 31, 'user_id': 1563153, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55f42e359568029b34ca3ed394a20ad6?s=256&d=identicon&r=PG', 'display_name': 'user1563153', 'link': 'https://stackoverflow.com/users/1563153/user1563153'}",False,301,,2,1,1667157413,1343658312,11723503,CC BY-SA 3.0,https://stackoverflow.com/questions/11723503/formula-for-getting-longitude,Formula for getting longitude,1343658783.0,,,,
18,"['java', 'logging', 'slf4j', 'logback']","{'account_id': 1629745, 'reputation': 17675, 'user_id': 1504556, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/fdeaf6c510d511137faafdf8c790c21a?s=256&d=identicon&r=PG', 'display_name': 'peterh', 'link': 'https://stackoverflow.com/users/1504556/peterh'}",True,83025,11360517.0,6,423,1667108352,1341565667,11359187,CC BY-SA 4.0,https://stackoverflow.com/questions/11359187/why-not-use-java-util-logging,Why not use java.util.logging?,1664707132.0,,,,
19,"['java', 'database', 'hibernate', 'hsqldb']","{'account_id': 1098762, 'reputation': 1303, 'user_id': 1091733, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/179c94507d99bb647daf857baab3e78f?s=256&d=identicon&r=PG', 'display_name': 'user1091733', 'link': 'https://stackoverflow.com/users/1091733/user1091733'}",False,7543,,4,3,1667030600,1343080231,11621086,CC BY-SA 3.0,https://stackoverflow.com/questions/11621086/data-is-not-being-inserted-into-hsqldb-database-using-hibernate,Data is not being inserted into HSQLDB database using Hibernate,1451486631.0,,,,
20,"['java', 'eclipse', 'refactoring', 'rename']","{'account_id': 1635921, 'reputation': 413, 'user_id': 1509419, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/b8ab9a2248d1fffe2b5d439592b7809b?s=256&d=identicon&r=PG', 'display_name': 'Mike Dannyboy', 'link': 'https://stackoverflow.com/users/1509419/mike-dannyboy'}",True,29074,,13,26,1666954243,1341707827,11379808,CC BY-SA 4.0,https://stackoverflow.com/questions/11379808/cant-refactor-rename-in-eclipse,Can&#39;t refactor rename in Eclipse,1528200318.0,,,,
21,"['java', 'sql-server', 'ssl', 'jtds']","{'account_id': 1044779, 'reputation': 103, 'user_id': 1050023, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a815759ac854731d9ba0aa92597ac5c6?s=256&d=identicon&r=PG', 'display_name': 'Brian Hoffman', 'link': 'https://stackoverflow.com/users/1050023/brian-hoffman'}",True,17454,,2,6,1666931238,1342406253,11497530,CC BY-SA 3.0,https://stackoverflow.com/questions/11497530/jdbc-jtds-sql-server-connection-closed-after-ssl-authentication,JDBC (JTDS) SQL Server Connection Closed after SSL Authentication,,,,,
22,"['java', 'extract', 'rar']","{'account_id': 1550027, 'reputation': 421, 'user_id': 1442655, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/06b49ab27a67c91282db2d255849a02c?s=256&d=identicon&r=PG', 'display_name': 'flexinIT', 'link': 'https://stackoverflow.com/users/1442655/flexinit'}",True,49275,,5,18,1666881014,1343210798,11647362,CC BY-SA 3.0,https://stackoverflow.com/questions/11647362/using-java-to-extract-rar-files,Using java to extract .rar files,1431363291.0,,,,
23,"['java', 'stored-procedures', 'h2']","{'account_id': 1702346, 'reputation': 1355, 'user_id': 1562071, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/e3c17db2980897b7ac17762c94c6fee9?s=256&d=identicon&r=PG', 'display_name': 'Abi', 'link': 'https://stackoverflow.com/users/1562071/abi'}",True,40345,,5,16,1666765631,1343641216,11718865,CC BY-SA 3.0,https://stackoverflow.com/questions/11718865/stored-procedure-in-h2-database,Stored Procedure in H2 Database,1495542358.0,,,,
24,"['java', 'multithreading', 'caching', 'synchronization', 'java-memory-model']","{'account_id': 1274415, 'reputation': 345, 'user_id': 1229949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d4d31c1adc0c669c6471f5ef8d24599?s=256&d=identicon&r=PG', 'display_name': 'Karthik', 'link': 'https://stackoverflow.com/users/1229949/karthik'}",True,2317,,4,5,1666727885,1343712424,11733632,CC BY-SA 3.0,https://stackoverflow.com/questions/11733632/synchronized-data-read-write-to-from-main-memory,Synchronized data read/write to/from main memory,1343713271.0,,,,
25,"['java', 'jakarta-ee', 'ejb', 'jndi', 'ejb-2.x']","{'account_id': 277571, 'reputation': 1608, 'user_id': 571653, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/1f5063abb134d86d5343a637cc4e307c?s=256&d=identicon&r=PG', 'display_name': 'abhihello123', 'link': 'https://stackoverflow.com/users/571653/abhihello123'}",False,9073,,1,0,1666425605,1343114366,11625954,CC BY-SA 3.0,https://stackoverflow.com/questions/11625954/local-ejb-bean-not-found-using-indirect-jndi-which-was-working-earlier,Local EJB Bean Not Found using Indirect JNDI which was working earlier,,,,,
26,"['java', 'immutability', 'effective-java']","{'account_id': 558774, 'reputation': 19183, 'user_id': 921193, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/95dbc69a762b157403de68ead7f80ce2?s=256&d=identicon&r=PG', 'display_name': 'WelcomeTo', 'link': 'https://stackoverflow.com/users/921193/welcometo'}",True,737,11708602.0,3,4,1666373552,1343558365,11708552,CC BY-SA 4.0,https://stackoverflow.com/questions/11708552/need-i-make-all-classes-immutable,Need I make all classes immutable?,1666373552.0,,,,
27,"['java', 'android', 'android-preferences']","{'account_id': 261970, 'reputation': 14044, 'user_id': 546509, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5e8a65a04b4753027786f88f2d39eede?s=256&d=identicon&r=PG', 'display_name': 'Ethan Allen', 'link': 'https://stackoverflow.com/users/546509/ethan-allen'}",True,18298,,4,14,1666030915,1342659767,11552579,CC BY-SA 3.0,https://stackoverflow.com/questions/11552579/is-there-a-way-to-make-sharedpreferences-global-throughout-my-whole-android-app,Is there a way to make SharedPreferences global throughout my whole Android app?,,,,,
28,"['java', 'html', 'applet', 'ip-address', 'lighttpd']","{'account_id': 1633185, 'reputation': 47, 'user_id': 1507346, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/10467adfb983c83869b21a5d2916c686?s=256&d=identicon&r=PG', 'display_name': 'Dylan', 'link': 'https://stackoverflow.com/users/1507346/dylan'}",True,247,11567966.0,2,0,1665962018,1342725634,11567828,CC BY-SA 3.0,https://stackoverflow.com/questions/11567828/how-do-i-get-the-address-used-to-access-a-website-in-java,How do I get the address used to access a website in java,,,,,
29,"['java', 'arraylist']","{'account_id': 225326, 'reputation': 47946, 'user_id': 485743, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2a92e2d3aa2f16ee42e0efed5953a51b?s=256&d=identicon&r=PG&f=1', 'display_name': 'copenndthagen', 'link': 'https://stackoverflow.com/users/485743/copenndthagen'}",True,5937,11646943.0,7,0,1665703825,1343209201,11646913,CC BY-SA 4.0,https://stackoverflow.com/questions/11646913/java-remove-common-elements-between-2-arraylist-of-objects,Java Remove common elements between 2 ArrayList of objects,1665703825.0,,,,
30,"['java', 'android', 'mac-address']","{'account_id': 1686855, 'reputation': 1159, 'user_id': 1549952, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/8076fdf9afc3effa4ddc37ad9d51b15a?s=256&d=identicon&r=PG', 'display_name': 'TSW1985', 'link': 'https://stackoverflow.com/users/1549952/tsw1985'}",True,193576,,14,104,1665552701,1343524621,11705906,CC BY-SA 3.0,https://stackoverflow.com/questions/11705906/programmatically-getting-the-mac-of-an-android-device,Programmatically getting the MAC of an Android device,1432782175.0,,,,
31,"['java', 'generics', 'groovy']","{'account_id': 992621, 'reputation': 2221, 'user_id': 1009459, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/ed28af5993ecdf126410d71b59775d47?s=256&d=identicon&r=PG', 'display_name': 'matcauthon', 'link': 'https://stackoverflow.com/users/1009459/matcauthon'}",True,3962,11395596.0,2,16,1665511004,1341838735,11395527,CC BY-SA 3.0,https://stackoverflow.com/questions/11395527/groovy-generics-failure,Groovy Generics failure,,,,,
32,"['java', 'file-io']","{'account_id': 1010774, 'reputation': 141, 'user_id': 1023392, 'user_type': 'registered', 'accept_rate': 9, 'profile_image': 'https://www.gravatar.com/avatar/7ee67ba3b6a071cfebc04dfdc07624d6?s=256&d=identicon&r=PG', 'display_name': 'Hovav', 'link': 'https://stackoverflow.com/users/1023392/hovav'}",True,93,,1,0,1665491594,1341933633,11416595,CC BY-SA 4.0,https://stackoverflow.com/questions/11416595/comparing-all-kind-of-random-access-files-methods-in-java,Comparing all kind of random access files methods in Java,1665491567.0,,,,
33,"['java', 'swing', 'netbeans', 'keylistener']","{'user_type': 'does_not_exist', 'display_name': 'user586399'}",True,30990,11487514.0,4,9,1665414670,1342299718,11487369,CC BY-SA 3.0,https://stackoverflow.com/questions/11487369/jpanel-doesnt-response-to-keylistener-event,JPanel doesn&#39;t response to KeyListener event,1422109832.0,,,,
34,"['java', 'sockets', 'ip', 'port-scanning']","{'account_id': 1365147, 'reputation': 3191, 'user_id': 1301750, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/c402bb4e35c8faaf84a9b22a7abfd0b8?s=256&d=identicon&r=PG', 'display_name': 'Rohit Malish', 'link': 'https://stackoverflow.com/users/1301750/rohit-malish'}",True,64476,11547117.0,8,34,1665409811,1342632766,11547082,CC BY-SA 4.0,https://stackoverflow.com/questions/11547082/fastest-way-to-scan-ports-with-java,Fastest way to scan ports with Java,1564414849.0,,,,
35,"['java', 'design-patterns', 'io']","{'account_id': 44027, 'reputation': 85076, 'user_id': 128967, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/e6ce48656d5e39227a10b37a51754134?s=256&d=identicon&r=PG', 'display_name': 'Naftuli Kay', 'link': 'https://stackoverflow.com/users/128967/naftuli-kay'}",True,66349,,12,71,1665386822,1343409590,11692595,CC BY-SA 3.0,https://stackoverflow.com/questions/11692595/design-pattern-for-retrying-logic-that-failed,Design pattern for &quot;retrying&quot; logic that failed?,,,,,
36,"['java', 'sql', 'jpa', 'persistence', 'limit']","{'account_id': 1409397, 'reputation': 11745, 'user_id': 1336310, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/b76d0d885b3861c65ec6e30bf4d4b53b?s=256&d=identicon&r=PG', 'display_name': 'Menno', 'link': 'https://stackoverflow.com/users/1336310/menno'}",True,104118,11655956.0,3,77,1665284856,1343239540,11655870,CC BY-SA 4.0,https://stackoverflow.com/questions/11655870/jpa-2-criteriaquery-using-a-limit,"JPA 2 CriteriaQuery, using a limit",1528900947.0,,,,
37,"['java', 'unit-testing', 'testng', 'reportng']","{'account_id': 1683436, 'reputation': 21, 'user_id': 1547185, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5acaa465ed1a3f5545d32645667a9429?s=256&d=identicon&r=PG', 'display_name': 'user1547185', 'link': 'https://stackoverflow.com/users/1547185/user1547185'}",False,9139,,2,2,1665212520,1343088778,11622365,CC BY-SA 4.0,https://stackoverflow.com/questions/11622365/how-to-only-output-one-pass-fail-result-when-test-is-rerun,How to only output one Pass/Fail result when test is rerun?,1610208938.0,,,,
38,"['java', 'eclipse', 'highlight', 'remote-debugging']","{'account_id': 451810, 'reputation': 2755, 'user_id': 847900, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/GI2Po.png?s=256&g=1', 'display_name': 'n3o', 'link': 'https://stackoverflow.com/users/847900/n3o'}",True,9841,,3,6,1665112472,1341490744,11344204,CC BY-SA 4.0,https://stackoverflow.com/questions/11344204/eclipse-not-highlighting-current-line-in-remote-debug-mode,Eclipse not highlighting current line in remote debug mode,1665112399.0,,,,
39,"['java', 'swing', 'jbutton', 'paintcomponent', 'settext']","{'account_id': 1381887, 'reputation': 783, 'user_id': 1314695, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/377409383a71bb3a275be51babb2acc1?s=256&d=identicon&r=PG', 'display_name': 'Natalia', 'link': 'https://stackoverflow.com/users/1314695/natalia'}",True,1666,11520640.0,5,1,1664976259,1342518567,11520003,CC BY-SA 3.0,https://stackoverflow.com/questions/11520003/custom-jbutton-settext-doesnt-have-effect,Custom JButton: setText doesn&#39;t have effect,1342594421.0,,,,
40,"['java', 'hibernate', 'postgresql', 'jpa', 'uuid']","{'account_id': 176507, 'reputation': 5252, 'user_id': 407249, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/pByn5.png?s=256&g=1', 'display_name': 'ehsanullahjan', 'link': 'https://stackoverflow.com/users/407249/ehsanullahjan'}",True,45851,12824827.0,6,33,1664904141,1341165275,11284359,CC BY-SA 3.0,https://stackoverflow.com/questions/11284359/persisting-uuid-in-postgresql-using-jpa,Persisting UUID in PostgreSQL using JPA,1341288982.0,,,,
41,"['java', 'eclipse', 'maven']","{'account_id': 934441, 'reputation': 4615, 'user_id': 965884, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/985e5cb13c6a8b2380019bcd86237796?s=256&d=identicon&r=PG', 'display_name': 'Harry', 'link': 'https://stackoverflow.com/users/965884/harry'}",True,108384,11719577.0,12,48,1664277790,1343643697,11719545,CC BY-SA 3.0,https://stackoverflow.com/questions/11719545/source-folder-is-not-a-java-project-error-in-eclipse,&quot;Source folder is not a Java project&quot; error in eclipse,,,,,
42,"['java', 'final']","{'account_id': 208183, 'reputation': 7144, 'user_id': 458509, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/Dj4ip.jpg?s=256&g=1', 'display_name': 'storm_buster', 'link': 'https://stackoverflow.com/users/458509/storm-buster'}",True,188599,11677688.0,13,60,1664213395,1343335167,11677670,CC BY-SA 3.0,https://stackoverflow.com/questions/11677670/when-exactly-are-we-supposed-to-use-public-static-final-string,when exactly are we supposed to use &quot;public static final String&quot;?,1343367909.0,,,,
43,"['java', 'classloader']","{'account_id': 85597, 'reputation': 8171, 'user_id': 238546, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/dbb073a355c74344371d246ebf34f839?s=256&d=identicon&r=PG', 'display_name': 'James.Xu', 'link': 'https://stackoverflow.com/users/238546/james-xu'}",True,36177,11395184.0,4,31,1664037482,1341837127,11395074,CC BY-SA 4.0,https://stackoverflow.com/questions/11395074/what-loads-the-java-system-classloader,What loads the Java system classloader?,1664037213.0,,,,
44,"['java', 'maven', 'intellij-idea', 'maven-3']","{'account_id': 1021496, 'reputation': 4154, 'user_id': 1031724, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/OODVv.jpg?s=256&g=1', 'display_name': 'Zaur Guliyev', 'link': 'https://stackoverflow.com/users/1031724/zaur-guliyev'}",True,604111,11467266.0,38,230,1663897508,1342105581,11454822,CC BY-SA 4.0,https://stackoverflow.com/questions/11454822/import-maven-dependencies-in-intellij-idea,Import Maven dependencies in IntelliJ IDEA,1663897508.0,,,,
45,"['java', 'eclipse', 'stanford-nlp']","{'account_id': 1583924, 'reputation': 400, 'user_id': 1468694, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/f95fbe03e1fb9243a32513624fbedeb2?s=256&d=identicon&r=PG', 'display_name': 'agarwav', 'link': 'https://stackoverflow.com/users/1468694/agarwav'}",True,4110,,5,2,1663863747,1341290650,11304599,CC BY-SA 3.0,https://stackoverflow.com/questions/11304599/memory-error-in-stanford-corenlp-eclipse,Memory Error in Stanford CoreNLP (Eclipse),,,,,
46,"['java', 'spring', 'spring-mvc', 'spring-security']","{'account_id': 393856, 'reputation': 11208, 'user_id': 755932, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f1e8c9dd583d158567b5cd7330700ba2?s=256&d=identicon&r=PG', 'display_name': 'K. Siva Prasad Reddy', 'link': 'https://stackoverflow.com/users/755932/k-siva-prasad-reddy'}",True,124392,11469342.0,5,49,1663816576,1342177395,11469211,CC BY-SA 3.0,https://stackoverflow.com/questions/11469211/how-to-use-secauthorize-access-hasroleroles-for-checking-multiple-roles,How to use &lt;sec:authorize access=&quot;hasRole(&#39;ROLES)&quot;&gt; for checking multiple Roles?,,,,,
47,"['java', 'apple-push-notifications']","{'account_id': 1013103, 'reputation': 73, 'user_id': 1025251, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NnHfX.jpg?s=256&g=1', 'display_name': 'keoaudam', 'link': 'https://stackoverflow.com/users/1025251/keoaudam'}",False,7618,,1,3,1663383785,1341483611,11342293,CC BY-SA 3.0,https://stackoverflow.com/questions/11342293/javapns-2-2-success-push-but-not-receive-on-device,JAVAPNS 2.2 success push but not receive on device,1388258219.0,,,,
48,"['java', 'android', 'rounded-corners']","{'account_id': 169731, 'reputation': 9724, 'user_id': 395974, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/41d82552ae8f2baee3d52224a4891eca?s=256&d=identicon&r=PG', 'display_name': 'Eamorr', 'link': 'https://stackoverflow.com/users/395974/eamorr'}",True,12134,12491587.0,7,22,1663343208,1343326342,11675436,CC BY-SA 4.0,https://stackoverflow.com/questions/11675436/android-give-a-webview-rounded-corners,Android: give a webview rounded corners?,1552418261.0,,,,
