,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from
10,"['java', 'simpledateformat']","{'account_id': 10621254, 'reputation': 2387, 'user_id': 7822301, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/MUquQ.jpg?s=256&g=1', 'display_name': 'Zakaria Shahed', 'link': 'https://stackoverflow.com/users/7822301/zakaria-shahed'}",True,532,2,0,1668594244,1644494818,71064827,CC BY-SA 4.0,https://stackoverflow.com/questions/71064827/java-simpledateformat-cannot-format-given-object-as-a-date,Java SimpleDateFormat Cannot format given Object as a Date,71064923.0,,,,,
11,"['java', 'list']","{'account_id': 19018524, 'reputation': 97, 'user_id': 13883033, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d6d8b0418e3f40610b1fa2e899677dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Đức Long', 'link': 'https://stackoverflow.com/users/13883033/%c4%90%e1%bb%a9c-long'}",True,48,1,-5,1668505303,1644932074,71127388,CC BY-SA 4.0,https://stackoverflow.com/questions/71127388/java-remove-duplicate-attribute-in-listmessage,Java remove duplicate attribute in List&lt;Message&gt;,71130105.0,1668505303.0,,,,
12,"['java', 'jarsigner']","{'account_id': 5283622, 'reputation': 1400, 'user_id': 4218245, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yoqhA.jpg?s=256&g=1', 'display_name': 'gaohomway', 'link': 'https://stackoverflow.com/users/4218245/gaohomway'}",True,27058,2,5,1668452065,1644461839,71059252,CC BY-SA 4.0,https://stackoverflow.com/questions/71059252/mac-the-operation-couldn-t-be-completed-unable-to-locate-a-java-runtime-that-su,Mac The operation couldn’t be completed. Unable to locate a Java Runtime that supports jarsigner,71059860.0,,,,,
13,"['java', 'linux', 'javafx']","{'account_id': 24295124, 'reputation': 11, 'user_id': 18239452, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiJdzJ9-nnCOzgaWJpmt7E3wp96KMm0XN0kH83k7uM=k-s256', 'display_name': 'Angel D.', 'link': 'https://stackoverflow.com/users/18239452/angel-d'}",False,170,1,1,1668373648,1645152642,71167867,CC BY-SA 4.0,https://stackoverflow.com/questions/71167867/error-javafx-runtime-components-are-missing-linux-intellij,Error: JavaFX runtime components are missing Linux IntelliJ,,,,,,
14,"['java', 'templates', 'quarkus', 'mailer']","{'account_id': 22791844, 'reputation': 185, 'user_id': 16946039, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjrKJ_Ylo_mjf85VXvouqEcm31cqBciAMZVoakD=k-s256', 'display_name': 'Hugo Vinhal', 'link': 'https://stackoverflow.com/users/16946039/hugo-vinhal'}",True,430,2,1,1668359431,1644247736,71021105,CC BY-SA 4.0,https://stackoverflow.com/questions/71021105/pass-html-data-to-quarkus-template,Pass html data to Quarkus Template,71233661.0,,,,,
15,"['java', 'amazon-web-services', 'spring-boot', 'spring-data-jpa', 'amazon-timestream']","{'account_id': 21438112, 'reputation': 71, 'user_id': 15793219, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7022445fa1fb5d3d48e2eadd359ef2eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'gperego', 'link': 'https://stackoverflow.com/users/15793219/gperego'}",False,246,0,1,1668157606,1645044522,71149085,CC BY-SA 4.0,https://stackoverflow.com/questions/71149085/query-aws-timestream-with-spring-data-jpa,Query AWS Timestream with Spring Data JPA,,,,,,
16,"['java', 'android', 'bottomnavigationview']","{'account_id': 20303661, 'reputation': 403, 'user_id': 14992173, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6igme.jpg?s=256&g=1', 'display_name': 'qbi', 'link': 'https://stackoverflow.com/users/14992173/qbi'}",False,82,4,0,1668071490,1643894134,70971969,CC BY-SA 4.0,https://stackoverflow.com/questions/70971969/android-bottomnavigationview-not-shows,Android BottomNavigationView not shows,,1643898860.0,,,,
17,"['java', 'static-methods']","{'account_id': 23387943, 'reputation': 9, 'user_id': 17452972, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GitgSklsPz2m2QC2b6mnw11PJpo6Xg9MZtj1G-iVA=k-s256', 'display_name': 'Junkhead', 'link': 'https://stackoverflow.com/users/17452972/junkhead'}",False,706,1,-1,1668005960,1644566275,71076788,CC BY-SA 4.0,https://stackoverflow.com/questions/71076788/how-do-i-tie-this-program-that-validates-passwords-together-i-keep-getting-erro,"How do I tie this program that validates passwords together? I keep getting error messages and when I fix those errors, more pop up",,,,,,
18,"['java', 'docker', 'maven', 'jenkins-pipeline', 'artifactory']","{'account_id': 4264892, 'reputation': 609, 'user_id': 3488237, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/85eece355eaf1760640a22210d3eb4af?s=256&d=identicon&r=PG&f=1', 'display_name': 'rugby82', 'link': 'https://stackoverflow.com/users/3488237/rugby82'}",True,93,1,0,1667940952,1644950044,71131670,CC BY-SA 4.0,https://stackoverflow.com/questions/71131670/jenkins-pipeline-using-docker-agent-cant-push-on-artifactory-due-to-jvm-cacert,Jenkins pipeline using docker agent can&#39;t push on artifactory due to jvm cacert,,1667940952.0,,,,
19,"['java', 'gradle', 'artifactory']","{'account_id': 11573210, 'reputation': 614, 'user_id': 8479386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f912923138accf80efec5b918a1fa35f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Karan', 'link': 'https://stackoverflow.com/users/8479386/karan'}",False,647,2,0,1667940942,1645050528,71150079,CC BY-SA 4.0,https://stackoverflow.com/questions/71150079/cannot-publish-pom-for-project-it-does-not-contain-the-maven-plugin-install,Cannot publish pom for project &#39;:&#39; it does not contain the Maven plugin install task and task &#39;:artifactoryPublish&#39; doesn&#39;t specify a custom pom path,,1667940942.0,,,,
20,"['java', 'exception', 'logback', 'amazon-cloudwatch']","{'account_id': 6586288, 'reputation': 41, 'user_id': 5088963, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OQqlU.jpg?s=256&g=1', 'display_name': 'Sathiya prakash', 'link': 'https://stackoverflow.com/users/5088963/sathiya-prakash'}",True,588,2,0,1667763688,1643967529,70984173,CC BY-SA 4.0,https://stackoverflow.com/questions/70984173/multiline-exception-to-single-line-using-java-code,Multiline exception to single line using java code,,1643967859.0,,,,
21,"['java', 'android', 'kotlin', 'robolectric', 'robolectric-shadows']","{'account_id': 7974758, 'reputation': 996, 'user_id': 6018313, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/krXMH.jpg?s=256&g=1', 'display_name': 'Kevin Etore', 'link': 'https://stackoverflow.com/users/6018313/kevin-etore'}",False,467,0,1,1667687372,1645811094,71269780,CC BY-SA 4.0,https://stackoverflow.com/questions/71269780/robolectric-androidkeystore-not-found-keystore-getinstance,"Robolectric AndroidKeyStore not found, KeyStore.getInstance",,,,,,
22,"['java', 'android', 'android-camerax']","{'account_id': 15162087, 'reputation': 419, 'user_id': 10940818, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lsOr7.jpg?s=256&g=1', 'display_name': 'prophet5', 'link': 'https://stackoverflow.com/users/10940818/prophet5'}",False,122,1,0,1667622525,1644734793,71098511,CC BY-SA 4.0,https://stackoverflow.com/questions/71098511/setonpreviewoutputupdatelistener-is-not-provided,setOnPreviewOutputUpdateListener is not provided,,,,,,
23,"['java', 'maven', 'artifactory']","{'account_id': 2597640, 'reputation': 788, 'user_id': 2250934, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/iCVEN.jpg?s=256&g=1', 'display_name': 'Hexy', 'link': 'https://stackoverflow.com/users/2250934/hexy'}",True,308,2,0,1667592375,1645291941,71187444,CC BY-SA 4.0,https://stackoverflow.com/questions/71187444/is-there-a-way-to-generate-build-info-json-locally-while-doing-mvn-deploy,Is there a way to generate build-info.json locally while doing mvn deploy?,,1667592360.0,,,,
24,"['java', 'spring', 'post', 'spring-webflux', 'webclient']","{'account_id': 11841394, 'reputation': 21, 'user_id': 18212592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0034a2ea009085043f9e20c264d5825b?s=256&d=identicon&r=PG&f=1', 'display_name': 'AlPecino', 'link': 'https://stackoverflow.com/users/18212592/alpecino'}",False,1695,1,2,1667550181,1644926495,71126104,CC BY-SA 4.0,https://stackoverflow.com/questions/71126104/spring-webclient-post-request-xml-file-as-binary-or-as-raw-data-is-not-working,Spring WebClient post request xml file as binary or as raw data is not working,,,,,,
25,"['java', 'string', 'stream', 'time-complexity', 'reverse']","{'account_id': 22801563, 'reputation': 23, 'user_id': 16954148, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgAj8O4RNWzH3CyRDbjzSJgQ3Hz2S31t0ShzK6ebQ=k-s256', 'display_name': '3090_Shubham Das', 'link': 'https://stackoverflow.com/users/16954148/3090-shubham-das'}",True,371,2,0,1667469358,1644641047,71089044,CC BY-SA 4.0,https://stackoverflow.com/questions/71089044/i-stuck-in-leetcode-problem-151-reverse-words-in-a-string,i stuck in leetcode problem 151. Reverse Words in a String,71090035.0,1644869057.0,,,,
26,"['java', 'html', 'tomcat', 'servlets', 'web-applications']","{'account_id': 17144566, 'reputation': 1, 'user_id': 18130466, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDuF_7iu5NLx2xwCtlDKAJHMxkflubfEeuRyq1VhQ=k-s256', 'display_name': 'Malware', 'link': 'https://stackoverflow.com/users/18130466/malware'}",False,291,2,0,1667425990,1645222219,71180424,CC BY-SA 4.0,https://stackoverflow.com/questions/71180424/intellij-servlet-errors-unable-to-open-servlet,"IntelliJ servlet errors, unable to open servlet",,1645222686.0,,,,
27,"['java', 'scala', 'macros', 'scala-macros', 'scala-3']","{'account_id': 4248689, 'reputation': 171, 'user_id': 3476509, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3476509', 'link': 'https://stackoverflow.com/users/3476509/user3476509'}",True,524,1,5,1667149981,1643738338,70945320,CC BY-SA 4.0,https://stackoverflow.com/questions/70945320/how-to-compile-and-execute-scala-code-at-run-time-in-scala3,How to compile and execute scala code at run-time in Scala3?,,,,,,
28,"['java', 'jenkins', 'kubernetes', 'groovy', 'azure-aks']","{'account_id': 16568053, 'reputation': 77, 'user_id': 11972049, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/76dffb788bbf4fa4ae9efdadaf55905d?s=256&d=identicon&r=PG&f=1', 'display_name': 'rohit534', 'link': 'https://stackoverflow.com/users/11972049/rohit534'}",True,3202,2,2,1667119071,1643925664,70978904,CC BY-SA 4.0,https://stackoverflow.com/questions/70978904/io-fabric8-kubernetes-client-kubernetesclientexception-not-ready-after-70000-mi,io.fabric8.kubernetes.client.KubernetesClientException: not ready after 70000 MILLISECONDS,,,,,,
29,"['java', 'selenium', 'cucumber', 'serenity-bdd']","{'account_id': 9223316, 'reputation': 1893, 'user_id': 6851888, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/21daebfd031de5b08ef05926ba61d314?s=256&d=identicon&r=PG&f=1', 'display_name': 'SUPARNA SOMAN', 'link': 'https://stackoverflow.com/users/6851888/suparna-soman'}",False,53,0,0,1667107101,1645942635,71282582,CC BY-SA 4.0,https://stackoverflow.com/questions/71282582/unexpected-alert-is-open-before-actual-button-is-clicked,Unexpected alert is open before actual button is clicked,,,,,,
30,"['java', 'apache-kafka', 'client-certificates', 'handshake', 'mtls']","{'account_id': 10065883, 'reputation': 17, 'user_id': 7441088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be4abb1352d53a78c72e539c9b418b8a?s=256&d=identicon&r=PG&f=1', 'display_name': 'user7441088', 'link': 'https://stackoverflow.com/users/7441088/user7441088'}",False,230,0,0,1666991143,1643967951,70984266,CC BY-SA 4.0,https://stackoverflow.com/questions/70984266/when-a-kafka-clients-mtls-handshake-happens-during-its-life-cycle,When a kafka-clients mTLS handshake happens during its life-cycle?,,1643968540.0,,,,
31,"['java', 'gradle', 'classpath']","{'account_id': 19028922, 'reputation': 13, 'user_id': 13891439, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8474d3715deacd77916770a9e4d4f20a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Enaium', 'link': 'https://stackoverflow.com/users/13891439/enaium'}",False,156,1,1,1666972671,1644765534,71102044,CC BY-SA 4.0,https://stackoverflow.com/questions/71102044/how-to-add-classpath-in-gradle-compilejava-task,How to add classpath in gradle compileJava task?,,,,,,
32,"['java', 'maven', 'github-actions', 'javadoc', 'building-github-actions']","{'account_id': 20683611, 'reputation': 884, 'user_id': 15186569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73ac4481f47418ae99c3319115b6abe9?s=256&d=identicon&r=PG&f=1', 'display_name': 'ThrowsError', 'link': 'https://stackoverflow.com/users/15186569/throwserror'}",True,5183,1,14,1666941567,1644360210,71041836,CC BY-SA 4.0,https://stackoverflow.com/questions/71041836/github-actions-required-property-is-missing-shell,GitHub Actions: Required property is missing: shell,71042698.0,,,,,
33,"['java', 'spring-boot', 'hibernate', 'jpa']","{'account_id': 20911602, 'reputation': 21, 'user_id': 15362364, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhjmG-Dnivu3Xn83f5fmPvXhtDdV5nz9YNBnwNdAw=k-s256', 'display_name': 'Айдана Шарипбай', 'link': 'https://stackoverflow.com/users/15362364/%d0%90%d0%b9%d0%b4%d0%b0%d0%bd%d0%b0-%d0%a8%d0%b0%d1%80%d0%b8%d0%bf%d0%b1%d0%b0%d0%b9'}",False,8497,1,2,1666911645,1644571726,71077793,CC BY-SA 4.0,https://stackoverflow.com/questions/71077793/error-creating-bean-with-name-entitymanagerfactory-with-postgresql-and-spring-bo,Error creating bean with name entityManagerFactory with PostgreSQL and Spring Boot project,,1644573734.0,,,,
34,"['java', 'angular', 'spring-boot', 'cookies', 'ngx-cookie-service']","{'account_id': 3454968, 'reputation': 827, 'user_id': 4252857, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iuzJj.jpg?s=256&g=1', 'display_name': 'AlexKibo88', 'link': 'https://stackoverflow.com/users/4252857/alexkibo88'}",True,741,2,0,1666703973,1644940049,71129360,CC BY-SA 4.0,https://stackoverflow.com/questions/71129360/angular-spring-boot-cant-send-cookies-over-https,Angular + Spring Boot - Can&#39;t send cookies over HTTPS,71139022.0,,,,,
35,"['java', 'lwjgl']","{'account_id': 24252445, 'reputation': 11, 'user_id': 18203289, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8nAg3.png?s=256&g=1', 'display_name': 'hard2make1name', 'link': 'https://stackoverflow.com/users/18203289/hard2make1name'}",False,152,0,1,1666679079,1644839891,71111524,CC BY-SA 4.0,https://stackoverflow.com/questions/71111524/how-can-i-draw-colorful-emoji-in-java-graphics2d,How can I draw colorful Emoji in Java Graphics2D?,,1666679079.0,,,,
36,"['java', 'jvm', 'stack', 'out-of-memory', 'stack-overflow']","{'account_id': 11201397, 'reputation': 3, 'user_id': 8218302, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8007e3187c13b5822d40930e34a55a7a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tokic', 'link': 'https://stackoverflow.com/users/8218302/tokic'}",True,137,2,-2,1666656393,1644387896,71044891,,https://stackoverflow.com/questions/71044891/when-will-java-stack-throw-outofmemory-error-instead-of-stackoverflowerror-in-s,"When will JAVA STACK throw OutOfMemory Error instead of StackOverFlowError, in STACK?",71048740.0,1666656393.0,1644412807.0,Needs details or clarity,,
37,"['java', 'spring', 'spring-mvc', 'java-8']","{'account_id': 17763021, 'reputation': 2077, 'user_id': 12898581, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sqYgb.jpg?s=256&g=1', 'display_name': 'Dhanusha_Perera07', 'link': 'https://stackoverflow.com/users/12898581/dhanusha-perera07'}",False,677,0,3,1666542918,1643779972,70950905,CC BY-SA 4.0,https://stackoverflow.com/questions/70950905/no-entitymanager-with-actual-transaction-available-for-current-thread-cannot-r,No EntityManager with actual transaction available for current thread - cannot reliably process &#39;remove&#39; call,,1643979321.0,,,,
38,"['java', 'arraylist', 'collections', 'java-stream']","{'account_id': 22027761, 'reputation': 185, 'user_id': 16295487, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8UcAw.jpg?s=256&g=1', 'display_name': 'RafalLovesWorking', 'link': 'https://stackoverflow.com/users/16295487/rafallovesworking'}",True,396,3,-2,1666477207,1645129639,71164947,CC BY-SA 4.0,https://stackoverflow.com/questions/71164947/check-if-one-liststring-contains-specific-string-from-another-list,Check if one List&lt;String&gt; contains specific string from another list,71165511.0,1666477207.0,,,,
39,['java'],"{'account_id': 24238831, 'reputation': 13, 'user_id': 18191522, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e59d6dc45c4a9f5240abce50cd3851b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'TruliTori', 'link': 'https://stackoverflow.com/users/18191522/trulitori'}",False,2399,0,0,1666385856,1644699614,71095840,CC BY-SA 4.0,https://stackoverflow.com/questions/71095840/5-16-lab-adjust-list-by-normalizing-zybook-java,5.16 LAB: Adjust list by normalizing _ zybook - Java,,,,,,
40,"['java', 'jpa', 'jdbc', 'plsql']","{'account_id': 24265235, 'reputation': 11, 'user_id': 18214239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64eda8054bc03c5a4b153e2e61a8697e?s=256&d=identicon&r=PG', 'display_name': 'lenfits', 'link': 'https://stackoverflow.com/users/18214239/lenfits'}",False,326,2,1,1666366205,1644936817,71128562,CC BY-SA 4.0,https://stackoverflow.com/questions/71128562/jdbc-stored-procedure-call-in-parameter-table-of-records,JDBC Stored Procedure Call IN Parameter Table of Records,,,,,,
41,"['java', 'postgresql', 'spring-boot', 'jsonb']","{'account_id': 14324174, 'reputation': 41, 'user_id': 10346734, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-2PTynkqYT_k/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaOlleADJ5uZknBkEIJhSAto7QEewQ/mo/photo.jpg?sz=256', 'display_name': 'Davide System', 'link': 'https://stackoverflow.com/users/10346734/davide-system'}",False,635,1,1,1666361734,1643667124,70933443,CC BY-SA 4.0,https://stackoverflow.com/questions/70933443/spring-boot-spring-data-jpa-postgres-jsonb-column-insert-update,Spring boot Spring Data JPA postgres jsonb column INSERT/UPDATE,,,,,,
42,"['java', 'plugins', 'minecraft']","{'user_type': 'does_not_exist', 'display_name': 'user17984950'}",True,431,1,0,1666270190,1644505336,71067451,CC BY-SA 4.0,https://stackoverflow.com/questions/71067451/get-all-arguments-minecraft-spigot-plugin,Get all Arguments | Minecraft Spigot plugin,71069478.0,,,,,
43,"['java', 'tree-traversal']","{'account_id': 512425, 'reputation': 267, 'user_id': 2647867, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/f7f82ceedcd4f6a1ed74cc25983a5fee?s=256&d=identicon&r=PG', 'display_name': 'Student', 'link': 'https://stackoverflow.com/users/2647867/student'}",True,128,1,0,1666173394,1645814423,71270375,CC BY-SA 4.0,https://stackoverflow.com/questions/71270375/algorithm-for-modified-preorder-tree-traversal-in-java,Algorithm for Modified Preorder Tree Traversal in Java,,1666173394.0,,,,
44,"['java', 'ant', 'sap-commerce-cloud']","{'account_id': 24108753, 'reputation': 11, 'user_id': 18079592, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyU5eZOv_UkDb0BNo3EBa1saJChGG-HY3z_7oY0=k-s256', 'display_name': 'Swathi', 'link': 'https://stackoverflow.com/users/18079592/swathi'}",True,2141,4,1,1666112684,1643976986,70986256,CC BY-SA 4.0,https://stackoverflow.com/questions/70986256/java-lang-illegalaccesserror-while-ant-build-in-sap-hybris-commerce-version-2105,java.lang.IllegalAccessError while ant build in SAP Hybris/Commerce version 2105,,1643990401.0,,,,
45,"['java', 'swagger', 'openapi', 'swagger-codegen']","{'account_id': 2660877, 'reputation': 37369, 'user_id': 2300597, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/OBo7Q.png?s=256&g=1', 'display_name': 'peter.petrov', 'link': 'https://stackoverflow.com/users/2300597/peter-petrov'}",False,842,2,2,1666102536,1643704622,70937537,CC BY-SA 4.0,https://stackoverflow.com/questions/70937537/swagger-generated-code-date-issue-java-8-date-time-type-java-time-offsetdatetim,Swagger generated code date issue &quot;Java 8 date/time type java.time.OffsetDateTime not supported by default&quot;,,,,,,
