,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
11,"['java', 'selenium-chromedriver']","{'account_id': 3248826, 'reputation': 529, 'user_id': 2739661, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'sohail', 'link': 'https://stackoverflow.com/users/2739661/sohail'}",True,2356,1,1,1668374074,1592492218,62452930,CC BY-SA 4.0,https://stackoverflow.com/questions/62452930/chromedriver-unable-to-add-performance-logging-in-selenium-java,ChromeDriver Unable to add Performance Logging in Selenium Java,1668374074.0,62456219.0,,,,
12,"['java', 'spring', 'spring-boot', 'h2', 'uuid']","{'account_id': 11653885, 'reputation': 2608, 'user_id': 8534285, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/K2AXH.jpg?s=256&g=1', 'display_name': 'Ajay Kumar', 'link': 'https://stackoverflow.com/users/8534285/ajay-kumar'}",False,1824,1,4,1668284057,1593065320,62568885,CC BY-SA 4.0,https://stackoverflow.com/questions/62568885/uuid-does-not-have-hyphens-in-between,UUID does not have hyphens in between,1593065879.0,,,,,
13,"['java', 'javafx']","{'account_id': 16762204, 'reputation': 53, 'user_id': 12116642, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9043150cbd4b75bb62e6b3abff6277e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'M.Sajid', 'link': 'https://stackoverflow.com/users/12116642/m-sajid'}",True,14780,3,4,1668211470,1591004931,62129569,CC BY-SA 4.0,https://stackoverflow.com/questions/62129569/how-to-run-javafx-application-from-command-line,How to run JavaFx application from command line,,67146350.0,,,,
14,"['java', 'modelmapper', 'java-14', 'java-record']","{'account_id': 16632752, 'reputation': 327, 'user_id': 12020238, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-mmgNy3y8fuc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc0Y7afIg3UTjzeyt6CCOKgWNrKYw/photo.jpg?sz=256', 'display_name': 'Pawel', 'link': 'https://stackoverflow.com/users/12020238/pawel'}",True,7105,2,6,1668197054,1592500039,62455515,CC BY-SA 4.0,https://stackoverflow.com/questions/62455515/how-can-i-use-java-records-as-dto-with-modelmapper,How can I use Java records as DTO with ModelMapper?,1592502839.0,62486959.0,,,,
15,"['java', 'javafx', 'jfoenix']","{'account_id': 15441912, 'reputation': 3, 'user_id': 11140216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38400883e1a50350722ae2f7a5de35ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emmanuel', 'link': 'https://stackoverflow.com/users/11140216/emmanuel'}",True,564,1,0,1668157506,1590988499,62126093,CC BY-SA 4.0,https://stackoverflow.com/questions/62126093/how-to-use-show-for-jfxsnackbar-in-java-fx,How to use .show() for JFXSnackbar in java fx,1668157506.0,63166337.0,,,,
16,"['java', 'arraylist', 'java.util.scanner']","{'account_id': 16690156, 'reputation': 309, 'user_id': 12062972, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cd7bu.jpg?s=256&g=1', 'display_name': 'bean', 'link': 'https://stackoverflow.com/users/12062972/bean'}",False,7844,1,1,1668096886,1592319738,62411586,CC BY-SA 4.0,https://stackoverflow.com/questions/62411586/how-to-make-a-to-do-list-in-java,How to make a To-Do List in java?,,,,,,
17,"['java', 'sql-server', 'sqlexception', 'raiserror']","{'account_id': 9816031, 'reputation': 41, 'user_id': 7272518, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8fde32d4fe8ff172ec3f08941e8e4ea5?s=256&d=identicon&r=PG&f=1', 'display_name': 'andrewtindle', 'link': 'https://stackoverflow.com/users/7272518/andrewtindle'}",True,471,2,2,1668026685,1591729108,62289975,CC BY-SA 4.0,https://stackoverflow.com/questions/62289975/raiserror-differences-in-sqlexception-behaviour-in-java-client,RAISERROR - differences in SQLException behaviour in Java Client,1591733092.0,,,,,
18,"['java', 'excel', 'ms-word', 'apache-poi']","{'account_id': 16049252, 'reputation': 63, 'user_id': 11583617, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad340f6dcc9b7bb7786b4dd0ab146a4d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harpreet', 'link': 'https://stackoverflow.com/users/11583617/harpreet'}",True,616,1,1,1668018650,1592262579,62398450,CC BY-SA 4.0,https://stackoverflow.com/questions/62398450/apache-poi-library-how-to-read-excel-sheet-embedded-in-word-document,Apache POI library : How to read Excel sheet embedded in Word document,1668018650.0,62404421.0,,,,
19,"['java', 'database', 'jetty', 'hl7-fhir', 'hapi-fhir']","{'account_id': 15654309, 'reputation': 177, 'user_id': 12637092, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25d71b9c70a4f1eed16f35c9050bf39a?s=256&d=identicon&r=PG&f=1', 'display_name': 'xgeek652', 'link': 'https://stackoverflow.com/users/12637092/xgeek652'}",False,1657,2,0,1668002054,1593273210,62612211,CC BY-SA 4.0,https://stackoverflow.com/questions/62612211/after-installing-a-hapi-fhir-server-what-database-to-use,"After installing a HAPI FHIR server, what database to use?",1593280957.0,,,,,
20,"['java', 'hibernate', 'jpa']","{'account_id': 1261744, 'reputation': 497, 'user_id': 1219836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a98794c0a97fc9e7bcea3ba4fe582caf?s=256&d=identicon&r=PG', 'display_name': 'RXP', 'link': 'https://stackoverflow.com/users/1219836/rxp'}",False,1377,1,0,1667909131,1591137901,62162568,CC BY-SA 4.0,https://stackoverflow.com/questions/62162568/hhh000327-error-performing-load-command-org-hibernate-exception-genericjdbcex,HHH000327: Error performing load command : org.hibernate.exception.GenericJDBCException: could not extract ResultSet,,,,,,
21,['java'],"{'account_id': 16041925, 'reputation': 392, 'user_id': 11578142, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PksIe.jpg?s=256&g=1', 'display_name': 'Aditya Singh', 'link': 'https://stackoverflow.com/users/11578142/aditya-singh'}",True,3527,4,2,1667882454,1591496837,62240174,CC BY-SA 4.0,https://stackoverflow.com/questions/62240174/accessing-child-properties-from-parent-type-reference-in-java,Accessing child properties from parent type reference in java,1591518703.0,62243002.0,,,,
22,"['java', 'android', 'screenshot']","{'account_id': 1762033, 'reputation': 43, 'user_id': 1608879, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe6ff3acf71c58c7dff2290a69e9a1ff?s=256&d=identicon&r=PG', 'display_name': 'azeemofwalsall', 'link': 'https://stackoverflow.com/users/1608879/azeemofwalsall'}",False,411,2,0,1667854368,1591636839,62267742,CC BY-SA 4.0,https://stackoverflow.com/questions/62267742/using-the-screenshot-api,Using the Screenshot API,1591637814.0,,,,,
23,"['java', 'spring', 'mongodb']","{'account_id': 10416430, 'reputation': 267, 'user_id': 11993600, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1caebf80e3c697655eccd17c324c9181?s=256&d=identicon&r=PG&f=1', 'display_name': 'SorryForAsking', 'link': 'https://stackoverflow.com/users/11993600/sorryforasking'}",True,1144,2,2,1667608268,1592475461,62447700,CC BY-SA 4.0,https://stackoverflow.com/questions/62447700/mongotemplate-how-to-add-more-than-two-oroperator-in-query,MongoTemplate how to add more than two &quot;orOperator&quot; in Query,,62448420.0,,,,
24,"['java', 'spring', 'spring-boot', 'java-8', 'spring-batch']","{'account_id': 29462, 'reputation': 9151, 'user_id': 79631, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/0ad80e1a6248557d682c17b3cdcf5301?s=256&d=identicon&r=PG', 'display_name': 'web dunia', 'link': 'https://stackoverflow.com/users/79631/web-dunia'}",True,499,2,0,1667582516,1592780113,62505305,CC BY-SA 4.0,https://stackoverflow.com/questions/62505305/spring-batch-reading-job-parameter-in-writer,Spring batch reading job parameter in writer,,,,,,
25,"['java', 'gradle', 'intellij-idea', 'discord']","{'account_id': 18859832, 'reputation': 40, 'user_id': 13756944, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj71UELWLmoFqZUO8fEp_S6-DInYBcU7ZjaKD7Avw=k-s256', 'display_name': 'Maxisy', 'link': 'https://stackoverflow.com/users/13756944/maxisy'}",True,671,2,0,1667548903,1593523378,62658493,CC BY-SA 4.0,https://stackoverflow.com/questions/62658493/javacord-on-jar-running-i-get-java-lang-noclassdeffounderror-org-javacord-api-d,Javacord on jar running I get java.lang.NoClassDefFoundError: org/javacord/api/DiscordApiBuilder,1667548903.0,,,,,
26,"['java', 'json', 'gson', 'json-deserialization', 'json-serialization']","{'account_id': 18836471, 'reputation': 29, 'user_id': 13739016, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-dqtMTHTGhQo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclcn--yqB-G-C3YttumZlHv7akmJA/photo.jpg?sz=256', 'display_name': 'coolitos', 'link': 'https://stackoverflow.com/users/13739016/coolitos'}",False,751,2,2,1667393318,1592042507,62358189,CC BY-SA 4.0,https://stackoverflow.com/questions/62358189/gson-stackoverflowerror-during-serialization,Gson: StackOverflowError during serialization,1592125290.0,,,,,
27,"['java', 'mysql', 'hibernate', 'jdbc']","{'account_id': 15304949, 'reputation': 21, 'user_id': 11042045, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-PjgagHAgKJE/AAAAAAAAAAI/AAAAAAAAAAQ/OaMjIo44MK0/photo.jpg?sz=256', 'display_name': 'Bryan Liu', 'link': 'https://stackoverflow.com/users/11042045/bryan-liu'}",True,599,2,2,1667313897,1593374761,62627679,CC BY-SA 4.0,https://stackoverflow.com/questions/62627679/hibernate-could-not-execute-jdbc-batch-update,hibernate: Could not execute JDBC batch update,,,,,,
28,"['java', 'import', 'netbeans-8', 'netbeans-8.2']","{'account_id': 3246528, 'reputation': 4144, 'user_id': 2737933, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/W0CTO.png?s=256&g=1', 'display_name': 'DSlomer64', 'link': 'https://stackoverflow.com/users/2737933/dslomer64'}",False,809,2,1,1667251292,1592622365,62481168,CC BY-SA 4.0,https://stackoverflow.com/questions/62481168/how-do-i-make-netbeans-insert-missing-import-statements-as-once-was-an-option,How do i make netbeans insert missing import statements as once was an option,1593026529.0,,,,,
29,"['java', 'spring', 'spring-boot', 'spring-mvc', 'spring-security']","{'account_id': 17379792, 'reputation': 485, 'user_id': 13781222, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-tDtS-YIzZF8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdKXE7zgpujrhjR99jqWD9NG9sxxA/photo.jpg?sz=256', 'display_name': 'Ferdinand ', 'link': 'https://stackoverflow.com/users/13781222/ferdinand'}",True,9537,2,1,1667198306,1592657470,62486042,CC BY-SA 4.0,https://stackoverflow.com/questions/62486042/error-connect-econnrefused-127-0-0-18080-spring-framework,Error: connect ECONNREFUSED 127.0.0.1:8080 (Spring Framework),1592693787.0,62652407.0,,,,
30,"['java', 'class', 'naming', 'conventions']","{'account_id': 3573325, 'reputation': 75, 'user_id': 2983167, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CdTAo.png?s=256&g=1', 'display_name': 'Allan C', 'link': 'https://stackoverflow.com/users/2983167/allan-c'}",True,3118,4,5,1667147019,1593488608,62649943,CC BY-SA 4.0,https://stackoverflow.com/questions/62649943/naming-convention-for-class-in-java-all-caps,naming convention for class in java - all caps,,62650147.0,,,,
31,"['java', 'maven', '.class-file']","{'account_id': 18744698, 'reputation': 11, 'user_id': 13667190, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce954b772ea03564ccef55b713c7c379?s=256&d=identicon&r=PG&f=1', 'display_name': 'JackEsson', 'link': 'https://stackoverflow.com/users/13667190/jackesson'}",True,1380,3,1,1666802770,1591118489,62157695,CC BY-SA 4.0,https://stackoverflow.com/questions/62157695/how-can-i-get-class-files-from-maven-dependency-into-the-target-classes-folder,How can I get class files from Maven dependency into the target\classes folder,,,,,,
32,"['java', 'stream', 'apache-flink', 'flink-streaming']","{'account_id': 17429825, 'reputation': 61, 'user_id': 12634006, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Zx9QXU8qGb8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfWIV2MtbPKRUk8VkEdWL79h6aUNg/photo.jpg?sz=256', 'display_name': 'BlameMe', 'link': 'https://stackoverflow.com/users/12634006/blameme'}",True,272,3,0,1666787119,1592692710,62492495,CC BY-SA 4.0,https://stackoverflow.com/questions/62492495/apache-flink-process-function-state-is-not-holding-the-state,Apache Flink Process Function state is not holding the state,1592702626.0,,,,,
33,"['java', 'azure', 'docker', 'kubernetes', 'datadog']","{'account_id': 16499925, 'reputation': 1120, 'user_id': 11921495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4224564541f37984be3b03b0954d60f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sanket Singh', 'link': 'https://stackoverflow.com/users/11921495/sanket-singh'}",True,3201,2,4,1666785191,1592418810,62436021,CC BY-SA 4.0,https://stackoverflow.com/questions/62436021/unable-to-detect-the-kubelet-url-automatically-datadog-checks-base-errors-chec,Unable to detect the kubelet URL automatically : datadog_checks.base.errors.CheckException,1593618513.0,62680072.0,,,,
34,"['java', 'visual-studio-code']","{'account_id': 17126256, 'reputation': 101, 'user_id': 12393385, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAG8QnJn9y6QsxihEk4wNHQNhEr7GwjMysVvR2iew=k-s256', 'display_name': 'fzlakers', 'link': 'https://stackoverflow.com/users/12393385/fzlakers'}",True,15272,3,6,1666784010,1593145869,62588065,CC BY-SA 4.0,https://stackoverflow.com/questions/62588065/option-for-generating-getters-and-setters-not-showing-up-on-vs-code,Option for generating getters and setters not showing up on VS Code,,,,,,
35,"['java', 'rest', 'sockets', 'spring-integration']","{'account_id': 2263562, 'reputation': 986, 'user_id': 3064995, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/0afb21a71087a7a4b0d8ee4291e8023e?s=256&d=identicon&r=PG', 'display_name': 'KostasC', 'link': 'https://stackoverflow.com/users/3064995/kostasc'}",True,397,2,1,1666782487,1592392466,62427663,CC BY-SA 4.0,https://stackoverflow.com/questions/62427663/combine-tcp-sockets-and-restful-endpoints,Combine TCP Sockets and Restful endpoints,1592399343.0,62633529.0,,,,
36,"['java', 'algorithm', 'performance', 'data-structures', 'time-complexity']","{'account_id': 18486950, 'reputation': 71, 'user_id': 13467666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42b9b773af20ceb081a97d7f4f94a9cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Keerthana', 'link': 'https://stackoverflow.com/users/13467666/keerthana'}",True,1862,4,4,1666698056,1591719377,62287122,CC BY-SA 4.0,https://stackoverflow.com/questions/62287122/identify-last-passenger-who-enters-the-bus-meet-time-complexity,Identify last passenger who enters the bus! - Meet Time Complexity,1591854034.0,,,,,
37,"['java', 'selenium', 'gradle', 'testng', 'bitbucket-pipelines']","{'account_id': 6928046, 'reputation': 135, 'user_id': 5318481, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://lh3.googleusercontent.com/-X2MoFYIR2AU/AAAAAAAAAAI/AAAAAAAAAAA/kigAzmQp4B4/photo.jpg?sz=256', 'display_name': 'Dimencion Rider', 'link': 'https://stackoverflow.com/users/5318481/dimencion-rider'}",False,7752,3,6,1666667346,1591205118,62178953,CC BY-SA 4.0,https://stackoverflow.com/questions/62178953/could-not-complete-execution-for-gradle-test-executor-2-error-appears-after-gr,&quot;Could not complete execution for Gradle Test Executor 2&quot; error appears after gradle execution on bitbucket pipelines,,,,,,
38,"['java', 'netbeans', 'x11', 'xming']","{'account_id': 18918992, 'reputation': 1, 'user_id': 13803413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95a31da67d0c99f216a98112d1f58cf5?s=256&d=identicon&r=PG&f=1', 'display_name': 'donabela', 'link': 'https://stackoverflow.com/users/13803413/donabela'}",False,8003,1,0,1666638265,1592975993,62548186,CC BY-SA 4.0,https://stackoverflow.com/questions/62548186/how-to-set-x11-display-variable-was-set,How to set &quot;X11 DISPLAY variable was set&quot;?,1593099730.0,,,,,
39,"['java', 'spring', 'spring-boot', 'spring-security', 'spring-security-oauth2']","{'account_id': 1646046, 'reputation': 348, 'user_id': 1517586, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ded03341ce670e1c9ee971b6d7adc1e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'raj03', 'link': 'https://stackoverflow.com/users/1517586/raj03'}",True,39696,5,14,1666341530,1592472283,62446695,CC BY-SA 4.0,https://stackoverflow.com/questions/62446695/consider-defining-a-bean-of-type-org-springframework-security-oauth2-client-reg,Consider defining a bean of type &#39;org.springframework.security.oauth2.client.registration.ReactiveClientRegistrationRepository&#39; in your configuration,1593118017.0,,,,,
40,"['java', 'spring-boot', 'logback', 'atg', 'mdc']","{'account_id': 18720292, 'reputation': 61, 'user_id': 13648320, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhsxBD8a9EdYDxjMYqi59LhUnrcYaxx0vmGgvlR=k-s256', 'display_name': 'Aswad Shaik', 'link': 'https://stackoverflow.com/users/13648320/aswad-shaik'}",False,1879,2,1,1666259972,1591275794,62195301,CC BY-SA 4.0,https://stackoverflow.com/questions/62195301/how-to-print-mdc-value-in-logback,how to print mdc value in logback,,,,,,
41,"['java', 'apache-poi']","{'account_id': 9022257, 'reputation': 11, 'user_id': 6722924, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1138822339512448/picture?type=large', 'display_name': 'NamKyung Lee', 'link': 'https://stackoverflow.com/users/6722924/namkyung-lee'}",False,743,1,0,1666259408,1591089968,62148824,CC BY-SA 4.0,https://stackoverflow.com/questions/62148824/apache-poi-excel-shows-only-data-label-and-cut-chart,Apache POI Excel shows only data label and cut chart,1592306813.0,,,,,
42,"['java', 'android', 'bottomnavigationview']","{'account_id': 18907090, 'reputation': 61, 'user_id': 13794009, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-nJeWJ6sK4CU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmTtTQ5ySNBNOT5eDWA7WevyMoWvw/photo.jpg?sz=256', 'display_name': 'Vladimir Vorobyev', 'link': 'https://stackoverflow.com/users/13794009/vladimir-vorobyev'}",False,1248,2,6,1666191942,1592855621,62522456,CC BY-SA 4.0,https://stackoverflow.com/questions/62522456/android-bottom-navigation-space-between-icon-and-text,Android Bottom Navigation: space between icon and text,,,,,,
43,"['java', 'maven', 'intellij-idea']","{'account_id': 16214104, 'reputation': 421, 'user_id': 11707306, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61c82ff18c06cab361f28297c19b8f76?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maria1995', 'link': 'https://stackoverflow.com/users/11707306/maria1995'}",True,31928,2,9,1666152404,1593437829,62639393,CC BY-SA 4.0,https://stackoverflow.com/questions/62639393/intellij-mvn-is-not-recognized-as-an-internal-or-external-command,Intellij &#39;mvn&#39; is not recognized as an internal or external command,,64101496.0,,,,
44,"['java', 'spring-boot', 'rest', 'error-handling']","{'account_id': 14368751, 'reputation': 937, 'user_id': 10424341, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SQVB2.png?s=256&g=1', 'display_name': 'cunhaf', 'link': 'https://stackoverflow.com/users/10424341/cunhaf'}",True,35335,7,82,1666114699,1593021353,62561211,CC BY-SA 4.0,https://stackoverflow.com/questions/62561211/spring-responsestatusexception-does-not-return-reason,Spring ResponseStatusException does not return reason,,62860392.0,,,,
45,"['java', 'spring-boot', 'logback']","{'account_id': 16731772, 'reputation': 778, 'user_id': 12093975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66637936d4275d5a7936fbbbd859ff9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'skyho', 'link': 'https://stackoverflow.com/users/12093975/skyho'}",False,7616,1,2,1666033350,1591167170,62166906,CC BY-SA 4.0,https://stackoverflow.com/questions/62166906/logging-system-failed-to-initialize-using-configuration-from-classpathlogger-l,Logging system failed to initialize using configuration from &#39;classpath:logger/logback-spring.xml&#39;,,,,,,
