,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
10,"['java', 'lombok']","{'account_id': 3503406, 'reputation': 1, 'user_id': 2929562, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/f7ea127833d314cefdd5acb40836237a?s=256&d=identicon&r=PG&f=1', 'display_name': 'PAA', 'link': 'https://stackoverflow.com/users/2929562/paa'}",True,32007,5,33,1667745892,1560438173,1560440109.0,56583423,CC BY-SA 4.0,https://stackoverflow.com/questions/56583423/generating-equals-hashcode-implementation-but-without-a-call-to-superclass-even,"Generating equals/hashCode implementation but without a call to superclass, even though this class does not extend java.lang.Object",56583852.0,,,,
11,"['java', 'angular', 'maven', 'spring-boot', 'cors']","{'account_id': 12071204, 'reputation': 145, 'user_id': 8826507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ff14992906851f31be5d1155eac50f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sophia', 'link': 'https://stackoverflow.com/users/8826507/sophia'}",True,7593,5,5,1667691542,1560338290,1560404814.0,56560927,CC BY-SA 4.0,https://stackoverflow.com/questions/56560927/angular-6-spring-boot-error-from-origin-http-localhost4200-has-been-bl,Angular 6 + Spring Boot: Error: &quot;from origin &#39;http://localhost:4200&#39; has been blocked by CORS policy&quot;,56561689.0,,,,
12,"['java', 'jfr']","{'account_id': 1426258, 'reputation': 4354, 'user_id': 1349691, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/568c8fb2e5cbfe951af7cd65b7a997f8?s=256&d=identicon&r=PG', 'display_name': 'Philippe Marschall', 'link': 'https://stackoverflow.com/users/1349691/philippe-marschall'}",True,214,1,3,1667630375,1559646220,,56442586,CC BY-SA 4.0,https://stackoverflow.com/questions/56442586/how-to-scrub-a-java-flight-recording,How to scrub a Java flight recording,,,,,
13,"['java', 'spring-boot', 'log4j2']","{'account_id': 16041675, 'reputation': 63, 'user_id': 11577939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c208254a88a510c7cdb7725d0eab2286?s=256&d=identicon&r=PG&f=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/11577939/david'}",True,12777,3,4,1667438506,1560355669,1595944851.0,56566382,CC BY-SA 4.0,https://stackoverflow.com/questions/56566382/errorno-name-attribute-provided-for-log4j2-properties-customisation,Error:&#39;No name attribute provided&#39;- for log4j2.properties customisation,,,,,
14,"['java', 'android', 'android-intent', 'email-attachments']","{'account_id': 182141, 'reputation': 20267, 'user_id': 416631, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c801495ab4ee72fd6b70f7810cf78211?s=256&d=identicon&r=PG', 'display_name': 'Kenny Wyland', 'link': 'https://stackoverflow.com/users/416631/kenny-wyland'}",False,1805,2,2,1667288813,1559693330,1559732344.0,56452778,CC BY-SA 4.0,https://stackoverflow.com/questions/56452778/attach-multiple-files-via-android-intent-works-with-one-file-but-not-multiple,"Attach multiple files via Android Intent, works with one file, but not multiple",,,,,
15,"['java', 'android', 'eclipse', 'automation', 'appium']","{'account_id': 3972689, 'reputation': 396, 'user_id': 3276822, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f60744c01af1abcffaf642cce411e07a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sagar', 'link': 'https://stackoverflow.com/users/3276822/sagar'}",False,2107,3,2,1667192429,1559534728,,56420993,CC BY-SA 4.0,https://stackoverflow.com/questions/56420993/original-error-could-not-find-aapt-in-usr-local-share-android-sdk-platform,Original error: Could not find &#39;aapt&#39; in [&quot;/usr/local/share/android-sdk/platform-tools/aapt&quot;] Appium - Eclipse,,,,,
16,"['java', 'postgresql', 'jdbc', 'classloader', 'servletexception']","{'account_id': 16193589, 'reputation': 11, 'user_id': 11691760, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0r5ydCcW2hQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdq_0CQHxxhbNJF0RqegUDYnACNqA/mo/photo.jpg?sz=256', 'display_name': 'Matteo Lunghi', 'link': 'https://stackoverflow.com/users/11691760/matteo-lunghi'}",False,3173,2,1,1666982708,1561372570,1581513774.0,56734786,CC BY-SA 4.0,https://stackoverflow.com/questions/56734786/java-lang-noclassdeffounderror-java-sql-driver,java.lang.NoClassDefFoundError: java/sql/Driver?,,,,,
17,"['java', 'sonarqube', 'spring-batch']","{'account_id': 3503406, 'reputation': 1, 'user_id': 2929562, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/f7ea127833d314cefdd5acb40836237a?s=256&d=identicon&r=PG&f=1', 'display_name': 'PAA', 'link': 'https://stackoverflow.com/users/2929562/paa'}",True,6108,3,4,1666788272,1559674738,,56449800,CC BY-SA 4.0,https://stackoverflow.com/questions/56449800/inject-this-field-value-directly-into-studentstepone-the-only-method-that-use,"Inject this field value directly into &quot;studentStepOne&quot;, the only method that uses it",56449904.0,,,,
18,"['java', 'ms-word', 'apache-poi']","{'user_type': 'does_not_exist', 'display_name': 'user11141294'}",True,423,2,2,1666638170,1559412751,1589445179.0,56409262,CC BY-SA 4.0,https://stackoverflow.com/questions/56409262/problem-with-processing-word-document-java,Problem with processing word document java,56412311.0,,,,
19,"['java', 'apache-kafka', 'avro']","{'account_id': 1333050, 'reputation': 661, 'user_id': 1276464, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://www.gravatar.com/avatar/976c203b21621aa589c6a4b2ac16dcbb?s=256&d=identicon&r=PG', 'display_name': 'pc70', 'link': 'https://stackoverflow.com/users/1276464/pc70'}",True,538,2,1,1666338949,1560814164,1560882721.0,56640003,CC BY-SA 4.0,https://stackoverflow.com/questions/56640003/illegalaccesserror-tried-to-access-method-org-apache-avro-specific-specificdata,IllegalAccessError: tried to access method org.apache.avro.specific.SpecificData.&lt;init&gt;(),,,,,
20,"['java', 'spring-data-jpa', 'liquibase', 'liquibase-hibernate']","{'account_id': 3936694, 'reputation': 3675, 'user_id': 9244861, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/9ajgQ.jpg?s=256&g=1', 'display_name': 'Pavan Jadda', 'link': 'https://stackoverflow.com/users/9244861/pavan-jadda'}",True,2700,2,4,1666311554,1559668960,,56448643,CC BY-SA 4.0,https://stackoverflow.com/questions/56448643/liquibase-not-updating-column-data-type-when-changed-in-entity-class-through-spr,Liquibase not updating column data type when changed in Entity class through Spring Data JPA,56481118.0,,,,
21,['java'],"{'account_id': 16058398, 'reputation': 141, 'user_id': 11590051, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/266806c8124bcc079d4e4bc93ee9d11c?s=256&d=identicon&r=PG&f=1', 'display_name': 'mmassyn', 'link': 'https://stackoverflow.com/users/11590051/mmassyn'}",True,26053,8,14,1666156156,1559484934,1598834962.0,56415859,CC BY-SA 4.0,https://stackoverflow.com/questions/56415859/java-error-release-version-13-not-supported,Java: error: release version 13 not supported,,,,,
22,"['java', 'maven', 'selenium-webdriver']","{'account_id': 13662878, 'reputation': 11, 'user_id': 9857444, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--J9fxqLLN90/AAAAAAAAAAI/AAAAAAAABrE/AFy_njD4aTo/photo.jpg?sz=256', 'display_name': 'Aila Bogasieru', 'link': 'https://stackoverflow.com/users/9857444/aila-bogasieru'}",False,8780,1,0,1666011925,1560680737,1560747401.0,56617951,CC BY-SA 4.0,https://stackoverflow.com/questions/56617951/issue-is-using-test-maven-this-error-is-displayed-failed-to-execute-goal-org-ap,"Issue is using test maven, this error is displayed Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.12.4:test (default-test)",,,,,
23,"['java', 'docker', 'ubuntu', 'dockerfile']","{'account_id': 3314699, 'reputation': 337, 'user_id': 2787335, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'asinha', 'link': 'https://stackoverflow.com/users/2787335/asinha'}",False,1024,1,0,1665993021,1560866051,1665993021.0,56650812,CC BY-SA 4.0,https://stackoverflow.com/questions/56650812/how-to-install-oraclejdk8-through-docker-file-in-ubuntu,How to install oracleJDK8 through docker file in ubuntu,,,,,
24,"['java', 'spring-boot', 'gradle']","{'account_id': 3322011, 'reputation': 2347, 'user_id': 9263418, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IOML3.jpg?s=256&g=1', 'display_name': 'Anonymous Creator', 'link': 'https://stackoverflow.com/users/9263418/anonymous-creator'}",True,257598,23,40,1665845321,1559934099,1634011780.0,56499928,CC BY-SA 4.0,https://stackoverflow.com/questions/56499928/web-server-failed-to-start-port-8080-was-already-in-use-spring-boot-microservi,Web server failed to start. Port 8080 was already in use. Spring Boot microservice,56500768.0,,,,
25,"['java', 'spring-boot', 'stomp', 'amazon-mq']","{'account_id': 2491592, 'reputation': 71, 'user_id': 2168924, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78350fbebf7274420989028dcdb4989e?s=256&d=identicon&r=PG', 'display_name': 'Kru', 'link': 'https://stackoverflow.com/users/2168924/kru'}",False,987,2,3,1665818022,1561713905,1561714486.0,56804290,CC BY-SA 4.0,https://stackoverflow.com/questions/56804290/spring-boot-message-relay-seems-to-be-connected-but-messages-are-not-relayed-to,Spring Boot message relay seems to be connected but messages are not relayed to external (amazonMQ) broker,,,,,
26,"['java', 'testing', 'junit', 'junit5']","{'account_id': 6531931, 'reputation': 741, 'user_id': 5838252, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/41ecb1f8a19f1718311e3c7954920a86?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bat', 'link': 'https://stackoverflow.com/users/5838252/bat'}",True,1124,1,2,1665702140,1561012623,,56680294,CC BY-SA 4.0,https://stackoverflow.com/questions/56680294/how-to-run-code-after-test-failure-in-junit5,How to run code after test failure in JUnit5?,56680643.0,,,,
27,"['java', 'android']","{'user_type': 'does_not_exist', 'display_name': 'user8924911'}",False,10497,4,0,1665615735,1560706678,1560707802.0,56621183,CC BY-SA 4.0,https://stackoverflow.com/questions/56621183/problem-with-context-getapplicationcontext-on-a-null-object-reference,problem with Context &quot;getApplicationContext()&#39; on a null object reference&quot;,,,,,
28,"['java', 'android']","{'account_id': 16111184, 'reputation': 11, 'user_id': 11629351, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-7sJVmXO6aac/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3remQraRafq3YtzpsrEtKZc7C2Ia0A/mo/photo.jpg?sz=256', 'display_name': 'vijaya laxmi', 'link': 'https://stackoverflow.com/users/11629351/vijaya-laxmi'}",False,703,3,0,1665462877,1561368310,1561370683.0,56733556,CC BY-SA 4.0,https://stackoverflow.com/questions/56733556/how-can-i-add-a-checkbox-to-an-alert-dialog,how can I add a checkbox to an alert dialog?,,,,,
29,"['java', 'selenium', 'selenium-webdriver', 'testng', 'testng-eclipse']","{'account_id': 16207317, 'reputation': 37, 'user_id': 11702200, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0-yCHjxhQPQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reh6tsJT21tv2dosfxgGHlT8lDCTg/photo.jpg?sz=256', 'display_name': 'Jimin Park', 'link': 'https://stackoverflow.com/users/11702200/jimin-park'}",True,25488,5,1,1665219074,1561542894,1561543626.0,56769978,CC BY-SA 4.0,https://stackoverflow.com/questions/56769978/testng-no-tests-found-nothing-was-run-while-executing-automated-tests-using-s,&quot;TestNG No tests found. Nothing was run&quot; while executing automated tests using Selenium through TestNG,,1650097899.0,,,
30,"['java', 'azure', 'scala', 'azure-databricks', 'delta-lake']","{'account_id': 5415209, 'reputation': 83, 'user_id': 4310522, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0abb5a19a16f8ba41edba9c9361cc09?s=256&d=identicon&r=PG&f=1', 'display_name': 'srinivasa raju p', 'link': 'https://stackoverflow.com/users/4310522/srinivasa-raju-p'}",True,6972,1,6,1664958885,1559858365,1664958885.0,56485607,CC BY-SA 4.0,https://stackoverflow.com/questions/56485607/how-to-connect-to-databricks-delta-table-using-jdbc-driver,How to Connect to Databricks Delta table using JDBC driver,56487054.0,,,,
31,"['java', 'algorithm', 'graph-algorithm', 'a-star']","{'account_id': 3672956, 'reputation': 3, 'user_id': 3059665, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qfanw.jpg?s=256&g=1', 'display_name': 'garvit', 'link': 'https://stackoverflow.com/users/3059665/garvit'}",True,1578,1,-1,1664885231,1559652435,,56444216,,https://stackoverflow.com/questions/56444216/how-can-i-improve-performance-of-the-a-star-algorithm,How can i improve performance of the A-Star algorithm?,56445153.0,,1559656157.0,Needs more focus,
32,"['java', 'class', 'apk', 'smali', 'mod']","{'account_id': 16227832, 'reputation': 55, 'user_id': 11717599, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-5Xi1D7KePok/AAAAAAAAAAI/AAAAAAAAAKY/NYy3gb1cGHA/photo.jpg?sz=256', 'display_name': 'Shiraz Ahmad', 'link': 'https://stackoverflow.com/users/11717599/shiraz-ahmad'}",True,15480,1,5,1664787615,1561818663,,56818334,CC BY-SA 4.0,https://stackoverflow.com/questions/56818334/is-there-any-way-to-convert-smali-to-java-for-editing-and-vice-versa,Is there any way to convert smali to java for editing and vice versa,,,,,
33,"['java', 'priority-queue']","{'account_id': 15894284, 'reputation': 11, 'user_id': 11468438, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-T4leHS2jRm8/AAAAAAAAAAI/AAAAAAAAAAw/eFUxqRdbBvs/photo.jpg?sz=256', 'display_name': 'Sushant Bhingare', 'link': 'https://stackoverflow.com/users/11468438/sushant-bhingare'}",True,1158,2,-3,1664708140,1561563772,,56776568,CC BY-SA 4.0,https://stackoverflow.com/questions/56776568/why-null-values-are-not-allowed-in-priorityqueue-java,Why NULL values are not allowed in PriorityQueue ? (Java),,,,,
34,"['java', 'mapstruct']","{'account_id': 2859169, 'reputation': 430, 'user_id': 4387455, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://lh5.googleusercontent.com/-nRRxecGkF8w/AAAAAAAAAAI/AAAAAAAAAPI/rbQSU8qd27U/photo.jpg?sz=256', 'display_name': 'Saravana Kumar M', 'link': 'https://stackoverflow.com/users/4387455/saravana-kumar-m'}",True,2112,2,5,1664430297,1561108552,1634698729.0,56700386,CC BY-SA 4.0,https://stackoverflow.com/questions/56700386/mapstruct-does-not-copy-subclass-properties,MapStruct does not copy subclass properties,56702119.0,,,,
35,"['java', 'postgresql', 'spring-boot']","{'account_id': 14485085, 'reputation': 115, 'user_id': 10463284, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5746a1d5ff63eef585dea6d031ff24e?s=256&d=identicon&r=PG&f=1', 'display_name': 'aristas', 'link': 'https://stackoverflow.com/users/10463284/aristas'}",True,9969,2,6,1664274060,1560533397,1560534995.0,56602802,CC BY-SA 4.0,https://stackoverflow.com/questions/56602802/how-to-fix-nested-exception-is-java-lang-arrayindexoutofboundsexception-index,How to fix &quot;nested exception is java.lang.ArrayIndexOutOfBoundsException: Index 2 out of bounds for length 2&quot; in a Spring Boot - postgresql Project,56612842.0,,,,
36,"['java', 'localdate', 'picocli']","{'account_id': 3314747, 'reputation': 95, 'user_id': 2787371, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'James Baker', 'link': 'https://stackoverflow.com/users/2787371/james-baker'}",True,1027,1,1,1663780010,1561375017,1663780010.0,56735425,CC BY-SA 4.0,https://stackoverflow.com/questions/56735425/make-picocli-parse-local-date-format,make picocli parse local date format,56745993.0,,,,
37,"['java', 'spring', 'spring-boot', 'spring-security', 'spring-rest']","{'account_id': 2796161, 'reputation': 396, 'user_id': 2405353, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/IsWXT.png?s=256&g=1', 'display_name': 'zambliner', 'link': 'https://stackoverflow.com/users/2405353/zambliner'}",True,5174,3,7,1663344582,1561283212,1561288216.0,56722709,CC BY-SA 4.0,https://stackoverflow.com/questions/56722709/request-not-reaching-to-the-controller-but-still-get-200-response,Request not reaching to the controller but still get 200 response,56723424.0,,,,
38,['java'],"{'account_id': 16055963, 'reputation': 29, 'user_id': 11588322, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ImEvLc680WI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re5EmiLNLE_h9vc0bW8gtK0zRbqNQ/mo/photo.jpg?sz=256', 'display_name': 'Jessica Garnica', 'link': 'https://stackoverflow.com/users/11588322/jessica-garnica'}",False,10669,2,1,1663286810,1559432441,1559439655.0,56411197,CC BY-SA 4.0,https://stackoverflow.com/questions/56411197/how-to-pull-from-a-string-into-first-middle-and-last-name-and-how-to-recogniz,"How to pull from a string into first, middle, and last name. And how to recognize when there is no middle name inputed",,,,,
39,"['java', 'mongodb']","{'account_id': 6440257, 'reputation': 613, 'user_id': 4990487, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/zCqWP.jpg?s=256&g=1', 'display_name': 'Michal Kania', 'link': 'https://stackoverflow.com/users/4990487/michal-kania'}",False,726,0,2,1663225439,1559413937,,56409416,CC BY-SA 4.0,https://stackoverflow.com/questions/56409416/mongo-automatic-pojo-maps-object-with-null-values,Mongo automatic POJO maps object with null values \,,,,,
40,"['java', 'android', 'mvvm', 'android-jetpack']","{'account_id': 8659110, 'reputation': 1419, 'user_id': 6482248, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/lArPz.jpg?s=256&g=1', 'display_name': 'Prathamesh More', 'link': 'https://stackoverflow.com/users/6482248/prathamesh-more'}",True,4912,5,2,1663138192,1559448611,1559461444.0,56412140,CC BY-SA 4.0,https://stackoverflow.com/questions/56412140/how-to-fix-cannot-create-an-instance-of-viewmodel-class,How to fix &#39;Cannot create an instance of ViewModel class&#39;?,56412213.0,,,,
41,"['java', 'android']","{'account_id': 16184893, 'reputation': 33, 'user_id': 11685345, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/731bf83b8ebf888a8542f25637aa0028?s=256&d=identicon&r=PG&f=1', 'display_name': 'Antoxa421', 'link': 'https://stackoverflow.com/users/11685345/antoxa421'}",True,5620,4,2,1663056586,1561557585,1561567282.0,56774630,CC BY-SA 4.0,https://stackoverflow.com/questions/56774630/method-does-not-override-method-from-its-superclass,&quot;Method does not override method from its superclass&quot;,56775035.0,,,,
42,"['java', 'c#', 'unity3d', 'build', 'admob']","{'account_id': 14857187, 'reputation': 305, 'user_id': 10868492, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec3a6042808f04abe22ecd9f3433eb98?s=256&d=identicon&r=PG&f=1', 'display_name': 'JediMan4ik', 'link': 'https://stackoverflow.com/users/10868492/jediman4ik'}",True,26232,11,19,1663051352,1561278974,1621780451.0,56722286,CC BY-SA 4.0,https://stackoverflow.com/questions/56722286/how-to-fix-java-home-environment-references-a-directory-in-unity3d,How to fix &quot;JAVA_HOME environment references a directory&quot; in unity3d,,,,,
43,"['java', 'android', 'material-design', 'bottom-sheet', 'material-components-android']","{'user_type': 'does_not_exist', 'display_name': 'user8836512'}",True,7014,4,6,1662992019,1561020689,1566564962.0,56682333,CC BY-SA 4.0,https://stackoverflow.com/questions/56682333/persistent-bottom-sheet-with-rounded-corners-in-android-crashes-when-used-in-a-c,Persistent Bottom Sheet with rounded corners in Android crashes when used in a card view,56683012.0,,,,
44,"['java', 'java-8', 'datetime-format', 'java-time', 'zoneddatetime']","{'account_id': 5343423, 'reputation': 65, 'user_id': 4259656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/acc5525d83aca48736edcccbf8cb1df0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Libby Shen', 'link': 'https://stackoverflow.com/users/4259656/libby-shen'}",True,837,3,3,1662976498,1560532715,1662975694.0,56602665,CC BY-SA 4.0,https://stackoverflow.com/questions/56602665/java8-time-library-does-not-interpret-bst-timezone-correctly,Java8 time library does not interpret BST timezone correctly,56602739.0,,,,
45,"['java', 'generics', 'java-module', 'java-12']","{'account_id': 3283799, 'reputation': 642, 'user_id': 2809272, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/1659041086/picture?type=large', 'display_name': 'Marco Servetto', 'link': 'https://stackoverflow.com/users/2809272/marco-servetto'}",False,412,1,7,1662852430,1560799486,1560842511.0,56637684,CC BY-SA 4.0,https://stackoverflow.com/questions/56637684/java-module-system-provides-with-generic-interface,Java module system: &#39;provides with&#39; generic interface,,,,,
46,"['java', 'kotlin', 'properties', 'field']","{'account_id': 11416426, 'reputation': 81, 'user_id': 8369372, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/339e97bac060ca4a15dd98690bc23a6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tomasz', 'link': 'https://stackoverflow.com/users/8369372/tomasz'}",True,1838,1,7,1662726534,1561241637,,56719542,CC BY-SA 4.0,https://stackoverflow.com/questions/56719542/what-are-the-differences-between-kotlin-class-properties-and-java-class-fields,What are the differences between Kotlin class properties and Java class fields,,,,,
