,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
10,"['javascript', 'css', 'reactjs', 'material-ui']","{'account_id': 7943617, 'reputation': 51, 'user_id': 5996782, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ieF10.jpg?s=256&g=1', 'display_name': 'Rahul Shah', 'link': 'https://stackoverflow.com/users/5996782/rahul-shah'}",True,5429,4,5,1666293824,1613481971,,66225227,CC BY-SA 4.0,https://stackoverflow.com/questions/66225227/material-ui-autocomplete-dropdown-position,material UI AutoComplete dropdown position,,,,,
11,"['javascript', 'html', 'css', 'vue.js']","{'account_id': 10572653, 'reputation': 61, 'user_id': 13094884, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1451932371546530/picture?type=large', 'display_name': 'Kelvyn Cavalcante', 'link': 'https://stackoverflow.com/users/13094884/kelvyn-cavalcante'}",True,1186,1,1,1666131813,1614353672,1666131813.0,66388638,CC BY-SA 4.0,https://stackoverflow.com/questions/66388638/vue-js-how-to-improve-performance-when-loading-a-static-image,VUE.JS - How to improve performance when loading a static image,66389428.0,,,,
12,"['css', 'styled-jsx']","{'account_id': 4251468, 'reputation': 914, 'user_id': 3858467, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/3bd1bcd420c84a766a1b286752eb59e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amita', 'link': 'https://stackoverflow.com/users/3858467/amita'}",False,42,1,1,1666097886,1612643905,,66081714,CC BY-SA 4.0,https://stackoverflow.com/questions/66081714/what-exactly-is-from-width-from-table-in-css-code,What exactly is @from-width &amp; @from-table in CSS code,,,,,
13,"['css', 'svg', 'bootstrap-icons']","{'account_id': 272041, 'reputation': 2189, 'user_id': 562910, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/254f7a65e1cf2ce0c7446c49178fab80?s=256&d=identicon&r=PG', 'display_name': 'rigyt', 'link': 'https://stackoverflow.com/users/562910/rigyt'}",True,5297,3,1,1666032786,1613840573,,66294252,CC BY-SA 4.0,https://stackoverflow.com/questions/66294252/resize-svg-bootstrap-icon,Resize SVG bootstrap icon,,,,,
14,"['html', 'css', 'sass']","{'account_id': 20053519, 'reputation': 1599, 'user_id': 14701706, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3wNPO.png?s=256&g=1', 'display_name': 'Alamin', 'link': 'https://stackoverflow.com/users/14701706/alamin'}",True,5735,2,5,1665702435,1613101215,,66166047,CC BY-SA 4.0,https://stackoverflow.com/questions/66166047/how-to-make-thin-scrollbar-in-chrome,How to make thin scrollbar in chrome?,66166118.0,,,,
15,"['javascript', 'android', 'css', 'react-native', 'gesture']","{'account_id': 20733148, 'reputation': 36, 'user_id': 15224602, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7fc232e67f852ab4772ffa167ccb5e11?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wickdd', 'link': 'https://stackoverflow.com/users/15224602/wickdd'}",False,348,2,0,1665686964,1613528946,1613530849.0,66234934,CC BY-SA 4.0,https://stackoverflow.com/questions/66234934/problems-with-touchableopacity-not-working-with-positionabsolute,Problems with TouchableOpacity not working with position:&quot;absolute&quot;,,,,,
16,"['javascript', 'html', 'css']","{'account_id': 20399748, 'reputation': 1, 'user_id': 14965740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36b56b741480f6ce81b24fc981937087?s=256&d=identicon&r=PG&f=1', 'display_name': 'dez03', 'link': 'https://stackoverflow.com/users/14965740/dez03'}",True,1644,2,-5,1665213740,1613418445,1613418628.0,66214478,CC BY-SA 4.0,https://stackoverflow.com/questions/66214478/how-to-make-button-move-to-new-position-on-hover,How to make button move to new position on hover,,,,,
17,"['css', 'bootstrap-5', 'bootstrap-icons']","{'account_id': 11653885, 'reputation': 2598, 'user_id': 8534285, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/K2AXH.jpg?s=256&g=1', 'display_name': 'Ajay Kumar', 'link': 'https://stackoverflow.com/users/8534285/ajay-kumar'}",True,20687,5,9,1665179184,1613508433,1613513524.0,66231936,CC BY-SA 4.0,https://stackoverflow.com/questions/66231936/change-accordion-button-collapsed-icon-color-in-bootstrap-5,Change accordion button collapsed icon color in Bootstrap 5,66232380.0,1666744373.0,,,
18,"['javascript', 'css', 'reactjs', 'material-ui', 'styling']","{'account_id': 15832598, 'reputation': 1063, 'user_id': 11423459, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2LkxV.jpg?s=256&g=1', 'display_name': 'Laczk&#243; &#214;rs', 'link': 'https://stackoverflow.com/users/11423459/laczk%c3%b3-%c3%96rs'}",True,3336,3,4,1664296193,1614364304,1614375266.0,66391058,CC BY-SA 4.0,https://stackoverflow.com/questions/66391058/gradient-text-color-using-material-ui-typography,"Gradient text color, using Material-UI &lt;Typography /&gt;",66397215.0,,,,
19,"['javascript', 'css', 'vue.js', 'vue-component', 'v-calendar.io']","{'user_type': 'does_not_exist', 'display_name': 'user15288780'}",True,3433,1,2,1663953352,1614329016,1614387144.0,66382652,CC BY-SA 4.0,https://stackoverflow.com/questions/66382652/how-to-style-vue-v-calendar-io-date-circle-color-and-text-color,How to style Vue V-Calendar.io date circle color and text color,66394556.0,,,,
20,"['javascript', 'html', 'css', 'shadow-dom']","{'account_id': 15513184, 'reputation': 23, 'user_id': 11191464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/542ae7942c3fe753fe613426dc51ea83?s=256&d=identicon&r=PG&f=1', 'display_name': 'web program man', 'link': 'https://stackoverflow.com/users/11191464/web-program-man'}",True,1235,1,2,1663865340,1613006115,1630356962.0,66147461,CC BY-SA 4.0,https://stackoverflow.com/questions/66147461/change-shadow-dom-rem-size,Change shadow dom rem size,66154646.0,,,,
21,"['html', 'css']","{'account_id': 18153896, 'reputation': 23, 'user_id': 14709643, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg_etPtLT5s_9clpyL0BullcjSFakdVq0o7V-AiMaw=k-s256', 'display_name': 'Nicolas Agustin', 'link': 'https://stackoverflow.com/users/14709643/nicolas-agustin'}",False,239,2,1,1663746645,1612977555,1612979765.0,66141767,CC BY-SA 4.0,https://stackoverflow.com/questions/66141767/a-tag-background-color-css-not-working-in-safari,&lt;a&gt; tag background-color CSS not working in safari,,,,,
22,"['css', 'webpack', 'tailwind-css']","{'account_id': 18241202, 'reputation': 638, 'user_id': 13278193, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/McucQ.jpg?s=256&g=1', 'display_name': 'modex98', 'link': 'https://stackoverflow.com/users/13278193/modex98'}",True,4466,1,4,1663572856,1612809224,1612862567.0,66107375,CC BY-SA 4.0,https://stackoverflow.com/questions/66107375/tailwindcss-is-not-purged-even-with-template-paths-provided,tailwindcss is not purged even with template paths provided,,,,,
23,"['css', 'reactjs', 'next.js', 'css-modules']","{'account_id': 7702829, 'reputation': 416, 'user_id': 5834740, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-MaOkS56_G4M/AAAAAAAAAAI/AAAAAAAAAHk/G43yTa4xynY/photo.jpg?sz=256', 'display_name': 'Tim B.', 'link': 'https://stackoverflow.com/users/5834740/tim-b'}",True,4502,3,4,1663536223,1613435779,1643381831.0,66217278,CC BY-SA 4.0,https://stackoverflow.com/questions/66217278/how-to-override-global-css-in-a-css-module-file,How to override global CSS in a CSS module file?,66270281.0,,,,
24,"['html', 'css', 'macos', 'safari']","{'account_id': 19314174, 'reputation': 296, 'user_id': 14119306, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghg9BWRMA0ttX7ypVupeqU8kWdyx4vBCdYZDGvB=k-s256', 'display_name': 'Nemanja2912', 'link': 'https://stackoverflow.com/users/14119306/nemanja2912'}",True,316,2,1,1663437833,1612609426,1612609926.0,66076125,CC BY-SA 4.0,https://stackoverflow.com/questions/66076125/the-text-is-cut-on-safari-browser,The text is cut on Safari browser,66101000.0,,,,
25,"['javascript', 'html', 'css']","{'account_id': 19314174, 'reputation': 296, 'user_id': 14119306, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghg9BWRMA0ttX7ypVupeqU8kWdyx4vBCdYZDGvB=k-s256', 'display_name': 'Nemanja2912', 'link': 'https://stackoverflow.com/users/14119306/nemanja2912'}",False,99,0,0,1663437520,1613133418,1663437520.0,66172033,CC BY-SA 4.0,https://stackoverflow.com/questions/66172033/change-color-of-logo-text-on-scroll-through-div,Change color of logo-text on scroll through div,,,,,
26,"['css', 'next.js', 'cdn', 'head', 'google-material-icons']","{'account_id': 14206439, 'reputation': 21645, 'user_id': 10262805, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zQvN3.jpg?s=256&g=1', 'display_name': 'Yilmaz', 'link': 'https://stackoverflow.com/users/10262805/yilmaz'}",True,2187,3,2,1663310639,1613809408,1660917942.0,66289475,CC BY-SA 4.0,https://stackoverflow.com/questions/66289475/material-icons-cdn-is-not-working-in-next-js,material icons cdn is not working in next.js,,,,,
27,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user15050992'}",False,102,2,1,1663087418,1612338035,1612339257.0,66023132,CC BY-SA 4.0,https://stackoverflow.com/questions/66023132/i-want-to-make-a-slider-just-like-in-the-image-but-i-am-unable-to-make-it,I want to make a slider just like in the image but I am unable to make it,,,,,
28,"['css', 'flexbox']","{'account_id': 20386713, 'reputation': 83, 'user_id': 14955538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf5aa5d1c0e8d94e6122328f55c8083e?s=256&d=identicon&r=PG&f=1', 'display_name': 'DustBoy', 'link': 'https://stackoverflow.com/users/14955538/dustboy'}",True,109,2,0,1663078434,1612139358,1663078434.0,65985704,CC BY-SA 4.0,https://stackoverflow.com/questions/65985704/css-styling-100-100vh-wont-cover-pass-view-height,"CSS styling, 100%/100vh wont cover pass view height",65985732.0,,,,
29,"['css', 'reactjs']","{'account_id': 14516004, 'reputation': 95, 'user_id': 10485105, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zmM2F.jpg?s=256&g=1', 'display_name': 'Namrata Sanger', 'link': 'https://stackoverflow.com/users/10485105/namrata-sanger'}",False,8856,2,1,1663031250,1613558309,1613560815.0,66240254,CC BY-SA 4.0,https://stackoverflow.com/questions/66240254/how-to-customize-the-scrollbar-in-react-js,How to customize the scrollbar in React Js?,,,,,
30,"['css', 'firefox', 'userchrome.css']","{'account_id': 108510, 'reputation': 25468, 'user_id': 287976, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/8cf3090cda1c829f3f8df0a3796fc60c?s=256&d=identicon&r=PG', 'display_name': 'brandizzi', 'link': 'https://stackoverflow.com/users/287976/brandizzi'}",True,1473,1,0,1662662895,1613140759,1662662895.0,66173769,CC BY-SA 4.0,https://stackoverflow.com/questions/66173769/how-to-set-the-background-color-of-firefox-url-bar-with-userchrome-css,How to set the background color of Firefox&#39; URL bar with userChrome.css?,66173770.0,,,,
31,"['html', 'css']","{'account_id': 235489, 'reputation': 218, 'user_id': 502332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3meOU.jpg?s=256&g=1', 'display_name': 'Igor', 'link': 'https://stackoverflow.com/users/502332/igor'}",True,13299,2,7,1662618663,1613783123,,66286943,CC BY-SA 4.0,https://stackoverflow.com/questions/66286943/how-to-make-vertical-scrollbar-thinner-and-get-rid-of-the-right-bottom-empty-spa,How to make vertical scrollbar thinner and get rid of the right-bottom empty space?,66287038.0,,,,
32,"['css', 'r', 'margin', 'ioslides']","{'account_id': 5805257, 'reputation': 1179, 'user_id': 4578075, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://graph.facebook.com/10200542861329953/picture?type=large', 'display_name': 'Tim Wilcox', 'link': 'https://stackoverflow.com/users/4578075/tim-wilcox'}",False,220,1,2,1662558893,1612297578,,66017120,CC BY-SA 4.0,https://stackoverflow.com/questions/66017120/decreasing-margin-between-header-and-text-in-ioslides,Decreasing margin between header and text in Ioslides,,,,,
33,"['css', 'vue.js', 'vue-component']","{'account_id': 1995749, 'reputation': 2887, 'user_id': 1788771, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/CeE5T.jpg?s=256&g=1', 'display_name': 'kaan_a', 'link': 'https://stackoverflow.com/users/1788771/kaan-a'}",True,2996,3,4,1662491480,1614070617,1614199503.0,66329959,CC BY-SA 4.0,https://stackoverflow.com/questions/66329959/how-can-i-pass-class-and-style-attributes-on-a-vue-component-to-a-different-elem,How can I pass class and style attributes on a vue component to a different element like $attrs?,,,,,
34,"['html', 'css', 'accessibility', 'multi-select', 'sumoselect.js']","{'account_id': 19816099, 'reputation': 1, 'user_id': 14513764, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj5kyamqJwk3klcFqGcSQg1E2AbXdALwDUompN6dQ=k-s256', 'display_name': 'vg527', 'link': 'https://stackoverflow.com/users/14513764/vg527'}",True,2852,1,0,1662390511,1614043703,1662390511.0,66325775,CC BY-SA 4.0,https://stackoverflow.com/questions/66325775/button-is-not-accessible-and-not-focused-on-tab-key,Button is not accessible and not focused on tab key,,,,,
35,"['css', 'angular', 'tailwind-css']","{'account_id': 421281, 'reputation': 2545, 'user_id': 799441, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b66f3619969bc6091bac7fb22046607f?s=256&d=identicon&r=PG', 'display_name': 'Robbie Mills', 'link': 'https://stackoverflow.com/users/799441/robbie-mills'}",True,3084,3,1,1662215143,1613642396,,66257566,CC BY-SA 4.0,https://stackoverflow.com/questions/66257566/animate-a-hamburger-menu-from-tailwind-in-angular,Animate a hamburger menu from Tailwind in Angular,66354397.0,,,,
36,"['css', 'reactjs']","{'account_id': 17771015, 'reputation': 57, 'user_id': 12904614, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAjVINGNXg5cQG7DI3k3RrI5zLhxOkLo7RLigwT=k-s256', 'display_name': 'Jae Lee', 'link': 'https://stackoverflow.com/users/12904614/jae-lee'}",True,1134,1,1,1661897545,1613342994,,66200876,CC BY-SA 4.0,https://stackoverflow.com/questions/66200876/how-to-make-react-app-with-pixel-sizing-adapt-to-different-screen-sizes,How to make react app with pixel sizing adapt to different screen sizes?,,,,,
37,"['css', 'css-position', 'css-filters']","{'account_id': 18211631, 'reputation': 31, 'user_id': 13254049, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gj85u.jpg?s=256&g=1', 'display_name': 'Baudelaire', 'link': 'https://stackoverflow.com/users/13254049/baudelaire'}",False,2227,2,3,1661641447,1614031456,1614079882.0,66324118,CC BY-SA 4.0,https://stackoverflow.com/questions/66324118/backdrop-filter-blur-not-working-on-a-position-absolute-element,Backdrop-filter: Blur not working on a position absolute element,,,,,
38,"['html', 'css']","{'account_id': 20564737, 'reputation': 27, 'user_id': 15094421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b68526a9412324dbadbad4cf7fefae02?s=256&d=identicon&r=PG&f=1', 'display_name': 'problemSolver', 'link': 'https://stackoverflow.com/users/15094421/problemsolver'}",True,76,3,2,1661300098,1612366444,1661300098.0,66030691,CC BY-SA 4.0,https://stackoverflow.com/questions/66030691/html-wont-load-properly,HTML Won&#39;t Load Properly,66303526.0,,,,
39,"['css', 'reactjs', 'react-hooks', 'antd']","{'account_id': 9880382, 'reputation': 1456, 'user_id': 7316675, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/f5237c511b68a7fd01edd9ef7d6b6a84?s=256&d=identicon&r=PG&f=1', 'display_name': 'Niki', 'link': 'https://stackoverflow.com/users/7316675/niki'}",False,322,2,1,1661264053,1614081517,,66332686,CC BY-SA 4.0,https://stackoverflow.com/questions/66332686/overflow-hidden-is-making-page-to-jump-on-top,Overflow hidden is making page to jump on top,,,,,
40,"['css', 'vue.js', 'sass', 'vuejs3', 'scoped']","{'account_id': 6714232, 'reputation': 1390, 'user_id': 5176549, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://graph.facebook.com/10153026191848059/picture?type=large', 'display_name': 'Alvaro', 'link': 'https://stackoverflow.com/users/5176549/alvaro'}",True,832,2,1,1661094159,1612538217,1612552587.0,66065833,CC BY-SA 4.0,https://stackoverflow.com/questions/66065833/vue3-css-background-image-injection,Vue3 css background-image injection,73435587.0,,,,
41,"['css', 'checkbox', 'drop-down-menu', 'plotly-dash']","{'account_id': 11079856, 'reputation': 181, 'user_id': 8135339, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://lh3.googleusercontent.com/-bn43VQGsYNs/AAAAAAAAAAI/AAAAAAAAAxY/mQsoCBrBiYo/photo.jpg?sz=256', 'display_name': 'Riya', 'link': 'https://stackoverflow.com/users/8135339/riya'}",False,983,0,0,1660859879,1612255710,,66006294,CC BY-SA 4.0,https://stackoverflow.com/questions/66006294/add-checkbox-to-a-dropdown-in-plotly-dash,Add checkbox to a dropdown in plotly dash,,,,,
42,"['html', 'css', 'bootstrap-4', 'bootstrap-5']","{'account_id': 15210998, 'reputation': 123, 'user_id': 10975871, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/u3Kg6.jpg?s=256&g=1', 'display_name': 'jaimemp', 'link': 'https://stackoverflow.com/users/10975871/jaimemp'}",True,13387,2,11,1660703019,1613420105,1613426838.0,66214822,CC BY-SA 4.0,https://stackoverflow.com/questions/66214822/bootstrap-5-dropdown-menu-go-out-off-to-the-right-of-the-screen,Bootstrap 5: Dropdown menu go out off to the right of the screen,66216477.0,,,,
43,"['html', 'css', 'footer']","{'account_id': 17507076, 'reputation': 11, 'user_id': 12696060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b14121ccbc4c9733b9102f789e4f2ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'CRONE', 'link': 'https://stackoverflow.com/users/12696060/crone'}",False,817,6,1,1660543190,1613658895,,66262086,CC BY-SA 4.0,https://stackoverflow.com/questions/66262086/css-footer-doesnt-stay-at-bottom-on-small-screen-size,CSS footer doesn&#39;t stay at bottom on small screen size,,,,,
44,"['javascript', 'css', 'reactjs', 'react-router', 'styled-components']","{'account_id': 20717541, 'reputation': 1, 'user_id': 15212632, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a358fc8289601f7c3d301d5c2e77cf9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'TaidaSa', 'link': 'https://stackoverflow.com/users/15212632/taidasa'}",True,552,2,-1,1660538192,1613382440,,66205789,CC BY-SA 4.0,https://stackoverflow.com/questions/66205789/im-trying-to-include-css-code-in-js-file-but-not-working,I&#39;m trying to include CSS code in js file. But not working,,,,,
45,"['javascript', 'html', 'css', 'reactjs', 'bootstrap-5']","{'account_id': 20723364, 'reputation': 141, 'user_id': 15217206, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/URFlx.jpg?s=256&g=1', 'display_name': 'evvanerb', 'link': 'https://stackoverflow.com/users/15217206/evvanerb'}",True,4346,4,5,1660488443,1613435452,1613435873.0,66217242,CC BY-SA 4.0,https://stackoverflow.com/questions/66217242/collapsed-navbar-not-working-react-and-bootstrap-5,Collapsed Navbar not working react and bootstrap 5,66218224.0,,,,
46,"['css', 'twitter-bootstrap', 'radio-button']","{'account_id': 20603746, 'reputation': 1, 'user_id': 15124483, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b179ae8a8dd42d149f694ff7ad519659?s=256&d=identicon&r=PG&f=1', 'display_name': 'BMM', 'link': 'https://stackoverflow.com/users/15124483/bmm'}",False,78,2,0,1660365769,1612200137,1656695546.0,65997260,CC BY-SA 4.0,https://stackoverflow.com/questions/65997260/how-to-style-disabled-and-also-checked-radio-button-using-bootstrap-v3-4-1,How to style disabled (and also checked) radio button using Bootstrap v3.4.1?,,,,,
47,"['html', 'css', 'css-position']","{'account_id': 7676660, 'reputation': 7066, 'user_id': 5817313, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f5af73ed37487cfa3a6c03b6f3f7afb6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Passionate Coder', 'link': 'https://stackoverflow.com/users/5817313/passionate-coder'}",False,51,0,0,1660246641,1612334058,1660246641.0,66022382,,https://stackoverflow.com/questions/66022382/understanding-absolute-behavior-of-positioned-element,Understanding absolute behavior of positioned element,,,1612348137.0,Duplicate,
48,"['css', 'reactjs', 'material-ui', 'jss']","{'account_id': 18973830, 'reputation': 695, 'user_id': 13846744, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dT9S4.png?s=256&g=1', 'display_name': 'round_circle', 'link': 'https://stackoverflow.com/users/13846744/round-circle'}",True,2175,2,0,1660133513,1613564267,,66241826,CC BY-SA 4.0,https://stackoverflow.com/questions/66241826/change-active-style-of-mui-table,Change active style of MUI table,66242081.0,,,,
49,"['css', 'flexbox']","{'account_id': 6278620, 'reputation': 883, 'user_id': 4880498, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://graph.facebook.com/10152725670678414/picture?type=large', 'display_name': 'tobiasg', 'link': 'https://stackoverflow.com/users/4880498/tobiasg'}",True,5816,2,6,1659892475,1614437944,,66400057,CC BY-SA 4.0,https://stackoverflow.com/questions/66400057/force-width-of-flex-item-to-be-50,Force width of flex item to be 50%,66400122.0,,,,
