,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
10,"['css', 'checkbox', 'bootstrap-4']","{'account_id': 7123979, 'reputation': 746, 'user_id': 5853892, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/58833f306558485d523ab39483d674d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'BlueDogRanch', 'link': 'https://stackoverflow.com/users/5853892/bluedogranch'}",True,9588,64435664.0,2,8,1668425279,1603142828,1603144971.0,64435290,CC BY-SA 4.0,https://stackoverflow.com/questions/64435290/how-can-i-change-the-checked-background-color-of-this-bootstrap-4-toggle-switc,How can I change the &quot;checked&quot; background color of this Bootstrap 4 toggle switch?,,,
11,"['css', 'html-table', 'tailwind-css']","{'account_id': 1917752, 'reputation': 576, 'user_id': 1729972, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/2febf295f47601802624103130581649?s=256&d=identicon&r=PG', 'display_name': 'user1729972', 'link': 'https://stackoverflow.com/users/1729972/user1729972'}",True,7924,,6,0,1667980006,1603272026,1627047134.0,64460494,CC BY-SA 4.0,https://stackoverflow.com/questions/64460494/what-is-the-correct-way-to-apply-classes-dynamically-to-odd-even-rows-of-table,What is the correct way to apply classes dynamically to odd/ even rows of Table TR element using Tailwind CSS,,,
12,"['javascript', 'html', 'css', 'dom']","{'account_id': 10898465, 'reputation': 20981, 'user_id': 8011544, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://lh3.googleusercontent.com/-YtCjSKj6bBY/AAAAAAAAAAI/AAAAAAAAAAs/xLARQPguzJs/photo.jpg?sz=256', 'display_name': 'Melchia', 'link': 'https://stackoverflow.com/users/8011544/melchia'}",False,1045,,1,0,1667899773,1603880940,1667899773.0,64570943,CC BY-SA 4.0,https://stackoverflow.com/questions/64570943/jest-how-to-set-offsetwidth-with-dom,Jest: How to set offsetWidth with dom,,,
13,"['css', 'twitter-bootstrap', 'bootstrap-4', 'sticky']","{'account_id': 277419, 'reputation': 10746, 'user_id': 571410, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/Jld5i.png?s=256&g=1', 'display_name': 'Luca C.', 'link': 'https://stackoverflow.com/users/571410/luca-c'}",False,576,,1,3,1667472732,1603709867,,64535758,CC BY-SA 4.0,https://stackoverflow.com/questions/64535758/how-to-make-opened-accordion-header-sticky-in-bootstrap-4,How to make opened accordion header sticky in bootstrap 4?,,,
14,"['css', 'css-position']","{'account_id': 1441613, 'reputation': 2311, 'user_id': 1361598, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://graph.facebook.com/677365130/picture?type=large', 'display_name': 'Ben Holness', 'link': 'https://stackoverflow.com/users/1361598/ben-holness'}",True,212,64163654.0,3,1,1667426689,1601588398,1667426689.0,64163578,CC BY-SA 4.0,https://stackoverflow.com/questions/64163578/is-it-possible-to-absolutely-position-an-element-based-on-the-bottom-right-corne,Is it possible to absolutely position an element based on the bottom right corner of the element being positioned?,,,
15,"['javascript', 'html', 'css', 'reactjs', 'react-bootstrap']","{'account_id': 19616830, 'reputation': 27, 'user_id': 14358104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91a056e0a54a56b3f53dd2a0ba4a7ef3?s=256&d=identicon&r=PG&f=1', 'display_name': 'robotcourier', 'link': 'https://stackoverflow.com/users/14358104/robotcourier'}",False,115,,1,1,1667135488,1603473779,1603479698.0,64504643,CC BY-SA 4.0,https://stackoverflow.com/questions/64504643/show-current-temperature-in-react-navbar,Show current temperature in React NavBar?,,,
16,"['html', 'css', 'svg', 'tailwind-css']","{'account_id': 19352987, 'reputation': 2105, 'user_id': 14149938, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bd88c0c46ce7b4df4076b75200f0945?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jordan', 'link': 'https://stackoverflow.com/users/14149938/jordan'}",True,888,64611175.0,2,3,1667118537,1604015585,,64600824,CC BY-SA 4.0,https://stackoverflow.com/questions/64600824/white-gap-between-svg-and-div,White gap between SVG and div,,,
17,"['javascript', 'html', 'css', 'css-transitions']","{'account_id': 11999388, 'reputation': 21, 'user_id': 8779834, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1429253313858660/picture?type=large', 'display_name': 'Mazharul Islam Suzon', 'link': 'https://stackoverflow.com/users/8779834/mazharul-islam-suzon'}",True,396,,2,2,1666789481,1602693215,1602708944.0,64357765,CC BY-SA 4.0,https://stackoverflow.com/questions/64357765/css-transition-not-working-for-first-time,CSS transition not working for first time,,,
18,"['javascript', 'html', 'jquery', 'css']","{'account_id': 13410641, 'reputation': 25, 'user_id': 9677246, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-c9fJPiGyAW8/AAAAAAAAAAI/AAAAAAAAACU/i7hcIMMoVZM/photo.jpg?sz=256', 'display_name': 'Efrain Lemus', 'link': 'https://stackoverflow.com/users/9677246/efrain-lemus'}",False,115,,1,0,1666349465,1602809655,,64381527,CC BY-SA 4.0,https://stackoverflow.com/questions/64381527/how-to-not-show-jquery-modal-to-klaviyo-subscribers,How to Not Show JQuery Modal to Klaviyo Subscribers?,,,
19,"['html', 'css', 'alignment', 'css-position', 'fixed']","{'account_id': 4722805, 'reputation': 874, 'user_id': 3820266, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/1kUer.jpg?s=256&g=1', 'display_name': 'captainblack', 'link': 'https://stackoverflow.com/users/3820266/captainblack'}",True,1007,64533805.0,5,0,1666249585,1603700705,1603702838.0,64533621,CC BY-SA 4.0,https://stackoverflow.com/questions/64533621/how-to-fix-div-button-to-right-of-screen,how to fix div button to right of screen?,,,
20,"['css', 'textarea', 'pseudo-element']","{'account_id': 1748908, 'reputation': 3130, 'user_id': 1598477, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/grqpk.jpg?s=256&g=1', 'display_name': 'Swiss Mister', 'link': 'https://stackoverflow.com/users/1598477/swiss-mister'}",True,306,,1,1,1666198556,1604047847,,64605218,,https://stackoverflow.com/questions/64605218/after-pseudo-element-in-textarea-not-working,::after pseudo element in textarea not working,1604048900.0,Duplicate,
21,"['html', 'css', 'attr']","{'account_id': 18820911, 'reputation': 310, 'user_id': 13726949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4593ca8d24c38a343ee8ffcf2582ced?s=256&d=identicon&r=PG&f=1', 'display_name': 'No&#233;', 'link': 'https://stackoverflow.com/users/13726949/no%c3%a9'}",True,168,64446723.0,4,0,1666175601,1603201819,,64446584,CC BY-SA 4.0,https://stackoverflow.com/questions/64446584/making-a-progress-bar-with-the-css-attr-function,Making a progress bar with the CSS attr function,,,
22,['css'],"{'account_id': 19733780, 'reputation': 11, 'user_id': 14448705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39d87a8d999e4fd7a64fa1c6ad0222db?s=256&d=identicon&r=PG&f=1', 'display_name': 'wase1', 'link': 'https://stackoverflow.com/users/14448705/wase1'}",True,74,,3,1,1666173645,1602675789,1602676317.0,64352504,CC BY-SA 4.0,https://stackoverflow.com/questions/64352504/how-to-give-border-to-a-shape,How to give border to a shape?,,,
23,"['javascript', 'html', 'css', 'webpack', 'sass']","{'account_id': 13820664, 'reputation': 801, 'user_id': 9976184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa5dc830cc90ff27e38c6ea3d96749f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'entesar', 'link': 'https://stackoverflow.com/users/9976184/entesar'}",True,42868,,9,68,1666020721,1602341387,1602396208.0,64294706,CC BY-SA 4.0,https://stackoverflow.com/questions/64294706/webpack5-automatic-publicpath-is-not-supported-in-this-browser,Webpack5 Automatic publicPath is not supported in this browser,,,
24,"['html', 'css', 'svg', 'vector']","{'account_id': 354095, 'reputation': 3490, 'user_id': 692228, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/bd2316ed53b8798a71b8c19652a66f0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'IEnumerable', 'link': 'https://stackoverflow.com/users/692228/ienumerable'}",True,1984,64236704.0,2,3,1665690883,1602031814,1665690883.0,64235692,CC BY-SA 4.0,https://stackoverflow.com/questions/64235692/svg-image-shows-a-thin-border-that-i-cant-remove,SVG image shows a thin border that I cant remove,,,
25,"['javascript', 'html', 'css']","{'account_id': 19141866, 'reputation': 89, 'user_id': 13981697, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GikpYLwEaS3CHcDDr5GPwqbOy5gxZIa6VurM_K_Og=k-s256', 'display_name': 'Sianna Zewdie', 'link': 'https://stackoverflow.com/users/13981697/sianna-zewdie'}",True,188,64566404.0,5,3,1665682826,1602765727,1603824127.0,64371828,CC BY-SA 4.0,https://stackoverflow.com/questions/64371828/how-do-i-change-the-background-of-a-button-when-clicked,How do I change the background of a button when clicked?,,,
26,"['css', 'fonts', 'shopify', 'font-face']","{'account_id': 19472791, 'reputation': 35, 'user_id': 14244771, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ba3e42e8086377c471765a28251eae9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nikki', 'link': 'https://stackoverflow.com/users/14244771/nikki'}",True,1632,,3,0,1665475896,1602039327,,64236538,CC BY-SA 4.0,https://stackoverflow.com/questions/64236538/adding-custom-font-to-shopify-issue,Adding Custom Font to Shopify Issue,,,
27,"['html', 'css', 'accessibility']","{'account_id': 19637622, 'reputation': 15, 'user_id': 14374568, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0460a09005d58b5eeb2eee255640fa31?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tyler Pfledderer', 'link': 'https://stackoverflow.com/users/14374568/tyler-pfledderer'}",True,198,64185392.0,1,1,1665412151,1601563761,1665412151.0,64157846,CC BY-SA 4.0,https://stackoverflow.com/questions/64157846/tab-stopping-in-a-card-with-multiple-links,Tab-Stopping in a Card with Multiple Links,,,
28,"['javascript', 'css', 'swiper.js']","{'account_id': 13269112, 'reputation': 368, 'user_id': 9580775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee610ba33193fdc104ca4ff08a102fff?s=256&d=identicon&r=PG&f=1', 'display_name': 'ronak patel', 'link': 'https://stackoverflow.com/users/9580775/ronak-patel'}",True,6732,,3,1,1665132267,1604132159,,64619728,CC BY-SA 4.0,https://stackoverflow.com/questions/64619728/swiper-js-custom-previous-and-next-button-does-not-work-on-click,swiper.js custom previous and next button does not work on click,,,
29,"['html', 'css', 'reactjs', 'tailwind-css']","{'account_id': 17347336, 'reputation': 1964, 'user_id': 12566640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12de725504906eec83c01e03fd970226?s=256&d=identicon&r=PG&f=1', 'display_name': 'r007', 'link': 'https://stackoverflow.com/users/12566640/r007'}",True,10069,,2,3,1664551575,1602554245,1602554830.0,64327412,CC BY-SA 4.0,https://stackoverflow.com/questions/64327412/tailwind-carousel,Tailwind Carousel,,,
30,"['javascript', 'css', 'reactjs', 'material-ui']","{'account_id': 18161610, 'reputation': 833, 'user_id': 13213262, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-CP7H3hkJnCQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZgvncwt7u6YXLWjm4pc8JRAEIgQ/photo.jpg?sz=256', 'display_name': 'finite_diffidence', 'link': 'https://stackoverflow.com/users/13213262/finite-diffidence'}",True,7206,64577368.0,2,8,1664483795,1603902377,,64577132,CC BY-SA 4.0,https://stackoverflow.com/questions/64577132/how-to-get-rid-of-padding-in-material-ui-container-component,How to Get Rid of Padding in Material UI Container Component?,,,
31,"['html', 'css']","{'account_id': 11145828, 'reputation': 233, 'user_id': 8180607, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/84da684abe21540808b491a95fb8521c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dexter Siah', 'link': 'https://stackoverflow.com/users/8180607/dexter-siah'}",False,126,,1,1,1664279687,1603185012,,64442026,CC BY-SA 4.0,https://stackoverflow.com/questions/64442026/position-sticky-with-overflowing-side-navigation,Position Sticky with overflowing side navigation,,,
32,"['css', 'angular', 'typescript', 'angular-material']","{'account_id': 19483390, 'reputation': 246, 'user_id': 14253219, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/99Ecx.jpg?s=256&g=1', 'display_name': 'Amos Isaila', 'link': 'https://stackoverflow.com/users/14253219/amos-isaila'}",False,275,,2,0,1664092118,1601630937,1601640102.0,64169256,CC BY-SA 4.0,https://stackoverflow.com/questions/64169256/angular-material-mattooltip-break-line-elements,Angular Material matTooltip break line elements,,,
33,"['css', 'angular', 'sass', 'fonts']","{'account_id': 10552486, 'reputation': 21, 'user_id': 7774745, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-4FfNimFC7FA/AAAAAAAAAAI/AAAAAAAAEcs/IIcwR8ty1zU/photo.jpg?sz=256', 'display_name': 'Ashwin Gairola', 'link': 'https://stackoverflow.com/users/7774745/ashwin-gairola'}",True,989,,2,1,1663869464,1601707980,1601709740.0,64181528,CC BY-SA 4.0,https://stackoverflow.com/questions/64181528/angular-10-scss-browser-not-requesting-fonts-when-using-font-face,Angular 10 + SCSS: Browser not requesting fonts when using @font-face,,,
34,"['python', 'html', 'css', 'selenium-webdriver']","{'account_id': 16104737, 'reputation': 121, 'user_id': 12511047, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-8tjRvkNUzfU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcwWUy-IcWQNet9mQ2dVkwHApLhyQ/mo/photo.jpg?sz=256', 'display_name': 'Hamza Arshad', 'link': 'https://stackoverflow.com/users/12511047/hamza-arshad'}",True,6413,,3,6,1663269647,1601770282,,64190082,CC BY-SA 4.0,https://stackoverflow.com/questions/64190082/how-to-scroll-on-inner-scrollbar-on-website-using-python-selenium,How to scroll on inner scrollbar on website using Python Selenium?,,,
35,"['html', 'css', 'ios', 'scroll', 'mobile-safari']","{'account_id': 8291217, 'reputation': 873, 'user_id': 6232794, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-qB_n3jHdXXY/AAAAAAAAAAI/AAAAAAAAAHE/kpOtVu60uAY/photo.jpg?sz=256', 'display_name': '12Me21', 'link': 'https://stackoverflow.com/users/6232794/12me21'}",True,5081,64344754.0,2,8,1663234680,1602632085,,64344560,CC BY-SA 4.0,https://stackoverflow.com/questions/64344560/ios-safari-scrolling-is-broken-inside-position-fixed-elements,iOS safari: scrolling is broken inside position: fixed; elements,,,
36,"['php', 'html', 'css', 'wordpress', 'elementor']","{'account_id': 15422956, 'reputation': 1, 'user_id': 11126521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/494fc3bfc21f5cf3a146ec1f52b62365?s=256&d=identicon&r=PG&f=1', 'display_name': 'matte.mar', 'link': 'https://stackoverflow.com/users/11126521/matte-mar'}",False,883,,3,0,1662704883,1603970914,,64590220,CC BY-SA 4.0,https://stackoverflow.com/questions/64590220/avoid-mobile-devices-responsiveness-wordpress-elementor,Avoid mobile devices responsiveness Wordpress Elementor,,,
37,"['javascript', 'html', 'css', 'node.js', 'reactjs']","{'account_id': 16820417, 'reputation': 119, 'user_id': 12161033, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA4CPs307Zd1-CDsJMc5w4GX_nAemY-w9-LhzQ=k-s256', 'display_name': 'Oluwafemi Akinyemi', 'link': 'https://stackoverflow.com/users/12161033/oluwafemi-akinyemi'}",False,373,,1,0,1662565392,1604038687,,64603529,CC BY-SA 4.0,https://stackoverflow.com/questions/64603529/onmouseenter-event-in-react-not-working-perfectly,onMouseEnter Event in React not Working Perfectly,,,
38,"['html', 'css', 'vue.js', 'css-transitions', 'vue-transitions']","{'account_id': 13142411, 'reputation': 624, 'user_id': 9493556, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f27cc9915d07e4c8768b3a879c7f01b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ezrab_', 'link': 'https://stackoverflow.com/users/9493556/ezrab'}",True,7447,64213697.0,1,2,1662491437,1601727694,1601995955.0,64184203,CC BY-SA 4.0,https://stackoverflow.com/questions/64184203/vuejs-transition-css-only-slide-down,Vuejs transition css only slide down,,,
39,"['javascript', 'html', 'css']","{'account_id': 19728696, 'reputation': 23, 'user_id': 14444682, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjYHEBKKfE5m0tsie0GOWVgw2OtaUicyyBzUok-=k-s256', 'display_name': 'Stephanie Navarrete', 'link': 'https://stackoverflow.com/users/14444682/stephanie-navarrete'}",True,312,64342840.0,1,2,1662467029,1602620296,1662467029.0,64342592,CC BY-SA 4.0,https://stackoverflow.com/questions/64342592/menu-toggle-function-is-not-working-on-eccomerce-site,Menu Toggle function is not working on eccomerce site,,,
40,"['css', 'webpack', 'css-loader']","{'account_id': 6103048, 'reputation': 367, 'user_id': 4761465, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10155287149870478/picture?type=large', 'display_name': 'Gerald Wichmann', 'link': 'https://stackoverflow.com/users/4761465/gerald-wichmann'}",True,5326,64285409.0,1,2,1662168630,1602206696,,64272728,CC BY-SA 4.0,https://stackoverflow.com/questions/64272728/cant-resolve-images-bg-jpg-after-updating-css-loader-to-v4,Can&#39;t resolve &#39;/images/bg.jpg&#39; after updating css-loader to v4,,,
41,"['css', 'reactjs', 'mobile']","{'account_id': 17252985, 'reputation': 11, 'user_id': 12492729, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5dbfc993e78af83792b8840369c34d89?s=256&d=identicon&r=PG&f=1', 'display_name': 'alexcaley', 'link': 'https://stackoverflow.com/users/12492729/alexcaley'}",False,2008,,2,0,1662102480,1601664951,1601672094.0,64176882,CC BY-SA 4.0,https://stackoverflow.com/questions/64176882/how-to-change-root-background-color-of-react-app,How to change root background color of react app,,,
42,"['javascript', 'css', 'vue.js', 'drag-and-drop', 'bootstrap-5']","{'account_id': 19534237, 'reputation': 239, 'user_id': 14293344, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3613177c16913268904fe903b6a61791?s=256&d=identicon&r=PG&f=1', 'display_name': 'fed3vt', 'link': 'https://stackoverflow.com/users/14293344/fed3vt'}",False,1542,,0,3,1662034032,1601826216,,64196681,CC BY-SA 4.0,https://stackoverflow.com/questions/64196681/how-to-make-bootstrap-5-carousel-draggable,How to make bootstrap 5 carousel draggable,,,
43,"['python', 'css', 'django', 'django-admin']","{'account_id': 18067664, 'reputation': 59, 'user_id': 13133069, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhCbUo0W8UwUYUXCrtIL6YQX8thBjObTHkC-WH0=k-s256', 'display_name': 'Pratharan Reddy', 'link': 'https://stackoverflow.com/users/13133069/pratharan-reddy'}",True,6757,,9,5,1661623121,1602554228,1602569689.0,64327410,CC BY-SA 4.0,https://stackoverflow.com/questions/64327410/why-my-django-admin-is-not-loading-with-css,Why my Django admin is not loading with css?,,,
44,"['html', 'css']","{'account_id': 11971714, 'reputation': 1279, 'user_id': 8760028, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/63b1af9245d3c42448c0a0b5efe04ce1?s=256&d=identicon&r=PG&f=1', 'display_name': 'pranami', 'link': 'https://stackoverflow.com/users/8760028/pranami'}",True,274,64476297.0,2,0,1661482393,1603344248,1661482393.0,64475794,CC BY-SA 4.0,https://stackoverflow.com/questions/64475794/add-extra-space-from-span-and-li-tag,Add extra space from span and li tag,,,
45,"['html', 'css', 'angular8']","{'account_id': 11971714, 'reputation': 1279, 'user_id': 8760028, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/63b1af9245d3c42448c0a0b5efe04ce1?s=256&d=identicon&r=PG&f=1', 'display_name': 'pranami', 'link': 'https://stackoverflow.com/users/8760028/pranami'}",False,34,,0,0,1661482334,1603304433,1661482334.0,64469494,,https://stackoverflow.com/questions/64469494/html-bullet-not-appearing-as-expected,Html bullet not appearing as expected,1603306109.0,Duplicate,
46,"['css', 'reactjs', 'printing']","{'account_id': 7315486, 'reputation': 7314, 'user_id': 5573294, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/f7wtO.jpg?s=256&g=1', 'display_name': 'Canovice', 'link': 'https://stackoverflow.com/users/5573294/canovice'}",True,3096,64510029.0,2,6,1661300547,1603129108,1603478200.0,64432552,CC BY-SA 4.0,https://stackoverflow.com/questions/64432552/react-how-to-print-landscape-portrait-for-different-components,React how to print landscape / portrait for different components,,,
47,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user11750054'}",False,238,,2,3,1661255467,1603150952,1603190919.0,64436505,CC BY-SA 4.0,https://stackoverflow.com/questions/64436505/linear-gradient-not-covering-whole-image-leaves-1px-border,Linear gradient not covering whole image (leaves ~1px border),,,
