,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
10,"['css', 'sass']","{'account_id': 9667027, 'reputation': 131, 'user_id': 7173217, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a064b165b06190be85982719ceea9b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vanmeeganathan P K', 'link': 'https://stackoverflow.com/users/7173217/vanmeeganathan-p-k'}",True,83,71379093.0,3,0,1668076522,1646645827,71379004,CC BY-SA 4.0,https://stackoverflow.com/questions/71379004/correct-usage-of-in-scss,Correct usage of &amp;. in SCSS,,,
11,['css'],"{'user_type': 'does_not_exist', 'display_name': 'user17510301'}",True,161,71540144.0,2,0,1667986357,1647704533,71539575,CC BY-SA 4.0,https://stackoverflow.com/questions/71539575/css-select-row-element-on-grid,CSS select row element on grid,1648087222.0,,
12,"['javascript', 'css', 'sass', 'next.js']","{'account_id': 14810088, 'reputation': 447, 'user_id': 15043158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/397f0f1d9317a2ac3a2671de69b83f1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Endre Szab&#243;', 'link': 'https://stackoverflow.com/users/15043158/endre-szab%c3%b3'}",False,391,,1,2,1667977506,1646768865,71400694,CC BY-SA 4.0,https://stackoverflow.com/questions/71400694/next-js-css-cache,Next js - css cache?,,,
13,"['html', 'css', 'html-table']","{'account_id': 21573117, 'reputation': 11, 'user_id': 15905722, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yVYwQ.jpg?s=256&g=1', 'display_name': 'Ali Warraich', 'link': 'https://stackoverflow.com/users/15905722/ali-warraich'}",False,250,,4,1,1667975229,1647090584,71449973,CC BY-SA 4.0,https://stackoverflow.com/questions/71449973/how-can-we-create-3-2-span-the-span-is-meant-to-divide-the-column-space-into-2,How can we create 3/2 span? The span is meant to divide the column space into 2 rows in front of 3 rows (corresponding to the previous column),1647090785.0,,
14,"['html', 'css', 'darkmode']","{'account_id': 18701249, 'reputation': 1356, 'user_id': 13633424, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ah1Jn.png?s=256&g=1', 'display_name': 'D_00', 'link': 'https://stackoverflow.com/users/13633424/d-00'}",True,185,71449910.0,4,0,1667850520,1647089385,71449836,CC BY-SA 4.0,https://stackoverflow.com/questions/71449836/css-important-not-important-enough-images-colors-stay-inverted,css &quot;!important&quot; not important enough: images colors stay inverted,1667850520.0,,
15,"['javascript', 'html', 'jquery', 'css', 'mdbootstrap']","{'account_id': 17081802, 'reputation': 751, 'user_id': 12360035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ve9Pk.jpg?s=256&g=1', 'display_name': 'Munchkin', 'link': 'https://stackoverflow.com/users/12360035/munchkin'}",True,2400,74351815.0,2,3,1667848680,1648468071,71646967,CC BY-SA 4.0,https://stackoverflow.com/questions/71646967/uncaught-typeerror-cannot-read-properties-of-null-reading-classlist-after-o,Uncaught TypeError: Cannot read properties of null (reading &#39;classList&#39;) after one click or auto-scroll in the multi-carousel,1648561563.0,,
16,"['c#', 'html', 'css', 'asp.net-core', 'blazor']","{'account_id': 23579473, 'reputation': 93, 'user_id': 17618688, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9qrav.jpg?s=256&g=1', 'display_name': 'Vischi', 'link': 'https://stackoverflow.com/users/17618688/vischi'}",True,1671,,2,0,1667812630,1646311676,71337474,CC BY-SA 4.0,https://stackoverflow.com/questions/71337474/razor-page-css-is-not-working-isolated-only-with-the-style-tag-at-the-top,"razor page CSS is not working isolated, only with the style tag at the top",1646363926.0,,
17,"['html', 'css', 'safari', 'selection', 'pseudo-element']","{'account_id': 24639802, 'reputation': 13, 'user_id': 18538070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1692bd7362a2736c79a1ab779ba6acee?s=256&d=identicon&r=PG', 'display_name': 'Sam A', 'link': 'https://stackoverflow.com/users/18538070/sam-a'}",True,277,71753552.0,1,1,1667696054,1647927394,71567352,CC BY-SA 4.0,https://stackoverflow.com/questions/71567352/how-do-you-fix-the-darkened-text-selection-color-in-safari-css,How Do You Fix the Darkened Text Selection Color in Safari? - CSS,1647929784.0,,
18,"['css', 'twitter-bootstrap', 'sass', 'sass-modules']","{'account_id': 2703206, 'reputation': 646, 'user_id': 2333442, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/aLYty.png?s=256&g=1', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/2333442/andrew'}",False,201,,1,0,1667327458,1646237820,71325903,CC BY-SA 4.0,https://stackoverflow.com/questions/71325903/forwarding-a-sass-map-of-variables,Forwarding a SASS Map of variables,1646255521.0,,
19,"['css', 'web-frontend']","{'account_id': 23956207, 'reputation': 11, 'user_id': 17947058, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09575a1493c380839b7c608e24a22559?s=256&d=identicon&r=PG', 'display_name': 'Aydinn', 'link': 'https://stackoverflow.com/users/17947058/aydinn'}",True,89,,1,1,1667311210,1646450466,71359215,CC BY-SA 4.0,https://stackoverflow.com/questions/71359215/what-are-the-advantages-of-importing-stylesheets-over-linking-them-in-html,What are the advantages of Importing stylesheets over linking them in html?,1667311210.0,,
20,"['css', 'pagination', 'kendo-ui', 'kendo-grid', 'telerik-mvc']","{'account_id': 4504159, 'reputation': 77, 'user_id': 3661974, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5e0d4de36b77ffb66c52e18dcb8ff203?s=256&d=identicon&r=PG&f=1', 'display_name': 'ShowJX1990', 'link': 'https://stackoverflow.com/users/3661974/showjx1990'}",False,261,,0,0,1667301151,1648047669,71589486,CC BY-SA 4.0,https://stackoverflow.com/questions/71589486/fix-kendo-ui-grid-pagination-style,Fix Kendo UI Grid Pagination style,,,
21,"['javascript', 'css', 'reactjs', 'material-ui', 'disabled-input']","{'account_id': 6915576, 'reputation': 5152, 'user_id': 5309984, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/Y2ugG.png?s=256&g=1', 'display_name': 'TOPKAT', 'link': 'https://stackoverflow.com/users/5309984/topkat'}",True,2544,71638189.0,3,0,1666952333,1648118117,71600885,CC BY-SA 4.0,https://stackoverflow.com/questions/71600885/change-border-color-of-mui-disabled-outline-input,Change border color of MUI disabled outline input,,,
22,"['css', 'next.js', 'tailwind-css']","{'account_id': 3723473, 'reputation': 197, 'user_id': 3097888, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'ngriffin', 'link': 'https://stackoverflow.com/users/3097888/ngriffin'}",True,2651,71690581.0,2,3,1666949895,1648649970,71678967,CC BY-SA 4.0,https://stackoverflow.com/questions/71678967/link-component-in-nextjs-seems-to-lose-the-cursor-pointer-with-a-div-as-chil,&lt;Link&gt; component in NextJS seems to lose the cursor-pointer with a &lt;div&gt; as child component,,,
23,"['html', 'css', 'tailwind-css', 'linear-gradients']","{'account_id': 15191819, 'reputation': 2500, 'user_id': 10962364, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5rz7O.jpg?s=256&g=1', 'display_name': 'MagnusEffect', 'link': 'https://stackoverflow.com/users/10962364/magnuseffect'}",True,1690,71380602.0,1,0,1666908151,1646568058,71370077,CC BY-SA 4.0,https://stackoverflow.com/questions/71370077/how-to-add-custom-drop-shadow-with-linear-gradient-in-tailwind-css,How to add custom drop-shadow with linear-gradient in tailwind css?,1648108135.0,,
24,"['javascript', 'html', 'css', 'reactjs', 'material-ui']","{'account_id': 20320834, 'reputation': 189, 'user_id': 16452279, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ovrgV.png?s=256&g=1', 'display_name': 'Durai DD', 'link': 'https://stackoverflow.com/users/16452279/durai-dd'}",False,2065,,1,7,1666702322,1648538000,71657858,CC BY-SA 4.0,https://stackoverflow.com/questions/71657858/open-and-close-dropdown-menu-on-by-mouse-hover-in-react-js,Open and Close Dropdown menu on by mouse hover in react js,,,
25,"['css', 'reactjs', 'typescript', 'material-ui']","{'account_id': 20117279, 'reputation': 117, 'user_id': 14752417, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb41a2840da15d42b230a42b8b12bf5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'AMP_035', 'link': 'https://stackoverflow.com/users/14752417/amp-035'}",True,4085,71529899.0,3,3,1666697899,1647578174,71522520,CC BY-SA 4.0,https://stackoverflow.com/questions/71522520/remove-bottom-borders-from-datagrid-in-material-ui-mui,Remove Bottom Borders from DataGrid in Material UI (mui),1647579665.0,,
26,"['css', 'svg', 'safari', 'clip-path']","{'account_id': 24221599, 'reputation': 61, 'user_id': 18176719, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6cd4cb6fab6bf8b14ace7194f2eb79b7?s=256&d=identicon&r=PG', 'display_name': 'Chip', 'link': 'https://stackoverflow.com/users/18176719/chip'}",True,1129,,2,2,1666449548,1648217183,71618263,CC BY-SA 4.0,https://stackoverflow.com/questions/71618263/css-clip-path-not-working-in-safari-with-children-pseudo-elements,CSS clip-path not working in Safari with children/pseudo elements,1648224210.0,,
27,"['javascript', 'css', 'vue.js', 'frontend', 'font-awesome']","{'account_id': 22898125, 'reputation': 11, 'user_id': 17037331, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90dae5ece268d6c33f6310e62b30e3b6?s=256&d=identicon&r=PG', 'display_name': 'Omar yasir', 'link': 'https://stackoverflow.com/users/17037331/omar-yasir'}",False,155,,1,0,1666260004,1647668046,71535651,CC BY-SA 4.0,https://stackoverflow.com/questions/71535651/fontawesome-with-vue-do-not-work-in-vuejs,fontawesome with vue do not work in vuejs,1647681696.0,,
28,"['javascript', 'html', 'css', 'reactjs', 'iframe']","{'account_id': 22156654, 'reputation': 19, 'user_id': 16404293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a967cc72c23e20b24da5a6101a813763?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam Breslin', 'link': 'https://stackoverflow.com/users/16404293/adam-breslin'}",False,1154,,3,0,1666255412,1648102425,71597795,CC BY-SA 4.0,https://stackoverflow.com/questions/71597795/facebook-iframe-not-loading-on-my-website-how-do-i-fix-it,Facebook iframe not loading on my website. How do I fix it?,1648108664.0,,
29,"['css', 'vue.js', 'primevue']","{'account_id': 6751992, 'reputation': 91, 'user_id': 5201748, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/5df75d18fdb3edd31c38139d2914f63f?s=256&d=identicon&r=PG&f=1', 'display_name': 'BlueTree', 'link': 'https://stackoverflow.com/users/5201748/bluetree'}",True,294,,2,0,1666253354,1646372405,71347051,CC BY-SA 4.0,https://stackoverflow.com/questions/71347051/primevue-checkbox-background,PrimeVue: Checkbox Background,1646373368.0,,
30,"['javascript', 'css', 'reactjs']","{'account_id': 20545626, 'reputation': 492, 'user_id': 17877528, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GipSRIkRF_1fGidW03hUhlhQg6tOIQjVIlU3E-Wdg=k-s256', 'display_name': 'Jos&#233; Carlos', 'link': 'https://stackoverflow.com/users/17877528/jos%c3%a9-carlos'}",True,414,71556738.0,2,1,1666192423,1647859743,71556323,CC BY-SA 4.0,https://stackoverflow.com/questions/71556323/carousel-in-react,Carousel in React,,,
31,"['css', 'wordpress', 'woocommerce', 'elementor']","{'account_id': 11698176, 'reputation': 167, 'user_id': 8564213, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f95bb1e3297f01d354e08067faecfc08?s=256&d=identicon&r=PG&f=1', 'display_name': 'PerNil', 'link': 'https://stackoverflow.com/users/8564213/pernil'}",False,37,,1,0,1666173777,1648617114,71671840,CC BY-SA 4.0,https://stackoverflow.com/questions/71671840/auto-shrink-title-in-product-archive,Auto shrink title in product archive?,,,
32,"['html', 'css', 'svg', 'vector-graphics']","{'account_id': 17491458, 'reputation': 33, 'user_id': 12683534, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-J5Kb8fk2eb4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rejnGl6pPcJ741GU1NzvGgEAvULmQ/photo.jpg?sz=256', 'display_name': 'PiAlx', 'link': 'https://stackoverflow.com/users/12683534/pialx'}",True,174,71324850.0,2,0,1666116719,1646232035,71324538,CC BY-SA 4.0,https://stackoverflow.com/questions/71324538/transparent-part-of-svg-wont-allow-div-behind-to-trigger-its-on-hover,Transparent part of SVG wont allow div behind to trigger its on hover,,,
33,"['javascript', 'css', 'tailwind-css', 'inject', 'browser-extension']","{'account_id': 15112951, 'reputation': 94, 'user_id': 10906368, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/--6G14P7PQ0k/AAAAAAAAAAI/AAAAAAAAc9E/eISwR0rMDcA/photo.jpg?sz=256', 'display_name': 'Nils', 'link': 'https://stackoverflow.com/users/10906368/nils'}",False,132,,0,1,1665968962,1647892342,71563364,CC BY-SA 4.0,https://stackoverflow.com/questions/71563364/use-tailwind-in-content-script-of-browser-extension,Use Tailwind in Content Script of Browser Extension,1665968962.0,,
34,"['css', 'css-specificity', 'css-cascade', 'css-import', 'css-layer']","{'account_id': 11726648, 'reputation': 13776, 'user_id': 8583692, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/joGZ9.png?s=256&g=1', 'display_name': 'Mahozad', 'link': 'https://stackoverflow.com/users/8583692/mahozad'}",True,155,71491247.0,3,1,1665914330,1647345469,71481824,CC BY-SA 4.0,https://stackoverflow.com/questions/71481824/background-color-overridden-even-after-reversing-the-order-of-css-layers,Background color overridden even after reversing the order of CSS layers,1653828876.0,,
35,"['css', 'ios', 'macos', 'fonts', 'tilde']","{'account_id': 10669499, 'reputation': 11, 'user_id': 8437217, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-K2nqs9ERt64/AAAAAAAAAAI/AAAAAAAAABY/JOEacwJZApA/photo.jpg?sz=256', 'display_name': 'Prog New', 'link': 'https://stackoverflow.com/users/8437217/prog-new'}",False,218,,0,1,1665868225,1648706125,71687515,CC BY-SA 4.0,https://stackoverflow.com/questions/71687515/the-problem-of-displaying-the-jost-font-in-safari-for-apple-device,The problem of displaying the &quot;Jost&quot; font in safari (for apple device),1665868225.0,,
36,"['css', 'node.js', 'express', 'static-files']","{'account_id': 21641957, 'reputation': 47, 'user_id': 15964021, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxAOappb1dJ32813cvU7mXpWZia6lRpzCdquVtr=k-s256', 'display_name': 'Mohamed Necib', 'link': 'https://stackoverflow.com/users/15964021/mohamed-necib'}",True,344,71475698.0,1,0,1665865977,1647303687,71475637,CC BY-SA 4.0,https://stackoverflow.com/questions/71475637/css-doesnt-load-with-node-js-server-despite-using-express-static,css doesn&#39;t load with node JS server despite using express.static,1647305608.0,,
37,"['javascript', 'css', 'ios', 'web-animations']","{'account_id': 10863934, 'reputation': 674, 'user_id': 7987987, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-9c3P1HQEtPs/AAAAAAAAAAI/AAAAAAAAAQI/Rg7FfYYC338/photo.jpg?sz=256', 'display_name': 'Uche Ozoemena', 'link': 'https://stackoverflow.com/users/7987987/uche-ozoemena'}",False,136,,1,0,1665835568,1647889887,71562917,CC BY-SA 4.0,https://stackoverflow.com/questions/71562917/whats-the-unsupported-feature-that-breaks-scroll-timeline-and-web-animations-in,what&#39;s the unsupported feature that breaks scroll timeline and web animations in mobile safari on ios 13 and below?,,,
38,"['html', 'css', 'navbar', 'bootstrap-5']","{'account_id': 23779227, 'reputation': 1, 'user_id': 17792160, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mwde4.jpg?s=256&g=1', 'display_name': 'Marizabelle Aldana', 'link': 'https://stackoverflow.com/users/17792160/marizabelle-aldana'}",True,669,71429204.0,2,0,1665587753,1646934637,71428634,CC BY-SA 4.0,https://stackoverflow.com/questions/71428634/elements-hide-behind-fixed-top-navbar-bootstrap,Elements hide behind .fixed-top navbar - Bootstrap,,,
39,"['css', 'google-chrome', 'svg']","{'account_id': 7534304, 'reputation': 2954, 'user_id': 5723816, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://graph.facebook.com/1511140412548732/picture?type=large', 'display_name': 'Ivan Topić', 'link': 'https://stackoverflow.com/users/5723816/ivan-topi%c4%87'}",True,239,,3,2,1665483944,1646660743,71382049,CC BY-SA 4.0,https://stackoverflow.com/questions/71382049/svg-animation-doesnt-work-on-favicon-in-chrome,SVG animation doesn&#39;t work on favicon in Chrome,,,
40,"['html', 'css', 'kotlin-js', 'create-react-kotlin-app']","{'account_id': 19925506, 'reputation': 184, 'user_id': 14600303, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjylMz-oxHlAy0bfOpZe6RnXXRUWjggKfTdTHcq=k-s256', 'display_name': 'Joseph Ofem', 'link': 'https://stackoverflow.com/users/14600303/joseph-ofem'}",False,201,,1,0,1665440616,1646701156,71388876,CC BY-SA 4.0,https://stackoverflow.com/questions/71388876/how-do-i-assign-css-properties-when-using-dsl-css-in-kotlin-js,How do i assign css properties when using DSL CSS in Kotlin/Js,,,
41,"['html', 'css', 'svg', 'svg-animate', 'border-image']","{'account_id': 22176881, 'reputation': 23, 'user_id': 16421267, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XNhnY.jpg?s=256&g=1', 'display_name': 'Decentprogrammer', 'link': 'https://stackoverflow.com/users/16421267/decentprogrammer'}",True,82,71488198.0,1,1,1665415144,1647351631,71483261,CC BY-SA 4.0,https://stackoverflow.com/questions/71483261/why-doesnt-all-of-my-animated-gif-border-animate,Why doesn&#39;t all of my animated GIF border animate?,1665415144.0,,
42,"['javascript', 'html', 'css']","{'account_id': 24256151, 'reputation': 511, 'user_id': 18206501, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZR4M4.jpg?s=256&g=1', 'display_name': 'Fork', 'link': 'https://stackoverflow.com/users/18206501/fork'}",True,1451,71334330.0,2,0,1665221547,1646226581,71323266,CC BY-SA 4.0,https://stackoverflow.com/questions/71323266/how-can-i-scroll-automatically-on-hover,How can I scroll automatically on hover,1665221547.0,,
43,"['css', 'dropdown', 'web-frontend']","{'account_id': 9218675, 'reputation': 926, 'user_id': 6848931, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5949cb85f5530cacee2264278d10e3ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'andrelange91', 'link': 'https://stackoverflow.com/users/6848931/andrelange91'}",True,907,71558282.0,2,0,1665027068,1647867793,71558080,CC BY-SA 4.0,https://stackoverflow.com/questions/71558080/notification-dropdown-placement-to-button,notification dropdown placement to button,1665027068.0,,
44,"['html', 'css', 'css-animations']","{'account_id': 10387051, 'reputation': 47, 'user_id': 7659740, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FwgUrp8MUEg/AAAAAAAAAAI/AAAAAAAAFMg/Z5oY1yoWswE/photo.jpg?sz=256', 'display_name': 'Owlet', 'link': 'https://stackoverflow.com/users/7659740/owlet'}",True,77,71506925.0,2,2,1665022173,1647476223,71505679,CC BY-SA 4.0,https://stackoverflow.com/questions/71505679/how-to-stop-initial-animation-from-running-after-hover-state-animation-is-done,How to stop initial animation from running after hover state animation is done?,1665022173.0,,
45,"['css', 'reactjs', 'sass', 'material-ui']","{'account_id': 24676011, 'reputation': 31, 'user_id': 18570396, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fbd23440a3c81225275bfa2c6f0d51d?s=256&d=identicon&r=PG', 'display_name': 'Sara', 'link': 'https://stackoverflow.com/users/18570396/sara'}",False,201,,2,3,1664968711,1648139415,71606082,CC BY-SA 4.0,https://stackoverflow.com/questions/71606082/scoping-v5-mui-styles,Scoping v5 MUI Styles,1648190011.0,,
46,"['javascript', 'html', 'css', 'google-chrome', 'google-chrome-devtools']","{'account_id': 16136403, 'reputation': 631, 'user_id': 11648760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ec3c87b54df72549939d73e1b3f9fd9?s=256&d=identicon&r=PG&f=1', 'display_name': 'wizard003', 'link': 'https://stackoverflow.com/users/11648760/wizard003'}",True,5584,71418598.0,6,33,1664912263,1646396622,71351360,CC BY-SA 4.0,https://stackoverflow.com/questions/71351360/chrome-dev-tools-elements-tab-stopped-working-cant-right-click-any-dom-node-an,Chrome Dev Tools Elements Tab stopped working (can&#39;t right click any DOM Node and hover over Dom Node doesnt highlight anything),,,
47,"['javascript', 'html', 'css', 'angular', 'typescript']","{'account_id': 22828538, 'reputation': 19, 'user_id': 16977428, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60e213225f3a3b36dda183f065e6aed9?s=256&d=identicon&r=PG', 'display_name': 'Vignesh Venkatesan', 'link': 'https://stackoverflow.com/users/16977428/vignesh-venkatesan'}",False,101,,1,0,1664886905,1647854349,71555236,CC BY-SA 4.0,https://stackoverflow.com/questions/71555236/cut-div-box-into-two-in-angular,Cut div box into two in Angular,1647859284.0,,
48,"['css', 'vue.js', 'tailwind-css']","{'account_id': 23674384, 'reputation': 364, 'user_id': 17700794, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Rct6l.jpg?s=256&g=1', 'display_name': 'Muhammad Mahmoud', 'link': 'https://stackoverflow.com/users/17700794/muhammad-mahmoud'}",True,3145,71697061.0,3,3,1664564842,1648474513,71648391,CC BY-SA 4.0,https://stackoverflow.com/questions/71648391/duplicate-unknown-at-rule-apply-cssunknownatrules-errors-in-vue-js-project,duplicate &quot;Unknown at rule @apply css(unknownAtRules)&quot; errors in Vue.js project,,,
