,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason
10,"['css', 'media-queries', 'tailwind-css']","{'account_id': 5981961, 'reputation': 339, 'user_id': 4700693, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5167e7d5fd95f1f84ce68ac6414ac3a?s=256&d=identicon&r=PG&f=1', 'display_name': 'last_fix', 'link': 'https://stackoverflow.com/users/4700693/last-fix'}",True,637,65438858.0,3,1,1666753821,1608702866,65419646,CC BY-SA 4.0,https://stackoverflow.com/questions/65419646/tailwind-css-precendence,Tailwind css precendence,,,,
11,"['css', 'reactjs', 'react-component']","{'account_id': 19231389, 'reputation': 21, 'user_id': 14053169, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Hvmj73kOdjw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmsmMIhfRkmziWIYQo7oByo3D_Y6w/photo.jpg?sz=256', 'display_name': 'Techies', 'link': 'https://stackoverflow.com/users/14053169/techies'}",False,724,,3,2,1666079782,1608305888,65359819,CC BY-SA 4.0,https://stackoverflow.com/questions/65359819/target-a-css-class-in-a-component-generated-by-library-in-react,Target a css class in &#39;a component generated by library&#39; in react,1623259628.0,,,
12,"['javascript', 'html', 'css', 'twitter-bootstrap', 'bootstrap-5']","{'account_id': 20227871, 'reputation': 356, 'user_id': 14835232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/53178077cf618cf8c5afdd3fd22684d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sonet Adhikary', 'link': 'https://stackoverflow.com/users/14835232/sonet-adhikary'}",True,41759,,10,30,1666009066,1608211563,65341620,CC BY-SA 4.0,https://stackoverflow.com/questions/65341620/navbar-dropdown-collapse-is-not-working-in-bootstrap-5,Navbar dropdown (collapse) is not working in Bootstrap 5,1625146067.0,,,
13,"['html', 'css', 'deployment', 'server', 'netlify']","{'account_id': 18462250, 'reputation': 13, 'user_id': 13449416, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh0z61db3DRQezrI-OVNp3-ijv9M_oeljfkfYZH=k-s256', 'display_name': 'Christianto Budisaputra', 'link': 'https://stackoverflow.com/users/13449416/christianto-budisaputra'}",True,131,65289248.0,1,0,1665648076,1607945714,65288339,CC BY-SA 4.0,https://stackoverflow.com/questions/65288339/why-im-having-this-css-background-image-referencing-issue,Why I&#39;m having this css background-image referencing issue?,1665648076.0,,,
14,"['javascript', 'html', 'jquery', 'css', 'event-delegation']","{'account_id': 20134962, 'reputation': 37, 'user_id': 14766272, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj0tl0lg-Wi80queYfGm_jnZJuOs7qKjR-wV_7C9HM=k-s256', 'display_name': 'Brittany Farrell', 'link': 'https://stackoverflow.com/users/14766272/brittany-farrell'}",True,1066,,1,2,1665418347,1607878670,65278235,CC BY-SA 4.0,https://stackoverflow.com/questions/65278235/how-to-make-my-div-with-role-button-attribute-clickable-with-the-enter-key,How to make my div with role=&quot;button&quot; attribute clickable with the enter key,1607893920.0,,,
15,"['html', 'css', 'bootstrap-4', 'html-table', 'scrollable']","{'account_id': 19044270, 'reputation': 85, 'user_id': 13903711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d01e3874b57c0d8ad8f6666748e43c14?s=256&d=identicon&r=PG&f=1', 'display_name': 'hen', 'link': 'https://stackoverflow.com/users/13903711/hen'}",True,2946,,4,5,1664985375,1607144151,65153916,CC BY-SA 4.0,https://stackoverflow.com/questions/65153916/content-behind-sticky-header-is-visible-in-scrollable-table,Content behind sticky header is visible in scrollable table,1617307518.0,,,
16,"['javascript', 'css', 'css-animations']","{'account_id': 7110458, 'reputation': 1490, 'user_id': 7578588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bff2332a2ae76b3c1cec7743b94ca7b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mark Kortink', 'link': 'https://stackoverflow.com/users/7578588/mark-kortink'}",True,694,,2,1,1664581913,1607718649,65258237,CC BY-SA 4.0,https://stackoverflow.com/questions/65258237/get-list-of-keyframes-available-using-javascript,Get list of keyframes available using JavaScript,1607718892.0,,,
17,"['css', 'alignment', 'navbar', 'bootstrap-5']","{'account_id': 12454626, 'reputation': 277, 'user_id': 9068250, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uUR7d.jpg?s=256&g=1', 'display_name': 'CaRL', 'link': 'https://stackoverflow.com/users/9068250/carl'}",True,37160,65254055.0,6,26,1664565608,1607698272,65253543,CC BY-SA 4.0,https://stackoverflow.com/questions/65253543/how-to-align-nav-items-to-the-right-in-bootstrap-5,How to align nav items to the right in Bootstrap 5?,1626712733.0,1621600265.0,,
18,"['html', 'css', 'wordpress', 'menu']","{'account_id': 11321857, 'reputation': 1, 'user_id': 8301986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3339345c35e2c3632b6cc46686cf3c72?s=256&d=identicon&r=PG&f=1', 'display_name': 'D. Kris', 'link': 'https://stackoverflow.com/users/8301986/d-kris'}",False,390,,2,0,1664514646,1608087743,65316703,CC BY-SA 4.0,https://stackoverflow.com/questions/65316703/adding-span-tag-in-to-wordpress-menu,Adding span tag in to wordpress menu,1608088107.0,,,
19,"['html', 'css', 'accessibility', 'wcag', 'wcag2.0']","{'account_id': 1530445, 'reputation': 6528, 'user_id': 1427758, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/TNZMT.jpg?s=256&g=1', 'display_name': 'Anders Lind&#233;n', 'link': 'https://stackoverflow.com/users/1427758/anders-lind%c3%a9n'}",True,1530,65196198.0,2,0,1664476446,1606894302,65103891,CC BY-SA 4.0,https://stackoverflow.com/questions/65103891/accessibility-and-absolute-positioning,Accessibility and absolute positioning?,1664476446.0,,,
20,"['html', 'css', 'twitter-bootstrap']","{'account_id': 1219028, 'reputation': 13005, 'user_id': 1186050, 'user_type': 'registered', 'accept_rate': 24, 'profile_image': 'https://www.gravatar.com/avatar/1aeaf46e73772e9f9c7784bf0ee0705c?s=256&d=identicon&r=PG', 'display_name': 'user1186050', 'link': 'https://stackoverflow.com/users/1186050/user1186050'}",True,1322,65347409.0,3,0,1664303382,1608234423,65347357,CC BY-SA 4.0,https://stackoverflow.com/questions/65347357/how-do-i-set-the-css-color-of-a-bootstrap-switch,How do I set the css color of a bootstrap switch?,,,,
21,"['html', 'css']","{'account_id': 19640659, 'reputation': 350, 'user_id': 14512356, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lDVZ8VLCqEE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclY-sVwk95_IgnPh-oddZA3kKuWgg/s96-c/photo.jpg?sz=256', 'display_name': 'Eli Ozcan', 'link': 'https://stackoverflow.com/users/14512356/eli-ozcan'}",True,159,65374381.0,1,0,1664045197,1608410870,65374313,,https://stackoverflow.com/questions/65374313/indent-all-table-rows-but-not-table-headers-css,Indent all table rows but not table headers CSS,1664045197.0,,1608415883.0,Needs details or clarity
22,"['javascript', 'html', 'css', 'node.js', 'reactjs']","{'account_id': 6498790, 'reputation': 123, 'user_id': 5030400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/196cc448cb1e06d72ea8ff612491cdd9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ricard', 'link': 'https://stackoverflow.com/users/5030400/ricard'}",False,2040,,2,0,1664006617,1607122686,65151909,CC BY-SA 4.0,https://stackoverflow.com/questions/65151909/how-to-create-a-live-website-thumbnail-as-preview,How to create a live website thumbnail as preview,1664006617.0,,,
23,"['html', 'css', 'angular', 'primeng']","{'account_id': 9735309, 'reputation': 81, 'user_id': 7218740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6aab4492e618c7b970189eede331d99?s=256&d=identicon&r=PG&f=1', 'display_name': 'junelane', 'link': 'https://stackoverflow.com/users/7218740/junelane'}",True,3605,65299389.0,2,2,1663686059,1607986999,65297775,CC BY-SA 4.0,https://stackoverflow.com/questions/65297775/primeng-angular-10-how-to-add-an-icon-in-p-autocomplete,PrimeNG Angular 10 - How to add an icon in p-autoComplete,,,,
24,"['jquery', 'css', 'jquery-select2', 'responsive', 'html-select']","{'account_id': 14589658, 'reputation': 453, 'user_id': 10537235, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/411d8bb28a8715a70c1b40a96e38bbc4?s=256&d=identicon&r=PG&f=1', 'display_name': 'MARS', 'link': 'https://stackoverflow.com/users/10537235/mars'}",True,3413,65498888.0,3,2,1663616127,1609256773,65494818,CC BY-SA 4.0,https://stackoverflow.com/questions/65494818/how-to-set-min-width-and-max-width-of-select2-dropdown,How to set min-width and max-width of select2 dropdown?,1609342923.0,,,
25,"['javascript', 'html', 'css', 'vue.js']","{'account_id': 20263731, 'reputation': 81, 'user_id': 14861485, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/886db2a55943fc15e7bb3f21b9849d87?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrianr28064212', 'link': 'https://stackoverflow.com/users/14861485/adrianr28064212'}",False,926,,2,0,1663530794,1608604886,65402610,CC BY-SA 4.0,https://stackoverflow.com/questions/65402610/im-getting-an-error-of-135-error-the-home-component-has-been-registered-but,I&#39;m getting an error of 13:5 error The &quot;Home&quot; component has been registered but not used vue/no-unused-components,1608618712.0,,,
26,"['python', 'html', 'css', 'flask', 'flask-appbuilder']","{'account_id': 1838771, 'reputation': 8152, 'user_id': 1668622, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/2RRcb.png?s=256&g=1', 'display_name': 'frans', 'link': 'https://stackoverflow.com/users/1668622/frans'}",True,283,73744102.0,2,0,1663327579,1609311715,65503252,CC BY-SA 4.0,https://stackoverflow.com/questions/65503252/with-flask-appbuilders-modelview-how-do-i-change-width-of-colums-and-tables,With Flask-Appbuilders ModelView how do I change width of colums and tables?,,,,
27,"['html', 'css', 'material-ui']","{'account_id': 874712, 'reputation': 17465, 'user_id': 924597, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/V1jPU.jpg?s=256&g=1', 'display_name': 'Shorn', 'link': 'https://stackoverflow.com/users/924597/shorn'}",True,3248,65174620.0,2,2,1662872064,1607228689,65164654,CC BY-SA 4.0,https://stackoverflow.com/questions/65164654/material-ui-how-to-avoid-dynamic-content-jumping-because-of-scrollbar,Material-ui: how to avoid dynamic content &quot;jumping&quot; because of scrollbar?,,,,
28,"['html', 'css', 'background-color']","{'account_id': 13954127, 'reputation': 292, 'user_id': 10076981, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3196d4aa59f19b481b7b848a6021f5ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'Questions123', 'link': 'https://stackoverflow.com/users/10076981/questions123'}",True,13797,,4,13,1662754497,1607986087,65297617,CC BY-SA 4.0,https://stackoverflow.com/questions/65297617/how-to-make-an-elements-background-color-a-little-darker-using-css,How to make an element&#39;s background-color a little darker using CSS,1657157884.0,,,
29,"['html', 'css', 'github', 'r-markdown', 'readme']","{'account_id': 15553363, 'reputation': 2957, 'user_id': 11220479, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FlEx6.jpg?s=256&g=1', 'display_name': 'Vinay Sharma', 'link': 'https://stackoverflow.com/users/11220479/vinay-sharma'}",True,6618,,4,11,1662675480,1609339735,65508832,CC BY-SA 4.0,https://stackoverflow.com/questions/65508832/how-to-use-margin-padding-in-github-readme-md,How to use margin/padding in GitHub README.md?,,,,
30,"['css', 'angular', 'markdown']","{'account_id': 15486800, 'reputation': 1542, 'user_id': 12044155, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-5M5bU2mBMxc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reGgSHlqfnuZeNnIsOh9GuLfEbY6w/photo.jpg?sz=256', 'display_name': 'Allan Juan', 'link': 'https://stackoverflow.com/users/12044155/allan-juan'}",True,1570,65506148.0,2,2,1662639829,1609326945,65506079,CC BY-SA 4.0,https://stackoverflow.com/questions/65506079/how-to-style-content-rendered-with-ngx-markdown,How to style content rendered with ngx-markdown?,,,,
31,"['html', 'css', 'css-grid']","{'account_id': 11549837, 'reputation': 51, 'user_id': 8462851, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4d00378b0ad21cfbd207a219a61ab72?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mitesh Sevani', 'link': 'https://stackoverflow.com/users/8462851/mitesh-sevani'}",True,412,,2,1,1662469649,1606833911,65092703,CC BY-SA 4.0,https://stackoverflow.com/questions/65092703/full-width-element-how-to-make-an-absolute-positioned-element-to-be-full-width,Full width element: How to make an absolute positioned element to be full width within a grid,1662469649.0,,,
32,"['html', 'css', 'dropdown']","{'account_id': 19662252, 'reputation': 470, 'user_id': 14393450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03eda7ec6fc57a6d203efb9b4bc7d8cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'leek1234', 'link': 'https://stackoverflow.com/users/14393450/leek1234'}",True,393,65288512.0,1,1,1662469612,1607946129,65288434,CC BY-SA 4.0,https://stackoverflow.com/questions/65288434/multi-level-mega-menu-full-width-dropdown-issue,Multi-level Mega Menu Full Width Dropdown Issue,1662469612.0,,,
33,"['html', 'css', 'responsive-design', 'blogger']","{'account_id': 20280280, 'reputation': 53, 'user_id': 14874243, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhXMkOorKyp3qBU2xCzz5GVDFrNsU9v8yAAb8gM8g=k-s256', 'display_name': 'BABO SAMMO NG', 'link': 'https://stackoverflow.com/users/14874243/babo-sammo-ng'}",True,339,,1,-1,1662469567,1608671441,65415838,CC BY-SA 4.0,https://stackoverflow.com/questions/65415838/how-do-i-adjust-my-blog-post-to-reach-the-left-and-right-sides,How Do I adjust My Blog Post To Reach The Left and Right Sides?,1662469567.0,,,
34,"['javascript', 'css', 'reactjs', 'jsx']","{'account_id': 12717761, 'reputation': 353, 'user_id': 14181831, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4acfbb57e396a9b234101d910c091ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Riccardo Perego', 'link': 'https://stackoverflow.com/users/14181831/riccardo-perego'}",True,970,,2,1,1662322676,1607354997,65184600,CC BY-SA 4.0,https://stackoverflow.com/questions/65184600/react-js-component-not-applying-css-margin,React JS component not applying CSS margin,1607356995.0,,,
35,"['css', 'popup', 'mapbox']","{'account_id': 13468940, 'reputation': 37, 'user_id': 9718194, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55448ab19af21ffa49b626443425a19a?s=256&d=identicon&r=PG', 'display_name': 'Emma', 'link': 'https://stackoverflow.com/users/9718194/emma'}",False,578,,4,0,1662156239,1608284066,65354616,CC BY-SA 4.0,https://stackoverflow.com/questions/65354616/mapbox-how-to-round-angles-of-popup,mapbox how to round angles of popup,,,,
36,"['html', 'css']","{'account_id': 18664644, 'reputation': 139, 'user_id': 13604947, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ouNfF.jpg?s=256&g=1', 'display_name': 'RıdvanOnal', 'link': 'https://stackoverflow.com/users/13604947/r%c4%b1dvanonal'}",True,10237,,3,2,1661949149,1606913409,65108461,CC BY-SA 4.0,https://stackoverflow.com/questions/65108461/css-backdrop-filterblur-in-safari-and-chrome-render-problem,CSS backdrop-filter:blur in Safari and Chrome render problem,1606926724.0,,,
37,"['html', 'css', 'twitter-bootstrap']","{'account_id': 19069566, 'reputation': 333, 'user_id': 13924027, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f73bf341e8a307af4df97a8ac5251234?s=256&d=identicon&r=PG&f=1', 'display_name': 'maimok', 'link': 'https://stackoverflow.com/users/13924027/maimok'}",True,9423,65351086.0,2,8,1661385666,1608258570,65351061,CC BY-SA 4.0,https://stackoverflow.com/questions/65351061/applying-border-radius-to-bootstrap-5-table,Applying border-radius to bootstrap 5 table,,,,
38,"['html', 'css', 'position', 'css-position', 'fixed']","{'account_id': 20315532, 'reputation': 15, 'user_id': 14901504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gRhdE.jpg?s=256&g=1', 'display_name': 'sepia__plot', 'link': 'https://stackoverflow.com/users/14901504/sepia-plot'}",True,904,65479102.0,1,1,1661338170,1609163826,65478746,CC BY-SA 4.0,https://stackoverflow.com/questions/65478746/element-with-fixed-position-hides-by-half-on-scroll-from-mobile,Element with fixed position hides by half on scroll from mobile,1609164405.0,,,
39,"['html', 'css', 'angular', 'ag-grid', 'ag-grid-angular']","{'account_id': 362695, 'reputation': 7523, 'user_id': 706020, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/ZxrYd.jpg?s=256&g=1', 'display_name': 'CodeChanger', 'link': 'https://stackoverflow.com/users/706020/codechanger'}",True,17765,65199048.0,3,10,1661317647,1607323990,65177239,CC BY-SA 4.0,https://stackoverflow.com/questions/65177239/how-to-enable-or-show-total-row-in-footer-of-ag-grid-table,How to enable or show total row in footer of ag-grid table,1624279333.0,,,
40,"['html', 'css']","{'account_id': 19169003, 'reputation': 97, 'user_id': 14003157, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1126056727790089/picture?type=large', 'display_name': 'Farrel Athaillah', 'link': 'https://stackoverflow.com/users/14003157/farrel-athaillah'}",False,12,,0,1,1661260884,1608191567,65336575,,https://stackoverflow.com/questions/65336575/how-to-customize-the-downloads-folder-location,how to customize the downloads folder location,1661260884.0,,1608191667.0,Duplicate
41,"['html', 'css', 'google-chrome-devtools']","{'account_id': 490929, 'reputation': 73, 'user_id': 1036245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be44e0a2cbf4cb58c839dfb86655b833?s=256&d=identicon&r=PG', 'display_name': 'Jon Reeves', 'link': 'https://stackoverflow.com/users/1036245/jon-reeves'}",True,630,,2,0,1661209342,1608143464,65329087,CC BY-SA 4.0,https://stackoverflow.com/questions/65329087/after-editing-css-in-chrome-developer-tools-css-file-does-not-load,"After editing css in Chrome Developer Tools, css file does not load",,,,
42,"['javascript', 'css', 'web-component', 'shadow-dom']","{'account_id': 19375989, 'reputation': 27, 'user_id': 14168248, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/B4W7X.jpg?s=256&g=1', 'display_name': 'ffrg', 'link': 'https://stackoverflow.com/users/14168248/ffrg'}",True,330,65521144.0,1,1,1660882506,1609418202,65521007,CC BY-SA 4.0,https://stackoverflow.com/questions/65521007/understanding-the-basics-of-host-context,Understanding the basics of :host-context,1609419115.0,,,
43,"['css', 'colors', 'css-variables', 'hsl', 'css-calc']","{'account_id': 11907446, 'reputation': 163, 'user_id': 8713631, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZFkr1.png?s=256&g=1', 'display_name': 'Viktor', 'link': 'https://stackoverflow.com/users/8713631/viktor'}",True,2350,65478413.0,1,5,1660810457,1609161999,65478345,CC BY-SA 4.0,https://stackoverflow.com/questions/65478345/css-variable-calculation-of-hsl-values,CSS variable calculation of HSL values,1609162454.0,,,
44,"['css', 'calendar', 'antd']","{'account_id': 5169184, 'reputation': 677, 'user_id': 4138285, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://lh6.googleusercontent.com/-3SyB83_D2YY/AAAAAAAAAAI/AAAAAAAAAI4/o4m5OrKwEpw/photo.jpg?sz=256', 'display_name': 'DinhNgocHien', 'link': 'https://stackoverflow.com/users/4138285/dinhngochien'}",False,515,,0,1,1660708585,1606892424,65103545,CC BY-SA 4.0,https://stackoverflow.com/questions/65103545/how-to-customize-ant-design-calendar-height-cell,How to customize ant design calendar height cell,,,,
45,"['html', 'css', 'sass', 'css-grid']","{'account_id': 11494424, 'reputation': 1176, 'user_id': 8424269, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Wz3Br.png?s=256&g=1', 'display_name': 'Sadra M.', 'link': 'https://stackoverflow.com/users/8424269/sadra-m'}",True,4156,,2,6,1660133825,1608026277,65303597,CC BY-SA 4.0,https://stackoverflow.com/questions/65303597/setting-grid-gap-on-css-grid-to-automatically-fill-up-available-horizontal-space,Setting grid-gap on Css-grid to automatically fill up available horizontal space,1608027021.0,,,
46,"['html', 'css', 'twitter-bootstrap', 'radio-button']","{'account_id': 20127388, 'reputation': 9, 'user_id': 14760515, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhGeMe45ydSAT0uVXhq49m125g_NsQwZlKnaezugA=k-s256', 'display_name': 'Kylefrancis Atienza', 'link': 'https://stackoverflow.com/users/14760515/kylefrancis-atienza'}",False,401,,2,-1,1659733393,1609067929,65465167,CC BY-SA 4.0,https://stackoverflow.com/questions/65465167/bootstrap-radio-button-group-not-displaying-properly,Bootstrap Radio Button group not displaying properly,1609068920.0,,,
47,"['css', 'css-grid']","{'account_id': 3384944, 'reputation': 1892, 'user_id': 2841091, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9JddL.png?s=256&g=1', 'display_name': 'Andres2142', 'link': 'https://stackoverflow.com/users/2841091/andres2142'}",True,69,65148463.0,3,1,1659713287,1607095734,65146277,CC BY-SA 4.0,https://stackoverflow.com/questions/65146277/css-grid-grid-template-not-expanding-full-height,CSS Grid - Grid template not expanding full height,1659713287.0,,,
