,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
10,"['css', 'global-variables', 'dreamweaver']","{'account_id': 10672565, 'reputation': 943, 'user_id': 7857211, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-YqTB-VQ2ASI/AAAAAAAAAAI/AAAAAAAABEg/l0NMo4nonOg/photo.jpg?sz=256', 'display_name': 'David G', 'link': 'https://stackoverflow.com/users/7857211/david-g'}",False,207,0,1,1667814166,1636377611,,69884165,CC BY-SA 4.0,https://stackoverflow.com/questions/69884165/declaring-a-global-css-variable-generates-error-in-dreamweaver,Declaring a global CSS variable generates error in Dreamweaver,,,,
11,"['javascript', 'html', 'jquery', 'css']","{'account_id': 22154279, 'reputation': 45, 'user_id': 16402308, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgF-qtcCukx7vF-6nxHaSfPtA6Koo3DgB402nlkMA=k-s256', 'display_name': 'Krix', 'link': 'https://stackoverflow.com/users/16402308/krix'}",True,137,2,1,1667391639,1638055405,1638129771.0,70139481,CC BY-SA 4.0,https://stackoverflow.com/questions/70139481/html-css-image-stretched,Html-Css image stretched,70139995.0,,,
12,"['javascript', 'css']","{'account_id': 7843455, 'reputation': 105, 'user_id': 5929213, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/934f8bec2da7f3634b7a22a676e43475?s=256&d=identicon&r=PG&f=1', 'display_name': 'Terry', 'link': 'https://stackoverflow.com/users/5929213/terry'}",True,121,1,0,1667320730,1638172520,1644611622.0,70151307,CC BY-SA 4.0,https://stackoverflow.com/questions/70151307/how-to-position-items-inside-css-grid,how to position items inside css grid?,70155195.0,,,
13,"['javascript', 'html', 'css', 'reactjs', 'material-ui']","{'account_id': 19831180, 'reputation': 163, 'user_id': 14525709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5161b96ea87c2ecf9a934401c329a136?s=256&d=identicon&r=PG&f=1', 'display_name': 'will', 'link': 'https://stackoverflow.com/users/14525709/will'}",True,182,2,0,1667226337,1636726373,1636788445.0,69944273,CC BY-SA 4.0,https://stackoverflow.com/questions/69944273/how-can-i-remove-left-padding-on-timelineitem,How can I remove left padding on TimelineItem?,,,,
14,"['css', 'clamp']","{'account_id': 8400829, 'reputation': 31, 'user_id': 6306101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ec5f143e88466df218097b17cbb426a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Patrick Roppel', 'link': 'https://stackoverflow.com/users/6306101/patrick-roppel'}",True,1061,3,3,1666900301,1637396404,1638217663.0,70044303,CC BY-SA 4.0,https://stackoverflow.com/questions/70044303/can-you-use-negative-values-in-the-css-clamp-function,Can you use negative values in the CSS clamp() function?,,,,
15,"['css', 'reactjs', 'material-ui', 'mui-datatable']","{'account_id': 22648044, 'reputation': 21, 'user_id': 16823127, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4bec030ea28f8a7d57b6ce7d208867d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adri&#224; Pag&#232;s', 'link': 'https://stackoverflow.com/users/16823127/adri%c3%a0-pag%c3%a8s'}",False,3680,2,2,1666892321,1638015439,,70134706,CC BY-SA 4.0,https://stackoverflow.com/questions/70134706/styling-specific-column-of-the-mui-datagrid,Styling specific column of the MUI DataGrid,,,,
16,"['javascript', 'html', 'css', 'shopify']","{'account_id': 16967401, 'reputation': 315, 'user_id': 12272905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d547fc4f203aa6bc84da7addd92c4081?s=256&d=identicon&r=PG&f=1', 'display_name': 'bain', 'link': 'https://stackoverflow.com/users/12272905/bain'}",True,335,2,3,1666887238,1636778503,1666887238.0,69951512,CC BY-SA 4.0,https://stackoverflow.com/questions/69951512/how-to-style-text-product-template-liquid-and-put-an-oval-around-depending-on-te,How to style text product-template.liquid and put an oval around depending on text length Shopify,69953126.0,,,
17,"['html', 'css', 'next.js', 'frontend']","{'account_id': 18472109, 'reputation': 71, 'user_id': 13456721, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4adda773c416721920883fb274a50fac?s=256&d=identicon&r=PG&f=1', 'display_name': 'matt1331', 'link': 'https://stackoverflow.com/users/13456721/matt1331'}",True,1707,5,2,1666819737,1636403290,1666772425.0,69889572,CC BY-SA 4.0,https://stackoverflow.com/questions/69889572/tailwindcss-isnt-applying-to-nextjs-link-component,Tailwindcss isn&#39;t applying to NextJS Link component,,,,
18,"['css', 'safari', 'webkit', 'viewport', 'font-size']","{'account_id': 17690684, 'reputation': 3, 'user_id': 12842517, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eaa6b643d524ed5703783c0768557b09?s=256&d=identicon&r=PG&f=1', 'display_name': 'Doug', 'link': 'https://stackoverflow.com/users/12842517/doug'}",False,324,1,0,1666792007,1636661507,,69934355,CC BY-SA 4.0,https://stackoverflow.com/questions/69934355/how-to-make-viewport-relative-font-size-respond-to-browser-zoom-in-safari,How to make viewport-relative font-size respond to browser zoom in Safari?,,,,
19,"['html', 'css', 'css-grid']","{'account_id': 17235977, 'reputation': 363, 'user_id': 12479443, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9c428eb9bb517124d060fa9b9e56f4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pinnci', 'link': 'https://stackoverflow.com/users/12479443/pinnci'}",False,3776,2,2,1666735765,1636039413,,69841652,CC BY-SA 4.0,https://stackoverflow.com/questions/69841652/how-to-wrap-css-grid-columns-to-next-row-when-there-is-no-space,how to wrap css grid columns to next row when there is no space,,,,
20,"['javascript', 'html', 'css', 'mutation-observers']","{'account_id': 14765012, 'reputation': 83, 'user_id': 10985664, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-S1ANLX7zOkE/AAAAAAAAAAI/AAAAAAAAFSQ/6ardlAUs8EA/photo.jpg?sz=256', 'display_name': 'Alice', 'link': 'https://stackoverflow.com/users/10985664/alice'}",False,314,0,5,1666682660,1637079576,1637080825.0,69992669,CC BY-SA 4.0,https://stackoverflow.com/questions/69992669/detect-css-changes-mutationobserver-on-stylesheet-css,Detect css changes (mutationObserver on styleSheet css),,,,
21,"['javascript', 'css', 'webpack', 'next.js', 'stylelint']","{'account_id': 20815818, 'reputation': 14837, 'user_id': 15288641, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ILGqj.png?s=256&g=1', 'display_name': 'yousoumar', 'link': 'https://stackoverflow.com/users/15288641/yousoumar'}",True,2208,1,1,1666620403,1638244562,1665819038.0,70164094,CC BY-SA 4.0,https://stackoverflow.com/questions/70164094/how-to-set-up-stylelint-in-a-next-js-project,How to set up Stylelint in a Next.js project?,70164095.0,,,
22,"['css', 'typescript', 'material-ui']","{'account_id': 17768020, 'reputation': 1, 'user_id': 12902393, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HLqmL.png?s=256&g=1', 'display_name': 'itxtalal', 'link': 'https://stackoverflow.com/users/12902393/itxtalal'}",False,183,1,0,1666561936,1636217604,,69866041,CC BY-SA 4.0,https://stackoverflow.com/questions/69866041/how-to-add-custom-css-colors-to-input-color-of-material-ui-text-field-component,How to add Custom CSS colors to Input color of Material UI Text Field component,,,,
23,"['css', 'asp.net-mvc', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 949212, 'reputation': 81, 'user_id': 975748, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/28f70032554b2181bce216ba5a772fb4?s=256&d=identicon&r=PG', 'display_name': 'Fysicus', 'link': 'https://stackoverflow.com/users/975748/fysicus'}",False,48,0,0,1666527080,1637794093,1666527080.0,70103829,CC BY-SA 4.0,https://stackoverflow.com/questions/70103829/have-a-page-fit-on-a-screen-using-bootstrap,Have a page fit on a screen using Bootstrap,,,,
24,"['html', 'css', 'firefox']","{'account_id': 14799689, 'reputation': 497, 'user_id': 10688308, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Sk_f8hM9P8g/AAAAAAAAAAI/AAAAAAAABSw/NfoT7hv98E4/photo.jpg?sz=256', 'display_name': 'Sallar Rabiei', 'link': 'https://stackoverflow.com/users/10688308/sallar-rabiei'}",True,224,3,1,1665984497,1636557927,1636559065.0,69915950,CC BY-SA 4.0,https://stackoverflow.com/questions/69915950/how-to-change-the-style-of-radio-button-in-firefox,How to change the style of radio button in FireFox?,69916365.0,,,
25,"['javascript', 'html', 'css', 'twitter-bootstrap', 'bootstrap-5']","{'user_type': 'does_not_exist', 'display_name': 'user17144244'}",True,558,3,1,1665770869,1637003314,1638333111.0,69979606,CC BY-SA 4.0,https://stackoverflow.com/questions/69979606/how-to-close-navbar-when-clicking-outside-of-it,How to close navbar when clicking outside of it,69979913.0,,,
26,"['html', 'css', 'radio-button', 'alignment', 'xhtml']","{'account_id': 16688975, 'reputation': 129, 'user_id': 12062075, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAZnWT7-0lKvmGofFXdlKkWss75U9P-flXA3GTQ=k-s256', 'display_name': 'Anam Qureshi', 'link': 'https://stackoverflow.com/users/12062075/anam-qureshi'}",False,71,1,0,1665755516,1637934528,1637936513.0,70125469,CC BY-SA 4.0,https://stackoverflow.com/questions/70125469/how-to-align-radio-buttons-below-the-label-in-xhtml,How to align radio buttons below the label in XHTML,,,,
27,"['css', 'reactjs', 'responsive', 'sanity']","{'account_id': 21293271, 'reputation': 645, 'user_id': 15670131, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXSvYDtvvauxoxDP76AP649BGufiP4zxxJVlv_=k-s256', 'display_name': 'WildThing', 'link': 'https://stackoverflow.com/users/15670131/wildthing'}",False,77,1,1,1665680988,1636614945,,69924460,CC BY-SA 4.0,https://stackoverflow.com/questions/69924460/making-image-responsive-using-reactjs-and-sanity-blockcontent,Making image responsive: Using ReactJS and Sanity BlockContent,,,,
28,"['html', 'jquery', 'css', 'twitter-bootstrap', 'bootstrap-5']","{'account_id': 22160874, 'reputation': 47, 'user_id': 16407893, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c000f5fb3ff4a904aeb980f02928e7d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'HJP', 'link': 'https://stackoverflow.com/users/16407893/hjp'}",False,186,1,1,1665635313,1636130062,1636130331.0,69856437,CC BY-SA 4.0,https://stackoverflow.com/questions/69856437/is-there-a-way-to-have-text-in-the-title-of-a-border-with-bootstrap5,Is there a way to have text in the title of a border with Bootstrap5?,,,,
29,"['css', 'input', 'text-align', 'ios15']","{'account_id': 140527, 'reputation': 405, 'user_id': 346914, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9aab268a9bf42499a112cfb73370327?s=256&d=identicon&r=PG', 'display_name': 'Senne', 'link': 'https://stackoverflow.com/users/346914/senne'}",True,175,1,0,1665570663,1637845005,,70111522,CC BY-SA 4.0,https://stackoverflow.com/questions/70111522/how-can-i-align-the-text-of-a-date-input-to-the-left-on-ios-15,How can I align the text of a date input to the left on iOS 15?,74040368.0,,,
30,"['css', 'blazor-server-side', '.net-6.0']","{'account_id': 6271642, 'reputation': 151, 'user_id': 4875710, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh4.googleusercontent.com/-M7WHqCrsfY8/AAAAAAAAAAI/AAAAAAAAABQ/xfuz6tXbRPo/photo.jpg?sz=256', 'display_name': 'Leonardo Tanoue', 'link': 'https://stackoverflow.com/users/4875710/leonardo-tanoue'}",True,3327,4,5,1665077257,1637172002,,70009382,CC BY-SA 4.0,https://stackoverflow.com/questions/70009382/net-6-blazor-server-side-css-isolation-not-working,.Net 6 Blazor Server-Side CSS Isolation not working,70037979.0,,,
31,"['html', 'css', 'image', 'bootstrap-4']","{'account_id': 23331659, 'reputation': 3, 'user_id': 17407964, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gLtrc.jpg?s=256&g=1', 'display_name': 'Jessie Gray', 'link': 'https://stackoverflow.com/users/17407964/jessie-gray'}",True,289,2,0,1664932667,1636868914,1664932667.0,69960612,CC BY-SA 4.0,https://stackoverflow.com/questions/69960612/putting-an-image-below-the-nav-bar-bootstrap-and-css-without-it-being-overlapped,Putting an image below the nav bar bootstrap and css WITHOUT it being overlapped by text,69961366.0,,,
32,"['css', 'reactjs', 'formatting', 'react-component']","{'account_id': 17751000, 'reputation': 69, 'user_id': 12889110, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDaOvIu6qwHFaUBuFfnJdsqKjXwAXGFlzMI9_V4pg=k-s256', 'display_name': 'Siddu Palaparthi', 'link': 'https://stackoverflow.com/users/12889110/siddu-palaparthi'}",True,1557,2,1,1664670764,1637613821,,70072151,CC BY-SA 4.0,https://stackoverflow.com/questions/70072151/how-to-overlay-one-image-on-top-of-another-in-react-without-moving-other-compone,How to overlay one image on top of another in React without moving other components down?,,,,
33,"['html', 'css']","{'account_id': 14796971, 'reputation': 262, 'user_id': 10686377, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b6bfc7b7e4626481dd54385022dfc74?s=256&d=identicon&r=PG&f=1', 'display_name': 'FireFuro99', 'link': 'https://stackoverflow.com/users/10686377/firefuro99'}",True,1270,1,3,1664504773,1637091575,1664504703.0,69995126,CC BY-SA 4.0,https://stackoverflow.com/questions/69995126/do-html-headings-h1-h6-have-a-default-padding-or-margin-in-any-browser,Do HTML Headings (&lt;h1&gt; - &lt;h6&gt;) have a default padding or margin in any browser?,69995285.0,,,
34,"['css', 'material-ui']","{'account_id': 21914471, 'reputation': 131, 'user_id': 16198542, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d59404417067894097783ea13521116d?s=256&d=identicon&r=PG&f=1', 'display_name': 'bourne2077', 'link': 'https://stackoverflow.com/users/16198542/bourne2077'}",False,1310,3,1,1664503740,1638125446,,70146471,CC BY-SA 4.0,https://stackoverflow.com/questions/70146471/how-do-you-change-material-ui-grid-properties-based-on-screen-size,How do you change Material UI Grid properties based on screen size?,,,,
35,"['javascript', 'html', 'css', 'd3.js']","{'account_id': 4496078, 'reputation': 1694, 'user_id': 3655841, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/b0qz3.jpg?s=256&g=1', 'display_name': 'Ron', 'link': 'https://stackoverflow.com/users/3655841/ron'}",True,543,1,4,1664193968,1636986198,1637233868.0,69975911,CC BY-SA 4.0,https://stackoverflow.com/questions/69975911/rotate-tree-diagram-on-d3-js-v5-from-horizental-to-vertical,Rotate tree diagram on d3.js v5 (from horizental to vertical),70018810.0,,,
36,"['css', 'google-apps-script', 'iframe', 'web-applications']","{'account_id': 23500114, 'reputation': 1, 'user_id': 17550100, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giu8Dg0VvVvdq3A7sj5SdyIvOeWlfuttx-1PYDTAw=k-s256', 'display_name': 'Tkksn ', 'link': 'https://stackoverflow.com/users/17550100/tkksn'}",False,38,0,0,1664142365,1638261136,1664142365.0,70166366,CC BY-SA 4.0,https://stackoverflow.com/questions/70166366/how-can-i-integrate-google-script-html-with-a-transparent-background-as-iframe,How can I integrate Google Script *.html with a transparent background as IFRAME in my website?,,,,
37,"['css', 'youtube', 'youtube-iframe-api']","{'account_id': 23225870, 'reputation': 11, 'user_id': 17317427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0da4ff619057ec6bc2d7b5a4a1de7193?s=256&d=identicon&r=PG', 'display_name': 'Boma studio', 'link': 'https://stackoverflow.com/users/17317427/boma-studio'}",False,145,0,1,1663849034,1635932328,1636107020.0,69822606,CC BY-SA 4.0,https://stackoverflow.com/questions/69822606/youtube-embeds-is-transparent-background-possible-ytp-transparent,Youtube embeds: is transparent background possible? .ytp-transparent,,,,
38,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 19660838, 'reputation': 47, 'user_id': 14392296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/300b43e4b895508c41909eda833dab5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammed Mak', 'link': 'https://stackoverflow.com/users/14392296/mohammed-mak'}",False,2572,2,0,1663837132,1638277112,,70169725,CC BY-SA 4.0,https://stackoverflow.com/questions/70169725/type-string-is-not-assignable-to-type-undefined,Type &#39;string&#39; is not assignable to type &#39; undefined&#39;,,,,
39,"['php', 'html', 'css', 'wordpress', 'woocommerce']","{'account_id': 14279060, 'reputation': 379, 'user_id': 10314266, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2167894423351978/picture?type=large', 'display_name': 'Ross', 'link': 'https://stackoverflow.com/users/10314266/ross'}",True,1924,1,1,1663752280,1637865520,1647280905.0,70115917,CC BY-SA 4.0,https://stackoverflow.com/questions/70115917/display-woocommerce-product-gallery-thumbnails-on-one-row-as-slider,Display woocommerce product gallery thumbnails on one row as slider,71431625.0,,,
40,"['css', 'angular', 'primeng']","{'account_id': 15825090, 'reputation': 69, 'user_id': 11672259, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1247238562109792/picture?type=large', 'display_name': 'Fabian Rico', 'link': 'https://stackoverflow.com/users/11672259/fabian-rico'}",False,318,3,1,1663658118,1636144229,,69858942,CC BY-SA 4.0,https://stackoverflow.com/questions/69858942/purple-dots-instead-blue-lines-in-the-indicators-of-the-carousel-primeng,purple dots instead blue lines in the indicators of the carousel - primeng,,,,
41,"['javascript', 'html', 'css', 'visual-studio', 'debugging']","{'account_id': 23294320, 'reputation': 19, 'user_id': 17375933, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgpKMbvFoR5kFEWE_siFw-119Ufb_mIt5FzVa-uEGA=k-s256', 'display_name': 'Ahmad Suhail', 'link': 'https://stackoverflow.com/users/17375933/ahmad-suhail'}",True,12823,4,-1,1663371110,1636546136,,69913017,CC BY-SA 4.0,https://stackoverflow.com/questions/69913017/crbug-1173575-non-js-module-files-deprecated,"crbug/1173575, non-JS module files deprecated",,,,
42,"['css', 'overflow', 'tailwind-css']","{'user_type': 'does_not_exist', 'display_name': 'user15927449'}",True,894,1,0,1663321672,1637606106,,70070773,CC BY-SA 4.0,https://stackoverflow.com/questions/70070773/overflow-scroll-doesnt-work-on-tailwind-css,Overflow scroll doesn&#39;t work on tailwind css,,,,
43,"['html', 'css', 'pandas', 'styles']","{'account_id': 76474, 'reputation': 3431, 'user_id': 218900, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/8845997252d2a936f4741fb42f173d8c?s=256&d=identicon&r=PG', 'display_name': 'jason', 'link': 'https://stackoverflow.com/users/218900/jason'}",True,322,2,0,1663281408,1637924100,,70123301,CC BY-SA 4.0,https://stackoverflow.com/questions/70123301/pandas-style-works-on-the-notebook-but-the-html-output-doesnt-seem-to-have-the,"Pandas style works on the notebook, but the HTML output doesn&#39;t seem to have the style. What is wrong with this situation?",,,,
44,"['javascript', 'css']","{'account_id': 12682504, 'reputation': 13, 'user_id': 9718036, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-9HR7Zqy8ZLY/AAAAAAAAAAI/AAAAAAAAADQ/Hrxpfewhk4E/photo.jpg?sz=256', 'display_name': 'Александр Сорокин', 'link': 'https://stackoverflow.com/users/9718036/%d0%90%d0%bb%d0%b5%d0%ba%d1%81%d0%b0%d0%bd%d0%b4%d1%80-%d0%a1%d0%be%d1%80%d0%be%d0%ba%d0%b8%d0%bd'}",True,64,1,0,1662814514,1638091805,,70142094,CC BY-SA 4.0,https://stackoverflow.com/questions/70142094/how-do-i-prevent-dragging-a-page-through-the-phones-touch,How do I prevent dragging a page through the phone&#39;s touch?,,,,
45,"['html', 'css', 'flexbox']","{'account_id': 20139090, 'reputation': 402, 'user_id': 15067728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c7bf3da5005c21d235b74369c20f1a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fluxian', 'link': 'https://stackoverflow.com/users/15067728/fluxian'}",False,97,1,0,1661975882,1636728692,1661975882.0,69944780,CC BY-SA 4.0,https://stackoverflow.com/questions/69944780/get-siblings-of-equal-length-with-css,Get siblings of equal length with CSS,,,,
46,"['html', 'css', 'html-select', 'positioning']","{'account_id': 21866006, 'reputation': 79, 'user_id': 16156193, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0OlOT.png?s=256&g=1', 'display_name': 'Gibon', 'link': 'https://stackoverflow.com/users/16156193/gibon'}",False,92,1,0,1661970679,1638118413,1661970679.0,70145580,CC BY-SA 4.0,https://stackoverflow.com/questions/70145580/is-there-a-way-to-position-elements-in-select-option,Is there a way to position elements in select &gt; option?,,,,
47,"['html', 'css', 'css-position', 'html-select']","{'account_id': 19944587, 'reputation': 5, 'user_id': 14615572, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/469a2cdcd26df6001e6506f5745bc956?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muhammed Hassan', 'link': 'https://stackoverflow.com/users/14615572/muhammed-hassan'}",True,522,2,-1,1661970224,1635842476,1661970224.0,69807466,CC BY-SA 4.0,https://stackoverflow.com/questions/69807466/how-can-i-change-the-select-tag-position-in-css,how can I change the select tag position in CSS,69807548.0,,,
