,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from
11,"['javascript', 'css', 'reactjs']","{'account_id': 17524439, 'reputation': 63, 'user_id': 12709800, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa3638736b15ee5e04cd54698512c880?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kleo Magaret', 'link': 'https://stackoverflow.com/users/12709800/kleo-magaret'}",True,8561,4,6,1667240633,1579103219,1579103435.0,59754924,CC BY-SA 4.0,https://stackoverflow.com/questions/59754924/how-can-i-dynamically-change-the-value-of-a-css-property-in-react,How can I dynamically change the value of a CSS property in React?,59755036.0,,,
12,"['html', 'css', 'accessibility']","{'account_id': 4705902, 'reputation': 39, 'user_id': 3808064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bd0b7e37d65315eabd7cdd41844e986?s=256&d=identicon&r=PG&f=1', 'display_name': 'Irrevocable', 'link': 'https://stackoverflow.com/users/3808064/irrevocable'}",True,60,1,0,1666974633,1578085345,1666974633.0,59585305,CC BY-SA 4.0,https://stackoverflow.com/questions/59585305/why-does-a-box-obstruct-my-view-on-medium-com-when-using-chrome-dark-reader-exte,Why does a box obstruct my view on medium.com when using chrome dark reader extension,59586488.0,,,
13,"['css', 'express', 'reference', 'handlebars.js', 'workspace']","{'account_id': 16869607, 'reputation': 183, 'user_id': 12198401, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lVzfp.jpg?s=256&g=1', 'display_name': 'Daniel Cassiano Chaves', 'link': 'https://stackoverflow.com/users/12198401/daniel-cassiano-chaves'}",True,1502,2,1,1666757867,1580174630,1580176212.0,59941073,CC BY-SA 4.0,https://stackoverflow.com/questions/59941073/css-files-not-load-express-handlebars,css files not load express-handlebars,59941165.0,,,
14,"['html', 'css']","{'account_id': 14541180, 'reputation': 105, 'user_id': 10502846, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c63d0c7596005ed3d6d72f0ce1958dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris Ware', 'link': 'https://stackoverflow.com/users/10502846/chris-ware'}",True,3046,1,5,1666598740,1579017371,1579039014.0,59737438,CC BY-SA 4.0,https://stackoverflow.com/questions/59737438/how-to-create-vertical-lines-spaced-out-evenly-as-background-using-css,How to create vertical lines spaced out evenly as background using css?,59737593.0,,,
15,"['jquery', 'html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 17483608, 'reputation': 21, 'user_id': 12677115, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b6ba5365c0e047bee7e19cf8dc47c17?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cameron', 'link': 'https://stackoverflow.com/users/12677115/cameron'}",False,684,1,2,1666462050,1578505680,1578506240.0,59651241,CC BY-SA 4.0,https://stackoverflow.com/questions/59651241/horizontal-scrolling-within-bootstrap-container-but-outside,Horizontal Scrolling within bootstrap Container (but outside),,,,
16,"['javascript', 'css', 'keyframe']","{'account_id': 17430275, 'reputation': 111, 'user_id': 12634347, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-T1UKmWL4On0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfQ6gtXVKEq89z7M6B4cWdBh-5QuA/photo.jpg?sz=256', 'display_name': 'Ivy Hoo Hui En', 'link': 'https://stackoverflow.com/users/12634347/ivy-hoo-hui-en'}",True,9739,5,11,1666436732,1578030282,1578040212.0,59573722,CC BY-SA 4.0,https://stackoverflow.com/questions/59573722/how-can-i-set-a-css-keyframes-in-javascript,How can I set a CSS keyframes in Javascript?,,,,
17,"['html', 'css', 'mobile', 'responsive-design', 'nav']","{'account_id': 16677320, 'reputation': 85, 'user_id': 12053404, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-O-0C_gHWXv8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reBVCQ-AKpr6bxdycn8l0nyIlIbug/photo.jpg?sz=256', 'display_name': 'macatwork', 'link': 'https://stackoverflow.com/users/12053404/macatwork'}",True,13074,2,5,1665908600,1579512714,1665908600.0,59820346,CC BY-SA 4.0,https://stackoverflow.com/questions/59820346/how-to-turn-the-navbar-into-a-hamburger-menu-when-on-mobile,How to turn the navbar into a hamburger menu when on mobile?,,,,
18,"['javascript', 'html', 'css', 'image', 'dom']","{'account_id': 8740972, 'reputation': 415, 'user_id': 6538067, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/adas7.jpg?s=256&g=1', 'display_name': 'Shashankk Shekar Chaturvedi', 'link': 'https://stackoverflow.com/users/6538067/shashankk-shekar-chaturvedi'}",True,125,3,1,1665284948,1578848406,1578862031.0,59706126,CC BY-SA 4.0,https://stackoverflow.com/questions/59706126/is-there-any-way-i-can-load-text-on-an-image-using-onload-function,Is there any way I can load text on an image using onload function?,73962054.0,,,
19,"['html', 'css', 'button']","{'account_id': 11365217, 'reputation': 17, 'user_id': 8332318, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59cea1bffcb3ad3a168e4ee7f5567ccf?s=256&d=identicon&r=PG&f=1', 'display_name': 'SubratRaik', 'link': 'https://stackoverflow.com/users/8332318/subratraik'}",True,1026,4,0,1665042077,1578562722,1578563366.0,59661020,CC BY-SA 4.0,https://stackoverflow.com/questions/59661020/how-do-i-make-my-button-div-responsive-in-every-device,How do i make my button div responsive in every device,59661318.0,,,
20,"['javascript', 'jquery', 'html', 'css']","{'account_id': 17574845, 'reputation': 53, 'user_id': 12749836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/488b3cf26710ee272facc2f124e8deac?s=256&d=identicon&r=PG&f=1', 'display_name': 'Calamity', 'link': 'https://stackoverflow.com/users/12749836/calamity'}",True,152,4,-1,1664985338,1579544737,1579545915.0,59829013,,https://stackoverflow.com/questions/59829013/javascript-function-not-working-despite-no-errors-in-console,Javascript function not working despite no errors in console,59829279.0,1579549202.0,Not suitable for this site,
21,"['html', 'css', 'css-selectors', 'attributes', 'styling']","{'account_id': 14708508, 'reputation': 413, 'user_id': 10622485, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-VH4pv25IIuY/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbD95jegvXYAPPFPnuBr5C_uFcbS4w/mo/photo.jpg?sz=256', 'display_name': 'Hdot', 'link': 'https://stackoverflow.com/users/10622485/hdot'}",True,925,3,0,1664815405,1579813144,1579813236.0,59886941,CC BY-SA 4.0,https://stackoverflow.com/questions/59886941/add-styling-to-2nd-child-of-div-with-known-class,Add styling to 2nd child of div with known class,59887050.0,,,
22,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 2634826, 'reputation': 1158, 'user_id': 2279829, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/07083c635fd3ea596331cb2f4f60c635?s=256&d=identicon&r=PG', 'display_name': 'JC23', 'link': 'https://stackoverflow.com/users/2279829/jc23'}",False,677,2,-1,1664588096,1579638194,1579639479.0,59848683,CC BY-SA 4.0,https://stackoverflow.com/questions/59848683/how-to-reduce-html-or-body-width-with-media-queries,How to reduce html or body width with media queries,,,,
23,"['html', 'css', 'input', 'bootstrap-4', 'bootstrap-datepicker']","{'account_id': 16977654, 'reputation': 1, 'user_id': 12280517, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCKDVBbCnD444u1i6F8MADF3Ba7Nju6r9wdABDozw=k-s256', 'display_name': 'shubham dubey', 'link': 'https://stackoverflow.com/users/12280517/shubham-dubey'}",True,11576,3,-1,1664164702,1578407594,1619355410.0,59630498,CC BY-SA 4.0,https://stackoverflow.com/questions/59630498/how-to-get-datepicker-in-bootstrap-4-3-1,how to get datepicker in bootstrap 4.3.1,,,,
24,"['javascript', 'css', 'browser']","{'account_id': 10819991, 'reputation': 828, 'user_id': 7957792, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-JEWdQRna4SE/AAAAAAAAAAI/AAAAAAAAACc/UjLDoUn8mng/photo.jpg?sz=256', 'display_name': 'AsukaSong', 'link': 'https://stackoverflow.com/users/7957792/asukasong'}",True,8886,3,30,1664101225,1578367436,,59621784,CC BY-SA 4.0,https://stackoverflow.com/questions/59621784/how-to-detect-prefers-color-scheme-change-in-javascript,How to detect prefers-color-scheme change in javascript?,59621903.0,,,
25,"['html', 'css', 'flexbox']","{'account_id': 484010, 'reputation': 2071, 'user_id': 929055, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/49c33a4403eeb37ad3ee0fcea9e4d964?s=256&d=identicon&r=PG', 'display_name': 'Nima', 'link': 'https://stackoverflow.com/users/929055/nima'}",True,462,1,1,1663896178,1579713950,1579714531.0,59865165,,https://stackoverflow.com/questions/59865165/flex-column-except-one-child-with-flex-order,Flex column except one child with flex order,59865235.0,1579719191.0,Duplicate,
26,"['html', 'css', 'ionic-framework']","{'account_id': 5453001, 'reputation': 221, 'user_id': 12496643, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c8af8339f5d46e713c1a4c4b5a9457f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Java user', 'link': 'https://stackoverflow.com/users/12496643/java-user'}",True,1805,2,2,1663316785,1579786679,1663316785.0,59879903,CC BY-SA 4.0,https://stackoverflow.com/questions/59879903/how-to-center-a-timeline-with-css-in-ionic-4,How to center a timeline with CSS in Ionic 4?,59880415.0,,,
27,"['javascript', 'html', 'css', 'canvas']","{'account_id': 3071907, 'reputation': 85, 'user_id': 2602352, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f4c352b94fa7a463c6463530ce8fc05?s=256&d=identicon&r=PG', 'display_name': 'IljaRilic', 'link': 'https://stackoverflow.com/users/2602352/iljarilic'}",True,15148,4,1,1663270219,1579777857,,59877217,CC BY-SA 4.0,https://stackoverflow.com/questions/59877217/locomotive-scroll-how-to-make-element-fixed-on-scroll,Locomotive-scroll how to make element fixed on scroll,,,,
28,"['html', 'css', 'contenteditable']","{'account_id': 10387578, 'reputation': 359, 'user_id': 7660079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/415eeb8bf93b642089ea0221430f6a8e?s=256&d=identicon&r=PG', 'display_name': 'Aweston', 'link': 'https://stackoverflow.com/users/7660079/aweston'}",False,44,0,0,1663078419,1580229275,1663078419.0,59953196,CC BY-SA 4.0,https://stackoverflow.com/questions/59953196/is-there-a-specification-for-whether-a-position-in-a-web-page-is-a-valid-positio,Is there a specification for whether a position in a web page is a valid position to place a cursor for text editing?,,,,
29,"['javascript', 'css', 'reactjs', 'css-transitions', 'carousel']","{'user_type': 'does_not_exist', 'display_name': 'user12640294'}",True,8164,3,2,1662754775,1578635587,,59676168,CC BY-SA 4.0,https://stackoverflow.com/questions/59676168/return-back-to-first-slide-when-carousel-reaches-last,Return back to first slide when carousel reaches last,59676952.0,,,
30,"['css', 'safari', 'background-image', 'margin']","{'account_id': 6564147, 'reputation': 115, 'user_id': 5074332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J9D0g.jpg?s=256&g=1', 'display_name': 'Timo', 'link': 'https://stackoverflow.com/users/5074332/timo'}",True,493,2,-1,1662574964,1578845225,1662574964.0,59705640,CC BY-SA 4.0,https://stackoverflow.com/questions/59705640/css-full-width-background-images-negative-margin-in-safari,CSS full width background images (negative margin) in Safari,,,,
31,"['html', 'css', 'zeplin']","{'account_id': 14922188, 'reputation': 2642, 'user_id': 10774102, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/D4foW.jpg?s=256&g=1', 'display_name': 'Andrey Radkevich', 'link': 'https://stackoverflow.com/users/10774102/andrey-radkevich'}",False,319,0,0,1661798246,1580259488,1661798246.0,59959217,CC BY-SA 4.0,https://stackoverflow.com/questions/59959217/when-i-copy-styles-from-zeplin-and-apply-it-to-my-button-it-doesnt-work,When I copy styles from zeplin and apply it to my button it doesn&#39;t work,,,,
32,"['html', 'css']","{'account_id': 17429770, 'reputation': 1, 'user_id': 12633966, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/233ff9a026e6149b66f41991b388e3ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Track Back', 'link': 'https://stackoverflow.com/users/12633966/track-back'}",False,831,3,-2,1661707477,1577838581,1577840626.0,59549299,CC BY-SA 4.0,https://stackoverflow.com/questions/59549299/the-text-isnt-showing-up-and-the-background-color-and-text-color-is-not-the-sam,The text isn&#39;t showing up and the background color and text color is not the same,,,,
33,"['javascript', 'css', 'three.js', '3d', 'blob']","{'account_id': 17083056, 'reputation': 1, 'user_id': 12361014, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCCU5nVC9VHT1z9JGNVfOiLR5dKihcUYPh8IgMQjw=k-s256', 'display_name': 'Efe Işık', 'link': 'https://stackoverflow.com/users/12361014/efe-i%c5%9f%c4%b1k'}",False,133,1,0,1661514640,1578645519,1661514640.0,59678064,CC BY-SA 4.0,https://stackoverflow.com/questions/59678064/there-is-a-work-on-codepen-it-maked-with-threejs-and-we-want-to-change-its-color,There is a work on codepen it maked with threejs and we want to change its color,,,,
34,"['javascript', 'css', 'google-chrome-devtools']","{'account_id': 328297, 'reputation': 104888, 'user_id': 651174, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2e2d79b9350ef4ebf04ac0ad5816a5c3?s=256&d=identicon&r=PG', 'display_name': 'David542', 'link': 'https://stackoverflow.com/users/651174/david542'}",False,309,1,1,1661417573,1579653506,1579653959.0,59851156,CC BY-SA 4.0,https://stackoverflow.com/questions/59851156/how-to-keep-an-element-displayed-in-html-while-using-chrome-dev-tools,How to keep an element displayed in HTML while using chrome dev tools,,,,
35,"['css', 'sass', 'zooming']","{'account_id': 10019741, 'reputation': 103, 'user_id': 7409828, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hRmPi.jpg?s=256&g=1', 'display_name': 'trololololol', 'link': 'https://stackoverflow.com/users/7409828/trololololol'}",False,391,1,1,1661286639,1578493754,1581332446.0,59647995,CC BY-SA 4.0,https://stackoverflow.com/questions/59647995/css-circle-gets-oval-on-browser-zoom,css circle gets oval on browser zoom,,,,
36,"['javascript', 'html', 'css']","{'account_id': 17540306, 'reputation': 11, 'user_id': 12722576, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95aa7e141a582828e03879ed3f4a946f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manogna', 'link': 'https://stackoverflow.com/users/12722576/manogna'}",False,288,2,1,1660565299,1579158078,1579158296.0,59764464,CC BY-SA 4.0,https://stackoverflow.com/questions/59764464/how-to-make-css-animation-to-start-within-a-container,How to make css animation to start within a container?,,,,
37,"['javascript', 'jquery', 'html', 'css']","{'account_id': 8319638, 'reputation': 1, 'user_id': 6318311, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-1hQ8uzWIQSU/AAAAAAAAAAI/AAAAAAAAChM/WN_CjvF-9cE/photo.jpg?sz=256', 'display_name': 'julk3772', 'link': 'https://stackoverflow.com/users/6318311/julk3772'}",False,413,1,-1,1660463587,1578578859,1578650636.0,59665785,CC BY-SA 4.0,https://stackoverflow.com/questions/59665785/nano-gallery-not-found-jquery-nanogallery2-is-not-a-function,Nano gallery not found &quot;jQuery(...).nanogallery2 is not a function&quot;,,,,
38,"['javascript', 'html', 'css']","{'account_id': 10963783, 'reputation': 27, 'user_id': 8056180, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1545953738757459/picture?type=large', 'display_name': 'Marusia Petrova', 'link': 'https://stackoverflow.com/users/8056180/marusia-petrova'}",True,1846,2,0,1660459725,1578410069,1578413558.0,59631153,CC BY-SA 4.0,https://stackoverflow.com/questions/59631153/js-toggle-between-display-none-and-display-flex,JS toggle between `display: none` and `display: flex`,,,,
39,"['html', 'css']","{'account_id': 17324917, 'reputation': 11, 'user_id': 12549362, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9576c79e8b9d624d7284df637fa0607c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nagendra Babu', 'link': 'https://stackoverflow.com/users/12549362/nagendra-babu'}",False,353,1,0,1660428051,1578638665,1578641237.0,59676667,CC BY-SA 4.0,https://stackoverflow.com/questions/59676667/first-page-getting-empty-when-use-page-break-inside,first page getting empty when use page break inside,,,,
40,"['html', 'css', 'angular', 'sass', 'angular-material']","{'account_id': 10942484, 'reputation': 307, 'user_id': 8041800, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/513c32fac0a9f9280f00174c41eab130?s=256&d=identicon&r=PG&f=1', 'display_name': 'Avocado', 'link': 'https://stackoverflow.com/users/8041800/avocado'}",True,13516,2,19,1660056063,1578599856,1624885603.0,59671266,CC BY-SA 4.0,https://stackoverflow.com/questions/59671266/how-to-change-color-for-mat-divider,How to change color for mat-divider?,59671378.0,,,
41,"['css', 'reactjs', 'visual-studio-code']","{'account_id': 15303112, 'reputation': 485, 'user_id': 11040798, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/86dqu.png?s=256&g=1', 'display_name': 'randomboiguyhere', 'link': 'https://stackoverflow.com/users/11040798/randomboiguyhere'}",True,6846,5,6,1659474937,1579890519,1579891146.0,59901878,CC BY-SA 4.0,https://stackoverflow.com/questions/59901878/visual-studio-code-intellisense-for-style-css-in-react,Visual Studio Code Intellisense for style CSS in React?,,,,
42,"['html', 'css', 'accessibility', 'dropdown', 'wcag']","{'account_id': 3239790, 'reputation': 11, 'user_id': 2733112, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2733112', 'link': 'https://stackoverflow.com/users/2733112/user2733112'}",False,1486,1,1,1659124375,1578586611,1659124375.0,59668131,CC BY-SA 4.0,https://stackoverflow.com/questions/59668131/multi-level-dropdown-menu-that-is-keyboard-accessible-for-wcag-compliance,Multi-level dropdown menu that is keyboard accessible for WCAG compliance,,,,
43,"['javascript', 'css', 'css-selectors', 'web-component', 'pseudo-class']","{'account_id': 13176968, 'reputation': 516, 'user_id': 10675155, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c5iZI.png?s=256&g=1', 'display_name': 'MakingStuffs', 'link': 'https://stackoverflow.com/users/10675155/makingstuffs'}",True,2533,1,4,1658567889,1578830778,,59703607,CC BY-SA 4.0,https://stackoverflow.com/questions/59703607/applying-more-in-depth-selection-to-the-host-css-pseudo-class,Applying more in depth selection to the :host CSS pseudo class,59717050.0,,,
44,"['javascript', 'html', 'css', 'vue.js', 'vue-component']","{'account_id': 14697036, 'reputation': 15, 'user_id': 10614153, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-mNEhFUhiy-E/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbDTiyOrLI0_5PXOykvIjE7GEKJ8Bw/mo/photo.jpg?sz=256', 'display_name': 'chloezql', 'link': 'https://stackoverflow.com/users/10614153/chloezql'}",True,1021,1,-3,1658101349,1579687112,1657765008.0,59856961,CC BY-SA 4.0,https://stackoverflow.com/questions/59856961/how-to-combine-html-javascript-and-css-files-into-one-vue-component-grid-comp,"How to combine html, javascript and css files into one .Vue component, grid component with external data",,,,
45,"['javascript', 'html', 'css', 'sass', 'vuetify.js']","{'account_id': 11391835, 'reputation': 177, 'user_id': 8351585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/18f34ae4b6e0fe84cdfc44278e6d9b6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'a_here_and_now', 'link': 'https://stackoverflow.com/users/8351585/a-here-and-now'}",True,833,2,2,1657939946,1579537523,1579543824.0,59827340,CC BY-SA 4.0,https://stackoverflow.com/questions/59827340/limit-maximum-page-length-in-css,Limit maximum page length in css,59827809.0,,,
46,"['javascript', 'html', 'css', 'vue.js', 'css-transforms']","{'account_id': 17621283, 'reputation': 71, 'user_id': 12787183, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b94ac5af95e380ff0d96daee5c4ff8a?s=256&d=identicon&r=PG&f=1', 'display_name': 'OneDayFly', 'link': 'https://stackoverflow.com/users/12787183/onedayfly'}",True,1623,1,0,1657937983,1580225676,1580233636.0,59952128,CC BY-SA 4.0,https://stackoverflow.com/questions/59952128/how-can-i-dynamicly-set-the-scale-of-an-element-so-it-transitions-to-the-new-tra,How can I dynamicly set the scale of an element so it transitions to the new transform after the component is mounted?,,,,
47,"['javascript', 'jquery', 'html', 'css', 'vue.js']","{'account_id': 16779680, 'reputation': 173, 'user_id': 12130170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0e8e6b7a3b45bc5421590dd72201d3e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fred', 'link': 'https://stackoverflow.com/users/12130170/fred'}",True,1458,4,2,1657935554,1579796504,1579797317.0,59882976,CC BY-SA 4.0,https://stackoverflow.com/questions/59882976/vuejs-template-flip-between-login-form-register-form,VueJS template - Flip between Login Form &amp; Register Form,59888951.0,,,
