,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
10,"['html', 'css']","{'account_id': 273061, 'reputation': 846, 'user_id': 564442, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0e117585e91c67ab726166a82a572766?s=256&d=identicon&r=PG', 'display_name': 'Matija Folnovic', 'link': 'https://stackoverflow.com/users/564442/matija-folnovic'}",False,183,,,1,0,1666711505,1345654868,1666711505.0,12077982,CC BY-SA 4.0,https://stackoverflow.com/questions/12077982/css-columns-more-elements-than-columns,CSS columns - more elements than columns,,,
11,"['css', 'xhtml', 'multiple-columns']","{'account_id': 1715721, 'reputation': 153, 'user_id': 1572822, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c2fe78a4c0119614578359cf1f7cbcf9?s=256&d=identicon&r=PG', 'display_name': 'Damien-Data', 'link': 'https://stackoverflow.com/users/1572822/damien-data'}",True,1062,,12180533.0,3,0,1666711464,1346197992,1666711464.0,12169123,CC BY-SA 4.0,https://stackoverflow.com/questions/12169123/two-column-css-layout-with-the-menu-side-column-same-hight-as-main-content,Two column CSS Layout with the menu side column same hight as main content?,,,
12,"['css', 'fonts', 'scaling', 'embedded-fonts']","{'account_id': 1306216, 'reputation': 5193, 'user_id': 1255168, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f6ea944d6277406fa7b9179159daaa1b?s=256&d=identicon&r=PG', 'display_name': 'Cynthia', 'link': 'https://stackoverflow.com/users/1255168/cynthia'}",True,58437,,16447826.0,1,64,1666551602,1344316602,1344317840.0,11839655,CC BY-SA 3.0,https://stackoverflow.com/questions/11839655/is-it-possible-to-adjust-a-fonts-vertical-scaling-using-css,Is it possible to adjust a font&#39;s vertical scaling using CSS?,,,
13,"['css', 'class']","{'account_id': 1210086, 'reputation': 25442, 'user_id': 1178820, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/cc1bafe36863b24dc87e93d20b4c48ec?s=256&d=identicon&r=PG', 'display_name': 'Francesca', 'link': 'https://stackoverflow.com/users/1178820/francesca'}",True,971806,,11918501.0,9,341,1665410993,1344727736,1431711079.0,11918491,CC BY-SA 3.0,https://stackoverflow.com/questions/11918491/using-two-css-classes-on-one-element,Using two CSS classes on one element,,,
14,"['javascript', 'jquery', 'html', 'css', 'google-chrome']","{'account_id': 50409, 'reputation': 9538, 'user_id': 150370, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/bc4cdaa1c25aa3868ec3bdd8b93dbe53?s=256&d=identicon&r=PG', 'display_name': 'German Latorre', 'link': 'https://stackoverflow.com/users/150370/german-latorre'}",True,194991,,12035542.0,28,97,1665407427,1345455725,1345459380.0,12035400,CC BY-SA 3.0,https://stackoverflow.com/questions/12035400/how-can-i-remove-the-no-file-chosen-tooltip-from-a-file-input-in-chrome,How can I remove the &quot;No file chosen&quot; tooltip from a file input in Chrome?,,,
15,"['css', 'css-selectors']","{'account_id': 324006, 'reputation': 729, 'user_id': 644347, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d31d8f49ccb92879f7af1ce0b1c33689?s=256&d=identicon&r=PG', 'display_name': 'RonanC', 'link': 'https://stackoverflow.com/users/644347/ronanc'}",True,116497,,11863444.0,3,51,1665061724,1344424860,1573749794.0,11863423,CC BY-SA 4.0,https://stackoverflow.com/questions/11863423/how-do-i-select-an-element-only-when-inside-another-element,How do I select an element only when inside another element?,,,
16,"['html', 'css', 'background']","{'account_id': 1015954, 'reputation': 8956, 'user_id': 1027520, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/b1LDA.jpg?s=256&g=1', 'display_name': 'Prashobh', 'link': 'https://stackoverflow.com/users/1027520/prashobh'}",True,32572,1502929736.0,11775031.0,5,11,1665035803,1343900997,1354824545.0,11774984,CC BY-SA 3.0,https://stackoverflow.com/questions/11774984/how-to-give-alt-and-title-for-background-image,How to give alt and title for background image?,,,
17,"['css', 'twitter-bootstrap']","{'account_id': 1668064, 'reputation': 1283, 'user_id': 1535093, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa9c3ff51aa204042937505b30c5bf3b?s=256&d=identicon&r=PG', 'display_name': 'BerndBrot', 'link': 'https://stackoverflow.com/users/1535093/berndbrot'}",True,193572,1665007838.0,11830530.0,14,87,1665007732,1344258119,1344341074.0,11828829,CC BY-SA 3.0,https://stackoverflow.com/questions/11828829/twitter-bootstrap-how-to-get-rid-of-underlined-button-text-when-hovering-over-a,twitter-bootstrap: how to get rid of underlined button text when hovering over a btn-group within an &lt;a&gt;-tag?,,,
18,"['html', 'css', 'layout']","{'account_id': 1621125, 'reputation': 424, 'user_id': 1497645, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/829a683f5d991e17d4cca0453117d491?s=256&d=identicon&r=PG', 'display_name': 'Dubslow', 'link': 'https://stackoverflow.com/users/1497645/dubslow'}",True,19931,,11764821.0,4,8,1664812065,1343843364,1664812065.0,11764743,CC BY-SA 4.0,https://stackoverflow.com/questions/11764743/forcing-one-element-below-another,Forcing one element below another?,,,
19,"['html', 'css', 'text', 'alignment', 'margin']","{'account_id': 1743991, 'reputation': 161, 'user_id': 1594603, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/29a6bb348d04176b57c711457f04c684?s=256&d=identicon&r=PG', 'display_name': 'user1594603', 'link': 'https://stackoverflow.com/users/1594603/user1594603'}",True,30562,,11993891.0,3,7,1664662710,1345144179,1664662669.0,11993870,CC BY-SA 4.0,https://stackoverflow.com/questions/11993870/css-code-to-margin-space-above-text-only-without-effecting-the-background,CSS code to margin space above text Only without effecting the background?,,,
20,"['html', 'css', 'checkbox', 'styles']","{'account_id': 204938, 'reputation': 29918, 'user_id': 453435, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/4pzzK.jpg?s=256&g=1', 'display_name': 'Ky -', 'link': 'https://stackoverflow.com/users/453435/ky'}",True,3701,,12048731.0,4,6,1663874155,1345525249,,12048672,CC BY-SA 3.0,https://stackoverflow.com/questions/12048672/how-can-i-apply-styles-to-a-label-whose-checkbox-is-checked-using-only-css,How can I apply styles to a label whose checkbox is checked using only CSS?,,,
21,"['css', 'html', 'anchor']","{'account_id': 1268658, 'reputation': 13554, 'user_id': 1225413, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d105577f903c79da270c4723020612bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akhil Jain', 'link': 'https://stackoverflow.com/users/1225413/akhil-jain'}",True,26822,,11851972.0,2,21,1663006222,1344231178,,11822969,CC BY-SA 3.0,https://stackoverflow.com/questions/11822969/display-anchor-tag-to-full-width-as-a-button-in-html,display anchor tag to full width as a button in HTML?,,,
22,"['html', 'css', 'position', 'master-pages', 'parent-child']","{'user_type': 'does_not_exist', 'display_name': 'user557419'}",True,378959,1566331884.0,12071017.0,15,261,1662721033,1345629881,1570271846.0,12070759,CC BY-SA 4.0,https://stackoverflow.com/questions/12070759/make-absolute-positioned-div-expand-parent-div-height,Make absolute positioned div expand parent div height,,,
23,"['html', 'css', 'paypal']","{'account_id': 1061863, 'reputation': 79, 'user_id': 1063290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c006f1e098f02b6dde6029ac8fad33b7?s=256&d=identicon&r=PG', 'display_name': 'jpann', 'link': 'https://stackoverflow.com/users/1063290/jpann'}",False,9004,1524961738.0,,2,4,1662588030,1345564245,,12058635,CC BY-SA 3.0,https://stackoverflow.com/questions/12058635/html-css-paypal-button,HTML/CSS PayPal Button,,,
24,['css'],"{'account_id': 1480632, 'reputation': 3704, 'user_id': 1390119, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/9hHgS.jpg?s=256&g=1', 'display_name': 'Pwner', 'link': 'https://stackoverflow.com/users/1390119/pwner'}",True,13867,,12063719.0,2,28,1662549455,1345585379,,12063493,CC BY-SA 3.0,https://stackoverflow.com/questions/12063493/how-do-you-make-a-popup-overflow-a-scrolling-div,How do you make a popup overflow a scrolling div?,,,
25,"['html', 'css']","{'account_id': 968170, 'reputation': 2245, 'user_id': 991234, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/b48e4c549a62ba9a6972d3a78cee0dc8?s=256&d=identicon&r=PG', 'display_name': 'Joshua', 'link': 'https://stackoverflow.com/users/991234/joshua'}",True,180060,,11868708.0,9,32,1661960181,1344441424,1344441747.0,11868474,CC BY-SA 3.0,https://stackoverflow.com/questions/11868474/how-to-make-the-web-page-height-to-fit-screen-height,How to make the web page height to fit screen height,,,
26,"['css', 'responsive-design']","{'account_id': 1708998, 'reputation': 6607, 'user_id': 1567428, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b97087844500eaf12d6ad45688d96d3c?s=256&d=identicon&r=PG', 'display_name': 'nasty', 'link': 'https://stackoverflow.com/users/1567428/nasty'}",True,261752,1512850214.0,12158668.0,18,376,1661880295,1346154128,1504771735.0,12158540,CC BY-SA 3.0,https://stackoverflow.com/questions/12158540/does-displaynone-prevent-an-image-from-loading,Does &quot;display:none&quot; prevent an image from loading?,,,
27,"['html', 'css', 'styling']","{'account_id': 1244787, 'reputation': 69, 'user_id': 1206479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52b97f9d60eba89d19e814523fe372b3?s=256&d=identicon&r=PG', 'display_name': 'user1206479', 'link': 'https://stackoverflow.com/users/1206479/user1206479'}",True,13048,,,5,6,1661749850,1343974252,1343974718.0,11790214,CC BY-SA 3.0,https://stackoverflow.com/questions/11790214/does-anyone-know-how-to-add-superscripts-in-the-option-tag-of-select,Does anyone know how to add superscripts in the option tag of &lt;select&gt;,,,
28,"['css', 'web', 'position']","{'account_id': 1398022, 'reputation': 4932, 'user_id': 1583946, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/PaUHP.png?s=256&g=1', 'display_name': 'Dariush Jafari', 'link': 'https://stackoverflow.com/users/1583946/dariush-jafari'}",True,489,,11962680.0,3,0,1661681141,1344990004,1344997660.0,11962645,CC BY-SA 3.0,https://stackoverflow.com/questions/11962645/seting-two-positions-for-one-element-in-css,Seting two positions for one element in css,,,
29,"['html', 'css', 'distance', 'units-of-measurement']","{'user_type': 'does_not_exist', 'display_name': 'user1218247'}",True,268423,1447988359.0,11803273.0,10,513,1661560374,1344009565,1633355854.0,11799236,,https://stackoverflow.com/questions/11799236/should-i-use-px-or-rem-value-units-in-my-css,Should I use px or rem value units in my CSS?,1587050083.0,Opinion-based,
30,"['javascript', 'html', 'css', 'internationalization', 'right-to-left']","{'account_id': 1715678, 'reputation': 197, 'user_id': 1572790, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/cb2451ea16edd13bb1b98fcc7000c250?s=256&d=identicon&r=PG', 'display_name': 'Drstreet', 'link': 'https://stackoverflow.com/users/1572790/drstreet'}",True,15928,,11787780.0,5,14,1661548565,1343950740,1370431767.0,11787351,CC BY-SA 3.0,https://stackoverflow.com/questions/11787351/use-text-align-smartly-if-english-dir-ltr-if-arabic-dir-rtl,use text-align smartly (if english dir=ltr if arabic dir=rtl),,,
31,"['javascript', 'jquery', 'css', 'jquery-animate', 'css-animations']","{'account_id': 1614817, 'reputation': 792, 'user_id': 1492809, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/f6dbd379425e446a679798ae25e7d4bc?s=256&d=identicon&r=PG', 'display_name': 'Anuj Kaithwas', 'link': 'https://stackoverflow.com/users/1492809/anuj-kaithwas'}",True,28852,,12019253.0,5,12,1660921883,1345298365,,12019159,,https://stackoverflow.com/questions/12019159/infinite-rotation-animation-using-css-and-javascript,Infinite rotation animation using CSS and Javascript,1427121996.0,Needs more focus,
32,['css'],"{'account_id': 1446568, 'reputation': 1417, 'user_id': 1364822, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/388cb3a6705919e183844418c978b4b0?s=256&d=identicon&r=PG', 'display_name': 'manutenfruits', 'link': 'https://stackoverflow.com/users/1364822/manutenfruits'}",True,33852,,12216714.0,6,27,1660761317,1346420477,,12216572,CC BY-SA 3.0,https://stackoverflow.com/questions/12216572/add-alpha-channel-to-a-given-color,Add alpha channel to a given color,,,
33,"['html', 'css', 'css-shapes', 'zigzag']","{'account_id': 89702, 'reputation': 1945, 'user_id': 247306, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4ca776559ca356374d55da4e7e1f01af?s=256&d=identicon&r=PG', 'display_name': 'ambiguousmouse', 'link': 'https://stackoverflow.com/users/247306/ambiguousmouse'}",True,27382,,12031626.0,4,15,1660420270,1345425822,1520752003.0,12031328,CC BY-SA 3.0,https://stackoverflow.com/questions/12031328/css-zigzag-border-with-a-textured-background,CSS Zigzag Border with a Textured Background,,,
34,"['css', 'pseudo-class', 'css-selectors']","{'account_id': 945974, 'reputation': 1570, 'user_id': 973237, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/2dcab703a3c502e3d8d724b81f47d359?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/973237/vincent'}",True,60641,,11922208.0,4,57,1660420067,1344774610,1660420067.0,11922165,CC BY-SA 4.0,https://stackoverflow.com/questions/11922165/how-to-show-the-first-n-elements-of-a-block-and-hide-the-others-in-css,How to show the first N elements of a block and hide the others in css?,,,
35,"['css', 'font-size']","{'account_id': 1532340, 'reputation': 1269, 'user_id': 1429247, 'user_type': 'registered', 'accept_rate': 19, 'profile_image': 'https://www.gravatar.com/avatar/88829f7de51e5f3f661076a0a26e97f2?s=256&d=identicon&r=PG', 'display_name': 'TM23', 'link': 'https://stackoverflow.com/users/1429247/tm23'}",True,770,,12217315.0,2,-1,1660146100,1346422589,1660146100.0,12217217,CC BY-SA 4.0,https://stackoverflow.com/questions/12217217/em-versus-px-settings-for-fluid-layouts,Em versus px settings for fluid layouts,,,
36,"['css', 'overflow']","{'account_id': 13545, 'reputation': 31533, 'user_id': 27305, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/174ac998689321daaa7cfecf910522e4?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/27305/john'}",True,93383,,22927412.0,4,64,1659932345,1345236925,1533746793.0,12013066,CC BY-SA 4.0,https://stackoverflow.com/questions/12013066/how-to-ignore-parent-elements-overflowhidden-in-css,How to ignore parent element&#39;s overflow:hidden in css,,,
37,"['css', 'html']","{'account_id': 1781761, 'reputation': 137, 'user_id': 1624298, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/46538464d0b69c11d32a66af75c7a24f?s=256&d=identicon&r=PG', 'display_name': 'Ctea Ctea', 'link': 'https://stackoverflow.com/users/1624298/ctea-ctea'}",False,47,,,5,1,1659112088,1346077039,1495541086.0,12143776,CC BY-SA 3.0,https://stackoverflow.com/questions/12143776/replacing-a-text-block,Replacing a text block,,,
38,"['html', 'css']","{'account_id': 1781761, 'reputation': 137, 'user_id': 1624298, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/46538464d0b69c11d32a66af75c7a24f?s=256&d=identicon&r=PG', 'display_name': 'Ctea Ctea', 'link': 'https://stackoverflow.com/users/1624298/ctea-ctea'}",True,26587,,12142423.0,6,9,1659110325,1346071979,1346072513.0,12142386,CC BY-SA 3.0,https://stackoverflow.com/questions/12142386/replacing-an-image-in-an-img-tag-using-css,Replacing an image (in an &lt;img /&gt; tag) using css,,,
39,"['css', 'image']","{'account_id': 908188, 'reputation': 14363, 'user_id': 942659, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/e2abdd991dadaccf26692bcf797a314a?s=256&d=identicon&r=PG', 'display_name': 'Mahdi Ghiasi', 'link': 'https://stackoverflow.com/users/942659/mahdi-ghiasi'}",True,1075284,,29103071.0,19,528,1658842210,1343817802,1602363659.0,11757537,CC BY-SA 4.0,https://stackoverflow.com/questions/11757537/css-image-size-how-to-fill-but-not-stretch,"CSS Image size, how to fill, but not stretch?",,,
40,"['jquery', 'css']","{'account_id': 447429, 'reputation': 6765, 'user_id': 841046, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5bcc258250d3aa23024d099c2c5e09a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'matt_50', 'link': 'https://stackoverflow.com/users/841046/matt-50'}",True,6085,,11962207.0,3,3,1658150146,1344985690,1345019605.0,11962111,CC BY-SA 3.0,https://stackoverflow.com/questions/11962111/css-triangle-with-dynamic-height,CSS triangle with dynamic height,,,
41,"['html', 'css']","{'account_id': 1290500, 'reputation': 767, 'user_id': 1419073, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5f7e9e610b101f8933caa6a3b322555a?s=256&d=identicon&r=PG', 'display_name': 'Akshat Mittal', 'link': 'https://stackoverflow.com/users/1419073/akshat-mittal'}",True,22529,,12120364.0,1,11,1657878185,1345882275,1440876614.0,12120363,,https://stackoverflow.com/questions/12120363/how-to-exclude-an-element-via-id-in-css,How to exclude an Element (via ID) in CSS,,,"{'other_site': {'styling': {'tag_background_color': '#FFFFFF', 'tag_foreground_color': '#1087A4', 'link_color': '#1086A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'meta.superuser', 'site_url': 'https://meta.superuser.com', 'name': 'Meta Super User'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=superuser.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1250553600, 'open_beta_date': 1247529600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/apple-touch-icon@2.png', 'twitter_account': 'super_user', 'favicon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/apple-touch-icon.png', 'audience': 'computer enthusiasts and power users', 'site_url': 'https://superuser.com', 'api_site_parameter': 'superuser', 'logo_url': 'https://cdn.sstatic.net/Sites/superuser/Img/logo.png', 'name': 'Super User', 'site_type': 'main_site'}, 'on_date': 1345882716, 'question_id': 466139}"
42,"['filter', 'css', 'dropshadow']","{'account_id': 336024, 'reputation': 50974, 'user_id': 663447, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/3c5a518c8611ad19f80640cc80fe4383?s=256&d=identicon&r=PG', 'display_name': 'Harry', 'link': 'https://stackoverflow.com/users/663447/harry'}",True,1825,,11990414.0,3,3,1657145430,1345128906,1357471897.0,11989961,CC BY-SA 3.0,https://stackoverflow.com/questions/11989961/is-there-any-reason-to-use-css-box-shadow-over-drop-shadow,Is there any reason to use css box-shadow over drop-shadow?,,,
43,"['javascript', 'html', 'css', 'radio-button']","{'account_id': 1342501, 'reputation': 63, 'user_id': 1283926, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/8e644964542283abaedda4f79a86e9da?s=256&d=identicon&r=PG', 'display_name': 'isbjorn', 'link': 'https://stackoverflow.com/users/1283926/isbjorn'}",True,2556,,11743482.0,2,0,1656756031,1343746921,1656756031.0,11743069,CC BY-SA 4.0,https://stackoverflow.com/questions/11743069/show-2nd-div-when-radio-button-checked,Show 2nd div when radio button checked,,,
44,"['css', 'css-selectors', 'pseudo-element', 'css-content']","{'account_id': 274846, 'reputation': 5756, 'user_id': 567328, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/3425d6db52dcbd7769679e3f8b448883?s=256&d=identicon&r=PG', 'display_name': 'ChrisOdney', 'link': 'https://stackoverflow.com/users/567328/chrisodney'}",True,160366,,11999197.0,5,156,1656575951,1345166137,1449983341.0,11998593,CC BY-SA 3.0,https://stackoverflow.com/questions/11998593/can-i-have-multiple-before-pseudo-elements-for-the-same-element,Can I have multiple :before pseudo-elements for the same element?,,,
45,"['javascript', 'css']","{'account_id': 1198508, 'reputation': 541, 'user_id': 1169695, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/7842d480aa443f8b58ab7ec30963cc0c?s=256&d=identicon&r=PG', 'display_name': 'Rahil Pirani', 'link': 'https://stackoverflow.com/users/1169695/rahil-pirani'}",True,98045,,11833777.0,5,30,1656024562,1344277308,,11833759,CC BY-SA 3.0,https://stackoverflow.com/questions/11833759/add-stylesheet-to-head-using-javascript-in-body,Add stylesheet to Head using javascript in body,,,
46,"['html', 'css', 'safari']","{'account_id': 1795259, 'reputation': 11, 'user_id': 1634792, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f0bfa6335d77b697d02b21a540e37de?s=256&d=identicon&r=PG', 'display_name': 'Steven Heller', 'link': 'https://stackoverflow.com/users/1634792/steven-heller'}",True,1755,,,1,0,1655877126,1346292729,,12188988,,https://stackoverflow.com/questions/12188988/weird-button-outline-in-safari,Weird button outline in Safari,1346348547.0,too localized,
