,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from
15,"['css', 'vue.js', 'vuejs2', 'vue-component', 'vuetify.js']","{'account_id': 18742654, 'reputation': 89, 'user_id': 13665600, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/D8Xe5.png?s=256&g=1', 'display_name': 'Ven', 'link': 'https://stackoverflow.com/users/13665600/ven'}",True,2402,3,5,1665510863,1610532849,65699775,CC BY-SA 4.0,https://stackoverflow.com/questions/65699775/remove-box-shadow-from-expandable-data-table-in-vuetify,Remove Box Shadow from Expandable Data Table in Vuetify,65700002.0,1610539133.0,,,
16,"['c#', 'css', 'asp.net-core', 'blazor', 'blazor-webassembly']","{'account_id': 20280008, 'reputation': 131, 'user_id': 14874039, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/o8Id5.jpg?s=256&g=1', 'display_name': 'TharinduSK', 'link': 'https://stackoverflow.com/users/14874039/tharindusk'}",True,3543,5,6,1665480583,1609660951,65547764,CC BY-SA 4.0,https://stackoverflow.com/questions/65547764/blazor-webassembly-css-isolation-scoped-identities-doesnt-match,Blazor WebAssembly CSS isolation scoped identities doesn&#39;t match,,1644756774.0,,,
17,"['html', 'css', 'flexbox', 'css-grid']","{'account_id': 20499722, 'reputation': 29, 'user_id': 15043902, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/013e5bede4f96658801ff083fb742b4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'tony_92', 'link': 'https://stackoverflow.com/users/15043902/tony-92'}",False,306,4,2,1665477692,1611252461,65833305,CC BY-SA 4.0,https://stackoverflow.com/questions/65833305/flexbox-with-5-boxes,flexbox with 5 boxes,,1611255686.0,,,
18,"['html', 'css', 'flexbox', 'grid-layout']","{'account_id': 20139090, 'reputation': 402, 'user_id': 15067728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c7bf3da5005c21d235b74369c20f1a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fluxian', 'link': 'https://stackoverflow.com/users/15067728/fluxian'}",True,729,2,2,1665420234,1611436461,65864458,CC BY-SA 4.0,https://stackoverflow.com/questions/65864458/responsive-vertical-html-table,Responsive vertical HTML table,65864728.0,1665420234.0,,,
19,"['html', 'css']","{'account_id': 10119831, 'reputation': 257, 'user_id': 7477154, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff57fe9c9b378d4565c45b14dbc20bd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ferdousi', 'link': 'https://stackoverflow.com/users/7477154/ferdousi'}",True,196,4,2,1664958538,1609672923,65549238,CC BY-SA 4.0,https://stackoverflow.com/questions/65549238/how-can-i-use-css-animations-to-move-an-element-from-left-to-right,How can I use CSS animations to move an element from left to right?,65549400.0,1609673905.0,,,
20,"['javascript', 'css', 'animation', 'easing', 'scroll-snap']","{'account_id': 1206126, 'reputation': 1658, 'user_id': 1175739, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/KANBv.jpg?s=256&g=1', 'display_name': 'Klaas Leussink', 'link': 'https://stackoverflow.com/users/1175739/klaas-leussink'}",True,3580,1,3,1664832920,1611913395,65952068,CC BY-SA 4.0,https://stackoverflow.com/questions/65952068/determine-if-a-snap-scroll-elements-snap-scrolling-event-is-complete,Determine if a snap-scroll element&#39;s snap scrolling event is complete,66029649.0,1613339818.0,,,
21,"['javascript', 'html', 'css']","{'account_id': 1405645, 'reputation': 51, 'user_id': 1333447, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a84dd123a28d7e0569c275772f29e67?s=256&d=identicon&r=PG&f=1', 'display_name': 'I. Kaya', 'link': 'https://stackoverflow.com/users/1333447/i-kaya'}",False,393,1,0,1664781094,1609715518,65555875,CC BY-SA 4.0,https://stackoverflow.com/questions/65555875/scrolling-div-along-the-page-stop-at-the-bottom-of-itself-like-twitter,"Scrolling Div Along The Page, Stop at the Bottom of Itself (Like Twitter)",,1609877626.0,,,
22,['css'],"{'account_id': 1829904, 'reputation': 6854, 'user_id': 1661640, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/9f13446e25ffb956dc8f2a19607d459a?s=256&d=identicon&r=PG&f=1', 'display_name': 'AGamePlayer', 'link': 'https://stackoverflow.com/users/1661640/agameplayer'}",False,382,1,2,1664699075,1610343970,65661886,CC BY-SA 4.0,https://stackoverflow.com/questions/65661886/is-it-possible-to-set-an-elements-css-value-by-another-elements-value,Is it possible to set an element&#39;s CSS value by another element&#39;s value?,,,,,
23,"['javascript', 'css', 'reactjs', 'recharts']","{'account_id': 7006606, 'reputation': 565, 'user_id': 5370761, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/Y0cME.png?s=256&g=1', 'display_name': 'Leni', 'link': 'https://stackoverflow.com/users/5370761/leni'}",True,909,1,1,1664696702,1610642650,65723144,CC BY-SA 4.0,https://stackoverflow.com/questions/65723144/recharts-scatter-chart-shows-the-lowest-x-value-in-tooltip-when-chart-is-resized,Recharts scatter chart shows the lowest x value in tooltip when chart is resized,65733347.0,1610701529.0,,,
24,"['javascript', 'css', 'odoo-10']","{'account_id': 17497679, 'reputation': 21, 'user_id': 12688610, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f764bae8bce0ddfd330e0bc3cab6aff?s=256&d=identicon&r=PG&f=1', 'display_name': 'iuv.Li', 'link': 'https://stackoverflow.com/users/12688610/iuv-li'}",True,835,1,1,1664270408,1611125714,65804462,CC BY-SA 4.0,https://stackoverflow.com/questions/65804462/cannot-run-odoo-10-in-macos,Cannot run odoo 10 in macOS,65878763.0,1664270408.0,,,
25,"['html', 'css', 'github-pages']","{'account_id': 15195096, 'reputation': 13, 'user_id': 10964717, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-oYkfZjdvQJc/AAAAAAAAAAI/AAAAAAAATms/q3EyY2p6ruk/photo.jpg?sz=256', 'display_name': 'Alejandro CM', 'link': 'https://stackoverflow.com/users/10964717/alejandro-cm'}",True,1581,5,1,1664206227,1610581966,65711511,CC BY-SA 4.0,https://stackoverflow.com/questions/65711511/github-pages-not-showing-icons-and-images-of-my-css,Github Pages not showing Icons and images of my CSS,65711646.0,,,,
26,"['javascript', 'html', 'css']","{'account_id': 10601608, 'reputation': 135, 'user_id': 7808392, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/555f9fa34d66621e986421b5a352712c?s=256&d=identicon&r=PG&f=1', 'display_name': 'gowthami', 'link': 'https://stackoverflow.com/users/7808392/gowthami'}",False,932,3,0,1664059377,1611044991,65787818,CC BY-SA 4.0,https://stackoverflow.com/questions/65787818/how-to-share-link-from-my-app-to-signal-bottom-email-web-and-app,"how to share link from my app to signal, bottom, email web and app?",,,,,
27,"['css', 'tailwind-css']","{'account_id': 7421838, 'reputation': 8956, 'user_id': 5645843, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/abfc3c1270b2e181a9c1117b60462c98?s=256&d=identicon&r=PG&f=1', 'display_name': 'kjdion84', 'link': 'https://stackoverflow.com/users/5645843/kjdion84'}",False,5501,3,1,1663937390,1611439621,65864936,CC BY-SA 4.0,https://stackoverflow.com/questions/65864936/stop-element-underneath-fixed-overlay-from-scrolling-with-tailwind,Stop element underneath fixed overlay from scrolling with Tailwind,,1612200492.0,,,
28,"['javascript', 'css', 'reactjs', 'next.js']","{'account_id': 14566777, 'reputation': 1169, 'user_id': 10521235, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LTzh0.jpg?s=256&g=1', 'display_name': 'Jevon Cochran', 'link': 'https://stackoverflow.com/users/10521235/jevon-cochran'}",True,34458,11,17,1663676019,1611717124,65912413,CC BY-SA 4.0,https://stackoverflow.com/questions/65912413/how-to-add-multiple-classnames-to-nextjs-elements,How to add multiple classNames to nextjs elements,65926894.0,1611717253.0,,,
29,"['html', 'css', 'css-grid']","{'account_id': 25438, 'reputation': 262920, 'user_id': 65387, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/c0377fc1b08293d3362611978913a32b?s=256&d=identicon&r=PG', 'display_name': 'mpen', 'link': 'https://stackoverflow.com/users/65387/mpen'}",True,831,3,0,1663489204,1610245681,65649642,CC BY-SA 4.0,https://stackoverflow.com/questions/65649642/square-css-grid-with-square-images,Square CSS grid with square images?,73761129.0,1663489204.0,,,
30,"['css', 'reactjs', 'css-gradients']","{'account_id': 20461475, 'reputation': 51, 'user_id': 15014015, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GikoF4wj4af1DuueJLrkG13sWA_yPYp2x36e5UH=k-s256', 'display_name': 'DansFuture', 'link': 'https://stackoverflow.com/users/15014015/dansfuture'}",False,224,1,0,1663167825,1611164163,65814667,CC BY-SA 4.0,https://stackoverflow.com/questions/65814667/gradients-in-css-dont-work-for-me-in-react,Gradients in CSS Don&#39;t Work for Me in React,,1611219367.0,,,
31,"['css', 'google-chrome', 'css-position']","{'account_id': 12351422, 'reputation': 785, 'user_id': 9009780, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1742669715751592/picture?type=large', 'display_name': 'Kolawole Emmanuel Izzy', 'link': 'https://stackoverflow.com/users/9009780/kolawole-emmanuel-izzy'}",True,664,2,4,1663144246,1611655824,65899348,CC BY-SA 4.0,https://stackoverflow.com/questions/65899348/prevent-chrome-browser-from-converting-position-property-to-inset,Prevent Chrome browser from converting position property to inset,,1613295916.0,,,
32,"['html', 'jquery', 'css', 'owl-carousel']","{'account_id': 19595776, 'reputation': 31, 'user_id': 14826027, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38519c77c449468d3f5540ba91acc50c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ziora', 'link': 'https://stackoverflow.com/users/14826027/ziora'}",False,2942,1,1,1662460672,1611620082,65894216,CC BY-SA 4.0,https://stackoverflow.com/questions/65894216/how-to-implement-a-3d-slider-on-owl-carousel-2,How to implement a 3D slider on Owl-carousel 2?,,,,,
33,"['html', 'css', 'html-select', 'highlight']","{'account_id': 19345923, 'reputation': 47, 'user_id': 14144496, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GizlgmqKhpxpxoncUZydulodkIrelauTOc69dFANA=k-s256', 'display_name': 'Cranky Unicorn', 'link': 'https://stackoverflow.com/users/14144496/cranky-unicorn'}",True,291,1,1,1661968999,1611402268,65858816,CC BY-SA 4.0,https://stackoverflow.com/questions/65858816/html-select-option-how-to-set-up-click-selected-color,HTML &lt;select&gt; &lt;option&gt; How to set up click/selected color?,65860251.0,1661968999.0,,,
34,"['html', 'css', 'tailwind-css']","{'account_id': 9519329, 'reputation': 1115, 'user_id': 7074701, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/53d4831443dc090738a8c8e78a080d06?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eddie Dane', 'link': 'https://stackoverflow.com/users/7074701/eddie-dane'}",True,18541,7,20,1661906091,1611673205,65903737,CC BY-SA 4.0,https://stackoverflow.com/questions/65903737/configure-container-max-width-at-specific-breakpoints-tailwindcss,Configure .container max-width at specific breakpoints - Tailwindcss,67915435.0,,,,
35,"['python', 'html', 'css', 'plotly']","{'account_id': 11793378, 'reputation': 75, 'user_id': 8628749, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/146180909322554/picture?type=large', 'display_name': 'Alexandre Pecorilla', 'link': 'https://stackoverflow.com/users/8628749/alexandre-pecorilla'}",False,450,1,5,1661893154,1610373184,65668158,CC BY-SA 4.0,https://stackoverflow.com/questions/65668158/plotly-change-font-and-background-color-when-hovering-dropdown-button,Plotly change font and background color when hovering dropdown button,,,,,
36,"['javascript', 'css']","{'account_id': 324959, 'reputation': 5669, 'user_id': 645854, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/ae01168a9c043558aaddb79de5562e36?s=256&d=identicon&r=PG', 'display_name': 'lviggiani', 'link': 'https://stackoverflow.com/users/645854/lviggiani'}",True,238,2,1,1661802309,1610533315,65699916,CC BY-SA 4.0,https://stackoverflow.com/questions/65699916/adding-children-to-custom-elements,Adding children to custom elements,65701774.0,,,,
37,"['html', 'css', 'collapsable']","{'account_id': 17245151, 'reputation': 173, 'user_id': 12486614, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6cddc08ca25da04e9a646c2748546529?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheMayerof', 'link': 'https://stackoverflow.com/users/12486614/themayerof'}",True,463,4,0,1661577652,1609868499,65583898,CC BY-SA 4.0,https://stackoverflow.com/questions/65583898/collapsible-div-css-need-it-so-start-closed,collapsible div css - need it so start closed,,1609869497.0,,,
38,"['javascript', 'html', 'css', 'socket.io']","{'account_id': 19850089, 'reputation': 2290, 'user_id': 14540754, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZYj8V.png?s=256&g=1', 'display_name': 'Cohen', 'link': 'https://stackoverflow.com/users/14540754/cohen'}",True,3662,1,11,1661327501,1610628970,65719387,CC BY-SA 4.0,https://stackoverflow.com/questions/65719387/browser-tab-badge-notification,Browser tab badge notification,65720799.0,1610634292.0,,,
39,"['javascript', 'css', 'reactjs', 'chakra-ui']","{'account_id': 7745964, 'reputation': 3, 'user_id': 7123262, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FpcZ9.jpg?s=256&g=1', 'display_name': 'gskll', 'link': 'https://stackoverflow.com/users/7123262/gskll'}",True,2082,1,0,1661227269,1609948312,65598974,CC BY-SA 4.0,https://stackoverflow.com/questions/65598974/chakra-ui-how-to-display-several-prop-style-values-with-one-prop,CHAKRA-UI: how to display several prop style values with one prop?,,1661227269.0,,,
40,"['html', 'css']","{'account_id': 15946607, 'reputation': 3570, 'user_id': 11506995, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-j2OMSnHRnJw/AAAAAAAAAAI/AAAAAAAABNU/7klpIrg6gYM/photo.jpg?sz=256', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/11506995/nick'}",True,1397,3,11,1661208224,1611792214,65929206,CC BY-SA 4.0,https://stackoverflow.com/questions/65929206/sticky-header-input-scrolls-on-input,Sticky header input scrolls on input,66345821.0,,,,
41,"['python', 'html', 'css', 'flask']","{'account_id': 19641550, 'reputation': 33, 'user_id': 14377488, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-H7542z9Ccaw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl9z_IagtRSlaW7WT5x-G5LLGzIww/photo.jpg?sz=256', 'display_name': 'Olive', 'link': 'https://stackoverflow.com/users/14377488/olive'}",False,66,0,0,1661120950,1611544138,65878478,CC BY-SA 4.0,https://stackoverflow.com/questions/65878478/tabular-menu-on-flask,Tabular Menu On Flask,,1611564971.0,,,
42,"['html', 'css', 'bootstrap-4', 'drupal-8', 'bootstrap-icons']","{'account_id': 20300480, 'reputation': 83, 'user_id': 14890003, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91ccd38c2f234a3c7726cf5972da9486?s=256&d=identicon&r=PG&f=1', 'display_name': 'mlllmmlml', 'link': 'https://stackoverflow.com/users/14890003/mlllmmlml'}",False,438,2,0,1660656695,1611748245,65918572,CC BY-SA 4.0,https://stackoverflow.com/questions/65918572/how-to-add-an-icon-before-the-text,How to add an icon before the text?,,,,,
43,"['javascript', 'css', 'angular', 'bootstrap-4']","{'account_id': 16838340, 'reputation': 53, 'user_id': 12174325, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBsCP17U901sL1_TlgabspJrHLLsMBY4JvIKhrJOg=k-s256', 'display_name': 'Yohan Rashmitha', 'link': 'https://stackoverflow.com/users/12174325/yohan-rashmitha'}",True,220,2,0,1660469611,1611655848,65899352,CC BY-SA 4.0,https://stackoverflow.com/questions/65899352/how-to-prevent-angular-auto-navigate-to-middle-of-the-page,How to prevent Angular auto navigate to middle of the page,,,,,
44,"['css', 'flexbox', 'css-grid']","{'account_id': 48726, 'reputation': 30838, 'user_id': 144833, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/GHAT8.jpg?s=256&g=1', 'display_name': 'Oscar Godson', 'link': 'https://stackoverflow.com/users/144833/oscar-godson'}",True,963,3,3,1660075406,1611003811,65782044,CC BY-SA 4.0,https://stackoverflow.com/questions/65782044/without-media-queries-how-to-achieve-3-column-desktop-to-1-column-mobile-layout,Without media queries how to achieve 3 column desktop to 1 column mobile layout,,1611006869.0,,,
45,"['javascript', 'jquery', 'css', 'sass']","{'account_id': 3625950, 'reputation': 5820, 'user_id': 3023588, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/fd141e5037264781f9284db406ff369a?s=256&d=identicon&r=PG&f=1', 'display_name': 'espresso_coffee', 'link': 'https://stackoverflow.com/users/3023588/espresso-coffee'}",False,64,1,0,1660071689,1612068580,65975841,CC BY-SA 4.0,https://stackoverflow.com/questions/65975841/how-to-set-the-css-attribute-based-on-the-font-awesome-class,How to set the CSS attribute based on the font awesome class?,,1612109502.0,,,
46,"['javascript', 'html', 'css']","{'account_id': 14838076, 'reputation': 3169, 'user_id': 10715551, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-8x4H1HHVIAo/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-hc2CYqXQnqd3r2sWKJNmN5NkurzQ/mo/photo.jpg?sz=256', 'display_name': 'Sara Ree', 'link': 'https://stackoverflow.com/users/10715551/sara-ree'}",True,398,1,4,1659943077,1609587883,65538718,CC BY-SA 4.0,https://stackoverflow.com/questions/65538718/intense-gpu-usage-for-animations-playing-over-blurred-background,Intense GPU usage for animations playing over blurred background,73274114.0,1609590549.0,,,
47,"['javascript', 'css', 'reactjs', 'create-react-app']","{'account_id': 17623367, 'reputation': 318, 'user_id': 12788827, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48235ef04be0a35f9160c7ff7765d457?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cirrus86', 'link': 'https://stackoverflow.com/users/12788827/cirrus86'}",True,3060,2,3,1659626363,1610178746,65640493,CC BY-SA 4.0,https://stackoverflow.com/questions/65640493/cannot-import-from-public-folder-in-css-create-react-app,Cannot import from public folder in CSS Create React App,,1610182892.0,,,
