,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
13,"['javascript', 'jquery', 'css', 'firefox', 'css-selectors']","{'account_id': 4905853, 'reputation': 239, 'user_id': 3952615, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'GopalaKrishnan subramanian', 'link': 'https://stackoverflow.com/users/3952615/gopalakrishnan-subramanian'}",False,2893,0,11,1665756636,1576731240,,59403486,CC BY-SA 4.0,https://stackoverflow.com/questions/59403486/how-to-resolve-the-css-warning-in-firefox-71-version,How to resolve the CSS warning in Firefox 71 version,,,,,
14,"['javascript', 'css']","{'account_id': 7449257, 'reputation': 29, 'user_id': 5664572, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82f6892605bb3b175b94fd036547bda8?s=256&d=identicon&r=PG&f=1', 'display_name': 'S.Gal', 'link': 'https://stackoverflow.com/users/5664572/s-gal'}",True,108,1,0,1665587215,1577198939,1665587215.0,59470418,CC BY-SA 4.0,https://stackoverflow.com/questions/59470418/javascript-element-translate-and-lifecycle,Javascript element translate and lifecycle,,,,,
15,"['python', 'html', 'css', 'django', 'jinja2']","{'account_id': 14339489, 'reputation': 187, 'user_id': 10358054, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43208529b411e570ef2e266879d77651?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anjali', 'link': 'https://stackoverflow.com/users/10358054/anjali'}",False,233,1,0,1665229423,1576085266,1576086165.0,59291119,CC BY-SA 4.0,https://stackoverflow.com/questions/59291119/django-error-in-using-jinja-code-inside-style-tag,Django Error in using jinja code inside style tag,,,,,
16,"['html', 'css']","{'account_id': 127918, 'reputation': 142454, 'user_id': 325418, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/eb71c362ddeda80c2668d2575e97bc70?s=256&d=identicon&r=PG', 'display_name': 'nonopolarity', 'link': 'https://stackoverflow.com/users/325418/nonopolarity'}",False,571,3,0,1664618317,1577765859,1577783725.0,59539510,CC BY-SA 4.0,https://stackoverflow.com/questions/59539510/css-url-path-works-if-it-is-a-web-server-but-not-when-it-is-a-local-file,CSS url() path works if it is a web server but not when it is a local file?,,,,,
17,"['java', 'css', 'javafx', 'canvas', 'border']","{'account_id': 5647593, 'reputation': 350, 'user_id': 4469165, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/gPeTU.png?s=256&g=1', 'display_name': 'Andy', 'link': 'https://stackoverflow.com/users/4469165/andy'}",True,506,1,0,1664434525,1576751707,1576752425.0,59407888,,https://stackoverflow.com/questions/59407888/howto-set-a-border-around-a-canvas-in-javafx,HowTo set a border around a Canvas in Javafx,,1576757129.0,Duplicate,,
18,"['css', 'reactjs', 'fullcalendar']","{'account_id': 15117108, 'reputation': 41, 'user_id': 10909075, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/382e4cfd38bec37129ff7aa596d25587?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pbala', 'link': 'https://stackoverflow.com/users/10909075/pbala'}",True,4879,3,2,1664341487,1575466064,1575472121.0,59177150,CC BY-SA 4.0,https://stackoverflow.com/questions/59177150/is-it-possible-customise-fullcalendar-with-css-in-react,is it possible Customise FullCalendar with css in react?,,,,,
19,"['javascript', 'css', 'chatbot', 'botman']","{'account_id': 12712755, 'reputation': 173, 'user_id': 9235860, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9e1e9fe905833675bde19ba4017da06?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nenad', 'link': 'https://stackoverflow.com/users/9235860/nenad'}",True,2788,3,2,1663476452,1576075107,,59288180,CC BY-SA 4.0,https://stackoverflow.com/questions/59288180/how-can-i-change-default-backround-color-of-botman-io-widget,How can I change default backround color of botman.io widget,59387759.0,,,,
20,"['javascript', 'css', 'reactjs', 'material-ui', 'css-in-js']","{'account_id': 7552041, 'reputation': 2113, 'user_id': 5733078, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/486048318249673/picture?type=large', 'display_name': 'devamat', 'link': 'https://stackoverflow.com/users/5733078/devamat'}",True,8470,3,4,1663309154,1575770407,,59231839,CC BY-SA 4.0,https://stackoverflow.com/questions/59231839/material-ui-global-css-variables,Material UI global css variables,59231985.0,,,,
21,"['css', 'reactjs', 'performance', 'fonts']","{'account_id': 2743102, 'reputation': 65, 'user_id': 2364130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cacfff0c27a988f91726d3c879f62dce?s=256&d=identicon&r=PG', 'display_name': 'Chris Lau', 'link': 'https://stackoverflow.com/users/2364130/chris-lau'}",True,6004,4,5,1663236698,1577619807,,59519085,CC BY-SA 4.0,https://stackoverflow.com/questions/59519085/custom-ttf-fonts-loading-slowly-in-react-app,Custom TTF fonts loading slowly in React app,59519567.0,,,,
22,"['html', 'css', 'responsive-design', 'media-queries']","{'account_id': 14304616, 'reputation': 523, 'user_id': 10332967, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XlgdU.jpg?s=256&g=1', 'display_name': 'Azazel', 'link': 'https://stackoverflow.com/users/10332967/azazel'}",True,152,3,0,1662827365,1576455471,,59349230,CC BY-SA 4.0,https://stackoverflow.com/questions/59349230/div-not-letting-100-of-width-when-resizing-browser,Div not letting 100% of width when resizing browser,,,,,
23,"['html', 'css', 'truncate']","{'account_id': 197653, 'reputation': 797, 'user_id': 441851, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/30406733e1eed5cfb54e4782da4fd4e7?s=256&d=identicon&r=PG', 'display_name': 'BoBoDev', 'link': 'https://stackoverflow.com/users/441851/bobodev'}",True,1648,2,3,1662026306,1577141750,1662026306.0,59462092,CC BY-SA 4.0,https://stackoverflow.com/questions/59462092/how-to-do-text-overflow-ellipsis-in-reverse,How to do text-overflow: ellipsis in reverse?,59462101.0,,,,
24,"['css', 'reactjs', 'react-router-dom']","{'user_type': 'does_not_exist', 'display_name': 'user12560633'}",True,5749,3,2,1661845938,1576802193,1576866810.0,59418570,CC BY-SA 4.0,https://stackoverflow.com/questions/59418570/css-not-changing-when-using-react-router-to-route-to-another-component,CSS not changing when using React Router to route to another component,,,,,
25,"['html', 'css', 'flexbox']","{'account_id': 17380171, 'reputation': 103, 'user_id': 12592572, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/149dee1b1158ddb053a2e036a1e1a921?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vern', 'link': 'https://stackoverflow.com/users/12592572/vern'}",True,2624,1,10,1661806110,1577306514,1661806110.0,59481712,CC BY-SA 4.0,https://stackoverflow.com/questions/59481712/how-can-i-reverse-flexbox-direction-on-wrap-to-achieve-snake-wrap,How can I reverse flexbox direction on wrap to achieve &quot;snake wrap&quot;?,59481851.0,,,,
26,"['css', 'reactjs', 'pseudo-element']","{'account_id': 13732834, 'reputation': 929, 'user_id': 9909941, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jxMv82RGNHw/AAAAAAAAAAI/AAAAAAAAADU/trJIQgEMWRs/photo.jpg?sz=256', 'display_name': 'tanner burton', 'link': 'https://stackoverflow.com/users/9909941/tanner-burton'}",True,578,3,1,1661606739,1576883126,1577159410.0,59432202,CC BY-SA 4.0,https://stackoverflow.com/questions/59432202/how-to-detect-if-a-psudo-element-after-was-clicked-in-react-js,How to detect if a psudo-element (::after) was clicked in React.js,59432274.0,,,,
27,"['javascript', 'html', 'ios', 'css', 'safari']","{'account_id': 14609412, 'reputation': 2739, 'user_id': 10551293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b936f00774458ee4dbd7812407ddc143?s=256&d=identicon&r=PG&f=1', 'display_name': 'swift-lynx', 'link': 'https://stackoverflow.com/users/10551293/swift-lynx'}",True,17845,9,25,1660839785,1575541614,1614074172.0,59193062,CC BY-SA 4.0,https://stackoverflow.com/questions/59193062/how-to-disable-scrolling-on-body-in-ios-13-safari-when-saved-as-pwa-to-the-home,How to disable scrolling on body in iOS 13 safari (when saved as PWA to the homescreen)?,63518068.0,,,,
28,"['javascript', 'css']","{'account_id': 13955025, 'reputation': 169, 'user_id': 10077661, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UU1nUyCI2pU/AAAAAAAAAAI/AAAAAAAABXU/2kaeKSc3JRs/photo.jpg?sz=256', 'display_name': 'Jake Durell', 'link': 'https://stackoverflow.com/users/10077661/jake-durell'}",True,783,2,-1,1660512384,1575132577,1575218812.0,59118254,CC BY-SA 4.0,https://stackoverflow.com/questions/59118254/cannot-see-inputted-text-in-textarea-and-input-fields-on-iphone,cannot see inputted text in textarea and input fields on iPhone,59118316.0,,,,
29,"['html', 'css', 'flexbox']","{'account_id': 1092093, 'reputation': 4511, 'user_id': 1086511, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9f137c8bccd23ae845550c5e95c1e31b?s=256&d=identicon&r=PG', 'display_name': 'Rodrigo', 'link': 'https://stackoverflow.com/users/1086511/rodrigo'}",True,1416,5,8,1660048878,1575981999,1575989830.0,59267588,CC BY-SA 4.0,https://stackoverflow.com/questions/59267588/why-is-overflow-y-hidden-creating-a-horizontal-scroll-bar-in-my-flex-layout,Why is overflow-y: hidden creating a horizontal scroll bar in my flex layout?,59271900.0,,,,
30,"['css', 'reactjs', 'select', 'drop-down-menu', 'material-design']","{'account_id': 6881483, 'reputation': 2709, 'user_id': 5288074, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/25380be006e12602a7627270d2bb5956?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lara', 'link': 'https://stackoverflow.com/users/5288074/lara'}",False,8682,2,7,1659989010,1575949406,1575950208.0,59259893,CC BY-SA 4.0,https://stackoverflow.com/questions/59259893/outlined-not-working-in-material-ui-select,&#39;outlined&#39; not working in Material UI Select,,,,,
31,"['html', 'css', 'css-position']","{'account_id': 7846601, 'reputation': 1056, 'user_id': 5931472, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/73ec853f97da1ab71ba652d24da0ccf8?s=256&d=identicon&r=PG', 'display_name': 'Laef', 'link': 'https://stackoverflow.com/users/5931472/laef'}",True,1503,2,7,1658947609,1575354811,1575600772.0,59151352,CC BY-SA 4.0,https://stackoverflow.com/questions/59151352/css-scroll-inside-a-parent-while-hovering-a-fixed-child,CSS - Scroll inside a parent while hovering a fixed child,73143164.0,,,,
32,"['javascript', 'html', 'css']","{'account_id': 14548622, 'reputation': 31, 'user_id': 10508201, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-am_giCaikwM/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWRz0ENOP4tyI331LieVgzz956xAQ/mo/photo.jpg?sz=256', 'display_name': 'Jephtah Jephtah', 'link': 'https://stackoverflow.com/users/10508201/jephtah-jephtah'}",False,333,1,0,1658759686,1577021337,,59444595,CC BY-SA 4.0,https://stackoverflow.com/questions/59444595/am-trying-to-make-my-materialize-carousel-a-video-instead-of-image,Am trying to make my materialize carousel a video instead of image,,,,,
33,"['html', 'css', 'web-component', 'native-web-component']","{'account_id': 9547494, 'reputation': 2560, 'user_id': 7092900, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/dd63573fc5c6bb06de5243747e027fea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Max888', 'link': 'https://stackoverflow.com/users/7092900/max888'}",True,894,1,1,1658690278,1576876002,,59431342,CC BY-SA 4.0,https://stackoverflow.com/questions/59431342/web-components-extend-native-elements-style,Web Components - extend native element&#39;s style,59435638.0,,,,
34,"['css', 'web-component']","{'account_id': 42916, 'reputation': 20886, 'user_id': 125212, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/cc4c37d7b7bdfa395b2fcdad7aa86125?s=256&d=identicon&r=PG', 'display_name': 'Jackie', 'link': 'https://stackoverflow.com/users/125212/jackie'}",True,1935,1,5,1658518446,1577481570,,59506128,CC BY-SA 4.0,https://stackoverflow.com/questions/59506128/how-do-i-style-the-last-slotted-element-in-a-web-component,How do I style the last slotted element in a web component,59532796.0,,,,
35,"['html', 'css', 'button']","{'account_id': 1829422, 'reputation': 2961, 'user_id': 2733244, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://graph.facebook.com/664688155/picture?type=large', 'display_name': 'wortwart', 'link': 'https://stackoverflow.com/users/2733244/wortwart'}",True,282,2,0,1658252197,1576599450,1658252197.0,59378204,CC BY-SA 4.0,https://stackoverflow.com/questions/59378204/how-can-i-restore-button-default-styles,How can I restore button default styles?,,,,,
36,"['html', 'css', 'overflow', 'trim', 'ellipsis']","{'account_id': 1722473, 'reputation': 2663, 'user_id': 1577926, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/b62c01a323cae019b26bef7a3fc8fc1d?s=256&d=identicon&r=PG', 'display_name': 'JasperZelf', 'link': 'https://stackoverflow.com/users/1577926/jasperzelf'}",False,1184,0,1,1658224277,1575376681,1658224277.0,59157322,CC BY-SA 4.0,https://stackoverflow.com/questions/59157322/overflow-ellipsis-in-middle-of-a-string,Overflow: Ellipsis in middle of a string,,,,,
37,"['javascript', 'html', 'css', 'vue-component', 'vuejs3']","{'account_id': 16632747, 'reputation': 664, 'user_id': 12020232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ca9f684dfc0f3cb3c8866d0b45bcc4b?s=256&d=identicon&r=PG', 'display_name': 'Pranav', 'link': 'https://stackoverflow.com/users/12020232/pranav'}",True,309,4,1,1657933896,1576841916,1592644375.0,59424693,CC BY-SA 4.0,https://stackoverflow.com/questions/59424693/whats-the-correct-ways-of-two-way-binding-props-in-vue,What&#39;s the correct ways of two-way binding props in Vue?,59425643.0,,,,
38,"['javascript', 'css', 'css-transitions']","{'account_id': 17280509, 'reputation': 27, 'user_id': 12514150, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/192d0700d2b9aed18a8be0a32aa225ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'Toryn', 'link': 'https://stackoverflow.com/users/12514150/toryn'}",True,670,2,1,1657932568,1576011764,1576013248.0,59275307,,https://stackoverflow.com/questions/59275307/css-transition-not-working-with-javascript,CSS Transition Not Working with Javascript,59275418.0,1576014678.0,Duplicate,,
39,"['javascript', 'css', 'vue.js', 'printing', 'vuejs2']","{'account_id': 14553481, 'reputation': 730, 'user_id': 10511664, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Hh14vzvNh3Y/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DV3tf3XHmmJly-6Fh8aeqoD5ALPyg/mo/photo.jpg?sz=256', 'display_name': 'manish thakur', 'link': 'https://stackoverflow.com/users/10511664/manish-thakur'}",True,8724,3,13,1657917951,1576477895,1578947157.0,59351520,CC BY-SA 4.0,https://stackoverflow.com/questions/59351520/printing-elements-with-vuejs-using-3rd-party-libraries,Printing elements with VueJS using 3rd party libraries,59388548.0,,,,
40,"['javascript', 'css', 'vuejs2', 'watch']","{'account_id': 7707169, 'reputation': 317, 'user_id': 5837773, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/AeXsi.png?s=256&g=1', 'display_name': 'Gregor Sotošek', 'link': 'https://stackoverflow.com/users/5837773/gregor-soto%c5%a1ek'}",False,1081,2,0,1657776347,1576084719,1657776347.0,59290960,CC BY-SA 4.0,https://stackoverflow.com/questions/59290960/vue-v-bindclass-how-to-react-with-a-value-of-computed-property-object-ne,vue - v-bind:class . . how to react with a value of computed property object (nested)?,,,,,
41,"['css', 'reactjs', 'react-native', 'next.js', 'amp-html']","{'user_type': 'does_not_exist', 'display_name': 'user2157850'}",True,4099,5,3,1657623541,1577311144,,59482125,CC BY-SA 4.0,https://stackoverflow.com/questions/59482125/next-js-amp-css,Next.JS + AMP CSS,59482277.0,,,,
42,"['javascript', 'html', 'css']","{'account_id': 3674701, 'reputation': 5124, 'user_id': 3061047, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'physicsboy', 'link': 'https://stackoverflow.com/users/3061047/physicsboy'}",True,891,3,5,1657561031,1575542673,,59193405,CC BY-SA 4.0,https://stackoverflow.com/questions/59193405/change-css-with-properties-defined-in-an-object,Change CSS with properties defined in an object,59193691.0,,,,
43,"['css', 'reactjs', 'antd', 'offline-mode']","{'account_id': 2397559, 'reputation': 149, 'user_id': 2096074, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a91dd08c59e893f98b8ffa87f1afb753?s=256&d=identicon&r=PG', 'display_name': 'Ikeem Wilson', 'link': 'https://stackoverflow.com/users/2096074/ikeem-wilson'}",True,1340,3,0,1657182029,1576680252,,59394428,CC BY-SA 4.0,https://stackoverflow.com/questions/59394428/use-of-ant-design-icons-while-offline,Use of Ant Design Icons While Offline,59624523.0,,,,
44,"['html', 'css', 'cdn']","{'account_id': 17391119, 'reputation': 9, 'user_id': 12601622, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Ps5rk8D5t4o/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdic9F4GxrMU1dsDgvPe5cU35STBg/photo.jpg?sz=256', 'display_name': 'Preetam Chakravarty', 'link': 'https://stackoverflow.com/users/12601622/preetam-chakravarty'}",False,1746,2,1,1655848152,1577370914,1655848152.0,59489839,CC BY-SA 4.0,https://stackoverflow.com/questions/59489839/bootstrap-cdn-is-not-working-when-i-use-cdn-instead-of-hosting-remotely-by-using,Bootstrap CDN is not working when I use CDN instead of hosting remotely by using the downloaded .css file,,,,,
45,"['html', 'css', 'svg', 'clip-path']","{'account_id': 15055826, 'reputation': 3162, 'user_id': 10866113, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OUL6k.jpg?s=256&g=1', 'display_name': 'Thanveer Shah', 'link': 'https://stackoverflow.com/users/10866113/thanveer-shah'}",True,724,1,3,1655544628,1576588804,1596624460.0,59375148,CC BY-SA 4.0,https://stackoverflow.com/questions/59375148/css-shape-masking-with-image,CSS Shape masking with image,59381339.0,,,,
46,"['javascript', 'html', 'css', 'navbar', 'nav']","{'account_id': 17308634, 'reputation': 1, 'user_id': 12536804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07a7fd556e7f58f9f3a61cd0831e4bc3?s=256&d=identicon&r=PG&f=1', 'display_name': 'tester54321', 'link': 'https://stackoverflow.com/users/12536804/tester54321'}",False,4857,4,0,1655138907,1576330804,1598944514.0,59335648,CC BY-SA 4.0,https://stackoverflow.com/questions/59335648/trying-to-make-nav-bar-hidden-when-in-mobile-view,Trying to make nav bar hidden when in mobile view,,,,,
47,"['c#', 'html', 'css', 'anglesharp']","{'account_id': 17253374, 'reputation': 43, 'user_id': 12493042, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ea14896af90e0352d7e9adbbed06b03?s=256&d=identicon&r=PG&f=1', 'display_name': 'BigTing', 'link': 'https://stackoverflow.com/users/12493042/bigting'}",True,1387,1,0,1655043474,1575660117,,59219106,CC BY-SA 4.0,https://stackoverflow.com/questions/59219106/parsing-css-with-anglesharp,Parsing CSS with AngleSharp,59219956.0,,,,
