,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,migrated_from
19,"['javascript', 'css', 'ruby-characters']","{'account_id': 231313, 'reputation': 26042, 'user_id': 495470, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/16bbc7f782efd1c489a0d0d9e6075291?s=256&d=identicon&r=PG', 'display_name': 'Lri', 'link': 'https://stackoverflow.com/users/495470/lri'}",True,1827,4,10,1661054193,1353224762,1444810677.0,13438391,CC BY-SA 3.0,https://stackoverflow.com/questions/13438391/preventing-text-in-rt-tags-furigana-from-being-selected,Preventing text in rt tags (furigana) from being selected,,15718938.0,,,
20,"['html', 'css', 'firefox', 'overflow', 'padding']","{'account_id': 226385, 'reputation': 6519, 'user_id': 487397, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/46ff3d0554f2c1671323bd39cd856beb?s=256&d=identicon&r=PG', 'display_name': 'Philip', 'link': 'https://stackoverflow.com/users/487397/philip'}",True,82918,13,75,1660577936,1353409693,1660577936.0,13471910,CC BY-SA 4.0,https://stackoverflow.com/questions/13471910/no-padding-when-using-overflow-auto,No padding when using overflow: auto,,22040425.0,,,
21,"['css', 'wordpress', 'firefox', 'overflow']","{'account_id': 983851, 'reputation': 491, 'user_id': 1002847, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/3feefaed616da955020af445b6970506?s=256&d=identicon&r=PG', 'display_name': 'ruudy', 'link': 'https://stackoverflow.com/users/1002847/ruudy'}",False,12560,2,0,1660576090,1352194638,1352194822.0,13248215,CC BY-SA 3.0,https://stackoverflow.com/questions/13248215/overflow-hidden-doesnt-work-on-firefox,Overflow hidden doesn&#39;t work on firefox,,,,,
22,"['google-chrome', 'css', 'radial-gradients']","{'account_id': 437729, 'reputation': 209965, 'user_id': 825568, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/061dbecb6643f2f75580d4ea57853674?s=256&d=identicon&r=PG', 'display_name': 'Joseph Silber', 'link': 'https://stackoverflow.com/users/825568/joseph-silber'}",True,2480,2,4,1660480445,1353389439,1495535384.0,13467123,CC BY-SA 3.0,https://stackoverflow.com/questions/13467123/pixelated-rendering-of-radial-gradient-in-chrome-on-windows-7,Pixelated rendering of radial gradient in Chrome on Windows 7,,13474662.0,,,
23,['css'],"{'account_id': 1409376, 'reputation': 259, 'user_id': 1336293, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/MRGjh.jpg?s=256&g=1', 'display_name': 'Lightcoder', 'link': 'https://stackoverflow.com/users/1336293/lightcoder'}",True,833,1,1,1660226768,1353998267,1660226768.0,13578681,CC BY-SA 4.0,https://stackoverflow.com/questions/13578681/can-we-define-height-and-width-of-an-element-using-em-units-in-css,Can we define height and width of an element using em units in css?,,,,,
24,"['javascript', 'css', 'font-size', 'percentage']","{'account_id': 366797, 'reputation': 3724, 'user_id': 712558, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/ba3b541fba9ade5a3cdf34c5ae5cfd1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'danronmoon', 'link': 'https://stackoverflow.com/users/712558/danronmoon'}",False,1153,1,1,1660145924,1353363235,1660145924.0,13463226,CC BY-SA 4.0,https://stackoverflow.com/questions/13463226/how-to-accurately-resize-nested-elements-with-ems-and-font-size-percentage,How to accurately resize nested elements with ems and font-size percentage?,,,,,
25,"['html', 'css', 'position', 'height', 'absolute']","{'account_id': 348402, 'reputation': 6807, 'user_id': 683068, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/ee844481d12ccb25c5d399e56120358f?s=256&d=identicon&r=PG', 'display_name': 'Wordpressor', 'link': 'https://stackoverflow.com/users/683068/wordpressor'}",True,324229,7,140,1659710814,1353793655,,13545947,CC BY-SA 3.0,https://stackoverflow.com/questions/13545947/position-absolute-and-parent-height,Position: absolute and parent height?,,13546011.0,,,
26,"['css', 'responsive-design', 'media-queries']","{'account_id': 1983979, 'reputation': 5964, 'user_id': 1779823, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/db49e95d75a7eca2d152689fa742b593?s=256&d=identicon&r=PG', 'display_name': 'Baumr', 'link': 'https://stackoverflow.com/users/1779823/baumr'}",True,33554,4,104,1659527010,1352155062,1355335230.0,13241531,CC BY-SA 3.0,https://stackoverflow.com/questions/13241531/what-are-the-rules-for-css-media-query-overlap,What are the rules for CSS media query overlap?,,13611538.0,,,
27,"['html', 'css', 'css-selectors', 'pseudo-class']","{'account_id': 1322234, 'reputation': 2678, 'user_id': 1267801, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/bf38df9f772233b0d61519c86c5ab7ce?s=256&d=identicon&r=PG', 'display_name': 'CJT3', 'link': 'https://stackoverflow.com/users/1267801/cjt3'}",True,15274,2,42,1658324169,1351974502,1351974850.0,13213197,CC BY-SA 3.0,https://stackoverflow.com/questions/13213197/is-there-a-css-pseudo-selector-for-overflow,Is there a css pseudo selector for overflow?,,13213248.0,,,
28,"['css', 'responsive-design']","{'account_id': 945456, 'reputation': 29902, 'user_id': 972789, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/4Y8VM.jpg?s=256&g=1', 'display_name': 'Nick Ginanto', 'link': 'https://stackoverflow.com/users/972789/nick-ginanto'}",True,179653,6,40,1658141239,1352798692,1588661488.0,13358181,,https://stackoverflow.com/questions/13358181/resize-font-size-according-to-div-size,Resize font-size according to div size,,13358713.0,1635495307.0,Duplicate,
29,"['text', 'css']","{'account_id': 2027409, 'reputation': 1868, 'user_id': 1812033, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/047c0009a030d051c22dffb0dfa8c580?s=256&d=identicon&r=PG', 'display_name': 'jho1086', 'link': 'https://stackoverflow.com/users/1812033/jho1086'}",True,441806,5,139,1657309489,1353117084,1592644375.0,13426875,CC BY-SA 4.0,https://stackoverflow.com/questions/13426875/text-border-using-css-border-around-text,Text border using css (border around text),1558367372.0,13427256.0,,,
30,"['css', 'scroll']","{'account_id': 211286, 'reputation': 1137, 'user_id': 463359, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5291925988e1fb92524b15e71f61e915?s=256&d=identicon&r=PG', 'display_name': 'Ryan Madsen', 'link': 'https://stackoverflow.com/users/463359/ryan-madsen'}",True,135504,2,66,1656840993,1352687411,1656840993.0,13337646,CC BY-SA 4.0,https://stackoverflow.com/questions/13337646/scroll-inside-of-a-fixed-sidebar,Scroll inside of a fixed sidebar,,13337664.0,,,
31,"['css', 'sass', 'compass-sass']","{'account_id': 63460, 'reputation': 13918, 'user_id': 187835, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/e52e1e2315af801a022f96c065a19631?s=256&d=identicon&r=PG', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/187835/steve'}",True,47733,6,131,1656610176,1352403331,,13296419,CC BY-SA 3.0,https://stackoverflow.com/questions/13296419/sass-negative-variable-value,Sass negative variable value?,,67906582.0,,,
32,"['image', 'css', 'shapes']","{'account_id': 390007, 'reputation': 5010, 'user_id': 749798, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/1a7480291b05a50a7416201b4e64fd26?s=256&d=identicon&r=PG', 'display_name': 'user749798', 'link': 'https://stackoverflow.com/users/749798/user749798'}",True,56675,7,19,1656064984,1353611726,1420317303.0,13518833,CC BY-SA 3.0,https://stackoverflow.com/questions/13518833/making-all-photos-square-via-css,Making all photos square via css,,14299179.0,,,
33,"['css', 'safari']","{'account_id': 1067732, 'reputation': 10747, 'user_id': 1067795, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/3256f7f6076424097150a3329807c22c?s=256&d=identicon&r=PG', 'display_name': 'Wizard', 'link': 'https://stackoverflow.com/users/1067795/wizard'}",True,49394,9,33,1656058682,1352211210,1386443532.0,13252835,CC BY-SA 3.0,https://stackoverflow.com/questions/13252835/safari-change-select-height,Safari change select height,,14509823.0,,,
34,"['css', 'sass']","{'account_id': 945456, 'reputation': 29902, 'user_id': 972789, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/4Y8VM.jpg?s=256&g=1', 'display_name': 'Nick Ginanto', 'link': 'https://stackoverflow.com/users/972789/nick-ginanto'}",True,106792,4,145,1655994767,1352803857,1389515253.0,13359419,CC BY-SA 3.0,https://stackoverflow.com/questions/13359419/calculate-a-percent-with-scss-sass,Calculate a percent with SCSS/SASS,,13359775.0,,,
35,"['html', 'css', 'overflow', 'margin']","{'account_id': 98533, 'reputation': 17851, 'user_id': 266642, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4d45a9b79038183fde12b4f660789d42?s=256&d=identicon&r=PG', 'display_name': 'jamietelin', 'link': 'https://stackoverflow.com/users/266642/jamietelin'}",True,113524,7,200,1655926718,1353966268,1655926718.0,13573653,,https://stackoverflow.com/questions/13573653/css-margin-terror-margin-adds-space-outside-parent-element,CSS margin terror; Margin adds space outside parent element,,13573739.0,1590839507.0,Duplicate,
36,"['html', 'css']","{'account_id': 1355846, 'reputation': 927, 'user_id': 1294251, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/11dbcb4cdae47b1b87573b553d08e55a?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/1294251/mike'}",True,110508,6,37,1655811553,1351857015,1655811005.0,13194692,CC BY-SA 4.0,https://stackoverflow.com/questions/13194692/align-h1-header-and-normal-text-in-same-line,Align H1 Header and Normal Text in Same Line,,,,,
37,['css'],"{'account_id': 181798, 'reputation': 2726, 'user_id': 416041, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/07d4b7ee427f8d26323c29caea8898e8?s=256&d=identicon&r=PG', 'display_name': 'Ilya Tsuryev', 'link': 'https://stackoverflow.com/users/416041/ilya-tsuryev'}",True,52695,7,88,1655725680,1351771712,1351772753.0,13176746,CC BY-SA 3.0,https://stackoverflow.com/questions/13176746/css-keyframe-animation-cpu-usage-is-high-should-it-be-this-way,"CSS keyframe animation CPU usage is high, should it be this way?",,13293044.0,,,
38,"['android', 'html', 'css', 'cordova']","{'account_id': 359695, 'reputation': 3849, 'user_id': 701263, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/f145997aeec8662800ea27abbe7e796a?s=256&d=identicon&r=PG', 'display_name': 'Kyle', 'link': 'https://stackoverflow.com/users/701263/kyle'}",True,45710,9,51,1655310838,1353525296,,13500452,CC BY-SA 3.0,https://stackoverflow.com/questions/13500452/android-webview-renders-blank-white-view-doesnt-update-on-css-changes-or-html,"Android WebView renders blank/white, view doesn&#39;t update on css changes or HTML changes, animations are choppy",,16174338.0,,,
39,"['css', 'node.js', 'compass-sass']","{'account_id': 2017363, 'reputation': 439, 'user_id': 1804336, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/749c43b6f586e1d922d8d487b1a7516b?s=256&d=identicon&r=PG', 'display_name': 'Gianluca Guarini', 'link': 'https://stackoverflow.com/users/1804336/gianluca-guarini'}",True,1976,4,8,1654881883,1352235981,1654881883.0,13259419,CC BY-SA 4.0,https://stackoverflow.com/questions/13259419/how-to-combine-compass-with-bless,How to combine compass with bless?,,,,,
40,"['javascript', 'jquery', 'html', 'css', 'iframe']","{'account_id': 951059, 'reputation': 2140, 'user_id': 977203, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/c8c527cc87ad1dd9a851ad19d62a80c8?s=256&d=identicon&r=PG', 'display_name': 'robabby', 'link': 'https://stackoverflow.com/users/977203/robabby'}",True,3831,2,2,1654790400,1353432566,,13478737,CC BY-SA 3.0,https://stackoverflow.com/questions/13478737/target-an-iframe-with-only-the-src-attribute-provided,Target an iframe with only the src attribute provided,,13478771.0,,,
41,"['css', 'scrollbar', 'horizontal-scrolling', 'vertical-scrolling']","{'account_id': 72948, 'reputation': 11029, 'user_id': 210368, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/b6e4cbfb6e9473115421f6e480c6d790?s=256&d=identicon&r=PG', 'display_name': 'fgysin', 'link': 'https://stackoverflow.com/users/210368/fgysin'}",True,34719,6,51,1654782266,1353949485,1649740905.0,13569610,CC BY-SA 4.0,https://stackoverflow.com/questions/13569610/vertical-scrollbar-leads-to-horizontal-scrollbar,Vertical Scrollbar leads to horizontal scrollbar,,13802612.0,,,
42,"['javascript', 'jquery', 'css', 'jquery-events']","{'account_id': 1286070, 'reputation': 542, 'user_id': 1239108, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d1d7a776f07f1065414bdab6cc72ef65?s=256&d=identicon&r=PG', 'display_name': 'mrtriangle', 'link': 'https://stackoverflow.com/users/1239108/mrtriangle'}",True,739,2,0,1654764191,1351878643,1654764191.0,13200570,CC BY-SA 4.0,https://stackoverflow.com/questions/13200570/javascript-onclick-fires-two-events,Javascript onClick fires two events,,13200665.0,,,
43,"['html', 'css']","{'account_id': 2010639, 'reputation': 37, 'user_id': 1799155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ea6fa0d5c3865978f976721e55e9388?s=256&d=identicon&r=PG', 'display_name': 'Taurean', 'link': 'https://stackoverflow.com/users/1799155/taurean'}",True,690,1,1,1654704915,1352087641,1654704915.0,13225698,,https://stackoverflow.com/questions/13225698/is-it-possible-to-create-a-two-column-layout-using-vanilla-html-css-with-a-singl,Is it possible to create a two column layout using vanilla HTML/CSS with a single DIV?,,13225714.0,1654756742.0,Needs details or clarity,
44,"['html', 'css']","{'account_id': 920996, 'reputation': 3652, 'user_id': 952704, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/1808b320d673e91693a1fde15df8c884?s=256&d=identicon&r=PG', 'display_name': 'ksm001', 'link': 'https://stackoverflow.com/users/952704/ksm001'}",True,160,2,0,1654640667,1354196204,1654640667.0,13627045,CC BY-SA 4.0,https://stackoverflow.com/questions/13627045/issues-with-using-three-div-elements-and-percentages-for-their-width-and-height,Issues with using three div elements and percentages for their width and height size,,13627140.0,,,
45,"['javascript', 'jquery', 'css', 'jquery-ui', 'jquery-events']","{'account_id': 1043632, 'reputation': 1332, 'user_id': 1138566, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/RgUvd.jpg?s=256&g=1', 'display_name': 'Jeet', 'link': 'https://stackoverflow.com/users/1138566/jeet'}",True,1110,5,-5,1653988772,1353667663,1653988772.0,13527480,CC BY-SA 4.0,https://stackoverflow.com/questions/13527480/alter-image-on-mouseover-and-mouseleave,Alter Image on mouseover and mouseleave,,13527552.0,,,
46,"['javascript', 'html', 'css']","{'account_id': 743251, 'reputation': 12755, 'user_id': 725937, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/32cba7500e49d4c491289f9e101c693b?s=256&d=identicon&r=PG', 'display_name': 'abergmeier', 'link': 'https://stackoverflow.com/users/725937/abergmeier'}",True,6212,5,11,1653532050,1354104687,,13604788,CC BY-SA 3.0,https://stackoverflow.com/questions/13604788/disable-details-summary,Disable details/summary,,13605221.0,,,
47,"['javascript', 'css', 'calendar', 'fullcalendar']","{'account_id': 1830085, 'reputation': 113, 'user_id': 1661740, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/82dcc43e2dc34dc9a37215b8f6885640?s=256&d=identicon&r=PG', 'display_name': 'user1661740', 'link': 'https://stackoverflow.com/users/1661740/user1661740'}",True,15900,4,8,1653307040,1354072111,1548729333.0,13597136,CC BY-SA 4.0,https://stackoverflow.com/questions/13597136/fullcalendar-event-title-only-allowed-one-line,FullCalendar event title only allowed One Line,,13601069.0,,,
48,"['javascript', 'html', 'css', 'layout', 'reflow']","{'account_id': 35852, 'reputation': 7177, 'user_id': 101869, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b7f38eab5b07876513b1abacebada380?s=256&d=identicon&r=PG', 'display_name': 'Chris Calo', 'link': 'https://stackoverflow.com/users/101869/chris-calo'}",True,6379,3,7,1652894215,1352818089,1352819389.0,13362828,CC BY-SA 3.0,https://stackoverflow.com/questions/13362828/how-to-listen-for-layout-changes-on-a-specific-html-element,How to listen for layout changes on a specific HTML element?,,72293427.0,,,
49,"['css', 'mobile-safari', 'webkit-animation']","{'account_id': 1078838, 'reputation': 63, 'user_id': 1076401, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/c6c98a3b79ecf1f32f70a885836073ea?s=256&d=identicon&r=PG', 'display_name': 'FLomid', 'link': 'https://stackoverflow.com/users/1076401/flomid'}",True,4377,2,3,1652809396,1353094115,,13423140,CC BY-SA 3.0,https://stackoverflow.com/questions/13423140/webkit-animation-stops-when-scrolling-on-mobile-safari,-webkit-animation stops when scrolling on mobile safari,,,,,
