,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
10,"['javascript', 'html', 'css', 'web-hosting', 'cdn']","{'account_id': 3143600, 'reputation': 1596, 'user_id': 2658561, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/LLCBv.jpg?s=256&g=1', 'display_name': 'Antonello Gatto', 'link': 'https://stackoverflow.com/users/2658561/antonello-gatto'}",True,210,1,-1,1666267590,1555277272,1666267590.0,55680192,,https://stackoverflow.com/questions/55680192/using-content-delivery-network-cdn-hosting-is-better-than-host-files,Using Content Delivery Network (CDN) hosting is better than host files?,,1555278108.0,Opinion-based,,
11,"['javascript', 'jquery', 'html', 'css']","{'account_id': 12341391, 'reputation': 1246, 'user_id': 9004424, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/7d5fa4d8335fa321273ad180898c0a07?s=256&d=identicon&r=PG&f=1', 'display_name': 'Husna', 'link': 'https://stackoverflow.com/users/9004424/husna'}",True,2060,3,0,1666123348,1554721224,,55571913,CC BY-SA 4.0,https://stackoverflow.com/questions/55571913/hide-scroll-bar-when-page-preloader-loads,Hide scroll bar when page preloader loads,55572432.0,,,,
12,"['html', 'css', 'telerik']","{'account_id': 14489585, 'reputation': 300, 'user_id': 10466324, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vETq4.png?s=256&g=1', 'display_name': 'Tay', 'link': 'https://stackoverflow.com/users/10466324/tay'}",True,40,2,0,1665863004,1556521503,,55898468,CC BY-SA 4.0,https://stackoverflow.com/questions/55898468/problem-assigning-style-on-external-stylesheet-file,Problem assigning style on external stylesheet file,55899202.0,,,,
13,"['javascript', 'html', 'css']","{'account_id': 9694330, 'reputation': 33, 'user_id': 7191323, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3185dd04e95427538354816bb3e8911d?s=256&d=identicon&r=PG&f=1', 'display_name': 'ace', 'link': 'https://stackoverflow.com/users/7191323/ace'}",True,8274,7,2,1665854131,1555502567,1555505822.0,55727152,CC BY-SA 4.0,https://stackoverflow.com/questions/55727152/javascript-code-to-change-color-attribute-of-an-element,Javascript code to change color attribute of an element,55728288.0,,,,
14,"['html', 'css']","{'account_id': 13690087, 'reputation': 932, 'user_id': 9878135, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Myzel394', 'link': 'https://stackoverflow.com/users/9878135/myzel394'}",True,5967,3,5,1665822784,1555003841,1555007811.0,55638205,CC BY-SA 4.0,https://stackoverflow.com/questions/55638205/make-child-fill-100-of-parent-with-padding,Make child fill 100% of parent with padding,,,,,
15,"['html', 'css', 'pdf', 'google-apps-script']","{'account_id': 7155140, 'reputation': 179, 'user_id': 5467883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07e1791ebef1a11b6101279f1a026e7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'JBruce', 'link': 'https://stackoverflow.com/users/5467883/jbruce'}",True,15535,2,3,1665740312,1554842127,1554844794.0,55600931,CC BY-SA 4.0,https://stackoverflow.com/questions/55600931/create-pdf-from-html-and-set-page-size-and-margin,Create PDF from HTML and set page size and margin,55601475.0,,,,
16,"['javascript', 'html', 'css', 'reactjs', 'usersnap']","{'account_id': 14175892, 'reputation': 321, 'user_id': 10241176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80ce3bd4b8a7706876414a8af8c50405?s=256&d=identicon&r=PG&f=1', 'display_name': 'rabiaasif', 'link': 'https://stackoverflow.com/users/10241176/rabiaasif'}",True,318,2,-3,1665587932,1554495161,1665587932.0,55542728,CC BY-SA 4.0,https://stackoverflow.com/questions/55542728/hide-user-snap-button,Hide User Snap Button,,,,,
17,"['css', 'bootstrap-4']","{'account_id': 9242579, 'reputation': 3, 'user_id': 6865473, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1777880139146518/picture?type=large', 'display_name': 'Abdulrahman Khaled', 'link': 'https://stackoverflow.com/users/6865473/abdulrahman-khaled'}",False,583,3,-4,1665467734,1555167241,1555168879.0,55666797,CC BY-SA 4.0,https://stackoverflow.com/questions/55666797/i-want-to-draw-vertical-line-like-in-twitter,I want to draw vertical line like in twitter,,,,,
18,"['html', 'css', 'shadow-dom']","{'account_id': 8412875, 'reputation': 262, 'user_id': 6314203, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154112628296054/picture?type=large', 'display_name': 'Al Ameen', 'link': 'https://stackoverflow.com/users/6314203/al-ameen'}",True,4761,3,5,1664943092,1556541379,1556542706.0,55903555,CC BY-SA 4.0,https://stackoverflow.com/questions/55903555/how-to-change-css-of-an-element-in-shadow-dom-when-the-main-dom-contains-a-class,How to change css of an element in shadow Dom when the main dom contains a class,55903960.0,,,,
19,"['css', 'image', 'react-native']","{'account_id': 14980520, 'reputation': 467, 'user_id': 10814624, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-FoRXFK7p8JA/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-jqMamoZZroO67ELnkK1U87ekwpWg/mo/photo.jpg?sz=256', 'display_name': 'Shubham Bisht', 'link': 'https://stackoverflow.com/users/10814624/shubham-bisht'}",True,1999,2,1,1664823256,1555673398,1664823256.0,55761153,CC BY-SA 4.0,https://stackoverflow.com/questions/55761153/how-to-fit-a-large-image-in-a-view-without-stretching-cropping-the-image-in-reac,How to fit a large Image in a View without stretching/cropping the Image in React Native?,,,,,
20,"['html', 'css', 'image', 'image-masking']","{'account_id': 11981886, 'reputation': 3095, 'user_id': 10967889, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/83qip.jpg?s=256&g=1', 'display_name': 'weegee', 'link': 'https://stackoverflow.com/users/10967889/weegee'}",True,4124,1,5,1664055412,1554305081,1554390718.0,55498806,CC BY-SA 4.0,https://stackoverflow.com/questions/55498806/why-is-css-mask-image-not-working-with-no-repeat,Why is CSS mask-image not working with no-repeat?,55519130.0,,,,
21,"['javascript', 'css']","{'account_id': 14267353, 'reputation': 101, 'user_id': 10306011, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hMbGY.jpg?s=256&g=1', 'display_name': 'Anacarde', 'link': 'https://stackoverflow.com/users/10306011/anacarde'}",True,79,3,0,1664046859,1554044783,1664046859.0,55442278,CC BY-SA 4.0,https://stackoverflow.com/questions/55442278/is-an-element-in-hidden-display-is-loaded-on-the-navigator-window,Is an element in &quot;hidden&quot; display is loaded on the navigator window?,55442342.0,,,,
22,"['html', 'css']","{'account_id': 15699394, 'reputation': 65, 'user_id': 11327885, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--kksRN1aSnM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reF0-EQBDfW4cbQmKiE-SfWO25nDg/mo/photo.jpg?sz=256', 'display_name': 'Nicolas Twil', 'link': 'https://stackoverflow.com/users/11327885/nicolas-twil'}",False,78,2,1,1663267880,1554712469,1663267880.0,55569228,CC BY-SA 4.0,https://stackoverflow.com/questions/55569228/stick-an-element-to-a-certain-position,Stick an element to a certain position,,,,,
23,"['html', 'css']","{'account_id': 10037229, 'reputation': 113, 'user_id': 7421390, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cglt6.jpg?s=256&g=1', 'display_name': 'Rayan', 'link': 'https://stackoverflow.com/users/7421390/rayan'}",True,882,1,1,1663209297,1554713245,1663209297.0,55569462,CC BY-SA 4.0,https://stackoverflow.com/questions/55569462/how-do-i-print-a-page-height-100-width-100,"How do I print a page (height 100% , width 100% )?",,,,,
24,"['javascript', 'html', 'css', 'twig']","{'account_id': 13509555, 'reputation': 67, 'user_id': 9746396, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IpvdI.jpg?s=256&g=1', 'display_name': 'Taib Adhibi', 'link': 'https://stackoverflow.com/users/9746396/taib-adhibi'}",True,443,1,0,1663128366,1554754075,1663128366.0,55581019,CC BY-SA 4.0,https://stackoverflow.com/questions/55581019/how-to-toggleclass-inside-a-twig-if-condition,How to toggleClass inside a twig (if condition),55581295.0,,,,
25,"['html', 'css', 'image', 'visual-studio-code', 'atom-liveserver']","{'account_id': 13982833, 'reputation': 59, 'user_id': 10098619, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XOoSO.jpg?s=256&g=1', 'display_name': 'JXKENG', 'link': 'https://stackoverflow.com/users/10098619/jxkeng'}",False,328,1,0,1662842683,1554979018,1562497213.0,55630470,CC BY-SA 4.0,https://stackoverflow.com/questions/55630470/discrepancy-between-vs-code-live-server-output-and-opening-the-index-html-file-b,Discrepancy between VS Code live server output and opening the index.html file by itself,,,,,
26,"['javascript', 'php', 'html', 'css']","{'account_id': 15470560, 'reputation': 19, 'user_id': 11160768, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1173378052837957/picture?type=large', 'display_name': 'Reinis Krūkliņš', 'link': 'https://stackoverflow.com/users/11160768/reinis-kr%c5%abkli%c5%86%c5%a1'}",True,661,1,0,1662801964,1555347111,1555347777.0,55693928,CC BY-SA 4.0,https://stackoverflow.com/questions/55693928/how-to-make-a-form-switch-dynamically-using-a-type-switcher-button,How to make a form switch dynamically using a type switcher button,55694922.0,,,,
27,"['html', 'css', 'materialize']","{'account_id': 15284508, 'reputation': 119, 'user_id': 11027899, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05bc3455eb73cb1c27a00ce9ba0a9d5e?s=256&d=identicon&r=PG&f=1', 'display_name': 'NoobieNoob', 'link': 'https://stackoverflow.com/users/11027899/noobienoob'}",True,710,1,1,1662338432,1554984926,1662338432.0,55632278,CC BY-SA 4.0,https://stackoverflow.com/questions/55632278/css-fixed-position-broke-materialize-columns,CSS - Fixed Position broke Materialize columns,55632597.0,,,,
28,"['html', 'css']","{'account_id': 15834570, 'reputation': 21, 'user_id': 11424802, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-gUv25pQix3o/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re3GuQSJmqbeTyoB18xHvYDTSVD9A/mo/photo.jpg?sz=256', 'display_name': 'Andre', 'link': 'https://stackoverflow.com/users/11424802/andre'}",True,571,4,-1,1661904936,1556502290,1661904936.0,55896064,CC BY-SA 4.0,https://stackoverflow.com/questions/55896064/can-someone-lend-me-their-eyes-and-see-what-im-missing-that-is-causing-this-spa,Can someone lend me their eyes and see what I&#39;m missing that is causing this space?,55896118.0,,,,
29,"['css', 'flexbox']","{'account_id': 15430136, 'reputation': 69, 'user_id': 11131794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c1571bb2f95c2607a0e94ea798ce191?s=256&d=identicon&r=PG&f=1', 'display_name': 'dotling', 'link': 'https://stackoverflow.com/users/11131794/dotling'}",True,2911,4,4,1661438665,1555577969,1555583264.0,55742578,CC BY-SA 4.0,https://stackoverflow.com/questions/55742578/force-flexbox-to-wrap-after-specific-item-direction-column,Force Flexbox to wrap after specific item (direction: column),,,,,
30,"['css', 'css-transforms']","{'account_id': 6491154, 'reputation': 1867, 'user_id': 5045662, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/62fa96c504d18b21380e71caa9ed8c17?s=256&d=identicon&r=PG&f=1', 'display_name': '0xPingo', 'link': 'https://stackoverflow.com/users/5045662/0xpingo'}",True,8200,2,19,1661343675,1556160908,1592644375.0,55841149,CC BY-SA 4.0,https://stackoverflow.com/questions/55841149/how-to-achieve-depth-with-a-3d-css-transform,How to achieve &quot;depth&quot; with a 3d css transform,55843882.0,,,,
31,"['html', 'css']","{'account_id': 13322309, 'reputation': 577, 'user_id': 9616495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91bcf4ea4e16e38ca0eb32fb3d544f8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brykyz', 'link': 'https://stackoverflow.com/users/9616495/brykyz'}",True,75,2,0,1661225681,1556013987,1661225681.0,55808806,CC BY-SA 4.0,https://stackoverflow.com/questions/55808806/scalable-image-with-text-next-to-it,Scalable image with text next to it,55809106.0,,,,
32,"['javascript', 'html', 'css', 'canvas', 'download']","{'account_id': 10620413, 'reputation': 33, 'user_id': 7821717, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/md5Va.jpg?s=256&g=1', 'display_name': 'seanomomom', 'link': 'https://stackoverflow.com/users/7821717/seanomomom'}",False,559,2,0,1660846725,1554654208,,55561171,CC BY-SA 4.0,https://stackoverflow.com/questions/55561171/image-file-format-not-supported-when-downloaded-from-canvas,Image file format not supported when downloaded from canvas,,,,,
33,"['css', 'border', 'radius']","{'account_id': 11411481, 'reputation': 1520, 'user_id': 8365493, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8Bevk.jpg?s=256&g=1', 'display_name': 'DigitalJedi', 'link': 'https://stackoverflow.com/users/8365493/digitaljedi'}",False,321,0,2,1660769600,1556273910,1660769600.0,55865490,CC BY-SA 4.0,https://stackoverflow.com/questions/55865490/box-shadow-on-div-with-border-radius-is-slightly-off-center,box-shadow on div with border-radius is slightly off center,,,,,
34,"['html', 'css', 'padding', 'paragraph']","{'account_id': 4610643, 'reputation': 1273, 'user_id': 3738870, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3738870', 'link': 'https://stackoverflow.com/users/3738870/user3738870'}",False,50,1,-3,1660669805,1556480604,1660669805.0,55893977,CC BY-SA 4.0,https://stackoverflow.com/questions/55893977/how-to-prevent-empty-space-at-the-end-of-html-paragraph-with-max-width-set,How to prevent empty space at the end of HTML paragraph with max-width set?,,,,,
35,"['html', 'css']","{'account_id': 13430697, 'reputation': 285, 'user_id': 9690633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3102d8422a5f8864d7c5b30f6e341d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ashwini', 'link': 'https://stackoverflow.com/users/9690633/ashwini'}",False,1444,1,-2,1660283217,1556460180,1556491064.0,55891026,CC BY-SA 4.0,https://stackoverflow.com/questions/55891026/placeholder-should-go-up-while-typing-input-without-using-required-and-placehold,Placeholder should go up while typing input without using required and placeholder attribute using css,,,,,
36,['css'],"{'account_id': 372721, 'reputation': 1, 'user_id': 721925, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/V8n57.jpg?s=256&g=1', 'display_name': 'Curnelious', 'link': 'https://stackoverflow.com/users/721925/curnelious'}",True,631,6,0,1660071665,1555640880,1555642669.0,55755859,CC BY-SA 4.0,https://stackoverflow.com/questions/55755859/why-text-align-affect-child-div-but-not-font-size,"Why text-align affect child div, but not font-size?",55755923.0,,,,
37,"['javascript', 'css', 'reactjs', 'emotion']","{'account_id': 6373850, 'reputation': 17962, 'user_id': 4945468, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://graph.facebook.com/10204375764859646/picture?type=large', 'display_name': 'Pranesh Ravi', 'link': 'https://stackoverflow.com/users/4945468/pranesh-ravi'}",True,1059,2,5,1659820809,1554610826,1554670659.0,55555587,CC BY-SA 4.0,https://stackoverflow.com/questions/55555587/nesting-in-emotion-using-css,Nesting in emotion using css,,,,,
38,"['javascript', 'jquery', 'html', 'css']","{'account_id': 13462529, 'reputation': 750, 'user_id': 11220385, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3391f6f2c7210add4af071b01669df48?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sathya Narayanan GVK', 'link': 'https://stackoverflow.com/users/11220385/sathya-narayanan-gvk'}",True,852,2,1,1659394827,1554439032,1592644375.0,55528338,CC BY-SA 4.0,https://stackoverflow.com/questions/55528338/create-multi-page-design-with-single-url,Create multi page design with single URL,55528405.0,,,,
39,"['javascript', 'jquery', 'css', 'bootstrap-4', 'bootstrap-5']","{'account_id': 15790406, 'reputation': 65, 'user_id': 11393799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d80bd4f3170a0c4dd6714628953d464e?s=256&d=identicon&r=PG&f=1', 'display_name': 'vladver', 'link': 'https://stackoverflow.com/users/11393799/vladver'}",True,15989,3,4,1659221336,1555921756,1609079385.0,55791417,CC BY-SA 4.0,https://stackoverflow.com/questions/55791417/bootstrap-4-input-field-in-popover,Bootstrap 4 input field in popover,55814396.0,,,,
40,"['html', 'css', 'css-selectors']","{'account_id': 1920719, 'reputation': 486, 'user_id': 1732308, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bBsw0.jpg?s=256&g=1', 'display_name': 'Omagerio', 'link': 'https://stackoverflow.com/users/1732308/omagerio'}",True,1011,2,3,1658822290,1556631479,1658761672.0,55922178,CC BY-SA 4.0,https://stackoverflow.com/questions/55922178/how-does-the-display-contents-property-value-work,How does the &quot;display: contents&quot; property value work?,55922321.0,,,,
41,"['css', 'chart.js']","{'account_id': 128539, 'reputation': 386, 'user_id': 326457, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee7e6929b3d680c589a590323735f3c8?s=256&d=identicon&r=PG', 'display_name': 'adiabatic', 'link': 'https://stackoverflow.com/users/326457/adiabatic'}",True,366,1,4,1658588560,1555288308,1657974299.0,55681271,CC BY-SA 4.0,https://stackoverflow.com/questions/55681271/chart-js-with-prefers-color-scheme-on-safari-scales-color-doesnt-change,Chart.js with prefers-color-scheme on Safari: scales&#39; color doesn&#39;t change,,,,,
42,"['javascript', 'jquery', 'css', 'datatables']","{'account_id': 14824463, 'reputation': 379, 'user_id': 11176682, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-zbmp89L-AxE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc2tDz7JdJabMBiEDU3Mr2Yh35jjg/mo/photo.jpg?sz=256', 'display_name': 'vivek singh', 'link': 'https://stackoverflow.com/users/11176682/vivek-singh'}",True,5466,4,4,1658498701,1556522772,1559471040.0,55898721,CC BY-SA 4.0,https://stackoverflow.com/questions/55898721/why-isnt-fixed-column-working-using-data-table,Why isn&#39;t fixed column working using Data-table?,56048966.0,,,,
43,"['javascript', 'css', 'reactjs', 'webcam']","{'account_id': 15284549, 'reputation': 123, 'user_id': 11027936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df1d128e63e05e83b71155ad0ea6c38d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Selo', 'link': 'https://stackoverflow.com/users/11027936/selo'}",True,7778,3,4,1657992865,1556627209,1571810749.0,55920961,CC BY-SA 4.0,https://stackoverflow.com/questions/55920961/react-webcam-npm-package-video-sizing,react-webcam (npm package) video sizing,,,,,
44,"['css', 'vuejs2', 'vue-router']","{'account_id': 1982069, 'reputation': 483, 'user_id': 1778414, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/iJpRV.png?s=256&g=1', 'display_name': 'junihh', 'link': 'https://stackoverflow.com/users/1778414/junihh'}",False,38,1,0,1657948290,1556614526,,55917281,CC BY-SA 4.0,https://stackoverflow.com/questions/55917281/how-to-highlight-at-dom-the-last-row-added-to-state-variable-with-vuejs,How to highlight at DOM the last row added to state variable with VueJS,,,,,
45,"['javascript', 'html', 'css', 'vue.js', 'vuejs2']","{'account_id': 15416598, 'reputation': 199, 'user_id': 11121884, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6050ca4f980292cbe4a8945cb92711e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eric', 'link': 'https://stackoverflow.com/users/11121884/eric'}",True,7102,3,6,1657917598,1555277463,1566239767.0,55680206,CC BY-SA 4.0,https://stackoverflow.com/questions/55680206/how-to-add-multiple-classes-to-an-element-based-on-props-using-vue-js,How to add multiple classes to an element based on props using Vue.js?,55681486.0,,,,
46,"['javascript', 'css', 'vue.js', 'flexbox']","{'account_id': 3067490, 'reputation': 14592, 'user_id': 2598876, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/Y5tde.jpg?s=256&g=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/2598876/michael'}",True,1585,1,5,1657916750,1554643806,1592644375.0,55559527,CC BY-SA 4.0,https://stackoverflow.com/questions/55559527/change-width-proportions-of-two-blocks-with-a-slider,Change width proportions of two blocks with a slider,55561510.0,,,,
47,"['css', 'vue.js', 'sass']","{'account_id': 8488190, 'reputation': 2030, 'user_id': 6365534, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/B2d3m.png?s=256&g=1', 'display_name': 'qarthandso', 'link': 'https://stackoverflow.com/users/6365534/qarthandso'}",False,179,1,0,1657847523,1556241066,,55859515,CC BY-SA 4.0,https://stackoverflow.com/questions/55859515/vue-js-transitions-1st-entrance-not-working,Vue.js Transitions - 1st Entrance Not Working,,,,,
48,"['php', 'css', 'wordpress', 'woocommerce', 'modal-dialog']","{'account_id': 15707049, 'reputation': 31, 'user_id': 11333496, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f49595eaac482591f2ddd2d5ad460726?s=256&d=identicon&r=PG&f=1', 'display_name': 'barbaria', 'link': 'https://stackoverflow.com/users/11333496/barbaria'}",False,1703,0,3,1656962361,1554806948,1555070047.0,55591047,CC BY-SA 4.0,https://stackoverflow.com/questions/55591047/show-woocommerce-variation-dropdown-as-a-modal-box,Show WooCommerce variation dropdown as a modal box,,,,,
