,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason
10,"['sql', 'google-bigquery', 'query-optimization']","{'account_id': 2856424, 'reputation': 1891, 'user_id': 2452602, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/7486fc835a89305e74e5da117261c180?s=256&d=identicon&r=PG', 'display_name': 'dasdasd', 'link': 'https://stackoverflow.com/users/2452602/dasdasd'}",True,112,1,-1,1667452701,1658317676,73051088,CC BY-SA 4.0,https://stackoverflow.com/questions/73051088/optimise-bigquery-query-joining-with-regex,Optimise BigQuery query joining with regex,1667452701.0,73096912.0,,
11,"['sql', 'row-number']","{'account_id': 22592505, 'reputation': 21, 'user_id': 16775396, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzQxd7Il3Q8FRFkDg75bN_B3JbIowpEvVMdFgHV=k-s256', 'display_name': 'Thaviraj Junglee', 'link': 'https://stackoverflow.com/users/16775396/thaviraj-junglee'}",True,39,1,1,1666943628,1658078131,73013841,CC BY-SA 4.0,https://stackoverflow.com/questions/73013841/sql-code-not-working-properly-output-keeps-changing-varying,SQL code not working properly. Output keeps changing (Varying),1658079215.0,73013975.0,,
12,"['sql', 'teradata', 'teradata-sql-assistant', 'teradata-covalent', 'teradata-aster']","{'account_id': 18509182, 'reputation': 15, 'user_id': 13484822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fae9348a2784255218ae626a2e20fd32?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bond', 'link': 'https://stackoverflow.com/users/13484822/bond'}",False,60,1,0,1666867663,1659140790,73172072,CC BY-SA 4.0,https://stackoverflow.com/questions/73172072/how-do-i-select-all-duplicates,How do I Select all duplicates,1659171090.0,,,
13,"['sql', 'xml', 'rcpp', 'explorer', 'knime']","{'account_id': 25915932, 'reputation': 1, 'user_id': 19639325, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvml8pFPU_NONbEkM23yePUh9r0TLZ8oBC4HOBsHL=k-s256', 'display_name': 'gbflow', 'link': 'https://stackoverflow.com/users/19639325/gbflow'}",True,99,2,0,1666678135,1659003363,73151122,CC BY-SA 4.0,https://stackoverflow.com/questions/73151122/how-to-extract-sql-code-from-knime-nodes,How to extract sql code from Knime Nodes?,1663162054.0,73717754.0,,
14,"['mysql', 'sql', 'spring']","{'account_id': 23897722, 'reputation': 181, 'user_id': 17896393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b157f4307ae1b584e4404eef9df6c4e?s=256&d=identicon&r=PG', 'display_name': 'Lulex97', 'link': 'https://stackoverflow.com/users/17896393/lulex97'}",True,49,1,0,1666616112,1657393220,72923929,CC BY-SA 4.0,https://stackoverflow.com/questions/72923929/failed-to-execute-sql-script-statement-missing-index-for-constraint-students,Failed to execute SQL script statement - Missing index for constraint &#39;students_ibfk_1&#39; in the referenced table,1666616112.0,72924002.0,,
15,"['sql', 'snowflake-cloud-data-platform', 'databricks', 'databricks-sql']","{'account_id': 4751962, 'reputation': 29, 'user_id': 3841783, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew Park', 'link': 'https://stackoverflow.com/users/3841783/andrew-park'}",True,93,1,0,1666430840,1657652159,72957141,CC BY-SA 4.0,https://stackoverflow.com/questions/72957141/replicating-the-functionality-of-conditional-true-event-snowflake-in-ansi-sql,Replicating the functionality of CONDITIONAL_TRUE_EVENT (Snowflake) in ANSI SQL to group events Together,1666430840.0,,,
16,"['sql', 'sas', 'enterprise-guide']","{'account_id': 18318815, 'reputation': 302, 'user_id': 13340047, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eef5900f42e5cb2bf3bcd2d34fe75a9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christoffer', 'link': 'https://stackoverflow.com/users/13340047/christoffer'}",True,74,3,2,1665408161,1657028704,72870519,CC BY-SA 4.0,https://stackoverflow.com/questions/72870519/changing-from-statement-with-a-variable,Changing FROM statement with a variable,1657028965.0,72893682.0,,
17,"['sql', 'database', 'oracle', 'spring-boot']","{'account_id': 11911046, 'reputation': 1964, 'user_id': 8716287, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/79769dea065acc845cf650899a940f1d?s=256&d=identicon&r=PG&f=1', 'display_name': 'valik', 'link': 'https://stackoverflow.com/users/8716287/valik'}",True,47,1,-2,1665394522,1659190010,73176289,CC BY-SA 4.0,https://stackoverflow.com/questions/73176289/how-to-delete-from-3-tables-with-one-query-using-where-exists,How to delete from 3 tables with one query using where exists,1665394522.0,,,
18,"['sql', 'sql-server']","{'account_id': 15591822, 'reputation': 263, 'user_id': 11248638, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7ccb82c0e8331a0ff5ae491fac72dcd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yara1994', 'link': 'https://stackoverflow.com/users/11248638/yara1994'}",True,31,2,0,1665277824,1657755776,72973759,CC BY-SA 4.0,https://stackoverflow.com/questions/72973759/remove-all-rows-with-unique-id-if-another-column-has-specific-value,Remove All Rows with Unique Id If Another Column has specific value,1665277824.0,72973843.0,,
19,"['sql', 'swagger', 'visual-foxpro']","{'account_id': 24664713, 'reputation': 33, 'user_id': 18560540, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwR0n17U3o2Ct9qJmSSepLtLctlYmkauIs9XeJD=k-s256', 'display_name': 'Trock', 'link': 'https://stackoverflow.com/users/18560540/trock'}",True,265,2,2,1665152371,1659033851,73157762,CC BY-SA 4.0,https://stackoverflow.com/questions/73157762/how-can-i-execute-a-custom-function-in-microsoft-visual-foxpro-9,How can I execute a custom function in Microsoft Visual FoxPro 9?,1659821114.0,,,
20,"['sql', 'sql-server']","{'account_id': 22298613, 'reputation': 81, 'user_id': 16524238, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwGnt7Gcal0Cn8J2qOSBmwvmgzMrQNZ_ZVjSEzk=k-s256', 'display_name': 'Reus ellmy', 'link': 'https://stackoverflow.com/users/16524238/reus-ellmy'}",True,163,2,0,1665111092,1656962517,72861195,CC BY-SA 4.0,https://stackoverflow.com/questions/72861195/convert-multiple-different-date-formats-in-one-column,Convert multiple different date formats in one column,1665111092.0,72861358.0,,
21,"['sql', 'pervasive', 'btrieve', 'actian']","{'account_id': 25785663, 'reputation': 1, 'user_id': 19530536, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmPcy3Mzq6vguZ8T0COvyCx-os6_ea_YRk7j2Vo=k-s256', 'display_name': 'Poly Deus', 'link': 'https://stackoverflow.com/users/19530536/poly-deus'}",True,81,1,0,1665037611,1657585956,72945911,CC BY-SA 4.0,https://stackoverflow.com/questions/72945911/actian-psql-pervasive-sql-unhex,Actian PSQL/Pervasive SQL: unhex,1657602592.0,,,
22,"['sql', 'postgresql', 'postgis']","{'account_id': 25852974, 'reputation': 23, 'user_id': 19586700, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoEkVeeyHjRb6ws3aI4W1fNPqqxppwerh6xUXm9sQ=k-s256', 'display_name': 'Nikita Andronnikov', 'link': 'https://stackoverflow.com/users/19586700/nikita-andronnikov'}",True,183,2,2,1665037219,1658317507,73051042,CC BY-SA 4.0,https://stackoverflow.com/questions/73051042/how-to-create-pie-wedge-sector-in-postgis-by-coordinates-and-azimuth,How to create pie wedge (sector) in PostGis by coordinates and azimuth?,1658603505.0,73080385.0,,
23,"['sql', 'stored-procedures', 'foreign-keys', 'many-to-many']","{'account_id': 10508585, 'reputation': 1929, 'user_id': 7745011, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZId9o.jpg?s=256&g=1', 'display_name': 'Roland Deschain', 'link': 'https://stackoverflow.com/users/7745011/roland-deschain'}",True,54,1,1,1664529796,1657629784,72952535,CC BY-SA 4.0,https://stackoverflow.com/questions/72952535/how-to-delete-items-with-a-many-to-many-relationship-with-where-clause-in-a-st,How to delete items with a many-to-many relationship with &#39;WHERE&#39; clause in a stored procedure?,1657630095.0,73906584.0,,
24,"['sql', 'select', 'where-clause', 'union']","{'account_id': 9443751, 'reputation': 105, 'user_id': 7023287, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/889019497899181/picture?type=large', 'display_name': 'Srijan Gupta', 'link': 'https://stackoverflow.com/users/7023287/srijan-gupta'}",True,281,1,2,1664528036,1657995011,73006609,CC BY-SA 4.0,https://stackoverflow.com/questions/73006609/how-to-perform-union-of-the-tables-with-same-column-name-as-their-primary-keys-b,How to perform UNION of the tables with same column name as their primary keys but different values,1664528036.0,73015828.0,,
25,"['sql', 'dashboard', 'looker']","{'account_id': 19357177, 'reputation': 11, 'user_id': 14153274, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-v8PD-7uaAcA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckJydpwdRIxjfATbz1JgZz_DAak3Q/photo.jpg?sz=256', 'display_name': 'anshika goel', 'link': 'https://stackoverflow.com/users/14153274/anshika-goel'}",False,130,1,0,1664499694,1659075242,73162310,CC BY-SA 4.0,https://stackoverflow.com/questions/73162310/looker-dashboard-query,Looker Dashboard Query,,,,
26,"['sql', 'sql-server', 'tsql']","{'account_id': 18817992, 'reputation': 11, 'user_id': 13724606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4439743a902a00c2e88f1bbadb1601c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vitor Filho', 'link': 'https://stackoverflow.com/users/13724606/vitor-filho'}",True,302,2,0,1664426319,1657571541,72944354,CC BY-SA 4.0,https://stackoverflow.com/questions/72944354/select-top-3-max-score,SELECT TOP 3 Max Score,1657571581.0,72944407.0,,
27,"['sql', 'sql-server']","{'account_id': 22749844, 'reputation': 63, 'user_id': 16910164, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz4wtSY4KxvEqxPR93ZotG3FKCDUCq4jIZz_K70=k-s256', 'display_name': 'youngTalent', 'link': 'https://stackoverflow.com/users/16910164/youngtalent'}",True,157,1,2,1664356895,1658261320,73042929,CC BY-SA 4.0,https://stackoverflow.com/questions/73042929/sql-error-column-name-or-number-of-supplied-values-does-not-match-table-defini,SQL Error : Column name or number of supplied values does not match table definition,1664356895.0,73042978.0,,
28,"['sql', 'variables', 'mariadb', 'recurring-events', 'select-into-outfile']","{'account_id': 25932453, 'reputation': 9, 'user_id': 19653296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d171987e7d28729a780e8d4484a829a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'K_Urahara', 'link': 'https://stackoverflow.com/users/19653296/k-urahara'}",True,26,1,1,1664286068,1659182489,73175435,CC BY-SA 4.0,https://stackoverflow.com/questions/73175435/weekly-event-select-into-file-with-different-filenames-depending-on-the-variable,weekly event select into file with different filenames depending on the variables(MariaDB),,73868633.0,,
29,"['sql', 'postgresql']","{'account_id': 18707417, 'reputation': 111, 'user_id': 13638243, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4cb5ea7cb89ec8b1bc40a3175c5b36f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neotenic Primate', 'link': 'https://stackoverflow.com/users/13638243/neotenic-primate'}",False,39,1,-1,1663801410,1657115968,72884911,CC BY-SA 4.0,https://stackoverflow.com/questions/72884911/returning-value-from-other-table-in-place-of-foreign-key,Returning value from other table in place of foreign key,1663801410.0,,,
30,"['sql', 'go', 'grails-orm']","{'account_id': 23194221, 'reputation': 11, 'user_id': 17290098, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzrGABRIsebWOlq8VPViC8vR_CteysNeln2RcFm=k-s256', 'display_name': 'Mam', 'link': 'https://stackoverflow.com/users/17290098/mam'}",False,41,1,1,1663758460,1657944029,73001418,CC BY-SA 4.0,https://stackoverflow.com/questions/73001418/can-i-use-preload-to-load-three-table-in-gorm,Can I use preload to load three table in gorm?,,,,
31,"['sql', 'database', 'azure']","{'account_id': 18522216, 'reputation': 89, 'user_id': 13494917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9843139e6e76efa2d61a83180d5d51d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'BlakeB9', 'link': 'https://stackoverflow.com/users/13494917/blakeb9'}",False,117,2,-1,1663735650,1657141759,72889886,CC BY-SA 4.0,https://stackoverflow.com/questions/72889886/what-would-happen-if-i-were-to-drop-this-credential-in-my-azure-db,What would happen if I were to drop this CREDENTIAL in my Azure DB,,,,
32,"['sql', 'vba', 'ms-access']","{'account_id': 25726459, 'reputation': 1, 'user_id': 19482749, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02a2dc8fec1954d74d27e31baab6e011?s=256&d=identicon&r=PG', 'display_name': 'T00Fast', 'link': 'https://stackoverflow.com/users/19482749/t00fast'}",False,79,1,0,1663708999,1658338965,73056047,CC BY-SA 4.0,https://stackoverflow.com/questions/73056047/how-to-access-form-textbox-text-property-when-the-source-query-returns-no-result,How to access Form.Textbox.Text property when the source query returns no results?,1663708999.0,,,
33,"['javascript', 'sql', 'node.js', 'aws-lambda']","{'account_id': 1769276, 'reputation': 934, 'user_id': 2079464, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/6c6befe601e8feabf0d6020e6a67b8c6?s=256&d=identicon&r=PG', 'display_name': 'Pa3k.m', 'link': 'https://stackoverflow.com/users/2079464/pa3k-m'}",True,254,1,2,1663692948,1658028049,73009045,CC BY-SA 4.0,https://stackoverflow.com/questions/73009045/how-do-i-do-sql-queries-with-nodejs-in-aws-lambda,How do I do sql queries with nodejs in AWS lambda?,1658029104.0,73025304.0,,
34,"['mysql', 'sql', 'database', 'group-by', 'count']","{'account_id': 25882818, 'reputation': 15, 'user_id': 19611557, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd1de54c1a1757dc554f2ba99d0b8ba9?s=256&d=identicon&r=PG', 'display_name': 'Proloy Chatterjee', 'link': 'https://stackoverflow.com/users/19611557/proloy-chatterjee'}",True,969,4,0,1663652044,1658667144,73098567,CC BY-SA 4.0,https://stackoverflow.com/questions/73098567/find-patients-admitted-multiple-times-for-the-same-primary-diagnosis-in-sql,Find patients admitted multiple times for the same primary diagnosis in SQL,1663652044.0,73098970.0,,
35,"['mysql', 'sql', 'join', 'count', 'where-clause']","{'user_type': 'does_not_exist', 'display_name': 'user19491662'}",True,134,1,2,1663314565,1657881920,72992799,CC BY-SA 4.0,https://stackoverflow.com/questions/72992799/left-join-with-multiple-values-in-where-clause,Left join with multiple values in where clause,1663314565.0,72994053.0,,
36,"['sql', 'azure', 'ssms', 'azure-synapse']","{'account_id': 25906327, 'reputation': 21, 'user_id': 19631369, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlTJARKWo4Udfrb1d8IwX9hzxb_jj_94hTtec1g=k-s256', 'display_name': 'James Lawson', 'link': 'https://stackoverflow.com/users/19631369/james-lawson'}",False,96,0,2,1663174250,1658919576,73136724,CC BY-SA 4.0,https://stackoverflow.com/questions/73136724/error-when-running-queries-against-synapse-database,Error when running queries against Synapse database,1663174250.0,,,
37,"['sql', 'azure', 'loops', 'common-table-expression', 'azure-synapse']","{'account_id': 25800166, 'reputation': 11, 'user_id': 19542729, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkOLUF7p6zXsl1VyCshDPiPwKwURd_QbDYnNhMz=k-s256', 'display_name': 'AnalyticsLover', 'link': 'https://stackoverflow.com/users/19542729/analyticslover'}",False,113,0,1,1663173784,1657722991,72968105,CC BY-SA 4.0,https://stackoverflow.com/questions/72968105/azure-synapse-sql-alternative-for-recursive-cte,Azure Synapse SQL - alternative for recursive CTE,1663173784.0,,,
38,"['sql', 'azure', 'azure-synapse', 'dedicated']","{'account_id': 25815237, 'reputation': 1, 'user_id': 19555311, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/087331a343090ddce97cb4c38d67075b?s=256&d=identicon&r=PG', 'display_name': 'Ash174', 'link': 'https://stackoverflow.com/users/19555311/ash174'}",False,179,0,0,1663173635,1657877218,72991848,CC BY-SA 4.0,https://stackoverflow.com/questions/72991848/synapse-dedicated-pool-query-runs-slow,Synapse Dedicated Pool Query Runs Slow,1663173635.0,,,
39,"['sql', 'azure', 'powerbi', 'azure-synapse', 'row-level-security']","{'account_id': 1522084, 'reputation': 36, 'user_id': 1421466, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/47542886fcb2499dab93247cf63333e3?s=256&d=identicon&r=PG', 'display_name': 'user774952', 'link': 'https://stackoverflow.com/users/1421466/user774952'}",False,105,2,0,1663173582,1658505112,73083001,CC BY-SA 4.0,https://stackoverflow.com/questions/73083001/can-powerbi-inherit-rls-from-azure-synapse-sql,Can PowerBI inherit RLS from Azure Synapse SQL?,1663173582.0,,,
40,"['sql', 'db2', 'ibm-midrange', 'db2-400']","{'account_id': 25891235, 'reputation': 1, 'user_id': 19618603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91ec5115249241b3aee0b36c70d6f1f4?s=256&d=identicon&r=PG', 'display_name': 'cwindingland', 'link': 'https://stackoverflow.com/users/19618603/cwindingland'}",True,68,5,0,1663140041,1658761760,73111485,CC BY-SA 4.0,https://stackoverflow.com/questions/73111485/iseries-sql-use-previous-record-value-in-join-criteria,iSeries SQL - Use Previous Record Value in JOIN criteria,1658788832.0,,,
41,"['sql', 'azure-devops', 'azure-pipelines', 'azure-sql-database', 'azure-synapse']","{'account_id': 25809098, 'reputation': 1, 'user_id': 19550178, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmHl4Vgc7WTfguL78su7hW18k5nMLU4edj8Gy8l=k-s256', 'display_name': 'john', 'link': 'https://stackoverflow.com/users/19550178/john'}",True,137,2,0,1662999999,1657810609,72982602,CC BY-SA 4.0,https://stackoverflow.com/questions/72982602/build-error-sql46005-expected-filestream-on-but-encountered-object-instead-when,Build error SQL46005: Expected FILESTREAM_ON but encountered object instead when trying to build a database project for Azure Synapse SQL pool,1659125638.0,73692388.0,,
42,"['mysql', 'sql', 'duplicates']","{'account_id': 25850226, 'reputation': 1, 'user_id': 19584331, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b65d4f747bf8d1e22a33394329609cc4?s=256&d=identicon&r=PG', 'display_name': 'Dharmin', 'link': 'https://stackoverflow.com/users/19584331/dharmin'}",False,50,2,0,1662835327,1658293877,73046271,CC BY-SA 4.0,https://stackoverflow.com/questions/73046271/find-duplicate-value-in-the-table-via-sql,Find duplicate value in the table via sql,1658301906.0,,,
43,"['mysql', 'sql', 'django']","{'account_id': 25435058, 'reputation': 63, 'user_id': 19238904, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzf-prP9WqlzBP7jPTyWdIqv7eWrBakxA6bgYHI=k-s256', 'display_name': 'sahil lone', 'link': 'https://stackoverflow.com/users/19238904/sahil-lone'}",True,43,1,1,1662622750,1659094672,73166102,CC BY-SA 4.0,https://stackoverflow.com/questions/73166102/use-like-on-date-in-sql-query,Use Like on Date in sql query,,73166301.0,,
44,"['sql', 'ssis', 'etl']","{'account_id': 18663876, 'reputation': 11, 'user_id': 13604390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b54a1d8571720360d2bcaa1d78c360aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fagundes', 'link': 'https://stackoverflow.com/users/13604390/fagundes'}",False,38,0,0,1662367674,1659043867,73159398,CC BY-SA 4.0,https://stackoverflow.com/questions/73159398/schedule-ssis-solution,Schedule SSIS solution,,,,
45,"['sql', 'google-bigquery']","{'account_id': 25796651, 'reputation': 11, 'user_id': 19539713, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkG5m4F2XVur4lEIjD2PxQlsraeCYw-O3EGysND=k-s256', 'display_name': 'Wendy Longuemare', 'link': 'https://stackoverflow.com/users/19539713/wendy-longuemare'}",False,460,1,1,1662304432,1657696260,72962236,CC BY-SA 4.0,https://stackoverflow.com/questions/72962236/how-to-calculate-the-average-engagement-time-of-ga4-using-big-query,How to calculate the &quot;average engagement time&quot; of GA4 using Big Query?,1657696909.0,,,
46,"['sql', 'database', 'wordpress', 'forms', 'elementor']","{'account_id': 25826772, 'reputation': 11, 'user_id': 19564697, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a83b82c0548d7c48ceeae60e5382d2f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sorceriv', 'link': 'https://stackoverflow.com/users/19564697/sorceriv'}",False,166,1,0,1662219970,1658035142,73009418,CC BY-SA 4.0,https://stackoverflow.com/questions/73009418/is-there-a-way-in-wordpress-elementor-astra-for-forms-to-validate-one-of-its-fi,"Is there a way in WordPress elementor, astra for forms to validate one of its fields&#39; data exists in a table?",1658242067.0,,,
