,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date
17,"['sql', 'database', 'oracle', 'plsql', 'oracle-sqldeveloper']","{'account_id': 16112955, 'reputation': 1536, 'user_id': 11632050, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9102ee9f953c37800ba6538b0f113ba0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Iffat', 'link': 'https://stackoverflow.com/users/11632050/iffat'}",True,379,67065106.0,3,1,1656657313,1618254744,1618254992.0,67064350,CC BY-SA 4.0,https://stackoverflow.com/questions/67064350/how-to-drop-multiple-functions-in-oracle,how to drop multiple functions in Oracle,,,
18,"['mysql', 'sql', 'mariadb', 'innodb', 'nextcloud']","{'account_id': 7111936, 'reputation': 1183, 'user_id': 5439470, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a8ff31099463f0885944705a8c088b3d?s=256&d=identicon&r=PG&f=1', 'display_name': 'jan-seins', 'link': 'https://stackoverflow.com/users/5439470/jan-seins'}",True,1419,,1,1,1656617636,1618053891,,67033813,CC BY-SA 4.0,https://stackoverflow.com/questions/67033813/cant-select-from-mariadb-table-innodb,can&#39;t select from mariadb table InnoDB,,,
19,"['mysql', 'sql', 'isnull']","{'account_id': 4770459, 'reputation': 991, 'user_id': 3855358, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/grkfy.jpg?s=256&g=1', 'display_name': 'Conor Cosnett', 'link': 'https://stackoverflow.com/users/3855358/conor-cosnett'}",True,9199,67077426.0,4,3,1656442542,1618323052,1618323672.0,67076546,CC BY-SA 4.0,https://stackoverflow.com/questions/67076546/how-to-select-rows-with-no-null-values-in-any-column-in-sql,how to select rows with no null values (in any column) in SQL?,,,
20,['sql'],"{'account_id': 3969548, 'reputation': 676, 'user_id': 3274479, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/e7def31afa72762baa20e33990a6929e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Imrik', 'link': 'https://stackoverflow.com/users/3274479/imrik'}",False,29,,0,0,1655088750,1619441566,1619441634.0,67267014,CC BY-SA 4.0,https://stackoverflow.com/questions/67267014/query-that-filters-with-two-string-in-two-diferent-columns-or-in-the-same-column,Query that filters with two string in two diferent columns or in the same column,,,
21,"['c++', 'sql', 'unicode', 'sqlapi++']","{'account_id': 17259734, 'reputation': 61, 'user_id': 12497970, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2dc27b2f1fb362f02f3aa12abfd7eaa?s=256&d=identicon&r=PG&f=1', 'display_name': 'SMMB', 'link': 'https://stackoverflow.com/users/12497970/smmb'}",True,95,66926323.0,1,1,1655082000,1617383700,1617572700.0,66922848,CC BY-SA 4.0,https://stackoverflow.com/questions/66922848/how-do-i-read-unicode-characters-from-sql-server-using-sqlapi,How do I read unicode characters from SQL server using SQLAPI++?,,,
22,"['python', 'sql', 'flask', 'google-cloud-platform', 'gcloud']","{'account_id': 14847046, 'reputation': 11, 'user_id': 10722104, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qgw1n.jpg?s=256&g=1', 'display_name': 'D M', 'link': 'https://stackoverflow.com/users/10722104/d-m'}",False,59,,0,0,1655043369,1617783492,1617882740.0,66982112,,https://stackoverflow.com/questions/66982112/google-cloud-sql-different-result,Google Cloud SQL different result,1655043297.0,Duplicate,
23,"['sql', 'postgresql']","{'account_id': 15158303, 'reputation': 559, 'user_id': 10938315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9c755cc9fdabbb2d9bcf04779df2953?s=256&d=identicon&r=PG&f=1', 'display_name': 'Omega', 'link': 'https://stackoverflow.com/users/10938315/omega'}",True,243,67060214.0,2,1,1654839492,1618236031,,67059806,CC BY-SA 4.0,https://stackoverflow.com/questions/67059806/postgresql-year-over-year-growth,PostgreSQL year-over-year growth,,,
24,"['sql', 'database', 'oracle']","{'account_id': 21263034, 'reputation': 23, 'user_id': 15643609, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39167be7da584e28ee75282c524e6246?s=256&d=identicon&r=PG&f=1', 'display_name': 'Goru Chagol', 'link': 'https://stackoverflow.com/users/15643609/goru-chagol'}",True,292,67119412.0,2,0,1654136881,1618548575,1654136881.0,67119264,CC BY-SA 4.0,https://stackoverflow.com/questions/67119264/sql-querying-from-multiple-tables-and-retrieving-data,SQL querying from multiple tables and retrieving data,,,
25,"['sql', 'sql-server', 'window-functions']","{'account_id': 4487321, 'reputation': 518, 'user_id': 3649492, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://i.stack.imgur.com/sW2Cv.jpg?s=256&g=1', 'display_name': 'Dilnoor Singh', 'link': 'https://stackoverflow.com/users/3649492/dilnoor-singh'}",False,429,,2,-2,1653934746,1619052666,1619068106.0,67205303,CC BY-SA 4.0,https://stackoverflow.com/questions/67205303/equivalent-of-postgres-window-alias-in-sql-server,Equivalent of Postgres&#39; Window Alias in SQL Server,,,
26,"['sql', 'snowflake-cloud-data-platform']","{'account_id': 7296143, 'reputation': 2715, 'user_id': 5560898, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/4d86a35f823fa394efcde4f98dca7ed5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chicken Sandwich No Pickles', 'link': 'https://stackoverflow.com/users/5560898/chicken-sandwich-no-pickles'}",True,7851,,3,0,1652808961,1619580813,1619582209.0,67293395,CC BY-SA 4.0,https://stackoverflow.com/questions/67293395/snowflake-run-multiple-sql-queries-at-once,Snowflake - Run Multiple SQL Queries at Once,,,
27,"['html', 'sql', 'ajax']","{'account_id': 17545624, 'reputation': 33, 'user_id': 12989228, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd2b36c1eb1874d51a202b4f580f24f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'DeviantlyD', 'link': 'https://stackoverflow.com/users/12989228/deviantlyd'}",False,229,,1,0,1652775231,1619203231,1652775231.0,67235315,CC BY-SA 4.0,https://stackoverflow.com/questions/67235315/how-to-display-sql-query-results-with-columns-seperated-in-html-table,How to display SQL query results with columns seperated in HTML table,,,
28,"['sql', 'node.js', 'json', 'postgresql', 'aggregate-functions']","{'account_id': 20147206, 'reputation': 85, 'user_id': 14775441, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-tfK8V0jrcoo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucntCLbXpZWymQTUqMM4oXcHjSLzSg/s96-c/photo.jpg?sz=256', 'display_name': 'robeert', 'link': 'https://stackoverflow.com/users/14775441/robeert'}",True,1063,,1,1,1651717074,1617911938,1651717074.0,67011068,CC BY-SA 4.0,https://stackoverflow.com/questions/67011068/nesting-json-agg-inside-json-agg,Nesting json_agg() inside json_agg(),,,
29,"['sql', 'json', 'apache-superset', 'druid']","{'account_id': 21360827, 'reputation': 21, 'user_id': 15729386, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-oH5IqHp-OiA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnBjFKKLHjThHY-2z4AxStr8dlR_Q/s96-c/photo.jpg?sz=256', 'display_name': 'emmabyp', 'link': 'https://stackoverflow.com/users/15729386/emmabyp'}",False,615,,1,2,1651178725,1619048471,1651178725.0,67204828,CC BY-SA 4.0,https://stackoverflow.com/questions/67204828/how-to-parse-json-data-in-a-column-with-druid-sql,How to parse json data in a column with Druid SQL?,,,
30,"['mysql', 'sql', 'flyway']","{'account_id': 4257696, 'reputation': 980, 'user_id': 3482923, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/s2am5.jpg?s=256&g=1', 'display_name': 'Dmitry  Adonin', 'link': 'https://stackoverflow.com/users/3482923/dmitry-adonin'}",True,1555,67008561.0,2,3,1651176071,1617900352,,67008422,CC BY-SA 4.0,https://stackoverflow.com/questions/67008422/rename-mysql-table-name-safely-in-flyway-script,Rename MySQL table name safely in Flyway script,,,
31,"['sql', 'sql-server']","{'account_id': 8632428, 'reputation': 568, 'user_id': 6463651, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/4ebe0bcfa7618c1afa7295a3cc97452a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shubh', 'link': 'https://stackoverflow.com/users/6463651/shubh'}",True,77,67209553.0,3,0,1650811331,1619079659,1650811331.0,67209419,CC BY-SA 4.0,https://stackoverflow.com/questions/67209419/how-to-update-a-value-in-column-based-on-value-from-other-table-in-sql-server,How to update a value in column based on value from other table in SQL server?,,,
32,"['sql', 'amazon-redshift']","{'account_id': 19497047, 'reputation': 89, 'user_id': 14263992, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc80fa65b03079b1447fdf557c6dc0af?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14263992', 'link': 'https://stackoverflow.com/users/14263992/user14263992'}",True,1942,,1,1,1650013514,1617221615,1617258700.0,66894748,CC BY-SA 4.0,https://stackoverflow.com/questions/66894748/multiple-values-inside-sql-like,Multiple values inside SQL LIKE,,,
33,"['sql', 'oracle', 'sql-limit']","{'account_id': 21223612, 'reputation': 13, 'user_id': 15609670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b141cbfdddface07917fa51ed4a2763?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anonymous', 'link': 'https://stackoverflow.com/users/15609670/anonymous'}",False,1647,,5,0,1649150372,1618837355,1618840059.0,67162538,CC BY-SA 4.0,https://stackoverflow.com/questions/67162538/sql-query-for-highest-netpay-among-the-employees,SQL query for highest netpay among the employees,,,
34,"['sql', 'sqlite', 'group-by', 'max', 'sql-order-by']","{'account_id': 14491143, 'reputation': 177, 'user_id': 12170242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/256dddbc23975e052a78407fd68d6580?s=256&d=identicon&r=PG&f=1', 'display_name': 'Iterator516', 'link': 'https://stackoverflow.com/users/12170242/iterator516'}",True,171,67184593.0,1,0,1648944366,1618941915,1618946426.0,67184129,CC BY-SA 4.0,https://stackoverflow.com/questions/67184129/use-1-sql-query-to-join-3-tables-and-find-the-category-of-products-that-generate,Use 1 SQL query to join 3 tables and find the category of products that generates the most revenue for each customer segment,,,
35,"['sql', 'relational-algebra']","{'account_id': 20302160, 'reputation': 1, 'user_id': 14891301, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c1dc7a3cd6a4031f1f6b8248d781096?s=256&d=identicon&r=PG&f=1', 'display_name': 'Irfan Abidi', 'link': 'https://stackoverflow.com/users/14891301/irfan-abidi'}",False,271,,1,-3,1648844966,1619031364,1648844966.0,67201907,CC BY-SA 4.0,https://stackoverflow.com/questions/67201907/relational-algebra-for-this-sql-for-rows-with-values-that-appear-more-than-3-tim,relational algebra for this SQL for rows with values that appear more than 3 times,,,
36,"['sql', 'presto', 'trino', 'presto-jdbc']","{'account_id': 20680684, 'reputation': 11, 'user_id': 15184352, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d1ae3a3510cd053a98be6c1b4e6234d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hardik', 'link': 'https://stackoverflow.com/users/15184352/hardik'}",True,3873,,2,0,1648143673,1619416406,1619431634.0,67261476,CC BY-SA 4.0,https://stackoverflow.com/questions/67261476/similar-method-like-try-cast-in-presto,Similar method like TRY_CAST in presto,,,
37,"['sql', 'asp.net-core', 'entity-framework-core', 'sqldatareader']","{'account_id': 2727725, 'reputation': 139, 'user_id': 2352299, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e99863cf099a7ca8b528803da42abd6?s=256&d=identicon&r=PG', 'display_name': 'Kent Hub', 'link': 'https://stackoverflow.com/users/2352299/kent-hub'}",False,934,,1,1,1648111193,1617484160,,66935897,CC BY-SA 4.0,https://stackoverflow.com/questions/66935897/system-invalidoperationexception-there-is-already-an-open-datareader-associated,System.InvalidOperationException: There is already an open DataReader associated with this Connection which must be closed first,,,
38,"['sql', 'postgresql', 'dapper']","{'account_id': 23228, 'reputation': 1685, 'user_id': 58049, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/a96600452ce423bd250a7c0df8e2b6ae?s=256&d=identicon&r=PG', 'display_name': 'o..o', 'link': 'https://stackoverflow.com/users/58049/o-o'}",True,588,71543572.0,2,1,1648002439,1618763187,,67150859,CC BY-SA 4.0,https://stackoverflow.com/questions/67150859/deserialize-postgres-array-tags-to-liststring-with-dapper,Deserialize Postgres ARRAY [@tags] to List&lt;string&gt; with Dapper?,,,
39,"['sql', 'sql-server', 'insert-update']","{'account_id': 7396681, 'reputation': 107, 'user_id': 7844967, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/44f32abb1d37a9fcb8adfe517ffae23d?s=256&d=identicon&r=PG&f=1', 'display_name': 'FelipeFonsecabh', 'link': 'https://stackoverflow.com/users/7844967/felipefonsecabh'}",True,61,67165235.0,1,0,1647372170,1618846795,1647372170.0,67165104,CC BY-SA 4.0,https://stackoverflow.com/questions/67165104/update-or-insert-using-select-statement,Update or Insert using Select statement,,,
40,"['sql', 'impala']","{'account_id': 4636598, 'reputation': 2043, 'user_id': 3757672, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/miE8t.png?s=256&g=1', 'display_name': 'Markus', 'link': 'https://stackoverflow.com/users/3757672/markus'}",True,952,67059901.0,2,2,1647216684,1618236337,1618238085.0,67059900,CC BY-SA 4.0,https://stackoverflow.com/questions/67059900/incremental-integer-id-in-impala,Incremental integer ID in Impala,,,
41,['sql'],"{'account_id': 21397706, 'reputation': 31, 'user_id': 15760477, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adf162e68a82426ed7448d308828e0ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'info', 'link': 'https://stackoverflow.com/users/15760477/info'}",False,578,,1,0,1646857183,1619350003,1619350699.0,67252843,CC BY-SA 4.0,https://stackoverflow.com/questions/67252843/cant-connect-to-db-using-node-js,Can&#39;t connect to DB using node.js,,,
42,"['mysql', 'sql', 'magento']","{'account_id': 20281674, 'reputation': 1, 'user_id': 14875267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81efc03cc01d4dbf40251a45d8fc5bad?s=256&d=identicon&r=PG&f=1', 'display_name': 'MM Hossain', 'link': 'https://stackoverflow.com/users/14875267/mm-hossain'}",False,158,,1,0,1646262869,1617937156,1617951429.0,67014491,CC BY-SA 4.0,https://stackoverflow.com/questions/67014491/magento-installation-in-windows,Magento installation in windows,,,
43,"['mysql', 'sql']","{'account_id': 13009853, 'reputation': 277, 'user_id': 9403279, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xHNuS.png?s=256&g=1', 'display_name': 'cidra', 'link': 'https://stackoverflow.com/users/9403279/cidra'}",True,58,67065983.0,1,1,1646254423,1618225834,1646254423.0,67057322,CC BY-SA 4.0,https://stackoverflow.com/questions/67057322/will-mysql-optimize-queries-with-trivial-conditions-like-where-name-name,Will MySQL optimize queries with trivial conditions like WHERE name=name?,,,
44,"['sql', 'database', 'database-design', 'entity-relationship']","{'account_id': 14643403, 'reputation': 1, 'user_id': 10575451, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36b520c2f7c1e68ded0e577a828abe24?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nishant', 'link': 'https://stackoverflow.com/users/10575451/nishant'}",False,1380,,2,-3,1645575702,1619178281,1619197510.0,67229385,CC BY-SA 4.0,https://stackoverflow.com/questions/67229385/online-food-ordering-system-database-design-new-table-for-each-restaurants-menu,Online food ordering system database design. New table for each restaurants menu or single one?,,,
45,"['java', 'sql', 'postgresql', 'spring-data-jpa', 'spring-repositories']","{'account_id': 7582429, 'reputation': 4387, 'user_id': 5752730, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ac1BW.jpg?s=256&g=1', 'display_name': 'DV82XL', 'link': 'https://stackoverflow.com/users/5752730/dv82xl'}",True,3506,67014997.0,2,1,1644864458,1617822026,1644864458.0,66992536,CC BY-SA 4.0,https://stackoverflow.com/questions/66992536/jpa-query-to-filter-before-after-and-between-optional-start-and-end-dates,"JPA query to filter before, after and between optional start and end dates",,,
46,"['mysql', 'sql', 'database', 'oracle']","{'account_id': 15445550, 'reputation': 59, 'user_id': 11142609, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-iXrwiANsW68/AAAAAAAAAAI/AAAAAAAAH2s/VlqEFk-Lwes/photo.jpg?sz=256', 'display_name': 'sami phani', 'link': 'https://stackoverflow.com/users/11142609/sami-phani'}",False,233,,1,0,1644816989,1618570693,1644816989.0,67123972,CC BY-SA 4.0,https://stackoverflow.com/questions/67123972/updating-blank-values-with-nulls-in-all-the-columns-in-a-table,Updating blank values with nulls in all the columns in a table,,,
