,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,locked_date
10,"['sql', 'hive', 'hiveql', 'window-functions']","{'account_id': 9894293, 'reputation': 482, 'user_id': 7450545, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/42f11ce1d8794a297594b3b57c474445?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anonymous', 'link': 'https://stackoverflow.com/users/7450545/anonymous'}",True,484,2,2,1665998143,1591116367,1665998143.0,62157052,CC BY-SA 4.0,https://stackoverflow.com/questions/62157052/customised-ordering-in-hives-row-number-over-partition-by-order-by-window-fun,Customised ordering in Hive&#39;s row_number() over partition by order by window function,62158296.0,,,
11,"['sql', 'oracle', 'oracle-apex']","{'account_id': 18735785, 'reputation': 3, 'user_id': 13660155, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0YsO-_88ZGU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckYlc68e6DG9JYgcTzEbY6i8awBEQ/photo.jpg?sz=256', 'display_name': 'Ben Rover', 'link': 'https://stackoverflow.com/users/13660155/ben-rover'}",True,78,1,0,1665589771,1591033161,1665589771.0,62137807,CC BY-SA 4.0,https://stackoverflow.com/questions/62137807/oracle-apex-giving-me-an-error-when-using-insert-into-to-add-data-to-tables,oracle apex giving me an error when using INSERT INTO to add data to tables,62140054.0,,,
12,"['sql', 'postgresql']","{'account_id': 18915667, 'reputation': 29, 'user_id': 13800799, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2584506238440098/picture?type=large', 'display_name': 'Raj Aktar', 'link': 'https://stackoverflow.com/users/13800799/raj-aktar'}",True,5198,5,2,1665509219,1592935028,1592985377.0,62540961,CC BY-SA 4.0,https://stackoverflow.com/questions/62540961/how-many-payments-happened-on-monday-from-payment-date-column-the-below-code-g,How many payments happened on Monday from payment _date column? The below code giving me zero count,,,,
13,"['sql', 'database', 'postgresql', 'isolation-level', 'transaction-isolation']","{'account_id': 3684054, 'reputation': 10444, 'user_id': 3068233, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/cbb28ff8b495b305b288cfa61247ad21?s=256&d=identicon&r=PG', 'display_name': 'Ulad Kasach', 'link': 'https://stackoverflow.com/users/3068233/ulad-kasach'}",True,4425,3,0,1665221666,1593488765,1665221666.0,62649971,CC BY-SA 4.0,https://stackoverflow.com/questions/62649971/how-to-change-transaction-isolation-level-globally,How to change transaction isolation level globally?,,,,
14,"['sql', 'sql-server', 'substring']","{'account_id': 18958419, 'reputation': 13, 'user_id': 13834499, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/901166677b3ea828524f8ad511df023b?s=256&d=identicon&r=PG&f=1', 'display_name': 'creedcode', 'link': 'https://stackoverflow.com/users/13834499/creedcode'}",True,328,3,0,1664981707,1593435634,1593500825.0,62638730,CC BY-SA 4.0,https://stackoverflow.com/questions/62638730/how-to-split-strings-in-columns-into-rows-on-two-rows-that-match-position-sq,"How to split strings in columns, into rows (on two rows, that match position) SQL",62652170.0,,,
15,['sql'],"{'account_id': 14219821, 'reputation': 17, 'user_id': 10272496, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-P2EOEZJW0jw/AAAAAAAAAAI/AAAAAAAAAWM/REC81pFwBtc/photo.jpg?sz=256', 'display_name': 'Hitesh Nayyar', 'link': 'https://stackoverflow.com/users/10272496/hitesh-nayyar'}",False,659,2,0,1664368218,1592327922,,62414125,CC BY-SA 4.0,https://stackoverflow.com/questions/62414125/problem-in-converting-string-format-into-date-in-athena,Problem in converting string format into date in Athena,,,,
16,"['python', 'sql', 'count', 'sas', 'pandas-groupby']","{'account_id': 15572560, 'reputation': 35, 'user_id': 11234545, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d8affbcd0ab88496ffd07fe0a680fed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ith', 'link': 'https://stackoverflow.com/users/11234545/ith'}",True,2585,2,1,1663219896,1592486424,1594050059.0,62450935,CC BY-SA 4.0,https://stackoverflow.com/questions/62450935/convert-sas-proc-sql-to-pythonpandas,Convert SAS proc sql to Python(pandas),62759862.0,,,
17,"['mysql', 'sql', 'linux', 'raspberry-pi', 'mariadb']","{'account_id': 18227173, 'reputation': 822, 'user_id': 13266736, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rObPz.jpg?s=256&g=1', 'display_name': 'SebNik', 'link': 'https://stackoverflow.com/users/13266736/sebnik'}",True,9746,2,3,1662830057,1593034526,1593049785.0,62564439,CC BY-SA 4.0,https://stackoverflow.com/questions/62564439/mysql-mariadb-server-raspberry-pi-remote-access,MySQL MariaDB Server Raspberry Pi remote access,62564986.0,,,
18,"['sql', 'laravel']","{'account_id': 17525733, 'reputation': 300, 'user_id': 12710864, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-VgnSbeHUYB8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reqGvrdbH6JX_vw04dluE28NxW_-A/photo.jpg?sz=256', 'display_name': 'Vesko_dev', 'link': 'https://stackoverflow.com/users/12710864/vesko-dev'}",True,4410,4,-1,1661588539,1591384925,1591444357.0,62222757,CC BY-SA 4.0,https://stackoverflow.com/questions/62222757/laravel-sqlstate28000-1045-access-denied-for-user-rootlocalhost-usi,Laravel - &quot;SQLSTATE[28000] [1045] Access denied for user &#39;root&#39;@&#39;localhost&#39; (using password: NO)&quot;,,,,
19,"['sql', 'sql-server', 'performance', 'clustered-index', 'indexed-view']","{'account_id': 31111, 'reputation': 7450, 'user_id': 85196, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/3de74cfe1f2366b4337d9136c8849341?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/85196/mike'}",False,413,0,2,1661206166,1591284603,1591287437.0,62198429,CC BY-SA 4.0,https://stackoverflow.com/questions/62198429/why-does-statistics-norecompute-turn-on-by-itself,Why does STATISTICS_NORECOMPUTE turn on by itself?,,,,
20,"['sql', 'postgresql', 'flyway']","{'account_id': 5656621, 'reputation': 492, 'user_id': 4475588, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh5.googleusercontent.com/-_r9duSvNEDo/AAAAAAAAAAI/AAAAAAAAOt4/Z2sVR0PktLo/photo.jpg?sz=256', 'display_name': 'Igor', 'link': 'https://stackoverflow.com/users/4475588/igor'}",True,1292,2,0,1660328314,1591694376,,62279119,CC BY-SA 4.0,https://stackoverflow.com/questions/62279119/how-to-alter-comments-on-columns-after-renaming-table-name,How to alter comments on columns after renaming table name?,62279232.0,,,
21,"['sql', 'singlestore']","{'account_id': 18654789, 'reputation': 1, 'user_id': 13597631, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4afea304fd78d29a725fcc8f39f5d278?s=256&d=identicon&r=PG', 'display_name': 'user13597631', 'link': 'https://stackoverflow.com/users/13597631/user13597631'}",True,81,1,0,1659937866,1591188136,1591190829.0,62173109,CC BY-SA 4.0,https://stackoverflow.com/questions/62173109/how-to-get-data-difference-between-two-columns,How to get data difference between two columns,,,,
22,"['mysql', 'sql', 'indexing', 'sql-update', 'primary-key']","{'account_id': 17200509, 'reputation': 11, 'user_id': 12452344, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7133b4319fc7adae968e85e2c4cfe94a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Torquestral', 'link': 'https://stackoverflow.com/users/12452344/torquestral'}",True,586,3,0,1657957574,1592232191,1657957574.0,62390713,CC BY-SA 4.0,https://stackoverflow.com/questions/62390713/how-to-change-the-update-order-while-using-the-sql-update-statement,How to change the update order while using the SQL UPDATE statement?,62390747.0,,,
23,"['sql', 'casting', 'row', 'informix', 'multiset']","{'account_id': 8574029, 'reputation': 361, 'user_id': 6423853, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-pnJxDGD5Stg/AAAAAAAAAAI/AAAAAAAABW0/U05Y-Ishqos/photo.jpg?sz=256', 'display_name': 'Gabz', 'link': 'https://stackoverflow.com/users/6423853/gabz'}",True,244,1,3,1657716761,1593148964,,62588490,CC BY-SA 4.0,https://stackoverflow.com/questions/62588490/sql-informix-12-10fc6-cast-multiple-columns-of-multiset-at-once-but-without-c,"SQL Informix 12.10FC6 - Cast multiple columns of multiset at once, but without creating a user defined type",72966669.0,,,
24,"['php', 'sql', 'woocommerce', 'userid']","{'account_id': 3453172, 'reputation': 83, 'user_id': 9473985, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OfHG0.jpg?s=256&g=1', 'display_name': 'Yoda - user264474', 'link': 'https://stackoverflow.com/users/9473985/yoda-user264474'}",True,887,1,0,1657505414,1592586961,1657505414.0,62475421,CC BY-SA 4.0,https://stackoverflow.com/questions/62475421/woocommerce-sql-query-how-to-get-current-customer-id-not-user-id,WooCommerce: SQL query - how to get current customer_id ? (NOT user_id),62476111.0,,,
25,"['sql', 'select', 'window-functions', 'presto', 'amazon-athena']","{'account_id': 2205829, 'reputation': 4960, 'user_id': 1949081, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'slysid', 'link': 'https://stackoverflow.com/users/1949081/slysid'}",True,3793,4,2,1657054823,1592748461,1592814376.0,62499681,CC BY-SA 4.0,https://stackoverflow.com/questions/62499681/how-to-calculate-average-for-every-month-from-start-from-year-in-prestos-sql-a,How to calculate average for every month from start from year in Presto&#39;s SQL (Athena)?,62499883.0,,,
26,"['sql', 'sql-server', 'pyodbc']","{'account_id': 18630287, 'reputation': 25, 'user_id': 13578361, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10223338023228763/picture?type=large', 'display_name': 'Rolando Riccio', 'link': 'https://stackoverflow.com/users/13578361/rolando-riccio'}",True,1221,2,1,1656253526,1592443013,1656253526.0,62440822,CC BY-SA 4.0,https://stackoverflow.com/questions/62440822/incorrect-syntax-near-the-keyword-user-error-on-sql-server,&quot;Incorrect syntax near the keyword &#39;User&#39;.&quot; error on SQL Server,62440955.0,,,
27,"['python', 'sql', 'csv']","{'account_id': 5619972, 'reputation': 513, 'user_id': 4450157, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/19cf4687b4631d9671432f1672a2d679?s=256&d=identicon&r=PG&f=1', 'display_name': 'd-_-b', 'link': 'https://stackoverflow.com/users/4450157/d-b'}",True,9952,4,3,1655944375,1592613479,1655944375.0,62480335,CC BY-SA 4.0,https://stackoverflow.com/questions/62480335/querying-csv-files-in-python-like-sql,Querying csv files in python like sql,,,,
28,"['sql', 'odata']","{'account_id': 17446453, 'reputation': 61, 'user_id': 12647399, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZkWJOWZ2ITM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcpSHS0CicaR2IWciZVzkwp-V4rgw/photo.jpg?sz=256', 'display_name': 'mazin', 'link': 'https://stackoverflow.com/users/12647399/mazin'}",True,6803,4,6,1655567322,1591278937,1591280253.0,62196447,CC BY-SA 4.0,https://stackoverflow.com/questions/62196447/odata-filter-datetimeoffset-less-that-date,Odata filter DateTimeOffset less that date,,,,
29,"['sql', 'oracle', 'split']","{'account_id': 1571554, 'reputation': 77, 'user_id': 1459151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b9628e8d3ea543ba6ff4f41d8e8bf75?s=256&d=identicon&r=PG', 'display_name': 'Anitha', 'link': 'https://stackoverflow.com/users/1459151/anitha'}",True,41,1,0,1655325545,1591034292,1655325545.0,62138108,CC BY-SA 4.0,https://stackoverflow.com/questions/62138108/how-to-split-select-query-rows-based-on-the-comma-separated-values-in-the-column,How to split select query rows based on the comma separated values in the columns in oracle plsql,62139020.0,,,
30,"['sql', 'amazon-redshift']","{'account_id': 16253284, 'reputation': 3, 'user_id': 11736591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca2c0119cfd48286b542f9e661f4b083?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nimmi', 'link': 'https://stackoverflow.com/users/11736591/nimmi'}",False,1241,1,0,1655323547,1592422820,1655323547.0,62437104,CC BY-SA 4.0,https://stackoverflow.com/questions/62437104/calculating-mean-median-and-percentile-in-sql,"Calculating Mean, Median and Percentile in SQL",,,,
31,"['python', 'sql', 'pyspark']","{'account_id': 15578178, 'reputation': 1197, 'user_id': 11238780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fdd4903488ef697d75f1b7b4bda48f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'formicaman', 'link': 'https://stackoverflow.com/users/11238780/formicaman'}",True,2489,2,2,1653410065,1591897945,1653410065.0,62330536,CC BY-SA 4.0,https://stackoverflow.com/questions/62330536/check-if-pyspark-dataframe-is-empty-causing-memory-issues,Check if pyspark dataframe is empty causing memory issues,,,,
32,"['sql', 'sql-server', 'tableau-api']","{'account_id': 17097882, 'reputation': 63, 'user_id': 12372516, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ada5cf86b6641995bbcfe8fe2f701754?s=256&d=identicon&r=PG&f=1', 'display_name': 'matchbox13', 'link': 'https://stackoverflow.com/users/12372516/matchbox13'}",True,155,3,0,1653402434,1590958640,,62122374,CC BY-SA 4.0,https://stackoverflow.com/questions/62122374/best-way-to-save-sql-versions-while-working-on-tableau,Best way to save SQL versions while working on Tableau?,,,,
33,"['java', 'sql', 'jdbc', 'db2']","{'account_id': 18694374, 'reputation': 165, 'user_id': 13628029, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/027b97b5c1f4502b2486bab2f22d8a14?s=256&d=identicon&r=PG&f=1', 'display_name': 'GKr297', 'link': 'https://stackoverflow.com/users/13628029/gkr297'}",False,510,0,0,1652731363,1591646667,1591704308.0,62270349,CC BY-SA 4.0,https://stackoverflow.com/questions/62270349/com-ibm-db2-jcc-am-sqlexception-jcc10150103003-67-28-invalid-parameter,"com.ibm.db2.jcc.am.SqlException: [jcc][10150][10300][3.67.28] Invalid parameter: Unknown column name DeliverAge. ERRORCODE=-4460, SQLSTATE=null",,,,
34,"['mysql', 'sql']","{'account_id': 18522953, 'reputation': 30, 'user_id': 13495469, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/660d4379caa9d0278dabfffa01675d86?s=256&d=identicon&r=PG&f=1', 'display_name': 'flux', 'link': 'https://stackoverflow.com/users/13495469/flux'}",True,57,2,-1,1652267791,1591611562,1652267791.0,62259861,CC BY-SA 4.0,https://stackoverflow.com/questions/62259861/mysql-rotate-a-returned-data,MYSQL rotate a returned data,62260443.0,,,
35,"['sql', 'date', 'select', 'snowflake-cloud-data-platform', 'date-arithmetic']","{'account_id': 10116334, 'reputation': 33, 'user_id': 7474886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2762e3b6a8a674d5a14b1046c540f03?s=256&d=identicon&r=PG&f=1', 'display_name': 'Krish', 'link': 'https://stackoverflow.com/users/7474886/krish'}",True,187,1,1,1652218096,1593018571,1652218096.0,62560504,CC BY-SA 4.0,https://stackoverflow.com/questions/62560504/converting-string-to-date-using-to-date-for-mm-dd-yy-gives-wrong-values-for-date,converting string to date using TO_DATE for MM/DD/YY gives wrong values for dates before 1970 [snowflake-cloud-data-platform],62560553.0,,,
36,"['mysql', 'sql', 'join', 'delete-row']","{'account_id': 18826547, 'reputation': 11, 'user_id': 13731295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0018c2874fe4352d871f0b7c58a60dc3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yessie M', 'link': 'https://stackoverflow.com/users/13731295/yessie-m'}",True,604,3,1,1652006815,1591927854,,62336424,CC BY-SA 4.0,https://stackoverflow.com/questions/62336424/how-can-i-delete-rows-from-table-a-and-table-b-if-rows-in-table-b-dont-exist,How can I delete rows from table A and table B if rows in table B don&#39;t exist,,,,
37,"['sql', 'oracle', 'plsql', 'triggers', 'database-trigger']","{'account_id': 18675597, 'reputation': 45, 'user_id': 13613347, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GicUe0ZlCCIiMy0Dusuqu2LhyRHtldMRv9Yn4FCYA=k-s256', 'display_name': 'Vipul Sharma', 'link': 'https://stackoverflow.com/users/13613347/vipul-sharma'}",True,223,3,0,1651256412,1591415875,1591434079.0,62227096,CC BY-SA 4.0,https://stackoverflow.com/questions/62227096/trigger-in-pl-sql,trigger in PL/SQL,62229643.0,,,
38,"['sql', 'database', 'computer-science', 'relational-algebra']","{'account_id': 18785522, 'reputation': 13, 'user_id': 13699204, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3350151404997511/picture?type=large', 'display_name': 'Hamza L&#39;asrii', 'link': 'https://stackoverflow.com/users/13699204/hamza-lasrii'}",True,360,3,0,1651247171,1591524703,1591546607.0,62243837,CC BY-SA 4.0,https://stackoverflow.com/questions/62243837/maximum-number-that-can-be-returned-by-2-natural-joins,Maximum number that can be returned by 2 Natural Joins,62244354.0,,,
39,"['c#', 'sql', 'sql-server', 'database', 'executescalar']","{'account_id': 18370071, 'reputation': 1, 'user_id': 13380338, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-iL9BPbw6LYY/AAAAAAAAAAI/AAAAAAAAxsY/AAKWJJOO54jNUIL83Tu9U0VvSJFgPJ96bw/photo.jpg?sz=256', 'display_name': 'BlackHole', 'link': 'https://stackoverflow.com/users/13380338/blackhole'}",False,890,0,0,1651159783,1591267631,1651159783.0,62192753,CC BY-SA 4.0,https://stackoverflow.com/questions/62192753/dynamic-sql-query-in-c,Dynamic SQL Query in C#,,,,
40,"['sql', 'oracle', 'plsql', 'oracle18c']","{'account_id': 10715057, 'reputation': 1, 'user_id': 7886035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CmSat.jpg?s=256&g=1', 'display_name': 'Randy Laird', 'link': 'https://stackoverflow.com/users/7886035/randy-laird'}",False,80,2,0,1650579681,1593201298,1593203797.0,62601978,CC BY-SA 4.0,https://stackoverflow.com/questions/62601978/need-to-know-if-sql-oracle-can-output-a-certain-hierarchical-style,Need to know if SQL Oracle can output a certain hierarchical style,,,,
41,"['sql', 'postgresql', 'pg-dump', 'postgresql-11']","{'account_id': 2059606, 'reputation': 7835, 'user_id': 2265190, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/231330b2ea4f861e4cbb284e8c9426e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hafiz Muhammad Shafiq', 'link': 'https://stackoverflow.com/users/2265190/hafiz-muhammad-shafiq'}",True,1973,1,2,1650379229,1592373225,1592373708.0,62422298,CC BY-SA 4.0,https://stackoverflow.com/questions/62422298/postgresql-pg-dump-for-invalid-page-in-block-database-does-not-work-properly,Postgresql pg_dump for &quot;invalid page in block&quot; database does not work properly,,,,
42,"['mysql', 'sql', 'query-optimization', 'where-clause', 'date-arithmetic']","{'account_id': 6716054, 'reputation': 67, 'user_id': 5177853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a99c692d6a1121cde06c9b6b039c5c39?s=256&d=identicon&r=PG&f=1', 'display_name': 'mitesh bhanushali', 'link': 'https://stackoverflow.com/users/5177853/mitesh-bhanushali'}",True,1044,1,3,1650358392,1591960156,1650358392.0,62343044,CC BY-SA 4.0,https://stackoverflow.com/questions/62343044/mysql-with-date-function-query-running-slow,mysql with date function query running slow,62343583.0,,,
43,"['sql', 'sql-server', 'sql-update', 'case']","{'account_id': 18735308, 'reputation': 55, 'user_id': 13659789, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjVBKUfjgM0WXZo2c62b4ZnAIhQ44pDeMw5B9A0aw=k-s256', 'display_name': 'Mădălina Jinga', 'link': 'https://stackoverflow.com/users/13659789/m%c4%83d%c4%83lina-jinga'}",True,514,3,4,1650244101,1591599066,,62256517,CC BY-SA 4.0,https://stackoverflow.com/questions/62256517/sql-query-how-to-increase-the-salary-of-employees-without-exceeding-a-certain,"SQL query - How to increase the salary of employees, without exceeding a certain salary limit",62256629.0,,,
44,"['mysql', 'sql', 'node.js', 'string', 'date']","{'account_id': 14476967, 'reputation': 203, 'user_id': 10457357, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-y1lUiwo4KIU/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DVlzsSHrKEKsTZZVIGd_8PsSLu8YQ/mo/photo.jpg?sz=256', 'display_name': 'DRE', 'link': 'https://stackoverflow.com/users/10457357/dre'}",True,3078,3,2,1650223087,1593331610,1602543839.0,62619860,CC BY-SA 4.0,https://stackoverflow.com/questions/62619860/is-it-safe-to-store-dates-as-a-string-in-mysql,Is it safe to store dates as a string in mysql?,62620199.0,,,
45,"['sql', 'sql-server', 'dynamic-sql']","{'account_id': 11707109, 'reputation': 141, 'user_id': 12513542, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d47425212b7e4124b765cee97e8c02fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'dcrowley01', 'link': 'https://stackoverflow.com/users/12513542/dcrowley01'}",True,155,2,0,1648673601,1593182479,1593182594.0,62597163,CC BY-SA 4.0,https://stackoverflow.com/questions/62597163/sql-server-count-midnight-occurrence,SQL Server - Count Midnight Occurrence,62597175.0,,,
