,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
20,"['sql', 'postgresql']","{'account_id': 5144514, 'reputation': 1730, 'user_id': 4120870, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c2ce0dac0b341850a09cbe0ccd28677e?s=256&d=identicon&r=PG&f=1', 'display_name': 'abhi', 'link': 'https://stackoverflow.com/users/4120870/abhi'}",True,1838,57649747.0,5,1,1651658245,1566767300,,57649727,CC BY-SA 4.0,https://stackoverflow.com/questions/57649727/convert-number-type-to-date-in-postgres-sql,Convert Number type to Date in postgres SQL,,,
21,"['sql', 'amazon-redshift', 'sql-view']","{'account_id': 240196, 'reputation': 2396, 'user_id': 510294, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c3490429afc1d54d28816a1787827667?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/510294/mike'}",False,262,,1,2,1651144851,1564779077,1564816347.0,57333288,CC BY-SA 4.0,https://stackoverflow.com/questions/57333288/getting-the-size-of-a-view-in-redshift,Getting the &quot;size&quot; of a view in Redshift,,,
22,"['java', 'sql', 'postgresql', 'hibernate', 'spring-boot']","{'account_id': 6819604, 'reputation': 111, 'user_id': 5247166, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://lh5.googleusercontent.com/-a6fG3KKglP4/AAAAAAAAAAI/AAAAAAAAABI/dfBPbVwhD5I/photo.jpg?sz=256', 'display_name': 'Rasulbek Abdurasulov', 'link': 'https://stackoverflow.com/users/5247166/rasulbek-abdurasulov'}",False,141,,0,0,1650361183,1566972689,1566975768.0,57686055,CC BY-SA 4.0,https://stackoverflow.com/questions/57686055/results-of-group-by-null-values-are-lost,Results of group by null values are lost,,,
23,"['mysql', 'sql']","{'account_id': 11930166, 'reputation': 113, 'user_id': 8730259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/525e13a0fc93934d119693e4d279f104?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anuj', 'link': 'https://stackoverflow.com/users/8730259/anuj'}",True,76,57732956.0,1,1,1645665525,1567196420,1645665525.0,57732813,,https://stackoverflow.com/questions/57732813/is-it-necessary-to-use-group-by-when-we-have-2-cols-in-select-and-1-of-them-has,"Is it necessary to use group by when we have 2 cols in select and 1 of them has min/max aggregate function on it, if all we need is 1st column&#39;s id?",1567200738.0,Duplicate,
24,"['mysql', 'sql', 'character-encoding', 'special-characters', 'collation']","{'account_id': 2016120, 'reputation': 7638, 'user_id': 4467014, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b06518b91bb045070ba36b5263b16699?s=256&d=identicon&r=PG', 'display_name': 'Peter Kota', 'link': 'https://stackoverflow.com/users/4467014/peter-kota'}",True,680,57602644.0,2,1,1643713344,1566213614,1566298213.0,57555718,CC BY-SA 4.0,https://stackoverflow.com/questions/57555718/mysql-wrong-order-by-for-hungarian-characters,MySQL wrong ORDER BY for hungarian characters,,,
25,"['sql', 'sql-server', 'ssms']","{'account_id': 14976838, 'reputation': 55, 'user_id': 10812062, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a5f88da45e58d29c073f8436a446e0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'r.tom', 'link': 'https://stackoverflow.com/users/10812062/r-tom'}",True,15075,,3,3,1643611464,1565731316,1565757092.0,57485489,CC BY-SA 4.0,https://stackoverflow.com/questions/57485489/sql-server-find-rows-that-contains-spaces,SQL Server : find rows that contains spaces,,,
26,"['sql', 'oracle', 'collections', 'oracle-apex']","{'account_id': 16456751, 'reputation': 11, 'user_id': 11888781, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68c19c618ee80b7e05af62cd26dc93f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'jessica', 'link': 'https://stackoverflow.com/users/11888781/jessica'}",False,194,,1,0,1642832353,1565085177,1615783882.0,57373390,CC BY-SA 4.0,https://stackoverflow.com/questions/57373390/my-apex-collection-is-not-displaying-on-my-screen,My apex collection is not displaying on my screen,,,
27,"['sql', 'sql-server', 'tsql', 'join', 'case']","{'account_id': 16464295, 'reputation': 3, 'user_id': 11894696, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/--wOHxS5Rxvo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfKrSsEJdt7x60aZ0xM_F9KZwQSYw/photo.jpg?sz=256', 'display_name': 'TBP', 'link': 'https://stackoverflow.com/users/11894696/tbp'}",True,87,57391919.0,2,-1,1641327690,1565171139,1641327690.0,57391468,CC BY-SA 4.0,https://stackoverflow.com/questions/57391468/tsql-define-group-statuses-based-on-group-row-statuses,TSQL define group statuses based on group row statuses,,,
28,"['sql', 'sql-server', 'sql-server-2008', 'aggregate-functions']","{'account_id': 2508113, 'reputation': 4160, 'user_id': 2181188, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/7JwZP.jpg?s=256&g=1', 'display_name': 'Fandango68', 'link': 'https://stackoverflow.com/users/2181188/fandango68'}",True,222,57487284.0,4,0,1641303113,1565589044,1641303113.0,57456189,CC BY-SA 4.0,https://stackoverflow.com/questions/57456189/sql-server-sum-with-internal-select-and-sub-select-error-every-time,SQL Server: SUM() with internal SELECT and sub SELECT. Error every time,,,
29,"['sql', 'sql-server', 'sql-server-2012', 'sum']","{'account_id': 16239487, 'reputation': 37, 'user_id': 11726212, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6db8a58af12908d61185cc2fe3f5f022?s=256&d=identicon&r=PG&f=1', 'display_name': 'blowbuh', 'link': 'https://stackoverflow.com/users/11726212/blowbuh'}",True,206,,1,0,1641302959,1567203006,1641302959.0,57733695,CC BY-SA 4.0,https://stackoverflow.com/questions/57733695/how-to-sum-up-the-sums-of-grouped-results-with-sql,How to sum up the sums of grouped results with SQL?,,,
30,"['mysql', 'sql', 'join', 'ddl', 'dml']","{'user_type': 'does_not_exist', 'display_name': 'user7059217'}",True,1703,,1,-1,1641208736,1566353031,,57583521,,https://stackoverflow.com/questions/57583521/is-join-operation-ddl,Is JOIN operation ddl?,1566354130.0,Duplicate,
31,"['sql', 'postgresql', 'recursion', 'aggregation', 'ranking']","{'account_id': 446281, 'reputation': 1355, 'user_id': 839238, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/xfSs2.jpg?s=256&g=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/839238/chris'}",True,1762,57304249.0,2,10,1641138501,1564612618,1564645023.0,57299663,CC BY-SA 4.0,https://stackoverflow.com/questions/57299663/aggregate-functions-are-not-allowed-in-a-recursive-query-is-there-an-alternativ,Aggregate functions are not allowed in a recursive query. Is there an alternative way to write this query?,,,
32,"['sql', 'sql-server', 'pagination', 'keyset-pagination']","{'account_id': 144472, 'reputation': 963, 'user_id': 353557, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/7b05d67c5fa014c71e45402a2b262cdc?s=256&d=identicon&r=PG', 'display_name': 'Subhendu Mahanta', 'link': 'https://stackoverflow.com/users/353557/subhendu-mahanta'}",True,1835,57453244.0,2,0,1640869674,1565543290,1640869674.0,57452007,CC BY-SA 4.0,https://stackoverflow.com/questions/57452007/how-to-use-keyset-pagination,How to use keyset pagination?,,,
33,"['sql', 'ms-access', 'crosstab', 'ms-access-2016']","{'account_id': 5060721, 'reputation': 23, 'user_id': 4062419, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9810a49b5f387ab4152fdd90c2e7ae98?s=256&d=identicon&r=PG&f=1', 'display_name': 'JRID', 'link': 'https://stackoverflow.com/users/4062419/jrid'}",True,72,57368664.0,1,2,1640722624,1564935393,1564942412.0,57348193,CC BY-SA 4.0,https://stackoverflow.com/questions/57348193/how-can-i-get-a-record-to-be-counted-in-multiple-columns-of-a-crosstab-query,How can I get a record to be counted in multiple columns of a Crosstab Query?,,,
34,"['sql', 'reporting-services']","{'account_id': 14591086, 'reputation': 135, 'user_id': 10538171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88fb01e615501e28e4ff3adda807ee46?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rob', 'link': 'https://stackoverflow.com/users/10538171/rob'}",False,51,,1,0,1640021046,1565919671,1565924891.0,57518002,CC BY-SA 4.0,https://stackoverflow.com/questions/57518002/calculation-in-ssrs,Calculation in SSRS,,,
35,"['java', 'sql', 'oracle', 'junit']","{'account_id': 16354577, 'reputation': 13, 'user_id': 11812098, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bc55b7bc87e9a6be313b42b4662ca7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'TestEngineer', 'link': 'https://stackoverflow.com/users/11812098/testengineer'}",False,1952,,1,1,1638882145,1565234620,1565324282.0,57404758,CC BY-SA 4.0,https://stackoverflow.com/questions/57404758/java-lang-assertionerror-server-is-sending-a-non-null-replay-context-but-our-re,java.lang.AssertionError: Server is sending a non-null replay context but our replayModes=[],,,
36,"['sql', 'hive', 'hiveql', 'unpivot']","{'account_id': 7221062, 'reputation': 11, 'user_id': 11916739, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48895dc72582f9bf87ed58482124bfca?s=256&d=identicon&r=PG&f=1', 'display_name': 'umk', 'link': 'https://stackoverflow.com/users/11916739/umk'}",True,69,,1,0,1638645751,1565600965,1638645751.0,57458369,CC BY-SA 4.0,https://stackoverflow.com/questions/57458369/how-to-transpose-data-to-hive,How to transpose data to hive,,,
37,"['sql', 'time', 'hive', 'hiveql']","{'account_id': 14028131, 'reputation': 77, 'user_id': 10132690, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/32xXu.jpg?s=256&g=1', 'display_name': 'Pilar', 'link': 'https://stackoverflow.com/users/10132690/pilar'}",True,106,57622640.0,1,1,1638643493,1566547147,1638643493.0,57622031,CC BY-SA 4.0,https://stackoverflow.com/questions/57622031/generate-range-hours-and-range-numbres-sql-hql,Generate range hours and range numbres SQL/HQL,,,
38,"['sql', 'json', 'sql-server', 'tsql']","{'account_id': 3499947, 'reputation': 141, 'user_id': 2926921, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/F3IdY.jpg?s=256&g=1', 'display_name': 'Ayush Baunthiyal', 'link': 'https://stackoverflow.com/users/2926921/ayush-baunthiyal'}",True,1150,,1,7,1638347598,1565374901,1566308504.0,57435360,CC BY-SA 4.0,https://stackoverflow.com/questions/57435360/json-modify-is-adding-extra-in-front-of,JSON_MODIFY is adding extra &quot;\&quot; in front of &quot;/&quot;,,,
39,"['sql', 'google-bigquery', 'case']","{'account_id': 14652944, 'reputation': 7, 'user_id': 10582407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2f58fb95ab0e6611360bbfa0accd34f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harri', 'link': 'https://stackoverflow.com/users/10582407/harri'}",True,2632,57365991.0,1,0,1638289053,1565038317,1638289053.0,57365954,CC BY-SA 4.0,https://stackoverflow.com/questions/57365954/case-to-sum-column-based-on-boolean,CASE to sum column based on boolean,,,
40,"['sql', 'sql-server']","{'account_id': 16539015, 'reputation': 43, 'user_id': 11999071, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vxe7R.png?s=256&g=1', 'display_name': 'Zia Ullah', 'link': 'https://stackoverflow.com/users/11999071/zia-ullah'}",True,9223,57680400.0,3,-1,1638083232,1566929820,1566933246.0,57680238,CC BY-SA 4.0,https://stackoverflow.com/questions/57680238/how-can-i-alter-column-name-in-sql-server,How can I alter column name in Sql server,,,
41,"['mysql', 'sql', 'error-handling']","{'account_id': 12240844, 'reputation': 1, 'user_id': 8933978, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed193ecbe3cb15527085a0f01349487b?s=256&d=identicon&r=PG&f=1', 'display_name': 'lovedeep', 'link': 'https://stackoverflow.com/users/8933978/lovedeep'}",True,75,57519708.0,2,-1,1636633995,1565935880,1636633995.0,57519651,,https://stackoverflow.com/questions/57519651/getting-error-in-sql-query-incorrect-syntax-near,getting error in Sql Query incorrect syntax near &#39;)&#39;,1636633990.0,Not suitable for this site,
42,"['sql', 'hadoop', 'hive', 'insert', 'sql-insert']","{'account_id': 10764585, 'reputation': 1117, 'user_id': 7920004, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://i.stack.imgur.com/LClNA.png?s=256&g=1', 'display_name': 'marcin2x4', 'link': 'https://stackoverflow.com/users/7920004/marcin2x4'}",True,1900,57305448.0,1,0,1636434320,1564648955,1636434320.0,57305048,CC BY-SA 4.0,https://stackoverflow.com/questions/57305048/insert-data-into-bucketed-hive-table,Insert data into bucketed Hive table,,,
43,"['mysql', 'sql', 'ansible', 'string-formatting']","{'account_id': 15446251, 'reputation': 2450, 'user_id': 11143113, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae3b356eba312d7102c2b69d594876e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ashar', 'link': 'https://stackoverflow.com/users/11143113/ashar'}",False,341,,1,0,1634907926,1566664894,1592644375.0,57639800,CC BY-SA 4.0,https://stackoverflow.com/questions/57639800/how-to-handle-sql-query-having-single-quotes-in-ansible,How to handle SQL query having single quotes in Ansible,,,
44,"['sql', 'oracle', 'date-formatting']","{'account_id': 3570990, 'reputation': 681, 'user_id': 2981311, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/100000087300751/picture?type=large', 'display_name': 'SASUSMC', 'link': 'https://stackoverflow.com/users/2981311/sasusmc'}",True,756,,1,0,1634575135,1565802323,1634575135.0,57499124,CC BY-SA 4.0,https://stackoverflow.com/questions/57499124/how-to-identify-weekdays-in-oracle,How to identify Weekdays in Oracle?,,,
45,"['sql', 'sql-server', 'tsql']","{'account_id': 2018097, 'reputation': 1261, 'user_id': 1804887, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/3YA1Y.jpg?s=256&g=1', 'display_name': 'Gusti Arya', 'link': 'https://stackoverflow.com/users/1804887/gusti-arya'}",True,64,,1,0,1634545683,1566544899,1566546781.0,57621545,CC BY-SA 4.0,https://stackoverflow.com/questions/57621545/sql-server-create-pivot-from-two-columns,sql server create pivot from two columns,,,
46,"['sql', 'date', 'snowflake-cloud-data-platform']","{'account_id': 2593882, 'reputation': 1904, 'user_id': 2247949, 'user_type': 'registered', 'accept_rate': 21, 'profile_image': 'https://i.stack.imgur.com/Q2cWr.jpg?s=256&g=1', 'display_name': 'SST', 'link': 'https://stackoverflow.com/users/2247949/sst'}",True,16707,,4,3,1634221503,1565346581,1565351899.0,57428182,CC BY-SA 4.0,https://stackoverflow.com/questions/57428182/is-between-which-includes-start-and-end-date,Is &#39;between&#39; which includes START and END date?,,,
47,"['sql', '.net']","{'account_id': 3778821, 'reputation': 5, 'user_id': 3138854, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1682298227/picture?type=large', 'display_name': 'TechMan', 'link': 'https://stackoverflow.com/users/3138854/techman'}",False,52,,1,0,1633902558,1565134537,1633902558.0,57385230,CC BY-SA 4.0,https://stackoverflow.com/questions/57385230/filter-rows-by-full-name,Filter rows by full name,,,
48,"['sql', 'postgresql', 'indexing', 'materialized-views']","{'account_id': 8365289, 'reputation': 1315, 'user_id': 6282204, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/14281a0f96ca3c81d5d8b758d68a371c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aaron', 'link': 'https://stackoverflow.com/users/6282204/aaron'}",True,1295,57516268.0,1,1,1633130284,1565900475,1633130284.0,57515765,CC BY-SA 4.0,https://stackoverflow.com/questions/57515765/get-constraints-and-indexes-on-materialized-views,Get constraints and indexes on materialized views,,,
