,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
10,"['sql', 'sql-server', 'numbers', 'decimal']","{'account_id': 24490392, 'reputation': 1, 'user_id': 18407545, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc28453b54c345c41baaf23df9bb8c57?s=256&d=identicon&r=PG', 'display_name': 'Ranjana', 'link': 'https://stackoverflow.com/users/18407545/ranjana'}",True,1566,72350888.0,9,-1,1666936538,1653318111,1653470368.0,72350733,CC BY-SA 4.0,https://stackoverflow.com/questions/72350733/rounded-to-4-decimal-places-but-output-shows-4-decimal-places-4-0s-in-ms-sql,"Rounded to 4 decimal places, but output shows 4 decimal places + 4 0s in MS SQL Server",,
11,"['python', 'sql', 'sqlite']","{'account_id': 25301997, 'reputation': 1, 'user_id': 19126122, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhLeV5te5dtsf6eIcB5OEizaMAqjQ2jz3QgHPP5RQ=k-s256', 'display_name': 'DaVinci N', 'link': 'https://stackoverflow.com/users/19126122/davinci-n'}",False,52,,1,-1,1666867208,1653182985,1653183144.0,72334232,CC BY-SA 4.0,https://stackoverflow.com/questions/72334232/nonetype-object-is-not-subscriptable,&#39;NoneType&#39; object is not subscriptable,,
12,"['sql', 'database', 'postgresql']","{'account_id': 21929628, 'reputation': 21, 'user_id': 16211746, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjQHje5_nuI8BkKQNG9fCBfuFlXUb7vakPfx_1n=k-s256', 'display_name': 'Ahmed Habib', 'link': 'https://stackoverflow.com/users/16211746/ahmed-habib'}",True,473,,1,0,1666622471,1652628232,1652629745.0,72249625,CC BY-SA 4.0,https://stackoverflow.com/questions/72249625/postgresql-how-to-create-a-custom-id-column-formatted-with-character-date-and-n,"Postgresql how to create a custom id column formatted with character, date and number",,
13,"['sql', 'oracle', 'stored-procedures', 'plsql', 'sendmail']","{'account_id': 14098698, 'reputation': 1, 'user_id': 10184606, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-dTjkxb-yOcw/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7o5MQBU2OWxoD-3Uv5-Xyzn4gakDw/mo/photo.jpg?sz=256', 'display_name': 'vanda', 'link': 'https://stackoverflow.com/users/10184606/vanda'}",True,356,,2,0,1666568703,1652174145,1652187586.0,72183649,CC BY-SA 4.0,https://stackoverflow.com/questions/72183649/to-generate-csv-file-and-automate-send-an-email-using-oracle-plsql,To generate &gt;CSV file and automate send an email using Oracle PLSQL,,
14,"['sql', 'casting', 'timestamp', 'apache-flink']","{'account_id': 5714689, 'reputation': 541, 'user_id': 4515374, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/30bd7411b686b681cace7ae96833620a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anton', 'link': 'https://stackoverflow.com/users/4515374/anton'}",True,367,72138318.0,2,1,1666480169,1651817746,1652099471.0,72136930,CC BY-SA 4.0,https://stackoverflow.com/questions/72136930/how-to-use-iso-8601-date-in-flink-sql,How to use ISO-8601 date in flink SQL?,,
15,['sql'],"{'account_id': 24874823, 'reputation': 3, 'user_id': 18748837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b99058621395e024b1f33d824a66b50a?s=256&d=identicon&r=PG', 'display_name': 'Meg', 'link': 'https://stackoverflow.com/users/18748837/meg'}",True,43,72094449.0,2,0,1666304202,1651543458,1666304202.0,72094150,CC BY-SA 4.0,https://stackoverflow.com/questions/72094150/how-do-i-write-a-query-to-find-highest-earning-day-per-quarter,How do I write a query to find highest earning day per quarter?,,
16,"['sql', 'google-apps-script', 'google-bigquery']","{'account_id': 24599154, 'reputation': 29, 'user_id': 18502233, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyP9qNIM963Z3waUvtVV2ELeh39Y2ymo41RSMTV=k-s256', 'display_name': 'Vibelord', 'link': 'https://stackoverflow.com/users/18502233/vibelord'}",True,138,,1,0,1665956150,1652615728,1665956150.0,72248019,CC BY-SA 4.0,https://stackoverflow.com/questions/72248019/google-app-script-big-query-googlejsonresponseexception-api-call-to-bigquery,Google App Script Big Query - GoogleJsonResponseException: API call to bigquery.jobs.query failed with error: Query parameter &#39;X&#39; not found,,
17,"['javascript', 'html', 'sql', 'asp.net-core', 'razor']","{'account_id': 25279677, 'reputation': 31, 'user_id': 19107716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/30e874c252c31901c7467c4c59c515d7?s=256&d=identicon&r=PG', 'display_name': 'Ammos', 'link': 'https://stackoverflow.com/users/19107716/ammos'}",True,457,,3,0,1665810366,1653474252,1653639153.0,72375867,CC BY-SA 4.0,https://stackoverflow.com/questions/72375867/how-to-hide-columns-in-html-table-if-rows-under-this-column-is-empty,How to hide columns in HTML table if rows under this column is empty?,,
18,"['sql', 'duplicates', 'boolean', 'sql-server-2014']","{'account_id': 22329163, 'reputation': 105, 'user_id': 16550668, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7OR2v.jpg?s=256&g=1', 'display_name': 'Mehdi', 'link': 'https://stackoverflow.com/users/16550668/mehdi'}",True,445,72179958.0,2,1,1665557754,1652146673,1665557754.0,72179822,CC BY-SA 4.0,https://stackoverflow.com/questions/72179822/is-there-a-way-to-not-display-rows-with-duplicate-id-in-sql,Is there a way to not display rows with duplicate ID in SQL?,,
19,"['java', 'sql', 'postgresql']","{'account_id': 8776074, 'reputation': 7753, 'user_id': 6561309, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/ebf72f3e9baf847980ed8355216db133?s=256&d=identicon&r=PG&f=1', 'display_name': 'Richard', 'link': 'https://stackoverflow.com/users/6561309/richard'}",True,170,72315760.0,2,1,1665319034,1653033746,1653034595.0,72315497,CC BY-SA 4.0,https://stackoverflow.com/questions/72315497/postgres-sql-check-if-parameter-is-null,Postgres SQL - check if parameter is null,,
20,"['sql', 'database', 'postgresql', 'command']","{'account_id': 24309745, 'reputation': 57, 'user_id': 18251959, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghbd_x3uZBe9NozUrkY--vuPNhGEk8Mpm6Lg15KvPE=k-s256', 'display_name': 'Prathamesh Kurade', 'link': 'https://stackoverflow.com/users/18251959/prathamesh-kurade'}",True,153,72133243.0,1,0,1665104364,1651781789,,72133148,CC BY-SA 4.0,https://stackoverflow.com/questions/72133148/postgresql-deleting-data-that-are-older-than-3-months-command,PostgreSQL - Deleting data that are older than 3 Months command,,
21,"['python', 'sql', 'tkinter', 'sql-insert']","{'account_id': 25279778, 'reputation': 7, 'user_id': 19107805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa364c687845f6980659c260d1774c11?s=256&d=identicon&r=PG', 'display_name': 'Sassolino', 'link': 'https://stackoverflow.com/users/19107805/sassolino'}",True,81,72387470.0,1,0,1665050004,1653238274,1665050004.0,72339568,CC BY-SA 4.0,https://stackoverflow.com/questions/72339568/ppython-tkinter-no-such-column,Ppython tkinter: No such Column,,
22,"['sql', 'google-bigquery', 'data-analysis']","{'account_id': 25206072, 'reputation': 1, 'user_id': 19044401, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c06c1963837cbd78bbca109127be900e?s=256&d=identicon&r=PG', 'display_name': 'Fuseini Mohammed', 'link': 'https://stackoverflow.com/users/19044401/fuseini-mohammed'}",False,244,,2,0,1664925425,1651993198,1651995084.0,72158773,CC BY-SA 4.0,https://stackoverflow.com/questions/72158773/unrecognized-name-trips-at-173,Unrecognized name: trips at [17:3],,
23,"['python', 'sql', 'for-loop', 'sqlalchemy', 'where-clause']","{'account_id': 16929719, 'reputation': 609, 'user_id': 12244355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c275a9139fcaf21993958e85f29c9cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'MathMan 99', 'link': 'https://stackoverflow.com/users/12244355/mathman-99'}",True,158,72352331.0,2,0,1664653128,1653324171,,72352050,CC BY-SA 4.0,https://stackoverflow.com/questions/72352050/sql-loop-through-items-in-dictionary,SQL: Loop through items in dictionary,,
24,"['sql', 'sql-server', 'stored-procedures', 'query-optimization']","{'account_id': 3566627, 'reputation': 41, 'user_id': 2977967, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/776457968/picture?type=large', 'display_name': 'femalesoftwareengineer', 'link': 'https://stackoverflow.com/users/2977967/femalesoftwareengineer'}",False,107,,1,0,1664461859,1653400256,1664461859.0,72364151,CC BY-SA 4.0,https://stackoverflow.com/questions/72364151/performance-issue-when-using-union,Performance issue when using union,,
25,"['sql', 'databricks']","{'account_id': 24062237, 'reputation': 21, 'user_id': 18039314, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzwXvT8JDleV9SZF8X8U9X_rY8V9ytJ3QM7fw6b=k-s256', 'display_name': 'anoop meka', 'link': 'https://stackoverflow.com/users/18039314/anoop-meka'}",True,117,,3,2,1664438387,1652718882,1652719013.0,72262612,CC BY-SA 4.0,https://stackoverflow.com/questions/72262612/databricks-sql-doesnt-support-declare-keyword,Databricks SQL doesn&#39;t support DECLARE keyword,,
26,"['php', 'sql', 'wordpress', 'content-management-system']","{'account_id': 11714611, 'reputation': 27, 'user_id': 8575534, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-9xS0CImUdLE/AAAAAAAAAAI/AAAAAAAABGg/TSlwgyQePHg/photo.jpg?sz=256', 'display_name': 'Philip Savarirayan', 'link': 'https://stackoverflow.com/users/8575534/philip-savarirayan'}",False,43,,1,1,1664401486,1651539632,,72093849,CC BY-SA 4.0,https://stackoverflow.com/questions/72093849/find-all-pages-in-wordpress-that-contact-a-certain-link,Find all pages in wordpress that contact a certain link,,
27,"['sql', 'database', 'mariadb', 'xampp', 'mariadb-10.4']","{'account_id': 25169573, 'reputation': 1, 'user_id': 19012571, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97a646225034e5355ee0610d54cc17c7?s=256&d=identicon&r=PG', 'display_name': 'Dirga Adi Guna', 'link': 'https://stackoverflow.com/users/19012571/dirga-adi-guna'}",True,984,,3,0,1664384598,1651469021,1651566292.0,72082617,CC BY-SA 4.0,https://stackoverflow.com/questions/72082617/1558-column-count-of-mysql-proc-is-wrong-expected-21-found-20-please-use-m,"#1558 - Column count of mysql.proc is wrong. Expected 21, found 20. Please use mysql_upgrade to fix this error",,
28,"['sql', 'macros', 'jinja2', 'dbt']","{'account_id': 6699569, 'reputation': 137, 'user_id': 5166548, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g5zz3.jpg?s=256&g=1', 'display_name': 'Marcos Rull&#225;n', 'link': 'https://stackoverflow.com/users/5166548/marcos-rull%c3%a1n'}",True,657,72115350.0,1,4,1664211082,1651479716,,72084073,CC BY-SA 4.0,https://stackoverflow.com/questions/72084073/declare-var-in-other-macro-to-be-used-in-a-different-macro-for-dbt,Declare var in other macro to be used in a different macro for DBT,,
29,"['c#', 'sql', 'entity-framework-core']","{'account_id': 5914528, 'reputation': 9, 'user_id': 4653732, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-VMK4yEEWe6A/AAAAAAAAAAI/AAAAAAAAABY/-tZmJc9COAU/photo.jpg?sz=256', 'display_name': 'javad bayat', 'link': 'https://stackoverflow.com/users/4653732/javad-bayat'}",False,234,,1,0,1663888536,1653821045,1653821626.0,72422950,CC BY-SA 4.0,https://stackoverflow.com/questions/72422950/add-new-row-in-update-method-in-ef-core-with-existing-primary-key-with-identity,Add new row in update method in EF Core with existing primary key with identity increment = NO,,
30,"['mysql', 'sql']","{'account_id': 19208160, 'reputation': 139, 'user_id': 14034583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3562d15e26935398f42c025737816241?s=256&d=identicon&r=PG', 'display_name': 'valkyrie_pilot', 'link': 'https://stackoverflow.com/users/14034583/valkyrie-pilot'}",True,14,,1,0,1663876628,1651677069,1663876628.0,72115352,CC BY-SA 4.0,https://stackoverflow.com/questions/72115352/uncompress-column-if-different-column-is-1-but-not-if-its-0,"Uncompress column if different column is 1, but not if it&#39;s 0",,
31,"['sql', 'sqlite', 'spatialite']","{'account_id': 20063695, 'reputation': 1, 'user_id': 19131796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/536b7542760625a6d8b62bfb7da50614?s=256&d=identicon&r=PG&f=1', 'display_name': 'flowbar', 'link': 'https://stackoverflow.com/users/19131796/flowbar'}",False,47,,1,-1,1663754293,1652751134,,72267253,CC BY-SA 4.0,https://stackoverflow.com/questions/72267253/when-can-i-initialize-spatialite-on-an-existing-database-or-table,When can I initialize spatialite on an existing database or table?,,
32,"['sql', 'sql-server', 'database', 'azure-sql-database', 'read-committed-snapshot']","{'account_id': 4731792, 'reputation': 743, 'user_id': 3827211, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/9b3931c38d57502b4ed80d67f9b096db?s=256&d=identicon&r=PG&f=1', 'display_name': 'luisgepeto', 'link': 'https://stackoverflow.com/users/3827211/luisgepeto'}",True,546,72384628.0,2,-1,1663610056,1653515609,1663610056.0,72384548,CC BY-SA 4.0,https://stackoverflow.com/questions/72384548/is-allow-snapshot-isolation-required-when-enabling-read-committed-snapshot,Is ALLOW_SNAPSHOT_ISOLATION required when enabling READ_COMMITTED_SNAPSHOT?,,
33,"['mysql', 'sql', 'mode']","{'account_id': 5999896, 'reputation': 11, 'user_id': 4713500, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/871172346275368/picture?type=large', 'display_name': 'Randy Odland', 'link': 'https://stackoverflow.com/users/4713500/randy-odland'}",False,95,,0,1,1663283132,1652022071,1652089390.0,72162268,CC BY-SA 4.0,https://stackoverflow.com/questions/72162268/the-sql-mode-strict-trans-tables-is-enabled-in-your-mysql-server-please-conta,"- The sql-mode strict_trans_tables is enabled in your mysql server, please contact your host provider to disable it",,
34,"['mysql', 'sql', 'wordpress', 'xampp', 'elementor']","{'account_id': 18465141, 'reputation': 1, 'user_id': 13451556, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjw7aaU6XwCN7tLuS4l7lQqbXVGr6hY1FEBIWXQkg=k-s256', 'display_name': 'CoderJax', 'link': 'https://stackoverflow.com/users/13451556/coderjax'}",False,56,,1,0,1662971496,1653674749,,72409458,CC BY-SA 4.0,https://stackoverflow.com/questions/72409458/mysql-error-with-wordpress-running-on-xampp,"MySQL error with Wordpress, running on XAMPP",,
35,"['sql', 'sql-server', 'pivot-table']","{'account_id': 10446074, 'reputation': 195, 'user_id': 7701071, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/993fbf285278fb011df6f34cf0c36e25?s=256&d=identicon&r=PG&f=1', 'display_name': 'ppau2004', 'link': 'https://stackoverflow.com/users/7701071/ppau2004'}",True,128,72184766.0,1,0,1662897662,1652172012,1662897662.0,72183161,CC BY-SA 4.0,https://stackoverflow.com/questions/72183161/ms-sql-convert-rows-to-columns-with-pivot,MS SQL Convert rows to columns with Pivot,,
36,"['mysql', 'sql']","{'account_id': 24350978, 'reputation': 125, 'user_id': 18286807, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw5tIjmi4MBvPPs0KeQ2yEzZ6ax3kosHdLQdU_B=k-s256', 'display_name': 'Karishma Upadhyay', 'link': 'https://stackoverflow.com/users/18286807/karishma-upadhyay'}",True,39,72218714.0,1,0,1662835032,1652355086,1662835032.0,72214753,CC BY-SA 4.0,https://stackoverflow.com/questions/72214753/not-getting-proper-data-while-join-two-queries-in-mysql,Not getting proper data while join two queries in Mysql,,
37,"['javascript', 'sql', 'node.js', 'sequelize.js']","{'account_id': 20047950, 'reputation': 677, 'user_id': 14697209, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JW_ISgYHRAs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckG3DOKZSjqGB_Eq6CPEfAHryEbRg/s96-c/photo.jpg?sz=256', 'display_name': 'Azamat Abdullaev', 'link': 'https://stackoverflow.com/users/14697209/azamat-abdullaev'}",True,603,72148266.0,2,1,1662124274,1651868518,1651928048.0,72146980,CC BY-SA 4.0,https://stackoverflow.com/questions/72146980/sequelize-how-to-return-result-as-a-2d-array-instead-of-array-of-objects,Sequelize how to return result as a 2D array instead of array of objects?,,
38,"['sql', 'google-cloud-platform', 'google-bigquery']","{'account_id': 12204113, 'reputation': 75, 'user_id': 8907662, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-GFLy5RWUPLY/AAAAAAAAAAI/AAAAAAAAWJ4/omeK0BdmprU/photo.jpg?sz=256', 'display_name': 'yonatan gershon', 'link': 'https://stackoverflow.com/users/8907662/yonatan-gershon'}",True,588,,1,0,1661904580,1653936492,1653981471.0,72438845,CC BY-SA 4.0,https://stackoverflow.com/questions/72438845/how-to-iterate-over-projects-datasets-in-bigquery-using-a-sql-query,"how to iterate over projects, datasets in BigQuery using a SQL query",,
39,"['sql', 'amazon-redshift']","{'account_id': 25298879, 'reputation': 1, 'user_id': 19123490, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhyYPKdGV8grH7wgQxxR4Qh2T4lac0ewWKfJw809A=k-s256', 'display_name': 'Diego Ramirez', 'link': 'https://stackoverflow.com/users/19123490/diego-ramirez'}",False,239,,2,0,1661887110,1652657452,1652665344.0,72252889,CC BY-SA 4.0,https://stackoverflow.com/questions/72252889/string-to-timestamp-redshift,String to timestamp (redshift),,
40,"['python', 'sql', 'azure', 'azure-sql-database', 'azure-blob-storage']","{'account_id': 13213675, 'reputation': 1036, 'user_id': 9542989, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bYlbc.jpg?s=256&g=1', 'display_name': 'Minura Punchihewa', 'link': 'https://stackoverflow.com/users/9542989/minura-punchihewa'}",False,179,,1,1,1661437458,1653033119,,72315366,CC BY-SA 4.0,https://stackoverflow.com/questions/72315366/read-xel-files-in-blob-storage-using-sql-or-python,Read .xel Files in Blob Storage Using SQL or Python,,
41,"['sql', 'foreign-keys', 'databricks', 'primary-key', 'azure-databricks']","{'account_id': 20411029, 'reputation': 15, 'user_id': 14994104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa2d7af0b59011006be5a9b56b3fe375?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pishi', 'link': 'https://stackoverflow.com/users/14994104/pishi'}",True,1867,72200688.0,1,1,1661118159,1652217135,,72192998,CC BY-SA 4.0,https://stackoverflow.com/questions/72192998/adding-primary-and-foreign-keys-to-sql-table-on-databricks,Adding Primary and Foreign keys to SQL Table on Databricks,,
42,"['sql', 'postgresql', 'prisma', 'resolver']","{'account_id': 22254376, 'reputation': 3, 'user_id': 16486760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f6b9fb614b3da8379619ff2634a7cc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ginniped', 'link': 'https://stackoverflow.com/users/16486760/ginniped'}",False,422,,1,0,1660784698,1653311723,,72349215,CC BY-SA 4.0,https://stackoverflow.com/questions/72349215/how-to-build-query-as-variable-from-user-input-in-prisma-queryraw-without-usin,How to build query as variable (from user Input) in prisma.queryRaw without using queryRawUnsafe,,
43,"['sql', 'oracle', 'group-by', 'having']","{'account_id': 22750216, 'reputation': 27, 'user_id': 16910478, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be212f0121e9d4c3d968237d1bacf8c5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Noraddeen', 'link': 'https://stackoverflow.com/users/16910478/noraddeen'}",True,171,72323261.0,1,-1,1660473935,1653061891,1660473935.0,72321661,CC BY-SA 4.0,https://stackoverflow.com/questions/72321661/alternative-sql-queries,Alternative SQL queries,,
44,"['mysql', 'sql', 'database']","{'account_id': 20589970, 'reputation': 11, 'user_id': 15113894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9dda4da28c6a28e8ce6da03fea859d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'xXmahmanXx', 'link': 'https://stackoverflow.com/users/15113894/xxmahmanxx'}",True,89,72138116.0,2,0,1660276297,1651821025,1660276297.0,72137470,CC BY-SA 4.0,https://stackoverflow.com/questions/72137470/mysql-error-1415-on-function-creation-not-allowed-to-return-a-result-set-from,MYSQL Error #1415 on Function Creation: Not allowed to return a result set from a function,,
45,"['sql', 'oracle', 'grid', 'vaadin']","{'account_id': 25205096, 'reputation': 1, 'user_id': 19043570, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhAdVE-LDyyz-E_1HEBqlOd0UOMfi-1WGyH0v-tfpg=k-s256', 'display_name': 'Bigpopo', 'link': 'https://stackoverflow.com/users/19043570/bigpopo'}",False,92,,1,0,1660246667,1651756876,1651826526.0,72127899,CC BY-SA 4.0,https://stackoverflow.com/questions/72127899/display-sql-query-data-in-grid-vaadin,Display SQL query data in grid vaadin,,
46,"['sql', 'amazon-athena', 'presto']","{'account_id': 1975908, 'reputation': 763, 'user_id': 1773702, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/c8a1f07bf80fa3a855d8bdc0f2062892?s=256&d=identicon&r=PG', 'display_name': 'azaveri7', 'link': 'https://stackoverflow.com/users/1773702/azaveri7'}",True,69,72363579.0,1,1,1659740845,1653396149,1659740845.0,72363093,CC BY-SA 4.0,https://stackoverflow.com/questions/72363093/sql-to-print-the-result-in-below-format,SQL to print the result in below format,,
