,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason
10,"['sql', 'sql-server-2008', 'insert', 'common-table-expression']","{'account_id': 9561408, 'reputation': 186, 'user_id': 7102095, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10211015901574118/picture?type=large', 'display_name': 'Abd&#243;n Araya', 'link': 'https://stackoverflow.com/users/7102095/abd%c3%b3n-araya'}",True,51,54656650.0,1,0,1666137746,1549992928,54655684,CC BY-SA 4.0,https://stackoverflow.com/questions/54655684/cte-with-insert-does-the-statement-twice-sometimes,"CTE with INSERT does the statement twice, sometimes",1666137746.0,,,
11,"['sql', 'sql-server-2008', 'join', 'view', 'row-number']","{'account_id': 9561408, 'reputation': 186, 'user_id': 7102095, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10211015901574118/picture?type=large', 'display_name': 'Abd&#243;n Araya', 'link': 'https://stackoverflow.com/users/7102095/abd%c3%b3n-araya'}",True,51,54709947.0,1,1,1666047076,1550235582,54709910,CC BY-SA 4.0,https://stackoverflow.com/questions/54709910/partition-by-duplicated-id-and-join-with-the-id-with-the-least-value,PARTITION BY duplicated id and JOIN with the ID with the least value,1666047076.0,,,
12,"['sql', 'postgresql', 'sql-function']","{'account_id': 1989555, 'reputation': 807, 'user_id': 1783902, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZlvnD.jpg?s=256&g=1', 'display_name': 'thiaguerd', 'link': 'https://stackoverflow.com/users/1783902/thiaguerd'}",True,22435,54601468.0,3,2,1666000054,1549666957,54601410,CC BY-SA 4.0,https://stackoverflow.com/questions/54601410/how-convert-string-to-array-on-sql,How convert string to array on SQL,,,,
13,"['sql', 'database', 'google-bigquery']","{'account_id': 8819811, 'reputation': 99, 'user_id': 6590077, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10204872658536434/picture?type=large', 'display_name': 'Justin Dunlap', 'link': 'https://stackoverflow.com/users/6590077/justin-dunlap'}",True,2962,54779399.0,3,1,1665672359,1550636232,54778761,CC BY-SA 4.0,https://stackoverflow.com/questions/54778761/date-format-equivalent-in-bigquery,date_format() equivalent in BigQuery,,,,
14,"['sql', 'regex', 'oracle', 'regexp-like']","{'account_id': 13645294, 'reputation': 71, 'user_id': 9844436, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/916440321869661/picture?type=large', 'display_name': 'Chaitanya Chawla', 'link': 'https://stackoverflow.com/users/9844436/chaitanya-chawla'}",True,62122,,17,7,1665392643,1551337797,54920226,CC BY-SA 4.0,https://stackoverflow.com/questions/54920226/query-the-list-of-city-names-starting-with-vowels-i-e-a-e-i-o-or-u-from,"Query the list of CITY names starting with vowels (i.e., a, e, i, o, or u) from STATION",1551355769.0,1640530797.0,,
15,"['sql', 'hadoop', 'hive', 'temp-tables']","{'account_id': 2736960, 'reputation': 1211, 'user_id': 2359430, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/gOtyH.png?s=256&g=1', 'display_name': 'Bruno', 'link': 'https://stackoverflow.com/users/2359430/bruno'}",True,5168,,2,1,1664029335,1550266507,54717364,CC BY-SA 4.0,https://stackoverflow.com/questions/54717364/create-temporary-table-with-select-and-values,Create Temporary Table with Select and Values,1664029335.0,,,
16,"['php', 'mysql', 'sql']","{'account_id': 1919884, 'reputation': 875, 'user_id': 1731660, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/58cc7e3067f61487080e9ebe7755d52b?s=256&d=identicon&r=PG', 'display_name': 'eng.ahmed', 'link': 'https://stackoverflow.com/users/1731660/eng-ahmed'}",True,1710,54606225.0,2,2,1663915904,1549715137,54606188,CC BY-SA 4.0,https://stackoverflow.com/questions/54606188/how-to-return-array-as-value-of-column-in-mysql,how to return array as value of column in mysql,1549717639.0,,,
17,"['java', 'sql', 'oracle', 'named-parameters']","{'account_id': 995863, 'reputation': 1787, 'user_id': 1011824, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/094902e5d5a1bc73affcf361bc840217?s=256&d=identicon&r=PG&f=1', 'display_name': 'Icy Creature', 'link': 'https://stackoverflow.com/users/1011824/icy-creature'}",False,877,,2,1,1663860074,1549564273,54579995,CC BY-SA 4.0,https://stackoverflow.com/questions/54579995/named-parameter-not-replaced-inside-single-quotation-marks,Named parameter not replaced inside single quotation marks,1549564806.0,,,
18,"['python', 'sql', 'sql-server', 'pandas', 'pyodbc']","{'account_id': 14983421, 'reputation': 444, 'user_id': 10816754, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0gUNf.jpg?s=256&g=1', 'display_name': 'ahh_real_numbers', 'link': 'https://stackoverflow.com/users/10816754/ahh-real-numbers'}",True,5325,,1,5,1663851753,1549561497,54579287,CC BY-SA 4.0,https://stackoverflow.com/questions/54579287/efficient-upsert-of-pandas-dataframe-to-ms-sql-server-using-pyodbc,Efficient upsert of pandas dataframe to MS SQL Server using pyodbc,,,,
19,"['sql', 'oracle', 'oracle-sqldeveloper', 'oracle-apex']","{'account_id': 6105736, 'reputation': 1023, 'user_id': 4763511, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6fdab5056d0b4d07d42fe10ace1d4649?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bu Saeed', 'link': 'https://stackoverflow.com/users/4763511/bu-saeed'}",True,4950,54754650.0,2,0,1663254076,1550518523,54754190,CC BY-SA 4.0,https://stackoverflow.com/questions/54754190/why-date-formats-are-different-in-apex-and-oracle-sql-developer,Why date formats are different in APEX and Oracle SQL Developer?,1615784050.0,,,
20,"['mysql', 'sql']","{'account_id': 8591766, 'reputation': 41, 'user_id': 6436145, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/1021776151220962/picture?type=large', 'display_name': 'Jan Kocvik', 'link': 'https://stackoverflow.com/users/6436145/jan-kocvik'}",True,55,54534243.0,3,1,1661659892,1549368438,54534105,CC BY-SA 4.0,https://stackoverflow.com/questions/54534105/is-possible-to-insert-list-instead-of-string,Is possible to INSERT List instead of String?,1549368846.0,,,
21,"['mysql', 'sql', 'mysql-workbench']","{'account_id': 15364337, 'reputation': 1, 'user_id': 11084317, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-YKuN9e_rAzY/AAAAAAAAAAI/AAAAAAAAAA4/pR8JkKrBXRw/photo.jpg?sz=256', 'display_name': 'Abhishek Anand', 'link': 'https://stackoverflow.com/users/11084317/abhishek-anand'}",False,976,,4,0,1661180620,1550578925,54766252,CC BY-SA 4.0,https://stackoverflow.com/questions/54766252/sql-query-to-fetch-employee-whose-salary-increased-after-november,SQL Query to fetch employee whose salary increased after November,1550579213.0,,,
22,"['php', 'sql', 'mysqli', 'foreach', 'pagination']","{'account_id': 5147688, 'reputation': 130, 'user_id': 4123167, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/jv8Nb.jpg?s=256&g=1', 'display_name': 'Lori', 'link': 'https://stackoverflow.com/users/4123167/lori'}",False,517,,1,2,1660891242,1550509091,54752064,CC BY-SA 4.0,https://stackoverflow.com/questions/54752064/paginate-result-of-foreach-loop-with-php,Paginate result of foreach loop with php,1550528323.0,,,
23,"['sql', 'oracle', 'query-performance']","{'account_id': 15307631, 'reputation': 51, 'user_id': 11043821, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3cb2479804aaecc559971cf0d244e3c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chin Shuu', 'link': 'https://stackoverflow.com/users/11043821/chin-shuu'}",False,18058,,2,3,1660305695,1549868700,54625431,CC BY-SA 4.0,https://stackoverflow.com/questions/54625431/oracle-hint-on-multiple-indexes-with-multiple-join-statement,Oracle hint on multiple indexes with multiple join statement,1549874982.0,,,
24,"['sql', 'ruby-on-rails']","{'account_id': 12220208, 'reputation': 701, 'user_id': 8919469, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f51a8277c113b7415c6b2bbd82be9615?s=256&d=identicon&r=PG&f=1', 'display_name': 'johan', 'link': 'https://stackoverflow.com/users/8919469/johan'}",True,452,,2,2,1659605108,1549118476,54494079,CC BY-SA 4.0,https://stackoverflow.com/questions/54494079/relation-passed-to-or-must-be-structurally-compatible-incompatible-values-j,Relation passed to #or must be structurally compatible. Incompatible values: [:joins],1549122325.0,,,
25,"['java', 'sql', 'oracle', 'jdbc', 'resultset']","{'account_id': 3986640, 'reputation': 543, 'user_id': 3287010, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nizam', 'link': 'https://stackoverflow.com/users/3287010/nizam'}",True,1283,54611564.0,1,2,1659436058,1549454972,54553339,CC BY-SA 4.0,https://stackoverflow.com/questions/54553339/jdbc-type-scroll-insensitive-and-sensitive,JDBC Type Scroll Insensitive and Sensitive,1549566572.0,,,
26,"['sql', 'postgresql', 'casting', 'decimal']","{'account_id': 15249291, 'reputation': 81, 'user_id': 11003222, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-TZRymlJOUec/AAAAAAAAAAI/AAAAAAAABjk/bn0U0JNpwKc/photo.jpg?sz=256', 'display_name': 'Nick Dunn', 'link': 'https://stackoverflow.com/users/11003222/nick-dunn'}",True,33479,,3,8,1658924459,1549056932,54487440,CC BY-SA 4.0,https://stackoverflow.com/questions/54487440/how-do-i-cast-as-decimal-in-postgresql,How do I CAST AS DECIMAL in postgresql?,1549058094.0,,,
27,"['mysql', 'sql', 'join', 'union']","{'account_id': 15195660, 'reputation': 75, 'user_id': 10965088, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-L-6B8n7MgvQ/AAAAAAAAAAI/AAAAAAAAAHA/XYBk3WVJVJw/photo.jpg?sz=256', 'display_name': 'Deejay', 'link': 'https://stackoverflow.com/users/10965088/deejay'}",True,647,54740890.0,4,0,1658828362,1550466936,54740838,CC BY-SA 4.0,https://stackoverflow.com/questions/54740838/select-users-that-are-not-present-on-a-certain-date,Select users that are not present on a certain date,1658828362.0,,,
28,"['mysql', 'sql', 'syntax', 'sql-insert', 'upsert']","{'account_id': 11589403, 'reputation': 107, 'user_id': 8490345, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a53520a9cc6304482c563010eb057dae?s=256&d=identicon&r=PG&f=1', 'display_name': 'test', 'link': 'https://stackoverflow.com/users/8490345/test'}",True,1328,54537400.0,1,1,1658393769,1549379099,54537331,CC BY-SA 4.0,https://stackoverflow.com/questions/54537331/add-value-on-duplicate-key-update,Add Value On Duplicate Key Update,1549379809.0,,,
29,"['sql', 'regex', 'substring', 'hana']","{'account_id': 12439060, 'reputation': 25, 'user_id': 9058160, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33db4909c72e121ef38ba1d0a1b91424?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jesse', 'link': 'https://stackoverflow.com/users/9058160/jesse'}",True,9364,,2,0,1657411325,1549684713,54603033,CC BY-SA 4.0,https://stackoverflow.com/questions/54603033/sap-hana-sql-substr-regexpr-match-aggregation,SAP HANA SQL SUBSTR_REGEXPR Match Aggregation,1549879953.0,,,
30,"['sql', 'arrays', 'json', 'postgresql', 'jsonb']","{'account_id': 1999250, 'reputation': 1137, 'user_id': 1790679, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/5eba2e707ffae1baff9e33a06708fafa?s=256&d=identicon&r=PG', 'display_name': 'Yavuz', 'link': 'https://stackoverflow.com/users/1790679/yavuz'}",True,93,54905880.0,1,2,1656631043,1551270986,54905672,CC BY-SA 4.0,https://stackoverflow.com/questions/54905672/adding-new-element-to-a-json-array,Adding New Element to a Json Array,1656631043.0,,,
31,"['sql', 'sql-server', 'tsql']","{'account_id': 2802373, 'reputation': 23299, 'user_id': 2410379, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/dCDaF.jpg?s=256&g=1', 'display_name': 'David Pine', 'link': 'https://stackoverflow.com/users/2410379/david-pine'}",False,509,,0,1,1656434705,1551299984,54914116,CC BY-SA 4.0,https://stackoverflow.com/questions/54914116/get-return-schema-from-sql-server-stored-procedure,Get return schema from SQL Server stored procedure,1551300950.0,,,
32,"['sql', 'iq']","{'account_id': 15338588, 'reputation': 1, 'user_id': 11066224, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-tOB99LAmpb0/AAAAAAAAAAI/AAAAAAAAABo/600g8wAfDko/photo.jpg?sz=256', 'display_name': 'Sean Waller', 'link': 'https://stackoverflow.com/users/11066224/sean-waller'}",False,138,,3,0,1655600944,1550222307,54706035,CC BY-SA 4.0,https://stackoverflow.com/questions/54706035/sql-command-to-update-re-order-levels-and-quantities-based-on-stock-sold-year-to,SQL command to update re order levels and quantities based on stock sold year to date or between two dates,1550222386.0,,,
33,"['sql', 'postgresql', 'generated']","{'account_id': 13672497, 'reputation': 131, 'user_id': 10710693, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b03e61432e981a93694ec3727bbec27c?s=256&d=identicon&r=PG&f=1', 'display_name': 'dmjf08', 'link': 'https://stackoverflow.com/users/10710693/dmjf08'}",False,1300,,3,2,1655474607,1550315667,54722465,CC BY-SA 4.0,https://stackoverflow.com/questions/54722465/sql-error-when-adding-column-generated-from-other-columns-postgresql-11,SQL : Error when adding column generated from other columns (postgresql 11),1550315724.0,,,
34,"['sql', 'jetbrains-ide', 'datagrip', 'snowflake-cloud-data-platform']","{'account_id': 6429765, 'reputation': 202185, 'user_id': 4983450, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/NR2ko.jpg?s=256&g=1', 'display_name': 'Psidom', 'link': 'https://stackoverflow.com/users/4983450/psidom'}",True,8749,54781984.0,2,8,1655193370,1550525882,54755751,CC BY-SA 4.0,https://stackoverflow.com/questions/54755751/how-to-run-query-with-parameters-in-datagrip,How to run query with parameters in DataGrip?,,,,
35,"['sql', 'sql-server', 'query-performance']","{'account_id': 187629, 'reputation': 31004, 'user_id': 425823, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/00d813f85062c23d43043e6132278610?s=256&d=identicon&r=PG', 'display_name': 'Greg Gum', 'link': 'https://stackoverflow.com/users/425823/greg-gum'}",True,5850,54540980.0,3,53,1655154730,1549391725,54540928,CC BY-SA 4.0,https://stackoverflow.com/questions/54540928/why-is-query-with-phone-n1234-slower-than-phone-1234,Why is query with phone = N&#39;1234&#39; slower than phone = &#39;1234&#39;?,1549519640.0,,,
36,"['sql', 'mdx']","{'account_id': 3667580, 'reputation': 45, 'user_id': 3055556, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://graph.facebook.com/1312085745/picture?type=large', 'display_name': 'savemenico', 'link': 'https://stackoverflow.com/users/3055556/savemenico'}",True,147,54653907.0,1,-1,1654456939,1549976391,54650672,CC BY-SA 4.0,https://stackoverflow.com/questions/54650672/sql-to-mdx-conversion-sum-and-case,SQL TO MDX conversion (SUM and Case),,,,
37,"['java', 'sql', 'jdbc']","{'account_id': 467288, 'reputation': 5555, 'user_id': 9883438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e9176c9238126b88b11234a86f45cbe?s=256&d=identicon&r=PG&f=1', 'display_name': 'sebrockm', 'link': 'https://stackoverflow.com/users/9883438/sebrockm'}",True,2140,54891470.0,3,3,1653795173,1551202628,54891192,CC BY-SA 4.0,https://stackoverflow.com/questions/54891192/where-is-the-standard-mapping-from-java-object-types-to-sql-types-defined,Where is the standard mapping from Java Object types to SQL types defined?,1551204522.0,,,
38,"['sql', 'postgresql', 'charts']","{'account_id': 1761943, 'reputation': 8050, 'user_id': 1608816, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/808f852fc552d0791ef2de213cc59f45?s=256&d=identicon&r=PG&f=1', 'display_name': 'tobspr', 'link': 'https://stackoverflow.com/users/1608816/tobspr'}",True,109,54597018.0,2,1,1652972654,1549641412,54596085,CC BY-SA 4.0,https://stackoverflow.com/questions/54596085/database-query-to-generate-a-time-based-chart,Database Query to generate a Time-based Chart,,,,
39,"['mysql', 'sql', 'arrays', 'json', 'mariadb']","{'account_id': 6105633, 'reputation': 356, 'user_id': 4763428, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/l07oo.jpg?s=256&g=1', 'display_name': 'Furqan Freed', 'link': 'https://stackoverflow.com/users/4763428/furqan-freed'}",True,14464,54617480.0,1,9,1652218200,1549807495,54617165,CC BY-SA 4.0,https://stackoverflow.com/questions/54617165/getting-values-from-json-data-inside-array-in-mysql,Getting Values From Json Data Inside Array in Mysql,1652218200.0,,,
40,"['c#', 'mysql', 'sql', 'database']","{'account_id': 5593506, 'reputation': 13, 'user_id': 4431910, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-o5E24o0iVGs/AAAAAAAAAAI/AAAAAAAAAFk/rxaJDmGZHZg/photo.jpg?sz=256', 'display_name': 'ALi Gazi', 'link': 'https://stackoverflow.com/users/4431910/ali-gazi'}",True,3450,,2,-1,1652145149,1548974332,54470262,CC BY-SA 4.0,https://stackoverflow.com/questions/54470262/mysql-varbinary-with-maximum-size,MySQL VARBINARY with maximum size,,,,
41,"['sql', 'sql-server']","{'account_id': 3355336, 'reputation': 5693, 'user_id': 2818430, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2818430', 'link': 'https://stackoverflow.com/users/2818430/user2818430'}",True,16534,,1,7,1651843780,1550740630,54803314,CC BY-SA 4.0,https://stackoverflow.com/questions/54803314/sql-server-query-select-min-over-partition-by,SQL Server query select min over partition by,,,,
42,"['sql', 'json', 'postgresql', 'aggregate-functions']","{'account_id': 188020, 'reputation': 19530, 'user_id': 426493, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/d5611bf4165ba8f4806886e2877bda48?s=256&d=identicon&r=PG', 'display_name': 'ab11', 'link': 'https://stackoverflow.com/users/426493/ab11'}",True,8185,54640070.0,4,4,1651714785,1549913180,54637699,CC BY-SA 4.0,https://stackoverflow.com/questions/54637699/how-to-group-multiple-columns-into-a-single-array-or-similar,How to group multiple columns into a single array or similar?,1549925546.0,,,
43,"['android', 'sql', 'database', 'sqlite']","{'account_id': 8942455, 'reputation': 1297, 'user_id': 6671004, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bueJ3.jpg?s=256&g=1', 'display_name': 'Shrey Garg', 'link': 'https://stackoverflow.com/users/6671004/shrey-garg'}",True,1894,54758778.0,3,2,1651412808,1550492375,54747176,CC BY-SA 4.0,https://stackoverflow.com/questions/54747176/sqlite-android-update-query-with-order-by,SQLite (Android) : UPDATE query with ORDER BY,,,,
44,"['mysql', 'sql']","{'account_id': 7504663, 'reputation': 339, 'user_id': 5701641, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JuTHnkxHPT0/AAAAAAAAAAI/AAAAAAAAAbI/wrda8chhosw/photo.jpg?sz=256', 'display_name': 'Sai Peri', 'link': 'https://stackoverflow.com/users/5701641/sai-peri'}",True,1006,54918166.0,2,2,1650589139,1551325703,54918092,CC BY-SA 4.0,https://stackoverflow.com/questions/54918092/sql-iterative-loop-to-see-if-employee-works-on-all-projects,SQL iterative loop to see if employee works on all projects,1551329606.0,,,
45,"['sql', 'oracle', 'aggregate-functions', 'erp']","{'account_id': 472797, 'reputation': 953, 'user_id': 881496, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/b72522f7e710e140a0dca80551274fea?s=256&d=identicon&r=PG', 'display_name': 'krebshack', 'link': 'https://stackoverflow.com/users/881496/krebshack'}",True,56,54639814.0,1,0,1650304892,1549912761,54637610,CC BY-SA 4.0,https://stackoverflow.com/questions/54637610/troubleshooting-errors-with-two-sums,Troubleshooting Errors with Two SUMs,,,,
46,"['mysql', 'sql', 'duplicates', 'subquery']","{'account_id': 3376522, 'reputation': 728, 'user_id': 2834566, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2834566', 'link': 'https://stackoverflow.com/users/2834566/user2834566'}",True,1342,54844758.0,1,2,1649139364,1550939416,54843627,CC BY-SA 4.0,https://stackoverflow.com/questions/54843627/how-to-select-the-first-of-duplicate-rows-in-mysql-but-where-duplicate-data-is,How to select the first of duplicate rows in MySQL (but where duplicate data is in different columns),1649139364.0,,,
47,"['sql', 'sql-server-2012', 'common-table-expression']","{'account_id': 2853726, 'reputation': 37, 'user_id': 2450357, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/z38q8.jpg?s=256&g=1', 'display_name': 'Saad Abbasi', 'link': 'https://stackoverflow.com/users/2450357/saad-abbasi'}",True,549,,2,0,1648489856,1550076873,54675540,CC BY-SA 4.0,https://stackoverflow.com/questions/54675540/multiple-cte-queries-assign-single-column-value-to-local-variable,"Multiple CTE Queries, assign single column value to local variable",,,,
