,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason
26,"['mysql', 'sql', 'join', 'left-join', 'find-in-set']","{'account_id': 9976136, 'reputation': 167, 'user_id': 7380678, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b14bd4515eebcefdaff66b2ebe86f9a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matthew Hirt', 'link': 'https://stackoverflow.com/users/7380678/matthew-hirt'}",True,745,1,-1,1658635504,1547499208,,54189028,CC BY-SA 4.0,https://stackoverflow.com/questions/54189028/mysql-query-joining-issue-while-using-find-in-set-and-group-concat,MySQL query joining issue while using FIND_IN_SET and GROUP_CONCAT,54189266.0,,,
27,"['php', 'mysql', 'sql', 'forms', 'authentication']","{'user_type': 'does_not_exist', 'display_name': 'user8996926'}",True,1283,3,0,1658148087,1546371598,1546377210.0,53998394,,https://stackoverflow.com/questions/53998394/how-to-login-without-hash-the-password-in-sql,How to login without hash the password in SQL?,,,1546377351.0,Duplicate
28,"['sql', 'sql-server']","{'account_id': 5599404, 'reputation': 3581, 'user_id': 4436077, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/958db005e9c5216e82e4e346174bb6bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/4436077/alex'}",True,2668,6,5,1657551799,1548928073,1548930196.0,54457674,CC BY-SA 4.0,https://stackoverflow.com/questions/54457674/sql-server-where-clause-variable-may-be-null,SQL server Where Clause variable may be null,54457703.0,,,
29,"['sql', 'postgresql', 'query-optimization']","{'account_id': 10858365, 'reputation': 640, 'user_id': 7983959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0f5c7f4012ec8b85f6df04cf79e182f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ivan G.', 'link': 'https://stackoverflow.com/users/7983959/ivan-g'}",True,70,1,1,1657038542,1547681145,1547710748.0,54226897,CC BY-SA 4.0,https://stackoverflow.com/questions/54226897/would-the-query-optimizer-be-able-to-extract-an-effective-constant-from-a-where,Would the query optimizer be able to extract an effective constant from a WHERE clause to avoid repeated evaluation?,54231070.0,,,
30,"['sql', 'postgresql', 'datetime']","{'account_id': 2467407, 'reputation': 387, 'user_id': 2150177, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/v9tok.jpg?s=256&g=1', 'display_name': 'brettu', 'link': 'https://stackoverflow.com/users/2150177/brettu'}",True,39357,4,12,1656856607,1547531256,1547531892.0,54193335,CC BY-SA 4.0,https://stackoverflow.com/questions/54193335/how-to-cast-bigint-to-timestamp-with-time-zone-in-postgres-in-an-update,How to cast bigint to timestamp with time zone in postgres in an update,54193413.0,,,
31,"['sql', 'laravel', 'laravel-5']","{'account_id': 14851430, 'reputation': 682, 'user_id': 10725241, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XI3FZ.jpg?s=256&g=1', 'display_name': 'Saif Manwill', 'link': 'https://stackoverflow.com/users/10725241/saif-manwill'}",True,8271,2,4,1656748316,1547672538,,54225331,CC BY-SA 4.0,https://stackoverflow.com/questions/54225331/how-to-delete-some-records-or-files-after-x-time-laravel-5,How to delete some records or files after X time - Laravel 5,54225815.0,,,
32,"['php', 'sql']","{'account_id': 7411497, 'reputation': 643, 'user_id': 5638683, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/1e0ba61f0481a2be17a830451f4913b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'james Oduro', 'link': 'https://stackoverflow.com/users/5638683/james-oduro'}",True,87,2,-1,1656401998,1548712544,1656401998.0,54410846,,https://stackoverflow.com/questions/54410846/calculate-age-in-sql,calculate age in SQL,54410923.0,,1656398038.0,Duplicate
33,"['sql', 'json', 'sql-server', 'tsql', 'json-query']","{'account_id': 4228299, 'reputation': 981, 'user_id': 3461325, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'pretzelb', 'link': 'https://stackoverflow.com/users/3461325/pretzelb'}",True,15655,1,7,1655789194,1548441987,1655789194.0,54371192,CC BY-SA 4.0,https://stackoverflow.com/questions/54371192/reading-json-array-into-rows-in-sql-server,Reading json array into rows in SQL Server,,,,
34,"['sql', 'arrays', 'postgresql', 'tree', 'recursive-query']","{'account_id': 6677302, 'reputation': 4068, 'user_id': 5151542, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c330b97caffa9a5fb61c5b881f29be8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zanko', 'link': 'https://stackoverflow.com/users/5151542/zanko'}",True,441,1,1,1653132296,1547130630,1653132296.0,54130875,CC BY-SA 4.0,https://stackoverflow.com/questions/54130875/how-to-create-tree-table-without-cyclic-relationship,How to create tree table without cyclic relationship?,,,,
35,"['sql', 'arrays', 'postgresql', 'plpgsql']","{'account_id': 8808306, 'reputation': 1117, 'user_id': 6582127, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://i.stack.imgur.com/ijqtr.png?s=256&g=1', 'display_name': 'Luis Cardoza Bird', 'link': 'https://stackoverflow.com/users/6582127/luis-cardoza-bird'}",True,3290,2,3,1652709726,1547337849,1652709726.0,54165002,CC BY-SA 4.0,https://stackoverflow.com/questions/54165002/postgresql-select-from-date-range-between-array-of-dates,Postgresql Select from date range between array of dates,54165309.0,,,
36,"['sql', 'generate-series', 'snowflake-cloud-data-platform']","{'account_id': 14609110, 'reputation': 117, 'user_id': 10551064, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-An_LHtyWvls/AAAAAAAAAAI/AAAAAAAAANw/diu2LV2GamI/photo.jpg?sz=256', 'display_name': 'Tarik', 'link': 'https://stackoverflow.com/users/10551064/tarik'}",True,12221,6,10,1652447156,1548339742,,54348801,CC BY-SA 4.0,https://stackoverflow.com/questions/54348801/generate-series-equivalent-in-snowflake,generate_series() equivalent in snowflake,54356923.0,,,
37,"['sql', 'oracle']","{'account_id': 3037843, 'reputation': 703, 'user_id': 2575502, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/1f78932072e2bfcc509ae8d7ac1cf408?s=256&d=identicon&r=PG', 'display_name': 'user2575502', 'link': 'https://stackoverflow.com/users/2575502/user2575502'}",True,5766,3,2,1651201419,1547012269,,54103823,CC BY-SA 4.0,https://stackoverflow.com/questions/54103823/how-to-calculate-ytd-year-to-date-value-in-oracle-table,how to calculate YTD (Year To Date) value in Oracle table,54103914.0,,,
38,"['sql', 'oracle', 'plsql', 'stored-functions']","{'account_id': 15052002, 'reputation': 51, 'user_id': 10863446, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ecb1a9f19d08916158a9ded2c5c7f62?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neto', 'link': 'https://stackoverflow.com/users/10863446/neto'}",True,6859,2,5,1651064612,1546535545,1651064612.0,54026819,CC BY-SA 4.0,https://stackoverflow.com/questions/54026819/how-to-fix-ora-06575-package-or-function-is-in-an-invalid-state-error,how to fix ORA-06575: Package or function is in an invalid state error,,,,
39,"['sql', 'arrays', 'json', 'postgresql', 'lateral-join']","{'account_id': 15131679, 'reputation': 113, 'user_id': 10919368, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-yh6CPeDbzn8/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYtvWArcXzD_NjvtEvQCymwaiNO9A/mo/photo.jpg?sz=256', 'display_name': 'Ruudy', 'link': 'https://stackoverflow.com/users/10919368/ruudy'}",True,13387,2,8,1650357986,1548282578,1603919659.0,54336687,CC BY-SA 4.0,https://stackoverflow.com/questions/54336687/can-postgresql-join-on-jsonb-array-objects,Can PostgreSQL JOIN on jsonb array objects?,54337777.0,,,
40,"['sql', 'sql-server']","{'account_id': 308687, 'reputation': 3182, 'user_id': 620720, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/24334e8c249848cc8e6bb4e4c8622c24?s=256&d=identicon&r=PG&f=1', 'display_name': 'goofyui', 'link': 'https://stackoverflow.com/users/620720/goofyui'}",True,1152,2,1,1649756503,1548356021,1548357266.0,54353553,CC BY-SA 4.0,https://stackoverflow.com/questions/54353553/how-to-log-the-sql-job-failure-to-the-log-table,How to log the SQL Job failure to the Log Table?,,,,
41,['sql'],"{'account_id': 219606, 'reputation': 7009, 'user_id': 476609, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/13ea14a5a43ac5ac952dcc05822e2917?s=256&d=identicon&r=PG', 'display_name': 'VibeeshanRC', 'link': 'https://stackoverflow.com/users/476609/vibeeshanrc'}",True,317,2,0,1647773541,1548864293,1647773541.0,54444716,CC BY-SA 4.0,https://stackoverflow.com/questions/54444716/sql-refer-primary-key-in-same-table-and-query,SQL refer Primary Key in same Table and Query,54445247.0,,,
42,"['sql', 'sql-server', 'xml', 'extended-events']","{'account_id': 1571421, 'reputation': 3370, 'user_id': 1459036, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/yeDJp.jpg?s=256&g=1', 'display_name': 'Brad', 'link': 'https://stackoverflow.com/users/1459036/brad'}",True,1687,3,3,1647609543,1548438012,1548438495.0,54370316,CC BY-SA 4.0,https://stackoverflow.com/questions/54370316/sql-importing-extended-events-file-using-sys-fn-xe-file-target-read-file-how-to,SQL importing Extended Events file using sys.fn_xe_file_target_read_file how to only get values since last import,54371380.0,,,
43,"['c++', 'sql', 'database', 'database-cursor']","{'account_id': 15048945, 'reputation': 1, 'user_id': 10861145, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2WZeXacoyCg/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZrJbLNZ7DS1zhMU1C7WCR2vO7Qvw/mo/photo.jpg?sz=256', 'display_name': 'mtechStudent', 'link': 'https://stackoverflow.com/users/10861145/mtechstudent'}",False,34,1,0,1647443370,1546497035,1647443370.0,54017359,CC BY-SA 4.0,https://stackoverflow.com/questions/54017359/in-what-conditons-db-will-not-close-the-cursor-when-executing-a-select-query-fro,In what conditons DB will not close the cursor when executing a select query from cpp?,,,,
44,"['sql', 'sqlite', 'rounding', 'floor', 'ceil']","{'account_id': 7502159, 'reputation': 9468, 'user_id': 7594961, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/dnyEy.jpg?s=256&g=1', 'display_name': 'Bertram Gilfoyle', 'link': 'https://stackoverflow.com/users/7594961/bertram-gilfoyle'}",True,7531,3,8,1647336835,1548671243,1549021882.0,54399936,CC BY-SA 4.0,https://stackoverflow.com/questions/54399936/ceil-and-floor-in-sqlite,CEIL and FLOOR in SQLite,54399937.0,,,
45,"['sql', 'oracle', 'plsql']","{'account_id': 1052450, 'reputation': 2838, 'user_id': 1056010, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/93d4607255f748950540223a6eece465?s=256&d=identicon&r=PG', 'display_name': 'ShaggyInjun', 'link': 'https://stackoverflow.com/users/1056010/shaggyinjun'}",False,991,2,1,1645192674,1547243258,1547247329.0,54154479,CC BY-SA 4.0,https://stackoverflow.com/questions/54154479/materialized-view-shape-of-prebuilt-table-does-not-match-definition-query,Materialized view &quot;shape of prebuilt table does not match definition query&quot;,,,,
46,"['sql', 'oracle', 'oracle11g', 'oracle-apps']","{'user_type': 'does_not_exist', 'display_name': 'user7980505'}",True,725,3,1,1645134167,1546868798,,54075616,CC BY-SA 4.0,https://stackoverflow.com/questions/54075616/trying-to-know-which-tables-are-executed-in-the-oracle-external-application,Trying to know which tables are executed in the oracle external application,,,,
47,"['mysql', 'sql', 'csv', 'subquery', 'sql-like']","{'account_id': 13953996, 'reputation': 19, 'user_id': 10076875, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2a5b17a450f8a4400b56b1799880d41?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lotfi', 'link': 'https://stackoverflow.com/users/10076875/lotfi'}",True,4149,2,-1,1645100284,1548363842,1634584995.0,54355277,CC BY-SA 4.0,https://stackoverflow.com/questions/54355277/mysql-how-to-find-if-column-value-in-a-list-of-strings,Mysql: how to find if column value in a list of strings,,,,
48,"['sql', 'sql-server']","{'account_id': 14962623, 'reputation': 43, 'user_id': 10801904, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf03ad87121faf85628b52d5fff827f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/10801904/paul'}",True,396,5,0,1645048314,1546862921,1645048314.0,54074162,CC BY-SA 4.0,https://stackoverflow.com/questions/54074162/add-some-numbers-in-front-of-a-column,Add some numbers in front of a column,,,,
