,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
10,"['c#', 'sql', '.net', 'polly', 'retry-logic']","{'account_id': 7804193, 'reputation': 1692, 'user_id': 5902558, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/e4fd0f1c33e1f57fad38a48a1551a1de?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael Bedford', 'link': 'https://stackoverflow.com/users/5902558/michael-bedford'}",True,1722,65213820.0,2,4,1665139199,1607443415,1665139199.0,65202449,CC BY-SA 4.0,https://stackoverflow.com/questions/65202449/polly-retry-policy-with-sql-holding-transaction-open,Polly retry policy with sql holding transaction open,,,
11,"['sql', 'oracle', 'hibernate', 'hikaricp']","{'account_id': 7788110, 'reputation': 1181, 'user_id': 6306585, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://graph.facebook.com/10208598029925477/picture?type=large', 'display_name': 'Shakirov Ramil', 'link': 'https://stackoverflow.com/users/6306585/shakirov-ramil'}",True,1120,,1,5,1664958387,1609145148,1664958387.0,65474970,CC BY-SA 4.0,https://stackoverflow.com/questions/65474970/hibernate-slow-sql-not-logged,Hibernate slow sql not logged,,,
12,"['sql', 'postgresql']","{'account_id': 18460385, 'reputation': 43, 'user_id': 13448049, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgjXx78OCDOF07Sc2Czx7XeFAGPbHvg3jlqaygt=k-s256', 'display_name': 'Grant Solomons', 'link': 'https://stackoverflow.com/users/13448049/grant-solomons'}",True,290,65339869.0,2,1,1663488327,1608203067,1663488327.0,65339502,CC BY-SA 4.0,https://stackoverflow.com/questions/65339502/subquery-must-return-only-one-column-error-occurs-when-trying-to-run-sql-script,subquery must return only one column error occurs when trying to run sql script,,,
13,"['sql', 'postgresql']","{'account_id': 19867123, 'reputation': 169, 'user_id': 14554135, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-P_7vf1FRwZ0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclTinVj7OITfLGabFg4BkCxwSlAzA/s96-c/photo.jpg?sz=256', 'display_name': 'louis lau', 'link': 'https://stackoverflow.com/users/14554135/louis-lau'}",True,8035,,1,7,1662473225,1606953556,1620094115.0,65117930,CC BY-SA 4.0,https://stackoverflow.com/questions/65117930/postgresql-error-cannot-drop-columns-from-view,Postgresql ERROR: cannot drop columns from view,,,
14,"['sql', 'amazon-web-services', 'stored-procedures', 'amazon-redshift']","{'account_id': 17915097, 'reputation': 552, 'user_id': 13016237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e774a7b4cad70441fff8bf870c937bde?s=256&d=identicon&r=PG&f=1', 'display_name': 'pc_pyr', 'link': 'https://stackoverflow.com/users/13016237/pc-pyr'}",False,3557,,1,0,1662076570,1607504557,1662076570.0,65213609,CC BY-SA 4.0,https://stackoverflow.com/questions/65213609/creating-stored-procedure-in-redshift,Creating stored procedure in redshift,,,
15,"['sql', 'postgresql']","{'account_id': 11470004, 'reputation': 1017, 'user_id': 8685682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b08ea6e687dcba2ab8f4b5782961cbe9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leonardo Petrucci', 'link': 'https://stackoverflow.com/users/8685682/leonardo-petrucci'}",True,461,65267325.0,2,0,1661713227,1607791039,,65267306,CC BY-SA 4.0,https://stackoverflow.com/questions/65267306/sql-return-left-join-as-object,SQL: Return left join as object,,,
16,"['sql', 'visual-studio-code', 'format', 'vscode-extensions']","{'account_id': 14822904, 'reputation': 1423, 'user_id': 10704601, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71cae95e22c4d58d290e0e15057ed70b?s=256&d=identicon&r=PG&f=1', 'display_name': 'meblum', 'link': 'https://stackoverflow.com/users/10704601/meblum'}",True,435,,1,0,1661456118,1607624439,,65240141,CC BY-SA 4.0,https://stackoverflow.com/questions/65240141/vs-code-how-to-format-a-few-lines-of-sql,VS Code how to format a few lines of SQL,,,
17,"['python', 'sql', 'dataframe']","{'account_id': 8528688, 'reputation': 89, 'user_id': 6393250, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ffe92e8502e6c28bf6f20a8fe06cdc39?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jon Nguyen', 'link': 'https://stackoverflow.com/users/6393250/jon-nguyen'}",False,154,,0,1,1661254375,1608090725,,65317077,CC BY-SA 4.0,https://stackoverflow.com/questions/65317077/python-df-to-sql-results-in-hanging-and-suspension,Python df.to_sql Results in Hanging and Suspension,,,
18,"['python', 'mysql', 'sql', 'pygame']","{'account_id': 20157687, 'reputation': 41, 'user_id': 14783473, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjfZJaNj8FgMfmIXHapQcKzgn73-k0EGjWOS-UHYg=k-s256', 'display_name': 'Ira', 'link': 'https://stackoverflow.com/users/14783473/ira'}",True,1154,,1,2,1660904186,1607389003,1607389407.0,65191608,CC BY-SA 4.0,https://stackoverflow.com/questions/65191608/how-to-store-flappy-bird-games-score-into-sql-database,how to store flappy bird game&#39;s score into sql database,,,
19,"['sql', 'sql-server', 'triggers']","{'user_type': 'does_not_exist', 'display_name': 'user14787328'}",False,106,,2,0,1660375982,1607436249,1660375982.0,65200453,CC BY-SA 4.0,https://stackoverflow.com/questions/65200453/trigger-on-status-change,Trigger on status change,,,
20,"['mysql', 'sql', 'string', 'aggregate-functions']","{'account_id': 5056450, 'reputation': 113, 'user_id': 4059561, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/a22a3c7251e42060388a0fd8f4129e22?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/4059561/joe'}",True,217,65200293.0,1,0,1658393417,1607435461,1607532173.0,65200226,,https://stackoverflow.com/questions/65200226/mysql-how-to-prevent-string-truncation,MySQL How to prevent string truncation,1607435635.0,Duplicate,
21,"['sql', 'ms-access', 'multiple-columns']","{'account_id': 20114562, 'reputation': 35, 'user_id': 14750286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca4db45a2f09a54a3f4c67caf3fdf6df?s=256&d=identicon&r=PG&f=1', 'display_name': 'llOmni', 'link': 'https://stackoverflow.com/users/14750286/llomni'}",False,75,,3,2,1658193584,1606928257,1606930998.0,65112651,CC BY-SA 4.0,https://stackoverflow.com/questions/65112651/sql-query-new-columns-for-data-with-some-matching-criteria,SQL Query: New columns for data with some matching criteria,,,
22,"['sql', 'amazon-web-services', 'amazon-redshift', 'alter-table']","{'account_id': 5067597, 'reputation': 67, 'user_id': 4067295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b7424ed53d08c2ec4e1bcd7d51571ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thinkpad', 'link': 'https://stackoverflow.com/users/4067295/thinkpad'}",False,818,,2,0,1657898245,1606891764,1606899132.0,65103448,CC BY-SA 4.0,https://stackoverflow.com/questions/65103448/redshift-alter-table-if-not-exists,Redshift Alter table if not exists,,,
23,"['sql', 'peoplesoft', 'peoplecode']","{'account_id': 13089047, 'reputation': 37, 'user_id': 9457160, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8bc7f459f3025c4e53dc0640c8b038d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'angel', 'link': 'https://stackoverflow.com/users/9457160/angel'}",False,60,,2,0,1657314150,1608116060,,65321865,CC BY-SA 4.0,https://stackoverflow.com/questions/65321865/excel-report-creation-on-page-through-peoplecode,Excel report creation on page through peoplecode,,,
24,"['sql', 'amazon-redshift', 'unnest']","{'account_id': 481499, 'reputation': 840, 'user_id': 895361, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/8d230563b369a9881309206411b7db1e?s=256&d=identicon&r=PG', 'display_name': 'Makaroni', 'link': 'https://stackoverflow.com/users/895361/makaroni'}",True,5216,,2,6,1657028052,1608807747,1657028052.0,65437421,CC BY-SA 4.0,https://stackoverflow.com/questions/65437421/unnest-an-array-in-aws-redshift,Unnest an array in AWS Redshift,,,
25,"['sql', 'postgresql', 'apache-flink', 'flink-sql', 'cockroachdb']","{'account_id': 17463161, 'reputation': 77, 'user_id': 12660400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a3fbda54f152f9efea109c8a2afc3d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Patrick', 'link': 'https://stackoverflow.com/users/12660400/patrick'}",True,576,65418752.0,1,3,1656605349,1608647093,1608648063.0,65410393,CC BY-SA 4.0,https://stackoverflow.com/questions/65410393/flink-sql-source-table-is-too-big-to-fit-into-memory,Flink SQL: source table is too big to fit into memory,,,
26,"['c#', 'sql', 'winforms', 'datagridview']","{'account_id': 18828987, 'reputation': 55, 'user_id': 13733229, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0777592a0d6e2e3780629fb8cfeeb1c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pierre_CM', 'link': 'https://stackoverflow.com/users/13733229/pierre-cm'}",True,58,72727218.0,1,0,1655973998,1607938577,1607946787.0,65286619,CC BY-SA 4.0,https://stackoverflow.com/questions/65286619/c-change-a-sql-query-and-a-form1s-dgv-from-another-form2,C# Change a SQL query and a Form1&#39;s DGV from another Form2,,,
27,"['sql', 'arrays', 'postgresql']","{'account_id': 20096609, 'reputation': 75, 'user_id': 14736019, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15c035518246446abd9990823324a444?s=256&d=identicon&r=PG&f=1', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/14736019/john'}",True,558,65459201.0,2,1,1655958016,1609002639,1609003380.0,65458770,CC BY-SA 4.0,https://stackoverflow.com/questions/65458770/is-it-possible-to-delete-all-values-of-an-postgresql-array-in-one-query-without,Is it possible to delete all values of an postgreSQL array in one query without using too many logical operators?,,,
28,"['mysql', 'sql']","{'account_id': 7594199, 'reputation': 331, 'user_id': 5760856, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/595936c614a0c84ff5554472fd0ca2bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'NAG', 'link': 'https://stackoverflow.com/users/5760856/nag'}",True,650,65437564.0,2,0,1655638766,1608808282,,65437520,CC BY-SA 4.0,https://stackoverflow.com/questions/65437520/how-to-get-the-list-of-non-system-databases-in-mysql,How to get the list of non-system databases in MySQL?,,,
29,"['c#', 'sql', 'winforms']","{'account_id': 16880122, 'reputation': 191, 'user_id': 12206464, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gBFjC.jpg?s=256&g=1', 'display_name': 'Gabriel Francisco', 'link': 'https://stackoverflow.com/users/12206464/gabriel-francisco'}",False,118,,1,0,1655208762,1608019376,,65302049,CC BY-SA 4.0,https://stackoverflow.com/questions/65302049/how-to-skip-conditions-in-where-clause-with-multiple-conditions,How to skip conditions in &quot;Where&quot; clause with multiple conditions?,,,
30,"['c#', 'sql', '.net', 'api', 'restsharp']","{'account_id': 12269922, 'reputation': 37, 'user_id': 12657283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5bd98406cf3343c698c66644061ff143?s=256&d=identicon&r=PG&f=1', 'display_name': 'LucasHood', 'link': 'https://stackoverflow.com/users/12657283/lucashood'}",True,631,65082607.0,2,1,1655184286,1606775284,,65082081,CC BY-SA 4.0,https://stackoverflow.com/questions/65082081/how-do-i-save-api-data-a-converted-object-into-an-sql-server-in-a-console-appl,How do I save API data (a converted object) into an SQL server in a console application,,,
31,"['python', 'sql', 'db2', 'grafana']","{'account_id': 6227744, 'reputation': 694, 'user_id': 5497373, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh3.googleusercontent.com/-C9tEGOxGXKU/AAAAAAAAAAI/AAAAAAAAAAA/-nHRgX_vumQ/photo.jpg?sz=256', 'display_name': 'warhansen', 'link': 'https://stackoverflow.com/users/5497373/warhansen'}",False,493,,2,0,1655116848,1607679950,,65248997,CC BY-SA 4.0,https://stackoverflow.com/questions/65248997/is-there-a-way-to-display-db2-data-in-grafana,Is there a way to display db2 data in grafana,,,
32,"['sql', 'oracle', 'plsql']","{'account_id': 15214292, 'reputation': 13, 'user_id': 10978082, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-at8FmtS74YI/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMcuOupeKDaG5-bagycGJeYojmVKA/mo/photo.jpg?sz=256', 'display_name': '1line', 'link': 'https://stackoverflow.com/users/10978082/1line'}",True,348,65506481.0,3,0,1655066513,1609290141,1655066513.0,65500720,CC BY-SA 4.0,https://stackoverflow.com/questions/65500720/pl-sql-search-cell-data-separated-by-comma-with-in-condition,PL/SQL Search cell data separated by comma with IN condition,,,
33,"['mysql', 'sql', 'groovy', 'sap-commerce-cloud', 'flexible-search']","{'account_id': 20314627, 'reputation': 1, 'user_id': 14900781, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/30316c483c02b034e6126595a278efcd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Batuhan Doyranlı', 'link': 'https://stackoverflow.com/users/14900781/batuhan-doyranl%c4%b1'}",False,1344,,1,0,1652969928,1609155315,1609586633.0,65477000,CC BY-SA 4.0,https://stackoverflow.com/questions/65477000/flexible-search-for-categories-included-product,Flexible search for categories included product,,,
34,"['sql', 'postgresql', 'sum', 'sql-update', 'inner-join']","{'account_id': 9707841, 'reputation': 323, 'user_id': 7200745, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vNSt2sPgVGo/AAAAAAAAAAI/AAAAAAAAAFE/R5_lXp_uHGQ/photo.jpg?sz=256', 'display_name': 'Eugene W.', 'link': 'https://stackoverflow.com/users/7200745/eugene-w'}",True,370,65096307.0,1,-1,1652548907,1606846614,1652548907.0,65096213,CC BY-SA 4.0,https://stackoverflow.com/questions/65096213/postgresql-update-a-column-with-cumulative-sum,Postgresql update a column with cumulative sum,,,
35,"['sql', 'mariadb', 'mariadb-10.4']","{'account_id': 12344089, 'reputation': 125, 'user_id': 9005914, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-9wY_DY9C4D0/AAAAAAAAAAI/AAAAAAAAAQE/z2LsR5exh94/photo.jpg?sz=256', 'display_name': 'Mau Espa&#241;a', 'link': 'https://stackoverflow.com/users/9005914/mau-espa%c3%b1a'}",True,106,65116325.0,1,1,1652254370,1606943406,1606948364.0,65116179,CC BY-SA 4.0,https://stackoverflow.com/questions/65116179/how-to-validate-date-null-in-mysql,how to validate date null in mysql?,,,
36,"['sql', 'sql-server', 'apache-spark', 'databricks']","{'account_id': 1047868, 'reputation': 1312, 'user_id': 1052495, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/24f800d9750220e912c876f011d22ca6?s=256&d=identicon&r=PG', 'display_name': 'Juan', 'link': 'https://stackoverflow.com/users/1052495/juan'}",False,1098,,2,0,1650881509,1607547117,1607586178.0,65224698,CC BY-SA 4.0,https://stackoverflow.com/questions/65224698/how-to-convert-hashbytes-string-from-sql-to-spark-equivalent,How to convert hashbytes string from sql to spark equivalent,,,
37,"['mysql', 'sql']","{'account_id': 18555432, 'reputation': 143, 'user_id': 13520667, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75619cd43aea62a5eccb50d470d957fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'mark15987', 'link': 'https://stackoverflow.com/users/13520667/mark15987'}",True,1559,65182352.0,1,1,1649849825,1607342803,,65181450,CC BY-SA 4.0,https://stackoverflow.com/questions/65181450/sqlstate42s02-base-table-or-view-not-found-1146-table-dbs1056212-user-logs,SQLSTATE[42S02]: Base table or view not found: 1146 Table &#39;dbs1056212.User_Logs&#39; doesn&#39;t exist,,,
38,"['mysql', 'sql', 'wordpress', 'query-optimization']","{'account_id': 11051678, 'reputation': 49, 'user_id': 8115898, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SGJdCxWNfF4/AAAAAAAAAAI/AAAAAAAADFc/_Qyb_mWjgBI/photo.jpg?sz=256', 'display_name': 'Sharukh khan SRK', 'link': 'https://stackoverflow.com/users/8115898/sharukh-khan-srk'}",True,83,,2,1,1649688954,1606971666,1649688291.0,65120186,CC BY-SA 4.0,https://stackoverflow.com/questions/65120186/optimize-sql-query-wordpress,Optimize SQL Query (WordPress),,,
39,"['php', 'mysql', 'sql', 'laravel', 'eloquent']","{'account_id': 16448798, 'reputation': 451, 'user_id': 11882729, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UFcFa.jpg?s=256&g=1', 'display_name': 'mrobbizulfikar', 'link': 'https://stackoverflow.com/users/11882729/mrobbizulfikar'}",True,216,65387756.0,2,-1,1648454999,1608526795,1648454999.0,65387708,,https://stackoverflow.com/questions/65387708/how-to-left-join-then-get-the-latest-row-in-second-table-using-where-date,How to left join then get the latest row in second table using where date,1608572835.0,Needs details or clarity,
40,"['sql', 'netsuite', 'suitescript']","{'account_id': 15568493, 'reputation': 41, 'user_id': 11231595, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BbP3F.jpg?s=256&g=1', 'display_name': 'Tyrion Huang', 'link': 'https://stackoverflow.com/users/11231595/tyrion-huang'}",True,1002,,2,1,1646791591,1608487705,1646791591.0,65383142,CC BY-SA 4.0,https://stackoverflow.com/questions/65383142/suiteql-cannot-includes-keyword-distinct,SuiteQL cannot includes keyword &#39;DISTINCT&#39;?,,,
41,"['sql', 'sql-server', 'tsql', 'pivot']","{'account_id': 20179027, 'reputation': 1610, 'user_id': 14799981, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cFZQt.jpg?s=256&g=1', 'display_name': 'RF1991', 'link': 'https://stackoverflow.com/users/14799981/rf1991'}",True,422,65231953.0,2,-2,1646656800,1607593010,1646656800.0,65231913,CC BY-SA 4.0,https://stackoverflow.com/questions/65231913/pivot-data-in-without-using-pivot-and-just-with-join,Pivot data in without using pivot and just with join,,,
42,"['sql', 'string', 'postgresql']","{'account_id': 18899829, 'reputation': 51, 'user_id': 13788107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/418205569cc42a6fb5c93fc63eb4b47a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sarthak Mehra', 'link': 'https://stackoverflow.com/users/13788107/sarthak-mehra'}",True,439,65238370.0,1,4,1644429376,1607617190,1607617357.0,65238330,CC BY-SA 4.0,https://stackoverflow.com/questions/65238330/selecting-a-fraction-stored-as-string-as-decimal-value-in-postgresql,Selecting a fraction stored as String as decimal value in Postgresql,,,
43,"['python', 'sql', 'pandas', 'snowflake-cloud-data-platform']","{'account_id': 5773277, 'reputation': 37, 'user_id': 4556123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6956e9529ef9fb6f7d25d5b8a306041?s=256&d=identicon&r=PG&f=1', 'display_name': 'Beginner', 'link': 'https://stackoverflow.com/users/4556123/beginner'}",True,2094,,2,1,1644402216,1607079411,,65142298,CC BY-SA 4.0,https://stackoverflow.com/questions/65142298/pass-a-variable-in-a-query-using-snowflake-connector-and-pandas,Pass a variable in a query using snowflake connector and pandas,,,
44,"['sql', 'google-bigquery', 'bigquery-udf']","{'account_id': 9923157, 'reputation': 31, 'user_id': 7345633, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/164908323989310/picture?type=large', 'display_name': 'Amar Kumar', 'link': 'https://stackoverflow.com/users/7345633/amar-kumar'}",True,65,65503142.0,2,0,1644208568,1609305953,1644208568.0,65502434,CC BY-SA 4.0,https://stackoverflow.com/questions/65502434/i-want-to-de-dupe-records-in-bigquery-with-max-column-value-on-specific-column-w,I want to de-dupe records in BigQuery with max column value on specific column with expression,,,
45,['sql'],"{'account_id': 15457611, 'reputation': 145, 'user_id': 11151155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af2a0880318ddfc09f3f1475fcf97937?s=256&d=identicon&r=PG&f=1', 'display_name': 'gf7', 'link': 'https://stackoverflow.com/users/11151155/gf7'}",True,788,65376380.0,2,0,1642543887,1608430462,1608431206.0,65376363,CC BY-SA 4.0,https://stackoverflow.com/questions/65376363/is-there-a-way-to-search-just-month-and-day-in-sql,Is there a way to search just month and day in SQL?,,,
46,"['sql', 'oracle', 'hibernate', 'jpa', 'java-ee-8']","{'account_id': 4113062, 'reputation': 373, 'user_id': 3375417, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/5d65d11094acbc471723c553644125c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'wheelerlc64', 'link': 'https://stackoverflow.com/users/3375417/wheelerlc64'}",True,15040,,2,1,1642419838,1609166634,1609182679.0,65479368,CC BY-SA 4.0,https://stackoverflow.com/questions/65479368/hibernate-queryexception-named-parameter-not-bound-error,Hibernate QueryException Named parameter not bound error,,,
