,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
10,"['php', 'mysql', 'sql', 'algorithm', 'hierarchical-data']","{'account_id': 931282, 'reputation': 13017, 'user_id': 961125, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c833718e214445a748d3529789323832?s=256&d=identicon&r=PG', 'display_name': 'Sashi Kant', 'link': 'https://stackoverflow.com/users/961125/sashi-kant'}",True,8499,14656981.0,10,15,1666442167,1339861809,1666442167.0,11064913,CC BY-SA 4.0,https://stackoverflow.com/questions/11064913/achieve-hierarchy-parent-child-relationship-in-an-effective-and-easy-way,"Achieve hierarchy, Parent/Child Relationship in an effective and easy way",,,,,
11,"['mysql', 'sql', 'database']","{'account_id': 1556645, 'reputation': 3459, 'user_id': 1447543, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/ce76b1ec23a3d1417cacd79673b8d354?s=256&d=identicon&r=PG', 'display_name': 'mpg', 'link': 'https://stackoverflow.com/users/1447543/mpg'}",True,155975,11165118.0,5,83,1665733905,1340405216,1526572939.0,11165104,CC BY-SA 4.0,https://stackoverflow.com/questions/11165104/adding-a-leading-zero-to-some-values-in-column-in-mysql,Adding a leading zero to some values in column in MySQL,,,,,
12,"['mysql', 'sql', 'max']","{'account_id': 1533075, 'reputation': 61, 'user_id': 1429767, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/71d9f8ee161c0f4e22044bd5e8b7daef?s=256&d=identicon&r=PG', 'display_name': 'gyogyo0101', 'link': 'https://stackoverflow.com/users/1429767/gyogyo0101'}",True,14011,11115122.0,7,3,1665580727,1340178543,1346192330.0,11115044,CC BY-SA 3.0,https://stackoverflow.com/questions/11115044/selecting-all-people-with-the-max-age,Selecting all people with the max age?,,,,,
13,"['sql', 'sql-server-2008', 'sql-server-express']","{'account_id': 159543, 'reputation': 69694, 'user_id': 379008, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/Labo5.png?s=256&g=1', 'display_name': 'GibboK', 'link': 'https://stackoverflow.com/users/379008/gibbok'}",True,162428,11178570.0,26,72,1665556380,1340550426,1457940811.0,11178536,CC BY-SA 3.0,https://stackoverflow.com/questions/11178536/create-file-encountered-operating-system-error-5failed-to-retrieve-text-for-thi,CREATE FILE encountered operating system error 5(failed to retrieve text for this error. Reason: 15105),,,,,
14,"['sql', 'sql-server', 'configuration', 'php']","{'account_id': 1342200, 'reputation': 2482, 'user_id': 1283672, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/1d117285730208a0e6618176cf940131?s=256&d=identicon&r=PG&f=1', 'display_name': 'fedesc', 'link': 'https://stackoverflow.com/users/1283672/fedesc'}",False,13147,,2,2,1664690645,1339754692,,11048593,CC BY-SA 3.0,https://stackoverflow.com/questions/11048593/loading-sqlsrv-driver-in-php-ini,loading sqlsrv driver in php.ini,,,,,
15,"['sql', 'arrays', 'postgresql']","{'account_id': 374775, 'reputation': 3142, 'user_id': 725176, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/Fdk8m.jpg?s=256&g=1', 'display_name': 'Eazy', 'link': 'https://stackoverflow.com/users/725176/eazy'}",True,110710,10928679.0,4,130,1664477265,1339057389,1604470298.0,10928210,CC BY-SA 4.0,https://stackoverflow.com/questions/10928210/postgresql-aggregate-array,Postgresql aggregate array,,,,,
16,"['mysql', 'sql', 'select', 'gaps-and-islands']","{'account_id': 476149, 'reputation': 8822, 'user_id': 886906, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/59518a0cf1680a269d55db5c480252b3?s=256&d=identicon&r=PG', 'display_name': 'Haradzieniec', 'link': 'https://stackoverflow.com/users/886906/haradzieniec'}",True,9240,11103156.0,5,13,1663959139,1340115698,1340116438.0,11103016,CC BY-SA 3.0,https://stackoverflow.com/questions/11103016/sql-query-to-get-deleted-records,sql query to get deleted records,,,,,
17,"['sql', 'arrays', 'postgresql', 'indexing']","{'account_id': 335141, 'reputation': 17953, 'user_id': 662063, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/lIJyE.png?s=256&g=1', 'display_name': 'cc young', 'link': 'https://stackoverflow.com/users/662063/cc-young'}",True,5995,10868144.0,3,3,1663632485,1338692582,1592644375.0,10867577,CC BY-SA 4.0,https://stackoverflow.com/questions/10867577/how-to-create-an-index-for-elements-of-an-array-in-postgresql,How to create an index for elements of an array in PostgreSQL?,,,,,
18,"['mysql', 'sql', 'sql-server', 'transactions', 'select-for-update']","{'account_id': 8235, 'reputation': 83658, 'user_id': 14731, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/ffeccc0bf6020a4c7cfb2f014e02de35?s=256&d=identicon&r=PG', 'display_name': 'Gili', 'link': 'https://stackoverflow.com/users/14731/gili'}",True,136814,16425603.0,3,163,1663307723,1339086185,1622584048.0,10935850,CC BY-SA 4.0,https://stackoverflow.com/questions/10935850/when-to-use-select-for-update,When to use SELECT ... FOR UPDATE?,,,,,
19,"['sql', 'database', 'theory']","{'account_id': 68792, 'reputation': 5301, 'user_id': 200518, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/41dffe61415c863d4ba98a3cef736c44?s=256&d=identicon&r=PG&f=1', 'display_name': 'sam', 'link': 'https://stackoverflow.com/users/200518/sam'}",True,10914,,6,29,1661934786,1340079911,1340093554.0,11094338,CC BY-SA 3.0,https://stackoverflow.com/questions/11094338/storing-item-positions-for-ordering-in-a-database-efficiently,Storing item positions (for ordering) in a database efficiently,,,,,
20,"['sql', 'sql-server']","{'account_id': 1036128, 'reputation': 14926, 'user_id': 1043380, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2388aa1beb9ac75029a5b4fafec11eec?s=256&d=identicon&r=PG', 'display_name': 'gunr2171', 'link': 'https://stackoverflow.com/users/1043380/gunr2171'}",True,99851,11056306.0,2,41,1661810321,1339784757,1518789461.0,11056235,CC BY-SA 3.0,https://stackoverflow.com/questions/11056235/finding-rows-with-same-values-in-multiple-columns,Finding rows with same values in multiple columns,1451617747.0,,,,
21,"['sql', 'sql-server', 'tsql', 'sql-server-2005']","{'account_id': 1431735, 'reputation': 21, 'user_id': 1354015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af6d7ecf19fb2957fbe26a96362e401d?s=256&d=identicon&r=PG', 'display_name': 'user1354015', 'link': 'https://stackoverflow.com/users/1354015/user1354015'}",False,24601,,2,0,1661418040,1340981067,1485760691.0,11263909,CC BY-SA 3.0,https://stackoverflow.com/questions/11263909/create-view-with-cursor-or-loop,create view with cursor or loop,,,,,
22,"['sql', 'sql-server', 'tsql', 'sql-server-2005']","{'account_id': 225381, 'reputation': 971, 'user_id': 485821, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/fa2893b668aa8bb9dee7b885003159c3?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/485821/david'}",True,279199,,18,56,1661194861,1340291157,1556221432.0,11141100,CC BY-SA 4.0,https://stackoverflow.com/questions/11141100/how-to-get-calendar-quarter-from-a-date-in-tsql,How to get calendar Quarter from a date in TSQL,,,,,
23,"['sql', 'database', 'sqlite', 'logging', 'built-in']","{'account_id': 1026312, 'reputation': 7318, 'user_id': 1035547, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/5f1a5859bbf05ede2b75f48aca348d90?s=256&d=identicon&r=PG&f=1', 'display_name': 'AnonGeek', 'link': 'https://stackoverflow.com/users/1035547/anongeek'}",True,32300,11001326.0,2,33,1660994006,1338968896,1660994006.0,10910157,CC BY-SA 4.0,https://stackoverflow.com/questions/10910157/enable-query-logging-in-sqlite-3,Enable Query Logging in SQLite 3,,,,,
24,"['sql', 'postgresql', 'database-design', 'view', 'ddl']","{'account_id': 101083, 'reputation': 3312, 'user_id': 272118, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/c5kMw.jpg?s=256&g=1', 'display_name': 'ibrewster', 'link': 'https://stackoverflow.com/users/272118/ibrewster'}",True,22598,11166268.0,4,42,1660961522,1340408036,1660961522.0,11165450,CC BY-SA 4.0,https://stackoverflow.com/questions/11165450/store-common-query-as-column,Store common query as column?,,,,,
25,"['php', 'mysql', 'sql']","{'account_id': 1155703, 'reputation': 2365, 'user_id': 1136379, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/526b6a70268ca524b27266caff6f3ec2?s=256&d=identicon&r=PG', 'display_name': 'Al Hennessey', 'link': 'https://stackoverflow.com/users/1136379/al-hennessey'}",True,311,10882212.0,4,0,1660403899,1338816528,1338816711.0,10882185,CC BY-SA 3.0,https://stackoverflow.com/questions/10882185/time-not-updating-correctly-in-mysql,Time not updating correctly in mysql,,,,,
26,"['c#', 'sql', 'entity-framework']","{'account_id': 335205, 'reputation': 3314, 'user_id': 662165, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/53c1a0db44efc1926e7f6795c7f18f1b?s=256&d=identicon&r=PG&f=1', 'display_name': 'HoBa', 'link': 'https://stackoverflow.com/users/662165/hoba'}",True,132194,11174400.0,14,68,1659343597,1340491400,1340527178.0,11173562,CC BY-SA 3.0,https://stackoverflow.com/questions/11173562/entity-framework-error-cannot-insert-explicit-value-for-identity-column-in-tabl,Entity Framework error: Cannot insert explicit value for identity column in table,,,,,
27,"['php', 'mysql', 'sql']","{'account_id': 336119, 'reputation': 16463, 'user_id': 663604, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/HJUTP.jpg?s=256&g=1', 'display_name': 'Oliver Spryn', 'link': 'https://stackoverflow.com/users/663604/oliver-spryn'}",True,3054,11202120.0,3,0,1659001341,1340693177,1340760219.0,11202019,CC BY-SA 3.0,https://stackoverflow.com/questions/11202019/mysql-affected-rows-returns-false-on-successful-query,mysql_affected_rows Returns False On Successful Query?,,,,,
28,"['sql', 'postgresql', 'sql-order-by']","{'account_id': 1303246, 'reputation': 13980, 'user_id': 1252748, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/9DbOP.gif?s=256&g=1', 'display_name': '1252748', 'link': 'https://stackoverflow.com/users/1252748/1252748'}",True,19521,11003441.0,4,26,1657352754,1339528967,1539172732.0,11003413,CC BY-SA 4.0,https://stackoverflow.com/questions/11003413/order-by-column1-if-column1-is-not-null-otherwise-order-by-column2,"Order by Column1 if Column1 is not null, otherwise order by Column2",,,,,
29,"['sql', 'insert', 'hadoop', 'hive']","{'account_id': 1277927, 'reputation': 425, 'user_id': 1232765, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/712f567fca30a95acadba6d016a0219a?s=256&d=identicon&r=PG', 'display_name': 'Tapan Avasthi', 'link': 'https://stackoverflow.com/users/1232765/tapan-avasthi'}",True,173893,,12,24,1657092252,1339773550,1362380060.0,11053567,CC BY-SA 3.0,https://stackoverflow.com/questions/11053567/inserting-data-into-hive-table,Inserting Data into Hive Table,,,,,
30,"['sql', 'postgresql', 'grouping', 'aggregate']","{'account_id': 1582206, 'reputation': 2845, 'user_id': 1467334, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/f7f4a27413c9bba1110ed2009ccb179a?s=256&d=identicon&r=PG', 'display_name': 'ferson2020', 'link': 'https://stackoverflow.com/users/1467334/ferson2020'}",True,17423,11107719.0,3,12,1656917005,1340132730,1340133111.0,11107666,CC BY-SA 3.0,https://stackoverflow.com/questions/11107666/nested-aggregate-functions-with-grouping-in-postgresql,Nested aggregate functions with grouping in postgresql,,,,,
31,"['sql', 'sparql', 'sql-like', 'semantic-web']","{'account_id': 42356, 'reputation': 6215, 'user_id': 123367, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/eca5558915259ac2532d25f165b2067d?s=256&d=identicon&r=PG', 'display_name': 'Kobojunkie', 'link': 'https://stackoverflow.com/users/123367/kobojunkie'}",True,13629,11070719.0,2,15,1653994303,1339928176,1653994303.0,11070558,CC BY-SA 4.0,https://stackoverflow.com/questions/11070558/selecting-strings-with-like-operator-in-sparql,Selecting strings with LIKE operator in SPARQL,,,,,
32,"['sql', 'sql-server', 'powershell', 'powershell-module']","{'account_id': 171611, 'reputation': 16004, 'user_id': 399145, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/c639d6740f34adc3e7219ade978abcfe?s=256&d=identicon&r=PG', 'display_name': 'Samselvaprabu', 'link': 'https://stackoverflow.com/users/399145/samselvaprabu'}",True,143144,10895377.0,7,80,1653511164,1338888058,1402068991.0,10894688,CC BY-SA 3.0,https://stackoverflow.com/questions/10894688/how-to-execute-sql-file-using-powershell,How to execute .sql file using powershell?,,,,,
33,"['sql', 'sql-server']","{'account_id': 1228335, 'reputation': 4818, 'user_id': 1193449, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/46f9729ff00ddde9dc5a4312679f7d37?s=256&d=identicon&r=PG', 'display_name': 'ffffff01', 'link': 'https://stackoverflow.com/users/1193449/ffffff01'}",True,598203,11010539.0,20,78,1653178681,1339574113,1339574423.0,11010453,CC BY-SA 3.0,https://stackoverflow.com/questions/11010453/get-everything-after-and-before-certain-character-in-sql-server,Get everything after and before certain character in SQL Server,,,,,
34,"['mysql', 'sql', 'join']","{'account_id': 1282018, 'reputation': 19, 'user_id': 1235928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/268ab44cb10af2e6e14f522dfe6f14fd?s=256&d=identicon&r=PG', 'display_name': 'selak', 'link': 'https://stackoverflow.com/users/1235928/selak'}",True,12657,11223452.0,5,1,1652849456,1340789694,1652849456.0,11223249,CC BY-SA 4.0,https://stackoverflow.com/questions/11223249/sql-join-two-tables-with-a-third-table,SQL Join two tables with a third table,,,,,
35,"['sql', 'sql-server', 'sql-server-2008', 'group-by']","{'account_id': 80184, 'reputation': 80938, 'user_id': 226897, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/02f02fcd0e0adfd6f5d5d1d594a8953c?s=256&d=identicon&r=PG', 'display_name': 'Abe Miessler', 'link': 'https://stackoverflow.com/users/226897/abe-miessler'}",True,37920,10952781.0,5,41,1651833101,1339173050,,10952696,CC BY-SA 3.0,https://stackoverflow.com/questions/10952696/how-to-do-a-case-sensitive-group-by,How to do a case sensitive GROUP BY?,,,,,
36,"['sql', 'postgresql']","{'account_id': 27199, 'reputation': 143327, 'user_id': 71522, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/f0e286ba0482e57904e89e753a4b36e6?s=256&d=identicon&r=PG', 'display_name': 'David Wolever', 'link': 'https://stackoverflow.com/users/71522/david-wolever'}",True,8605,10964359.0,1,38,1651372522,1339273508,1651372522.0,10964346,CC BY-SA 4.0,https://stackoverflow.com/questions/10964346/what-does-the-width-field-mean-in-postgresqls-explain,What does the `width` field mean in PostgreSQL&#39;s EXPLAIN?,,,,,
37,"['sql', 'arrays', 'postgresql', 'size']","{'account_id': 970877, 'reputation': 1611, 'user_id': 993474, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3986fb6815e9a181d8ed5a44f1f33547?s=256&d=identicon&r=PG', 'display_name': 'aabi', 'link': 'https://stackoverflow.com/users/993474/aabi'}",True,162293,,4,150,1649819025,1340624723,1649819025.0,11188756,CC BY-SA 4.0,https://stackoverflow.com/questions/11188756/how-to-find-the-size-of-an-array-in-postgresql,How to find the size of an array in postgresql,,,,,
38,"['sql', 'sql-server-2008']","{'account_id': 1460201, 'reputation': 987, 'user_id': 1374736, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/6df65777c7d9b8f7cc15502af30f4b64?s=256&d=identicon&r=PG', 'display_name': 'Niks', 'link': 'https://stackoverflow.com/users/1374736/niks'}",True,276028,11082116.0,8,49,1649311263,1340002269,1340019041.0,11078106,CC BY-SA 3.0,https://stackoverflow.com/questions/11078106/how-to-describe-table-in-sql-server-2008,How to describe table in SQL Server 2008?,,,,,
39,"['sql', 'sql-server', 'performance', 'count']","{'account_id': 442171, 'reputation': 707, 'user_id': 832678, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/850ed44a2e5a13023f803009d9c7f23b?s=256&d=identicon&r=PG', 'display_name': 'danmiao', 'link': 'https://stackoverflow.com/users/832678/danmiao'}",True,81418,11130604.0,6,46,1648744148,1340242416,1340311239.0,11130448,CC BY-SA 3.0,https://stackoverflow.com/questions/11130448/sql-count-performance,SQL count(*) performance,,,,,
40,"['sql', 'sql-server', 'tsql']","{'account_id': 97315, 'reputation': 8696, 'user_id': 264031, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3565588a0d67326d62362d3db2d2984d?s=256&d=identicon&r=PG', 'display_name': 'Nicholas Petersen', 'link': 'https://stackoverflow.com/users/264031/nicholas-petersen'}",True,165580,11182394.0,5,157,1647863662,1340584912,1599672721.0,11182339,CC BY-SA 4.0,https://stackoverflow.com/questions/11182339/reference-alias-calculated-in-select-in-where-clause,Reference alias (calculated in SELECT) in WHERE clause,,,,,
41,"['mysql', 'sql']","{'account_id': 255731, 'reputation': 31282, 'user_id': 535967, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/02c46fb58177c19c7a1b57f670bddbd1?s=256&d=identicon&r=PG', 'display_name': 'lisovaccaro', 'link': 'https://stackoverflow.com/users/535967/lisovaccaro'}",True,133034,10860122.0,12,95,1646339290,1338613937,1421626081.0,10859966,CC BY-SA 3.0,https://stackoverflow.com/questions/10859966/how-to-convert-all-tables-in-database-to-one-collation,How to convert all tables in database to one collation?,,,,,
42,"['sql', 'sql-server', 'sql-server-ce']","{'account_id': 465669, 'reputation': 14142, 'user_id': 869912, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5aab27ac128d8b89b554faa71f4b114d?s=256&d=identicon&r=PG', 'display_name': 'Ricardo Altamirano', 'link': 'https://stackoverflow.com/users/869912/ricardo-altamirano'}",True,80604,11005240.0,2,205,1646192065,1339536802,1342801069.0,11005209,CC BY-SA 3.0,https://stackoverflow.com/questions/11005209/why-cant-i-use-an-alias-in-a-delete-statement,Why can&#39;t I use an alias in a DELETE statement?,,,,,
43,"['sql', 'tsql', 'sql-server-2000']","{'account_id': 1441202, 'reputation': 13775, 'user_id': 1361315, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/adb3f8ac4f8a1e579921f57db0940a7e?s=256&d=identicon&r=PG', 'display_name': 'loyalflow', 'link': 'https://stackoverflow.com/users/1361315/loyalflow'}",True,985,11158107.0,3,0,1645734854,1340374198,1340385084.0,11157862,CC BY-SA 3.0,https://stackoverflow.com/questions/11157862/spliting-a-column-that-is-a-variable-value-pair-and-assigning-a-var-in-sql,"Spliting a column that is a variable/value pair, and assigning a var in sql",,,,,
44,"['sql', 'csv', 'oracle11g', 'database-connection']","{'account_id': 1448161, 'reputation': 93, 'user_id': 1365968, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/fda3470c41e8f2a7ccc14b9d976ba0d7?s=256&d=identicon&r=PG', 'display_name': 'Mark Nelson', 'link': 'https://stackoverflow.com/users/1365968/mark-nelson'}",True,187334,,9,7,1645568171,1338491718,1645568171.0,10839856,CC BY-SA 4.0,https://stackoverflow.com/questions/10839856/using-sql-loader-in-oracle-to-import-csv-file,Using SQL LOADER in Oracle to import CSV file,,,,,
45,"['sql', 'select', 'firebird']","{'account_id': 290966, 'reputation': 1974, 'user_id': 592832, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1ba19eb24aacd2ff7683f32ba5c2aa8a?s=256&d=identicon&r=PG', 'display_name': 'Danilo', 'link': 'https://stackoverflow.com/users/592832/danilo'}",True,6661,10923209.0,3,2,1644448422,1338972493,1626423008.0,10910968,CC BY-SA 4.0,https://stackoverflow.com/questions/10910968/search-and-find-a-string-value-in-all-columns,Search and find a string value in all columns,,,,,
46,"['sql', 'tsql']","{'account_id': 301781, 'reputation': 1511, 'user_id': 609736, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/6tgqa.jpg?s=256&g=1', 'display_name': 'Kings', 'link': 'https://stackoverflow.com/users/609736/kings'}",True,32926,11242003.0,5,15,1644318719,1340875508,,11241635,CC BY-SA 3.0,https://stackoverflow.com/questions/11241635/remove-extensions-from-filename,Remove extensions from filename,,,,,
47,"['sql', 'sql-server', 'tsql', 'sql-server-2008-r2', 'sql-server-2014']","{'account_id': 1211433, 'reputation': 33582, 'user_id': 1179880, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/02d09848db9f59fa45d61d9c4100e779?s=256&d=identicon&r=PG', 'display_name': 'whytheq', 'link': 'https://stackoverflow.com/users/1179880/whytheq'}",True,221484,22347502.0,6,115,1643842930,1340696892,1543403898.0,11202878,CC BY-SA 4.0,https://stackoverflow.com/questions/11202878/partition-function-count-over-possible-using-distinct,Partition Function COUNT() OVER possible using DISTINCT,,,,,
