,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
10,"['sql', 'oracle']","{'account_id': 3076517, 'reputation': 21, 'user_id': 2605696, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a42233f24ddaa6f3e3986373993ad2c1?s=256&d=identicon&r=PG', 'display_name': 'Mohammed Arif', 'link': 'https://stackoverflow.com/users/2605696/mohammed-arif'}",True,50,1,-1,1663818135,1594023246,1663818135.0,62751880,CC BY-SA 4.0,https://stackoverflow.com/questions/62751880/how-to-get-all-rows-from-child-table-when-even-one-child-row-is-updated,How to get all rows from child table when even one child row is updated?,62752278.0,,,
11,"['mysql', 'sql']","{'account_id': 12708143, 'reputation': 1, 'user_id': 9232671, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1824526040892035/picture?type=large', 'display_name': 'James Zhao', 'link': 'https://stackoverflow.com/users/9232671/james-zhao'}",False,152,1,-2,1663515297,1594319580,1594319962.0,62821456,CC BY-SA 4.0,https://stackoverflow.com/questions/62821456/split-a-column-into-two-columns-based-on-number-in-the-int,Split a column into two columns based on number in the int,,,,
12,"['sql', 'sql-server', 'tsql']","{'account_id': 17972030, 'reputation': 111, 'user_id': 13060536, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhC3bbe09iYWmoibRruqC6o5936cflsKoanfOCb=k-s256', 'display_name': 'codetech', 'link': 'https://stackoverflow.com/users/13060536/codetech'}",True,1190,3,0,1663097599,1593580585,1593586500.0,62670153,CC BY-SA 4.0,https://stackoverflow.com/questions/62670153/how-to-multiply-string-value-to-longint-in-sql,How to multiply string value to longint in SQL,62670694.0,,,
13,"['mysql', 'sql', 'join', 'count']","{'account_id': 13796319, 'reputation': 15, 'user_id': 9957452, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ruLkB99YlQo/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq0piT-qdeU2VyaBrWuv4lmnf9XvAg/mo/photo.jpg?sz=256', 'display_name': 'Ahmed Saeed', 'link': 'https://stackoverflow.com/users/9957452/ahmed-saeed'}",True,104,2,-1,1662727433,1596065536,1662727433.0,63163978,CC BY-SA 4.0,https://stackoverflow.com/questions/63163978/mysql-join-and-count-number-of-records,MySql Join and count number of records,,,,
14,"['javascript', 'sql', 'node.js', 'postgresql', 'sequelize.js']","{'account_id': 14223630, 'reputation': 92, 'user_id': 10275025, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JJnPGSmaClo/AAAAAAAAAAI/AAAAAAAAACw/Cf5g1pFr5P4/photo.jpg?sz=256', 'display_name': 'Randi Pratama', 'link': 'https://stackoverflow.com/users/10275025/randi-pratama'}",True,5182,1,0,1662140878,1593759446,1593816080.0,62710041,CC BY-SA 4.0,https://stackoverflow.com/questions/62710041/sequelize-query-select-from-table-only-returning-one-row,Sequelize query SELECT * FROM Table only returning one row,62726967.0,,,
15,"['php', 'sql', 'laravel', 'orm', 'frameworks']","{'account_id': 19047262, 'reputation': 149, 'user_id': 13906192, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/121453372952404/picture?type=large', 'display_name': 'Piotrek', 'link': 'https://stackoverflow.com/users/13906192/piotrek'}",True,7895,2,0,1661675616,1595847618,,63113923,CC BY-SA 4.0,https://stackoverflow.com/questions/63113923/trying-to-get-property-name-of-non-object-view-resources-views-product,Trying to get property &#39;name&#39; of non-object (View: (...) resources/views/products/index.blade.php),63113990.0,,,
16,"['python', 'sql', 'apache-spark', 'pyspark', 'hive']","{'account_id': 4210024, 'reputation': 1335, 'user_id': 3448011, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3448011', 'link': 'https://stackoverflow.com/users/3448011/user3448011'}",True,3288,3,1,1661525647,1595912061,1595978530.0,63127263,CC BY-SA 4.0,https://stackoverflow.com/questions/63127263/how-to-select-all-columns-except-2-of-them-from-a-large-table-on-pyspark-sql,How to select all columns except 2 of them from a large table on pyspark sql?,,,,
17,"['mysql', 'sql', 'oracle11g']","{'account_id': 5485571, 'reputation': 155, 'user_id': 4360462, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-44ae_cYL4IE/AAAAAAAAAAI/AAAAAAAAADc/IqBlaDSCnxI/photo.jpg?sz=256', 'display_name': 'Ghazali', 'link': 'https://stackoverflow.com/users/4360462/ghazali'}",True,1467,4,2,1660835003,1593533239,1593533374.0,62661623,CC BY-SA 4.0,https://stackoverflow.com/questions/62661623/does-truncate-and-delete-produce-same-results,Does TRUNCATE and DELETE produce same results?,62661882.0,,,
18,"['sql', 'sql-server']","{'account_id': 5284530, 'reputation': 2743, 'user_id': 4218929, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/78cd1a623467fcebcf986eca518a0a26?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chatra', 'link': 'https://stackoverflow.com/users/4218929/chatra'}",False,681,1,0,1658978108,1595533209,,63061950,CC BY-SA 4.0,https://stackoverflow.com/questions/63061950/create-multiple-users-in-sql-server-databasse,Create multiple users in SQL Server databasse,,,,
19,"['sql', 'amazon-redshift']","{'account_id': 16146194, 'reputation': 91, 'user_id': 11655862, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0abd6de614fb766c68bc22b8e79b285?s=256&d=identicon&r=PG&f=1', 'display_name': 'bbal20', 'link': 'https://stackoverflow.com/users/11655862/bbal20'}",True,1644,2,1,1658584637,1595269973,1595278773.0,63001747,CC BY-SA 4.0,https://stackoverflow.com/questions/63001747/how-to-convert-bigint-to-date-in-redshift,How to convert BIGINT to DATE in Redshift?,63001776.0,,,
20,"['sql', 'amazon-web-services', 'amazon-redshift', 'stored-functions']","{'account_id': 13885283, 'reputation': 1, 'user_id': 10024565, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7fe260dfd48222db8de2ced9dc020b4e?s=256&d=identicon&r=PG&f=1', 'display_name': 'are42', 'link': 'https://stackoverflow.com/users/10024565/are42'}",True,682,1,0,1658296730,1594956409,1658296730.0,62946606,CC BY-SA 4.0,https://stackoverflow.com/questions/62946606/any-examples-of-useful-amazon-redshift-sql-user-defined-functions,Any examples of useful Amazon Redshift SQL User Defined Functions?,,,,
21,"['sql', 'oracle']","{'account_id': 15722097, 'reputation': 1, 'user_id': 11344723, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdd134c8e58615437581bdfac5691522?s=256&d=identicon&r=PG&f=1', 'display_name': 'selva', 'link': 'https://stackoverflow.com/users/11344723/selva'}",False,292,1,0,1658214133,1595501665,1658214133.0,63052602,CC BY-SA 4.0,https://stackoverflow.com/questions/63052602/does-oracle-supports-stftime-function,Does oracle supports stftime() function?,,,,
22,"['mysql', 'sql']","{'account_id': 5616936, 'reputation': 4363, 'user_id': 4447920, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/BI8Ts.jpg?s=256&g=1', 'display_name': 'Piyush S. Wanare', 'link': 'https://stackoverflow.com/users/4447920/piyush-s-wanare'}",True,48,1,0,1657886176,1594992167,1657886176.0,62954923,CC BY-SA 4.0,https://stackoverflow.com/questions/62954923/sql-groupby-to-get-count-of-column-value,SQL GroupBy to get count of column value,62955163.0,,,
23,['sql'],"{'account_id': 18456027, 'reputation': 91, 'user_id': 13444787, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10221730950565847/picture?type=large', 'display_name': 'Berk Y&#252;n&#252;r', 'link': 'https://stackoverflow.com/users/13444787/berk-y%c3%bcn%c3%bcr'}",True,220,3,0,1657800044,1593820344,1593823987.0,62723917,CC BY-SA 4.0,https://stackoverflow.com/questions/62723917/sql-customer-who-never-order-product-p1-and-p2-together,SQL customer who never order product p1 and p2 together,62724097.0,,,
24,"['mysql', 'sql']","{'account_id': 17805176, 'reputation': 73, 'user_id': 12931028, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4243e9735c35ca9bdac919f4a5485841?s=256&d=identicon&r=PG&f=1', 'display_name': 'bguan2020', 'link': 'https://stackoverflow.com/users/12931028/bguan2020'}",True,560,1,0,1657735510,1594846720,,62923685,CC BY-SA 4.0,https://stackoverflow.com/questions/62923685/combining-data-from-two-tables-with-same-primary-key,combining data from two tables with same primary key,62923725.0,,,
25,"['mysql', 'sql', 'database']","{'account_id': 7855531, 'reputation': 1473, 'user_id': 5937519, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/3b96b8dd7e5c77682f718faea41e6507?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mislav', 'link': 'https://stackoverflow.com/users/5937519/mislav'}",False,52,1,0,1657617549,1593670176,,62690037,CC BY-SA 4.0,https://stackoverflow.com/questions/62690037/fast-import-whole-mysql-table,Fast import whole MySQL table,,,,
26,['sql'],"{'account_id': 9510460, 'reputation': 148, 'user_id': 7068559, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/091049883ebbe89b847776f317f2da64?s=256&d=identicon&r=PG&f=1', 'display_name': 'Furkan Karacan', 'link': 'https://stackoverflow.com/users/7068559/furkan-karacan'}",True,4414,3,1,1657610806,1593942288,1593949502.0,62739128,CC BY-SA 4.0,https://stackoverflow.com/questions/62739128/sql-find-max-value-and-number-of-rows-whic-are-equal-to-that-value,SQL Find Max Value and Number of Rows Whic Are Equal to That Value,62739341.0,,,
27,"['sql', 'ruby-on-rails', 'activerecord']","{'account_id': 15612840, 'reputation': 541, 'user_id': 11263733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8918bbb3bc69e11f5d0960ce8eb65fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'nanakondor', 'link': 'https://stackoverflow.com/users/11263733/nanakondor'}",True,280,1,0,1656620230,1595311303,1656620230.0,63008304,CC BY-SA 4.0,https://stackoverflow.com/questions/63008304/rails-where-not-exists,Rails where not exists,63008398.0,,,
28,"['mysql', 'sql', 'database-schema']","{'account_id': 35852, 'reputation': 7177, 'user_id': 101869, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b7f38eab5b07876513b1abacebada380?s=256&d=identicon&r=PG', 'display_name': 'Chris Calo', 'link': 'https://stackoverflow.com/users/101869/chris-calo'}",True,152,1,1,1655607063,1593716000,1655607063.0,62703203,CC BY-SA 4.0,https://stackoverflow.com/questions/62703203/simplest-method-for-declaratively-applying-a-sql-schema-to-a-table,Simplest method for declaratively applying a SQL schema to a table?,62706467.0,,,
29,"['mysql', 'sql', 'leap-year']","{'account_id': 18587414, 'reputation': 165, 'user_id': 13558112, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi_R1Jhl44iCTF3pVK2_XRHghzNRU0TV0moQePqpg=k-s256', 'display_name': 'Shaurya Sheth', 'link': 'https://stackoverflow.com/users/13558112/shaurya-sheth'}",True,1018,4,1,1655460173,1594296981,1594298848.0,62814598,CC BY-SA 4.0,https://stackoverflow.com/questions/62814598/query-condition-for-select-leap-years-in-mysql,Query condition for select leap years in MySQL,,,,
30,"['sql', 'sql-server', 'group-by']","{'account_id': 18526151, 'reputation': 19, 'user_id': 13498002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe83cde2f244c22c4f193d6658d0dba2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Santer', 'link': 'https://stackoverflow.com/users/13498002/santer'}",True,214,1,0,1655325535,1595051937,1655325535.0,62965211,CC BY-SA 4.0,https://stackoverflow.com/questions/62965211/how-to-view-a-column-values-in-comma-separated-string-with-group-by-clause-using,How to view a column values in comma separated string with group by clause using SQL query?,62965758.0,,,
31,"['sql', 'sql-server', 'number-formatting']","{'account_id': 18192537, 'reputation': 1, 'user_id': 13238159, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgnXLKCSRzkzTvk0OSJuiiertvbezf5GLtq5IvdHA=k-s256', 'display_name': 'Kaan Tursucu', 'link': 'https://stackoverflow.com/users/13238159/kaan-tursucu'}",False,113,2,0,1655132871,1593811542,1655132871.0,62722868,CC BY-SA 4.0,https://stackoverflow.com/questions/62722868/query-dot-after-number,Query dot after number,,,,
32,"['sql', 'sql-server']","{'account_id': 10887039, 'reputation': 11, 'user_id': 8004192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7327c8550b890c50175144bc938ecec?s=256&d=identicon&r=PG&f=1', 'display_name': 'omar', 'link': 'https://stackoverflow.com/users/8004192/omar'}",True,181,2,-3,1655026770,1594396873,1655026770.0,62838112,,https://stackoverflow.com/questions/62838112/split-data-within-one-column-into-two-columns,Split data within one column into two columns,62840870.0,1594435630.0,Needs details or clarity,
33,"['sql', 'django', 'postgresql', 'pgadmin-4']","{'account_id': 12697463, 'reputation': 150, 'user_id': 9383784, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ZjNv7V_H0C4/AAAAAAAAAAI/AAAAAAAAAO0/aP5cvW_AWLM/photo.jpg?sz=256', 'display_name': 'Aminator', 'link': 'https://stackoverflow.com/users/9383784/aminator'}",True,7631,2,1,1654190599,1594817207,1603858417.0,62915202,CC BY-SA 4.0,https://stackoverflow.com/questions/62915202/not-able-to-create-database-in-pgadmin,Not able to create database in pgadmin,62924364.0,,,
34,"['sql', 'json', 'db2']","{'account_id': 1698356, 'reputation': 611, 'user_id': 1559167, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e430241a9a0b129452404ef0e43f040b?s=256&d=identicon&r=PG', 'display_name': 'jaybee', 'link': 'https://stackoverflow.com/users/1559167/jaybee'}",True,1196,2,0,1653905839,1595424583,1595425842.0,63035346,CC BY-SA 4.0,https://stackoverflow.com/questions/63035346/db2-nested-json,Db2 nested JSON,63042808.0,,,
35,"['sql', 'sql-server-2008-r2']","{'account_id': 8789565, 'reputation': 1, 'user_id': 6569999, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10208390945125247/picture?type=large', 'display_name': 'NYdmX', 'link': 'https://stackoverflow.com/users/6569999/nydmx'}",False,140,1,0,1653641304,1594842586,1594845068.0,62922743,CC BY-SA 4.0,https://stackoverflow.com/questions/62922743/sql-table-random-numbers-into-multiple-columns,sql table random numbers into multiple columns,,,,
36,['sql'],"{'account_id': 16970812, 'reputation': 15, 'user_id': 12275487, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBzesCYLivQVDNBlBuyzEUtvLchJfh5CQBoOjy_=k-s256', 'display_name': 'H S', 'link': 'https://stackoverflow.com/users/12275487/h-s'}",True,3204,2,0,1653039607,1593533656,1593533672.0,62661773,CC BY-SA 4.0,https://stackoverflow.com/questions/62661773/sql-query-based-on-number-of-digits,SQL query based on number of digits,62661794.0,,,
37,"['mysql', 'sql']","{'account_id': 16172010, 'reputation': 195, 'user_id': 11675609, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f4725ba0c0727a63234cab402378712?s=256&d=identicon&r=PG&f=1', 'display_name': 'Merion', 'link': 'https://stackoverflow.com/users/11675609/merion'}",True,243,2,-1,1652961421,1594971796,1594972107.0,62949371,CC BY-SA 4.0,https://stackoverflow.com/questions/62949371/is-it-possible-to-set-the-standard-value-of-a-column-to-the-value-of-another-col,Is it possible to set the standard value of a column to the value of another column?,,,,
38,"['sql', 'google-cloud-platform', 'google-bigquery']","{'account_id': 17984508, 'reputation': 123, 'user_id': 13070087, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bd314880306418f902cd2939e9619da?s=256&d=identicon&r=PG&f=1', 'display_name': 'jledru', 'link': 'https://stackoverflow.com/users/13070087/jledru'}",True,11808,3,11,1652929221,1595497097,1595499295.0,63051239,CC BY-SA 4.0,https://stackoverflow.com/questions/63051239/bigquery-is-it-possible-to-iterate-over-an-array,BigQuery : is it possible to iterate over an array?,63056278.0,,,
39,"['sql', 'regex', 'teradata-sql-assistant']","{'account_id': 18625166, 'reputation': 23, 'user_id': 13574450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea9fa6a50e66290bdc543b726ea01f23?s=256&d=identicon&r=PG&f=1', 'display_name': 'vinothbabu', 'link': 'https://stackoverflow.com/users/13574450/vinothbabu'}",True,4261,2,2,1652803563,1594359931,1594363994.0,62827997,CC BY-SA 4.0,https://stackoverflow.com/questions/62827997/teradata-concatenate-multiple-rows-using-xmlagg-getting-issue-in-xmlagg-function,Teradata Concatenate multiple rows using XMLAGG getting issue in XmlAgg function or any equivalent logic to concatendate multiple rows,,,,
40,"['sql', 'sql-server', 'dynamic']","{'account_id': 6838632, 'reputation': 764, 'user_id': 7079469, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/tDNKk.jpg?s=256&g=1', 'display_name': 'Krystian Borysewicz', 'link': 'https://stackoverflow.com/users/7079469/krystian-borysewicz'}",False,758,0,4,1652110815,1595858621,1597134928.0,63117026,CC BY-SA 4.0,https://stackoverflow.com/questions/63117026/fully-dynamic-stored-sql-procedures,Fully dynamic Stored SQL Procedures?,,,,
41,"['sql', 'hash', 'snowflake-cloud-data-platform']","{'account_id': 7578172, 'reputation': 2671, 'user_id': 7644168, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/Yo2Wp.jpg?s=256&g=1', 'display_name': 'samba', 'link': 'https://stackoverflow.com/users/7644168/samba'}",False,1402,4,0,1650336545,1596106706,1596114034.0,63171712,CC BY-SA 4.0,https://stackoverflow.com/questions/63171712/how-to-convert-a-hash-string-to-an-integer-in-snowflake,How to convert a hash string to an integer in Snowflake?,,,,
42,"['sql', 'string', 'postgresql', 'casting', 'double']","{'account_id': 12504704, 'reputation': 13, 'user_id': 9101908, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2vdbONX_qI0/AAAAAAAAAAI/AAAAAAAAAE4/GuUfNwlAT1g/photo.jpg?sz=256', 'display_name': 'Roux Casas', 'link': 'https://stackoverflow.com/users/9101908/roux-casas'}",True,2347,2,0,1650306483,1594837662,,62921487,CC BY-SA 4.0,https://stackoverflow.com/questions/62921487/postgresql-cant-convert-string-to-double-precision,PostgreSQL Can&#39;t Convert String to double precision,62921723.0,,,
43,"['sql', 'sql-server', 'tsql', 'openquery', 'sp-executesql']","{'account_id': 1530889, 'reputation': 1259, 'user_id': 1428108, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/0Gnsi.png?s=256&g=1', 'display_name': 'High Plains Grifter', 'link': 'https://stackoverflow.com/users/1428108/high-plains-grifter'}",True,312,1,1,1649797749,1594645651,,62876514,CC BY-SA 4.0,https://stackoverflow.com/questions/62876514/dynamically-executing-stored-proc-with-output-variables,Dynamically Executing Stored Proc with output variables,62876847.0,,,
44,"['sql', 'sql-server', 'datetime', 'recursive-query']","{'account_id': 19175560, 'reputation': 21, 'user_id': 14008362, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiKf6cw-uacSVBwq5cNKYKVUKJyZz9cWFK4CUSw=k-s256', 'display_name': 'Sriranjani Sampath', 'link': 'https://stackoverflow.com/users/14008362/sriranjani-sampath'}",True,1114,4,1,1648820470,1595930439,1595932372.0,63131585,CC BY-SA 4.0,https://stackoverflow.com/questions/63131585/how-to-determine-the-number-of-days-in-a-month-for-a-given-date-range,How to determine the number of days in a month for a given Date Range?,63132069.0,,,
45,"['sql', 'postgresql', 'sql-limit']","{'account_id': 12566363, 'reputation': 190, 'user_id': 10103394, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2076592885894016/picture?type=large', 'display_name': 'Đ&#224;o Minh Dũng', 'link': 'https://stackoverflow.com/users/10103394/%c4%90%c3%a0o-minh-d%c5%a9ng'}",True,1276,4,1,1647839770,1596129063,1647839770.0,63178114,CC BY-SA 4.0,https://stackoverflow.com/questions/63178114/get-top-rows-with-highest-value-with-ties,"Get top row(s) with highest value, with ties",63184287.0,,,
46,"['sql', 'snowflake-cloud-data-platform']","{'account_id': 6160538, 'reputation': 363, 'user_id': 4802288, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/b16c1e8efa1d08204e88c4776ec28adb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Julaayi', 'link': 'https://stackoverflow.com/users/4802288/julaayi'}",True,17168,1,2,1647636040,1595982898,,63144683,CC BY-SA 4.0,https://stackoverflow.com/questions/63144683/convert-string-of-yyyymmdd-to-yyyy-mm-dd-date-format-in-snowflake,Convert string of YYYYMMDD to YYYY-MM-DD Date format in Snowflake,63144756.0,,,
47,"['mysql', 'sql', 'database', 'timestamp', 'sql-insert']","{'account_id': 4387350, 'reputation': 343, 'user_id': 6533234, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/795d09b41281a690026186a5e44e1b16?s=256&d=identicon&r=PG&f=1', 'display_name': 'casualprogrammer', 'link': 'https://stackoverflow.com/users/6533234/casualprogrammer'}",True,708,2,0,1647402313,1594934496,1595016975.0,62943662,CC BY-SA 4.0,https://stackoverflow.com/questions/62943662/mysql-5-7-timestamp-default-insert-null-error,mysql 5.7 timestamp default insert null error,,,,
