,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from
10,"['sql', 'sql-server', 'stored-procedures', 'sql-server-openxml']","{'account_id': 3412617, 'reputation': 407, 'user_id': 2862233, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/ghusg.jpg?s=256&g=1', 'display_name': 'Omi', 'link': 'https://stackoverflow.com/users/2862233/omi'}",True,8690,3,0,1661820412,1560876441,1560936547.0,56653704,CC BY-SA 4.0,https://stackoverflow.com/questions/56653704/import-excel-data-into-temporary-table-without-using-oledb-in-sql-server,Import Excel Data Into Temporary Table Without Using OLEDB in SQL Server,56741354.0,,,,
11,"['java', 'sql', 'hibernate', 'db2']","{'account_id': 2534969, 'reputation': 535, 'user_id': 3632455, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/895e9ae4335757dc29c26844abc1b952?s=256&d=identicon&r=PG&f=1', 'display_name': 'hariprasad', 'link': 'https://stackoverflow.com/users/3632455/hariprasad'}",False,125,0,0,1659453883,1559814476,1659453883.0,56474996,CC BY-SA 4.0,https://stackoverflow.com/questions/56474996/java-spring-hibernate-sql-select-with-order-by-causes-in-db2-big-performance-imp,Java Spring Hibernate SQL select with order by causes in DB2 big performance impact,,,,,
12,"['php', 'sql', 'performance', 'google-cloud-storage', 'query-optimization']","{'account_id': 15767197, 'reputation': 11, 'user_id': 11377178, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sRPzH.jpg?s=256&g=1', 'display_name': 'BootEXE', 'link': 'https://stackoverflow.com/users/11377178/bootexe'}",False,38,1,0,1659369872,1560236260,1659369872.0,56538156,CC BY-SA 4.0,https://stackoverflow.com/questions/56538156/php-performance-to-check-user-right-and-get-file-from-other-servers,PHP performance to check user right and get file from other servers,,,,,
13,"['sql', 'oracle', 'oracle11g']","{'account_id': 5249893, 'reputation': 9, 'user_id': 4194474, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1404139123/picture?type=large', 'display_name': 'Amine Dourid', 'link': 'https://stackoverflow.com/users/4194474/amine-dourid'}",True,70,2,0,1659114639,1561047091,1659114639.0,56690047,CC BY-SA 4.0,https://stackoverflow.com/questions/56690047/oracle-sql-request-to-retrieve-data-by-week,"Oracle, SQL request to retrieve data by week",56699280.0,,,,
14,"['mysql', 'sql', 'select', 'subquery', 'min']","{'account_id': 16184685, 'reputation': 3, 'user_id': 11685192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8bbb3647492fcde784a8084b0ef6bb4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bernard Veenstra', 'link': 'https://stackoverflow.com/users/11685192/bernard-veenstra'}",True,161,3,0,1659114331,1561214382,1659114331.0,56716360,CC BY-SA 4.0,https://stackoverflow.com/questions/56716360/mysql-select-query-how-can-i-get-the-right-id-when-using-the-min-function-in,MySQL SELECT-query: How can I get the right ID when using the MIN()-function in my query?,56716863.0,,,,
15,"['sql', 'asp.net', 'sql-server', 'nhibernate', 'nhibernate-criteria']","{'account_id': 285852, 'reputation': 4557, 'user_id': 584756, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/0ece8cc5cee715be190f7aa9d32ef127?s=256&d=identicon&r=PG', 'display_name': 'TroySteven', 'link': 'https://stackoverflow.com/users/584756/troysteven'}",True,1204,3,0,1658916056,1559700538,1571602627.0,56453443,CC BY-SA 4.0,https://stackoverflow.com/questions/56453443/nhibernate-in-expression-restrictions-hitting-2100-parameter-limit-sql-server,NHibernate IN Expression / Restrictions Hitting 2100 Parameter Limit SQL Server,56606774.0,,,,
16,"['sql', 'google-sheets', 'google-sheets-formula', 'array-formulas', 'google-query-language']","{'user_type': 'does_not_exist', 'display_name': 'user9258693'}",True,7685,1,4,1658738720,1560463552,1658738720.0,56589121,CC BY-SA 4.0,https://stackoverflow.com/questions/56589121/how-to-query-results-that-dont-contain-the-n-a-error-in-google-sheets,How to query results that don&#39;t contain the #N/A error in Google Sheets,56589142.0,,,,
17,"['java', 'mysql', 'sql', 'postgresql', 'jdbc']","{'account_id': 6246568, 'reputation': 1291, 'user_id': 4858233, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/1fd1c7c371b93fd45870588f9169d7d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ray Zhang', 'link': 'https://stackoverflow.com/users/4858233/ray-zhang'}",False,1070,2,2,1658594809,1559859738,1559893146.0,56485790,CC BY-SA 4.0,https://stackoverflow.com/questions/56485790/java-jdbc-does-closing-a-preparedstatement-also-free-up-its-memory-footprint-i,"Java, JDBC: Does closing a PreparedStatement also free up its memory footprint in the database connection?",,,,,
18,"['sql', 'presto', 'trino']","{'account_id': 7808314, 'reputation': 6592, 'user_id': 5905425, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/badc510470c0747b371b267573b3d9b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'the_darkside', 'link': 'https://stackoverflow.com/users/5905425/the-darkside'}",True,5131,2,4,1655302343,1560460232,1610413895.0,56588602,CC BY-SA 4.0,https://stackoverflow.com/questions/56588602/creating-bins-in-presto-sql-programmatically,Creating bins in presto sql - programmatically,56588910.0,,,,
19,"['python', 'sql', 'sql-server', 'sqlalchemy']","{'account_id': 5330107, 'reputation': 137, 'user_id': 4250913, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/mPMEG.png?s=256&g=1', 'display_name': 'configure.ng', 'link': 'https://stackoverflow.com/users/4250913/configure-ng'}",False,1412,2,0,1654709931,1559331715,1559392864.0,56400901,CC BY-SA 4.0,https://stackoverflow.com/questions/56400901/how-to-do-insert-into-select-with-sqlalchemy-from-select,How to do Insert Into Select With SQLAlchemy from_select?,,,,,
20,"['sql', 'oracle', 'plsql', 'sqlplus']","{'account_id': 11057196, 'reputation': 17, 'user_id': 8119715, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/b8a73c3526d1d8341fbf3e3cc0611395?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ankit Bhatt', 'link': 'https://stackoverflow.com/users/8119715/ankit-bhatt'}",True,345,1,-2,1653856909,1559501035,1559545402.0,56417928,CC BY-SA 4.0,https://stackoverflow.com/questions/56417928/nested-for-loop-with-parameterized-cursors-is-inserting-duplicate-records,Nested for loop with parameterized cursors is inserting duplicate records,56418371.0,,,,
21,"['sql', 'oracle']","{'account_id': 12462123, 'reputation': 9, 'user_id': 9073429, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-UKrKnAeltvY/AAAAAAAAAAI/AAAAAAAAAis/qgGitR1Gt4A/photo.jpg?sz=256', 'display_name': 'Stevie G', 'link': 'https://stackoverflow.com/users/9073429/stevie-g'}",True,129,4,0,1651752753,1561032753,1561033903.0,56685741,CC BY-SA 4.0,https://stackoverflow.com/questions/56685741/changing-values-and-concatenating-into-readable-dates,Changing values and Concatenating into readable Dates,,,,,
22,"['sql', 'json', 'postgresql', 'join']","{'account_id': 100433, 'reputation': 5910, 'user_id': 270760, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/548157ea43c3bb54ebfe6d93537483fa?s=256&d=identicon&r=PG', 'display_name': 'Louie', 'link': 'https://stackoverflow.com/users/270760/louie'}",True,405,2,1,1651716809,1561306210,1592644375.0,56725674,CC BY-SA 4.0,https://stackoverflow.com/questions/56725674/postgres-subquery-how-to-create-alias-in-object-format-from-subqueries,Postgres Subquery - How to create ALIAS in object format from subqueries,56728308.0,,,,
23,['sql'],"{'account_id': 16057811, 'reputation': 61, 'user_id': 11589614, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-0pYHNmO4HVA/AAAAAAAAAAI/AAAAAAAAALg/sdp3XuJisek/photo.jpg?sz=256', 'display_name': 'Hemanth Ponnada', 'link': 'https://stackoverflow.com/users/11589614/hemanth-ponnada'}",True,1615,2,1,1649845618,1559476165,1559476307.0,56414718,CC BY-SA 4.0,https://stackoverflow.com/questions/56414718/finding-salary-same-as-roomates,Finding salary same as roomate&#39;s,,,,,
24,['sql'],"{'account_id': 14950496, 'reputation': 433, 'user_id': 10794337, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1add64c5f4fd167e5c7abf336879129?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aaron Jonk', 'link': 'https://stackoverflow.com/users/10794337/aaron-jonk'}",True,23154,2,1,1647558190,1561448744,1561448802.0,56749179,CC BY-SA 4.0,https://stackoverflow.com/questions/56749179/sql-select-where-column-contains-substring,SQL SELECT where column CONTAINS substring,,,,,
25,"['sql', 'azure', 'azure-sql-database']","{'account_id': 12597536, 'reputation': 845, 'user_id': 9161521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46bc636e9abc89ed23efeb4871b01427?s=256&d=identicon&r=PG&f=1', 'display_name': 'JJuice', 'link': 'https://stackoverflow.com/users/9161521/jjuice'}",True,9736,5,14,1646176736,1561404252,,56742757,CC BY-SA 4.0,https://stackoverflow.com/questions/56742757/why-is-azure-sql-database-so-expensive,Why is Azure SQL database so expensive?,56746083.0,,,,
26,"['sql', 'sql-server']","{'account_id': 986849, 'reputation': 638, 'user_id': 1005134, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/9b163d4381ccaf1ddf2238b7236ce1eb?s=256&d=identicon&r=PG', 'display_name': 'andreasnauta', 'link': 'https://stackoverflow.com/users/1005134/andreasnauta'}",True,403,2,2,1645664509,1560695705,1560711463.0,56619805,CC BY-SA 4.0,https://stackoverflow.com/questions/56619805/trigger-on-view-not-firing-on-sql-server-2012,Trigger on View not firing on SQL Server 2012,56620059.0,,,,
27,"['sql', 'regex', 'postgresql', 'plpgsql', 'dynamic-sql']","{'account_id': 112418, 'reputation': 11, 'user_id': 296535, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7fda4bed20f0b937d131d725834c73db?s=256&d=identicon&r=PG', 'display_name': 'pazhitnov', 'link': 'https://stackoverflow.com/users/296535/pazhitnov'}",False,113,2,0,1645195166,1559315512,1559325409.0,56397642,CC BY-SA 4.0,https://stackoverflow.com/questions/56397642/apply-all-regexp-replaces-from-table-sequentally-to-one-string,Apply all regexp_replaces from table sequentally to one string,,,,,
28,"['sql', 'db2', 'db2-zos']","{'account_id': 1359817, 'reputation': 790, 'user_id': 1993412, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/9d66129cbb1e1f513a8f8279e7cd5b37?s=256&d=identicon&r=PG', 'display_name': 'user1993412', 'link': 'https://stackoverflow.com/users/1993412/user1993412'}",True,1702,2,-1,1644050832,1560358390,1560362048.0,56567026,CC BY-SA 4.0,https://stackoverflow.com/questions/56567026/is-there-any-way-in-db2-to-find-temp-table-from-the-session,Is there any way in DB2 to find temp table from the session?,,,,,
29,"['sql', 'sql-server', 'sql-server-data-tools']","{'account_id': 16175963, 'reputation': 73, 'user_id': 11678612, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2718732281474736/picture?type=large', 'display_name': 'Adam Wilbur', 'link': 'https://stackoverflow.com/users/11678612/adam-wilbur'}",True,742,3,1,1644016603,1561074529,,56695185,CC BY-SA 4.0,https://stackoverflow.com/questions/56695185/ssdt-schema-comparison-error-value-cannot-be-null-parameter-name-identifiergr,SSDT schema comparison error: Value cannot be null. Parameter name: identifierGroup,,,,,
30,"['sql', 'triggers', 'google-bigquery']","{'account_id': 16084797, 'reputation': 11, 'user_id': 11609819, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-5w020O8BoNE/AAAAAAAAAAI/AAAAAAAAAOc/3_omHYYA4i4/photo.jpg?sz=256', 'display_name': 'Irene', 'link': 'https://stackoverflow.com/users/11609819/irene'}",True,1178,3,1,1643959643,1559835999,1559854731.0,56481053,CC BY-SA 4.0,https://stackoverflow.com/questions/56481053/how-do-you-set-up-a-trigger-with-sql-queries-in-bigquery,How do you set up a trigger with SQL queries in Bigquery?,,,,,
31,"['sql', 'sql-server']","{'account_id': 15464318, 'reputation': 3870, 'user_id': 11156131, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-sjOWMuRKLUo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reT8qF-V0MNCx73iHgW1pKSCA2Ttw/mo/photo.jpg?sz=256', 'display_name': 'smpa01', 'link': 'https://stackoverflow.com/users/11156131/smpa01'}",True,156,2,1,1643752407,1560430771,1560738738.0,56581092,CC BY-SA 4.0,https://stackoverflow.com/questions/56581092/extracting-numeric-values-from-a-column-varchar-based-on-a-preqrequisite,Extracting Numeric values from a column (VARCHAR) based on a preqrequisite,56623074.0,,,,
32,"['sql', 'oracle']","{'account_id': 9098423, 'reputation': 83, 'user_id': 6771540, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ba18cf5727fb1196f8e5c56fc4e6739?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marco', 'link': 'https://stackoverflow.com/users/6771540/marco'}",True,969,5,1,1642722354,1559336627,1559357457.0,56401716,CC BY-SA 4.0,https://stackoverflow.com/questions/56401716/oracle-joining-a-inline-table-or-table-on-the-fly,Oracle - Joining a inline table or table on the fly,,,,,
33,"['sql', 'tsql', 'stored-procedures', 'parameters', 'sp-executesql']","{'account_id': 6677181, 'reputation': 1401, 'user_id': 5151441, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WvqLN.png?s=256&g=1', 'display_name': 'Jessica', 'link': 'https://stackoverflow.com/users/5151441/jessica'}",True,172,1,1,1641566392,1560519688,,56599424,CC BY-SA 4.0,https://stackoverflow.com/questions/56599424/sp-executesql-sets-a-column-to-null,sp_executesql sets a column to null,56599512.0,,,,
34,"['c#', 'sql']","{'account_id': 1020959, 'reputation': 1697, 'user_id': 1031322, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/deb8f6d269312be2e72dd87560a79a47?s=256&d=identicon&r=PG', 'display_name': 'Xris', 'link': 'https://stackoverflow.com/users/1031322/xris'}",True,191,1,0,1641562705,1561145928,1561148595.0,56709509,,https://stackoverflow.com/questions/56709509/unable-to-pass-a-variable-as-table-name-in-sql-command-text,Unable to pass a variable as table name in sql command text,,1561180665.0,Duplicate,,
35,"['sql', 'sql-server', 'tsql']","{'account_id': 16087569, 'reputation': 1, 'user_id': 11611834, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bPSgi8edisc/AAAAAAAAAAI/AAAAAAAAH_4/NbR8BsiCIP4/photo.jpg?sz=256', 'display_name': 'Loy Chee Wah 黎志华', 'link': 'https://stackoverflow.com/users/11611834/loy-chee-wah-%e9%bb%8e%e5%bf%97%e5%8d%8e'}",True,203,5,0,1641438496,1559873284,1559874694.0,56487136,CC BY-SA 4.0,https://stackoverflow.com/questions/56487136/how-do-i-select-minimum-set-of-rows-to-cover-all-possible-values-of-each-columns,How do I SELECT minimum set of rows to cover all possible values of each columns in SQL?,,,,,
36,"['sql', 'sql-like']","{'account_id': 9563498, 'reputation': 43, 'user_id': 7103494, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1000122276764227/picture?type=large', 'display_name': 'Jerry Strazzeri', 'link': 'https://stackoverflow.com/users/7103494/jerry-strazzeri'}",True,11518,2,4,1641367309,1561002801,1561006004.0,56678744,CC BY-SA 4.0,https://stackoverflow.com/questions/56678744/left-side-of-like-expression-must-evaluate-to-a-varchar,Left side of LIKE expression must evaluate to a varchar?,56685331.0,,,,
37,"['sql', 'sql-server', 'tsql', 'group-by']","{'account_id': 16031107, 'reputation': 27, 'user_id': 11570000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3da97dc03d991c1f1db43ea6d4c91f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Beto', 'link': 'https://stackoverflow.com/users/11570000/beto'}",True,28,2,0,1641327651,1560460104,1641327651.0,56588586,CC BY-SA 4.0,https://stackoverflow.com/questions/56588586/getting-wrong-data-from-relation,Getting wrong data from relation,,,,,
38,"['sql', 'sql-server', 'database-administration']","{'account_id': 8826053, 'reputation': 631, 'user_id': 6594270, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e771fa29684daa09834d83e34e60d05?s=256&d=identicon&r=PG&f=1', 'display_name': 'B.Muthamizhselvi', 'link': 'https://stackoverflow.com/users/6594270/b-muthamizhselvi'}",True,176,1,-2,1641212332,1559912959,,56495014,CC BY-SA 4.0,https://stackoverflow.com/questions/56495014/how-to-calculate-row-wise-size-of-table-in-sql-server,How to calculate row wise size of table in Sql server?,,,,,
39,"['sql', 'sql-server', 'pagination', 'orientdb', 'keyset-pagination']","{'account_id': 321568, 'reputation': 481, 'user_id': 640466, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/e9afd0747502f10c64a62022c347102c?s=256&d=identicon&r=PG', 'display_name': 'eric', 'link': 'https://stackoverflow.com/users/640466/eric'}",True,1442,2,6,1640868209,1561242330,1640868209.0,56719611,CC BY-SA 4.0,https://stackoverflow.com/questions/56719611/generic-sql-predicate-to-use-for-keyset-pagination-on-multiple-fields,Generic SQL predicate to use for keyset pagination on multiple fields,56719839.0,,,,
40,"['sql', 'sql-server', 'tsql']","{'account_id': 12082206, 'reputation': 333, 'user_id': 8833502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef045eadecdf4c33c93fe1d514bba8ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jim Layhey', 'link': 'https://stackoverflow.com/users/8833502/jim-layhey'}",True,2454,2,4,1640637775,1561246401,1561247580.0,56719930,CC BY-SA 4.0,https://stackoverflow.com/questions/56719930/get-second-highest-salary-return-null-if-no-second-highest,"Get second highest salary, return null if no second highest",56719985.0,,,,
41,"['sql', 'hive', 'count', 'hortonworks-data-platform', 'hdpi']","{'account_id': 9785650, 'reputation': 1, 'user_id': 7252073, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10206551922671683/picture?type=large', 'display_name': 'Ichlibitiche', 'link': 'https://stackoverflow.com/users/7252073/ichlibitiche'}",False,365,0,0,1639073435,1561468432,1561468492.0,56754947,CC BY-SA 4.0,https://stackoverflow.com/questions/56754947/inconsistent-count-results-from-apache-hive,Inconsistent count results from Apache HIVE,,,,,
42,"['mysql', 'sql', 'database']","{'account_id': 13351149, 'reputation': 504, 'user_id': 9636333, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af211b730ff0eab552d31816056a3c19?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wira', 'link': 'https://stackoverflow.com/users/9636333/wira'}",True,10810,2,4,1638453855,1561044191,1561045288.0,56689233,CC BY-SA 4.0,https://stackoverflow.com/questions/56689233/mysql-error-3680-hy000-failed-to-create-schema-directory,mysql ERROR 3680 (HY000): Failed to create schema directory,,,,,
43,"['mysql', 'sql', 'sql-server']","{'account_id': 7333196, 'reputation': 612, 'user_id': 5585424, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://i.stack.imgur.com/SlOem.png?s=256&g=1', 'display_name': 'Ankush Rathi', 'link': 'https://stackoverflow.com/users/5585424/ankush-rathi'}",True,2004,8,-2,1638101619,1560932492,1560939190.0,56663130,CC BY-SA 4.0,https://stackoverflow.com/questions/56663130/invalid-column-in-the-select-list-because-it-is-not-contained-in-either-an-aggre,Invalid COLUMN in the select list because it is not contained in either an aggregate function or the GROUP BY clause,,,,,
44,"['sql', 'postgresql', 'greatest-n-per-group', 'window-functions', 'gaps-and-islands']","{'account_id': 6346080, 'reputation': 75, 'user_id': 4926594, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d572826e2416b7ee47abafd52ef8f0e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zach', 'link': 'https://stackoverflow.com/users/4926594/zach'}",True,664,4,2,1637811418,1560437854,1560462305.0,56583326,CC BY-SA 4.0,https://stackoverflow.com/questions/56583326/find-the-longest-streak-of-perfect-scores-per-player,Find the longest streak of perfect scores per player,56584205.0,,,,
45,"['sql', 'presto', 'amazon-athena']","{'account_id': 1012277, 'reputation': 18779, 'user_id': 1024586, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3238fd4bbeafdce226ff3406e859f2d6?s=256&d=identicon&r=PG', 'display_name': 'Doug Fir', 'link': 'https://stackoverflow.com/users/1024586/doug-fir'}",True,3510,3,2,1635863277,1560296598,,56552945,CC BY-SA 4.0,https://stackoverflow.com/questions/56552945/unnest-not-exploding-array-returns-error-column-alias-list-has-1-entries-but,"unnest() not exploding array, returns error Column alias list has 1 entries but &#39;t&#39; has 2 columns available",59201865.0,,,,
46,"['mysql', 'sql']","{'account_id': 3837342, 'reputation': 5843, 'user_id': 3181365, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/519d05bc8201041ea20e4a66521b9086?s=256&d=identicon&r=PG&f=1', 'display_name': 'learner', 'link': 'https://stackoverflow.com/users/3181365/learner'}",True,9387,1,1,1635343234,1561572770,,56778802,CC BY-SA 4.0,https://stackoverflow.com/questions/56778802/get-total-cost-for-a-customer-call,Get total cost for a customer call,56778993.0,,,,
