,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
18,"['sql', 'codeigniter', 'count', 'sum', 'codeigniter-datamapper']","{'account_id': 1691521, 'reputation': 23, 'user_id': 1553755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c4d5643e18003d580a6eb36d09f007a?s=256&d=identicon&r=PG', 'display_name': 'Ricky L', 'link': 'https://stackoverflow.com/users/1553755/ricky-l'}",False,2344,,3,2,1659575742,1344572134,1376653002.0,11895410,CC BY-SA 3.0,https://stackoverflow.com/questions/11895410/how-to-sum-and-count-together-using-codeigniter-datamapper,How to sum and count together using Codeigniter Datamapper?,,,,,
19,"['sql', 'ddl']","{'account_id': 931717, 'reputation': 9765, 'user_id': 961487, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4a295f6f1214472a17fe6b4e1682fa35?s=256&d=identicon&r=PG', 'display_name': 'Razvan', 'link': 'https://stackoverflow.com/users/961487/razvan'}",True,137853,11862246.0,6,116,1659367523,1344420317,1659367523.0,11862188,CC BY-SA 4.0,https://stackoverflow.com/questions/11862188/sql-column-definition-default-value-and-not-null-redundant,SQL Column definition: default value and not null redundant?,,,,,
20,"['c#', 'asp.net', 'sql']","{'account_id': 1244445, 'reputation': 191, 'user_id': 1206192, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/ynK64.jpg?s=256&g=1', 'display_name': 'Hari', 'link': 'https://stackoverflow.com/users/1206192/hari'}",True,1541,11966316.0,1,0,1659039187,1345019940,1345032528.0,11966302,CC BY-SA 3.0,https://stackoverflow.com/questions/11966302/procedure-or-function-usp-user-info2-expects-parameter-username-which-was,"Procedure or function &#39;usp_User_Info2&#39; expects parameter &#39;@UserName&#39;, which was not supplied",,,,,
21,"['sql', 'sql-server', 'sql-server-2008', 'stored-procedures']","{'account_id': 43523, 'reputation': 25214, 'user_id': 127257, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/e30f1d60c40c34f9395538cc52930281?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/127257/matt'}",True,43291,,6,14,1659027493,1345160417,,11996965,CC BY-SA 3.0,https://stackoverflow.com/questions/11996965/query-a-sql-field-for-whether-it-contains-any-one-of-multiple-values,Query a SQL field for whether it contains any one of multiple values,,,,,
22,"['sql', 'oracle', 'database-cursor']","{'account_id': 1481377, 'reputation': 9933, 'user_id': 1390680, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/c7fd999d8563091f90243d21f8fb9b84?s=256&d=identicon&r=PG', 'display_name': 'z22', 'link': 'https://stackoverflow.com/users/1390680/z22'}",True,134900,11921921.0,2,3,1658952894,1344771806,1658952894.0,11921889,CC BY-SA 4.0,https://stackoverflow.com/questions/11921889/insert-and-update-a-record-using-cursors-in-oracle,INSERT and UPDATE a record using cursors in oracle,,,,,
23,"['sql', 'ssis', 'bids']","{'account_id': 1610090, 'reputation': 9779, 'user_id': 1489378, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/50ed7965373e0ba9115d5e96556cd8f2?s=256&d=identicon&r=PG', 'display_name': 'NealR', 'link': 'https://stackoverflow.com/users/1489378/nealr'}",True,14382,11886463.0,3,7,1658478265,1344465067,,11874154,CC BY-SA 3.0,https://stackoverflow.com/questions/11874154/ssis-connection-error,SSIS Connection Error,,,,,
24,"['php', 'mysql', 'html', 'sql']","{'account_id': 1739092, 'reputation': 475, 'user_id': 1591005, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4f416c1bd7e9c234623ecc96c6ae0add?s=256&d=identicon&r=PG', 'display_name': 'qalbiol', 'link': 'https://stackoverflow.com/users/1591005/qalbiol'}",True,6480,11908319.0,6,1,1658155706,1344627193,,11908111,CC BY-SA 3.0,https://stackoverflow.com/questions/11908111/inserting-sql-data-into-html-textarea,Inserting SQL data into HTML textarea,,,,,
25,"['java', 'sql', 'jdbc', 'prepared-statement']","{'account_id': 434144, 'reputation': 18328, 'user_id': 819916, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/1d5036972c6c5d712b9d7a558eaa4c2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'AKIWEB', 'link': 'https://stackoverflow.com/users/819916/akiweb'}",True,21059,12100587.0,3,8,1657705445,1345758923,1345764034.0,12100550,CC BY-SA 3.0,https://stackoverflow.com/questions/12100550/using-prepared-statement-multiple-times-efficiently,Using Prepared Statement multiple times efficiently,,,,,
26,"['sql', 'rss', 'unique', 'feed']","{'account_id': 891806, 'reputation': 46442, 'user_id': 929902, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/7ORhC.jpg?s=256&g=1', 'display_name': 'Teoman shipahi', 'link': 'https://stackoverflow.com/users/929902/teoman-shipahi'}",True,491,11953924.0,2,3,1655699229,1344952351,,11953807,CC BY-SA 3.0,https://stackoverflow.com/questions/11953807/best-practice-to-keep-rss-feeds-unique-in-sql-database,Best practice to keep RSS feeds unique in sql database,,,,,
27,"['sql', 'postgresql', 'datetime', 'timestamp']","{'account_id': 42522, 'reputation': 19091, 'user_id': 123891, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/5ce0c454c9c66c4c7774cf4b0172c5c4?s=256&d=identicon&r=PG', 'display_name': 'littleK', 'link': 'https://stackoverflow.com/users/123891/littlek'}",True,18800,12060573.0,6,13,1655461448,1345572339,1345572910.0,12060546,CC BY-SA 3.0,https://stackoverflow.com/questions/12060546/remove-timestamp-precision-from-now-result-in-postgresql,Remove TIMESTAMP precision from NOW() result in PostgreSQL?,,,,,
28,"['mysql', 'sql', 'sql-update', 'replace']","{'account_id': 1643738, 'reputation': 739, 'user_id': 1515699, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/ea3931cfb67ec2c56bcd97b11674fe33?s=256&d=identicon&r=PG', 'display_name': 'stemie', 'link': 'https://stackoverflow.com/users/1515699/stemie'}",True,21333,12123560.0,10,13,1654077981,1345910301,1345917674.0,12123477,CC BY-SA 3.0,https://stackoverflow.com/questions/12123477/sql-search-replace-but-only-the-first-time-a-value-appears-in-record,SQL: search/replace but only the first time a value appears in record,,,,,
29,"['mysql', 'sql', 'database']","{'account_id': 1688689, 'reputation': 519, 'user_id': 1551482, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cf2acdc7831dfe758c6d335a703a4dbd?s=256&d=identicon&r=PG', 'display_name': 'user1551482', 'link': 'https://stackoverflow.com/users/1551482/user1551482'}",True,13101,11986654.0,4,6,1653975716,1345118384,,11986617,CC BY-SA 3.0,https://stackoverflow.com/questions/11986617/getting-count-from-the-same-column-in-a-mysql-table,getting count from the same column in a mysql table?,,,,,
30,"['sql', 'sql-server-2005', 'max', 'varchar', 'string-concatenation']","{'account_id': 367504, 'reputation': 683, 'user_id': 713742, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5f37133eda0213ca8f5f2debb1bdff6e?s=256&d=identicon&r=PG', 'display_name': 'Eduardo', 'link': 'https://stackoverflow.com/users/713742/eduardo'}",True,45973,12097781.0,1,23,1653600863,1345745462,1495541846.0,12097670,CC BY-SA 3.0,https://stackoverflow.com/questions/12097670/how-to-store-a-string-var-greater-than-varcharmax,How to store a string var greater than varchar(max)? ,,,,,
31,"['mysql', 'sql']","{'account_id': 1317177, 'reputation': 44111, 'user_id': 1263783, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/2d199492d296fad1c64bbc157c12742d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Techie', 'link': 'https://stackoverflow.com/users/1263783/techie'}",True,185,12071662.0,2,0,1653081505,1345631064,1653081505.0,12071094,CC BY-SA 4.0,https://stackoverflow.com/questions/12071094/fetching-a-row-in-the-middle-of-the-table,fetching a row in the middle of the table,,,,,
32,"['php', 'mysql', 'sql', 'mysqli', 'where-clause']","{'account_id': 1767511, 'reputation': 55, 'user_id': 1613010, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ebdabed76249835bead298604eb8985a?s=256&d=identicon&r=PG', 'display_name': 'qlt', 'link': 'https://stackoverflow.com/users/1613010/qlt'}",True,747,12207770.0,1,-2,1653081496,1346284294,1653081496.0,12188085,CC BY-SA 4.0,https://stackoverflow.com/questions/12188085/mysqli-optional-where-clause-depending-on-if-condition,MySQLi optional WHERE clause depending on if condition,,,,,
33,"['mysql', 'sql', 'count']","{'account_id': 1452838, 'reputation': 30923, 'user_id': 1369235, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/ExSpa.jpg?s=256&g=1', 'display_name': 'Himanshu', 'link': 'https://stackoverflow.com/users/1369235/himanshu'}",True,7523,12159144.0,3,9,1652965647,1346156473,1359437748.0,12159128,CC BY-SA 3.0,https://stackoverflow.com/questions/12159128/filtered-count-and-total-count-without-subquery,Filtered count and total count without subquery,,,,,
34,"['php', 'sql', 'sql-server']","{'account_id': 449847, 'reputation': 15837, 'user_id': 844872, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/15cf8e9490ec58e8449f3f05d1c87667?s=256&d=identicon&r=PG', 'display_name': 'Illep', 'link': 'https://stackoverflow.com/users/844872/illep'}",True,29678,12155064.0,3,7,1652856619,1346139368,1495541361.0,12154738,CC BY-SA 3.0,https://stackoverflow.com/questions/12154738/php-starup-sqlsrv-unable-to-initialize-module,php starup sqlsrv unable to initialize module,,,,,
35,"['sql', 'oracle', 'oracle11g', 'constraints']","{'account_id': 898317, 'reputation': 2271, 'user_id': 935108, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/f7b8850c8ed19353279a68cf0ba68ab9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeris', 'link': 'https://stackoverflow.com/users/935108/jeris'}",True,536000,11880294.0,8,134,1652695029,1344499844,1440607000.0,11879217,CC BY-SA 3.0,https://stackoverflow.com/questions/11879217/display-names-of-all-constraints-for-a-table-in-oracle-sql,Display names of all constraints for a table in Oracle SQL,1510258491.0,,,,
36,"['mysql', 'sql', 'mysql5']","{'account_id': 1357227, 'reputation': 9866, 'user_id': 1295389, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/cb375ec318b329081b97d9c07ce7a39b?s=256&d=identicon&r=PG', 'display_name': 'Kapil Sharma', 'link': 'https://stackoverflow.com/users/1295389/kapil-sharma'}",True,262243,12189846.0,9,51,1652112185,1346249031,1502987128.0,12179770,CC BY-SA 3.0,https://stackoverflow.com/questions/12179770/mysql-1062-duplicate-entry-0-for-key-primary,MySQL 1062 - Duplicate entry &#39;0&#39; for key &#39;PRIMARY&#39;,,,,,
37,"['java', 'sql', 'oracle', 'hibernate', 'hql']","{'account_id': 387023, 'reputation': 5174, 'user_id': 1411866, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://i.stack.imgur.com/Can1O.jpg?s=256&g=1', 'display_name': 'manurajhada', 'link': 'https://stackoverflow.com/users/1411866/manurajhada'}",True,19032,12976962.0,7,11,1651131714,1343986820,1343987257.0,11793159,CC BY-SA 3.0,https://stackoverflow.com/questions/11793159/how-to-use-oracles-regexp-like-in-hibernate-hql,how to use Oracle&#39;s regexp_like in Hibernate HQL?,,,,,
38,"['sql', 'database', 'sql-update', 'where-clause']","{'account_id': 1443308, 'reputation': 6187, 'user_id': 1362735, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/22965c21eaccfa1329c3f8385eb99a40?s=256&d=identicon&r=PG&f=1', 'display_name': 'heretolearn', 'link': 'https://stackoverflow.com/users/1362735/heretolearn'}",True,71527,12163063.0,3,31,1650540439,1346169174,1650540439.0,12163047,CC BY-SA 4.0,https://stackoverflow.com/questions/12163047/update-query-without-where-clause,UPDATE Query without WHERE Clause,,,,,
39,"['sql', 'sql-server-ce']","{'account_id': 1623064, 'reputation': 353, 'user_id': 1499233, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5ad69c56faebde58294f641b620608a3?s=256&d=identicon&r=PG', 'display_name': 'shervin -', 'link': 'https://stackoverflow.com/users/1499233/shervin'}",True,85990,11849431.0,7,19,1650412409,1344353922,1344354449.0,11849372,CC BY-SA 3.0,https://stackoverflow.com/questions/11849372/insert-into-one-column-by-selecting-another-column-in-other-table-but-how-fill-t,Insert into one column by selecting another column in other table but how fill the second column,,,,,
40,"['sql', 'postgresql', 'plpgsql', 'postgresql-9.1', 'exists']","{'account_id': 57964, 'reputation': 4639, 'user_id': 173630, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/N1fXR.jpg?s=256&g=1', 'display_name': 'nnyby', 'link': 'https://stackoverflow.com/users/173630/nnyby'}",True,139364,11892796.0,2,68,1650070902,1344547873,1504292586.0,11892233,CC BY-SA 3.0,https://stackoverflow.com/questions/11892233/pl-pgsql-checking-if-a-row-exists,PL/pgSQL checking if a row exists,,,,,
41,"['sql', 'oracle']","{'account_id': 1433250, 'reputation': 77, 'user_id': 1355162, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83d7598b305157982987c1081edb315a?s=256&d=identicon&r=PG', 'display_name': 'Tim West', 'link': 'https://stackoverflow.com/users/1355162/tim-west'}",True,11963,11761755.0,7,5,1649424596,1343831690,1343832883.0,11761557,CC BY-SA 3.0,https://stackoverflow.com/questions/11761557/sql-calculate-item-frequency-using-multiple-dependent-columns,SQL calculate item frequency using multiple / dependent columns?,,,,,
42,"['sql', 'postgresql', 'datetime', 'aggregate-functions', 'case']","{'account_id': 82865, 'reputation': 6210, 'user_id': 232695, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/7e438eb7734383a0991df392c3dd7650?s=256&d=identicon&r=PG', 'display_name': 'artaxerxe', 'link': 'https://stackoverflow.com/users/232695/artaxerxe'}",True,2959,11878977.0,4,2,1649025065,1344495199,1344503466.0,11878185,CC BY-SA 3.0,https://stackoverflow.com/questions/11878185/problems-with-postgresql-case-syntax,Problems with Postgresql CASE syntax,,,,,
43,"['c#', 'sql', 'visual-studio-2010', 'exception-handling', 'odbc']","{'account_id': 1488663, 'reputation': 2582, 'user_id': 1396322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68241370e60b3f9b300ed8d6a62fd1a8?s=256&d=identicon&r=PG', 'display_name': 'CEPA', 'link': 'https://stackoverflow.com/users/1396322/cepa'}",False,721,,1,2,1648755397,1345754536,1347656511.0,12099666,CC BY-SA 3.0,https://stackoverflow.com/questions/12099666/find-position-of-a-sql-syntax-error-from-system-data-odbc-odbcexception,Find position of a SQL Syntax Error from System.Data.ODBC.ODBCException?,,,,,
44,"['mysql', 'sql', 'search']","{'account_id': 1325390, 'reputation': 475, 'user_id': 1270319, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/cd6c008b9f15796676658b557eb1471f?s=256&d=identicon&r=PG', 'display_name': 'VoltzRoad', 'link': 'https://stackoverflow.com/users/1270319/voltzroad'}",True,112943,11939899.0,10,31,1648750610,1344880900,1501529115.0,11939751,CC BY-SA 3.0,https://stackoverflow.com/questions/11939751/search-a-whole-table-in-mysql-for-a-string,Search a whole table in mySQL for a string,,,,,
45,"['java', 'sql', 'sql-server', 'mybatis']","{'account_id': 419049, 'reputation': 4211, 'user_id': 795995, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a03db7883b1c56c12cec5db067e5693?s=256&d=identicon&r=PG&f=1', 'display_name': 'AbstractChaos', 'link': 'https://stackoverflow.com/users/795995/abstractchaos'}",False,3065,,0,1,1648702189,1343903422,1343911543.0,11775654,CC BY-SA 3.0,https://stackoverflow.com/questions/11775654/mybatis-multiple-resultset-with-annotation-alone,MyBatis Multiple Resultset with annotation alone,,,,,
46,"['c#', 'sql', 'sql-server-2008']","{'account_id': 1270329, 'reputation': 191, 'user_id': 1226780, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/LyMk4.jpg?s=256&g=1', 'display_name': 'Rushikesh Korgaonkar', 'link': 'https://stackoverflow.com/users/1226780/rushikesh-korgaonkar'}",True,13697,12097566.0,3,0,1648609277,1345744868,1345745400.0,12097532,CC BY-SA 3.0,https://stackoverflow.com/questions/12097532/how-to-insert-string-containing-single-or-double-quotes,How to insert string containing single or double quotes,,,,,
