,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason
10,"['sql', 'postgresql', 'group-by', 'aggregate-functions']","{'account_id': 469370, 'reputation': 24147, 'user_id': 875915, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/IBHo9.jpg?s=256&g=1', 'display_name': 'Rob Bednark', 'link': 'https://stackoverflow.com/users/875915/rob-bednark'}",True,13544,9677497.0,2,9,1663080075,1331603402,1663080075.0,9677321,CC BY-SA 4.0,https://stackoverflow.com/questions/9677321/what-is-a-sql-frequency-distribution-query-to-count-ranges-with-group-by-and-in,"What is a SQL frequency-distribution query to count ranges with group-by, and include 0 counts?",,,
11,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 356284, 'reputation': 2820, 'user_id': 695697, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/efda22b7d9ae058daab1f09faf4238ad?s=256&d=identicon&r=PG', 'display_name': 'pufos', 'link': 'https://stackoverflow.com/users/695697/pufos'}",True,42273,9783814.0,4,31,1662992670,1332233493,1490119351.0,9783745,CC BY-SA 3.0,https://stackoverflow.com/questions/9783745/truncate-date-to-only-hour-minute,Truncate date to only hour / minute,,,
12,"['sql', 'oracle', 'rules', 'privileges']","{'account_id': 1094951, 'reputation': 1772, 'user_id': 1088747, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/b1143a9a9055d9cc44c5afc9aca3af28?s=256&d=identicon&r=PG', 'display_name': 'destiny', 'link': 'https://stackoverflow.com/users/1088747/destiny'}",True,523268,9811709.0,7,125,1662656329,1332358763,1468615402.0,9811670,CC BY-SA 3.0,https://stackoverflow.com/questions/9811670/how-to-show-all-privileges-from-a-user-in-oracle,How to show all privileges from a user in oracle?,,,
13,"['sql', 'reporting-services', 'field', 'distinct']","{'account_id': 1291757, 'reputation': 43, 'user_id': 1243732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef82301488708f8c81daa94d4152b293?s=256&d=identicon&r=PG', 'display_name': 'agrk12', 'link': 'https://stackoverflow.com/users/1243732/agrk12'}",False,9822,,3,3,1662498265,1330636293,1330636462.0,9524171,CC BY-SA 3.0,https://stackoverflow.com/questions/9524171/sum-of-distinct-values-in-field-ssrs-2005,Sum of distinct values in field SSRS 2005,,,
14,"['php', 'html', 'sql', 'database', 'html-select']","{'account_id': 1315045, 'reputation': 11, 'user_id': 1262130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0d8c505192a97666631f6cc0d373bcf?s=256&d=identicon&r=PG', 'display_name': 'kay lam', 'link': 'https://stackoverflow.com/users/1262130/kay-lam'}",True,346,,2,1,1662492352,1331462975,1662492352.0,9654301,CC BY-SA 4.0,https://stackoverflow.com/questions/9654301/how-to-match-the-multiple-selected-options-in-the-form-to-the-database-by-query,How to match the multiple selected options in the form to the database by query?,,,
15,"['sql', 'oracle', 'gaps-and-islands']","{'account_id': 56300, 'reputation': 11992, 'user_id': 168646, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/d43065b45ed92f55347c0168da270e64?s=256&d=identicon&r=PG', 'display_name': 'David Oneill', 'link': 'https://stackoverflow.com/users/168646/david-oneill'}",True,6738,9593057.0,5,4,1662458087,1331072882,1347250581.0,9592930,CC BY-SA 3.0,https://stackoverflow.com/questions/9592930/oracle-select-missing-dates,Oracle: select missing dates,,,
16,"['sql', 'postgresql', 'sql-order-by', 'distinct-on']","{'account_id': 424516, 'reputation': 4756, 'user_id': 804554, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/ecec52c12aed3e73e273c29d6c03ceb8?s=256&d=identicon&r=PG', 'display_name': 'sl_bug', 'link': 'https://stackoverflow.com/users/804554/sl-bug'}",True,293774,9795768.0,7,299,1661957462,1332280776,1496148132.0,9795660,CC BY-SA 3.0,https://stackoverflow.com/questions/9795660/postgresql-distinct-on-with-different-order-by,PostgreSQL DISTINCT ON with different ORDER BY,,,
17,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 1306502, 'reputation': 123, 'user_id': 1255409, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/67aa8fe2443aba52b3bd106d08d7415e?s=256&d=identicon&r=PG', 'display_name': 'user1255409', 'link': 'https://stackoverflow.com/users/1255409/user1255409'}",True,2139,,2,6,1661649877,1332367027,1332397033.0,9813476,CC BY-SA 3.0,https://stackoverflow.com/questions/9813476/using-sysschedules-like-table-for-events-sql-server,Using sysschedules like table for events SQL Server,,,
18,"['mysql', 'sql', 'postgresql', 'datetime', 'timestamp']","{'account_id': 426173, 'reputation': 17531, 'user_id': 807231, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/rMoCe.jpg?s=256&g=1', 'display_name': 'Marsellus Wallace', 'link': 'https://stackoverflow.com/users/807231/marsellus-wallace'}",True,207855,9624368.0,21,90,1661535226,1331237960,,9624284,CC BY-SA 3.0,https://stackoverflow.com/questions/9624284/current-timestamp-in-milliseconds,CURRENT_TIMESTAMP in milliseconds,,,
19,"['sql', 'sql-server', 'sql-server-2008', 'ssms', 'sqlcmd']","{'account_id': 1213194, 'reputation': 4647, 'user_id': 1181338, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/f71d7e989cc7bb610962332be5788ce2?s=256&d=identicon&r=PG', 'display_name': 'SkonJeet', 'link': 'https://stackoverflow.com/users/1181338/skonjeet'}",True,324385,9889471.0,9,108,1660552712,1332850424,1589440267.0,9889334,CC BY-SA 4.0,https://stackoverflow.com/questions/9889334/how-do-i-grant-myself-admin-access-to-a-local-sql-server-instance,How do I grant myself admin access to a local SQL Server instance?,,,
20,"['sql', 'sql-server', 'sql-server-2008', 'aggregate-functions']","{'account_id': 225971, 'reputation': 333, 'user_id': 486759, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/0f2ed99449d8474307b7e42183e70a4d?s=256&d=identicon&r=PG', 'display_name': 'jrubengb', 'link': 'https://stackoverflow.com/users/486759/jrubengb'}",True,73188,,6,25,1659628036,1332376772,1420514157.0,9814930,CC BY-SA 3.0,https://stackoverflow.com/questions/9814930/group-datetime-into-5-15-30-and-60-minute-intervals,"Group DateTime into 5,15,30 and 60 minute intervals",,,
21,"['sql', 'sql-server-2005', 'tsql', 'date', 'julian-date']","{'account_id': 910287, 'reputation': 7269, 'user_id': 944301, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/5254452cff63e21729ce2f07bd572351?s=256&d=identicon&r=PG', 'display_name': 'ShadowScripter', 'link': 'https://stackoverflow.com/users/944301/shadowscripter'}",True,39433,9671872.0,6,4,1658784826,1331571523,1331572065.0,9671409,CC BY-SA 3.0,https://stackoverflow.com/questions/9671409/converting-jde-julian-date-to-gregorian,Converting JDE Julian date to Gregorian,,,
22,"['mysql', 'sql']","{'account_id': 64112, 'reputation': 7392, 'user_id': 189418, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/ptJF4.jpg?s=256&g=1', 'display_name': 'foglerit', 'link': 'https://stackoverflow.com/users/189418/foglerit'}",True,3345,9726135.0,4,4,1658736119,1331833961,,9725349,CC BY-SA 3.0,https://stackoverflow.com/questions/9725349/mysql-expand-date-range-into-new-rows,MySQL: Expand date range into new rows,,,
23,"['c#', 'asp.net', 'sql', 'stored-procedures']","{'account_id': 901606, 'reputation': 18579, 'user_id': 937624, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/qaFuW.jpg?s=256&g=1', 'display_name': 'holyredbeard', 'link': 'https://stackoverflow.com/users/937624/holyredbeard'}",True,177553,9719842.0,13,107,1657930763,1331814503,,9719683,CC BY-SA 3.0,https://stackoverflow.com/questions/9719683/data-is-null-this-method-or-property-cannot-be-called-on-null-values,Data is Null. This method or property cannot be called on Null values,,,
24,"['sql', 'regex', 'vbscript']","{'account_id': 901007, 'reputation': 71, 'user_id': 937160, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41aa792aaf5e40059e2ef2c486d42c1b?s=256&d=identicon&r=PG', 'display_name': 'Nuno Leong', 'link': 'https://stackoverflow.com/users/937160/nuno-leong'}",True,10121,,9,7,1657626127,1331665746,1331665894.0,9690448,CC BY-SA 3.0,https://stackoverflow.com/questions/9690448/regular-expression-to-remove-comments-from-sql-statement,Regular expression to remove comments from SQL statement,,,
25,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 40617, 'reputation': 54781, 'user_id': 117700, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1a350b4a18da2ffab7bde4bc753909bd?s=256&d=identicon&r=PG', 'display_name': 'Alex Gordon', 'link': 'https://stackoverflow.com/users/117700/alex-gordon'}",True,14798,9712142.0,5,3,1657230095,1331767887,1657230095.0,9711909,CC BY-SA 4.0,https://stackoverflow.com/questions/9711909/performing-date-time-subtraction-in-sql-server,Performing date/time subtraction in SQL Server,,,
26,"['sql', 'sql-server', 'tsql']","{'account_id': 101327, 'reputation': 3331, 'user_id': 272706, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elmex', 'link': 'https://stackoverflow.com/users/272706/elmex'}",True,58014,9788648.0,6,8,1657198395,1332253206,1494978337.0,9788599,CC BY-SA 3.0,https://stackoverflow.com/questions/9788599/sql-join-tables-on-substrings,SQL: Join tables on substrings,,,
27,"['sql', 'plsql']","{'account_id': 985729, 'reputation': 13234, 'user_id': 1004278, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/1ecb99d4721b5c01345514c6cd8ae019?s=256&d=identicon&r=PG', 'display_name': 'antonpug', 'link': 'https://stackoverflow.com/users/1004278/antonpug'}",True,38406,9826966.0,3,8,1657191159,1332435249,,9826913,CC BY-SA 3.0,https://stackoverflow.com/questions/9826913/how-to-write-a-for-each-loop-in-pl-sql,How to write a FOR EACH loop in PL/SQL?,,,
28,"['sql', 'oracle', 'select', 'rows']","{'account_id': 1310884, 'reputation': 1481, 'user_id': 1258905, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/0695ffe187ec7793cabbbf2f39d5594e?s=256&d=identicon&r=PG', 'display_name': 'sabisabi', 'link': 'https://stackoverflow.com/users/1258905/sabisabi'}",True,48044,9631434.0,6,12,1657167708,1331283917,1331290111.0,9631371,CC BY-SA 3.0,https://stackoverflow.com/questions/9631371/select-the-first-150-rows-then-the-next-150-and-so-on,"Select the first 150 rows, then the next 150 and so on?",,,
29,"['sql', 'sql-server']","{'account_id': 224511, 'reputation': 13300, 'user_id': 484390, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5f96a856f907c0c05ca8d1213904d819?s=256&d=identicon&r=PG&f=1', 'display_name': 'HelloWorld1', 'link': 'https://stackoverflow.com/users/484390/helloworld1'}",True,208584,9773922.0,6,63,1656506755,1332174287,1611735276.0,9773909,CC BY-SA 4.0,https://stackoverflow.com/questions/9773909/convert-negative-data-into-positive-data-in-sql-server,Convert negative data into positive data in SQL Server,,,
30,['sql'],"{'user_type': 'does_not_exist', 'display_name': 'user222427'}",True,224921,9891058.0,6,40,1655807864,1332856627,1332857047.0,9891025,CC BY-SA 3.0,https://stackoverflow.com/questions/9891025/sql-select-from-column-where-year-2010,SQL select * from column where year = 2010,,,
31,"['sql', 'postgresql', 'count', 'rows', 'dynamic-sql']","{'account_id': 1347850, 'reputation': 43, 'user_id': 1288241, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a5b8053eabe2ce6a9e4c69ff032aab1?s=256&d=identicon&r=PG', 'display_name': 'user1288241', 'link': 'https://stackoverflow.com/users/1288241/user1288241'}",True,4613,,2,2,1655172828,1332515169,1655172828.0,9841568,CC BY-SA 4.0,https://stackoverflow.com/questions/9841568/count-values-for-every-column-in-a-table,Count values for every column in a table,,,
32,"['sql', 'tsql', 'sql-server-2008', 'delimiter']","{'account_id': 321401, 'reputation': 17831, 'user_id': 640205, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/UUIk1.jpg?s=256&g=1', 'display_name': 'MacGyver', 'link': 'https://stackoverflow.com/users/640205/macgyver'}",True,13738,9726741.0,5,11,1654632709,1331839230,1654632709.0,9726660,CC BY-SA 4.0,https://stackoverflow.com/questions/9726660/how-to-make-a-list-of-t-sql-results-with-commas-between-them,How to make a list of T-SQL results with comma&#39;s between them?,,,
33,"['sql', 'sql-server', 'sql-server-2005']","{'account_id': 1281671, 'reputation': 1017, 'user_id': 1235655, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e6cddd545482df92ec878cfa28c516d1?s=256&d=identicon&r=PG', 'display_name': 'HOY', 'link': 'https://stackoverflow.com/users/1235655/hoy'}",True,192,9939130.0,2,0,1654169218,1333088411,1333090543.0,9937921,CC BY-SA 3.0,https://stackoverflow.com/questions/9937921/can-not-modify-primary-key-field-using-an-online-sql-table-editor,Can not modify Primary Key field using an online SQL Table Editor,,,
34,"['sql', 'postgresql', 'sql-insert', 'auto-increment', 'default-value']","{'account_id': 404965, 'reputation': 11216, 'user_id': 773595, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/lO5f3.jpg?s=256&g=1', 'display_name': 'vdegenne', 'link': 'https://stackoverflow.com/users/773595/vdegenne'}",True,2332,9874738.0,1,2,1651157689,1332774068,1651157689.0,9874573,CC BY-SA 4.0,https://stackoverflow.com/questions/9874573/insert-default-value-for-serial-type-auto-incrementation-column,Insert default value for serial type auto incrementation column,,,
35,"['sql', 'oracle', 'oracle11g']","{'account_id': 308365, 'reputation': 1975, 'user_id': 620192, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/0b3a740f0876854043fcdf8f1c76df94?s=256&d=identicon&r=PG', 'display_name': 'ScrappyDev', 'link': 'https://stackoverflow.com/users/620192/scrappydev'}",True,30668,9643947.0,5,5,1650946102,1331353471,1331390982.0,9643920,CC BY-SA 3.0,https://stackoverflow.com/questions/9643920/how-do-you-convert-long-data-to-timestamp-or-varchar2,How do you convert LONG data to TIMESTAMP or VARCHAR2?,,,
36,"['sql', 'postgresql', 'types', 'auto-increment', 'database-table']","{'account_id': 763266, 'reputation': 807, 'user_id': 779781, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4fbb3aa36a4394024d956194d5722f5d?s=256&d=identicon&r=PG', 'display_name': 'Jimmy', 'link': 'https://stackoverflow.com/users/779781/jimmy'}",True,62878,9875517.0,4,38,1650073102,1332776560,1513442713.0,9875223,CC BY-SA 3.0,https://stackoverflow.com/questions/9875223/auto-increment-table-column,Auto increment table column,,,
37,"['sql', 'postgresql', 'row', 'crosstab']","{'account_id': 1303386, 'reputation': 21, 'user_id': 1252871, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d968cfc13ce0fd6368d277643b1f044d?s=256&d=identicon&r=PG', 'display_name': 'user1252871', 'link': 'https://stackoverflow.com/users/1252871/user1252871'}",True,13492,,1,2,1648606095,1331056578,1423487250.0,9589217,CC BY-SA 3.0,https://stackoverflow.com/questions/9589217/postgresql-row-to-columns,PostgreSQL row to columns,,,
38,"['sql', 'sql-server', 'upsert']","{'account_id': 904538, 'reputation': 8537, 'user_id': 939713, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/f37e47f8530b332bd50c6eb06f4cd147?s=256&d=identicon&r=PG', 'display_name': 'Eric Yin', 'link': 'https://stackoverflow.com/users/939713/eric-yin'}",True,680,9779965.0,1,2,1648569684,1332203455,1648569684.0,9779915,CC BY-SA 4.0,https://stackoverflow.com/questions/9779915/remove-update-elements-from-user-defined-table-type,Remove update elements from User-Defined Table Type?,,,
39,"['sql', 'postgresql', 'window-functions', 'sql-limit']","{'account_id': 396255, 'reputation': 2519, 'user_id': 759705, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/d3508115624f1a09e3c7cca99d003612?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/759705/andrew'}",True,18779,9630562.0,3,11,1647839950,1331275128,1562436388.0,9629953,CC BY-SA 4.0,https://stackoverflow.com/questions/9629953/postgresql-equivalent-for-top-n-with-ties-limit-with-ties,PostgreSQL equivalent for TOP n WITH TIES: LIMIT &quot;with ties&quot;?,,,
40,"['sql', 'tsql', 'database-cursor']","{'account_id': 464404, 'reputation': 8251, 'user_id': 867889, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/766cbf5cffe9872f58f00c994cd34a3f?s=256&d=identicon&r=PG', 'display_name': 'y.selivonchyk', 'link': 'https://stackoverflow.com/users/867889/y-selivonchyk'}",True,1209,9665757.0,6,4,1646923359,1331549002,1646923359.0,9665599,CC BY-SA 4.0,https://stackoverflow.com/questions/9665599/t-sql-request-selecting-tree-branch-from-the-table,T-SQL request. Selecting &quot;tree branch&quot; from the table,,,
41,"['sql', 'stored-procedures']","{'account_id': 1330445, 'reputation': 5, 'user_id': 1274481, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06ccbbcbf779e7170fa33c7252246ea6?s=256&d=identicon&r=PG', 'display_name': 'busha', 'link': 'https://stackoverflow.com/users/1274481/busha'}",True,2092,9741106.0,1,0,1646424520,1331915376,1646424520.0,9741011,CC BY-SA 4.0,https://stackoverflow.com/questions/9741011/potential-issue-with-aliasing-a-temp-table-within-a-sub-select-query,Potential issue with aliasing a temp table within a sub-select query,,,
42,"['sql', 'sqlite']","{'account_id': 944739, 'reputation': 24076, 'user_id': 972202, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/k5Gxr.png?s=256&g=1', 'display_name': 'sazr', 'link': 'https://stackoverflow.com/users/972202/sazr'}",True,18184,9755746.0,4,9,1646058063,1332041021,,9755741,CC BY-SA 3.0,https://stackoverflow.com/questions/9755741/vectors-lists-in-sqlite,Vectors/Lists in SQLite,,,
43,"['sql', 'sql-server', 'windows-7', 'vpn']","{'account_id': 356284, 'reputation': 2820, 'user_id': 695697, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/efda22b7d9ae058daab1f09faf4238ad?s=256&d=identicon&r=PG', 'display_name': 'pufos', 'link': 'https://stackoverflow.com/users/695697/pufos'}",True,15294,9672170.0,1,13,1645993125,1331573512,1507795697.0,9671904,,https://stackoverflow.com/questions/9671904/connect-to-sql-via-windows-authentication-over-vpn,connect to sql via windows authentication over vpn,,1630394484.0,Not suitable for this site
44,"['java', 'sql']","{'account_id': 1295250, 'reputation': 325, 'user_id': 1246475, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/c26721caea9eafb7e627e9e54a042a5a?s=256&d=identicon&r=PG', 'display_name': 'zairahCS', 'link': 'https://stackoverflow.com/users/1246475/zairahcs'}",True,35244,9587418.0,4,9,1644818798,1331049639,,9587287,CC BY-SA 3.0,https://stackoverflow.com/questions/9587287/java-sql-sqlexception-data-truncated-for-column-monthlyincome-at-row-1-error,java.sql.SQLException: Data truncated for column &#39;MonthlyIncome&#39; at row 1 error,,,
45,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 893097, 'reputation': 2081, 'user_id': 931002, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c4dc99f4099acdc697d7114eee554908?s=256&d=identicon&r=PG', 'display_name': 'tob88', 'link': 'https://stackoverflow.com/users/931002/tob88'}",True,47249,9666435.0,3,2,1644683305,1331552447,,9666362,CC BY-SA 3.0,https://stackoverflow.com/questions/9666362/automated-export-to-csv-using-sql-server-management-studio,Automated Export to CSV Using SQL Server Management Studio,,,
46,"['python', 'sql', 'pyodbc']","{'account_id': 27828, 'reputation': 382, 'user_id': 73807, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baae88ae606410cf36ca45f7af2c0620?s=256&d=identicon&r=PG', 'display_name': 'Matthew Glidden', 'link': 'https://stackoverflow.com/users/73807/matthew-glidden'}",True,16493,9915995.0,4,8,1643912233,1332969470,1336368639.0,9915788,CC BY-SA 3.0,https://stackoverflow.com/questions/9915788/how-to-get-a-sql-server-stored-procedure-return-value-using-pyodbc,How to get a SQL Server stored procedure return value using pyodbc?,,,
47,"['sql', 'directed-acyclic-graphs', 'transitive-closure-table']","{'account_id': 412272, 'reputation': 1599, 'user_id': 785251, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/1a258fab0581775ab9c6dce274990606?s=256&d=identicon&r=PG', 'display_name': 'NtscCobalt', 'link': 'https://stackoverflow.com/users/785251/ntsccobalt'}",True,3029,,4,6,1643762580,1331332705,,9641932,CC BY-SA 3.0,https://stackoverflow.com/questions/9641932/moving-in-closure-table-with-multiple-parents,Moving in Closure Table with Multiple Parents,,,
48,"['sql', 'sql-server-2008', 'sql-update']","{'account_id': 980255, 'reputation': 2396, 'user_id': 1000159, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/de7fb27643b663a4fd4e884ea17ea551?s=256&d=identicon&r=PG', 'display_name': 'dann.dev', 'link': 'https://stackoverflow.com/users/1000159/dann-dev'}",True,1370,9802375.0,3,1,1643215475,1332298583,,9798022,CC BY-SA 3.0,https://stackoverflow.com/questions/9798022/sql-update-same-query-different-results-each-time,"SQL Update, same query, different results each time",,,
