,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason
10,"['sql', 'django', 'sql-update']","{'account_id': 23716873, 'reputation': 91, 'user_id': 17737905, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwiF6FrPNI1r2CHHuoVYWkSuHtYdv-yBWb364U0=k-s256', 'display_name': 'Adarsh Srivastav', 'link': 'https://stackoverflow.com/users/17737905/adarsh-srivastav'}",False,26,1,0,1666708115,1645168533,71169644,CC BY-SA 4.0,https://stackoverflow.com/questions/71169644/update-in-db-column-vlaues-using-django-script,Update in DB column vlaues using django script,1666708115.0,,,
11,"['sql', 'snowflake-cloud-data-platform']","{'account_id': 23600807, 'reputation': 31, 'user_id': 17637315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c211fe82b29006d47a5db2ecdb6d2ba?s=256&d=identicon&r=PG', 'display_name': 'hpr', 'link': 'https://stackoverflow.com/users/17637315/hpr'}",True,2979,3,0,1666162161,1643732914,70944068,CC BY-SA 4.0,https://stackoverflow.com/questions/70944068/boolean-value-is-not-recognized-when-using-case-when,Boolean value is not recognized when using CASE WHEN,1643734769.0,,,
12,"['sql', 'sql-server', 'temp']","{'account_id': 8916556, 'reputation': 201, 'user_id': 6654904, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2c8cd1b5e9d83473bfc64f8b7fcebdce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anson', 'link': 'https://stackoverflow.com/users/6654904/anson'}",True,894,2,0,1666022567,1645626061,71238646,,https://stackoverflow.com/questions/71238646/sql-server-query-temporary-tables-in-new-query-windows,SQL Server: Query Temporary Tables in new query windows,1645629502.0,,1645628004.0,Duplicate
13,"['python', 'sql', 'api', 'sqlite']","{'account_id': 19887814, 'reputation': 11, 'user_id': 14570484, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcdedff5d24dd50170c6b4faac564166?s=256&d=identicon&r=PG&f=1', 'display_name': 'nullboyForINT', 'link': 'https://stackoverflow.com/users/14570484/nullboyforint'}",False,60,2,-1,1665517115,1644091785,71001751,CC BY-SA 4.0,https://stackoverflow.com/questions/71001751/making-lists-store-all-data-of-the-loop-and-not-only-last-one,Making lists store all data of the loop and not only last one,1665517115.0,,,
14,"['sql', 'ms-access', 'duplicates', 'ms-access-2010']","{'account_id': 24386866, 'reputation': 1, 'user_id': 18317496, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxpNBi2BgsIt_ZE-UwOTmxTYt3dBEq2Tg2pOWas=k-s256', 'display_name': 'Matthew L', 'link': 'https://stackoverflow.com/users/18317496/matthew-l'}",False,279,1,0,1664828088,1645895303,71278695,CC BY-SA 4.0,https://stackoverflow.com/questions/71278695/remove-duplicate-records-but-keep-the-oldest-record,Remove duplicate records but keep the oldest record,1645895617.0,,,
15,"['sql', 'reactjs']","{'account_id': 2574898, 'reputation': 93, 'user_id': 2232823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a266aa78a6fff573c80594f87fff72f?s=256&d=identicon&r=PG', 'display_name': 'Wesley', 'link': 'https://stackoverflow.com/users/2232823/wesley'}",True,433,1,1,1663876437,1645037688,71147728,CC BY-SA 4.0,https://stackoverflow.com/questions/71147728/need-to-check-a-checkbox-based-on-sql-data-in-a-react-project,Need to Check a checkbox based on SQL data in a React Project,1663876437.0,71148157.0,,
16,"['sql', 'postgresql', 'knex.js']","{'account_id': 12884363, 'reputation': 23, 'user_id': 9318406, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-8Kyf1iUs4o8/AAAAAAAAAAI/AAAAAAAABx0/ft3rs9pmB8g/photo.jpg?sz=256', 'display_name': 'Ankur Sharma', 'link': 'https://stackoverflow.com/users/9318406/ankur-sharma'}",False,158,0,0,1663082415,1645011825,71141239,CC BY-SA 4.0,https://stackoverflow.com/questions/71141239/create-new-object-for-joined-table-postgresql,Create new object for joined table postgresql,1645012162.0,,,
17,"['sql', 'sas', 'teradata']","{'account_id': 24346447, 'reputation': 1, 'user_id': 18282947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8fd9f9963df91bd9b130407e34ab7e26?s=256&d=identicon&r=PG', 'display_name': 'MindTraveler1', 'link': 'https://stackoverflow.com/users/18282947/mindtraveler1'}",False,320,2,0,1663057768,1645569799,71229235,CC BY-SA 4.0,https://stackoverflow.com/questions/71229235/toggle-comments-keyboard-shortcut-ctrl-does-not-work,Toggle Comments Keyboard Shortcut (CTRL + /) Does Not Work,1645606014.0,,,
18,['sql'],"{'account_id': 17540679, 'reputation': 332, 'user_id': 12722902, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDPc_g_wKyRrBr7Z9qygfHdFgcKLrJyjLEhEDJctg=k-s256', 'display_name': 'King', 'link': 'https://stackoverflow.com/users/12722902/king'}",True,67,2,-1,1662822651,1644783469,71104500,CC BY-SA 4.0,https://stackoverflow.com/questions/71104500/sql-match-table-and-multiple-columns,SQL Match table and multiple columns,1644797122.0,71104610.0,,
19,"['sql', 'oracle']","{'account_id': 22127773, 'reputation': 13, 'user_id': 16379819, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mpY1g.jpg?s=256&g=1', 'display_name': 'cloudySky', 'link': 'https://stackoverflow.com/users/16379819/cloudysky'}",True,152,2,0,1662726091,1645404531,71200103,CC BY-SA 4.0,https://stackoverflow.com/questions/71200103/what-does-the-error-single-row-subquery-returns-more-than-one-row-means-and-ho,What does the error &quot;single-row subquery returns more than one row&quot; means and how to fix it?,1645405450.0,71203810.0,,
20,"['sql', 'oracle', 'oracle11g', 'oracle10g', 'decode']","{'account_id': 20510860, 'reputation': 67, 'user_id': 15052663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec78445d96aefdc5cbd7d7a59c49d803?s=256&d=identicon&r=PG&f=1', 'display_name': 'Girik Garg', 'link': 'https://stackoverflow.com/users/15052663/girik-garg'}",False,54,1,1,1662266953,1644658654,71090663,,https://stackoverflow.com/questions/71090663/using-decode-statement-in-sql,Using DECODE Statement in SQL,1662266953.0,,1644664325.0,Not suitable for this site
21,"['sql', 'oracle']","{'account_id': 22050814, 'reputation': 133, 'user_id': 16315136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9da309a098dbfd0bead924ebfe6ef88?s=256&d=identicon&r=PG&f=1', 'display_name': 'Florin', 'link': 'https://stackoverflow.com/users/16315136/florin'}",True,93,2,1,1661980994,1645777970,71263104,CC BY-SA 4.0,https://stackoverflow.com/questions/71263104/number-of-days-for-each-project-together-with-start-date-and-end-date-for-each-p,Number of days for each project together with start date and end date for each project,1645782797.0,71263251.0,,
22,"['sql', 'db2']","{'account_id': 18923210, 'reputation': 151, 'user_id': 13806869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/104b7468ce90809c9a45008992f8040a?s=256&d=identicon&r=PG&f=1', 'display_name': 'SRJCoding', 'link': 'https://stackoverflow.com/users/13806869/srjcoding'}",False,109,4,0,1661779646,1643893668,70971857,CC BY-SA 4.0,https://stackoverflow.com/questions/70971857/how-to-count-distinct-combinations-of-values-across-multiple-columns,How to count distinct combinations of values across multiple columns?,1643985483.0,,,
23,"['sql', 'postgresql', 'thingsboard']","{'account_id': 15819033, 'reputation': 25, 'user_id': 11413865, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-fu2DnKF0SVA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf_fhTuMmuom3cAHy8Lfv0oAlY00Q/mo/photo.jpg?sz=256', 'display_name': 'kvgr deepika', 'link': 'https://stackoverflow.com/users/11413865/kvgr-deepika'}",True,1503,2,1,1661598455,1644746919,71099632,CC BY-SA 4.0,https://stackoverflow.com/questions/71099632/postgresql-status-is-active-and-exited,Postgresql status is active and exited,1644747522.0,,,
24,"['python', 'sql', 'sqlalchemy']","{'account_id': 8912675, 'reputation': 1, 'user_id': 6652269, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d5325fe0bcd315dcc92f1839978ac71?s=256&d=identicon&r=PG&f=1', 'display_name': 'ziceweek', 'link': 'https://stackoverflow.com/users/6652269/ziceweek'}",False,59,1,0,1661454716,1645708205,71252500,CC BY-SA 4.0,https://stackoverflow.com/questions/71252500/how-to-implement-sql-like-select-a-from-table1-where-a-b-in-1-1-2-2,"how to implement sql like &quot;select a from table1 where (a,b) in ( (1,1),(2,2) )&quot; in sqlalchemy",1645708238.0,,,
25,"['sql', 'sqlalchemy']","{'account_id': 24396895, 'reputation': 1, 'user_id': 18326157, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyEMMUY2BCygc10NwjrTiGjD1j4C0f1kxSA5Il8=k-s256', 'display_name': 'codeRider', 'link': 'https://stackoverflow.com/users/18326157/coderider'}",True,145,1,0,1661337906,1645987781,71287583,CC BY-SA 4.0,https://stackoverflow.com/questions/71287583/how-to-write-a-conditional-filter-query-in-sqlalchemy,How to write a conditional filter query in SQLAlchemy,1661337906.0,71287970.0,,
26,"['sql', 'sql-server', 'stored-procedures']","{'account_id': 11723965, 'reputation': 343, 'user_id': 8581957, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://graph.facebook.com/1692295144138625/picture?type=large', 'display_name': 'Angus Gray', 'link': 'https://stackoverflow.com/users/8581957/angus-gray'}",True,324,2,0,1661202263,1644944443,71130455,CC BY-SA 4.0,https://stackoverflow.com/questions/71130455/set-date-parameter-default-to-dynamically-calculated-value,Set DATE parameter default to dynamically calculated value,1661202263.0,71130514.0,,
27,"['python', 'sql', 'apache-spark', 'pyspark', 'adb']","{'account_id': 24250617, 'reputation': 21, 'user_id': 18201656, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiVgkWTKYph26IXa5qh72ADx3F97hJgwoehueBs=k-s256', 'display_name': 'manasa k', 'link': 'https://stackoverflow.com/users/18201656/manasa-k'}",False,648,1,2,1661153238,1644825241,71108605,CC BY-SA 4.0,https://stackoverflow.com/questions/71108605/recursive-view-error-while-using-spark-3-2-0-version,Recursive view error while using spark 3.2.0 version,1644916112.0,,,
28,"['sql', 'binary-search-tree']","{'account_id': 24350186, 'reputation': 21, 'user_id': 18286123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/351027ebbb1e19671fab79d641d6354b?s=256&d=identicon&r=PG', 'display_name': 'Abhishek Mishra', 'link': 'https://stackoverflow.com/users/18286123/abhishek-mishra'}",True,712,3,-1,1660810303,1645871743,71275925,CC BY-SA 4.0,https://stackoverflow.com/questions/71275925/solution-of-hackerrank-binary-tree-nodes-question,Solution of hackerrank Binary Tree Nodes question,,,,
29,"['sql', 'postgresql']","{'account_id': 1394768, 'reputation': 1806, 'user_id': 1324765, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/49dbfd8834d69e780c017b8dc9e391e0?s=256&d=identicon&r=PG', 'display_name': 'ZelelB', 'link': 'https://stackoverflow.com/users/1324765/zelelb'}",True,294,2,0,1659967010,1643996324,70990593,CC BY-SA 4.0,https://stackoverflow.com/questions/70990593/how-to-write-case-when-in-where-clause-in-postgres,How to write CASE WHEN in WHERE Clause in Postgres?,1643996988.0,70990625.0,,
30,"['sql', 'pyspark', 'singlestore']","{'account_id': 5913382, 'reputation': 656, 'user_id': 4652875, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/ZfN3v.jpg?s=256&g=1', 'display_name': 'Neelesh', 'link': 'https://stackoverflow.com/users/4652875/neelesh'}",False,58,1,1,1659822674,1645802803,71268077,CC BY-SA 4.0,https://stackoverflow.com/questions/71268077/singlestore-and-spark-handling-newline-character,Singlestore and Spark: handling newline character,,,,
31,"['python', 'sql', 'sql-server', 'sql-insert', 'commit']","{'account_id': 20210818, 'reputation': 7, 'user_id': 14823635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38cdaea7e734829bed6f4d9b0d5b58ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'JRandall26', 'link': 'https://stackoverflow.com/users/14823635/jrandall26'}",False,491,1,0,1659779980,1645451120,71207377,CC BY-SA 4.0,https://stackoverflow.com/questions/71207377/pyodbc-sql-insert-query-not-working-but-no-error,Pyodbc SQL INSERT query not working but no error,1645459317.0,,,
32,"['sql', 'sqlite', 'for-loop', 'foreach', 'subquery']","{'account_id': 13480154, 'reputation': 382, 'user_id': 10863380, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/735aaf84453457136628fa4b2b5f00be?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex A.', 'link': 'https://stackoverflow.com/users/10863380/alex-a'}",True,40,1,0,1659755201,1644549448,71074952,CC BY-SA 4.0,https://stackoverflow.com/questions/71074952/how-to-execute-a-query-with-argument-substitution-from-a-row-in-another-table,How to execute a query with argument substitution from a row in another table?,1644555836.0,73256879.0,,
33,"['sql', 'sql-server']","{'account_id': 15219251, 'reputation': 57, 'user_id': 10981623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c55690ceee6fab506ee19d9424d805ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eric.P', 'link': 'https://stackoverflow.com/users/10981623/eric-p'}",True,87,1,0,1658859503,1645231488,71181403,CC BY-SA 4.0,https://stackoverflow.com/questions/71181403/how-to-enable-the-summary-tab-showing-above-in-each-query-in-sql-server-manageme,How to enable the summary tab showing above in each query in SQL Server Management Studio,1645234366.0,73128055.0,,
34,"['sql', 'data-warehouse', 'azure-synapse']","{'account_id': 20738748, 'reputation': 179, 'user_id': 15228973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f70821efdab27812d6a03efb31d578e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ken Masters', 'link': 'https://stackoverflow.com/users/15228973/ken-masters'}",True,410,1,0,1658757755,1645352953,71193490,CC BY-SA 4.0,https://stackoverflow.com/questions/71193490/how-to-set-seed-value-and-incremental-value-for-identity-column-in-azure-synapse,How to set seed value and incremental value for identity column in Azure Synapse?,1658757755.0,71195235.0,,
35,"['sql', 'azure-data-factory', 'azure-synapse']","{'account_id': 20738748, 'reputation': 179, 'user_id': 15228973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f70821efdab27812d6a03efb31d578e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ken Masters', 'link': 'https://stackoverflow.com/users/15228973/ken-masters'}",True,312,1,2,1658740959,1645092285,71156019,CC BY-SA 4.0,https://stackoverflow.com/questions/71156019/how-to-troubleshoot-suspended-queries-in-azure-synapse,How to troubleshoot suspended queries in Azure Synapse?,1658740959.0,,,
36,"['javascript', 'sql', 'node.js', 'arrays', 'slice']","{'account_id': 23114327, 'reputation': 91, 'user_id': 18150573, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XOU2n.jpg?s=256&g=1', 'display_name': 'young_protokaa42', 'link': 'https://stackoverflow.com/users/18150573/young-protokaa42'}",True,81,3,1,1658727886,1645010082,71140790,CC BY-SA 4.0,https://stackoverflow.com/questions/71140790/cant-overwrite-javascript-array,Can&#39;t overwrite javascript array,1658727886.0,71141322.0,,
37,"['python', 'sql', 'django', 'postgresql', 'exception']","{'account_id': 20980208, 'reputation': 59, 'user_id': 15415227, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj0SYoUjAqAPGKpBay62_coTx93FNxB3cG0MeJXhQ=k-s256', 'display_name': 'Francesco M', 'link': 'https://stackoverflow.com/users/15415227/francesco-m'}",True,2876,2,5,1658602527,1645349502,71193066,CC BY-SA 4.0,https://stackoverflow.com/questions/71193066/django-db-utils-programmingerror-column-c-relispartition-does-not-exist,django.db.utils.ProgrammingError: column c.relispartition does not exist,,,,
38,"['mysql', 'sql', 'exception', 'compiler-errors', 'runtime-error']","{'account_id': 22729017, 'reputation': 23, 'user_id': 17617579, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiH6g0OT97pGZEWwUg8v5F-asNpgC-_hhgk_q6atA=k-s256', 'display_name': 'harsha lohana', 'link': 'https://stackoverflow.com/users/17617579/harsha-lohana'}",True,144,2,-1,1657829698,1643778810,70950784,CC BY-SA 4.0,https://stackoverflow.com/questions/70950784/what-is-the-diffrence-between-error-and-exception,what is the diffrence between error and exception,,70950832.0,,
39,"['mysql', 'sql', 'database', 'date']","{'account_id': 19935825, 'reputation': 656, 'user_id': 14608529, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-om1dTKdA180/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck3ESmzm_mNeNrzmUllM6Sl0upKWQ/s96-c/photo.jpg?sz=256', 'display_name': 'Ricardo Francois', 'link': 'https://stackoverflow.com/users/14608529/ricardo-francois'}",True,425,1,3,1657696450,1645577870,71230156,CC BY-SA 4.0,https://stackoverflow.com/questions/71230156/how-to-aggregate-by-month-given-start-date-and-end-date,How to aggregate by month given start date and end date?,1657696450.0,71230226.0,,
40,"['php', 'mysql', 'sql', 'arrays']","{'account_id': 19355773, 'reputation': 21, 'user_id': 14152133, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi9-CnbtgvUF6cCJxt2YRFjFk-WCUzhgQLK6g50bQ=k-s256', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/14152133/jeff'}",False,209,2,0,1657563281,1645810166,71269579,,https://stackoverflow.com/questions/71269579/how-to-fetch-data-from-mysql-as-array-of-arrays,How to fetch data from mysql as array of arrays,1645810250.0,,1657582078.0,Duplicate
41,"['javascript', 'java', 'html', 'css', 'sql']","{'account_id': 24351070, 'reputation': 1, 'user_id': 18286888, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27846547ffd98cb52588130fccc1e7fd?s=256&d=identicon&r=PG', 'display_name': 'JnrWebDev', 'link': 'https://stackoverflow.com/users/18286888/jnrwebdev'}",False,184,1,0,1657557838,1645620990,71237362,CC BY-SA 4.0,https://stackoverflow.com/questions/71237362/i-want-to-create-a-dynamic-and-interactive-donut-chart-javascript-css,I want to create a dynamic and interactive donut chart (javascript &amp; css ),1645626266.0,,,
42,"['sql', 'oracle', 'pivot']","{'account_id': 24152867, 'reputation': 1, 'user_id': 18117459, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJytNeHCcxqrWDMz6TSFjJXOB0Oy1z3cq3oIeirt=k-s256', 'display_name': 'Aman Kumar Singh', 'link': 'https://stackoverflow.com/users/18117459/aman-kumar-singh'}",True,31,2,0,1657542468,1643963752,70983462,CC BY-SA 4.0,https://stackoverflow.com/questions/70983462/i-want-to-summarize-my-output-in-a-single-row-based-on-one-column,I want to summarize my output in a single row based on one column,1657542468.0,,,
43,"['sql', 'google-bigquery', 'tagging']","{'account_id': 21320278, 'reputation': 1, 'user_id': 15693570, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjyJVFNhoV-oCO8NRQFfrZ3eL0Zez0gwXI0-a6_WQ=k-s256', 'display_name': 'adeel shoukat', 'link': 'https://stackoverflow.com/users/15693570/adeel-shoukat'}",False,30,1,0,1657510313,1643721801,70941298,CC BY-SA 4.0,https://stackoverflow.com/questions/70941298/weekly-active-or-lapsing-status-in-bigquery,Weekly active or lapsing status in BigQuery,1657510313.0,,,
44,"['sql', 'snowflake-cloud-data-platform']","{'account_id': 7766729, 'reputation': 911, 'user_id': 5877690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5b3a35a2d74d29c303d3204df98140c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/5877690/simon'}",True,357,2,0,1657092041,1645014640,71141914,CC BY-SA 4.0,https://stackoverflow.com/questions/71141914/drop-schemas-based-on-pattern-match-in-snowflake,Drop schemas based on pattern match in Snowflake,,71142323.0,,
45,"['sql', 'postgresql']","{'account_id': 15190612, 'reputation': 15, 'user_id': 10961411, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Rb-9Qx5acA8/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYWTYGkzS9Hseb6eofS5iLRoC2G8Q/mo/photo.jpg?sz=256', 'display_name': 'plepleple', 'link': 'https://stackoverflow.com/users/10961411/plepleple'}",True,49,1,0,1656724601,1643809362,70956694,CC BY-SA 4.0,https://stackoverflow.com/questions/70956694/postgres-function-assiging-results-from-built-in-function-to-variable,Postgres function: assiging results from built-in function to variable,1656724601.0,70956801.0,,
46,"['sql', 'postgresql']","{'account_id': 24227060, 'reputation': 13, 'user_id': 18181391, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc5f7c353b1e85642db8b3f4e2c7806e?s=256&d=identicon&r=PG', 'display_name': 'Matthieu', 'link': 'https://stackoverflow.com/users/18181391/matthieu'}",True,2955,1,1,1656724513,1644589782,71081747,CC BY-SA 4.0,https://stackoverflow.com/questions/71081747/no-operator-matches-the-given-name-and-argument-types-you-might-need-to-add-exp,No operator matches the given name and argument types. You might need to add explicit type casts -- PostgreSQL 14.1,1656724513.0,71081839.0,,
