,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason
12,"['sql', 'sql-server', 'oracle']","{'account_id': 8035006, 'reputation': 377, 'user_id': 6058455, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/shogt.png?s=256&g=1', 'display_name': 'PURWU', 'link': 'https://stackoverflow.com/users/6058455/purwu'}",True,1393,1,3,1662585493,1563649642,57127775,CC BY-SA 4.0,https://stackoverflow.com/questions/57127775/how-to-fix-error-catastrophic-failure-cannot-fetch-a-row-from-ole-db-provider,How to fix error &quot;Catastrophic failure. Cannot fetch a row from OLE DB provider &quot;OraOLEDB.Oracle&quot; for linked server&quot;,,1563653077.0,,
13,"['sql', 'sql-server']","{'account_id': 13221921, 'reputation': 109, 'user_id': 9548370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da0b09a8e4e89622b60a61397209c072?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robertuzzo', 'link': 'https://stackoverflow.com/users/9548370/robertuzzo'}",True,14814,3,4,1662564093,1563642995,57126965,CC BY-SA 4.0,https://stackoverflow.com/questions/57126965/order-by-1-2-3-4,"ORDER BY 1,2,3,4",57127151.0,1567762272.0,,
14,"['sql', 'h2']","{'account_id': 11939162, 'reputation': 83, 'user_id': 8736560, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1667487456655749/picture?type=large', 'display_name': 'misolo89', 'link': 'https://stackoverflow.com/users/8736560/misolo89'}",True,10176,4,1,1662492216,1562074024,56853583,CC BY-SA 4.0,https://stackoverflow.com/questions/56853583/how-to-fix-h2-syntax-error-in-sql-statement,How to fix H2 Syntax error in SQL statement?,56862237.0,1562134824.0,,
15,"['sql', 'sql-server', 'full-text-search']","{'account_id': 5238264, 'reputation': 1, 'user_id': 4186179, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000516925775/picture?type=large', 'display_name': 'Crist Yonathan Effendi', 'link': 'https://stackoverflow.com/users/4186179/crist-yonathan-effendi'}",False,43,0,0,1662047529,1563282491,57058007,CC BY-SA 4.0,https://stackoverflow.com/questions/57058007/sql-server-n-wildcard-in-contains-problem,SQL Server &quot;n*&quot; wildcard in contains problem,,1662047529.0,,
16,"['sql', 'sql-server']","{'account_id': 14022861, 'reputation': 21, 'user_id': 10128682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84911cf55b8bce008b5f6ececebb4813?s=256&d=identicon&r=PG&f=1', 'display_name': 'priyesh a', 'link': 'https://stackoverflow.com/users/10128682/priyesh-a'}",True,6667,4,0,1661510005,1563901567,57169092,CC BY-SA 4.0,https://stackoverflow.com/questions/57169092/adding-hyphen-in-a-column-in-sql-table,Adding hyphen in a column in sql table,57169203.0,1563902246.0,,
17,"['sql', 'regex', 'oracle']","{'account_id': 16360232, 'reputation': 1, 'user_id': 11816100, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fbf4019bede56925d3c6a08f435e458?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11816100', 'link': 'https://stackoverflow.com/users/11816100/user11816100'}",False,177,1,0,1661289484,1563739695,57136611,CC BY-SA 4.0,https://stackoverflow.com/questions/57136611/how-is-empty-string-and-space-treated-in-regular-expression,How is empty string and space treated in regular expression?,,1661289484.0,,
18,"['sql', 'xml', 'oracle', 'xmltype']","{'account_id': 16261228, 'reputation': 11, 'user_id': 11742568, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/471beebb489b4e98273e836203855261?s=256&d=identicon&r=PG&f=1', 'display_name': 'user184819', 'link': 'https://stackoverflow.com/users/11742568/user184819'}",False,452,0,1,1660908000,1562311576,56898414,CC BY-SA 4.0,https://stackoverflow.com/questions/56898414/export-create-xml-file-from-sql-oracle,Export/Create XML File from SQL Oracle,,1562313890.0,,
19,"['sql', 'sql-server', 'tsql', 'sql-server-2016', 'crystal-reports-2008']","{'account_id': 15143639, 'reputation': 21, 'user_id': 10927985, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-CqhwUa9iBxA/AAAAAAAAAAI/AAAAAAAAAK8/v-5PNoEomZM/photo.jpg?sz=256', 'display_name': 'Chung Will', 'link': 'https://stackoverflow.com/users/10927985/chung-will'}",True,66,5,0,1660081639,1563879004,57162433,CC BY-SA 4.0,https://stackoverflow.com/questions/57162433/im-trying-to-take-a-record-from-for-example-row-1-and-insert-it-into-row-3,"I&#39;m trying to take a record from, for example row 1 and insert it into row 3",,1660081639.0,,
20,"['c#', 'sql', 'postgresql', 'linq', 'asp.net-core']","{'account_id': 12409025, 'reputation': 971, 'user_id': 9042256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/842cbd80d238af6bf9464e6ee58d8360?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ramesh', 'link': 'https://stackoverflow.com/users/9042256/ramesh'}",False,2638,6,0,1659819944,1562822084,56982023,CC BY-SA 4.0,https://stackoverflow.com/questions/56982023/how-to-prevent-multiple-users-to-update-a-record-at-the-same-time-using-linq,How to prevent multiple users to update a record at the same time using LINQ,,1659819944.0,,
21,"['sql', 'sql-server']","{'account_id': 4347672, 'reputation': 2557, 'user_id': 3549177, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'nick', 'link': 'https://stackoverflow.com/users/3549177/nick'}",True,2021,2,2,1659078082,1563300688,57063193,CC BY-SA 4.0,https://stackoverflow.com/questions/57063193/remove-leading-or-trailing-cr-lf-tab-and-whitespaces-in-sql-server-2016,"Remove leading or trailing CR LF, Tab and Whitespaces in SQL Server 2016",,,,
22,"['sql', 'statistics', 'google-bigquery', 'regression', 'standard-error']","{'account_id': 381652, 'reputation': 1328, 'user_id': 736443, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/469856eb411eaf4d29d6aa5186e184d2?s=256&d=identicon&r=PG', 'display_name': 'Jim Crozier', 'link': 'https://stackoverflow.com/users/736443/jim-crozier'}",True,476,1,1,1659026365,1562867499,56994867,CC BY-SA 4.0,https://stackoverflow.com/questions/56994867/get-standard-errors-in-bigquery-ml-linear-regression,Get standard errors in BigQuery ML linear regression,73156325.0,,,
23,"['mysql', 'sql', 'stored-procedures', 'parameters', 'stored-functions']","{'account_id': 11978337, 'reputation': 11, 'user_id': 8764857, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07cfe7a66a5413860f9e617ebba2391c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tuene', 'link': 'https://stackoverflow.com/users/8764857/tuene'}",False,270,1,0,1658617094,1563713981,57133466,CC BY-SA 4.0,https://stackoverflow.com/questions/57133466/how-to-create-a-sql-select-resultset-with-input-parameters,How to create a SQL Select-resultset with input parameters,,1658617094.0,,
24,"['c++', 'sql', 'qt', 'qstandarditemmodel']","{'account_id': 15515026, 'reputation': 83, 'user_id': 11192820, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-8Yr4YZ0fNPk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf5Rbsa8mWKFigeyyauCF6xaC8Qsg/mo/photo.jpg?sz=256', 'display_name': 'ratloser', 'link': 'https://stackoverflow.com/users/11192820/ratloser'}",True,72,1,0,1658616989,1563737456,57136319,CC BY-SA 4.0,https://stackoverflow.com/questions/57136319/way-to-save-integers-in-a-model-compatible-with-qstyleditemdelegate,"Way to save integers in a model, compatible with QStyledItemDelegate?",70674397.0,1658616989.0,,
25,"['mysql', 'sql']","{'account_id': 5756767, 'reputation': 8671, 'user_id': 4544413, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e76680e93b59e0f38238f5a0c47d1ca3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luis Ramon Ramirez Rodriguez', 'link': 'https://stackoverflow.com/users/4544413/luis-ramon-ramirez-rodriguez'}",True,581,1,0,1658506558,1564094465,57211000,CC BY-SA 4.0,https://stackoverflow.com/questions/57211000/update-a-mysql-on-a-from-a-mapping-values-on-another-table,Update a MySQL on a from a mapping values on another table,57211014.0,1658506558.0,,
26,"['c++', 'sql', 'qt', 'qt5', 'qtableview']","{'account_id': 11625497, 'reputation': 21, 'user_id': 8843806, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/023beb3d30ff2ff46d389c6697bc8e53?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tech_Enthusiast', 'link': 'https://stackoverflow.com/users/8843806/tech-enthusiast'}",True,409,1,1,1658407250,1562996697,57016509,CC BY-SA 4.0,https://stackoverflow.com/questions/57016509/how-to-select-next-row-automatically-in-qt-tableview-whenever-a-pushbutton-is-pr,How to select next row automatically in Qt tableView whenever a pushbutton is pressed?,57034814.0,1563069465.0,,
27,"['sql', 'node.js', 'postgresql', 'sequelize.js']","{'account_id': 3106206, 'reputation': 8160, 'user_id': 2628921, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://graph.facebook.com/510986610/picture?type=large', 'display_name': 'SBB', 'link': 'https://stackoverflow.com/users/2628921/sbb'}",True,4915,3,7,1657086963,1562942833,57009357,CC BY-SA 4.0,https://stackoverflow.com/questions/57009357/sequelize-postgres-how-to-use-on-conflict-for-unique,Sequelize Postgres - How to use ON CONFLICT for unique?,65103210.0,1606890601.0,,
28,"['sql', 'oracle', 'plsql']","{'account_id': 11642331, 'reputation': 87, 'user_id': 8526321, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2000534650182490/picture?type=large', 'display_name': 'Richard Matriche', 'link': 'https://stackoverflow.com/users/8526321/richard-matriche'}",True,717,4,1,1656679057,1564264620,57236364,CC BY-SA 4.0,https://stackoverflow.com/questions/57236364/execute-query-depending-of-oracle-version,Execute query depending of Oracle version,57242475.0,1564333354.0,,
29,"['sql', 'json', 'sql-server', 'tsql']","{'account_id': 13494358, 'reputation': 145, 'user_id': 9735637, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DX9SifshwHE/AAAAAAAAAAI/AAAAAAAAAnw/SRjSb4RmHuA/photo.jpg?sz=256', 'display_name': 'Younus Mohammed', 'link': 'https://stackoverflow.com/users/9735637/younus-mohammed'}",True,13239,1,7,1655789215,1564331508,57242858,CC BY-SA 4.0,https://stackoverflow.com/questions/57242858/remove-backslashes-from-json-sql-query,Remove backslashes from JSON SQL Query,,1655789215.0,,
30,"['sql', 'partitioning', 'multi-tenant']","{'account_id': 9933179, 'reputation': 111, 'user_id': 7352353, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/114bfabb1c40f3c29dbde384aaa328e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Astroboy', 'link': 'https://stackoverflow.com/users/7352353/astroboy'}",False,438,0,2,1654559703,1563971351,57182980,CC BY-SA 4.0,https://stackoverflow.com/questions/57182980/multi-tenant-based-partitioning,Multi-tenant based partitioning,,1563974298.0,,
31,"['sql', 'oracle']","{'account_id': 535315, 'reputation': 329, 'user_id': 904876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14727c59668f149ef21329a42519ca17?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mansi Raval', 'link': 'https://stackoverflow.com/users/904876/mansi-raval'}",True,72,2,1,1653304143,1563449029,57093337,CC BY-SA 4.0,https://stackoverflow.com/questions/57093337/results-for-in-and-exists,Results for IN and EXISTS,57093356.0,1653304143.0,,
32,"['sql', 'oracle', 'sql-in']","{'account_id': 535315, 'reputation': 329, 'user_id': 904876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14727c59668f149ef21329a42519ca17?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mansi Raval', 'link': 'https://stackoverflow.com/users/904876/mansi-raval'}",True,66,2,1,1653303914,1564041224,57196933,CC BY-SA 4.0,https://stackoverflow.com/questions/57196933/behavior-of-in-in-oracle,Behavior of IN in Oracle,57197056.0,1653303914.0,,
33,"['sql', 'sql-delete']","{'account_id': 15025642, 'reputation': 120, 'user_id': 10845583, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-3a6JmuW6DFw/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwca81X3N_lQyQQvH_Ql0OS1sR-Q2sA/mo/photo.jpg?sz=256', 'display_name': 'Mr Josh', 'link': 'https://stackoverflow.com/users/10845583/mr-josh'}",True,2767,3,0,1652615292,1562935698,57007324,CC BY-SA 4.0,https://stackoverflow.com/questions/57007324/how-to-delete-rows-which-have-names-starting-with-a-d,How to delete rows which have names starting with [a-d],,1562942311.0,,
34,"['sql', 'database', 'postgresql', 'recursion', 'hierarchy']","{'account_id': 1719671, 'reputation': 1018, 'user_id': 5593189, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f4c1b292f114ac9b92d1e332e511903e?s=256&d=identicon&r=PG', 'display_name': 'user1575921', 'link': 'https://stackoverflow.com/users/5593189/user1575921'}",False,92,1,1,1652325305,1562867812,56994942,CC BY-SA 4.0,https://stackoverflow.com/questions/56994942/recursive-tree-as-a-list-array-items-in-a-new-attribute-value-child,recursive tree as a list (array items) in a new attribute value child,,1562894748.0,,
35,"['java', 'sql', 'eclipse', 'maven', 'derby']","{'account_id': 16208580, 'reputation': 59, 'user_id': 11703199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bbe4e0a32bb3b51afd8100af7edebbe?s=256&d=identicon&r=PG&f=1', 'display_name': 'leccepen', 'link': 'https://stackoverflow.com/users/11703199/leccepen'}",False,64,0,0,1651213433,1562131661,56863424,CC BY-SA 4.0,https://stackoverflow.com/questions/56863424/no-suitable-driver-found-for-jdbc-by-java-9-0-4-and-derby-10-14-2-0-and-maven,No suitable driver found for jdbc by Java 9.0.4 and Derby 10.14.2.0 and Maven,,1651213433.0,,
36,"['c#', 'sql', 'windows-7']","{'account_id': 16183016, 'reputation': 21, 'user_id': 11683996, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ADkFmNdH5q0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rczPvzvzDJoYurkvPbaXBPjfoki6A/mo/photo.jpg?sz=256', 'display_name': 'No Name', 'link': 'https://stackoverflow.com/users/11683996/no-name'}",False,154,0,0,1651207837,1562091346,56858085,CC BY-SA 4.0,https://stackoverflow.com/questions/56858085/asp-net-exception-error-from-sql-server-windows-authentication-login,ASP.NET Exception Error From SQL Server Windows Authentication Login,,1651207837.0,,
37,"['sql', 'db2']","{'account_id': 10334481, 'reputation': 346, 'user_id': 7623144, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10208973913244447/picture?type=large', 'display_name': 'Rodolfo BocaneGra', 'link': 'https://stackoverflow.com/users/7623144/rodolfo-bocanegra'}",True,2837,5,1,1650406210,1563675600,57129911,CC BY-SA 4.0,https://stackoverflow.com/questions/57129911/how-to-select-rows-that-are-not-in-table-b-but-theyre-in-table-a-left-join,How to select rows that are not in table B but they&#39;re in table A ( left join ),57129921.0,1563732117.0,,
38,"['sql', 'postgresql', 'greatest-n-per-group']","{'account_id': 15268261, 'reputation': 13, 'user_id': 11016173, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-fQ9D4LN_Kso/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMAFQ378MHWSIQw2zfFu8k9GDRGNQ/mo/photo.jpg?sz=256', 'display_name': 'Otgon-Erdene Munkhbaatar', 'link': 'https://stackoverflow.com/users/11016173/otgon-erdene-munkhbaatar'}",True,115,2,1,1649410782,1564364613,57246321,CC BY-SA 4.0,https://stackoverflow.com/questions/57246321/get-combined-row-from-multiple-tables,Get combined row from multiple tables,57247040.0,1564374321.0,,
39,"['sql', 'sql-server']","{'account_id': 14475999, 'reputation': 1, 'user_id': 10456630, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-upy3vTrZPGw/AAAAAAAAAAI/AAAAAAAAABY/1tGyirnGylA/photo.jpg?sz=256', 'display_name': 'malwande', 'link': 'https://stackoverflow.com/users/10456630/malwande'}",True,6804,2,0,1649358067,1562312632,56898689,CC BY-SA 4.0,https://stackoverflow.com/questions/56898689/restore-of-database-databasename-failed-microsoft-sqlserver-management-relat,Restore of database &#39;DatabaseName&#39; failed. (Microsoft.SqlServer.Management.RelationalEngineTasks),,1562317734.0,,
40,"['sql', 'postgresql', 'transpose', 'crosstab', 'unpivot']","{'account_id': 13869257, 'reputation': 120, 'user_id': 11736492, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09f2f76d3ef5d849a258f240262558c7?s=256&d=identicon&r=PG&f=1', 'display_name': 'prm', 'link': 'https://stackoverflow.com/users/11736492/prm'}",True,919,1,3,1648423810,1562187990,56877924,CC BY-SA 4.0,https://stackoverflow.com/questions/56877924/transpose-single-row-with-multiple-columns-into-multiple-rows-of-two-columns,Transpose single row with multiple columns into multiple rows of two columns,56878197.0,1562190120.0,,
41,"['sql', 'postgresql', 'enums', 'denormalization']","{'account_id': 16280380, 'reputation': 123, 'user_id': 11756507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b310023cb6d03cf28c258d102531b60?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/11756507/jeff'}",True,7591,2,12,1648338791,1562619178,56942421,CC BY-SA 4.0,https://stackoverflow.com/questions/56942421/how-can-i-add-a-new-value-to-an-enum-in-postgres-without-locking-the-table,How can I add a new value to an ENUM in Postgres without locking the table?,56942796.0,1562621498.0,,
42,"['sql', 'oracle', 'postgresql']","{'account_id': 229484, 'reputation': 5274, 'user_id': 875485, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c691690bffee6e9a8baebc9af8e579ec?s=256&d=identicon&r=PG', 'display_name': 'jFrenetic', 'link': 'https://stackoverflow.com/users/875485/jfrenetic'}",True,587,3,1,1648246137,1562611689,56940922,CC BY-SA 4.0,https://stackoverflow.com/questions/56940922/select-only-rows-with-column-value-if-matches-exist-or-column-is-null-otherwi,"Select only rows with COLUMN=&lt;value&gt; if matches exist, or COLUMN IS NULL otherwise",,,,
43,"['sql', '.net', 'sql-server']","{'account_id': 10241602, 'reputation': 464, 'user_id': 7558856, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ONWV7.jpg?s=256&g=1', 'display_name': 'eDonkey', 'link': 'https://stackoverflow.com/users/7558856/edonkey'}",False,473,0,1,1648193962,1563527201,57109093,CC BY-SA 4.0,https://stackoverflow.com/questions/57109093/manual-byte-input-to-sql-server,Manual byte[] input to SQL Server,,1648193962.0,,
44,"['mysql', 'sql', 'node.js', 'express', 'sequelize.js']","{'account_id': 15302193, 'reputation': 321, 'user_id': 11040179, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jr6Pa.jpg?s=256&g=1', 'display_name': 'cool', 'link': 'https://stackoverflow.com/users/11040179/cool'}",True,10592,3,5,1647568319,1562486841,56920376,CC BY-SA 4.0,https://stackoverflow.com/questions/56920376/using-replacements-with-sequelize-literal,using replacements with sequelize.literal(),56920625.0,,,
45,"['mysql', 'sql', 'python-3.x']","{'account_id': 16302506, 'reputation': 45, 'user_id': 11798372, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a181e07c04332eda9324f5f759cd9a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'i have no name', 'link': 'https://stackoverflow.com/users/11798372/i-have-no-name'}",True,5663,1,0,1647487046,1563851068,57156097,CC BY-SA 4.0,https://stackoverflow.com/questions/57156097/how-to-insert-an-array-into-database-in-python,how to insert an array into database in python?,,1563854031.0,,
46,"['sql', 'postgresql', 'function', 'union']","{'account_id': 14362455, 'reputation': 730, 'user_id': 10374425, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/--YB_KZl4maM/AAAAAAAAAAI/AAAAAAAAAMU/i5E22qzXSo8/photo.jpg?sz=256', 'display_name': 'Ga&#235;tan', 'link': 'https://stackoverflow.com/users/10374425/ga%c3%abtan'}",False,1976,2,1,1646875844,1562330323,56903233,CC BY-SA 4.0,https://stackoverflow.com/questions/56903233/postgresql-function-to-query-across-multiple-databases,PostgreSQL: function to query across multiple databases,,,,
