,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
12,"['javascript', 'mysql', 'sql', 'node.js']","{'account_id': 25643903, 'reputation': 46, 'user_id': 19412289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/320578712c277592d77ee1667c7acc8b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sahil Mangukiya', 'link': 'https://stackoverflow.com/users/19412289/sahil-mangukiya'}",True,49,2,-1,1667890864,1662804687,1667890864.0,73670970,CC BY-SA 4.0,https://stackoverflow.com/questions/73670970/running-two-different-sql-queries-in-a-single-nodejs-function,Running two different SQL queries in a single nodejs function,73684785.0,,
13,['sql'],"{'account_id': 12009274, 'reputation': 968, 'user_id': 8786602, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VvBoB.jpg?s=256&g=1', 'display_name': 'Wellspring', 'link': 'https://stackoverflow.com/users/8786602/wellspring'}",False,62,0,0,1667443206,1662736341,1667443206.0,73664244,CC BY-SA 4.0,https://stackoverflow.com/questions/73664244/how-is-order-by-used-with-partition-by,How is ORDER BY used with PARTITION BY,,,
14,"['sql', 'oracle', 'greatest-n-per-group']","{'account_id': 14369718, 'reputation': 25, 'user_id': 10379800, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-9zS5RSeeZnQ/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaN7p0eY5c1KpLaBo-CY65BYWqui1g/mo/photo.jpg?sz=256', 'display_name': 'jerry', 'link': 'https://stackoverflow.com/users/10379800/jerry'}",True,44,2,1,1667250154,1664276145,1667250084.0,73866444,,https://stackoverflow.com/questions/73866444/fetching-latest-record-based-on-two-columns-in-oracle-sql,fetching latest record based on two columns in oracle sql,73867785.0,1667250097.0,Duplicate
15,"['sql', 'powerbi', 'scheduled-tasks', 'toad-data-point']","{'account_id': 18256676, 'reputation': 17, 'user_id': 13290471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/568cdd94e014b5efb86f8e3e772a5619?s=256&d=identicon&r=PG&f=1', 'display_name': 'LV6001', 'link': 'https://stackoverflow.com/users/13290471/lv6001'}",False,61,1,0,1667219948,1663357752,1667219948.0,73749704,CC BY-SA 4.0,https://stackoverflow.com/questions/73749704/automate-an-sql-script-in-power-bi,Automate an sql script in power bi,,,
16,"['sql', 'django', 'django-views', 'django-queryset']","{'account_id': 25889963, 'reputation': 23, 'user_id': 19975913, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/475b3fc3be6e3da116586c245126dd35?s=256&d=identicon&r=PG', 'display_name': 'siasanaee', 'link': 'https://stackoverflow.com/users/19975913/siasanaee'}",False,54,1,0,1667035484,1663576404,1663577673.0,73770600,CC BY-SA 4.0,https://stackoverflow.com/questions/73770600/convert-raw-sql-to-django-query,Convert raw sql to django query,,,
17,"['sql', 'sql-server']","{'account_id': 24747590, 'reputation': 25, 'user_id': 18633572, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhSuRKEktNPvd1_NA2s9gBAl8jKhFd5qztJoFB6=k-s256', 'display_name': 'Mohammad', 'link': 'https://stackoverflow.com/users/18633572/mohammad'}",True,41,1,1,1667022825,1663638329,1667022825.0,73780832,CC BY-SA 4.0,https://stackoverflow.com/questions/73780832/another-way-of-conditioning-the-query,Another way of conditioning the query,73780875.0,,
18,"['sql', 'sql-server']","{'account_id': 24747590, 'reputation': 25, 'user_id': 18633572, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhSuRKEktNPvd1_NA2s9gBAl8jKhFd5qztJoFB6=k-s256', 'display_name': 'Mohammad', 'link': 'https://stackoverflow.com/users/18633572/mohammad'}",True,45,1,-1,1667021534,1663641792,1667021534.0,73781102,CC BY-SA 4.0,https://stackoverflow.com/questions/73781102/changing-a-views-name-using-sp-rename-sql,Changing a view&#39;s name using sp_rename SQL,73786801.0,,
19,"['sql', 'sql-server', 'full-text-search', 'ssms']","{'account_id': 19379097, 'reputation': 21, 'user_id': 14170770, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-02h5m58tyuE/AAAAAAAAAAI/AAAAAAAAAGs/AMZuucmDd1W8beeZD38PLUpXdD7ijT_DEw/photo.jpg?sz=256', 'display_name': 'Sumit Khunger', 'link': 'https://stackoverflow.com/users/14170770/sumit-khunger'}",False,60,1,0,1666985479,1663747754,1663769383.0,73797348,CC BY-SA 4.0,https://stackoverflow.com/questions/73797348/can-not-use-full-text-search-in-user-instance-ssms,Can not use full-text search in user instance SSMS,,,
20,"['sql', 'date', 'ms-access', 'time']","{'account_id': 25701459, 'reputation': 23, 'user_id': 19461439, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2e3704877d220b18eddfdcd992611bf?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/19461439/chris'}",True,103,2,0,1666981257,1662041774,1666979012.0,73570878,CC BY-SA 4.0,https://stackoverflow.com/questions/73570878/ms-access-form-date-range-of-single-date-yields-no-results,MS Access form date range of single date yields no results,,,
21,"['javascript', 'php', 'sql', 'reactjs']","{'account_id': 26461366, 'reputation': 1, 'user_id': 20103264, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be10f30bbb08a6378d751783b1972d4d?s=256&d=identicon&r=PG', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/20103264/christian'}",False,80,1,-1,1666936131,1664300219,1664357679.0,73871706,CC BY-SA 4.0,https://stackoverflow.com/questions/73871706/post-http-localhost-react-login-insert-php-neterr-connection-refused,POST http://localhost/react-login/insert.php net::ERR_CONNECTION_REFUSED,,,
22,"['sql', 'hive']","{'account_id': 21735135, 'reputation': 9, 'user_id': 16043231, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhtCAj_5FljaCKf_xrQeQBNyosINfr8phGWuitT=k-s256', 'display_name': 'Jun Chen', 'link': 'https://stackoverflow.com/users/16043231/jun-chen'}",False,57,1,0,1666898348,1662743590,1662745787.0,73665475,CC BY-SA 4.0,https://stackoverflow.com/questions/73665475/how-to-combine-multiple-rows-into-a-struct-in-sql-from-a-query-on-hive,How to combine multiple rows into a STRUCT in SQL from a query on Hive?,,,
23,"['sql', 'sql-server', 'where-clause', 'iif-function']","{'account_id': 13395930, 'reputation': 57, 'user_id': 9666861, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/983f18cb430b73621be6b489d8b96740?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brown_MV', 'link': 'https://stackoverflow.com/users/9666861/brown-mv'}",True,74,1,0,1666877036,1662984831,1662986520.0,73689104,CC BY-SA 4.0,https://stackoverflow.com/questions/73689104/where-clause-using-conditional-statement,Where Clause Using Conditional Statement,73690187.0,,
24,"['sql', 'databricks']","{'account_id': 22826910, 'reputation': 1, 'user_id': 16976032, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4b8048f8257955cc67f80ff161e5025?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raie', 'link': 'https://stackoverflow.com/users/16976032/raie'}",True,60,1,0,1666638045,1664221207,1664221525.0,73859154,CC BY-SA 4.0,https://stackoverflow.com/questions/73859154/getting-a-databricks-drop-schema-error-for-delta-table,Getting a Databricks drop schema error for delta table,74185620.0,,
25,"['mysql', 'sql', 'xampp']","{'account_id': 6619799, 'reputation': 9, 'user_id': 5111917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b20d68fbc9160205269c539cc4b7145?s=256&d=identicon&r=PG&f=1', 'display_name': 'sen yang', 'link': 'https://stackoverflow.com/users/5111917/sen-yang'}",True,57,2,0,1666622433,1663005156,1666622433.0,73693364,CC BY-SA 4.0,https://stackoverflow.com/questions/73693364/how-to-select-the-count-of-two-different-things-at-once-in-mysql,how to select the count of two different things at once in mysql?,,,
26,"['sql', 'regex', 'oracle']","{'account_id': 26390258, 'reputation': 11, 'user_id': 20042215, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/ACNPEu-E7rY9KKjh6SsJHrJ-vnzfXDHEgWdEc6atWtrUyg=k-s256', 'display_name': 'vineeth vp', 'link': 'https://stackoverflow.com/users/20042215/vineeth-vp'}",False,49,2,-2,1666608913,1663676867,1663677273.0,73786703,CC BY-SA 4.0,https://stackoverflow.com/questions/73786703/oracle-query-to-replace-same-character-with-different-characters-based-on-positi,Oracle query to replace same character with different characters based on position,,,
27,"['sql', 'oracle']","{'account_id': 7245730, 'reputation': 652, 'user_id': 7223676, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/DBFm3.jpg?s=256&g=1', 'display_name': 'Moin Khan', 'link': 'https://stackoverflow.com/users/7223676/moin-khan'}",False,21,0,0,1666441135,1663569116,1666441135.0,73769303,CC BY-SA 4.0,https://stackoverflow.com/questions/73769303/how-to-keep-zero-while-generating-range-from-xmltable,How to Keep Zero while generating range from XMLTABLE?,,,
28,"['sql', 'oracle']","{'account_id': 26185943, 'reputation': 83, 'user_id': 19868464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bf5ae5085394d4a17417c1fc68e8d50?s=256&d=identicon&r=PG', 'display_name': 'yyy62103', 'link': 'https://stackoverflow.com/users/19868464/yyy62103'}",True,25,1,0,1666434156,1664005146,1666434156.0,73835519,CC BY-SA 4.0,https://stackoverflow.com/questions/73835519/how-to-convert-my-email-ids-into-horizontal-comma-separated,How to convert my email ids into horizontal comma separated,73835532.0,,
29,"['sql', 'oracle']","{'account_id': 25226805, 'reputation': 3, 'user_id': 19062538, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi0zTLHwYJuLI-XY3UAk33teZ189Vc2lN1ffV6l0w=k-s256', 'display_name': 'Ajith Naidu', 'link': 'https://stackoverflow.com/users/19062538/ajith-naidu'}",True,24,2,0,1666433950,1663217489,1666433950.0,73725777,CC BY-SA 4.0,https://stackoverflow.com/questions/73725777/need-regex-pattern-for-right-side-of-10-digits-from-mobile-number,Need Regex pattern for right side of 10 digits from mobile Number,73727062.0,,
30,"['sql', 'oracle', 'plsql']","{'account_id': 25100576, 'reputation': 3, 'user_id': 18951348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8184272c66a63b8c4e8253c3cb8b648?s=256&d=identicon&r=PG', 'display_name': 'Sundar', 'link': 'https://stackoverflow.com/users/18951348/sundar'}",True,26,1,0,1666433879,1663576181,1666433879.0,73770551,CC BY-SA 4.0,https://stackoverflow.com/questions/73770551/hello-experts-i-want-to-insert-value-to-second-table-instead-of-first-table-usi,Hello Experts! I want to insert value to second table instead of first table using trigger,,,
31,"['sql', 'oracle', 'clob']","{'account_id': 16722575, 'reputation': 43, 'user_id': 12087061, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b04b47a5080a64a0de2827aff48e2664?s=256&d=identicon&r=PG&f=1', 'display_name': 'DevP', 'link': 'https://stackoverflow.com/users/12087061/devp'}",False,51,1,0,1666433794,1663703422,1666433794.0,73791941,CC BY-SA 4.0,https://stackoverflow.com/questions/73791941/oracle-update-data-in-clob-datatype-column,Oracle Update data in Clob datatype column,,,
32,"['sql', 'sql-server']","{'account_id': 25689611, 'reputation': 1, 'user_id': 19451226, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d41957891e7d7956d2683863beeefc9?s=256&d=identicon&r=PG', 'display_name': 'MMCSQLDataEng', 'link': 'https://stackoverflow.com/users/19451226/mmcsqldataeng'}",True,59,3,-1,1666362599,1664465231,1666362599.0,73898067,,https://stackoverflow.com/questions/73898067/whats-the-most-efficient-way-to-declare-multiple-values-for-a-parameter,What&#39;s the most efficient way to declare multiple values for a parameter?,,1664534092.0,Not suitable for this site
33,"['sql', 'azure-synapse']","{'account_id': 25573006, 'reputation': 1, 'user_id': 19353032, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhpPjI83UgwUKyoZd5mLQ37nSEIod4re39LDDKA=k-s256', 'display_name': 'Ocean', 'link': 'https://stackoverflow.com/users/19353032/ocean'}",False,137,1,0,1666353265,1664220335,1666353265.0,73858985,CC BY-SA 4.0,https://stackoverflow.com/questions/73858985/azure-synapse-how-do-i-pass-date-parameter-in-sql-query,"Azure synapse, how do I pass date parameter in SQL query?",,,
34,"['javascript', 'php', 'sql', 'laravel', 'aimeos']","{'account_id': 16343300, 'reputation': 1, 'user_id': 11803728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10fad0cb4a544d172a0ffe0f85b265e0?s=256&d=identicon&r=PG', 'display_name': 'chicken nugget', 'link': 'https://stackoverflow.com/users/11803728/chicken-nugget'}",False,24,0,0,1666249989,1663664610,1666249989.0,73784144,CC BY-SA 4.0,https://stackoverflow.com/questions/73784144/how-to-sort-a-laravel-aimeos-query-builder-result-by-the-sequence-i-want,How to sort a Laravel Aimeos query builder result by the sequence I want?,,,
35,"['mysql', 'sql', 'mariadb']","{'account_id': 5436997, 'reputation': 201, 'user_id': 4326181, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/8b2882df9ea455d4a47eba0092a8761d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Trent Three', 'link': 'https://stackoverflow.com/users/4326181/trent-three'}",False,37,1,1,1666131985,1663689650,,73789566,CC BY-SA 4.0,https://stackoverflow.com/questions/73789566/most-efficient-way-to-look-back-forward-in-a-table-from-a-given-recno,Most efficient way to look back/forward in a table from a given recno?,,,
36,"['sql', 'postgresql']","{'account_id': 25336601, 'reputation': 49, 'user_id': 19155645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a3f41ba9e1f22f987bd42cbf00d2163?s=256&d=identicon&r=PG', 'display_name': 'ArieAI', 'link': 'https://stackoverflow.com/users/19155645/arieai'}",True,47,2,-1,1666068329,1662728377,1662728885.0,73662554,CC BY-SA 4.0,https://stackoverflow.com/questions/73662554/sql-select-rows-from-a-certain-table-based-on-conditions-in-this-and-another-ta,SQL: select rows from a certain table based on conditions in this and another table,74054435.0,,
37,"['sql', 'duckdb']","{'account_id': 21631762, 'reputation': 21, 'user_id': 19958337, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44dfc1d52e5582125960c8bf106a686f?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/19958337/david'}",True,27,1,2,1666039927,1663086433,,73706380,CC BY-SA 4.0,https://stackoverflow.com/questions/73706380/does-duck-db-support-triggers,Does Duck DB support triggers?,,,
38,"['python', 'sql', 'sql-server', 'win32com']","{'account_id': 23974272, 'reputation': 5, 'user_id': 17962564, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VXjg9.jpg?s=256&g=1', 'display_name': 'Scr3wball88', 'link': 'https://stackoverflow.com/users/17962564/scr3wball88'}",True,50,2,0,1665952789,1663067400,1663067651.0,73701922,CC BY-SA 4.0,https://stackoverflow.com/questions/73701922/python-and-win32com-module-issue-with-querying-sql-database-rows,Python and Win32com module issue with querying SQL Database rows,74047960.0,,
39,"['sql', 'sql-server', 'tsql']","{'account_id': 4521048, 'reputation': 199, 'user_id': 3674279, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/d0ed7a8de026fd77e6bedcbbe2785f32?s=256&d=identicon&r=PG&f=1', 'display_name': '3axap', 'link': 'https://stackoverflow.com/users/3674279/3axap'}",False,55,0,1,1665902669,1663340173,1665902669.0,73746734,CC BY-SA 4.0,https://stackoverflow.com/questions/73746734/get-recursivly-all-tree-nodes-from-any-node,Get recursivly all tree nodes from any node,,,
40,"['mysql', 'sql', 'mariadb']","{'account_id': 1464812, 'reputation': 1076, 'user_id': 1786360, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/50a6428f85bd10e08ff8ffd482b7f501?s=256&d=identicon&r=PG', 'display_name': 'webblover', 'link': 'https://stackoverflow.com/users/1786360/webblover'}",False,87,1,0,1665893602,1663312412,1665893602.0,73741194,CC BY-SA 4.0,https://stackoverflow.com/questions/73741194/error-in-create-function-syntax-developed-with-mysql-not-working-in-mariadb-on-p,Error in create function syntax developed with MySql not working in MariaDB on PhpMyAdmin SQL console,,,
41,"['php', 'mysql', 'sql']","{'account_id': 25945071, 'reputation': 13, 'user_id': 19663892, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucrUQHq50qEGeM-6-M-zKvH-lPJxRi0tg4Nhq36c=k-s256', 'display_name': 'unknwon ohlin', 'link': 'https://stackoverflow.com/users/19663892/unknwon-ohlin'}",True,47,1,0,1665893240,1663913380,1665893240.0,73823635,CC BY-SA 4.0,https://stackoverflow.com/questions/73823635/i-want-to-display-two-row-with-multi-column-in-mysql-query,i want to display two row with multi column in mysql query,73823880.0,,
42,"['php', 'sql', 'database']","{'account_id': 26366446, 'reputation': 9, 'user_id': 20021838, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0y2fEuvZsWTXh98nWt0it0UtFZMc65NaQ6yyCZ=k-s256', 'display_name': 'Andres Villarreal', 'link': 'https://stackoverflow.com/users/20021838/andres-villarreal'}",False,89,0,0,1665893177,1663735198,1665893177.0,73795414,CC BY-SA 4.0,https://stackoverflow.com/questions/73795414/sql-count-data-from-2-different-tables,SQL Count data from 2 different tables,,,
43,"['mysql', 'sql', 'dbeaver']","{'account_id': 19768098, 'reputation': 42, 'user_id': 14475621, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Jof5X.png?s=256&g=1', 'display_name': 'Tyson Biegler', 'link': 'https://stackoverflow.com/users/14475621/tyson-biegler'}",False,802,1,0,1665775483,1663797336,,73807339,CC BY-SA 4.0,https://stackoverflow.com/questions/73807339/dbeaver-22-2-0-cant-parse-numeric-value-true-using-formatter,DBeaver 22.2.0 - Can&#39;t parse numeric value [TRUE] using formatter,,,
44,"['sql', 'amazon-web-services', 'amazon-athena', 'presto']","{'account_id': 14736459, 'reputation': 79, 'user_id': 10962176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/673c3dae2d42500003d1c4999f3c9952?s=256&d=identicon&r=PG&f=1', 'display_name': 'IanPoli', 'link': 'https://stackoverflow.com/users/10962176/ianpoli'}",True,50,1,0,1665749155,1663962242,1663968921.0,73832309,CC BY-SA 4.0,https://stackoverflow.com/questions/73832309/aws-athena-create-table-with-json,AWS Athena Create Table with JSON,,,
45,"['mysql', 'sql', 'dremio']","{'account_id': 21582723, 'reputation': 1, 'user_id': 15913681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7291a55dd829bd625a3a8f53d50dc466?s=256&d=identicon&r=PG&f=1', 'display_name': 'MKM', 'link': 'https://stackoverflow.com/users/15913681/mkm'}",True,55,2,-2,1665734203,1663586901,1663587008.0,73772694,CC BY-SA 4.0,https://stackoverflow.com/questions/73772694/get-all-distinct-values-from-column1-in-case-of-2-similar-rows-get-the-one-with,"Get all distinct values from column1 in case of 2 similar rows, get the one with column2 not null",74066075.0,,
46,"['sql', 'plsql']","{'account_id': 3865747, 'reputation': 101, 'user_id': 17500767, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb6462e123cc4ab4dcaf82afdb6b5253?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alejandro Menaya', 'link': 'https://stackoverflow.com/users/17500767/alejandro-menaya'}",False,68,2,0,1665670404,1664533124,,73907219,CC BY-SA 4.0,https://stackoverflow.com/questions/73907219/reorder-a-table-based-on-the-values-of-2-columns-sql,Reorder a table based on the values of 2 columns sql,,,
47,"['sql', 'sql-server', 'window-functions']","{'account_id': 26490453, 'reputation': 1, 'user_id': 20128603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4915ba56c64fd473fe60d50d56c2a92f?s=256&d=identicon&r=PG', 'display_name': 'JuliaF', 'link': 'https://stackoverflow.com/users/20128603/juliaf'}",False,42,1,-1,1665670040,1664529717,1665484728.0,73906563,CC BY-SA 4.0,https://stackoverflow.com/questions/73906563/find-previous-record-based-on-condition-in-sql-server,Find Previous Record based on Condition in SQL Server,,,
