,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,migrated_from
10,"['sql', 'azure-sql-data-warehouse', 'azure-synapse']","{'account_id': 6337384, 'reputation': 118, 'user_id': 4920394, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pr1WD.jpg?s=256&g=1', 'display_name': 'Kristo_R', 'link': 'https://stackoverflow.com/users/4920394/kristo-r'}",False,1031,,2,3,1665985280,1588942573,61679679,CC BY-SA 4.0,https://stackoverflow.com/questions/61679679/azure-synapse-retrieve-inserted-row-identity-value,Azure Synapse - retrieve inserted row identity value,1592644375.0,,,,
11,"['sql', 'node.js', 'postgresql']","{'account_id': 2115389, 'reputation': 1542, 'user_id': 1879838, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/97e3296446a0e133af54ef7417ac19d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ted', 'link': 'https://stackoverflow.com/users/1879838/ted'}",True,186,62068346.0,3,0,1665883260,1590674341,62066560,CC BY-SA 4.0,https://stackoverflow.com/questions/62066560/updated-row-in-table-only-by-valid-values-and-skip-undefined-values,Updated row in table only by valid values and skip undefined values,,,,,
12,"['sql', 'sql-server']","{'account_id': 18578120, 'reputation': 1, 'user_id': 13538247, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43407fe3e3d12721547547b153feae7a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neela', 'link': 'https://stackoverflow.com/users/13538247/neela'}",False,881,,2,-1,1665137718,1589620363,61834438,CC BY-SA 4.0,https://stackoverflow.com/questions/61834438/which-product-category-has-seen-the-max-value-of-returns-in-the-last-3-months-of,Which product category has seen the max value of returns in the last 3 months of transactions,1589631272.0,,,,
13,"['sql', 'sqlite']","{'account_id': 14482143, 'reputation': 55, 'user_id': 10461100, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46b5caf88927008b96d260b956ff41db?s=256&d=identicon&r=PG&f=1', 'display_name': 'FluffyCat', 'link': 'https://stackoverflow.com/users/10461100/fluffycat'}",True,4400,,6,-3,1663441858,1588302733,61536261,CC BY-SA 4.0,https://stackoverflow.com/questions/61536261/cs50-pset7-movies-sql-12,cs50 pset7 Movies sql.12,1588304790.0,,,,
14,"['php', 'sql', 'laravel']","{'account_id': 15232929, 'reputation': 31, 'user_id': 10991532, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-bKMekICiZWc/AAAAAAAAAAI/AAAAAAAALIY/D7VwyAyLpq0/photo.jpg?sz=256', 'display_name': 'Joyanta sarkar', 'link': 'https://stackoverflow.com/users/10991532/joyanta-sarkar'}",True,53,61958954.0,1,-8,1663422140,1590162564,61958885,,https://stackoverflow.com/questions/61958885/how-can-i-get-round-value-from-a-object-in-laravel,How can I get round value from a object in laravel,1663422140.0,1590164835.0,Needs details or clarity,,
15,"['mysql', 'sql', 'mysql-error-1064']","{'account_id': 9553466, 'reputation': 29, 'user_id': 7096782, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b8437f5ae8418ab1420b704933a84e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harshita Singh', 'link': 'https://stackoverflow.com/users/7096782/harshita-singh'}",True,13566,,11,1,1663161241,1590744119,62082619,CC BY-SA 4.0,https://stackoverflow.com/questions/62082619/need-to-understand-the-solution-to-this-query,Need to understand the solution to this query,,,,,
16,"['sql', 'postgresql', 'subquery']","{'account_id': 5036923, 'reputation': 179, 'user_id': 4045434, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/72f7a5e6921906add10dbddbb5f4f4ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'AdR', 'link': 'https://stackoverflow.com/users/4045434/adr'}",True,1262,61842774.0,3,0,1662873105,1589658455,61842693,CC BY-SA 4.0,https://stackoverflow.com/questions/61842693/understanding-use-of-where-in-subqueries,Understanding use of where in subqueries,1592644375.0,,,,
17,"['sql', 'rust', 'orm', 'rust-diesel']","{'account_id': 1653035, 'reputation': 7505, 'user_id': 1523238, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0e11e8f40ff750f4fb1e0f4663b520e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oskar Persson', 'link': 'https://stackoverflow.com/users/1523238/oskar-persson'}",True,213,,1,0,1662609937,1590020665,61925114,CC BY-SA 4.0,https://stackoverflow.com/questions/61925114/how-do-i-get-the-row-with-minimum-value-in-a-column-using-diesel,How do I get the row with minimum value in a column using Diesel?,1662609937.0,,,,
18,"['sql', 'python-3.x']","{'account_id': 6004526, 'reputation': 153, 'user_id': 4716858, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh4.googleusercontent.com/-4EClOUZQvqE/AAAAAAAAAAI/AAAAAAAAADE/nnVYUyR3RKc/photo.jpg?sz=256', 'display_name': 'SKP', 'link': 'https://stackoverflow.com/users/4716858/skp'}",True,32,61612958.0,2,-2,1661617155,1588680451,61612774,CC BY-SA 4.0,https://stackoverflow.com/questions/61612774/dynamic-sql-query-formation-using-pyhon,dynamic sql query formation using pyhon,1588680849.0,,,,
19,"['sql', 'sql-server', 'azure-sql-database', 'mssql-jdbc']","{'account_id': 2701410, 'reputation': 844, 'user_id': 2332059, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/c60f8681d0e5a7007ad09a3d1433d18c?s=256&d=identicon&r=PG', 'display_name': 'Manikandan', 'link': 'https://stackoverflow.com/users/2332059/manikandan'}",True,4638,61626388.0,3,5,1661256857,1588676013,61611427,CC BY-SA 4.0,https://stackoverflow.com/questions/61611427/dbo-user-should-not-be-used-for-normal-service-operation,&#39;dbo&#39; user should not be used for normal service operation,1588678433.0,,,,
20,"['sql', 'sql-server', 'azure']","{'account_id': 18615317, 'reputation': 69, 'user_id': 13566753, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-qUxEdw4oTXg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn99G3K5u_qqmLO9U9zx0oWJZzs0g/photo.jpg?sz=256', 'display_name': 'Nayyar', 'link': 'https://stackoverflow.com/users/13566753/nayyar'}",True,294,,1,1,1659340693,1589800302,61868272,CC BY-SA 4.0,https://stackoverflow.com/questions/61868272/random-numbers-when-using-identity-instead-of-sequential,Random numbers when using identity instead of sequential,1589800420.0,,,,
21,"['sql', 'json', 'google-bigquery']","{'account_id': 15061639, 'reputation': 4648, 'user_id': 10870164, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KW3qR.jpg?s=256&g=1', 'display_name': 'SNM', 'link': 'https://stackoverflow.com/users/10870164/snm'}",False,1084,,4,0,1659339864,1590758787,62087088,CC BY-SA 4.0,https://stackoverflow.com/questions/62087088/how-to-convert-json-string-column-row-into-a-queryable-table,How to convert JSON string column row into a queryable table,1659339864.0,,,,
22,"['sql', 'database', 'database-normalization', 'functional-dependencies', 'database-management']","{'account_id': 18489275, 'reputation': 11, 'user_id': 13469377, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bnVt_zWRo-o/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOKL1mo5I0cEuuxstMiWLjpAFduUQ/photo.jpg?sz=256', 'display_name': 'John Pollock', 'link': 'https://stackoverflow.com/users/13469377/john-pollock'}",True,100,,1,-1,1659128079,1588617836,61599372,CC BY-SA 4.0,https://stackoverflow.com/questions/61599372/database-normalisation-based-on-functional-dependency,Database Normalisation based on functional dependency,1659128079.0,,,,
23,"['mysql', 'sql', 'subquery', 'window-functions', 'sql-view']","{'account_id': 3829901, 'reputation': 675, 'user_id': 3175734, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Vt3mlSr2wXU/AAAAAAAAAAI/AAAAAAAAFlk/ZShizRXscmo/photo.jpg?sz=256', 'display_name': 'Waleed Al Harthi', 'link': 'https://stackoverflow.com/users/3175734/waleed-al-harthi'}",True,972,61746966.0,3,0,1659126424,1589271483,61746873,CC BY-SA 4.0,https://stackoverflow.com/questions/61746873/mysql-create-view-with-sequence-numbers-for-each-group,MySQL Create View with Sequence Numbers for Each Group,1659126424.0,,,,
24,"['sql', 'postgresql', 'aggregate-functions', 'window-functions', 'gaps-and-islands']","{'account_id': 18657641, 'reputation': 23, 'user_id': 13599653, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-7SD_N2LZrfM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnZUTKA5LD66Vt4AXXvZTsYTlyEcw/photo.jpg?sz=256', 'display_name': 'Tom&#225;s Araujo', 'link': 'https://stackoverflow.com/users/13599653/tom%c3%a1s-araujo'}",True,208,,2,1,1659126277,1590192736,61965770,CC BY-SA 4.0,https://stackoverflow.com/questions/61965770/how-to-count-boolean-changes-in-postgresql,How to count Boolean changes in PostgreSQL,1659126277.0,,,,
25,"['sql', 'sql-server', 'tsql', 'aggregate-functions', 'sql-delete']","{'account_id': 11794908, 'reputation': 21, 'user_id': 8629838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94f7df49dd4adb31161e179c37aed387?s=256&d=identicon&r=PG&f=1', 'display_name': 'GAF', 'link': 'https://stackoverflow.com/users/8629838/gaf'}",True,750,,2,1,1659125928,1590619986,62054168,CC BY-SA 4.0,https://stackoverflow.com/questions/62054168/how-to-group-by-with-a-condition-that-delete-rows,How to group by with a condition that delete rows,1659125928.0,,,,
26,"['sql', 'sql-server', 'tsql', 'select', 'sql-null']","{'account_id': 18218225, 'reputation': 19, 'user_id': 13259509, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5196658a0d7171530e8a99e95f55d71?s=256&d=identicon&r=PG&f=1', 'display_name': 'phew', 'link': 'https://stackoverflow.com/users/13259509/phew'}",True,153,,2,0,1659125404,1588527001,61578826,CC BY-SA 4.0,https://stackoverflow.com/questions/61578826/where-to-use-nullif-inside-of-a-case-when,Where to use NULLIF inside of a CASE WHEN?,1659125404.0,,,,
27,"['sql', 'window-functions', 'quantile']","{'account_id': 9902484, 'reputation': 1895, 'user_id': 7332065, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://i.stack.imgur.com/fH7zM.jpg?s=256&g=1', 'display_name': 'Conner M.', 'link': 'https://stackoverflow.com/users/7332065/conner-m'}",True,879,61934306.0,2,4,1658973635,1590044518,61929032,CC BY-SA 4.0,https://stackoverflow.com/questions/61929032/how-to-apply-ntile4-using-range-of-column-values,How to apply NTILE(4) using range of column values?,1590046670.0,,,,
28,"['python', 'sql']","{'account_id': 18516167, 'reputation': 11, 'user_id': 13490269, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgjhrO8Y5JJIJjuozY21U5lVs2lJC-e0doZBDkElA=k-s256', 'display_name': 'Ana', 'link': 'https://stackoverflow.com/users/13490269/ana'}",False,284,,1,0,1658772824,1590494800,62021764,CC BY-SA 4.0,https://stackoverflow.com/questions/62021764/creating-a-sql-table-from-csv-file-with-python,Creating a SQL table from CSV file with Python,,,,,
29,"['sql', 'hibernate', 'h2']","{'account_id': 10504320, 'reputation': 97, 'user_id': 7742051, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-cn0beHfFso8/AAAAAAAAAAI/AAAAAAAAKoo/x_h7PeC7Hkk/photo.jpg?sz=256', 'display_name': 'Phanindra', 'link': 'https://stackoverflow.com/users/7742051/phanindra'}",True,12132,61673055.0,2,3,1658133856,1588917091,61672845,CC BY-SA 4.0,https://stackoverflow.com/questions/61672845/create-sequence-in-h2-database,Create sequence in h2 database,1588917398.0,,,,
30,"['sql', 'coldfusion', 'cfml']","{'account_id': 17373962, 'reputation': 5, 'user_id': 13083695, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_ZNl8ev4tSc/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nB0qO9hOds_R3TLLA41625bDeCg2g/photo.jpg?sz=256', 'display_name': 'jonathon myers', 'link': 'https://stackoverflow.com/users/13083695/jonathon-myers'}",False,436,,3,-1,1657864652,1590165800,61959870,CC BY-SA 4.0,https://stackoverflow.com/questions/61959870/query-to-cfscript-properly-in-coldfusion,query to cfscript properly in coldfusion?,1591138481.0,,,,
31,"['python', 'mysql', 'sql']","{'account_id': 15414450, 'reputation': 248, 'user_id': 11932071, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4UyW1.jpg?s=256&g=1', 'display_name': 'tedioustortoise', 'link': 'https://stackoverflow.com/users/11932071/tedioustortoise'}",False,35,,0,0,1657817706,1589536271,61816411,CC BY-SA 4.0,https://stackoverflow.com/questions/61816411/mysql-order-table-by-the-order-the-rows-were-added,MySQL order table by the order the rows were added,1657817706.0,,,,
32,"['sql', 'hive', 'presto', 'trino', 'hive-partitions']","{'account_id': 3096175, 'reputation': 950, 'user_id': 2621303, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/43cf49876e5c481e904912da7ab7fddb?s=256&d=identicon&r=PG', 'display_name': 'Tiberiu', 'link': 'https://stackoverflow.com/users/2621303/tiberiu'}",True,6962,61928169.0,1,5,1657124950,1590014347,61924103,CC BY-SA 4.0,https://stackoverflow.com/questions/61924103/insert-into-static-hive-partition-using-presto,Insert into static hive partition using Presto,1615840754.0,,,,
33,"['sql', 'amazon-athena']","{'user_type': 'does_not_exist', 'display_name': 'user13320609'}",True,8447,61774361.0,1,1,1656041157,1589371715,61774249,CC BY-SA 4.0,https://stackoverflow.com/questions/61774249/athena-mismatched-input-where,Athena - mismatched input &#39;where&#39;,1656041157.0,,,,
34,"['mysql', 'sql']","{'account_id': 17871302, 'reputation': 1, 'user_id': 12982547, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-hn0__GeZjqI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reLI2jlFxXX2-JfWGgPwMeKzVNLHw/photo.jpg?sz=256', 'display_name': 'Sneha L', 'link': 'https://stackoverflow.com/users/12982547/sneha-l'}",True,172,,2,-1,1655809601,1589335111,61765082,CC BY-SA 4.0,https://stackoverflow.com/questions/61765082/sequential-self-join-sql,Sequential self join SQL,1589356848.0,,,,
35,"['c#', 'sql', 'sql-server', 'linq']","{'account_id': 1743098, 'reputation': 353, 'user_id': 1593940, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d0e5b94532c4d9008117a87e94792a2b?s=256&d=identicon&r=PG', 'display_name': 'Elastic Lamb', 'link': 'https://stackoverflow.com/users/1593940/elastic-lamb'}",True,45,61621196.0,3,0,1655353345,1588703015,61620258,CC BY-SA 4.0,https://stackoverflow.com/questions/61620258/ineffective-generation-of-sql-queries-when-using-expressions-with-linq,Ineffective generation of SQL queries when using expressions with LINQ,1588705323.0,,,,
36,"['sql', 'join', 'union']","{'account_id': 18458987, 'reputation': 41, 'user_id': 13446982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ea4bed90469cf8250fd75500e264769?s=256&d=identicon&r=PG&f=1', 'display_name': 'sony', 'link': 'https://stackoverflow.com/users/13446982/sony'}",False,198,,1,2,1655316149,1588852713,61657212,CC BY-SA 4.0,https://stackoverflow.com/questions/61657212/join-columns-separated-by-delimiter-in-same-table,join columns separated by delimiter in same table,1655316149.0,,,,
37,"['sql', 'sql-server', 'xml', 'tsql', 'xquery']","{'account_id': 18632471, 'reputation': 3, 'user_id': 13580121, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/oqT5K.png?s=256&g=1', 'display_name': 'Julio', 'link': 'https://stackoverflow.com/users/13580121/julio'}",True,150,62067851.0,1,0,1655278492,1590676155,62067251,CC BY-SA 4.0,https://stackoverflow.com/questions/62067251/sql-server-select-xml-with-namespaces-gives-null-result,SQL Server: SELECT XML with Namespaces gives NULL Result,1655278406.0,,,,
38,"['c#', 'mysql', 'sql', '.net', 'winforms']","{'account_id': 18653169, 'reputation': 1, 'user_id': 13596171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/357fb078b93807ce59327a7812d16a43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raksha', 'link': 'https://stackoverflow.com/users/13596171/raksha'}",False,170,,1,0,1655212823,1590148814,61954558,CC BY-SA 4.0,https://stackoverflow.com/questions/61954558/nested-for-loop-for-sql-insertion-of-new-value-to-all-months-regions-and-depart,"Nested for loop for SQL insertion of new value to all months, regions and departments at a time",1635775983.0,,,,
39,"['sql', 'oracle', 'attributes', 'oracle-spatial']","{'account_id': 1430092, 'reputation': 297, 'user_id': 1352683, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/e1352038f3733a75319ff52ff0185fcc?s=256&d=identicon&r=PG', 'display_name': 'user1352683', 'link': 'https://stackoverflow.com/users/1352683/user1352683'}",False,1172,,2,0,1655017101,1590682713,62069550,CC BY-SA 4.0,https://stackoverflow.com/questions/62069550/get-x-coordinate-from-sdo-geometry-point,Get X coordinate from SDO_GEOMETRY point,1655017101.0,,,,
40,"['sql', 'oracle']","{'account_id': 1611857, 'reputation': 545, 'user_id': 1490556, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dbb54c0c3799513dc16cc8cea2525db?s=256&d=identicon&r=PG', 'display_name': 'SSA_Tech124', 'link': 'https://stackoverflow.com/users/1490556/ssa-tech124'}",True,64,62053316.0,3,1,1654785153,1590615326,62053274,CC BY-SA 4.0,https://stackoverflow.com/questions/62053274/sql-query-to-get-the-first-day-of-the-month-passed-in-the-parameter-of-the-curre,SQL Query to get the first day of the month passed in the parameter of the current year,1654785153.0,,,,
41,"['sql', 'oracle']","{'account_id': 1611857, 'reputation': 545, 'user_id': 1490556, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dbb54c0c3799513dc16cc8cea2525db?s=256&d=identicon&r=PG', 'display_name': 'SSA_Tech124', 'link': 'https://stackoverflow.com/users/1490556/ssa-tech124'}",True,30,62056277.0,2,0,1654785128,1590634711,62056261,CC BY-SA 4.0,https://stackoverflow.com/questions/62056261/comparison-of-dates-not-retrieving-actual-data-in-sql-query,Comparison of dates not retrieving actual data in sql query,1654785128.0,,,,
42,"['sql', 'postgresql', 'amazon-web-services', 'pyspark', 'aws-glue']","{'account_id': 18696895, 'reputation': 1, 'user_id': 13629999, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ObBzFb5glPU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclzftYu0ZyfdsiWO1nWPogUpdvu9g/photo.jpg?sz=256', 'display_name': 'Harpreet Singh', 'link': 'https://stackoverflow.com/users/13629999/harpreet-singh'}",False,438,,1,0,1654766783,1590610338,62052048,CC BY-SA 4.0,https://stackoverflow.com/questions/62052048/how-can-i-read-postgresql-table-partitions-with-aws-glue-crawler,How can I read PostgreSQL Table partitions with AWS Glue Crawler?,1590615809.0,,,,
43,"['sql', 'google-bigquery']","{'account_id': 15686858, 'reputation': 43, 'user_id': 11319287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eea513194cd75857f4539f712f868c75?s=256&d=identicon&r=PG&f=1', 'display_name': 'jaz713', 'link': 'https://stackoverflow.com/users/11319287/jaz713'}",True,5180,61854209.0,2,3,1654438828,1589721790,61852488,CC BY-SA 4.0,https://stackoverflow.com/questions/61852488/how-can-i-write-a-query-to-insert-array-values-from-a-python-dictionary-in-bigqu,How can I write a query to insert array values from a python dictionary in BigQuery?,,,,,
44,"['sql', 'oracle']","{'account_id': 6230983, 'reputation': 137, 'user_id': 4847780, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1649583968606817/picture?type=large', 'display_name': 'Muhammad Asim', 'link': 'https://stackoverflow.com/users/4847780/muhammad-asim'}",True,11822,,2,2,1654135400,1589221702,61736693,CC BY-SA 4.0,https://stackoverflow.com/questions/61736693/multiple-insert-into-statements-not-working-in-dbeaver,Multiple INSERT INTO statements not working in dbeaver,,,,,
45,"['python', 'sql', 'sqlite', 'triggers']","{'account_id': 5246619, 'reputation': 291, 'user_id': 4192131, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d87d8e15abda1d091dd2e4268fbd3589?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dom Stepek', 'link': 'https://stackoverflow.com/users/4192131/dom-stepek'}",True,671,61763145.0,1,1,1653986951,1589322448,61763064,CC BY-SA 4.0,https://stackoverflow.com/questions/61763064/how-do-i-properly-use-on-update-current-timestamp-when-creating-table-column,How do I properly use ON UPDATE CURRENT_TIMESTAMP when creating table column?,1653986951.0,,,,
46,"['c#', 'sql', 'postgresql', 'database-design', 'exclusion-constraint']","{'account_id': 17506898, 'reputation': 493, 'user_id': 12695919, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/942f6b8cd818b6bb34a625cf8384a81c?s=256&d=identicon&r=PG&f=1', 'display_name': 'kafka', 'link': 'https://stackoverflow.com/users/12695919/kafka'}",True,568,61779939.0,1,2,1653274932,1589131881,61716095,CC BY-SA 4.0,https://stackoverflow.com/questions/61716095/how-to-ensure-entries-with-non-overlapping-time-ranges,How to ensure entries with non-overlapping time ranges?,1589414650.0,,,,
