,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
16,"['python', 'huggingface-transformers', 'huggingface-tokenizers', 'machine-translation']","{'account_id': 6271946, 'reputation': 49, 'user_id': 4875926, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/m3tmw.jpg?s=256&g=1', 'display_name': 'Lorento Palanomi', 'link': 'https://stackoverflow.com/users/4875926/lorento-palanomi'}",True,553,1,3,1668371601,1608640085,1668371601.0,65408757,CC BY-SA 4.0,https://stackoverflow.com/questions/65408757/huggingface-marianmt-translators-lose-content-depending-on-the-model,"Huggingface MarianMT translators lose content, depending on the model",65419118.0,,,,
17,"['python', 'topic-modeling']","{'account_id': 14706994, 'reputation': 33, 'user_id': 10621381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f53d70586a1c58aedb8b312ef13c6314?s=256&d=identicon&r=PG&f=1', 'display_name': 'circuito', 'link': 'https://stackoverflow.com/users/10621381/circuito'}",False,1178,1,0,1668367944,1609126685,1609227431.0,65472748,CC BY-SA 4.0,https://stackoverflow.com/questions/65472748/why-does-biterm-topic-model-btm-returns-coherence-score-100,Why does Biterm Topic Model (BTM) returns coherence score -100?,,,,,
18,"['python', 'flask', 'ssh', 'sftp', 'ionos']","{'user_type': 'does_not_exist', 'display_name': 'user14210589'}",True,1927,2,-1,1668338539,1609368535,,65514526,CC BY-SA 4.0,https://stackoverflow.com/questions/65514526/how-tosetup-a-python-flask-server-in-ionos,How ToSetup a Python Flask Server in IONOS?,,,,,
19,"['python', 'windows', 'numpy', 'mxnet']","{'account_id': 20231200, 'reputation': 11, 'user_id': 14837688, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi8D6cqFGo9W92A0S5PEnvvTz9Sfd79gKhk57S9aXU=k-s256', 'display_name': 'Alfred', 'link': 'https://stackoverflow.com/users/14837688/alfred'}",True,3031,2,1,1668328798,1608128819,1668328747.0,65325177,CC BY-SA 4.0,https://stackoverflow.com/questions/65325177/how-to-solve-numpy-error-while-installing-mxnet,How to solve numpy error while installing mxnet?,,,,,
20,"['python', 'sympy', 'derivative']","{'account_id': 16440755, 'reputation': 51, 'user_id': 11877097, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UUi2p.png?s=256&g=1', 'display_name': 'Lior Elisberg', 'link': 'https://stackoverflow.com/users/11877097/lior-elisberg'}",True,1060,1,1,1668323814,1607337198,1607545920.0,65180060,CC BY-SA 4.0,https://stackoverflow.com/questions/65180060/how-do-i-compute-derivative-of-a-lambda-expression-using-sympy,How do I compute derivative of a lambda expression using Sympy?,65180173.0,,,,
21,"['python', 'http', 'http-post', 'fastapi', 'pydantic']","{'account_id': 11515892, 'reputation': 355, 'user_id': 8439278, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adcefcb9b2bdd696233805854fe0b456?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abdullah', 'link': 'https://stackoverflow.com/users/8439278/abdullah'}",True,18202,4,17,1668322281,1609319111,1651230220.0,65504438,CC BY-SA 4.0,https://stackoverflow.com/questions/65504438/how-to-add-both-file-and-json-body-in-a-fastapi-post-request,How to add both file and JSON body in a FastAPI POST request?,,,,,
22,"['python', 'api', 'discord', 'bots', 'strip']","{'account_id': 19805361, 'reputation': 1, 'user_id': 14505398, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e33872c37f4ee9acb73bc2d31ee116b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Woaby', 'link': 'https://stackoverflow.com/users/14505398/woaby'}",False,1590,2,0,1668289446,1609324252,1609324597.0,65505508,CC BY-SA 4.0,https://stackoverflow.com/questions/65505508/attributeerror-nonetype-object-has-no-attribute-strip-how-to-solve,AttributeError: &#39;NoneType&#39; object has no attribute &#39;strip&#39; how to solve?,,,,,
23,"['python', 'pip', 'mediapipe']","{'account_id': 17697582, 'reputation': 83, 'user_id': 12847946, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-sy6rSEmvT3A/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc8DwsjEmg_gSOZiUepvpOJqLHrgA/photo.jpg?sz=256', 'display_name': 'Max', 'link': 'https://stackoverflow.com/users/12847946/max'}",True,17253,6,4,1668243803,1607282671,1636242418.0,65172162,CC BY-SA 4.0,https://stackoverflow.com/questions/65172162/cannot-install-mediapipe-library,Cannot install &quot;mediapipe&quot; library,,1641548865.0,,,
24,"['python', 'xcode', 'compilation', 'kivy', 'toolchain']","{'account_id': 20234443, 'reputation': 11, 'user_id': 14840054, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-51_aMfiM590/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckyg5rHbow0EUVvBZgT1i_SAxiscQ/s96-c/photo.jpg?sz=256', 'display_name': 'Paria Naderi Nasab', 'link': 'https://stackoverflow.com/users/14840054/paria-naderi-nasab'}",False,141,0,0,1668169947,1608153569,,65331263,CC BY-SA 4.0,https://stackoverflow.com/questions/65331263/error-in-compiling-python3-with-kivy-to-use-toolchain-command-to-create-xcode-pr,Error in compiling python3 with kivy to use toolchain command to create xcode project,,,,,
25,"['python', 'deep-learning', 'nlp', 'nltk', 'sentence-similarity']","{'account_id': 19656106, 'reputation': 1023, 'user_id': 14388717, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-e8OqwXWUSbc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclpij3Pjk36O_ULyS3168MQWeSh6w/photo.jpg?sz=256', 'display_name': 'Bemwa Malak', 'link': 'https://stackoverflow.com/users/14388717/bemwa-malak'}",True,17542,2,10,1668152993,1607430829,1607444737.0,65199011,CC BY-SA 4.0,https://stackoverflow.com/questions/65199011/is-there-a-way-to-check-similarity-between-two-full-sentences-in-python,is there a way to check similarity between two full sentences in python?,65201576.0,,,,
26,"['python', 'statistics']","{'account_id': 4280547, 'reputation': 1, 'user_id': 3500061, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fyJTB.png?s=256&g=1', 'display_name': 'CarlosE', 'link': 'https://stackoverflow.com/users/3500061/carlose'}",False,494,1,0,1668081696,1608952543,,65453384,CC BY-SA 4.0,https://stackoverflow.com/questions/65453384/is-there-a-paired-z-test-function-in-python,Is there a Paired z test function in python?,,,,,
27,"['python', 'terminal', 'pyenv', 'pyenv-virtualenv']","{'account_id': 15250924, 'reputation': 301, 'user_id': 14445883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/145012d40fd5351353a6c026c8cf5c2c?s=256&d=identicon&r=PG&f=1', 'display_name': 'alois', 'link': 'https://stackoverflow.com/users/14445883/alois'}",True,21366,3,18,1668078725,1606852403,1606855731.0,65097575,CC BY-SA 4.0,https://stackoverflow.com/questions/65097575/how-do-i-remove-pyenv-virtualenvs,How do I remove pyenv virtualenvs,,,,,
28,"['python', 'json', 'python-3.x']","{'account_id': 5155824, 'reputation': 3063, 'user_id': 4129091, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0f8076e78a95ed50b9ffbed42849d80e?s=256&d=identicon&r=PG&f=1', 'display_name': 'tsorn', 'link': 'https://stackoverflow.com/users/4129091/tsorn'}",True,539,4,1,1668076766,1608198597,1668076766.0,65338261,CC BY-SA 4.0,https://stackoverflow.com/questions/65338261/how-to-combine-multiple-json-encoders-for-passing-to-json-dumps,How to combine multiple JSON encoders for passing to `json.dumps`?,65420151.0,,,,
29,"['python', 'pycharm', 'arguments']","{'account_id': 4645321, 'reputation': 13, 'user_id': 3763839, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jD3Vd.png?s=256&g=1', 'display_name': 'Hapson', 'link': 'https://stackoverflow.com/users/3763839/hapson'}",True,2738,4,0,1668072985,1608396332,1608398688.0,65372118,CC BY-SA 4.0,https://stackoverflow.com/questions/65372118/pycharm-unexpected-arguments-possible-callees,PyCharm. Unexpected argument(s) Possible callees,65372504.0,,,,
30,"['python', 'list']","{'account_id': 18321600, 'reputation': 53, 'user_id': 13342250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2df02ec575d1a644c5522005a959fc57?s=256&d=identicon&r=PG&f=1', 'display_name': 'KarolGral', 'link': 'https://stackoverflow.com/users/13342250/karolgral'}",True,1992,5,2,1668055545,1608032046,1608043710.0,65305034,CC BY-SA 4.0,https://stackoverflow.com/questions/65305034/python-program-to-delete-from-the-list-the-numbers-divisible-by-5-returns-wrong,Python program to delete from the list the numbers divisible by 5 returns wrong values,65305077.0,,,,
31,"['python', 'django', 'error-handling', 'pycharm']","{'account_id': 20093587, 'reputation': 1, 'user_id': 14733542, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgqVoyqAi6jC9JxoDWuIo90YMGX2TW5MLHExEOg=k-s256', 'display_name': 'RedWings100 1', 'link': 'https://stackoverflow.com/users/14733542/redwings100-1'}",False,200,3,0,1668027819,1606994298,1607000331.0,65124975,CC BY-SA 4.0,https://stackoverflow.com/questions/65124975/page-not-found-at-polls,Page not found at /polls,,,,,
32,"['python', 'google-bigquery', 'protocol-buffers', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 359917, 'reputation': 657, 'user_id': 1355909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56000849fe517a718e8a77ecfb0913e5?s=256&d=identicon&r=PG', 'display_name': 'chethi', 'link': 'https://stackoverflow.com/users/1355909/chethi'}",True,2594,1,1,1667981348,1608190831,,65336424,CC BY-SA 4.0,https://stackoverflow.com/questions/65336424/load-protobuf-data-to-bigquery,Load protobuf data to bigquery,,,,,
33,"['python', 'excel', 'pandas']","{'account_id': 20188429, 'reputation': 2397, 'user_id': 14807216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d49bc9dab7ee268fdbaa640bf8fd9db1?s=256&d=identicon&r=PG&f=1', 'display_name': 'LNQ', 'link': 'https://stackoverflow.com/users/14807216/lnq'}",True,146593,5,167,1667945202,1607684916,1607938283.0,65250207,CC BY-SA 4.0,https://stackoverflow.com/questions/65250207/pandas-cannot-open-an-excel-xlsx-file,Pandas cannot open an Excel (.xlsx) file,,1608777720.0,,,
34,"['python', 'python-3.x', 'macos', 'visual-studio-code', 'python-venv']","{'account_id': 20159209, 'reputation': 87, 'user_id': 14784699, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DJL6D.jpg?s=256&g=1', 'display_name': 'XJOJIX', 'link': 'https://stackoverflow.com/users/14784699/xjojix'}",True,4538,4,1,1667910576,1607685193,,65250276,CC BY-SA 4.0,https://stackoverflow.com/questions/65250276/how-to-autoload-venv-bin-activate-in-vscode-on-mac,How to autoload venv/bin/activate in vscode on mac,65250592.0,,,,
35,"['python', 'windows', 'performance', 'try-catch']","{'account_id': 19069703, 'reputation': 717, 'user_id': 13924142, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b6d29f50b7f82e435c81d5f8f6a5a9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'DAda', 'link': 'https://stackoverflow.com/users/13924142/dada'}",False,373,2,4,1667883067,1607015900,,65130870,CC BY-SA 4.0,https://stackoverflow.com/questions/65130870/python-try-except-vs-if-else-performance,Python Try-Except vs If-Else performance,,,,,
36,"['python', 'django', 'migrate']","{'account_id': 19652346, 'reputation': 410, 'user_id': 14385814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf3cba3d4e23c3617d2afd0ab60ef721?s=256&d=identicon&r=PG&f=1', 'display_name': 'BootCamp', 'link': 'https://stackoverflow.com/users/14385814/bootcamp'}",True,701,2,1,1667848658,1607512277,,65215636,CC BY-SA 4.0,https://stackoverflow.com/questions/65215636/django-migration-re-order-column,Django migration Re-order column,65216063.0,,,,
37,"['python', 'visual-studio-code']","{'account_id': 20146785, 'reputation': 11, 'user_id': 14775103, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57c2a6231bb6cac03ff63f09ce37211e?s=256&d=identicon&r=PG&f=1', 'display_name': 'DarkOwlz1441', 'link': 'https://stackoverflow.com/users/14775103/darkowlz1441'}",True,7319,2,1,1667838923,1607274033,1626605619.0,65170695,CC BY-SA 4.0,https://stackoverflow.com/questions/65170695/failed-to-set-pythonpath-error-unable-to-write-into-user-settings-please-op,Failed to set &#39;pythonPath&#39;. Error: Unable to write into user settings. Please open the user settings to correct errors/warnings in it and try again,,,,,
38,"['python', 'python-3.x', 'lightstreamer']","{'account_id': 7297540, 'reputation': 690, 'user_id': 5561710, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156349906880372/picture?type=large', 'display_name': 'Joby Ingram-Dodd', 'link': 'https://stackoverflow.com/users/5561710/joby-ingram-dodd'}",False,275,1,1,1667769634,1609172761,,65480735,CC BY-SA 4.0,https://stackoverflow.com/questions/65480735/use-lightstreamer-with-ig-index-api,Use Lightstreamer with IG Index API,,,,,
39,"['python', 'python-3.x', 'speech-recognition', 'speech-to-text', 'transcription']","{'account_id': 19332585, 'reputation': 63, 'user_id': 14133845, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-i5WBVxmVVbI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmu3UcEW1YbmShDnkVRjxkPaa2x0w/photo.jpg?sz=256', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/14133845/andrew'}",True,4900,2,4,1667751898,1609232400,,65489705,CC BY-SA 4.0,https://stackoverflow.com/questions/65489705/transcribing-mp3-to-text-python-riff-id-error,Transcribing mp3 to text (python) --&gt; &quot;RIFF id&quot; error,65535381.0,,,,
40,"['python', 'pytorch', 'gpu', 'tensor']","{'account_id': 543843, 'reputation': 19577, 'user_id': 913098, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e3e07b09128f889209b738276d42d7ef?s=256&d=identicon&r=PG', 'display_name': 'Gulzar', 'link': 'https://stackoverflow.com/users/913098/gulzar'}",True,21137,2,15,1667612860,1608476305,1666718340.0,65381244,CC BY-SA 4.0,https://stackoverflow.com/questions/65381244/how-to-check-if-a-tensor-is-on-cuda-or-send-it-to-cuda-in-pytorch,How to check if a tensor is on cuda or send it to cuda in Pytorch?,65381245.0,,,,
41,['python'],"{'account_id': 20099566, 'reputation': 1, 'user_id': 14738329, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-XIMNuh4IkqI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck8Kb_wq1uVvwQVWodltMngzvXBnA/s96-c/photo.jpg?sz=256', 'display_name': 'Julia', 'link': 'https://stackoverflow.com/users/14738329/julia'}",True,63,3,2,1667596525,1606777756,1606777980.0,65082459,,https://stackoverflow.com/questions/65082459/in-a-list-program-print-statements-are-not-concatenating-properly-as-float,"In a list program, print statements are not concatenating properly as float",,,1667596494.0,Duplicate,
42,"['python', 'python-3.x', 'git']","{'account_id': 7243180, 'reputation': 1068, 'user_id': 5526060, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/K9GVp.jpg?s=256&g=1', 'display_name': 'Rithwik', 'link': 'https://stackoverflow.com/users/5526060/rithwik'}",True,2616,1,1,1667586681,1606749785,,65076306,CC BY-SA 4.0,https://stackoverflow.com/questions/65076306/how-to-get-git-commit-hash-of-python-project-using-python-code,How to get git commit hash of python project using python code?,65076628.0,,,,
43,"['python', 'discord']","{'user_type': 'does_not_exist', 'display_name': 'user14826255'}",True,1245,1,0,1667564872,1608172155,1667564872.0,65333882,CC BY-SA 4.0,https://stackoverflow.com/questions/65333882/python-discord-bot-on-disconnect-message,python discord bot on_disconnect message,,,,,
44,"['python', 'chord-diagram']","{'account_id': 317335, 'reputation': 24267, 'user_id': 633961, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/j9Krc.jpg?s=256&g=1', 'display_name': 'guettli', 'link': 'https://stackoverflow.com/users/633961/guettli'}",True,655,2,1,1667555692,1608221400,,65344303,CC BY-SA 4.0,https://stackoverflow.com/questions/65344303/circular-chord-diagram-in-python,Circular Chord Diagram in Python,65344418.0,,,,
45,"['python', 'amazon-web-services', 'machine-learning', 'data-science', 'amazon-sagemaker']","{'account_id': 13584609, 'reputation': 21, 'user_id': 9799664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d8f57d62d1a546c0e89ae52fb2ab041?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eugene Ndamukong', 'link': 'https://stackoverflow.com/users/9799664/eugene-ndamukong'}",True,114,1,2,1667476788,1607607258,1667476788.0,65235553,CC BY-SA 4.0,https://stackoverflow.com/questions/65235553/filenotfounderror-while-using-get-image-uri-in-sagemaker,FileNotFoundError while using get_image_uri() in SageMaker,,,,,
46,"['python', 'django', 'django-models']","{'account_id': 19076156, 'reputation': 181, 'user_id': 13929402, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c29c7515502b77402e3872707b8df4fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ramsey', 'link': 'https://stackoverflow.com/users/13929402/ramsey'}",True,401,2,0,1667468975,1607449608,1607450845.0,65204120,CC BY-SA 4.0,https://stackoverflow.com/questions/65204120/how-do-i-attribute-different-color-for-each-of-the-django-model-choices,How do I attribute different color for each of the django model choices,65204213.0,,,,
47,"['python', 'tensorflow', 'keras', 'deep-learning']","{'account_id': 19750171, 'reputation': 33, 'user_id': 14461692, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8b8c683303a3da6108589a7b22a3607?s=256&d=identicon&r=PG&f=1', 'display_name': 'lpdk', 'link': 'https://stackoverflow.com/users/14461692/lpdk'}",False,1040,2,3,1667457200,1607951329,1607957074.0,65289569,CC BY-SA 4.0,https://stackoverflow.com/questions/65289569/tensorflow-does-not-detect-multiple-cpu-cores-with-tf-distribute-mirroredstrateg,Tensorflow does not detect multiple CPU cores with tf.distribute.MirroredStrategy(),,,,,
