,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
10,"['c++', 'ssl', 'networking', 'pcap', 'libpcap']","{'account_id': 5653640, 'reputation': 389, 'user_id': 4473431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d45de1310ae0bb70e533ca24665fdee4?s=256&d=identicon&r=PG', 'display_name': 'Praveen Patel', 'link': 'https://stackoverflow.com/users/4473431/praveen-patel'}",True,408,2,1,1665693937,1621432852,1621445818.0,67604756,CC BY-SA 4.0,https://stackoverflow.com/questions/67604756/what-filter-should-be-used-to-filter-tls-1-3-client-hello,What filter should be used to filter TLS 1.3 client hello?,67606461.0,,,,
11,"['c++', 'visual-c++', 'clang', 'clang++', 'loop-unrolling']","{'account_id': 906817, 'reputation': 13625, 'user_id': 941531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5b3dab7ce6e710dbca170ef59e6c715?s=256&d=identicon&r=PG', 'display_name': 'Arty', 'link': 'https://stackoverflow.com/users/941531/arty'}",True,1109,2,1,1665331556,1621414316,1621417039.0,67599943,CC BY-SA 4.0,https://stackoverflow.com/questions/67599943/forcing-loop-unrolling-in-msvc-c,Forcing loop unrolling in MSVC C++,67600760.0,,,,
12,"['c++', 'x86-64', 'atomic', 'arm64', 'memory-model']","{'account_id': 282894, 'reputation': 21040, 'user_id': 580083, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/085edb5b64d5db3362d784bd9d35f99c?s=256&d=identicon&r=PG', 'display_name': 'Daniel Langr', 'link': 'https://stackoverflow.com/users/580083/daniel-langr'}",True,426,1,8,1665250257,1620202293,1620834491.0,67397460,CC BY-SA 4.0,https://stackoverflow.com/questions/67397460/does-stlrb-provide-sequential-consistency-on-arm64,Does STLR(B) provide sequential consistency on ARM64?,67397890.0,,,,
13,"['c++', 'macos', 'curl', 'apple-m1']","{'account_id': 233744, 'reputation': 34668, 'user_id': 499448, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/957083d526c5fd7c54c5b89aece0b76a?s=256&d=identicon&r=PG', 'display_name': 'Boardy', 'link': 'https://stackoverflow.com/users/499448/boardy'}",True,1316,1,0,1665209782,1621178517,,67558391,CC BY-SA 4.0,https://stackoverflow.com/questions/67558391/linking-to-curl-from-c-on-m1-mac-undefined-symbols-for-arm64,Linking to curl from C++ on M1 Mac - undefined symbols for arm64,67559562.0,,,,
14,"['c++', 'fstream', 'ifstream', 'ofstream']","{'account_id': 21645588, 'reputation': 65, 'user_id': 15966979, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzKLVL-acdCrk3m1nAoBCsCcU7uwSNWkXK2DAJO=k-s256', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/15966979/tom'}",True,10337,3,2,1664968364,1621573853,1621574097.0,67631098,,https://stackoverflow.com/questions/67631098/what-is-the-difference-between-ifstream-ofstream-and-fstream,"What is the difference between ifstream, ofstream and fstream?",67631410.0,1622002553.0,Duplicate,,
15,"['c++', 'tensorflow', 'juce']","{'account_id': 19971621, 'reputation': 23, 'user_id': 14636941, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0f8f43b3767445688ea3d8beb3d0ac6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raphael', 'link': 'https://stackoverflow.com/users/14636941/raphael'}",False,197,0,0,1664784684,1620120948,,67382237,CC BY-SA 4.0,https://stackoverflow.com/questions/67382237/including-tensorflow-into-juce-project,Including TensorFlow into JUCE project,,,,,
16,"['c++', 'bazel', 'bazelrc']","{'account_id': 2211323, 'reputation': 1102, 'user_id': 1953079, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/d6f9a2feb6e299ae9a8ffb560e6bc8d6?s=256&d=identicon&r=PG', 'display_name': 'warchantua', 'link': 'https://stackoverflow.com/users/1953079/warchantua'}",True,518,1,0,1664310417,1619884729,1664310417.0,67348211,CC BY-SA 4.0,https://stackoverflow.com/questions/67348211/why-does-bazel-not-see-includes-defined-in-bazelrc,Why does bazel not see includes defined in bazelrc?,67361275.0,,,,
17,"['c++', 'regex', 'pcre']","{'account_id': 11311422, 'reputation': 25, 'user_id': 8294421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4710386ac8249aa250ad38497554fb50?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luc Angevare', 'link': 'https://stackoverflow.com/users/8294421/luc-angevare'}",False,107,1,0,1663717047,1620307441,1663716951.0,67419075,CC BY-SA 4.0,https://stackoverflow.com/questions/67419075/only-1-match-in-capture-groups-standard-c-regex-and-pcre,Only 1 match in capture groups standard C++ RegEx and PCRE,,,,,
18,"['c++', 'c', 'sockets', 'server']","{'account_id': 20543956, 'reputation': 45, 'user_id': 15078279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5dbbbf432f3fc9e197b4edd156897fae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahmoud', 'link': 'https://stackoverflow.com/users/15078279/mahmoud'}",True,16204,2,4,1663228229,1622132277,1622132964.0,67726142,CC BY-SA 4.0,https://stackoverflow.com/questions/67726142/how-can-i-use-sys-socket-h-on-windows,How can I use sys/socket.h on Windows?,,,,,
19,"['c++', 'c++20', 'c++-modules']","{'account_id': 7256152, 'reputation': 301, 'user_id': 8467364, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3c0924ddafa333fd1d3a205ee8cbd33?s=256&d=identicon&r=PG&f=1', 'display_name': 'Khandakhulu', 'link': 'https://stackoverflow.com/users/8467364/khandakhulu'}",True,1341,2,0,1662996779,1621720315,1621723285.0,67654474,CC BY-SA 4.0,https://stackoverflow.com/questions/67654474/how-do-i-import-c-20-format-module,How do I import C++ 20 &lt;format&gt; module?,67655313.0,,,,
20,['c++'],"{'account_id': 20367707, 'reputation': 2570, 'user_id': 14940626, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LucAsL4MxrU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclq9iM2Olu0Zf6xOn8ewBSqcr-Rfw/s96-c/photo.jpg?sz=256', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/14940626/dan'}",True,127,2,1,1662555134,1622135084,1622135293.0,67726842,,https://stackoverflow.com/questions/67726842/passing-address-of-a-variable-by-reference-in-c,Passing address of a variable by reference in C++,67726959.0,1662555094.0,Duplicate,,
21,['c++'],"{'account_id': 21610712, 'reputation': 23, 'user_id': 15937347, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/979f8ba4982e86bf17e2c2fdcab3d209?s=256&d=identicon&r=PG&f=1', 'display_name': 'Iforgetmyaccoundalot', 'link': 'https://stackoverflow.com/users/15937347/iforgetmyaccoundalot'}",True,403,6,1,1662512752,1621112659,1621114232.0,67551202,CC BY-SA 4.0,https://stackoverflow.com/questions/67551202/can-you-output-data-in-c-without-using-any-includes,Can you output data in C++ without using any includes?,67551524.0,,,,
22,"['c++', 'oop']","{'account_id': 20040932, 'reputation': 33, 'user_id': 14691664, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiTGOO-aodN8ARBf38kU9ISD00jO0uq93UUp90qxec=k-s256', 'display_name': 'Tharisha Perera', 'link': 'https://stackoverflow.com/users/14691664/tharisha-perera'}",True,2243,1,1,1662258186,1620305058,,67418409,CC BY-SA 4.0,https://stackoverflow.com/questions/67418409/no-declaration-matches-in-c,No declaration matches in C++,,,,,
23,"['c++', 'tensorflow', 'juce', 'tensorflow-c++']","{'account_id': 19971621, 'reputation': 23, 'user_id': 14636941, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0f8f43b3767445688ea3d8beb3d0ac6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raphael', 'link': 'https://stackoverflow.com/users/14636941/raphael'}",True,189,1,1,1662206389,1621319865,,67581111,CC BY-SA 4.0,https://stackoverflow.com/questions/67581111/loading-tensorflow-model-to-manipulate-an-audio-stream-with-c,Loading TensorFlow model to manipulate an audio stream with C++,,,,,
24,['c++'],"{'account_id': 18701485, 'reputation': 3, 'user_id': 15936280, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-estI--qPh5g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmFCnp4HHHYCWC8jbVXs-erjREdxQ/photo.jpg?sz=256', 'display_name': 'isabuhi', 'link': 'https://stackoverflow.com/users/15936280/isabuhi'}",True,209,3,-1,1662173362,1621261145,1662173362.0,67571531,CC BY-SA 4.0,https://stackoverflow.com/questions/67571531/output-non-null-terminated-char-array-behaviours,Output non-null terminated char array behaviours?,67571647.0,,,,
25,"['c++', 'windows', 'visual-studio']","{'account_id': 21536417, 'reputation': 3, 'user_id': 15874889, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJywg2YsTK0CYtbEE0mnJRq8Oh_viz5rh8MV3sNX=k-s256', 'display_name': 'Carter Howell', 'link': 'https://stackoverflow.com/users/15874889/carter-howell'}",True,73,1,-3,1662125905,1620520221,1620520357.0,67453324,,https://stackoverflow.com/questions/67453324/simple-c-code-not-working-in-visual-studio,simple c++ code not working in visual studio,67453339.0,1620521890.0,Not suitable for this site,,
26,"['c++', 'function', 'templates', 'variadic-templates']","{'account_id': 20699132, 'reputation': 21, 'user_id': 15198665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35264920ab9201fe349fe42a3eb2cbb8?s=256&d=identicon&r=PG&f=1', 'display_name': 'JoungCPPser', 'link': 'https://stackoverflow.com/users/15198665/joungcppser'}",True,222,2,0,1662027084,1621260053,,67571219,CC BY-SA 4.0,https://stackoverflow.com/questions/67571219/c-store-list-of-lambda-functions,C++: store list of lambda functions,,,,,
27,"['c++', 'constructor', 'type-conversion', 'implicit-conversion']","{'account_id': 21675198, 'reputation': 3, 'user_id': 15992281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da676eca49f63dadb10282b113755083?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deilor', 'link': 'https://stackoverflow.com/users/15992281/deilor'}",True,161,3,0,1661903639,1621601771,1661903639.0,67637307,CC BY-SA 4.0,https://stackoverflow.com/questions/67637307/conversion-from-const-char-to-class-with-constructor-from-string,Conversion from const char[] to class with constructor from string,67637413.0,,,,
28,"['c++', 'linker-errors', 'assimp']","{'account_id': 17055747, 'reputation': 43, 'user_id': 12340332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a60b5721a2c5b60b6e6ad8daab000eba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kinjo', 'link': 'https://stackoverflow.com/users/12340332/kinjo'}",False,190,1,0,1661675165,1622288892,,67751006,CC BY-SA 4.0,https://stackoverflow.com/questions/67751006/unresolved-external-symbol-aigetmaterialtexturecount-when-trying-to-compile-ass,Unresolved external symbol _aiGetMaterialTextureCount when trying to compile Assimp,,,,,
29,"['multi-factor-authentication', 'sha', 'hmac', 'c++', 'totp']","{'account_id': 19861901, 'reputation': 1, 'user_id': 14550102, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/483050766003750/picture?type=large', 'display_name': 'Ismael W. Mohamed', 'link': 'https://stackoverflow.com/users/14550102/ismael-w-mohamed'}",False,785,2,0,1661454750,1621416695,,67601593,,https://stackoverflow.com/questions/67601593/problem-in-implementing-google-authenticator-app-in-c,problem in implementing google authenticator app in c++,,,,"{'other_site': {'aliases': ['https://itsecurity.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#000', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'security.meta', 'site_url': 'https://security.meta.stackexchange.com', 'name': 'Information Security Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=security.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'launch_date': 1310490000, 'open_beta_date': 1290106800, 'closed_beta_date': 1289502000, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/security/Img/apple-touch-icon@2.png', 'twitter_account': 'StackSecurity', 'favicon_url': 'https://cdn.sstatic.net/Sites/security/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/security/Img/apple-touch-icon.png', 'audience': 'information security professionals', 'site_url': 'https://security.stackexchange.com', 'api_site_parameter': 'security', 'logo_url': 'https://cdn.sstatic.net/Sites/security/Img/logo.png', 'name': 'Information Security', 'site_type': 'main_site'}, 'on_date': 1621420465, 'question_id': 249498}",
30,"['c++', 'unreal-engine4']","{'account_id': 13370242, 'reputation': 45, 'user_id': 10945683, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bwOf5PX7Mmk/AAAAAAAAAAI/AAAAAAAAAAs/MDVj2npHnaI/photo.jpg?sz=256', 'display_name': 'Hououin Kyoma', 'link': 'https://stackoverflow.com/users/10945683/hououin-kyoma'}",True,1779,3,2,1661397570,1620126535,,67383602,CC BY-SA 4.0,https://stackoverflow.com/questions/67383602/how-to-manually-select-unreal-engine-compiler,How to manually select unreal engine compiler,69312115.0,,,,
31,"['c++', 'visual-studio-code']","{'account_id': 19453585, 'reputation': 291, 'user_id': 15991365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a6f4a12fe3e5aaabe4c05ea3193ce1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cool_Cornflakes', 'link': 'https://stackoverflow.com/users/15991365/cool-cornflakes'}",False,566,1,1,1660942111,1621600664,1621602522.0,67637001,CC BY-SA 4.0,https://stackoverflow.com/questions/67637001/no-such-file-or-directory-error-when-including-a-header-file-in-vscode,No such file or directory error when including a header file in vscode,,,,,
32,"['c++', 'makefile', 'cmakelists-options']","{'account_id': 5841880, 'reputation': 1, 'user_id': 4603218, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-5ZfoV-y-40I/AAAAAAAAAAI/AAAAAAAAACw/LY33tIugIOE/photo.jpg?sz=256', 'display_name': 'Abdel Fel', 'link': 'https://stackoverflow.com/users/4603218/abdel-fel'}",True,477,4,0,1660427897,1621501253,,67617225,CC BY-SA 4.0,https://stackoverflow.com/questions/67617225/cmakelists-add-library-according-to-option,CMakeLists add_library according to option,73347873.0,,,,
33,"['c++', 'lua', 'ld', 'archlinux', 'manjaro']","{'account_id': 19296193, 'reputation': 13, 'user_id': 14105112, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjYutQIepFi_Sy8ufYJx8bxSJKA0ViST774kpadaA=k-s256', 'display_name': 'Felix Knopp', 'link': 'https://stackoverflow.com/users/14105112/felix-knopp'}",True,919,2,1,1660305024,1621429367,1660305024.0,67603835,CC BY-SA 4.0,https://stackoverflow.com/questions/67603835/ld-undefined-reference-to-lua-i-dont-know-why-ld-cannot-reference-lua-even,ld: undefined reference to `lua_`. I don&#39;t know why ld cannot reference lua even though its there,67603964.0,,,,
34,"['c++', 'c++11', 'reference', 'c++14', 'language-lawyer']","{'account_id': 16608944, 'reputation': 29995, 'user_id': 12002570, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6a482d9642ec6f3eccf3162640003ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jason Liam', 'link': 'https://stackoverflow.com/users/12002570/jason-liam'}",True,276,3,6,1660238264,1620292600,1660225115.0,67415226,CC BY-SA 4.0,https://stackoverflow.com/questions/67415226/does-each-expression-in-c-have-a-non-reference-type,Does each expression in C++ have a non-reference type,,,,,
35,"['c++', 'linux', 'heap-memory']","{'account_id': 21533199, 'reputation': 1, 'user_id': 15872305, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1cd7ca07b786ddee3f171d4b910c3ad3?s=256&d=identicon&r=PG&f=1', 'display_name': 'kzvwvh', 'link': 'https://stackoverflow.com/users/15872305/kzvwvh'}",False,347,1,0,1660188392,1620901421,,67517612,CC BY-SA 4.0,https://stackoverflow.com/questions/67517612/how-to-get-the-address-of-the-main-arena,how to get the address of the main_arena?,,,,,
36,"['c++', 'gcc', 'visual-studio-code', 'vscode-code-runner']","{'account_id': 21493225, 'reputation': 37, 'user_id': 15838604, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef842f0ef6d68db251ae4d11e4d82108?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akash Rajoria', 'link': 'https://stackoverflow.com/users/15838604/akash-rajoria'}",True,939,2,0,1659263418,1620657006,1659263418.0,67472328,CC BY-SA 4.0,https://stackoverflow.com/questions/67472328/not-able-to-find-run-option-in-c-vs-code,Not able to find run option in C++ - VS Code,67472403.0,,,,
37,"['c++', 'qt', 'googlemock']","{'account_id': 6736442, 'reputation': 3560, 'user_id': 5191073, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/58bf35fa4a2da994fa7602939d962183?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christopher Pisz', 'link': 'https://stackoverflow.com/users/5191073/christopher-pisz'}",True,364,1,0,1658882487,1622121366,1658882487.0,67722938,CC BY-SA 4.0,https://stackoverflow.com/questions/67722938/c-gmock-willonce-can-you-do-anything-aside-from-return-a-value,C++ Gmock - WillOnce - Can you do anything aside from return a value?,67726378.0,,,,
38,"['python', 'c++', 'windows', 'dll']","{'account_id': 3202109, 'reputation': 81, 'user_id': 2703976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b112c7fb8676fd6643290903f872b18a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben Rowland', 'link': 'https://stackoverflow.com/users/2703976/ben-rowland'}",False,811,1,2,1658366361,1621607730,1621654507.0,67638962,CC BY-SA 4.0,https://stackoverflow.com/questions/67638962/loading-dll-from-python-3-8-pyd-on-windows-with-add-dll-directory,Loading dll from Python 3.8 pyd on Windows with add_dll_directory(),,,,,
39,"['c++', 'visual-studio-code', 'mlpack']","{'account_id': 16367174, 'reputation': 603, 'user_id': 11821338, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35c8ebd7cfc2dcad1f13f4f837003e5c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jr795', 'link': 'https://stackoverflow.com/users/11821338/jr795'}",False,323,1,0,1658156333,1621256926,1621259475.0,67570341,CC BY-SA 4.0,https://stackoverflow.com/questions/67570341/vscode-cannot-open-source-file-boost-serialization-serialization-hpp-depende,VSCode &#39;cannot open source file &quot;boost/serialization/serialization.hpp&quot; (dependency of &quot;mlpack/core.hpp&quot;)&#39; when trying to include mlpack,,,,,
40,['c++'],"{'account_id': 19278072, 'reputation': 11, 'user_id': 14090613, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gho00-i3Gp9HQZJPaB-VpYrZ1c7-2NzI6npE-ZIDQ=k-s256', 'display_name': 'Bhuvnesh Bansal', 'link': 'https://stackoverflow.com/users/14090613/bhuvnesh-bansal'}",False,4963,3,0,1658047417,1621074511,1621078381.0,67545709,CC BY-SA 4.0,https://stackoverflow.com/questions/67545709/check-number-sequence,Check Number sequence,,,,,
41,"['c++', 'delphi', 'tdatetime']","{'account_id': 3743713, 'reputation': 554, 'user_id': 4031282, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/8da76124e66bf23971580c53eb35aa81?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/4031282/andrew'}",True,696,2,1,1657914102,1621530546,,67625006,CC BY-SA 4.0,https://stackoverflow.com/questions/67625006/how-to-convert-a-pascal-tdatetimedouble-time-to-a-unix-epoch-in-c,How to convert a Pascal TDateTime(double) time to a Unix epoch in C++,67626181.0,,,,
42,"['c++', 'recursion', 'graph', 'c++14', 'destructor']","{'account_id': 8611807, 'reputation': 145, 'user_id': 6450039, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-uzXn_i-P6Ac/AAAAAAAAAAI/AAAAAAAABnA/TyGsbErneKw/photo.jpg?sz=256', 'display_name': 'Tomas Wilson', 'link': 'https://stackoverflow.com/users/6450039/tomas-wilson'}",True,594,3,8,1657034681,1620656522,1620729210.0,67472213,CC BY-SA 4.0,https://stackoverflow.com/questions/67472213/avoid-infinite-recursion-in-destructor,Avoid infinite recursion in destructor,,,,,
43,"['c++', 'unity3d', 'math', 'opengl', 'camera-matrix']","{'account_id': 7519908, 'reputation': 59, 'user_id': 15878489, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-WyDcKBGxmlI/AAAAAAAAAAI/AAAAAAAAAHg/3OiBVW2QwT4/photo.jpg?sz=256', 'display_name': 'GoldSpark', 'link': 'https://stackoverflow.com/users/15878489/goldspark'}",False,107,1,1,1656130928,1620583682,,67460921,CC BY-SA 4.0,https://stackoverflow.com/questions/67460921/opengl-free-aspect-ratio-like-in-unity,OpenGL &quot;Free Aspect Ratio&quot; like in Unity,,,,,
44,"['c++', 'linux', 'github', 'gcc', 'github-actions']","{'account_id': 21730041, 'reputation': 18, 'user_id': 16038914, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc6019f60d1eb9e3ff98e6053c9f8ace?s=256&d=identicon&r=PG&f=1', 'display_name': 'vizitys', 'link': 'https://stackoverflow.com/users/16038914/vizitys'}",True,1989,2,0,1656020206,1622040339,1622041468.0,67707313,CC BY-SA 4.0,https://stackoverflow.com/questions/67707313/how-to-do-update-alternatives-config-without-having-an-interactive-prompt,How to do update-alternatives --config without having an interactive prompt?,67707610.0,,,,
