,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
28,"['c++', 'linux', 'boost', 'codeblocks']","{'account_id': 208361, 'reputation': 5764, 'user_id': 458790, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c6b1fadce368a0d1a5a0f316d2a08aac?s=256&d=identicon&r=PG', 'display_name': 'Cipher', 'link': 'https://stackoverflow.com/users/458790/cipher'}",True,136261,13468280.0,13,102,1660770316,1353389091,1353424956.0,13467072,CC BY-SA 3.0,https://stackoverflow.com/questions/13467072/c-boost-undefined-reference-to-boostsystemgeneric-category,C++ Boost: undefined reference to boost::system::generic_category(),,,,,
29,"['c++', 'qt', 'linker']","{'account_id': 1214296, 'reputation': 2631, 'user_id': 1182189, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/6f38ac85820f0ca6d88119b78cdfefd9?s=256&d=identicon&r=PG', 'display_name': 'Chedy2149', 'link': 'https://stackoverflow.com/users/1182189/chedy2149'}",True,499,13441354.0,2,2,1660582815,1353176372,1481861948.0,13433387,CC BY-SA 3.0,https://stackoverflow.com/questions/13433387/unable-to-build-finddialog-example-from-c-gui-programming-with-qt-4,Unable to build FindDialog example from &quot;C++ GUI Programming with Qt 4&quot;,,,,,
30,"['c++', 'random']","{'account_id': 2056869, 'reputation': 2709, 'user_id': 1834378, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/31cb525eb2ee5a66312155999689b7ff?s=256&d=identicon&r=PG', 'display_name': 'Predictability', 'link': 'https://stackoverflow.com/users/1834378/predictability'}",True,757284,13446015.0,14,244,1660196733,1353280989,1582741631.0,13445688,CC BY-SA 4.0,https://stackoverflow.com/questions/13445688/how-to-generate-a-random-number-in-c,How to generate a random number in C++?,1492282547.0,,,,
31,"['c++', 'arrays', 'subscript']","{'account_id': 2000872, 'reputation': 43, 'user_id': 1791960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/042964fc231a2fe7561a6a9abf189158?s=256&d=identicon&r=PG', 'display_name': 'user1791960', 'link': 'https://stackoverflow.com/users/1791960/user1791960'}",False,13660,,2,2,1660078920,1352993920,1352994279.0,13400921,CC BY-SA 3.0,https://stackoverflow.com/questions/13400921/error-invalid-types-doubledouble-for-array-subscript,error: invalid types &#39;double*[double]&#39; for array subscript,,,,,
32,"['c++', 'c', 'integer', 'long-integer']","{'account_id': 312459, 'reputation': 20436, 'user_id': 626537, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/SZIeu.jpg?s=256&g=1', 'display_name': 'clstaudt', 'link': 'https://stackoverflow.com/users/626537/clstaudt'}",True,163157,13604190.0,5,93,1659512745,1354102513,,13604137,CC BY-SA 3.0,https://stackoverflow.com/questions/13604137/definition-of-int64-t,Definition of int64_t,,,,,
33,['c++'],"{'account_id': 1887032, 'reputation': 369, 'user_id': 1706047, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/82720367ada039249ed87656135b3bd8?s=256&d=identicon&r=PG', 'display_name': 'user1706047', 'link': 'https://stackoverflow.com/users/1706047/user1706047'}",True,4830,,3,7,1659440495,1354164345,1659440495.0,13618987,,https://stackoverflow.com/questions/13618987/private-virtual-function-in-derived-class,Private virtual function in derived class,,1354189859.0,exact duplicate,,
34,"['c++', 'googlemock']","{'account_id': 1537891, 'reputation': 91, 'user_id': 1433354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94734f378174cc32ba46e3dc6cb4b18a?s=256&d=identicon&r=PG', 'display_name': 'udhai_coder', 'link': 'https://stackoverflow.com/users/1433354/udhai-coder'}",True,12311,,1,6,1658805696,1354264223,1658805696.0,13641490,CC BY-SA 4.0,https://stackoverflow.com/questions/13641490/how-to-set-gmock-expect-call-to-invoke-two-different-functions-for-a-mocked-func,How to set GMock EXPECT_CALL to invoke two different functions for a mocked function,,,,,
35,"['c++', 'unit-testing', 'googletest', 'googlemock']","{'account_id': 1537891, 'reputation': 91, 'user_id': 1433354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94734f378174cc32ba46e3dc6cb4b18a?s=256&d=identicon&r=PG', 'display_name': 'udhai_coder', 'link': 'https://stackoverflow.com/users/1433354/udhai-coder'}",False,585,,0,0,1658805691,1354272221,1658805691.0,13643627,CC BY-SA 4.0,https://stackoverflow.com/questions/13643627/error-in-mocking-non-virtual-function-using-gtest-gmock,Error in mocking non-virtual function using GTest/GMock,,,,,
36,"['c++', 'opengl', 'opengl-3']","{'user_type': 'does_not_exist', 'display_name': 'user269597'}",True,15295,13405205.0,1,34,1658685268,1353004038,1353185986.0,13403807,CC BY-SA 3.0,https://stackoverflow.com/questions/13403807/glvertexattribpointer-raising-gl-invalid-operation,glVertexAttribPointer raising GL_INVALID_OPERATION,,,,,
37,"['c++', 'variables', 'c++11', 'constants', 'constexpr']","{'account_id': 91845, 'reputation': 251058, 'user_id': 252000, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/082b8ee2b0aebb430b8d4d98e6a5c32f?s=256&d=identicon&r=PG', 'display_name': 'fredoverflow', 'link': 'https://stackoverflow.com/users/252000/fredoverflow'}",True,175128,13347355.0,6,429,1658636015,1352735413,,13346879,CC BY-SA 3.0,https://stackoverflow.com/questions/13346879/const-vs-constexpr-on-variables,const vs constexpr on variables,,,,,
38,"['c++', 'multithreading', 'unix', 'thread-safety']","{'account_id': 1345025, 'reputation': 2885, 'user_id': 1285948, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/c4948215a144b8a1b9677b37cd933779?s=256&d=identicon&r=PG', 'display_name': 'godzilla', 'link': 'https://stackoverflow.com/users/1285948/godzilla'}",False,459,,1,0,1658033693,1352127693,1658033693.0,13234711,CC BY-SA 4.0,https://stackoverflow.com/questions/13234711/is-ip2location-thread-safe,is IP2Location thread safe?,1658037477.0,,,,
39,"['c++', 'split']","{'account_id': 1177810, 'reputation': 805, 'user_id': 1153369, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/012e1d434d94ebaa2b0b7cd4ea62cb67?s=256&d=identicon&r=PG', 'display_name': 'wangzhiju', 'link': 'https://stackoverflow.com/users/1153369/wangzhiju'}",True,85557,13172579.0,5,44,1657103253,1351751863,,13172158,CC BY-SA 3.0,https://stackoverflow.com/questions/13172158/c-split-string-by-line,C++ split string by line,,,,,
40,"['c++', 'authentication', 'quickfix']","{'account_id': 1155710, 'reputation': 1123, 'user_id': 1136384, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f2f8b975a1875cb11fc1b21f93554a24?s=256&d=identicon&r=PG', 'display_name': 'Qsiris', 'link': 'https://stackoverflow.com/users/1136384/qsiris'}",True,9112,13351764.0,1,8,1657046939,1352743209,,13348939,CC BY-SA 3.0,https://stackoverflow.com/questions/13348939/how-to-make-the-login-part-in-quickfix,How to make the login part in QuickFIX,,,,,
41,"['c++', 'visual-c++', 'c++11', 'visual-studio-2012', 'overriding']","{'account_id': 259071, 'reputation': 200645, 'user_id': 541686, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f2d0d2c0f7a83e2f8797a5ae79a324b6?s=256&d=identicon&r=PG', 'display_name': 'user541686', 'link': 'https://stackoverflow.com/users/541686/user541686'}",True,9404,13223586.0,2,58,1656666891,1352065609,1352244248.0,13223277,CC BY-SA 3.0,https://stackoverflow.com/questions/13223277/how-to-enforce-the-override-keyword,How to enforce the &#39;override&#39; keyword?,,,,,
42,"['c++', 'tree', 'binary-tree', 'insertion']","{'account_id': 1998601, 'reputation': 3, 'user_id': 1790179, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed81f49ef5ad7ca45512d87a6d79867d?s=256&d=identicon&r=PG', 'display_name': 'A1604', 'link': 'https://stackoverflow.com/users/1790179/a1604'}",True,1857,13170071.0,1,0,1656072936,1351735951,1516345691.0,13170036,CC BY-SA 3.0,https://stackoverflow.com/questions/13170036/level-order-insertion-in-binary-tree,Level order insertion in binary tree,,,,,
43,['c++'],"{'account_id': 1823063, 'reputation': 1038, 'user_id': 1656647, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/UwG4k.jpg?s=256&g=1', 'display_name': 'TheNotMe', 'link': 'https://stackoverflow.com/users/1656647/thenotme'}",True,719,13365119.0,3,5,1655323394,1352825271,1352825453.0,13364955,CC BY-SA 3.0,https://stackoverflow.com/questions/13364955/correct-way-of-freeing-memory-in-a-vector-of-pointers-c,Correct way of freeing memory in a vector of pointers? (C++),,,,,
44,"['c++', 'c++11', 'variadic-templates', 'sfinae', 'variadic-functions']","{'account_id': 14743, 'reputation': 11914, 'user_id': 1170277, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cee81aa5ea645d2bd8918182b19a2f2b?s=256&d=identicon&r=PG', 'display_name': 'mavam', 'link': 'https://stackoverflow.com/users/1170277/mavam'}",True,2581,13328507.0,2,14,1655323339,1352403510,1655323339.0,13296461,CC BY-SA 4.0,https://stackoverflow.com/questions/13296461/imperfect-forwarding-with-variadic-templates,(Im)perfect forwarding with variadic templates,,,,,
45,['c++'],"{'account_id': 1924671, 'reputation': 92635, 'user_id': 1735406, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/IF9uS.png?s=256&g=1', 'display_name': 'Maroun', 'link': 'https://stackoverflow.com/users/1735406/maroun'}",True,484,13456570.0,3,3,1655311086,1353337770,,13456535,CC BY-SA 3.0,https://stackoverflow.com/questions/13456535/disallowing-class-copying-in-c,Disallowing class copying in C++,,,,,
46,"['c++', 'gcc', 'build-process', 'gnu-make', 'precompiled-headers']","{'account_id': 18479, 'reputation': 9043, 'user_id': 42371, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/88c3ead39812c6d6c19c866d0f8d33b5?s=256&d=identicon&r=PG', 'display_name': 'Evgeny Lazin', 'link': 'https://stackoverflow.com/users/42371/evgeny-lazin'}",True,3659,13339751.0,5,19,1653298586,1352468583,1352703320.0,13309228,CC BY-SA 3.0,https://stackoverflow.com/questions/13309228/gcc-build-time-doesnt-benefit-much-from-precompiled-headers,GCC build time doesn&#39;t benefit much from precompiled headers,,,,,
47,"['c++', 'xml', 'rest', 'client']","{'account_id': 306475, 'reputation': 1006, 'user_id': 617241, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/19130731b8e526cdf1ff1f60d2978fb4?s=256&d=identicon&r=PG', 'display_name': 'Soumen', 'link': 'https://stackoverflow.com/users/617241/soumen'}",True,15075,,4,8,1651740923,1352709587,1642690105.0,13340523,CC BY-SA 4.0,https://stackoverflow.com/questions/13340523/rest-client-in-c,REST client in C++,,,,,
48,"['c++', 'visual-c++', '64-bit', 'protocol-buffers']","{'account_id': 109564, 'reputation': 2387, 'user_id': 290235, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/Jc5FN.jpg?s=256&g=1', 'display_name': 'Gang YIN', 'link': 'https://stackoverflow.com/users/290235/gang-yin'}",True,7582,14995540.0,5,17,1651271470,1353820171,1361330700.0,13548478,CC BY-SA 3.0,https://stackoverflow.com/questions/13548478/are-there-some-better-ways-to-address-warnings-when-compiling-protocol-buffer-ge,Are there some better ways to address warnings when compiling protocol buffer generated source file?,,,,,
