,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
10,"['c++', 'json', 'header-files', 'rapidjson']","{'account_id': 19568823, 'reputation': 19, 'user_id': 14320394, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgYIXxrkvtJsHBE6LBON0sIN6dSntJkJrJkGSUf=k-s256', 'display_name': 'Ramya T', 'link': 'https://stackoverflow.com/users/14320394/ramya-t'}",False,1406,,2,1,1665603729,1600771417,1600771898.0,64008069,CC BY-SA 4.0,https://stackoverflow.com/questions/64008069/how-to-use-rapidjson-library-in-my-c-code,How to use rapidjson library in my c++ code?,,,
11,"['c++', 'utf-8', 'c++17', 'utf-16', 'wstring']","{'account_id': 19372792, 'reputation': 67, 'user_id': 14165752, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-L81sgb9p2HM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck3Y6zLHIIXjSLpRnSf6KvjPxq5Lw/photo.jpg?sz=256', 'display_name': 'Guilherme Galdino', 'link': 'https://stackoverflow.com/users/14165752/guilherme-galdino'}",True,72,63923573.0,1,0,1665248252,1600267929,1600267960.0,63922672,CC BY-SA 4.0,https://stackoverflow.com/questions/63922672/trouble-with-utf-8-input,Trouble with UTF-8 input,,,
12,"['c++', 'windows', 'unicode', 'text-files', 'utf-16']","{'account_id': 19372792, 'reputation': 67, 'user_id': 14165752, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-L81sgb9p2HM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck3Y6zLHIIXjSLpRnSf6KvjPxq5Lw/photo.jpg?sz=256', 'display_name': 'Guilherme Galdino', 'link': 'https://stackoverflow.com/users/14165752/guilherme-galdino'}",True,1400,64000219.0,3,4,1665248077,1600718065,1600731120.0,63999142,CC BY-SA 4.0,https://stackoverflow.com/questions/63999142/is-it-possible-to-set-a-text-file-to-utf-16,Is it possible to set a text file to UTF-16?,,,
13,"['c++', 'visual-studio', 'windows-defender']","{'account_id': 14089088, 'reputation': 123, 'user_id': 10178072, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7615600aa1d5c1549a1f347900be6cd0?s=256&d=identicon&r=PG&f=1', 'display_name': 'AbdelRahman Mahmoud', 'link': 'https://stackoverflow.com/users/10178072/abdelrahman-mahmoud'}",True,7814,63887030.0,5,3,1665246784,1600090253,1600090335.0,63885356,CC BY-SA 4.0,https://stackoverflow.com/questions/63885356/why-is-windows-defender-scanning-my-code,Why is Windows Defender scanning my code?,,,
14,"['c++', 'regex', 'lex', 'lexical-analysis']","{'account_id': 13603713, 'reputation': 37, 'user_id': 9813624, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-H8REfMTohjU/AAAAAAAAAAI/AAAAAAAADXw/sVP1v_xD9Rw/photo.jpg?sz=256', 'display_name': 'poppy14s', 'link': 'https://stackoverflow.com/users/9813624/poppy14s'}",True,621,63796707.0,2,0,1665014947,1599536891,1599604086.0,63786843,CC BY-SA 4.0,https://stackoverflow.com/questions/63786843/regular-expression-set-max-length-for-string-literal,Regular expression set max length for string literal,,,
15,"['c++', 'loops', 'callback', 'char', 'keyboard']","{'account_id': 17016733, 'reputation': 199, 'user_id': 12310422, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98a47615afbbe86f216a693ab4be9222?s=256&d=identicon&r=PG&f=1', 'display_name': 'Goozzi', 'link': 'https://stackoverflow.com/users/12310422/goozzi'}",False,63,,1,-1,1664856021,1599918924,,63861052,CC BY-SA 4.0,https://stackoverflow.com/questions/63861052/simply-iterate-over-uchar-starting-from-0,Simply iterate over uchar starting from &#39;0&#39;,,,
16,"['python', 'c++', 'pybind11']","{'account_id': 1415745, 'reputation': 9353, 'user_id': 1341455, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/ce6790bda8ac812b2c2c2b29e28ef412?s=256&d=identicon&r=PG', 'display_name': 'shelper', 'link': 'https://stackoverflow.com/users/1341455/shelper'}",False,667,,1,5,1664823404,1600541527,1600562099.0,63972298,CC BY-SA 4.0,https://stackoverflow.com/questions/63972298/how-to-reload-python-module-that-is-build-with-c-source-code-using-pybind11,How to reload python module that is build with c++ source code using pybind11,,,
17,"['c++', 'initialization', 'c++17', 'language-lawyer', 'exception-specification']","{'account_id': 16334089, 'reputation': 6650, 'user_id': 11796722, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-hbVqmiJejgo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rehNL7lbCriSOGqR5fVrWy6CjMYYA/photo.jpg?sz=256', 'display_name': 'xmh0511', 'link': 'https://stackoverflow.com/users/11796722/xmh0511'}",False,258,,2,4,1664732369,1599136638,1599184019.0,63723863,CC BY-SA 4.0,https://stackoverflow.com/questions/63723863/what-is-a-subexpression-of-an-initialization,what is a subexpression of an initialization,,,
18,"['c++', 'visual-c++', 'quicksort', 'partitioning', 'introsort']","{'account_id': 18809677, 'reputation': 105, 'user_id': 13718145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fefc6c0d0c28f193d449012127b328c?s=256&d=identicon&r=PG&f=1', 'display_name': 'zemageht', 'link': 'https://stackoverflow.com/users/13718145/zemageht'}",False,77,,0,1,1664515173,1600338607,1664515173.0,63936151,CC BY-SA 4.0,https://stackoverflow.com/questions/63936151/identify-msvcs-single-pivot-partitioning-algorithm,Identify MSVC&#39;s single-pivot partitioning algorithm,,,
19,"['c++', 'cmake', 'linker', 'shared-libraries', 'i2c']","{'account_id': 16400030, 'reputation': 428, 'user_id': 11846336, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-fb8jEdlFp8c/AAAAAAAAAAI/AAAAAAAAAJQ/ZuEhio0Eb_g/photo.jpg?sz=256', 'display_name': 'Totemi1324', 'link': 'https://stackoverflow.com/users/11846336/totemi1324'}",True,1045,63916249.0,3,1,1663350791,1600110602,,63890499,CC BY-SA 4.0,https://stackoverflow.com/questions/63890499/how-to-link-dynamic-library-li2c-with-cmake-undefined-reference-to-i2c-smb,How to link dynamic library &quot;-li2c&quot; with Cmake? (undefined reference to `i2c_smbus_write_byte_data`),,,
20,"['c++', 'c++20', 'std-ranges']","{'account_id': 359424, 'reputation': 27186, 'user_id': 700825, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6aea6e2f57f2a7b1cd6870375fbdc42f?s=256&d=identicon&r=PG', 'display_name': 'NoSenseEtAl', 'link': 'https://stackoverflow.com/users/700825/nosenseetal'}",True,501,63943402.0,3,3,1662991689,1600360564,1600376293.0,63942514,CC BY-SA 4.0,https://stackoverflow.com/questions/63942514/do-c20-ranges-support-group-by-functionality,Do C++20 ranges support group by functionality?,,,
21,"['c++', 'boost', 'boost-program-options']","{'account_id': 15163710, 'reputation': 87, 'user_id': 11252708, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f14dbeaa80cacdde8d43d8e6a7fe749?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pfrances', 'link': 'https://stackoverflow.com/users/11252708/pfrances'}",True,814,63785686.0,2,2,1662510590,1599492369,,63780447,CC BY-SA 4.0,https://stackoverflow.com/questions/63780447/how-to-store-data-in-boostprogram-optionsvariable-map,How to store data in boost::program_options::variable_map?,,,
22,"['c++', 'memory', 'stdvector']","{'account_id': 2826302, 'reputation': 396, 'user_id': 2428895, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/P6YiH.jpg?s=256&g=1', 'display_name': '0x436f72647265', 'link': 'https://stackoverflow.com/users/2428895/0x436f72647265'}",True,364,63880288.0,4,0,1662316229,1600068944,,63879948,CC BY-SA 4.0,https://stackoverflow.com/questions/63879948/correct-way-of-freeing-memory-of-a-vector-of-structs,Correct way of freeing memory of a vector of structs,,,
23,"['c++', 'reference', 'lifetime', 'temporary']","{'account_id': 4713591, 'reputation': 5075, 'user_id': 3813411, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/c25e3810f837ed8fbc62985c83cb6855?s=256&d=identicon&r=PG&f=1', 'display_name': 'rb612', 'link': 'https://stackoverflow.com/users/3813411/rb612'}",True,103,63977048.0,3,3,1662122412,1600590673,1600593854.0,63977009,CC BY-SA 4.0,https://stackoverflow.com/questions/63977009/returning-const-reference-to-temporary-behaves-differently-than-local-const-refe,Returning const reference to temporary behaves differently than local const reference?,,,
24,"['c++', 'winapi', 'event-handling']","{'account_id': 15795673, 'reputation': 314, 'user_id': 11397564, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CQInZ.jpg?s=256&g=1', 'display_name': 'daniel-eh', 'link': 'https://stackoverflow.com/users/11397564/daniel-eh'}",True,416,63771918.0,2,0,1662095125,1599451540,,63771194,CC BY-SA 4.0,https://stackoverflow.com/questions/63771194/win32-event-handlng-checking-if-charger-is-plugged-in,Win32 Event Handlng - Checking if charger is plugged in,,,
25,"['c++', 'user-interface', 'interface', 'console']","{'account_id': 19420102, 'reputation': 3, 'user_id': 14202783, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjbCdWXWLF_aDf7K9TMv4Q2bqQTdG2Xfd20yqqH=k-s256', 'display_name': 'skot', 'link': 'https://stackoverflow.com/users/14202783/skot'}",False,104,,1,0,1661916579,1598966734,,63688634,,https://stackoverflow.com/questions/63688634/whats-the-right-c-gui-library-for-making-an-interface-for-an-already-written,What&#39;s the right C++ GUI library for making an interface for an already written console app?,1661916973.0,Duplicate,
26,"['c++', 'unions', 'stdmap']","{'account_id': 13008379, 'reputation': 63, 'user_id': 9402241, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0afa566b038208022160605aaa1b70ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'bring112', 'link': 'https://stackoverflow.com/users/9402241/bring112'}",False,92,,0,0,1661804126,1600081604,1661804126.0,63883047,CC BY-SA 4.0,https://stackoverflow.com/questions/63883047/maps-of-different-function-pointers-signatures-holded-in-one-map,Maps of different function pointers signatures holded in one map,,,
27,"['c++', 'opencv', 'cmake', 'makefile']","{'account_id': 19518196, 'reputation': 13, 'user_id': 14280630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79999bee4cb5549887865bdb5fd0ce1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luc-dotcom', 'link': 'https://stackoverflow.com/users/14280630/luc-dotcom'}",True,188,63905078.0,1,1,1661522664,1600169635,1661522664.0,63900952,CC BY-SA 4.0,https://stackoverflow.com/questions/63900952/opencv4-1-usr-bin-ld-cannot-find-lopencv-nonfree,(OpenCV4.1) /usr/bin/ld: cannot find -lopencv_nonfree,,,
28,"['c++', 'xcode', 'macos', 'opencv']","{'account_id': 9235321, 'reputation': 1, 'user_id': 6860133, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WFJp1.png?s=256&g=1', 'display_name': 'In&#232;s', 'link': 'https://stackoverflow.com/users/6860133/in%c3%a8s'}",False,118,,0,0,1661522652,1600640982,1661522652.0,63984241,CC BY-SA 4.0,https://stackoverflow.com/questions/63984241/opencv4-on-xcode-opencv2-core-hpp-not-found,OpenCV4 on XCode — opencv2/core.hpp not found,,,
29,"['c++', 'opencv']","{'account_id': 6885180, 'reputation': 1576, 'user_id': 5290519, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/f4Zqy.png?s=256&g=1', 'display_name': 'VimNing', 'link': 'https://stackoverflow.com/users/5290519/vimning'}",True,1037,63934197.0,2,1,1661522646,1600311971,1661522646.0,63930667,CC BY-SA 4.0,https://stackoverflow.com/questions/63930667/how-to-swap-rows-of-mat-in-opencv,How to swap rows of Mat in opencv?,,,
30,"['c++', 'constexpr', 'unions']","{'account_id': 19303005, 'reputation': 143, 'user_id': 14110473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2a7791fce445de803cf2f219a145e56?s=256&d=identicon&r=PG&f=1', 'display_name': 'AJ Tan', 'link': 'https://stackoverflow.com/users/14110473/aj-tan'}",True,541,,2,7,1661479300,1599304316,1626021726.0,63753257,CC BY-SA 4.0,https://stackoverflow.com/questions/63753257/error-in-accessing-a-union-member-in-constant-expression,Error in Accessing a Union Member in Constant Expression,,,
31,"['c++', 'amazon-web-services', 'amazon-s3', 'aws-sdk-cpp']","{'account_id': 13339306, 'reputation': 401, 'user_id': 10411012, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b9cc323ac690a548a3c28054b7b54b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'wispi', 'link': 'https://stackoverflow.com/users/10411012/wispi'}",True,507,63733111.0,2,1,1661281678,1599141919,,63725308,CC BY-SA 4.0,https://stackoverflow.com/questions/63725308/awss3s3client-constructor-very-slow,Aws::S3::S3Client constructor very slow,,,
32,"['c++', 'clang++']","{'account_id': 18471377, 'reputation': 1750, 'user_id': 13456180, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e14d16bcb86448bc27bec24adb2ab1a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'VainMan', 'link': 'https://stackoverflow.com/users/13456180/vainman'}",True,1683,,1,73,1661135198,1599768909,1599769012.0,63837100,CC BY-SA 4.0,https://stackoverflow.com/questions/63837100/alignoft-with-t-m512-is-not-equal-to-alignof-m512,alignof(T) with T=__m512 is not equal to alignof(__m512),,,
33,"['c++', 'winapi']","{'account_id': 18102357, 'reputation': 51, 'user_id': 13160047, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiYC5wUfzf1QI1XSQKgkUFXWU6nWMLeeXCbp387MQ=k-s256', 'display_name': 'Rep', 'link': 'https://stackoverflow.com/users/13160047/rep'}",True,442,,1,1,1660760104,1601342151,1601346056.0,64111568,CC BY-SA 4.0,https://stackoverflow.com/questions/64111568/how-do-you-focus-on-a-specific-window-using-winapi,How do you focus on a specific window using winapi?,,,
34,"['c++', 'macos', 'opencv', 'visual-studio-code', 'homebrew']","{'account_id': 16818817, 'reputation': 360, 'user_id': 12159823, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iCFsl.jpg?s=256&g=1', 'display_name': 'taada', 'link': 'https://stackoverflow.com/users/12159823/taada'}",False,119,,0,0,1660344518,1599239192,1660344518.0,63745358,,https://stackoverflow.com/questions/63745358/opencv-headers-file-not-found-opencv2-opencv-hpp,OpenCV headers file not found &lt;opencv2/opencv.hpp&gt;,1599253909.0,Duplicate,
35,"['c++', 'multiplication', 'blas', 'cublas', 'cblas']","{'account_id': 79407, 'reputation': 12813, 'user_id': 225186, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/dbc60362bf2df08202ff198e00085a5c?s=256&d=identicon&r=PG', 'display_name': 'alfC', 'link': 'https://stackoverflow.com/users/225186/alfc'}",True,270,,1,1,1660130651,1600761643,1600764625.0,64005454,CC BY-SA 4.0,https://stackoverflow.com/questions/64005454/gemv-blas-and-cublas-missing-the-conjugate-only-ordering-option,GEMV BLAS and cuBLAS missing the &quot;conjugate-only&quot; ordering option?,,,
36,"['c++', 'qt', 'qgraphicsscene', 'qgraphicsitem', 'qgraphicstextitem']","{'account_id': 16581562, 'reputation': 33, 'user_id': 12117855, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c8e93a5ac38d9511bac82a0d387deae?s=256&d=identicon&r=PG&f=1', 'display_name': 'kristian307', 'link': 'https://stackoverflow.com/users/12117855/kristian307'}",True,842,64043638.0,3,2,1659809988,1600935575,1600959515.0,64042278,CC BY-SA 4.0,https://stackoverflow.com/questions/64042278/how-to-center-text-in-qgraphicssimpletextitem,How to center text in QGraphicsSimpleTextItem?,,,
37,"['c++', 'exception', 'language-lawyer', 'semantics', 'throw']","{'account_id': 11421497, 'reputation': 56381, 'user_id': 8372853, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GzQid.png?s=256&g=1', 'display_name': 'cigien', 'link': 'https://stackoverflow.com/users/8372853/cigien'}",True,304,,2,1,1659746722,1600920011,1601327245.0,64039356,CC BY-SA 4.0,https://stackoverflow.com/questions/64039356/is-a-throw-exception-evaluated-by-the-abstract-machine,Is a throw exception evaluated by the abstract machine?,,,
38,"['c++', 'llvm', 'graphviz', 'code-analysis', 'control-flow-graph']","{'account_id': 17407109, 'reputation': 141, 'user_id': 12615021, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-H8BzmWRpFlM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdUq9pzEoWQ7eiXabF9pyyk7Jyk_w/photo.jpg?sz=256', 'display_name': 'Haskell bit', 'link': 'https://stackoverflow.com/users/12615021/haskell-bit'}",False,293,,1,3,1659114811,1600672553,,63987739,CC BY-SA 4.0,https://stackoverflow.com/questions/63987739/what-should-be-modified-in-c-source-to-generate-control-flow-graph-showing-nam,What should be modified in C++ source to generate control flow graph showing name of functions and operators as well?,,,
39,"['c++', 'templates', 'visual-studio-code']","{'account_id': 11649613, 'reputation': 101, 'user_id': 8723594, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-yZNBjN3iqUE/AAAAAAAAAAI/AAAAAAAAAEU/FZAiUxEdjv0/photo.jpg?sz=256', 'display_name': 'To&#224;n Nguyễn', 'link': 'https://stackoverflow.com/users/8723594/to%c3%a0n-nguy%e1%bb%85n'}",True,3525,,1,4,1659056539,1601058469,1659056539.0,64069559,CC BY-SA 4.0,https://stackoverflow.com/questions/64069559/how-to-create-a-custom-project-template-in-visual-studio-code,How to create a custom project template in Visual Studio Code,,,
40,"['c++', 'compiler-errors', 'type-conversion', 'integer', 'unsigned']","{'account_id': 17575852, 'reputation': 43, 'user_id': 12750628, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDw5JkvdmyRZpR5_mjVZL1MBueXuoRiWZ8u9xQ7jw=k-s256', 'display_name': 'Francisco Skrobola', 'link': 'https://stackoverflow.com/users/12750628/francisco-skrobola'}",True,2199,63913092.0,2,0,1658835839,1600229609,,63913022,CC BY-SA 4.0,https://stackoverflow.com/questions/63913022/conversion-from-unsigned-int-to-int-requires-a-narrowing-conversion,conversion from &#39;unsigned int&#39; to &#39;int&#39; requires a narrowing conversion,,,
41,"['c++', 'visual-studio-code', 'vscode-debugger']","{'account_id': 16784906, 'reputation': 161, 'user_id': 12134145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3ba4d9e71e4f0fcd4768b54b091c828?s=256&d=identicon&r=PG&f=1', 'display_name': 'ankit', 'link': 'https://stackoverflow.com/users/12134145/ankit'}",True,7844,64667546.0,3,9,1658422145,1600598263,1600600399.0,63978029,CC BY-SA 4.0,https://stackoverflow.com/questions/63978029/setup-lldb-debugging-with-cpp-extension-in-vscode-linux,setup lldb debugging with cpp extension in vscode linux,,,
42,"['c++', 'qt']","{'account_id': 9684610, 'reputation': 91, 'user_id': 7184924, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93f0a5059b89b0f60d6a24fa67845af0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cenziii', 'link': 'https://stackoverflow.com/users/7184924/cenziii'}",True,2816,,2,7,1658319591,1600948153,,64045809,CC BY-SA 4.0,https://stackoverflow.com/questions/64045809/qt-deploy-cannot-find-visual-studio-installation-directory,Qt deploy cannot find Visual Studio installation directory,,,
43,"['c++', 'hide', 'raylib']","{'account_id': 19467625, 'reputation': 71, 'user_id': 14240629, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GioETwbIP9mWzHlFph7Zz-yu976913aG2fClA9L=k-s256', 'display_name': 'josephi', 'link': 'https://stackoverflow.com/users/14240629/josephi'}",True,391,,3,1,1658254468,1599566489,1599574390.0,63793488,CC BY-SA 4.0,https://stackoverflow.com/questions/63793488/how-to-hide-a-drawing-in-raylib,How to hide a drawing in Raylib?,,,
44,"['c++', 'visual-studio', 'sdl', 'sdl-2', 'vcpkg']","{'account_id': 168349, 'reputation': 4091, 'user_id': 393756, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/1eehV.jpg?s=256&g=1', 'display_name': 'Fran&#231;ois Beaune', 'link': 'https://stackoverflow.com/users/393756/fran%c3%a7ois-beaune'}",True,2146,64080280.0,2,2,1657225117,1601132671,1601132901.0,64079180,CC BY-SA 4.0,https://stackoverflow.com/questions/64079180/vs-auto-linking-against-sdl2-libraries-installed-with-vcpkg-on-windows,VS auto-linking against SDL2 libraries installed with vcpkg on Windows,,,
45,"['c++', 'winapi', 'unicode', 'vcl', 'c++builder-10.4-sydney']","{'account_id': 151825, 'reputation': 5477, 'user_id': 365929, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f4255a7fed662c5060376545e1ddcd9b?s=256&d=identicon&r=PG', 'display_name': 'Max Kielland', 'link': 'https://stackoverflow.com/users/365929/max-kielland'}",False,321,,1,2,1657221149,1599299356,,63752581,CC BY-SA 4.0,https://stackoverflow.com/questions/63752581/how-to-get-the-name-of-a-unicode-character,How to get the name of a Unicode character?,,,
