,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from
10,"['c++', 'multithreading', 'race-condition']","{'account_id': 14847142, 'reputation': 121, 'user_id': 10722187, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/931ef7ce2010335ce363bc01237c5534?s=256&d=identicon&r=PG&f=1', 'display_name': 'nnuttertools', 'link': 'https://stackoverflow.com/users/10722187/nnuttertools'}",True,443,2,2,1665475686,1549273639,54513521,CC BY-SA 4.0,https://stackoverflow.com/questions/54513521/is-there-a-notify-one-queue-for-stdcondition-variables,Is there a `notify_one()` queue for `std::condition_variable`s?,,1665475686.0,,,,
11,['c++'],"{'account_id': 996925, 'reputation': 6839, 'user_id': 1012636, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/j898M.jpg?s=256&g=1', 'display_name': '7heViking', 'link': 'https://stackoverflow.com/users/1012636/7heviking'}",True,6740,2,7,1665091628,1549957917,54645193,CC BY-SA 4.0,https://stackoverflow.com/questions/54645193/inline-static-const-vs-static-const-variable,Inline static const vs static const variable,54645479.0,,,,,
12,"['c++', 'reference']","{'account_id': 2967532, 'reputation': 1879, 'user_id': 2520385, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c58d540f9eab717596edfc1ca4bfaa85?s=256&d=identicon&r=PG', 'display_name': 'Paradox', 'link': 'https://stackoverflow.com/users/2520385/paradox'}",True,2173,1,3,1664999390,1549199920,54503278,CC BY-SA 4.0,https://stackoverflow.com/questions/54503278/c-assigning-reference-variable-in-an-if-statement,c++ Assigning reference variable in an if statement,54503373.0,,,,,
13,"['c++', 'qt', 'qprocess']","{'account_id': 11819603, 'reputation': 69, 'user_id': 8649038, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-kCnneKQyDIk/AAAAAAAAAAI/AAAAAAAAAjE/8JvGEoE7c6w/photo.jpg?sz=256', 'display_name': 'Kerem Yılmaz', 'link': 'https://stackoverflow.com/users/8649038/kerem-y%c4%b1lmaz'}",False,569,1,0,1664887896,1548979778,54471097,CC BY-SA 4.0,https://stackoverflow.com/questions/54471097/c-qt-get-return-value-of-sub-python-process,C++ Qt get return value of sub-python process,,,,,,
14,"['c++', 'windows', 'winapi', 'clipping']","{'account_id': 8505358, 'reputation': 1691, 'user_id': 6377136, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/319539c7595c5cf6ef34937544164e0b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Johannes Stricker', 'link': 'https://stackoverflow.com/users/6377136/johannes-stricker'}",True,2231,4,96,1663664272,1549539454,54572498,CC BY-SA 4.0,https://stackoverflow.com/questions/54572498/manipulate-system-visible-clipping-region-in-windows-1809,Manipulate system/visible clipping region in Windows 1809,,1654911958.0,,,,
15,"['c++', 'c++17', 'unions', 'placement-new', 'type-punning']","{'account_id': 5996160, 'reputation': 20424, 'user_id': 5501675, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/9ea71bcc6b5c512a7d15da82db05f2ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Curious', 'link': 'https://stackoverflow.com/users/5501675/curious'}",True,202,1,1,1661804581,1549571462,54581801,CC BY-SA 4.0,https://stackoverflow.com/questions/54581801/when-is-it-safe-to-re-use-memory-from-a-trivially-destructible-object-without-la,When is it safe to re-use memory from a trivially destructible object without laundering,54598212.0,1661804581.0,,,,
16,"['c++', 'visual-c++', 'sal']","{'account_id': 5280633, 'reputation': 170, 'user_id': 4216147, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-oduJ2anPxJM/AAAAAAAAAAI/AAAAAAAALWA/FLNveUt33J4/photo.jpg?sz=256', 'display_name': 'George Hazan', 'link': 'https://stackoverflow.com/users/4216147/george-hazan'}",True,1056,2,6,1661784978,1550834673,54826028,CC BY-SA 4.0,https://stackoverflow.com/questions/54826028/why-printf-format-string-macro-doesnt-produce-any-warnings,why _Printf_format_string_ macro doesn&#39;t produce any warnings?,,,,,,
17,"['c++', 'opencv', 'openvino']","{'account_id': 330103, 'reputation': 16378, 'user_id': 654019, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/438148c9a2ac0c1bb66f92a3adbafac2?s=256&d=identicon&r=PG', 'display_name': 'mans', 'link': 'https://stackoverflow.com/users/654019/mans'}",True,3028,1,1,1661518247,1549729894,54608215,CC BY-SA 4.0,https://stackoverflow.com/questions/54608215/when-i-try-to-compile-opencv-with-inference-engine-enabled-i-am-getting-an-erro,"When I try to compile OpenCv with inference engine enabled, I am getting an error",54751270.0,1661518247.0,,,,
18,"['c++', 'multithreading', 'parallel-processing']","{'account_id': 9271867, 'reputation': 356, 'user_id': 6885572, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c42a88b4b495af51bb81454895c80158?s=256&d=identicon&r=PG&f=1', 'display_name': 'Caladin00', 'link': 'https://stackoverflow.com/users/6885572/caladin00'}",True,7968,2,6,1661445428,1549320486,54525473,CC BY-SA 4.0,https://stackoverflow.com/questions/54525473/can-someone-help-me-parallelize-this-c-code,Can someone help me parallelize this C++ Code?,54525627.0,1549321974.0,,,,
19,"['c++', 'c++11', 'stdatomic', 'lockless', 'seqlock']","{'account_id': 1548372, 'reputation': 16362, 'user_id': 1441328, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/b96e85a38e05615837daedb7296a9f49?s=256&d=identicon&r=PG', 'display_name': 'ridiculous_fish', 'link': 'https://stackoverflow.com/users/1441328/ridiculous-fish'}",True,1635,1,2,1661373396,1549748159,54611003,CC BY-SA 4.0,https://stackoverflow.com/questions/54611003/implementing-64-bit-atomic-counter-with-32-bit-atomics,Implementing 64 bit atomic counter with 32 bit atomics,54611235.0,1620235567.0,,,,
20,"['c++', 'opencv', 'contour']","{'account_id': 4566698, 'reputation': 103, 'user_id': 3707533, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e10ffe2869552ce51c1b1e9b4356805f?s=256&d=identicon&r=PG&f=1', 'display_name': 'francis2tm', 'link': 'https://stackoverflow.com/users/3707533/francis2tm'}",True,57,1,1,1661240944,1550265630,54717213,CC BY-SA 4.0,https://stackoverflow.com/questions/54717213/proximate-contour-to-rectagle,proximate contour to rectagle,,1661240944.0,,,,
21,"['c++', 'c', 'argv', 'abbreviation']","{'account_id': 13104527, 'reputation': 109, 'user_id': 9467799, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-x-KWEALBCNY/AAAAAAAAAAI/AAAAAAAAADQ/1W7YpIm7uOo/photo.jpg?sz=256', 'display_name': 'nngm', 'link': 'https://stackoverflow.com/users/9467799/nngm'}",True,8573,4,6,1661076276,1550323887,54723587,CC BY-SA 4.0,https://stackoverflow.com/questions/54723587/what-does-envp-stand-for,What does envp stand for?,54723654.0,1599557121.0,,,,
22,"['c++', 'unions']","{'account_id': 2487987, 'reputation': 585, 'user_id': 2166063, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/70cf3a6798c4e98c7f03500b8368912b?s=256&d=identicon&r=PG', 'display_name': 'Detective King', 'link': 'https://stackoverflow.com/users/2166063/detective-king'}",True,486,4,2,1660791433,1550322181,54723339,CC BY-SA 4.0,https://stackoverflow.com/questions/54723339/how-does-c-union-know-the-type-stored-in-it-and-which-destructor-to-call,How does C++ union know the type stored in it and which destructor to call?,54723412.0,1660791433.0,,,,
23,"['c++', 'gcc', 'makefile', 'shared-libraries', 'ld']","{'account_id': 3491975, 'reputation': 1408, 'user_id': 2921426, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/xlAKu.jpg?s=256&g=1', 'display_name': 'SimonC', 'link': 'https://stackoverflow.com/users/2921426/simonc'}",True,4683,1,1,1660584482,1549296029,54519881,CC BY-SA 4.0,https://stackoverflow.com/questions/54519881/error-loading-shared-libraries-cannot-open-shared-object-file-on-external-ha,Error loading shared libraries: cannot open shared object file :: on external hardware,54521170.0,,,,,
24,"['c++', 'language-lawyer', 'unions']","{'account_id': 14999494, 'reputation': 123, 'user_id': 10827638, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e814fa03eb8f1aa53243379ff31b3862?s=256&d=identicon&r=PG&f=1', 'display_name': 'xeros', 'link': 'https://stackoverflow.com/users/10827638/xeros'}",True,194,1,6,1660535275,1549330035,54526663,CC BY-SA 4.0,https://stackoverflow.com/questions/54526663/inspecting-non-active-union-members-common-initial-sequence,"Inspecting non-active union members, common initial sequence",54526808.0,1660535275.0,,,,
25,"['c++', 'language-lawyer', 'undefined-behavior', 'unions']","{'account_id': 406349, 'reputation': 107362, 'user_id': 775806, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/XNd2C.png?s=256&g=1', 'display_name': 'n. m.', 'link': 'https://stackoverflow.com/users/775806/n-m'}",True,795,2,18,1660535240,1549806955,54617101,CC BY-SA 4.0,https://stackoverflow.com/questions/54617101/zero-cost-properties-with-data-member-syntax,Zero-cost properties with data member syntax,54618056.0,1660535240.0,,,,
26,"['c++', 'opencv', 'image-processing']","{'account_id': 10510660, 'reputation': 93, 'user_id': 7746476, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a0321d0e5c71440a5877c93eb8455cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'muraad malik', 'link': 'https://stackoverflow.com/users/7746476/muraad-malik'}",False,213,1,0,1660343682,1551342341,54921260,CC BY-SA 4.0,https://stackoverflow.com/questions/54921260/is-the-iplimage-imagesize-same-as-mat-size,Is the iplimage imagesize same as mat size?,,1660343682.0,,,,
27,"['c++', 'type-conversion', 'implicit-conversion']","{'account_id': 6599872, 'reputation': 61, 'user_id': 6327188, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a299d866c0a4c93f4b31225b316ebd36?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ziping Sun', 'link': 'https://stackoverflow.com/users/6327188/ziping-sun'}",True,115,1,5,1660303188,1549804055,54616713,CC BY-SA 4.0,https://stackoverflow.com/questions/54616713/why-implicit-conversion-to-stdstring-doesnt-work-with-operator-being-called,Why implicit conversion to std::string doesn&#39;t work with operator&lt;&lt; being called,,1549809346.0,,,,
28,"['c++', 'vector', 'stl', 'c++17']","{'account_id': 5105055, 'reputation': 4851, 'user_id': 4093378, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://lh3.googleusercontent.com/-fQvO8M4nxAQ/AAAAAAAAAAI/AAAAAAAAB-E/YauVVLfKB5U/photo.jpg?sz=256', 'display_name': 'Indiana Kernick', 'link': 'https://stackoverflow.com/users/4093378/indiana-kernick'}",True,861,3,5,1659711981,1550392117,54731419,CC BY-SA 4.0,https://stackoverflow.com/questions/54731419/inserting-into-a-vector-of-move-only-type,Inserting into a vector of move-only type,54731532.0,1550393989.0,,,,
29,"['c++', 'catch2']","{'account_id': 1872707, 'reputation': 1751, 'user_id': 1694593, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9ec320e3d57fdbde4b7ecc8194b2a2d1?s=256&d=identicon&r=PG', 'display_name': 'Wander3r', 'link': 'https://stackoverflow.com/users/1694593/wander3r'}",True,6432,2,11,1659680320,1550157017,54693505,CC BY-SA 4.0,https://stackoverflow.com/questions/54693505/running-unit-tests-excluding-a-specific-tag-in-catch2,Running unit tests excluding a specific tag in Catch2,54693803.0,1550157524.0,,,,
30,"['c++', 'unit-testing', 'googletest', 'googlemock']","{'account_id': 2928174, 'reputation': 1361, 'user_id': 2509099, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6b943869aa8e032e04aae5d8b637d47c?s=256&d=identicon&r=PG', 'display_name': 'agent_bean', 'link': 'https://stackoverflow.com/users/2509099/agent-bean'}",True,1688,1,1,1659071233,1551360232,54926796,CC BY-SA 4.0,https://stackoverflow.com/questions/54926796/how-do-you-mock-a-function-that-is-part-of-that-class-under-test-gmock,How do you mock a function that is part of that class under test gmock?,54927690.0,1659071233.0,,,,
31,"['c++', 'unit-testing', 'templates', 'googlemock']","{'account_id': 359424, 'reputation': 27186, 'user_id': 700825, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6aea6e2f57f2a7b1cd6870375fbdc42f?s=256&d=identicon&r=PG', 'display_name': 'NoSenseEtAl', 'link': 'https://stackoverflow.com/users/700825/nosenseetal'}",False,73,0,2,1659071227,1551123333,54873462,CC BY-SA 4.0,https://stackoverflow.com/questions/54873462/is-there-a-simple-way-to-test-raii-helpers-for-library-that-requires-init-and,Is there a simple way to test RAII helpers for library that requires Init() and Close() free function calls,,1659071227.0,,,,
32,"['c++', 'googlemock']","{'user_type': 'does_not_exist', 'display_name': 'user3458'}",True,146,2,2,1659071220,1550586226,54768473,CC BY-SA 4.0,https://stackoverflow.com/questions/54768473/how-do-i-verify-that-2-mock-methods-are-called-with-same-reference,How do I verify that 2 mock methods are called with same reference?,54769092.0,1659071220.0,,,,
33,"['c++', 'opencv', 'camera', 'googletest', 'googlemock']","{'account_id': 9472542, 'reputation': 2206, 'user_id': 7042963, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/CgsFk.jpg?s=256&g=1', 'display_name': 'BartekPL', 'link': 'https://stackoverflow.com/users/7042963/bartekpl'}",False,369,1,1,1659071213,1550226180,54707204,CC BY-SA 4.0,https://stackoverflow.com/questions/54707204/how-to-mock-opencv-camera-using-gmock-or-how-test-method-that-use-camera-with-g,"How to mock OpenCV camera using GMock, or how test method that use camera with GTest?",,1659071213.0,,,,
34,"['c++', 'inner-classes', 'this-pointer']","{'account_id': 2364633, 'reputation': 519, 'user_id': 2070569, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Eqf4L.jpg?s=256&g=1', 'display_name': 'Islam Abdeen', 'link': 'https://stackoverflow.com/users/2070569/islam-abdeen'}",True,75,3,0,1658682016,1548974299,54470254,CC BY-SA 4.0,https://stackoverflow.com/questions/54470254/cannot-make-outer-class-as-member-object-inside-inner-class,cannot make outer class as member object inside inner class,,1658677186.0,,,,
35,"['c++', 'tensorflow', 'blas']","{'account_id': 45260, 'reputation': 63245, 'user_id': 133374, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/8337eb6c24313a1e0e81ecae24f20406?s=256&d=identicon&r=PG', 'display_name': 'Albert', 'link': 'https://stackoverflow.com/users/133374/albert'}",False,268,0,5,1658540595,1549831781,54620936,CC BY-SA 4.0,https://stackoverflow.com/questions/54620936/tensorflow-custom-c-op-use-existing-matmul,"TensorFlow, custom C++ op, use existing MatMul",,1658540595.0,,,,
36,"['python', 'c++', 'boost', 'casting', 'pybind11']","{'account_id': 12861345, 'reputation': 125, 'user_id': 9341549, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JPuNO.png?s=256&g=1', 'display_name': 'Grant', 'link': 'https://stackoverflow.com/users/9341549/grant'}",True,398,2,2,1658247246,1550440061,54738011,CC BY-SA 4.0,https://stackoverflow.com/questions/54738011/pybind11-boostmultiprecisioncpp-int-to-python,PyBind11: boost::multiprecision::cpp_int to Python,54752031.0,1550529983.0,,,,
37,"['c++', 'class']","{'account_id': 6207885, 'reputation': 3084, 'user_id': 4835204, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/283f32b9e64aece759dc7dd27305d396?s=256&d=identicon&r=PG&f=1', 'display_name': 'cdahms', 'link': 'https://stackoverflow.com/users/4835204/cdahms'}",True,1549,2,0,1656066606,1550169760,54697110,CC BY-SA 4.0,https://stackoverflow.com/questions/54697110/c-how-to-forward-declare-a-class-in-the-same-file-as-main-getting-variab,C++ - how to forward declare a class in the same file as main() - getting variable uses undefined class error,54697171.0,1569226503.0,,,,
38,"['c++', 'multithreading', 'opengl']","{'account_id': 9733868, 'reputation': 654, 'user_id': 7217855, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e2c5e5ef71e4763ece906a0c66cd8552?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lemonbonbon', 'link': 'https://stackoverflow.com/users/7217855/lemonbonbon'}",True,390,2,-1,1656041274,1551023247,54853602,CC BY-SA 4.0,https://stackoverflow.com/questions/54853602/use-opengl-command-from-different-thread,Use opengl-command from different thread,54853677.0,1551024474.0,,,,
39,"['c++', 'optimization', 'compiler-optimization']","{'user_type': 'does_not_exist', 'display_name': 'user7475082'}",True,160,2,2,1655892912,1550405269,54733084,CC BY-SA 4.0,https://stackoverflow.com/questions/54733084/performance-of-duplicate-computations,Performance of duplicate computations,,1655892912.0,,,,
40,"['c++', 'linux', 'clang', 'clang++']","{'account_id': 194559, 'reputation': 15015, 'user_id': 436976, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/ca5523dd495f8c0a6a6b20db65db2ef4?s=256&d=identicon&r=PG', 'display_name': 'stevendesu', 'link': 'https://stackoverflow.com/users/436976/stevendesu'}",True,19188,5,14,1655728018,1549301604,54521402,CC BY-SA 4.0,https://stackoverflow.com/questions/54521402/locating-iostream-in-clang-fatal-error-iostream-file-not-found,Locating iostream in Clang++: fatal error: &#39;iostream&#39; file not found,54926827.0,1570789254.0,,,,
41,"['c++', 'header']","{'account_id': 15325068, 'reputation': 399, 'user_id': 11056439, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-g3tlsyx5lws/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPhBsyz7HoFGIxxeXVFJsyiV-BZPw/mo/photo.jpg?sz=256', 'display_name': 'Tryb Ghost', 'link': 'https://stackoverflow.com/users/11056439/tryb-ghost'}",True,7112,4,3,1655393549,1551179715,54884274,CC BY-SA 4.0,https://stackoverflow.com/questions/54884274/can-i-define-a-macro-in-a-header-file,Can I define a macro in a header file?,54884795.0,1655393549.0,,,,
42,"['c++', 'regex', 'security']","{'account_id': 7616555, 'reputation': 53, 'user_id': 5775795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c75e75def546b1fae7d5f895fb5af2ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'E Catchpole', 'link': 'https://stackoverflow.com/users/5775795/e-catchpole'}",True,307,3,5,1655196668,1549466228,54556862,,https://stackoverflow.com/questions/54556862/is-stdregex-safe-for-user-defined-expressions,Is std::regex safe for user-defined expressions?,54557275.0,1549466892.0,1550619911.0,Duplicate,,
43,"['c++', 'hdf5']","{'account_id': 6003556, 'reputation': 929, 'user_id': 4716122, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/5ce3810c49a63dd60c3ecd8337e650e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'CD86', 'link': 'https://stackoverflow.com/users/4716122/cd86'}",True,3877,1,0,1654239642,1549531755,54570110,CC BY-SA 4.0,https://stackoverflow.com/questions/54570110/fatal-error-h5cpp-h-no-such-file-or-directory,fatal error: H5Cpp.h: No such file or directory,54570191.0,,,,,
44,['c++'],"{'account_id': 15353697, 'reputation': 11, 'user_id': 11076590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7ecf27839589cc35c04f2ad6f5d3ca2?s=256&d=identicon&r=PG&f=1', 'display_name': 'J. Doe', 'link': 'https://stackoverflow.com/users/11076590/j-doe'}",False,63,1,-1,1654078290,1551055587,54858095,CC BY-SA 4.0,https://stackoverflow.com/questions/54858095/flow-of-execution-questions,Flow of execution questions,,1551056647.0,,,,
45,"['c++', 'c++17', 'cpp-core-guidelines']","{'account_id': 194559, 'reputation': 15015, 'user_id': 436976, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/ca5523dd495f8c0a6a6b20db65db2ef4?s=256&d=identicon&r=PG', 'display_name': 'stevendesu', 'link': 'https://stackoverflow.com/users/436976/stevendesu'}",True,12095,2,13,1653150622,1549300275,54521085,CC BY-SA 4.0,https://stackoverflow.com/questions/54521085/how-to-use-c-expects-operator,How to use C++ Expects operator?,54521184.0,,,,,
46,"['c++', 'vim', 'indentation']","{'account_id': 4012552, 'reputation': 10759, 'user_id': 3305546, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/G2mbe.png?s=256&g=1', 'display_name': 'Yves', 'link': 'https://stackoverflow.com/users/3305546/yves'}",True,437,2,0,1652272428,1550712250,54797821,CC BY-SA 4.0,https://stackoverflow.com/questions/54797821/gnu-indent-does-it-support-c,GNU indent: does it support C++,54797931.0,,,,,
47,"['c++', 'c++11', 'bit-manipulation']","{'account_id': 2451938, 'reputation': 14222, 'user_id': 2137996, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/dYdyn.jpg?s=256&g=1', 'display_name': 'Alex Reinking', 'link': 'https://stackoverflow.com/users/2137996/alex-reinking'}",True,9604,6,115,1651848832,1550665236,54786278,CC BY-SA 4.0,https://stackoverflow.com/questions/54786278/how-do-i-write-a-maintainable-fast-compile-time-bit-mask-in-c,"How do I write a maintainable, fast, compile-time bit-mask in C++?",54786503.0,1550695351.0,,,,
