,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from
11,"['python', 'c++', 'opencv']","{'account_id': 9714900, 'reputation': 495, 'user_id': 7205641, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d10b4685e2efa582d02918786410e15f?s=256&d=identicon&r=PG&f=1', 'display_name': 'mastersom', 'link': 'https://stackoverflow.com/users/7205641/mastersom'}",False,121,1,1,1665261889,1580336228,,59976420,CC BY-SA 4.0,https://stackoverflow.com/questions/59976420/how-to-convert-c-get-function-code-to-python-used-in-an-opencv-algorithm,How to convert c++ get function code to python used in an opencv algorithm,,,,
12,"['c++', 'qt', 'opengl', 'embedded']","{'account_id': 17044780, 'reputation': 7, 'user_id': 12331880, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAUncVJz9X6vH9otvLPsIEqVbKfWIw7VmBbE7PYxg=k-s256', 'display_name': 'Arun Virupaksha', 'link': 'https://stackoverflow.com/users/12331880/arun-virupaksha'}",True,391,1,-1,1664947074,1579790668,1662540837.0,59881144,CC BY-SA 4.0,https://stackoverflow.com/questions/59881144/qt-opengl-render-to-texture-performance-issue,Qt OpenGL Render to texture Performance Issue,67003021.0,,,
13,"['c++', 'gcc', 'linker', 'g++', 'destructor']","{'account_id': 2302438, 'reputation': 173, 'user_id': 3742309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3742309', 'link': 'https://stackoverflow.com/users/3742309/user3742309'}",True,863,3,-1,1663697051,1579865283,1579865570.0,59895532,CC BY-SA 4.0,https://stackoverflow.com/questions/59895532/how-to-correctly-define-and-link-a-c-class-destructor-to-a-main-file,How to correctly define and link a C++ class destructor to a main file?,59908855.0,,,
14,"['python', 'c++', 'dll', 'importerror', 'dependency-walker']","{'account_id': 12393052, 'reputation': 454, 'user_id': 9076590, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-6ndlx0ZKu58/AAAAAAAAAAI/AAAAAAAABAM/Qw1agSlWQCY/photo.jpg?sz=256', 'display_name': 'Tim Hilt', 'link': 'https://stackoverflow.com/users/9076590/tim-hilt'}",True,3068,2,5,1663603014,1579698360,,59860465,CC BY-SA 4.0,https://stackoverflow.com/questions/59860465/pybind11-importerror-dll-not-found-when-trying-to-import-pyd-in-python-int,Pybind11: &quot;ImportError: DLL not found&quot; when trying to import *.pyd in Python Interpreter,59873787.0,,,
15,"['c++', 'tcp', 'arduino', 'serial-communication', 'gprs']","{'account_id': 13600825, 'reputation': 139, 'user_id': 9811555, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sc6HP.jpg?s=256&g=1', 'display_name': 'MarkusMulholland', 'link': 'https://stackoverflow.com/users/9811555/markusmulholland'}",True,552,1,0,1662893783,1579092859,,59751887,CC BY-SA 4.0,https://stackoverflow.com/questions/59751887/cant-connect-or-publish-to-mqtt-broker-with-arduino-and-sim900,Can&#39;t connect or publish to MQTT broker with Arduino and SIM900,59767700.0,,,
16,"['c++', 'language-lawyer', 'c++20', 'c++-concepts']","{'account_id': 13980239, 'reputation': 493, 'user_id': 10096584, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-BANtfksnUgA/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7os4HXKa-Lf4O6xtPERrJbGuMJJ6Q/mo/photo.jpg?sz=256', 'display_name': 'Lewis Liman', 'link': 'https://stackoverflow.com/users/10096584/lewis-liman'}",True,2466,3,26,1662674239,1580227565,,59952704,CC BY-SA 4.0,https://stackoverflow.com/questions/59952704/c20-concepts-which-template-specialization-gets-chosen-when-the-template-arg,C++20 Concepts : Which template specialization gets chosen when the template argument qualifies for multiple concepts?,59952978.0,,,
17,"['c++', 'image', 'opencv']","{'account_id': 17331923, 'reputation': 31, 'user_id': 12554789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32df1e745d0708117feb9a610a1d82ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'MutedSeason', 'link': 'https://stackoverflow.com/users/12554789/mutedseason'}",True,11431,2,0,1662100483,1579088405,1662100483.0,59750687,CC BY-SA 4.0,https://stackoverflow.com/questions/59750687/create-blank-image-in-opencv-c,Create blank image in OpenCV C++,59751094.0,,,
18,"['c++', 'opencv', 'dlib']","{'account_id': 1457199, 'reputation': 4366, 'user_id': 1629242, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/A9il9.jpg?s=256&g=1', 'display_name': 'Amogh', 'link': 'https://stackoverflow.com/users/1629242/amogh'}",True,2283,2,1,1662100465,1580281806,1662100465.0,59962053,CC BY-SA 4.0,https://stackoverflow.com/questions/59962053/why-opencv-dnn-based-caffe-face-detector-failed-to-find-faces,Why Opencv DNN based (caffe) face detector failed to find faces?,,,,
19,"['c++', 'inheritance', 'struct', 'unions']","{'account_id': 1272841, 'reputation': 399, 'user_id': 1310044, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh4.googleusercontent.com/-QQQSaiC0PYk/AAAAAAAAAAI/AAAAAAAAIOo/BsrbKS4JP08/photo.jpg?sz=256', 'display_name': 'Oleksandr', 'link': 'https://stackoverflow.com/users/1310044/oleksandr'}",True,168,1,1,1661804433,1578579931,1661804433.0,59666108,CC BY-SA 4.0,https://stackoverflow.com/questions/59666108/why-inherited-struct-members-are-inaccessible-in-union,Why inherited struct members are inaccessible in union?,,,,
20,"['c++', 'destructor', 'unions']","{'account_id': 17509495, 'reputation': 3, 'user_id': 12697889, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2eedaa5bd1b83fc601f7dfa570a321da?s=256&d=identicon&r=PG&f=1', 'display_name': 'der Gelassene', 'link': 'https://stackoverflow.com/users/12697889/der-gelassene'}",True,89,1,0,1661804425,1579379646,1661804425.0,59804568,CC BY-SA 4.0,https://stackoverflow.com/questions/59804568/does-it-matter-which-element-i-delete-in-a-union,Does it matter which element I delete in a union,59804671.0,,,
21,"['c++', 'move-semantics', 'rvalue-reference']","{'account_id': 75351, 'reputation': 22783, 'user_id': 216190, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/5a13963fd8a6734ffd1aed8fc76e58ec?s=256&d=identicon&r=PG', 'display_name': 'Kraken', 'link': 'https://stackoverflow.com/users/216190/kraken'}",True,2699,3,8,1661791515,1579553575,1579554424.0,59830685,CC BY-SA 4.0,https://stackoverflow.com/questions/59830685/passing-vector-with-stdmove-function-signature,Passing vector with std::move function signature,59830768.0,,,
22,"['c++', 'c++17', 'shared-ptr']","{'account_id': 1742994, 'reputation': 73380, 'user_id': 1593860, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1361e47a8bf06d20ffda9a686ceb7e68?s=256&d=identicon&r=PG', 'display_name': 'Pete Becker', 'link': 'https://stackoverflow.com/users/1593860/pete-becker'}",True,242,1,6,1661714298,1579460476,1579482503.0,59813395,CC BY-SA 4.0,https://stackoverflow.com/questions/59813395/why-doesnt-the-obvious-use-of-stdshared-ptrt-work,Why doesn&#39;t the obvious use of `std::shared_ptr&lt;T[]&gt;` work?,,,,
23,"['c++', 'opencv', 'contour']","{'account_id': 14878780, 'reputation': 1, 'user_id': 10744099, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-EDyXrikPEU4/AAAAAAAAAAI/AAAAAAAAE7A/Q5l1w1-IPS8/photo.jpg?sz=256', 'display_name': 'Sai Charan Kommanna', 'link': 'https://stackoverflow.com/users/10744099/sai-charan-kommanna'}",False,255,0,0,1661504645,1579071431,1661504645.0,59746432,CC BY-SA 4.0,https://stackoverflow.com/questions/59746432/resize-the-contour-correcting-patchy-contour-opencv,Resize the contour/ Correcting patchy contour OpenCV,,,,
24,"['c++', 'algorithm', 'data-structures']","{'account_id': 14325402, 'reputation': 15, 'user_id': 10347644, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-YZyoz-PoKFY/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaPCzOXipdug3rCGj0OurYDLCGht8g/mo/photo.jpg?sz=256', 'display_name': 'Filip Vuković', 'link': 'https://stackoverflow.com/users/10347644/filip-vukovi%c4%87'}",True,475,1,0,1661408374,1580048436,1580052006.0,59919200,CC BY-SA 4.0,https://stackoverflow.com/questions/59919200/avl-tree-implementation-using-non-recursive-insert-method,AVL tree implementation using non recursive insert method,73482754.0,,,
25,"['c++', 'c', 'terminology', 'ellipsis', 'variadic']","{'account_id': 14190547, 'reputation': 3657, 'user_id': 10251345, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rO0vo.jpg?s=256&g=1', 'display_name': 'Ardent Coder', 'link': 'https://stackoverflow.com/users/10251345/ardent-coder'}",True,4637,4,31,1661003140,1578764945,1580576588.0,59697071,CC BY-SA 4.0,https://stackoverflow.com/questions/59697071/what-is-the-called-in-c-and-c,What is the (...) called in C and C++?,59697523.0,,,
26,"['c++', 'omnet++', 'inet']","{'account_id': 16362025, 'reputation': 66, 'user_id': 11817350, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-L6TCzX2mAb8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reibVM3ApB95sgvqZ3HC5UqKYJPNQ/photo.jpg?sz=256', 'display_name': 'kwkwkw', 'link': 'https://stackoverflow.com/users/11817350/kwkwkw'}",False,299,3,2,1660723042,1578647416,,59678525,CC BY-SA 4.0,https://stackoverflow.com/questions/59678525/how-to-send-custom-packets-in-omnet,How to send custom packets in omnet++?,,,,
27,"['c++', 'vector', 'types', 'unions']","{'account_id': 17529764, 'reputation': 31, 'user_id': 12714047, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83ec093f73ada2d3e42c3e93e128af13?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jerome More', 'link': 'https://stackoverflow.com/users/12714047/jerome-more'}",True,650,3,3,1660535468,1579044998,1660535468.0,59743297,CC BY-SA 4.0,https://stackoverflow.com/questions/59743297/how-to-change-the-data-type-of-a-c-vector-in-a-union-like-way,How to change the data type of a C++ vector in a &quot;union-like&quot; way,,,,
28,"['c++', 'wiegand']","{'account_id': 16809910, 'reputation': 99, 'user_id': 12153159, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19cb027025aab224d3ebb3f5740fefcf?s=256&d=identicon&r=PG&f=1', 'display_name': 'GeorgicaFaraFrica', 'link': 'https://stackoverflow.com/users/12153159/georgicafarafrica'}",False,950,0,0,1660047971,1579776769,1579778803.0,59876868,CC BY-SA 4.0,https://stackoverflow.com/questions/59876868/how-to-transform-wiegand-card-id-into-a-wiegand-binary,How to transform Wiegand card ID into a Wiegand binary?,,,,
29,"['c++', 'wxwidgets']","{'account_id': 13624037, 'reputation': 847, 'user_id': 9827719, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/r5IXS.jpg?s=256&g=1', 'display_name': 'Europa', 'link': 'https://stackoverflow.com/users/9827719/europa'}",True,1943,2,5,1659474269,1579636730,1579646525.0,59848356,CC BY-SA 4.0,https://stackoverflow.com/questions/59848356/wxwidgets-app-in-visual-studio-gives-error-lnk2019-unresolved-external-symbol,wxwidgets app in Visual Studio gives error &quot;LNK2019 unresolved external symbol&quot;,59859491.0,,,
30,"['c++', 'opengl']","{'account_id': 14438381, 'reputation': 41, 'user_id': 11019640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f88f652c461c0e3be72d33e3be0a3360?s=256&d=identicon&r=PG&f=1', 'display_name': 'Smileyofoz ', 'link': 'https://stackoverflow.com/users/11019640/smileyofoz'}",True,474,1,1,1659284267,1579459952,1659284267.0,59813307,CC BY-SA 4.0,https://stackoverflow.com/questions/59813307/i-cannot-get-my-opengl-4-5-hello-world-triangle-to-appear-using-direct-state-a,I cannot get my OpenGL 4.5 &quot;hello-world&quot; triangle to appear using direct-state-access-only vertex array object setup,59813522.0,,,
31,"['c++', 'shared-ptr']","{'account_id': 17455291, 'reputation': 37, 'user_id': 12654317, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/n9E4C.png?s=256&g=1', 'display_name': 'Alexander', 'link': 'https://stackoverflow.com/users/12654317/alexander'}",True,1743,1,2,1656944954,1580464023,,60001449,CC BY-SA 4.0,https://stackoverflow.com/questions/60001449/stdshared-ptr-is-not-a-valid-template-type-argument-for-parameter-ty,`std::shared_ptr`: is not a valid template type argument for parameter `_Ty`,60002634.0,,,
32,"['c++', 'namespaces', 'static-libraries']","{'account_id': 14829185, 'reputation': 654, 'user_id': 11637415, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a87317dc3f7e26b490dbcb46712cb9ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'GeneralCode', 'link': 'https://stackoverflow.com/users/11637415/generalcode'}",True,7029,3,4,1656911563,1580328073,1580328621.0,59974705,CC BY-SA 4.0,https://stackoverflow.com/questions/59974705/how-to-include-all-header-files-with-one-include-in-c-project,How to include all header files with one include in c++ project?,59974994.0,,,
33,"['c++', 'c', 'parsing', 'debugging']","{'account_id': 17457183, 'reputation': 17, 'user_id': 12655723, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc1d63743904905d43517eded0dd8f88?s=256&d=identicon&r=PG&f=1', 'display_name': 'runtimeX', 'link': 'https://stackoverflow.com/users/12655723/runtimex'}",False,468,1,0,1656908598,1578217034,1656908598.0,59598572,CC BY-SA 4.0,https://stackoverflow.com/questions/59598572/need-help-debugging-attribute-parser-c-question-from-hackerrank,Need help debugging &quot;attribute parser&quot;! C++ Question from HackerRank,,,,
34,"['c++', 'type-conversion', 'pow', 'cmath']","{'account_id': 16314100, 'reputation': 59, 'user_id': 11781785, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-6bnCUwf-SN0/AAAAAAAAAAI/AAAAAAAAB_A/-ZIa-cgaBg4/photo.jpg?sz=256', 'display_name': 'Tejas Jadhav', 'link': 'https://stackoverflow.com/users/11781785/tejas-jadhav'}",True,536,1,1,1656364073,1578688700,1578691380.0,59688700,CC BY-SA 4.0,https://stackoverflow.com/questions/59688700/print-precise-value-of-pow-function-in-c,Print precise value of pow() function in c++,,,,
35,"['c++', 'qt', 'qhash']","{'account_id': 10332275, 'reputation': 9754, 'user_id': 7621674, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/323bed98b2e655d5fa9ac6d23a72b995?s=256&d=identicon&r=PG', 'display_name': 'm7913d', 'link': 'https://stackoverflow.com/users/7621674/m7913d'}",True,712,1,-1,1655975231,1579963862,1631447019.0,59910341,CC BY-SA 4.0,https://stackoverflow.com/questions/59910341/how-to-use-stdstring-as-key-of-qhash,How to use std::string as key of QHash?,59910342.0,,,
36,"['c++', 'fstream', 'undefined-behavior']","{'account_id': 15062967, 'reputation': 46742, 'user_id': 10871073, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ddBW9.png?s=256&g=1', 'display_name': 'Adrian Mole', 'link': 'https://stackoverflow.com/users/10871073/adrian-mole'}",True,1075,5,5,1655434199,1578126857,1578178034.0,59589175,CC BY-SA 4.0,https://stackoverflow.com/questions/59589175/is-opening-the-same-file-in-two-different-fstreams-undefined-behaviour,Is opening the SAME file in two different fstreams Undefined Behaviour?,59595554.0,,,
37,"['c++', 'qt', 'graphics', 'qpainter']","{'account_id': 1581608, 'reputation': 651, 'user_id': 1466885, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4f3dbc479f96b0133eb624336e7842c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'reckless', 'link': 'https://stackoverflow.com/users/1466885/reckless'}",True,1650,3,8,1655409925,1578149583,1578420143.0,59591826,CC BY-SA 4.0,https://stackoverflow.com/questions/59591826/draw-a-line-and-curves-with-fading-edges-with-qpainter,Draw a line and curves with fading edges with QPainter,,,,
38,"['c++', 'clang', 'llvm-c++-api']","{'account_id': 10107034, 'reputation': 165, 'user_id': 7469260, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/262f467ffde2a75154cc39e22b722155?s=256&d=identicon&r=PG&f=1', 'display_name': 'gPats', 'link': 'https://stackoverflow.com/users/7469260/gpats'}",True,1116,2,2,1655079772,1579821274,1655070804.0,59888374,CC BY-SA 4.0,https://stackoverflow.com/questions/59888374/using-clang-as-a-library-in-c-project,Using clang as a library in C++ project,59953734.0,,,
39,"['c++', 'conditional-statements', 'operator-keyword', 'comma-operator']","{'account_id': 15747148, 'reputation': 23, 'user_id': 12650724, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8bb7bce296433ce87b6c7c733f61c62?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fer', 'link': 'https://stackoverflow.com/users/12650724/fer'}",True,144,1,2,1654924923,1578118719,1654924923.0,59588427,CC BY-SA 4.0,https://stackoverflow.com/questions/59588427/using-the-comma-operator-with-the-conditional-operator,Using the comma operator with the conditional operator,59588747.0,,,
40,"['c++', 'struct', 'interface', 'dllexport', 'pimpl-idiom']","{'account_id': 3211153, 'reputation': 61, 'user_id': 2711153, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'xyfix', 'link': 'https://stackoverflow.com/users/2711153/xyfix'}",False,387,2,0,1653778473,1580223344,1653778473.0,59951452,CC BY-SA 4.0,https://stackoverflow.com/questions/59951452/c-pimpl-idiom-and-exporting-data-structure,C++ pimpl idiom and exporting data structure,,,,
41,"['c++', 'constants', 'pimpl-idiom']","{'account_id': 15073103, 'reputation': 1149, 'user_id': 10877953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/344f31504d52c6d3af2fb9113fdb62d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Xu Hui', 'link': 'https://stackoverflow.com/users/10877953/xu-hui'}",True,95,3,2,1653778384,1578395860,1653778384.0,59627375,,https://stackoverflow.com/questions/59627375/why-constant-function-of-implement-class-not-be-accessed-in-pimpl,why constant function of implement class not be accessed in PIMPL?,59627690.0,1578397141.0,Duplicate,
42,"['c++', 'windows']","{'account_id': 16297422, 'reputation': 149, 'user_id': 11769315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb0d97875152f7cb93eface3a83a2109?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jimmynoarms', 'link': 'https://stackoverflow.com/users/11769315/jimmynoarms'}",True,365,2,1,1653028319,1579454134,1579615060.0,59812475,CC BY-SA 4.0,https://stackoverflow.com/questions/59812475/c-windows-api-mouseeventf-xdown-mouseeventf-xup-dont-work,"C++ Windows API MOUSEEVENTF_XDOWN, MOUSEEVENTF_XUP don&#39;t work",,,,
43,"['c++', 'visual-studio-code', 'include-path', 'manjaro']","{'account_id': 17646990, 'reputation': 1, 'user_id': 12808212, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-An_mhr7-dTU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdkJLx0Opa55Mporos0bgXUkRz5JQ/photo.jpg?sz=256', 'display_name': 'F-B', 'link': 'https://stackoverflow.com/users/12808212/f-b'}",False,3122,3,0,1652803266,1580321362,1580323187.0,59973142,CC BY-SA 4.0,https://stackoverflow.com/questions/59973142/vscode-c-c-intellisense-issue-undefined-identifiers-linux-manjaro,"VSCode C/C++ Intellisense issue: Undefined identifiers (Linux, Manjaro)",,,,
44,"['c++', 'c', 'windows', 'native']","{'account_id': 16791696, 'reputation': 13979, 'user_id': 12139179, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a50aa08ca41bf24e8478a9b4dbc067c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'RobertS supports Monica Cellio', 'link': 'https://stackoverflow.com/users/12139179/roberts-supports-monica-cellio'}",True,20759,6,9,1652788218,1579512271,1594329775.0,59820244,CC BY-SA 4.0,https://stackoverflow.com/questions/59820244/has-windows-an-integrated-built-in-c-c-compiler-package,Has Windows an integrated built-in C/C++ compiler package?,59820828.0,,,
45,"['c++', 'c', 'language-lawyer', 'sizeof', 'size-t']","{'account_id': 9511016, 'reputation': 638, 'user_id': 7068954, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TkLYk.gif?s=256&g=1', 'display_name': 'NoSkill', 'link': 'https://stackoverflow.com/users/7068954/noskill'}",True,637,2,5,1652296009,1579570940,1579584140.0,59833124,CC BY-SA 4.0,https://stackoverflow.com/questions/59833124/can-sizeofsize-t-be-less-than-sizeofint,Can sizeof(size_t) be less than sizeof(int)?,59833154.0,,,
46,"['c++', 'linux', 'file-descriptor', 'netcat']","{'account_id': 1555436, 'reputation': 2023, 'user_id': 1446710, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/c4f2399b89fc2225c9507ea0d7e797ec?s=256&d=identicon&r=PG', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/1446710/daniel'}",True,162,2,2,1652282632,1578342235,1578342431.0,59618474,CC BY-SA 4.0,https://stackoverflow.com/questions/59618474/linux-script-executing-from-c-code-with-execv-fails,Linux script executing from C++ code with execv fails,,,,
