,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason
10,"['c++', 'format', 'c++20', 'chrono']","{'account_id': 9922974, 'reputation': 158, 'user_id': 7345513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d1bdd918305d93f382476efc9aa14d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Valentin Sagl', 'link': 'https://stackoverflow.com/users/7345513/valentin-sagl'}",True,1549,68470397.0,2,3,1667296217,1626867628,1626868101.0,68468833,CC BY-SA 4.0,https://stackoverflow.com/questions/68468833/convert-time-point-to-string-using-stdformat-with-format-that-includes-date-t,"Convert time_point to string using std::format with format that includes date, time and subseconds",,,
11,"['c++', 'flutter', 'opencv', 'ffi', 'colormatrix']","{'account_id': 18605161, 'reputation': 496, 'user_id': 13558952, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Wm9hR.jpg?s=256&g=1', 'display_name': 'goldensoju', 'link': 'https://stackoverflow.com/users/13558952/goldensoju'}",False,156,,0,0,1667206845,1625812664,1667206845.0,68312285,CC BY-SA 4.0,https://stackoverflow.com/questions/68312285/opencv-4-5-2-c-apply-matrix-44-to-image-and-write-to-file-results-in-wh,"OpenCV (4.5.2., C++) Apply matrix (4*4) to image and write to file results in white file (or strange color result)",,,
12,"['c++', 'gcc', 'debian', 'clang', 'c++20']","{'user_type': 'does_not_exist', 'display_name': 'user2534096'}",True,8919,,3,8,1666853145,1626580147,,68425855,CC BY-SA 4.0,https://stackoverflow.com/questions/68425855/can-g-gcc-11-be-used-on-debian-bullseye,Can g++ (gcc) 11 be used on Debian Bullseye?,,,
13,"['c++', 'sublimetext3']","{'account_id': 21676131, 'reputation': 11, 'user_id': 15993069, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3702c3b7f4458c94656b16b84d3025e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'abhi5heklal', 'link': 'https://stackoverflow.com/users/15993069/abhi5heklal'}",False,188,,2,0,1666762216,1626235803,,68371931,CC BY-SA 4.0,https://stackoverflow.com/questions/68371931/how-to-redirect-error-message-in-sublime-text-to-a-file,How to redirect error message in Sublime Text to a file,,,
14,"['c++', 'c', 'gcc', 'clang', 'secure-coding']","{'account_id': 247985, 'reputation': 1651, 'user_id': 523079, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b5d6c11a514be643da906488f8ecd180?s=256&d=identicon&r=PG', 'display_name': 'swineone', 'link': 'https://stackoverflow.com/users/523079/swineone'}",True,218,,1,3,1666634952,1625922304,,68327985,CC BY-SA 4.0,https://stackoverflow.com/questions/68327985/require-compiler-to-emit-branchless-constant-time-code,Require compiler to emit branchless/constant-time code,,,
15,"['c++', 'c', 'esp32']","{'account_id': 15371180, 'reputation': 187, 'user_id': 11089167, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-eiIFTuzc6i8/AAAAAAAAAAI/AAAAAAAABHs/u0NF4ACZ-HE/photo.jpg?sz=256', 'display_name': 'Jalakam Kiran', 'link': 'https://stackoverflow.com/users/11089167/jalakam-kiran'}",False,97,,0,0,1666281499,1627360042,,68538966,CC BY-SA 4.0,https://stackoverflow.com/questions/68538966/esp-audio-kit-speech-recognition-example-not-working,ESP audio kit speech recognition example not working,,,
16,"['javascript', 'c++', 'google-chrome', 'google-chrome-extension', 'chromium']","{'account_id': 12461475, 'reputation': 5, 'user_id': 9072974, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/87a9050e864fa4307fd836e26cc6174b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oleksandr N.', 'link': 'https://stackoverflow.com/users/9072974/oleksandr-n'}",False,296,,1,0,1665756799,1625481047,1665756799.0,68254582,CC BY-SA 4.0,https://stackoverflow.com/questions/68254582/how-to-add-new-api-extension-to-the-chromium-project,How to add new API extension to the Chromium project?,,,
17,"['c++', 'esp32']","{'account_id': 18737479, 'reputation': 45, 'user_id': 13661501, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjt1THZcHETflTiDYo5qn6EBri2mp0jkAdyEfuOzh4=k-s256', 'display_name': 'Abdullah Al-Esayi', 'link': 'https://stackoverflow.com/users/13661501/abdullah-al-esayi'}",False,2900,,1,1,1665752508,1626679066,,68436526,CC BY-SA 4.0,https://stackoverflow.com/questions/68436526/esp32-https-simple-get-request,ESP32 HTTPS simple GET request,,,
18,"['c++', 'code-coverage', 'gcov', 'lcov']","{'account_id': 21719056, 'reputation': 76, 'user_id': 16029614, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10226168478622609/picture?type=large', 'display_name': 'Ilya Zlatkin', 'link': 'https://stackoverflow.com/users/16029614/ilya-zlatkin'}",False,127,,1,2,1665730048,1627413305,1628010960.0,68550611,CC BY-SA 4.0,https://stackoverflow.com/questions/68550611/how-to-get-gcov-gcda-coverage-if-test-run-was-terminated,How to get gcov .gcda / coverage if test run was terminated?,,,
19,"['c++', 'p2p', 'dht']","{'account_id': 6970259, 'reputation': 131, 'user_id': 5346874, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1040062962672654/picture?type=large', 'display_name': 'Kumaravel Rajan', 'link': 'https://stackoverflow.com/users/5346874/kumaravel-rajan'}",False,97,,1,0,1665161779,1627113842,,68508122,CC BY-SA 4.0,https://stackoverflow.com/questions/68508122/drawing-ring-topology-in-console-for-chord-algorithm-c,Drawing ring topology in console for chord algorithm C++,,,
20,"['c++', 'crash-dumps', 'procdump']","{'account_id': 3059159, 'reputation': 414, 'user_id': 2592207, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1f7a1e13d654def0e5c086618ec67617?s=256&d=identicon&r=PG', 'display_name': 'Ramon', 'link': 'https://stackoverflow.com/users/2592207/ramon'}",True,222,68808476.0,2,-1,1665094109,1627040576,1629145085.0,68498596,CC BY-SA 4.0,https://stackoverflow.com/questions/68498596/program-execution-continues-after-procdump-created-a-dump-on-an-exception,Program execution continues after procdump created a dump on an exception,,,
21,"['c++', 'tm', 'mktime']","{'account_id': 10856930, 'reputation': 49, 'user_id': 7982994, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-GtJj-wHAxYc/AAAAAAAAAAI/AAAAAAAAABc/_vl3MQsUsTI/photo.jpg?sz=256', 'display_name': 'Flyboy Wilson', 'link': 'https://stackoverflow.com/users/7982994/flyboy-wilson'}",False,767,,3,2,1664151979,1626901848,,68476500,CC BY-SA 4.0,https://stackoverflow.com/questions/68476500/have-mktime-ignore-dst-and-local-time-zone-in-c,Have mktime() ignore DST and local time zone in C++,,,
22,"['c++', 'assembly', 'x86-64', 'calling-convention', 'stack-frame']","{'account_id': 15997002, 'reputation': 13, 'user_id': 11544693, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wDh7zRgi2fE/AAAAAAAAAAI/AAAAAAAAAz0/MePLaKIyXE4/photo.jpg?sz=256', 'display_name': 'Mwesigwa Shalom', 'link': 'https://stackoverflow.com/users/11544693/mwesigwa-shalom'}",True,201,68408252.0,2,1,1663219447,1626433261,1626454766.0,68407921,CC BY-SA 4.0,https://stackoverflow.com/questions/68407921/why-are-parameters-allocated-below-the-frame-pointer-instead-of-above,Why are parameters allocated below the frame pointer instead of above?,,,
23,"['c++', 'imgui']","{'account_id': 21662424, 'reputation': 111, 'user_id': 15981366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/acc733f329eb4d160be6e9447a483fb7?s=256&d=identicon&r=PG&f=1', 'display_name': 'snakelovah18119', 'link': 'https://stackoverflow.com/users/15981366/snakelovah18119'}",True,3737,,2,3,1663109325,1627725912,1627889148.0,68601080,CC BY-SA 4.0,https://stackoverflow.com/questions/68601080/how-do-you-open-a-file-explorer-dialogue-in-c,How do you open a file explorer dialogue in C++?,,,
24,"['c++', 'opencv']","{'account_id': 22031431, 'reputation': 1, 'user_id': 16298624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff8cee3ba7407866739b5d86de67fb06?s=256&d=identicon&r=PG&f=1', 'display_name': 'orbitalv', 'link': 'https://stackoverflow.com/users/16298624/orbitalv'}",False,182,,0,0,1662902543,1626071862,1662902543.0,68342876,CC BY-SA 4.0,https://stackoverflow.com/questions/68342876/how-can-i-copy-the-images-using-corresponding-mask-in-opencv-c,How can i copy the images using corresponding mask in opencv c++?,,,
25,"['c++', 'flutter', 'cmake', 'flutter-windows']","{'account_id': 3620272, 'reputation': 683, 'user_id': 3019184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ken', 'link': 'https://stackoverflow.com/users/3019184/ken'}",False,210,,1,5,1662713887,1627056541,1662550810.0,68502113,CC BY-SA 4.0,https://stackoverflow.com/questions/68502113/how-to-handle-native-dependencies-in-flutter-plugin,How to handle native dependencies in Flutter plugin,,,
26,"['c++', 'language-lawyer', 'return-value-optimization']","{'account_id': 3267988, 'reputation': 69419, 'user_id': 2752075, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/5oQlf.png?s=256&g=1', 'display_name': 'HolyBlackCat', 'link': 'https://stackoverflow.com/users/2752075/holyblackcat'}",True,519,,1,23,1662233772,1625999003,1662233772.0,68335315,CC BY-SA 4.0,https://stackoverflow.com/questions/68335315/what-happens-when-mandatory-rvo-is-applied-to-a-reference-thats-extending-the-l,What happens when mandatory RVO is applied to a reference that&#39;s extending the lifetime of a temporary?,,,
27,"['c++', 'sqlite', 'c++11', 'gcc']","{'account_id': 14146953, 'reputation': 393, 'user_id': 10220019, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1b2e39d80ba5e709c2c81017833b54d?s=256&d=identicon&r=PG&f=1', 'display_name': 'C. Binair', 'link': 'https://stackoverflow.com/users/10220019/c-binair'}",True,253,,3,1,1661898443,1626966185,,68487191,CC BY-SA 4.0,https://stackoverflow.com/questions/68487191/embed-sqlite-database-into-c-executable,Embed sqlite database into c++ executable,,,
28,"['c++', 'templates', 'c++17', 'syntax-error', 'unions']","{'account_id': 12675002, 'reputation': 367, 'user_id': 9211144, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/136ef82ab6552777d179174c617e64dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ryoku', 'link': 'https://stackoverflow.com/users/9211144/ryoku'}",False,29,,0,0,1661804116,1626552446,1661804116.0,68423936,,https://stackoverflow.com/questions/68423936/union-throws-an-error-when-the-parent-class-is-a-template,Union Throws An Error When The Parent Class Is A Template,,1626552726.0,Duplicate
29,"['c++', 'unions', 'type-punning']","{'account_id': 22344607, 'reputation': 13, 'user_id': 16563836, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwOGc8ipubIKpkEEMBriN1yCly8BEHwbUqyL9AP=k-s256', 'display_name': 'Shard', 'link': 'https://stackoverflow.com/users/16563836/shard'}",True,81,68596555.0,1,1,1661804044,1627675089,1661804044.0,68596494,CC BY-SA 4.0,https://stackoverflow.com/questions/68596494/what-really-mean-by-type-punning-is-an-application-of-union,what really mean by Type Punning is an application of union?,,,
30,"['c++', 'error-handling', 'return-value', 'c++-faq', 'std-expected']","{'account_id': 2194877, 'reputation': 14473, 'user_id': 7325599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d601da836449a445b9f15756296061d?s=256&d=identicon&r=PG', 'display_name': 'Fedor', 'link': 'https://stackoverflow.com/users/7325599/fedor'}",True,12986,70571282.0,1,16,1661760310,1626205822,1653597005.0,68368581,CC BY-SA 4.0,https://stackoverflow.com/questions/68368581/what-is-stdexpected-in-c,What is std::expected in C++?,,,
31,"['c++', 'qt', 'qtnetwork']","{'account_id': 7706596, 'reputation': 403, 'user_id': 5837358, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/biNKR.jpg?s=256&g=1', 'display_name': 'ElevenJune', 'link': 'https://stackoverflow.com/users/5837358/elevenjune'}",True,395,68615177.0,1,1,1661441398,1626689139,1661441398.0,68438640,CC BY-SA 4.0,https://stackoverflow.com/questions/68438640/get-requests-canceled-while-posting-with-qnetworkaccessmanager-how-to-trigger-r,Get requests canceled while posting with QNetworkAccessManager. How to trigger requests concurrently?,,,
32,"['c++', 'c++17', 'language-lawyer', 'shared-memory', 'stdatomic']","{'account_id': 254871, 'reputation': 1185, 'user_id': 534551, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f51cdd159b6d9cce420ffea02d445fde?s=256&d=identicon&r=PG', 'display_name': 'Gregory', 'link': 'https://stackoverflow.com/users/534551/gregory'}",False,139,,0,7,1661349612,1626923005,1661349527.0,68478631,,https://stackoverflow.com/questions/68478631/what-c-construct-should-be-used-to-access-memory-shared-with-another-process,What C++ construct should be used to access memory shared with another process,,1661349574.0,Duplicate
33,"['c++', 'testing', 'conditional-compilation', 'gcov']","{'account_id': 19138274, 'reputation': 63, 'user_id': 13978798, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b1020e1bc8a750341cd01d7db19023f?s=256&d=identicon&r=PG&f=1', 'display_name': 'bcaddy', 'link': 'https://stackoverflow.com/users/13978798/bcaddy'}",False,175,,0,1,1661268574,1627651645,1661268574.0,68591750,CC BY-SA 4.0,https://stackoverflow.com/questions/68591750/gtest-with-conditional-compilation-code-coverage-tools,GTest with Conditional Compilation &amp; Code Coverage Tools,,,
34,"['c++', 'boost', 'cmake', 'ros']","{'account_id': 14052377, 'reputation': 2104, 'user_id': 10150736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bed9cdb705538c68aa60a67d628d1cc0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emanuele', 'link': 'https://stackoverflow.com/users/10150736/emanuele'}",True,2021,,2,1,1660740860,1626461819,1626645987.0,68414078,CC BY-SA 4.0,https://stackoverflow.com/questions/68414078/boostplaceholders-has-not-been-declared-boostplaceholders-1,‘boost::placeholders’ has not been declared : boost::placeholders::_1,,,
35,"['c++', 'c', 'visual-studio', 'winapi', 'c-preprocessor']","{'account_id': 67390, 'reputation': 58691, 'user_id': 197229, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/80a68e69526f81d2dc560c47eedd198a?s=256&d=identicon&r=PG', 'display_name': 'Mr. Boy', 'link': 'https://stackoverflow.com/users/197229/mr-boy'}",True,1512,68470850.0,2,5,1660674564,1626718135,1626725933.0,68445163,CC BY-SA 4.0,https://stackoverflow.com/questions/68445163/type-alignmentlarge-integer-incorrect-when-building-against-win10-sdk,TYPE_ALIGNMENT(LARGE_INTEGER) incorrect when building against Win10 SDK,,,
36,"['c++', 'gstreamer', 'gstreamer-1.0']","{'account_id': 17352417, 'reputation': 65, 'user_id': 12570615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8dcc2d05ccf602527879cb5dc6b54099?s=256&d=identicon&r=PG&f=1', 'display_name': 'guacamoleku', 'link': 'https://stackoverflow.com/users/12570615/guacamoleku'}",True,651,,1,0,1660358369,1625641672,,68281507,CC BY-SA 4.0,https://stackoverflow.com/questions/68281507/gst-parse-launch-throwing-asssertion-failed,gst_parse_launch() throwing &#39;asssertion failed&#39;,,,
37,"['c++', 'tensorflow', 'deep-learning', 'tensorflow2.0', 'inference']","{'account_id': 3161912, 'reputation': 2717, 'user_id': 2672788, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/8576b3bac57de25584bcdf802fb4fd23?s=256&d=identicon&r=PG', 'display_name': 'Babak.Abad', 'link': 'https://stackoverflow.com/users/2672788/babak-abad'}",False,401,,2,3,1660056772,1626275616,1626276872.0,68380696,CC BY-SA 4.0,https://stackoverflow.com/questions/68380696/use-multiple-images-for-batch-inference-cppflow-c,Use multiple images for batch inference cppflow C++,,,
38,"['c++', 'templates', 'type-conversion']","{'account_id': 10238713, 'reputation': 157, 'user_id': 7556787, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8lOcm.png?s=256&g=1', 'display_name': 'svadym', 'link': 'https://stackoverflow.com/users/7556787/svadym'}",True,58,68374477.0,1,1,1659705217,1626250416,1659705217.0,68374372,CC BY-SA 4.0,https://stackoverflow.com/questions/68374372/strange-template-class-conversion-through-the-base-class-pointer,Strange template class conversion through the base class pointer,,,
39,"['c++', 'vtk', 'pcl']","{'account_id': 22211931, 'reputation': 1, 'user_id': 16450936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3ec656a83cda6b8352cb005a118197b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gav', 'link': 'https://stackoverflow.com/users/16450936/gav'}",True,178,68414877.0,2,0,1659655030,1626302769,1626381795.0,68385888,CC BY-SA 4.0,https://stackoverflow.com/questions/68385888/why-does-looping-through-and-visualizing-point-clouds-lag-the-pcl-visualizer,Why does looping through and visualizing point clouds lag the PCL visualizer?,,,
40,"['c++', 'variadic-macros']","{'account_id': 22281501, 'reputation': 41, 'user_id': 16509821, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxrngurcLxWkVHGnUdFtRFVzENMaJqcQr_3mLio=k-s256', 'display_name': 'shtirlic', 'link': 'https://stackoverflow.com/users/16509821/shtirlic'}",False,126,,1,4,1659532235,1627039214,1627049408.0,68498360,CC BY-SA 4.0,https://stackoverflow.com/questions/68498360/c-variadic-macro-how-to-retrieve-arguments-values,c++ variadic macro: how to retrieve arguments values,,,
41,"['c++', 'arrays', 'frequency']","{'account_id': 4775017, 'reputation': 157, 'user_id': 3858468, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neosapien', 'link': 'https://stackoverflow.com/users/3858468/neosapien'}",True,238,68567701.0,2,-1,1659481225,1627506529,,68567390,CC BY-SA 4.0,https://stackoverflow.com/questions/68567390/what-is-the-fastest-way-to-get-the-frequency-of-numbers-in-an-array-in-c,What is the fastest way to get the frequency of numbers in an array in C++?,,,
42,"['c++', 'multithreading', 'containers', 'atomic', 'lock-free']","{'account_id': 20006835, 'reputation': 89, 'user_id': 14664681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5c8913dc31d541adaa787504fd27757?s=256&d=identicon&r=PG&f=1', 'display_name': 'ov3rdr1v337', 'link': 'https://stackoverflow.com/users/14664681/ov3rdr1v337'}",False,168,,0,4,1659440669,1626035584,1659440669.0,68339756,CC BY-SA 4.0,https://stackoverflow.com/questions/68339756/chase-lev-deque-fences,Chase Lev deque fences,,,
43,"['c++', 'language-lawyer']","{'account_id': 13490137, 'reputation': 161, 'user_id': 9732639, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e996d3aa1e2a578a7bd7b8c078ac52b?s=256&d=identicon&r=PG&f=1', 'display_name': 'M. P.', 'link': 'https://stackoverflow.com/users/9732639/m-p'}",True,270,,1,6,1659197339,1627215620,1659197339.0,68518493,CC BY-SA 4.0,https://stackoverflow.com/questions/68518493/is-it-safe-to-always-use-the-align-val-t-overload-of-operator-new-delete,Is it safe to always use the align_val_t overload of operator new/delete?,,,
44,"['c++', 'googletest', 'googlemock']","{'account_id': 4623969, 'reputation': 1753, 'user_id': 3748275, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gNOXs.gif?s=256&g=1', 'display_name': 'Lasersk&#246;ld', 'link': 'https://stackoverflow.com/users/3748275/lasersk%c3%b6ld'}",True,869,,1,3,1658870912,1625137034,1658870912.0,68208912,CC BY-SA 4.0,https://stackoverflow.com/questions/68208912/override-const-function-google-mock,Override const function google mock,,,
45,"['c++', 'googletest', 'googlemock']","{'account_id': 86557, 'reputation': 49005, 'user_id': 240613, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/97ec33bbad0a2e26f7fcc1feea6447fc?s=256&d=identicon&r=PG', 'display_name': 'Arseni Mourzenko', 'link': 'https://stackoverflow.com/users/240613/arseni-mourzenko'}",True,205,68222567.0,1,0,1658870902,1625216782,1658870902.0,68222499,CC BY-SA 4.0,https://stackoverflow.com/questions/68222499/why-do-i-get-a-compile-time-error-when-trying-to-return-values-from-a-mock,Why do I get a compile-time error when trying to return values from a mock?,,,
46,"['c++', 'multithreading', 'googlemock', 'stdthread']","{'account_id': 19568392, 'reputation': 11, 'user_id': 14320032, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXZAbhZsANU_F6zhin9kJ9zqpCHjIS1I72jrlIWw=k-s256', 'display_name': 'Ganesh Kulkarni', 'link': 'https://stackoverflow.com/users/14320032/ganesh-kulkarni'}",False,866,,1,0,1658870893,1626070988,1658870893.0,68342729,CC BY-SA 4.0,https://stackoverflow.com/questions/68342729/can-we-mock-the-function-that-calls-stdthread-function-using-google-test-gmock,Can we mock the function that calls std::thread function using Google Test/Gmock in C++?,,,
