,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from
10,"['c++', 'qt', 'udp']","{'account_id': 476146, 'reputation': 1686, 'user_id': 886895, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/508035b6291797231bebfb289e8e794a?s=256&d=identicon&r=PG', 'display_name': 'simgineer', 'link': 'https://stackoverflow.com/users/886895/simgineer'}",True,518,54210107.0,2,1,1665670072,1547605716,1547763718.0,54209604,CC BY-SA 4.0,https://stackoverflow.com/questions/54209604/can-i-use-qudpsockets-wo-polling-or-custom-classes-in-qt,Can I use QUdpSockets wo polling or custom classes in Qt?,,,,
11,"['c++', 'algorithm']","{'account_id': 10036663, 'reputation': 189, 'user_id': 7421002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29b407810cbca061af5b11f54b3253a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Evil_Transistor', 'link': 'https://stackoverflow.com/users/7421002/evil-transistor'}",True,571,54450989.0,2,1,1665614338,1548843731,1548844368.0,54438269,CC BY-SA 4.0,https://stackoverflow.com/questions/54438269/is-there-a-way-to-solve-uva-417-mathematically,Is there a way to solve UVA 417 mathematically?,,,,
12,"['c++', 'loops', 'vector']","{'account_id': 15032083, 'reputation': 23, 'user_id': 10849870, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UIqBqWvdLkk/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbTT4cbIjcI_PlKdFBXd70-3tPCYQ/mo/photo.jpg?sz=256', 'display_name': 'John sodart', 'link': 'https://stackoverflow.com/users/10849870/john-sodart'}",True,81,53989733.0,2,0,1665592214,1546274816,1665592214.0,53989638,CC BY-SA 4.0,https://stackoverflow.com/questions/53989638/outputting-a-row-of-a-vector,outputting a row of a vector,,,,
13,"['c++', 'c', 'compilation', 'special-characters', 'identifier']","{'account_id': 2818905, 'reputation': 2513, 'user_id': 2423150, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/f8d0598639a453f140fc8790be00da94?s=256&d=identicon&r=PG', 'display_name': 'Ingwie Phoenix', 'link': 'https://stackoverflow.com/users/2423150/ingwie-phoenix'}",True,189,54449386.0,2,0,1665028603,1548880855,1665028603.0,54449184,CC BY-SA 4.0,https://stackoverflow.com/questions/54449184/c-identifier-names-what-goes-with-which-compiler,C identifier names: What goes with which compiler?,,,,
14,"['c++', 'unreal-engine4']","{'account_id': 14063898, 'reputation': 11, 'user_id': 10159236, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EnvtS.jpg?s=256&g=1', 'display_name': 'kukiduwa', 'link': 'https://stackoverflow.com/users/10159236/kukiduwa'}",True,5471,,2,1,1664520715,1547626109,,54212677,CC BY-SA 4.0,https://stackoverflow.com/questions/54212677/upgrading-ue4-19-project-to-4-20,Upgrading UE4.19 project to 4.20,,,,
15,"['c++', 'boost', 'c++17', 'variant']","{'account_id': 8170077, 'reputation': 892, 'user_id': 6173694, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-FWVTscLbv7w/AAAAAAAAAAI/AAAAAAAAADY/skh9BkqfV0I/photo.jpg?sz=256', 'display_name': 'olq_plo', 'link': 'https://stackoverflow.com/users/6173694/olq-plo'}",True,6179,54220508.0,2,28,1664442517,1547646798,1547647078.0,54218595,CC BY-SA 4.0,https://stackoverflow.com/questions/54218595/why-are-references-forbidden-in-stdvariant,Why are references forbidden in std::variant?,,,,
16,"['c++', 'visual-studio', 'cmake', 'visual-studio-2017', 'libssh']","{'account_id': 8174197, 'reputation': 1947, 'user_id': 7518561, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/6361386e37f3f0da75f732f5c0d84458?s=256&d=identicon&r=PG&f=1', 'display_name': 'CodeHunter', 'link': 'https://stackoverflow.com/users/7518561/codehunter'}",True,1382,54456831.0,1,1,1664165342,1548923198,1604907833.0,54456213,CC BY-SA 4.0,https://stackoverflow.com/questions/54456213/using-cmake-to-build-ssh-dll-with-visual-studio-2017,Using Cmake to build ssh.dll with Visual Studio 2017,,,,
17,"['c++', 'c', 'multithreading', 'shared-libraries']","{'account_id': 13375182, 'reputation': 53, 'user_id': 9652240, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156306141564621/picture?type=large', 'display_name': 'Benji Joa', 'link': 'https://stackoverflow.com/users/9652240/benji-joa'}",True,512,54325611.0,1,0,1663308361,1548172850,,54312067,CC BY-SA 4.0,https://stackoverflow.com/questions/54312067/how-to-open-many-shared-library-in-different-thread-using-dlmopen,How to open many shared library in different thread using dlmopen?,,,,
18,"['c++', 'apache-arrow']","{'account_id': 15148012, 'reputation': 47, 'user_id': 10931087, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-AglTN96K6tM/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcawRTlpHNXq3bkkGN6AzQaSLhRphA/mo/photo.jpg?sz=256', 'display_name': 'makepossible99', 'link': 'https://stackoverflow.com/users/10931087/makepossible99'}",True,1383,,3,-2,1662630431,1547776787,,54246801,CC BY-SA 4.0,https://stackoverflow.com/questions/54246801/apache-arrow-reading-csv-file,apache arrow - reading csv file,,,,
19,"['c++', 'c++17', 'void', 'result-of', 'declval']","{'account_id': 1095015, 'reputation': 4085, 'user_id': 1088790, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/bN5qc.jpg?s=256&g=1', 'display_name': 'haelix', 'link': 'https://stackoverflow.com/users/1088790/haelix'}",True,1065,54075645.0,2,1,1662621343,1546859437,,54073245,CC BY-SA 4.0,https://stackoverflow.com/questions/54073245/use-invoke-result-with-void-argument-type,Use invoke_result with void argument type?,,,,
20,"['c#', 'c++', 'opencv', 'cinder']","{'user_type': 'does_not_exist', 'display_name': 'user10838321'}",False,214,,1,0,1662531359,1546394076,1662531359.0,54000397,CC BY-SA 4.0,https://stackoverflow.com/questions/54000397/how-to-use-libcinder-with-c,How to use libcinder with c#?,,,,
21,"['c++', 'language-lawyer', 'c++17', 'temporary-objects', 'prvalue']","{'account_id': 63402, 'reputation': 306806, 'user_id': 187690, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/89a4da7af5bf1558b7d2704309f1f118?s=256&d=identicon&r=PG', 'display_name': 'AnT stands with Russia', 'link': 'https://stackoverflow.com/users/187690/ant-stands-with-russia'}",True,1640,,2,78,1662276879,1548529630,1592644375.0,54381791,CC BY-SA 4.0,https://stackoverflow.com/questions/54381791/cv-qualifications-of-prvalues-revisited,Cv-qualifications of prvalues (revisited),,,,
22,"['c++', 'c', 'gcc-warning']","{'account_id': 1300809, 'reputation': 53524, 'user_id': 1250772, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/633e1f643d2c9b043231b4a32b078907?s=256&d=identicon&r=PG', 'display_name': 'Kaz', 'link': 'https://stackoverflow.com/users/1250772/kaz'}",True,517,,3,5,1662211188,1547845575,1547929195.0,54261433,CC BY-SA 4.0,https://stackoverflow.com/questions/54261433/how-to-obtain-warning-for-forgotten-cast-in-arithmetic,How to obtain warning for forgotten cast in arithmetic?,,,,
23,"['c++', 'constants', 'language-lawyer', 'c++17', 'temporary-objects']","{'account_id': 13275540, 'reputation': 3337, 'user_id': 9585016, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Language Lawyer', 'link': 'https://stackoverflow.com/users/9585016/language-lawyer'}",True,484,,2,2,1661959383,1548733106,1549166123.0,54413490,CC BY-SA 4.0,https://stackoverflow.com/questions/54413490/c17-is-the-temporary-object-and-storage-created-by-the-compiler-for-static,C++17: is the temporary object (and storage) created by the compiler for (static storage duration) const reference binding modifiable?,,,,
24,"['c++', 'switch-statement', 'g++']","{'account_id': 3663206, 'reputation': 3343, 'user_id': 3052438, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/0Bg1v.png?s=256&g=1', 'display_name': 'Piotr Siupa', 'link': 'https://stackoverflow.com/users/3052438/piotr-siupa'}",True,977,54148888.0,6,7,1661812953,1547218133,1547218974.0,54148815,CC BY-SA 4.0,https://stackoverflow.com/questions/54148815/make-compiler-assume-that-all-cases-are-handled-in-switch-without-default,Make compiler assume that all cases are handled in switch without default,,,,
25,"['c++', 'opencv', 'contour']","{'account_id': 5965869, 'reputation': 1, 'user_id': 8280127, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6741ccc5df57be64728aab89a4e0731e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maaike K', 'link': 'https://stackoverflow.com/users/8280127/maaike-k'}",False,115,,1,0,1661240783,1548104083,1661240783.0,54297650,CC BY-SA 4.0,https://stackoverflow.com/questions/54297650/opencv-is-it-possible-to-separate-contours-per-grayscale-value-in-image,OpenCV - Is it possible to separate contours per grayscale value in Image?,,,,
26,"['c++', 'llvm', 'undefined-behavior', 'abi', 'llvm-codegen']","{'account_id': 15093579, 'reputation': 3238, 'user_id': 10892691, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ywsDP.png?s=256&g=1', 'display_name': 'Remz', 'link': 'https://stackoverflow.com/users/10892691/remz'}",True,38447,54125820.0,6,557,1661228170,1547084381,1564869662.0,54120862,CC BY-SA 4.0,https://stackoverflow.com/questions/54120862/does-the-c-standard-allow-for-an-uninitialized-bool-to-crash-a-program,Does the C++ standard allow for an uninitialized bool to crash a program?,1551174359.0,,,
27,"['c++', 'linux', 'cmake', 'rpm', 'cpack']","{'account_id': 3772363, 'reputation': 2028, 'user_id': 3134181, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'LordTitiKaka', 'link': 'https://stackoverflow.com/users/3134181/lordtitikaka'}",False,398,,0,2,1660290189,1546270516,1546894737.0,53989080,CC BY-SA 4.0,https://stackoverflow.com/questions/53989080/set-rpm-package-name-according-to-version-using-cmake-cpack,set RPM package name according to version using CMAKE/CPack,,,,
28,"['c++', 'windows', 'winapi', 'visual-c++']","{'account_id': 3402049, 'reputation': 1296, 'user_id': 2853991, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jobbo', 'link': 'https://stackoverflow.com/users/2853991/jobbo'}",True,210,,3,0,1659801879,1547899089,1547918877.0,54266836,CC BY-SA 4.0,https://stackoverflow.com/questions/54266836/how-to-parse-a-command-line-in-the-same-way-that-vbscript-does,How to parse a command-line in the same way that VBScript does,,,,
29,"['c++', 'unit-testing', 'fork', 'googlemock', 'execl']","{'account_id': 14569440, 'reputation': 17, 'user_id': 10523159, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d34b7c781914016c1d7e629a9b4de09?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adarsh Patel', 'link': 'https://stackoverflow.com/users/10523159/adarsh-patel'}",True,1437,,2,0,1659071203,1547214155,1659071203.0,54147730,CC BY-SA 4.0,https://stackoverflow.com/questions/54147730/how-to-mock-fork-and-execlp-system-calls-in-c-unit-test-using-gmock-framework,How to mock fork and execlp system calls in c++ unit test using gmock framework?,,,,
30,"['c++', 'linux', 'unit-testing', 'lambda', 'googlemock']","{'account_id': 12066056, 'reputation': 1, 'user_id': 8823064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3de52fadf0a8727e951e804654fa277?s=256&d=identicon&r=PG&f=1', 'display_name': 'Miss.Mughal', 'link': 'https://stackoverflow.com/users/8823064/miss-mughal'}",False,196,,0,0,1659071190,1546571141,1659071190.0,54032642,CC BY-SA 4.0,https://stackoverflow.com/questions/54032642/mock-a-method-which-takes-a-function-as-parameter-using-gmock,Mock a method which takes a function as parameter using GMock,,,,
31,"['c++', 'visual-studio', 'pch']","{'account_id': 15085920, 'reputation': 211, 'user_id': 10887155, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bJljklwHMx4/AAAAAAAAAAI/AAAAAAAAAXc/DFfhItj3Zm0/photo.jpg?sz=256', 'display_name': 'Druidswarm', 'link': 'https://stackoverflow.com/users/10887155/druidswarm'}",True,27889,,5,21,1658989937,1546995989,1547004161.0,54101922,CC BY-SA 4.0,https://stackoverflow.com/questions/54101922/how-do-i-fix-unexpected-end-of-file-error-with-pch-h,How do I fix unexpected end of file error with pch.h,,,,
32,"['c++', 'boost']","{'account_id': 7716361, 'reputation': 304, 'user_id': 5843991, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/db18d360ac7a540a5d8a8725363da1be?s=256&d=identicon&r=PG&f=1', 'display_name': 'StackPeter', 'link': 'https://stackoverflow.com/users/5843991/stackpeter'}",True,47,,1,1,1658789654,1548062159,1658789654.0,54286644,CC BY-SA 4.0,https://stackoverflow.com/questions/54286644/how-to-use-notifier-together-with-composing,How to use notifier() together with composing()?,,,,
33,"['c++', 'directx', 'hlsl', 'direct3d11']","{'account_id': 6987713, 'reputation': 1510, 'user_id': 5357986, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Rea6W.jpg?s=256&g=1', 'display_name': 'Oliort UA', 'link': 'https://stackoverflow.com/users/5357986/oliort-ua'}",False,410,,1,6,1658396051,1546615310,1600807330.0,54041733,CC BY-SA 4.0,https://stackoverflow.com/questions/54041733/how-to-copy-an-array-in-hlsl,How to copy an array in HLSL?,,,,
34,"['c++', 'filesystems']","{'account_id': 15028154, 'reputation': 21, 'user_id': 10847275, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-YtwGK22AhQ4/AAAAAAAAAAI/AAAAAAAAJ94/PMLFWHZ2ctY/photo.jpg?sz=256', 'display_name': 'Mister ons&#233;patro', 'link': 'https://stackoverflow.com/users/10847275/mister-ons%c3%a9patro'}",True,2765,73063114.0,1,0,1658392713,1546282378,,53990564,CC BY-SA 4.0,https://stackoverflow.com/questions/53990564/i-cant-compile-the-filesystem-library,I can&#39;t compile the filesystem library,,,,
35,"['c++', 'overflow', 'integer-overflow', 'cl.exe']","{'account_id': 1504220, 'reputation': 1914, 'user_id': 1408005, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6f155380babfb7dd23b13b5fb9c6abc2?s=256&d=identicon&r=PG', 'display_name': 'Elliot', 'link': 'https://stackoverflow.com/users/1408005/elliot'}",True,152,54244915.0,2,0,1656285622,1547668291,1656021275.0,54224350,CC BY-SA 4.0,https://stackoverflow.com/questions/54224350/pointer-arithmetic-confusion-or-weird-behavior,Pointer arithmetic confusion or weird behavior,,,,
36,"['c++', 'c++11', 'copy', 'move', 'push-back']","{'account_id': 79407, 'reputation': 12813, 'user_id': 225186, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/dbc60362bf2df08202ff198e00085a5c?s=256&d=identicon&r=PG', 'display_name': 'alfC', 'link': 'https://stackoverflow.com/users/225186/alfc'}",True,2200,54303918.0,3,5,1656081499,1548144774,1597518793.0,54303852,CC BY-SA 4.0,https://stackoverflow.com/questions/54303852/is-there-a-back-inserter-variant-that-takes-advantage-of-move,Is there a back_inserter variant that takes advantage of move?,,,,
37,['c++'],"{'account_id': 8662631, 'reputation': 2826, 'user_id': 6484358, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/mnuro.jpg?s=256&g=1', 'display_name': 'Anu', 'link': 'https://stackoverflow.com/users/6484358/anu'}",True,82502,54431896.0,3,11,1655985522,1548794344,1548795700.0,54429231,CC BY-SA 4.0,https://stackoverflow.com/questions/54429231/how-to-fix-stdlogic-error-what-basic-string-m-construct-null-not-valid,How to fix &#39;std::logic_error&#39; what(): basic_string::_M_construct null not valid error?,,,,
38,"['c++', 'qt', 'debugging']","{'account_id': 1827477, 'reputation': 439, 'user_id': 1659797, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/7FTtH.png?s=256&g=1', 'display_name': 'jevora', 'link': 'https://stackoverflow.com/users/1659797/jevora'}",True,11188,54365903.0,5,8,1654772350,1548404340,,54361400,CC BY-SA 4.0,https://stackoverflow.com/questions/54361400/unable-to-create-a-debugging-engine-in-qt-editor,Unable to create a debugging engine in QT editor,,,,
39,"['c++', 'c', 'variables', 'initialization', 'comma-operator']","{'account_id': 539108, 'reputation': 21193, 'user_id': 906839, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/5bce6d276ec5c9b7b97804d0add55084?s=256&d=identicon&r=PG', 'display_name': 'Brett Hale', 'link': 'https://stackoverflow.com/users/906839/brett-hale'}",True,898,54200475.0,2,9,1654766295,1547560553,1654766295.0,54200314,CC BY-SA 4.0,https://stackoverflow.com/questions/54200314/comma-as-separator-in-variable-initialization-not-as-operator,Comma as separator in variable initialization (not as operator),,,,
40,"['c++', 'dataoutputstream', 'ros2']","{'account_id': 13526494, 'reputation': 1, 'user_id': 9758166, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1678d8e31a89a9928e87ecfa8adf6c13?s=256&d=identicon&r=PG&f=1', 'display_name': 'Steffan', 'link': 'https://stackoverflow.com/users/9758166/steffan'}",False,792,,1,0,1653886667,1547127942,1550048232.0,54130073,CC BY-SA 4.0,https://stackoverflow.com/questions/54130073/c-creating-stream-function-like-ros-info-streamvar1-var2,C++ creating stream function like ROS_INFO_STREAM(var1 &lt;&lt; var2 &lt;&lt;...),,,,
41,"['c++', 'parameters', 'pass-by-reference', 'pass-by-value']","{'account_id': 13509304, 'reputation': 187, 'user_id': 10632656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc67bf2c094730760fcef5ca15d429b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'M.Ionut', 'link': 'https://stackoverflow.com/users/10632656/m-ionut'}",True,709,,4,4,1653780881,1548866020,1653780881.0,54445277,CC BY-SA 4.0,https://stackoverflow.com/questions/54445277/what-happens-to-a-parameter-if-it-is-passed-twice-once-by-value-and-once-by-ref,What happens to a parameter if it is passed twice? Once by value and once by reference? Will it be modified or not?,,,,
42,"['c++', 'debugging', 'crash', 'addr2line']","{'account_id': 1808811, 'reputation': 502, 'user_id': 1645289, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/0df91cdac5811a56ca485b0449d91b5e?s=256&d=identicon&r=PG', 'display_name': 'Protoss', 'link': 'https://stackoverflow.com/users/1645289/protoss'}",True,3319,54034891.0,2,1,1653705838,1546520774,,54022914,CC BY-SA 4.0,https://stackoverflow.com/questions/54022914/c-is-there-any-command-likes-addr2line-on-windows,C++ - Is there any command likes addr2line on Windows,,,,
43,"['python', 'c++', 'point-cloud-library']","{'account_id': 4276289, 'reputation': 159, 'user_id': 3496804, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Scrox', 'link': 'https://stackoverflow.com/users/3496804/scrox'}",True,1263,55693426.0,1,0,1653272673,1548338260,,54348336,CC BY-SA 4.0,https://stackoverflow.com/questions/54348336/region-growing-for-unstructured-pointclouds-failed-verification-pcl,Region growing for unstructured pointclouds: failed verification pcl,,,,
44,"['c++', 'qt', 'static-libraries', 'chromium', 'gn']","{'account_id': 3981664, 'reputation': 775, 'user_id': 3283414, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'RuLoViC', 'link': 'https://stackoverflow.com/users/3283414/rulovic'}",True,845,61525899.0,2,9,1652047697,1547240238,,54153943,CC BY-SA 4.0,https://stackoverflow.com/questions/54153943/how-to-build-crashpad-for-qt-application,How to build crashpad for Qt application,,,,
45,"['c++', 'excel', 'excel-2010', 'xll']","{'account_id': 4196739, 'reputation': 4425, 'user_id': 3437979, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bogey', 'link': 'https://stackoverflow.com/users/3437979/bogey'}",True,862,,1,1,1651683121,1547212469,1547214352.0,54147295,CC BY-SA 4.0,https://stackoverflow.com/questions/54147295/excel-xll-how-to-register-xlfregister-a-function-via-its-export-ordinal,Excel XLL - how to register (xlfRegister) a function via its export ordinal?,,,,
46,"['c++', 'json', 'parsing', 'jackson-databind', 'rapidjson']","{'account_id': 8904952, 'reputation': 167, 'user_id': 6647124, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://lh6.googleusercontent.com/-BPm9rE0tph0/AAAAAAAAAAI/AAAAAAAAJps/uzeOEvrMJp8/photo.jpg?sz=256', 'display_name': 'akshay dhule', 'link': 'https://stackoverflow.com/users/6647124/akshay-dhule'}",True,2194,,3,2,1651671062,1548201189,1548461364.0,54318130,CC BY-SA 4.0,https://stackoverflow.com/questions/54318130/cpp-json-parser-in-cpp-that-provide-support-serialize-deserialize-feature-conv,"Cpp: JSON parser in Cpp that provide support Serialize/Deserialize feature, converting JSON objects to user-defined classes?",,,,
47,"['c++', 'visual-studio', 'cmake']","{'account_id': 12212251, 'reputation': 197, 'user_id': 9250630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a09e0896d4374e65d719385a43bcee66?s=256&d=identicon&r=PG&f=1', 'display_name': 'Swtsvn', 'link': 'https://stackoverflow.com/users/9250630/swtsvn'}",True,2427,62792692.0,2,3,1651270232,1547773350,1547782084.0,54246427,CC BY-SA 4.0,https://stackoverflow.com/questions/54246427/how-to-add-iterator-debug-level-to-cmake,How to add _ITERATOR_DEBUG_LEVEL to CMake?,,,,
